SA2_CODE_2021,F_Unrel_ind_liv_fam_hh_0_14,F_Unre_ind_liv_fam_hh_15_24,F_Unre_ind_liv_fam_hh_25_34,F_Unre_ind_liv_fam_hh_35_44,F_Unre_ind_liv_fam_hh_45_54,F_Unre_ind_liv_fam_hh_55_64,F_Unre_ind_liv_fam_hh_65_74,F_Unre_ind_liv_fam_hh_75_84,F_Unrel_ind_liv_fam_hh_85ov,F_Unrel_ind_liv_fam_hh_Tot,F_Group_hh_mem_0_14,F_Group_hh_mem_15_24,F_Group_hh_mem_25_34,F_Group_hh_mem_35_44,F_Group_hh_mem_45_54,F_Group_hh_mem_55_64,F_Group_hh_mem_65_74,F_Group_hh_mem_75_84,F_Group_hh_mem_85ov,F_Group_hh_mem_Tot,F_LPer_0_14_yr,F_LPer_15_24_yr,F_LPer_25_34_yr,F_LPer_35_44_yr,F_LPer_45_54_yr,F_LPer_55_64_yr,F_LPer_65_74_yr,F_LPer_75_84_yr,F_LPer_85_yr_over,F_LPer_Tot,F_Vis_from_within_Aus_0_14,F_Vis_from_within_Aus_15_24,F_Vis_from_within_Aus_25_34,F_Vis_from_within_Aus_35_44,F_Vis_from_within_Aus_45_54,F_Vis_from_within_Aus_55_64,F_Vis_from_within_Aus_65_74,F_Vis_from_within_Aus_75_84,F_Vis_from_within_Aus_85ov,F_Vis_from_within_Aus_Tot,F_OS_vis_0_14_yr,F_OS_vis_15_24_yr,F_OS_vis_25_34_yr,F_OS_vis_35_44_yr,F_OS_vis_45_54_yr,F_OS_vis_55_64_yr,F_OS_vis_65_74_yr,F_OS_vis_75_84_yr,F_OS_vis_85_yr_over,F_Overseas_v_Total,F_Tot_0_14_yr,F_Tot_15_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Part_r_mar_0_14,P_Part_r_mar_15_24,P_Part_r_mar_25_34,P_Part_r_mar_35_44,P_Part_r_mar_45_54,P_Part_r_mar_55_64,P_Part_r_mar_65_74,P_Part_r_mar_75_84,P_Part_r_mar_85ov,P_Part_r_mar_Tot,P_Part_de_f_mar_0_14,P_Part_de_f_mar_15_24,P_Part_de_f_mar_25_34,P_Part_de_f_mar_35_44,P_Part_de_f_mar_45_54,P_Part_de_f_mar_55_64,P_Part_de_f_mar_65_74,P_Part_de_f_mar_75_84,P_Part_de_f_mar_85ov,P_Part_de_f_mar_Tot,P_LPar_0_14_yr,P_LPar_15_24_yr,P_LPar_25_34_yr,P_LPar_35_44_yr,P_LPar_45_54_yr,P_LPar_55_64_yr,P_LPar_65_74_yr,P_LPar_75_84_yr,P_LPar_85_yr_over,P_LPar_Tot,P_Child_u_15_0_14_yr,P_Child_u_15_15_24_yr,P_Child_u_15_25_34_yr,P_Child_u_15_35_44_yr,P_Child_u_15_45_54_yr,P_Child_u_15_55_64_yr,P_Child_u_15_65_74_yr,P_Child_u_15_75_84_yr,P_Child_u_15_85_yr_over,P_Child_u_15_Tot,P_Dep_stu15_24_0_14,P_Dep_stu15_24_15_24,P_Dep_stu15_24_25_34,P_Dep_stu15_24_35_44,P_Dep_stu15_24_45_54,P_Dep_stu15_24_55_64,P_Dep_stu15_24_65_74,P_Dep_stu15_24_75_84,P_Dep_stu15_24_85_over,P_Dep_stu15_24_Tot,P_Non_dep_child_0_14,P_Non_dep_child_15_24,P_Non_dep_child_25_34,P_Non_dep_child_35_44,P_Non_dep_child_45_54,P_Non_dep_child_55_64,P_Non_dep_child_65_74,P_Non_dep_child_75_84,P_Non_dep_child_85_over,P_Non_dep_child_Tot,P_Oth_rel_ind_0_14,P_Oth_rel_ind_15_24,P_Oth_rel_ind_25_34,P_Oth_rel_ind_35_44,P_Oth_rel_ind_45_54,P_Oth_rel_ind_55_64,P_Oth_rel_ind_65_74,P_Oth_rel_ind_75_84,P_Oth_rel_ind_85ov,P_Oth_rel_ind_Tot,P_Unrel_ind_liv_fam_hh_0_14,P_Unre_ind_liv_fam_hh_15_24,P_Unre_ind_liv_fam_hh_25_34,P_Unre_ind_liv_fam_hh_35_44,P_Unre_ind_liv_fam_hh_45_54,P_Unre_ind_liv_fam_hh_55_64,P_Unre_ind_liv_fam_hh_65_74,P_Unre_ind_liv_fam_hh_75_84,P_Unrel_ind_liv_fam_hh_85ov,P_Unrel_ind_liv_fam_hh_Tot,P_Group_hh_mem_0_14,P_Group_hh_mem_15_24,P_Group_hh_mem_25_34,P_Group_hh_mem_35_44,P_Group_hh_mem_45_54,P_Group_hh_mem_55_64,P_Group_hh_mem_65_74,P_Group_hh_mem_75_84,P_Group_hh_mem_85ov,P_Group_hh_mem_Tot,P_LPer_0_14_yr,P_LPer_15_24_yr,P_LPer_25_34_yr,P_LPer_35_44_yr,P_LPer_45_54_yr,P_LPer_55_64_yr,P_LPer_65_74_yr,P_LPer_75_84_yr,P_LPer_85_yr_over,P_LPer_Tot,P_Vis_from_within_Aus_0_14,P_Vis_from_within_Aus_15_24,P_Vis_from_within_Aus_25_34,P_Vis_from_within_Aus_35_44,P_Vis_from_within_Aus_45_54,P_Vis_from_within_Aus_55_64,P_Vis_from_within_Aus_65_74,P_Vis_from_within_Aus_75_84,P_Vis_from_within_Aus_85ov,P_Vis_from_within_Aus_Tot,P_OS_vis_0_14_yr,P_OS_vis_15_24_yr,P_OS_vis_25_34_yr,P_OS_vis_35_44_yr,P_OS_vis_45_54_yr,P_OS_vis_55_64_yr,P_OS_vis_65_74_yr,P_OS_vis_75_84_yr,P_OS_vis_85_yr_over,P_Overseas_v_Total,P_Tot_0_14_yr,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
505021096,..,13,18,0,3,0,0,0,0,35,..,30,50,3,6,12,12,4,0,122,..,12,65,37,56,100,163,211,126,776,10,16,23,11,5,9,14,6,4,93,0,0,3,0,3,4,3,0,0,15,1349,829,619,977,1198,831,669,587,229,7286,..,3,339,1341,1614,1125,822,644,170,6064,..,40,273,196,166,95,41,31,8,843,..,0,16,93,217,111,30,31,27,522,2841,..,..,..,..,..,..,..,..,2841,..,1181,..,..,..,..,..,..,..,1181,..,357,216,55,48,36,4,0,0,715,..,46,18,12,16,24,40,32,17,204,..,25,27,6,5,0,0,0,0,63,..,75,105,21,20,21,24,12,0,277,..,33,120,100,108,163,246,270,166,1211,15,34,40,21,14,22,22,12,6,180,0,4,5,0,4,5,11,3,4,33,2853,1797,1156,1850,2201,1597,1241,1033,397,14132
505021097,..,25,39,8,3,0,0,0,0,77,..,93,101,25,22,17,17,0,0,281,..,37,144,177,132,223,279,301,230,1520,11,21,22,13,9,17,19,3,5,131,0,4,3,0,0,8,0,0,0,11,1206,888,1306,1226,1023,939,774,595,344,8297,..,29,786,1332,1193,1006,766,548,169,5829,..,118,724,328,186,120,49,12,3,1538,..,5,38,137,169,117,59,41,25,585,2404,..,..,..,..,..,..,..,..,2404,..,799,..,..,..,..,..,..,..,799,..,336,249,77,55,38,4,0,0,760,..,83,80,31,29,32,26,21,25,325,..,50,79,17,6,0,3,0,0,161,..,181,239,71,47,44,36,6,0,624,..,71,295,330,292,399,432,394,300,2510,27,36,61,26,25,41,27,14,5,259,0,4,0,0,8,8,0,0,0,21,2431,1704,2557,2351,2000,1796,1407,1030,526,15806
505021301,..,7,12,0,7,7,3,0,0,35,..,25,13,9,5,13,8,7,0,72,..,5,20,28,38,92,147,170,85,580,8,19,13,12,15,9,8,8,0,93,6,0,5,0,0,5,0,0,0,15,842,750,572,673,882,843,668,472,155,5861,..,17,389,869,1176,1186,920,483,129,5176,..,39,173,129,96,61,29,11,0,545,..,5,30,62,117,81,48,42,19,396,1774,..,..,..,..,..,..,..,..,1774,..,801,..,..,..,..,..,..,..,801,..,463,356,104,72,36,5,0,0,1038,..,53,38,20,22,37,27,38,26,268,..,26,34,8,6,11,5,6,0,95,..,58,58,33,24,17,20,13,0,227,..,16,57,64,83,155,248,244,107,971,20,29,39,29,28,15,12,16,4,188,6,0,5,4,0,8,3,0,0,23,1795,1510,1181,1318,1625,1613,1328,842,286,11494
505021302,..,10,15,9,5,0,0,0,0,48,..,60,78,24,17,23,15,13,0,231,..,18,84,104,107,197,246,264,163,1178,5,14,20,3,17,12,13,4,6,97,0,3,0,0,0,3,0,0,0,8,971,617,897,914,831,740,660,561,281,6474,..,13,543,956,927,708,606,473,170,4402,..,93,398,225,135,91,42,15,4,1015,..,4,40,146,171,101,57,34,30,584,1912,..,..,..,..,..,..,..,..,1912,..,604,..,..,..,..,..,..,..,604,..,288,225,63,63,32,10,0,0,685,..,65,73,20,24,42,39,28,23,313,..,25,45,19,15,7,0,6,0,122,..,121,203,51,52,59,31,24,4,538,..,30,172,234,224,355,372,351,202,1937,14,27,47,22,25,28,15,9,6,177,0,7,0,0,0,0,0,0,0,16,1925,1280,1746,1734,1638,1433,1176,931,447,12297
505031098,..,14,18,8,5,8,5,0,0,50,..,17,5,13,9,9,4,3,0,65,..,6,22,20,35,86,104,83,27,384,13,18,15,7,7,11,13,4,3,86,5,0,6,0,0,3,0,0,0,10,1058,776,678,733,742,753,532,254,91,5606,..,35,463,807,872,975,593,261,48,4045,..,67,240,196,110,100,48,18,0,775,..,16,77,121,180,111,82,38,17,648,2151,..,..,..,..,..,..,..,..,2151,..,712,..,..,..,..,..,..,..,712,..,526,342,112,64,31,5,0,0,1078,..,112,65,32,36,66,67,37,28,441,..,28,49,36,21,10,4,0,0,150,..,45,54,39,22,32,24,9,0,220,..,11,72,86,121,176,187,123,46,816,27,31,28,18,22,22,25,5,10,188,3,0,6,5,0,0,0,0,0,15,2184,1587,1384,1433,1445,1527,1038,489,142,11231
505031099,..,23,23,14,9,4,5,0,4,73,..,42,47,22,17,16,22,3,0,170,..,40,98,94,134,198,218,211,124,1120,32,40,31,17,11,16,9,4,0,159,0,0,0,0,0,3,4,0,0,11,2409,1634,1567,1700,1542,1018,794,619,209,11495,..,56,879,1629,1724,1041,834,653,157,6964,..,293,809,493,317,140,59,26,10,2150,..,48,275,412,390,197,72,38,19,1458,4992,..,..,..,..,..,..,..,..,4992,..,1286,..,..,..,..,..,..,..,1286,..,1070,372,86,61,33,3,0,0,1624,..,187,106,46,46,63,79,41,19,577,..,59,78,37,17,10,5,0,4,205,..,100,135,56,35,35,31,15,0,399,..,82,232,242,291,318,321,284,169,1932,45,71,62,47,30,22,21,5,0,308,0,3,4,0,0,9,3,3,0,28,5043,3244,2951,3054,2903,1864,1428,1068,375,21922
505031100,..,25,22,9,3,3,3,0,0,70,..,25,38,12,12,11,0,0,0,96,..,12,83,62,63,101,90,38,11,467,24,32,17,10,13,12,10,9,4,132,0,0,0,0,0,5,0,0,0,11,2320,1205,1538,1560,1241,835,435,150,31,9309,..,33,1112,1857,1576,1011,546,173,17,6331,..,167,710,412,246,130,27,3,0,1692,..,26,154,274,259,134,38,18,0,914,4538,..,..,..,..,..,..,..,..,4538,..,1105,..,..,..,..,..,..,..,1105,..,827,315,71,30,5,4,0,0,1256,..,92,91,42,27,52,46,22,6,378,..,53,66,21,22,12,0,0,0,172,..,59,120,45,26,20,14,4,0,289,..,36,195,161,140,158,127,59,20,890,50,59,45,27,25,25,20,14,4,260,0,0,4,0,4,6,3,0,0,21,4593,2457,2821,2910,2354,1561,821,294,57,17853
505031101,..,22,27,10,4,4,0,0,0,60,..,59,54,19,17,12,15,3,0,184,..,22,75,67,71,130,113,59,16,562,19,14,20,15,4,10,3,0,4,89,0,0,0,3,0,0,0,0,0,8,1353,818,1228,1046,872,735,428,185,37,6696,..,30,708,1078,892,745,449,188,19,4114,..,177,661,295,168,84,32,6,3,1428,..,18,153,235,260,163,56,22,6,902,2801,..,..,..,..,..,..,..,..,2801,..,576,..,..,..,..,..,..,..,576,..,546,327,83,28,16,0,0,0,1001,..,83,80,23,23,46,52,31,15,357,..,44,60,19,17,9,4,0,0,153,..,104,105,45,37,31,30,6,3,365,..,50,160,208,182,245,170,78,24,1118,46,31,55,33,12,17,10,4,4,209,0,0,0,3,0,3,0,0,0,12,2844,1651,2310,2025,1630,1359,801,344,67,13035
505031102,..,14,8,12,0,4,0,0,0,45,..,24,42,22,23,19,8,4,0,138,..,15,52,52,44,87,97,71,20,439,11,16,7,5,14,4,3,4,4,67,0,0,0,0,0,4,3,0,0,9,790,559,635,615,504,446,396,202,51,4201,..,23,393,558,453,390,398,182,28,2429,..,92,213,143,100,61,26,11,0,657,..,26,85,131,146,98,63,35,17,599,1634,..,..,..,..,..,..,..,..,1634,..,440,..,..,..,..,..,..,..,440,..,316,224,78,74,26,8,0,0,724,..,68,55,28,23,51,43,18,13,299,..,36,37,29,14,10,8,4,0,137,..,48,111,65,57,38,18,12,3,362,..,38,135,146,143,182,192,115,30,975,24,29,22,24,13,11,10,6,4,151,0,0,0,0,0,9,0,0,0,11,1658,1118,1268,1210,1046,874,762,380,91,8406
505031104,..,14,18,0,3,6,0,0,0,42,..,14,28,9,7,15,5,4,0,88,..,6,21,20,29,90,124,93,32,416,8,15,17,7,3,7,6,7,0,69,0,0,4,0,3,3,5,0,0,17,901,618,663,641,673,681,526,235,65,5003,..,18,414,718,774,788,611,249,39,3605,..,58,238,174,124,63,48,10,0,717,..,8,54,112,153,113,50,36,9,533,1825,..,..,..,..,..,..,..,..,1825,..,584,..,..,..,..,..,..,..,584,..,440,332,106,57,17,5,0,0,964,..,84,54,30,33,59,52,30,21,358,..,24,45,16,11,16,3,0,0,127,..,27,58,31,29,35,24,5,0,206,..,21,62,71,96,168,171,122,42,762,21,19,33,18,20,14,11,6,0,152,0,0,4,3,3,3,10,0,0,20,1842,1289,1300,1289,1306,1269,976,469,110,9840
505031105,..,31,21,5,8,7,0,0,0,81,..,15,20,11,5,18,10,0,0,83,..,25,47,24,78,133,124,107,36,561,16,28,21,5,7,13,10,3,6,119,0,0,0,3,3,3,0,0,0,14,1743,1492,1014,1249,1894,1354,746,373,93,9953,..,22,578,1553,2564,2007,1046,472,83,8313,..,163,573,335,341,205,46,15,6,1687,..,16,82,181,263,142,39,11,9,751,3650,..,..,..,..,..,..,..,..,3650,..,1457,..,..,..,..,..,..,..,1457,..,1121,389,59,34,20,3,0,0,1620,..,79,52,17,26,43,39,46,18,326,..,64,41,17,19,13,6,3,0,152,..,31,53,22,19,36,23,9,3,194,..,50,109,96,165,228,187,137,55,1027,32,61,54,13,29,18,17,8,3,230,6,4,0,3,3,8,4,0,0,28,3685,3060,1929,2281,3455,2720,1408,709,177,19429
505031106,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
505031107,..,17,12,8,0,0,0,0,0,48,..,12,17,3,9,10,5,0,0,64,..,17,32,25,36,72,120,156,49,510,13,22,8,11,3,8,9,6,0,84,0,0,0,0,0,4,4,0,0,9,1500,794,768,1085,950,620,511,368,100,6699,..,24,613,1422,1320,853,637,368,70,5315,..,75,323,265,180,97,27,3,0,982,..,10,66,136,185,61,30,22,12,513,2998,..,..,..,..,..,..,..,..,2998,..,804,..,..,..,..,..,..,..,804,..,580,232,63,30,15,3,0,0,917,..,34,32,10,16,24,40,20,11,185,..,34,35,14,7,7,5,0,0,96,..,39,46,19,20,25,15,9,0,160,..,29,62,66,88,113,169,202,64,796,31,32,27,21,12,20,15,7,0,161,0,0,0,0,0,8,0,0,0,19,3032,1663,1435,2022,1853,1215,955,621,162,12968
505031255,..,12,13,3,0,7,0,0,0,37,..,16,17,9,11,8,0,0,0,58,..,29,103,71,80,109,59,25,4,469,15,22,15,10,8,10,5,3,0,92,0,0,0,0,0,0,0,0,0,9,1833,809,1476,1118,820,485,278,89,11,6916,..,36,1000,1330,888,494,321,98,3,4177,..,251,938,353,184,52,20,0,0,1800,..,23,173,181,188,85,32,11,0,696,3598,..,..,..,..,..,..,..,..,3598,..,552,..,..,..,..,..,..,..,552,..,433,157,43,13,0,0,0,0,642,..,66,60,16,16,29,40,11,4,244,..,35,46,10,8,9,3,0,0,105,..,30,53,25,26,7,0,0,0,143,..,60,212,158,139,155,82,33,3,842,36,37,37,18,13,19,17,7,0,186,0,0,6,0,0,0,4,0,0,14,3627,1527,2678,2127,1478,851,523,162,15,12991
505031256,..,0,0,3,0,0,0,0,0,8,..,0,0,0,0,3,0,0,0,5,..,0,0,0,3,5,0,5,0,12,0,0,6,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,60,40,22,38,60,53,25,9,4,309,..,0,21,35,71,78,47,10,4,262,..,0,11,13,22,8,7,4,0,65,..,0,0,4,8,4,7,0,0,25,113,..,..,..,..,..,..,..,..,113,..,35,..,..,..,..,..,..,..,35,..,32,27,9,0,0,0,0,0,63,..,5,3,3,0,3,0,3,0,14,..,4,4,7,3,0,0,0,0,15,..,0,0,0,0,5,0,0,0,11,..,0,3,7,7,10,9,3,0,38,0,5,3,0,8,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,117,85,62,65,116,119,61,18,8,655
505031257,..,7,0,0,0,4,0,0,0,6,..,3,7,0,3,4,4,0,0,27,..,4,8,6,19,34,25,21,6,124,5,8,4,0,3,6,5,0,0,26,0,0,0,0,0,0,0,0,0,0,386,149,199,232,253,209,171,80,19,1698,..,11,120,219,274,257,198,106,13,1204,..,23,128,95,82,52,32,7,0,412,..,4,29,31,30,26,10,3,0,139,814,..,..,..,..,..,..,..,..,814,..,123,..,..,..,..,..,..,..,123,..,138,52,11,15,0,0,0,0,213,..,7,6,3,9,3,12,12,10,58,..,4,3,3,3,7,0,0,0,23,..,6,16,5,5,6,11,0,0,51,..,8,36,33,70,74,61,40,12,335,10,13,12,6,7,4,5,0,0,50,0,0,4,0,0,0,0,0,0,6,818,335,393,404,495,438,335,170,31,3419
505031258,..,16,4,4,7,4,0,0,0,28,..,13,13,6,10,18,6,0,0,58,..,11,29,32,53,74,101,67,18,381,17,20,20,7,7,4,9,4,0,84,0,0,0,0,0,0,0,0,0,0,1283,507,747,784,669,533,436,199,41,5198,..,23,492,772,740,616,541,260,24,3470,..,90,376,273,156,92,28,8,0,1018,..,16,123,162,147,66,25,16,6,565,2606,..,..,..,..,..,..,..,..,2606,..,450,..,..,..,..,..,..,..,450,..,369,128,45,24,13,3,0,0,574,..,42,38,16,23,25,26,15,11,191,..,27,24,5,8,3,3,0,0,73,..,25,31,15,27,35,8,5,0,143,..,24,85,87,138,142,144,96,25,742,39,35,34,27,18,14,14,4,0,180,0,0,3,0,0,0,0,0,0,9,2641,1092,1326,1410,1278,1002,794,407,66,10024
505031303,..,14,16,3,8,3,4,0,0,51,..,14,21,10,9,9,7,5,0,83,..,12,68,33,45,94,129,74,18,476,9,19,14,5,7,9,9,6,4,84,0,6,0,0,0,3,3,0,0,14,1342,780,966,1042,845,700,538,243,44,6514,..,18,653,1333,1082,892,681,285,40,4978,..,109,495,255,161,88,43,12,0,1176,..,7,69,151,165,81,47,13,7,533,2659,..,..,..,..,..,..,..,..,2659,..,731,..,..,..,..,..,..,..,731,..,501,248,59,25,15,0,0,0,855,..,78,53,20,16,33,40,31,12,279,..,31,44,14,11,9,8,0,0,112,..,38,56,28,25,24,19,3,4,184,..,24,123,97,110,149,179,98,24,811,25,27,29,23,14,20,18,5,3,154,0,5,0,0,0,7,10,0,0,23,2679,1571,1772,1977,1612,1313,1031,456,92,12501
505031304,..,18,11,4,0,5,0,0,0,41,..,8,16,3,3,6,3,0,0,37,..,6,27,25,25,43,59,55,11,255,11,25,16,12,0,3,13,9,0,89,0,0,0,0,0,4,0,0,0,11,1823,950,1189,1350,969,717,368,157,40,7560,..,38,1071,2060,1487,1058,499,148,26,6389,..,61,381,245,134,79,22,7,0,928,..,7,69,112,142,86,28,10,4,463,3793,..,..,..,..,..,..,..,..,3793,..,976,..,..,..,..,..,..,..,976,..,669,356,66,26,13,0,0,0,1129,..,72,71,28,30,58,55,24,20,355,..,30,40,16,8,10,0,0,0,103,..,26,61,17,17,9,4,0,0,134,..,25,75,71,68,73,73,61,16,465,26,44,30,23,4,11,15,11,4,158,3,0,4,0,0,4,6,0,0,28,3819,1950,2156,2640,1918,1397,709,273,72,14926
505031305,..,14,6,5,0,0,0,0,0,30,..,10,18,9,9,5,3,3,0,49,..,10,35,34,37,55,104,105,55,435,6,19,12,9,5,5,10,11,4,73,0,0,4,0,0,3,0,4,0,11,1477,925,775,1173,1121,628,489,304,100,6983,..,21,630,1658,1649,929,608,343,69,5906,..,66,228,171,180,69,19,4,0,726,..,4,44,126,178,78,42,13,7,489,3032,..,..,..,..,..,..,..,..,3032,..,1098,..,..,..,..,..,..,..,1098,..,599,314,65,38,11,0,0,0,1023,..,57,35,20,30,36,55,31,15,283,..,30,21,7,0,9,4,0,0,70,..,29,48,20,14,9,8,3,0,123,..,13,72,75,85,96,147,126,72,694,17,33,20,25,17,18,22,12,0,163,0,0,0,0,0,5,0,3,0,19,3047,1937,1411,2179,2198,1247,901,540,171,13626
505031306,..,12,12,7,0,0,0,3,0,43,..,25,28,9,14,15,15,9,0,119,..,13,51,39,64,124,175,160,84,714,19,26,17,13,14,19,9,6,0,120,0,0,0,5,0,0,3,0,0,12,1416,760,1004,994,833,807,697,397,138,7041,..,19,600,1165,892,916,854,400,73,4913,..,166,593,274,224,125,50,18,0,1443,..,13,104,191,170,109,54,26,11,680,2853,..,..,..,..,..,..,..,..,2853,..,591,..,..,..,..,..,..,..,591,..,485,263,84,45,25,3,0,0,906,..,71,41,29,24,57,46,22,10,308,..,36,47,20,11,13,7,7,0,141,..,54,84,36,28,31,38,14,0,288,..,47,139,123,173,244,276,239,108,1357,41,51,34,36,30,23,18,8,0,241,3,7,5,5,5,0,3,0,0,22,2895,1544,1919,1965,1604,1531,1348,738,207,13744
506011110,..,42,29,11,10,8,5,0,0,96,..,60,59,37,44,49,21,11,0,287,..,52,150,106,160,271,301,224,93,1358,42,43,26,23,25,23,17,6,0,198,0,5,0,0,5,3,7,0,0,17,2323,1365,1866,1515,1228,1103,937,482,161,10982,..,69,1077,1463,1008,872,814,422,70,5796,..,450,977,412,301,188,67,11,8,2414,..,68,336,370,319,205,110,51,28,1489,4706,..,..,..,..,..,..,..,..,4706,..,833,..,..,..,..,..,..,..,833,..,671,377,138,94,46,8,0,0,1328,..,149,146,58,85,100,118,35,14,705,..,89,80,52,25,16,7,3,0,272,..,120,163,95,101,111,57,19,5,681,..,92,350,281,414,499,498,321,134,2586,83,79,80,59,62,42,29,15,5,450,5,5,0,0,5,3,13,0,0,21,4787,2626,3589,2930,2407,2078,1718,886,264,21278
506011111,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,..,13,7,4,0,0,0,0,0,32,..,8,7,10,6,13,10,3,0,63,..,9,19,18,37,74,56,43,12,249,8,9,3,0,3,4,5,3,0,33,0,0,0,0,0,0,0,0,0,5,529,313,355,366,316,379,289,116,23,2681,..,17,199,361,298,394,359,109,17,1763,..,53,152,106,75,46,37,10,0,486,..,10,60,114,77,60,27,13,7,365,1078,..,..,..,..,..,..,..,..,1078,..,235,..,..,..,..,..,..,..,235,..,234,118,41,33,15,0,0,0,443,..,43,22,6,17,19,19,14,4,146,..,19,25,8,16,7,3,0,0,81,..,22,33,20,19,29,14,9,4,145,..,14,65,57,90,143,102,65,13,551,12,16,11,12,14,9,11,3,0,87,0,0,0,0,0,0,0,0,0,5,1093,668,679,731,632,718,582,230,45,5383
506011114,..,20,4,11,0,0,0,0,0,44,..,22,27,9,20,21,9,3,0,113,..,18,41,46,74,123,169,108,54,625,11,27,8,11,16,11,9,5,0,88,0,0,0,0,0,0,5,0,0,7,853,582,619,647,626,614,572,298,95,4913,..,28,356,564,598,624,611,302,71,3153,..,89,323,202,135,114,35,7,4,903,..,22,96,153,152,92,57,31,6,621,1724,..,..,..,..,..,..,..,..,1724,..,421,..,..,..,..,..,..,..,421,..,383,183,71,53,23,0,0,0,709,..,79,48,25,19,42,39,23,11,288,..,37,30,27,11,5,5,0,0,129,..,38,65,39,51,48,25,9,3,289,..,34,126,143,185,244,267,160,67,1226,30,45,26,19,22,14,18,6,0,176,0,0,3,0,0,0,5,0,0,8,1752,1183,1256,1241,1232,1207,1068,538,173,9651
506011115,..,8,6,6,0,3,4,0,0,27,..,7,7,0,13,13,5,3,0,48,..,7,9,11,35,52,81,69,26,290,18,14,7,6,7,3,12,7,5,71,0,0,0,0,0,0,0,0,0,0,649,447,369,477,563,611,476,266,67,3927,..,20,248,591,727,867,642,358,59,3520,..,62,172,127,139,110,42,15,0,660,..,11,34,71,60,41,21,16,12,270,1324,..,..,..,..,..,..,..,..,1324,..,415,..,..,..,..,..,..,..,415,..,320,153,52,33,17,3,0,0,579,..,33,14,5,10,17,29,26,11,138,..,25,22,7,3,7,5,3,0,72,..,13,16,11,23,32,15,4,0,110,..,16,34,44,65,105,139,119,41,560,31,17,16,14,15,10,12,9,7,128,0,0,0,0,0,0,0,0,0,0,1357,933,705,922,1067,1207,909,545,134,7772
506011116,..,5,3,5,0,0,0,0,0,23,..,0,5,4,3,8,0,3,0,23,..,0,8,21,25,34,79,49,14,238,11,14,3,9,3,3,3,9,5,48,0,3,0,3,0,0,0,0,0,8,600,369,319,456,544,480,472,173,43,3463,..,0,260,551,708,708,685,241,33,3193,..,31,145,138,157,100,41,5,0,614,..,5,15,54,75,29,16,23,5,221,1257,..,..,..,..,..,..,..,..,1257,..,369,..,..,..,..,..,..,..,369,..,265,136,44,27,15,0,0,0,485,..,23,9,4,8,12,21,11,14,108,..,14,14,6,4,4,0,0,0,52,..,7,7,12,11,19,8,3,0,66,..,5,28,44,53,65,121,80,22,416,17,24,6,12,5,5,10,5,8,95,0,3,6,3,0,4,0,0,0,12,1268,746,628,878,1049,961,910,373,73,6888
