SAL_CODE_2021,OneMeth_Train_M,OneMeth_Train_F,OneMeth_Train_P,OneMeth_Bus_M,OneMeth_Bus_F,OneMeth_Bus_P,OneMeth_Ferry_M,OneMeth_Ferry_F,OneMeth_Ferry_P,OneMeth_Tram_lt_rail_M,OneMeth_Tram_lt_rail_F,OneMeth_Tram_lt_rail_P,OneMeth_Taxi_rs_serv_M,OneMeth_Taxi_rs_serv_F,OneMeth_Taxi_rs_serv_P,OneMeth_Car_as_driver_M,OneMeth_Car_as_driver_F,OneMeth_Car_as_driver_P,OneMeth_Car_as_passenger_M,OneMeth_Car_as_passenger_F,OneMeth_Car_as_passenger_P,OneMeth_Truck_M,OneMeth_Truck_F,OneMeth_Truck_P,OneMeth_Motorbike_scooter_M,OneMeth_Motorbike_scooter_F,OneMeth_Motorbike_scooter_P,OneMeth_Bicycle_M,OneMeth_Bicycle_F,OneMeth_Bicycle_P,OneMeth_Other_M,OneMeth_Other_F,OneMeth_Other_P,OneMeth_Walked_only_M,OneMeth_Walked_only_F,OneMeth_Walked_only_P,OneMeth_Tot_OneMeth_M,OneMeth_Tot_OneMeth_F,OneMeth_Tot_OneMeth_P,TwoMeth_Train_Bus_M,TwoMeth_Train_Bus_F,TwoMeth_Train_Bus_P,TwoMeth_Train_Ferry_M,TwoMeth_Train_Ferry_F,TwoMeth_Train_Ferry_P,TwoMeth_Trn_Trm_lt_rl_M,TwoMeth_Trn_Trm_lt_rl_F,TwoMeth_Trn_Trm_lt_rl_P,TwoMeth_Train_Car_as_drvr_M,TwoMeth_Train_Car_as_drvr_F,TwoMeth_Train_Car_as_drvr_P,TwoMeth_Trn_Car_as_pass_M,TwoMeth_Trn_Car_as_pass_F,TwoMeth_Trn_Car_as_pass_P,TwoMeth_Train_Other_M,TwoMeth_Train_Other_F,TwoMeth_Train_Other_P,TwoMeth_Train_Tot_M,TwoMeth_Train_Tot_F,TwoMeth_Train_Tot_P,TwoMeth_Bus_Ferry_M,TwoMeth_Bus_Ferry_F,TwoMeth_Bus_Ferry_P,TwoMeth_Bus_Trm_lt_rl_M,TwoMeth_Bus_Trm_lt_rl_F,TwoMeth_Bus_Trm_lt_rl_P,TwoMeth_Bus_Car_as_driver_M,TwoMeth_Bus_Car_as_driver_F,TwoMeth_Bus_Car_as_driver_P,TwoMeth_Bus_Car_as_pass_M,TwoMeth_Bus_Car_as_pass_F,TwoMeth_Bus_Car_as_pass_P,TwoMeth_Bus_Other_M,TwoMeth_Bus_Other_F,TwoMeth_Bus_Other_P,TwoMeth_Bus_Tot_M,TwoMeth_Bus_Tot_F,TwoMeth_Bus_Tot_P,TwoMeth_Other_TwoMeth_M,TwoMeth_Other_TwoMeth_F,TwoMeth_Other_TwoMeth_P,TwoMeth_Tot_TwoMeth_M,TwoMeth_Tot_TwoMeth_F,TwoMeth_Tot_TwoMeth_P,ThreeMeth_Trn_2_othr_mthd_M,ThreeMeth_Trn_2_othr_mthd_F,ThreeMeth_Trn_2_othr_mthd_P,ThreMth_Bu_2_ot_met_exc_tra_M,ThreMth_Bu_2_ot_met_exc_tra_F,ThreMth_Bu_2_ot_met_exc_tra_P,ThreeMeth_Oth_ThreeMeth_M,ThreeMeth_Oth_ThreeMeth_F,ThreeMeth_Oth_ThreeMeth_P,ThreeMeth_Tot_ThreeMeth_M,ThreeMeth_Tot_ThreeMeth_F,ThreeMeth_Tot_ThreeMeth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Meth_travel_to_work_NS_M,Meth_travel_to_work_NS_F,Meth_travel_to_work_NS_P,Tot_M,Tot_F,Tot_P
SAL51536,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,399,349,751,27,16,46,14,3,17,5,0,5,0,0,0,10,3,16,15,22,37,475,399,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,34,38,73,84,67,148,11,6,21,606,509,1115
SAL51537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,7
SAL51538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,10,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,11,0,3,3,0,0,0,18,16,26
SAL51539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,11,13
SAL51540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,132,289,10,5,23,3,0,3,0,0,0,4,0,4,0,0,0,0,0,0,179,139,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,22,31,19,31,53,0,0,0,203,197,403
SAL51541,55,50,101,9,6,14,0,0,0,0,0,0,4,0,5,605,565,1171,24,31,58,5,0,5,0,0,0,10,0,11,19,6,27,0,9,15,744,674,1419,27,20,48,0,0,0,0,0,0,7,10,15,0,0,0,0,0,0,33,31,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,46,29,73,7,0,10,0,0,0,0,0,0,9,0,10,68,93,164,77,141,214,0,3,9,940,944,1886
SAL51542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,26,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,5,15,23,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,16,20,34,0,0,0,35,50,82
SAL51543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,0,0,0,0,0,0,8,7,20
SAL51544,9,8,16,16,14,35,0,0,0,0,0,0,3,0,3,434,334,765,24,37,61,4,0,4,0,0,0,4,0,4,3,0,3,13,5,18,511,397,910,16,15,28,0,0,0,0,0,0,4,0,7,0,3,9,0,0,0,26,15,38,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,9,0,0,0,26,26,53,3,4,8,0,0,0,0,0,0,0,4,4,58,71,129,56,48,105,12,5,9,661,545,1203
SAL51545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,33,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,15,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,20,6,0,9,0,0,0,36,27,67
SAL51546,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,221,184,408,12,10,23,0,0,0,0,0,0,0,0,0,7,0,7,0,4,3,258,207,460,3,4,8,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7,12,14,0,0,0,0,0,0,0,0,0,0,0,0,40,59,99,30,41,67,0,0,0,334,313,646
SAL51547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,30,22,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,14,3,0,3,0,0,0,40,33,72
SAL51548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,12,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,0,6,6,0,0,0,14,10,25
SAL51549,14,15,27,24,29,49,0,0,0,0,0,0,10,9,17,1277,994,2269,45,74,119,36,0,36,4,0,4,8,3,7,25,16,39,7,13,24,1445,1141,2585,0,6,6,0,0,0,0,0,0,13,15,29,0,3,3,0,0,0,13,21,34,0,0,0,0,0,0,3,4,8,0,4,4,0,0,4,9,10,20,13,9,16,35,41,70,7,4,11,0,0,0,0,0,0,8,4,16,83,143,225,132,217,347,5,0,11,1709,1547,3256
SAL51550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,53,121,5,4,8,13,0,13,0,0,0,0,0,0,0,0,3,5,4,7,98,56,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,14,6,23,6,7,19,0,0,0,122,75,198
SAL51551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,15
SAL51552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,27,42,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,29,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,0,0,0,36,38,74
SAL51553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,8,15
SAL51554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,21,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,15,14,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,13,0,3,6,0,0,0,24,19,47
SAL51555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,24,3,0,3,4,0,3,0,0,0,0,0,0,4,0,6,20,9,28,49,20,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,3,0,8,0,0,0,61,21,84
SAL51556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,3,3,0,0,0,7,9,19
SAL51557,0,0,0,61,4,68,0,0,0,0,0,0,0,0,0,62,3,65,41,4,46,4,0,4,0,0,0,0,0,0,38,4,40,6,5,13,213,23,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,6,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,3,8,0,8,227,25,257
SAL51558,230,273,503,24,39,64,0,0,0,0,0,0,10,5,10,2472,1989,4462,134,165,299,25,0,25,14,0,17,9,3,7,79,16,98,18,8,30,3016,2498,5512,67,126,197,0,0,0,0,0,0,36,41,86,13,24,37,8,5,11,128,196,327,0,0,0,0,0,0,3,0,0,5,3,6,3,4,4,5,6,14,29,17,48,169,221,390,28,54,88,4,0,0,0,0,0,34,59,93,138,222,363,376,453,834,11,16,19,3734,3472,7210
SAL51559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,8,15
SAL51560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,23,43,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,9,11,21,0,0,0,40,43,83
SAL51562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,17,18,31
SAL51563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,13
SAL51564,43,52,99,174,205,382,0,0,0,0,0,0,21,19,36,1957,1656,3614,107,209,318,13,0,13,19,0,17,125,49,172,35,15,47,53,69,125,2545,2272,4815,40,74,110,0,0,0,0,0,0,12,11,19,4,4,4,8,3,10,61,82,145,0,0,0,0,0,0,11,6,24,4,10,11,6,12,14,19,24,48,21,18,37,102,128,232,10,16,28,9,4,15,0,0,0,20,18,38,285,341,626,278,470,749,12,9,14,3239,3240,6475
SAL51565,5,17,24,51,31,80,0,0,0,0,0,0,0,5,8,1066,1003,2070,52,73,121,3,0,3,13,0,13,37,0,43,15,9,23,20,18,40,1269,1144,2416,13,5,16,0,0,0,0,0,0,16,11,28,0,3,3,0,0,0,37,16,54,0,0,0,0,0,0,5,10,16,0,3,0,0,0,3,7,10,22,11,14,19,50,42,96,6,0,5,0,0,0,0,0,0,6,0,5,208,201,405,126,228,354,6,5,8,1664,1620,3291
SAL51566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,17,13,26
SAL51567,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,291,251,537,13,17,29,3,0,3,4,0,4,7,0,10,0,0,0,17,6,19,330,274,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,10,39,49,31,44,79,4,0,6,385,366,750
SAL51568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,9,6,10
SAL51569,0,0,0,22,6,24,0,0,0,0,0,0,4,7,9,1252,1351,2603,106,105,215,17,0,16,5,0,5,49,27,75,27,7,33,29,46,75,1506,1555,3063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,7,14,9,24,15,10,29,0,0,0,5,0,5,0,0,0,3,0,3,65,140,207,241,262,507,10,11,24,1851,1981,3825
SAL51570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,13,4,21
SAL51572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,22,43,0,3,3,3,0,3,0,0,0,0,0,0,0,3,3,0,4,5,28,33,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,22,7,3,9,0,0,0,49,41,93
SAL51573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,61,120,5,4,8,0,0,0,0,0,0,4,4,6,0,0,5,4,3,7,76,72,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,14,28,41,0,0,0,92,101,194
SAL51574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,14
SAL51575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,4,4,12
SAL51576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,9,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,16
SAL51577,0,0,0,10,9,18,0,0,0,0,0,0,0,0,0,287,223,509,28,28,57,0,0,0,5,0,5,0,0,0,0,4,8,0,3,6,347,268,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,7,11,12,34,36,65,4,3,3,386,315,702
SAL51578,101,89,192,71,69,142,0,0,0,0,0,0,18,13,32,580,595,1180,33,61,97,3,0,3,10,0,11,52,24,71,20,5,24,78,79,151,969,938,1903,11,19,30,0,0,0,0,0,0,3,0,3,3,4,8,0,3,5,18,25,46,0,0,0,0,0,0,0,3,0,0,4,5,4,0,4,8,11,9,0,7,11,26,40,65,6,6,13,0,0,0,5,0,5,10,5,16,128,155,276,87,141,228,3,3,8,1222,1285,2497
SAL51579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,3,7
SAL51580,36,46,83,304,291,593,0,0,0,0,0,0,22,33,49,819,673,1497,41,91,132,3,0,3,16,3,21,50,22,74,40,19,55,287,232,519,1610,1411,3023,28,50,75,0,0,0,0,0,0,0,0,3,0,0,3,5,0,5,34,51,85,0,0,0,0,0,0,4,9,16,0,5,5,11,5,14,18,22,40,19,4,17,69,74,145,5,8,10,4,0,3,0,0,3,5,10,17,191,153,336,170,237,402,6,5,7,2044,1893,3938
SAL51581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,19,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16,0,0,0,0,0,0,36,24,56
SAL51582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,69,129,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,64,73,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,10,22,9,18,30,0,0,4,101,103,199
SAL51583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,0,0,0,0,0,0,5,9,22
SAL51584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4,15,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,14,22,0,4,0,0,0,0,27,21,44
SAL51585,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,81,79,160,4,0,5,9,0,9,0,0,0,0,0,0,0,0,0,3,0,9,105,85,194,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,19,25,42,14,17,30,0,0,0,136,130,269
SAL51586,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,67,54,116,5,3,8,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,82,56,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,26,38,6,13,22,0,0,0,107,99,203
SAL51587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,12,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,19,0,0,3,0,0,0,23,19,39
SAL51588,12,15,26,67,111,178,0,0,0,0,0,0,18,14,28,1285,1027,2315,58,105,158,18,0,16,8,4,11,8,0,10,32,9,42,12,15,27,1517,1295,2816,10,17,28,0,0,0,0,0,0,15,19,25,0,4,4,0,0,0,19,40,60,0,0,0,0,0,0,3,5,7,0,4,10,0,4,4,0,18,21,9,8,21,31,64,99,5,10,13,0,5,5,0,0,0,10,14,19,77,86,161,132,171,304,6,7,20,1778,1635,3410
SAL51589,0,0,0,31,7,35,0,0,0,0,0,0,0,0,0,41,12,56,16,3,16,8,0,8,0,0,0,0,0,0,3,0,3,3,7,12,100,23,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,4,0,0,0,115,24,138
