SAL_CODE_2021,OO_DS_Sep_hse,OO_DS_Sde_row_or_ter_h_t,OO_DS_Flt_apt,OO_DS_Oth_dwel,OO_DS_NS,Owned_Outright_Total,OWM_DS_Sep_hse,OWM_DS_Sde_row_or_ter_h_t,OWM_DS_Flt_apt,OWM_DS_Oth_dwel,OWM_DS_NS,Owned_with_mortgage_Total,R_REA_DS_Sep_hse,R_REA_DS_Sde_row_or_ter_h_t,R_REA_DS_Flt_apt,R_REA_DS_Oth_dwel,R_REA_DS_NS,R_Real_estate_agent_Total,R_SteTer_h_auth_DS_Separat_hs,R_ST_h_aut_DS_Sd_r_ter_h_t,R_SteT_h_auth_DS_Flt_apt,R_SteTer_h_auth_DS_Oth_dwel,R_SteTer_h_auth_DS_NS,R_SteTer_h_auth_Total,R_Com_hs_pr_DS_Sep_hse,R_Com_hs_pr_DS_Sd_ro_ter_h_t,R_Com_hs_pr_DS_Flt_apt,R_Com_hs_pr_DS_Oth_dwel,R_Com_hs_pr_DS_NS,R_Com_hs_pr_Total,R_Psn_ns_HH_DS_Sep_hse,R_Psn_ns_HH_DS_Sd_r_te_h_t,R_Psn_ns_HH_DS_Flt_apt,R_Psn_ns_HH_DS_Oth_dwe,R_Psn_ns_HH_DS_NS,R_Psn_ns_HH_Total,R_Oth_llord_type_DS_Sep_hse,R_Oth_lld_typ_DS_S_ro_ter_h_t,R_Oth_lld_type_DS_Flt_apt,R_Oth_llord_type_DS_Oth_dwel,R_Oth_llord_type_DS_NS,R_Oth_llord_type_Total,R_Llord_type_NS_DS_Sep_hse,R_Lld_ty_NS_DS_Sd_row_ter_h_t,R_Llord_typ_NS_DS_Flt_apt,R_Llord_type_NS_DS_Oth_dwel,R_Llord_type_NS_DS_NS,R_Llord_type_NS_Total,R_Total_DS_Sep_hse,R_Total_DS_Sde_row_or_ter_h_t,R_Total_DS_Flt_apt,R_Total_DS_Oth_dwel,R_Total_DS_NS,R_Total_Total,Oth_tenu_typ_DS_Sep_hse,Oth_ten_typ_DS_Sd_row_ter_h_t,Oth_tenu_typ_DS_Flt_apt,Oth_tenu_typ_DS_Oth_dwel,Oth_tenu_typ_DS_NS,Oth_tenu_typ_Total,Tenu_typ_NS_DS_Sep_hse,Ten_ty_NS_DS_Sd_row_ter_h_t,Tenu_typ_NS_DS_Flt_apt,Tenu_typ_NS_DS_Oth_dwel,Tenu_typ_NS_DS_NS,Tenu_typ_NS_Total,Total_DS_Sep_hse,Total_DS_Sde_row_or_ter_h_t,Total_DS_Flt_apt,Total_DS_Oth_dwel,Total_DS_NS,Total_Total
SAL51001,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
SAL51002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,8
SAL51003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51004,419,0,0,15,0,433,310,4,0,0,0,309,108,0,0,0,0,111,31,8,0,0,0,35,13,10,4,0,0,22,54,0,0,0,0,58,21,0,0,5,0,27,0,0,0,0,0,0,229,24,4,4,0,261,25,0,0,0,0,27,111,0,3,0,0,118,1100,29,11,20,0,1153
SAL51005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
SAL51006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,18,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,3,0,25
SAL51007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL51008,634,125,4,0,0,759,585,45,7,0,0,641,93,31,5,0,0,127,25,72,0,0,0,101,0,6,6,0,0,12,34,12,8,0,0,45,0,3,0,0,0,10,0,6,0,0,0,6,153,129,14,0,0,295,9,21,43,0,0,81,25,18,10,0,5,47,1403,340,76,0,4,1822
SAL51009,106,11,0,0,0,116,65,5,0,0,0,72,28,18,0,0,0,48,0,0,0,0,0,4,6,0,0,0,0,6,20,8,0,0,0,27,3,0,0,0,0,0,0,0,0,0,0,0,55,31,0,0,0,84,3,0,0,0,0,8,14,4,0,0,0,19,241,49,0,0,0,290
SAL51010,22,0,0,0,0,22,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,34,0,0,0,0,34
SAL51011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL51012,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,18,0,0,0,0,18
SAL51013,25,0,0,0,0,30,23,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,62,0,0,0,0,66
SAL51014,0,0,0,11,0,13,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,83,4,0,0,0,0,7,0,0,0,0,0,0,8,0,0,0,0,11,0,0,0,0,0,0,96,0,0,4,0,101,4,0,0,3,0,9,7,0,0,0,3,13,103,0,0,19,3,130
SAL51015,803,91,11,0,0,897,1050,149,42,6,0,1251,227,143,45,4,0,417,21,52,7,0,0,76,0,9,0,0,0,15,167,47,21,9,0,247,6,15,0,0,0,21,0,0,0,0,0,10,425,269,75,10,0,780,26,6,0,0,0,36,44,37,16,0,0,91,2356,541,141,19,0,3059
SAL51016,386,0,0,0,0,387,623,0,0,0,0,629,57,0,0,0,0,57,0,0,0,0,0,0,4,0,0,0,0,4,51,0,0,0,0,55,3,0,0,0,0,3,0,0,0,0,0,0,120,0,0,0,0,120,12,0,0,0,0,15,41,0,0,0,0,44,1183,4,4,3,0,1194
SAL51017,10,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,16,0,0,0,0,18
SAL51018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
SAL51019,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
SAL51020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL51021,1064,212,112,0,0,1391,971,264,247,0,0,1489,217,329,652,4,0,1205,3,12,29,0,0,38,0,0,16,0,0,18,148,100,188,0,0,435,10,4,14,0,0,29,0,3,4,0,0,4,385,438,903,5,0,1735,33,5,29,0,0,73,56,24,91,10,3,178,2505,945,1385,20,3,4864
SAL51022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51023,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9
SAL51024,60,0,0,17,0,78,16,0,0,3,0,18,0,0,0,0,0,0,17,0,0,0,0,16,7,0,0,0,0,7,11,0,0,3,0,11,15,0,0,3,0,21,0,0,0,0,0,0,43,6,0,6,0,55,22,0,0,0,0,24,107,0,0,19,8,141,249,6,0,54,5,309
SAL51025,156,0,0,0,0,156,146,0,0,0,0,146,88,5,0,0,0,94,5,3,0,0,0,7,4,6,0,0,0,5,36,0,0,0,0,36,5,0,0,0,0,6,0,0,0,0,0,0,133,14,0,0,0,148,6,0,0,0,0,6,27,0,0,0,0,28,466,18,0,0,0,478
SAL51026,416,11,0,0,0,426,557,3,0,0,0,563,65,11,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,41,5,0,0,0,47,6,0,0,0,0,6,3,0,0,0,0,3,113,18,0,0,0,130,10,0,0,0,0,11,36,0,0,0,0,38,1134,37,3,0,0,1175
SAL51027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL51028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51030,938,197,105,0,0,1244,696,170,72,0,0,949,229,128,120,0,0,482,3,0,3,0,0,7,0,0,0,0,0,0,76,41,29,0,0,144,5,5,4,0,0,9,0,0,0,0,0,0,311,176,162,0,4,647,22,4,0,0,0,33,42,18,14,0,0,80,2007,572,364,0,3,2944
SAL51031,247,3,12,135,0,396,334,0,3,7,0,346,30,5,9,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,18,0,3,0,0,24,4,0,0,11,0,21,0,0,0,0,0,0,60,5,13,11,0,88,5,0,0,8,0,12,22,4,3,7,0,37,667,11,27,168,0,872
SAL51032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51033,0,0,0,6,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,7,7,0,0,0,0,5,4,5,0,0,5,16,28
SAL51034,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
SAL51035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL51036,365,12,0,0,0,379,486,16,0,0,0,498,149,14,0,0,0,164,8,0,0,0,0,8,5,10,0,0,0,9,106,11,0,0,0,119,6,0,0,0,0,6,0,0,0,0,0,0,278,31,0,0,0,306,20,0,0,0,0,20,50,8,0,0,0,62,1202,60,0,0,0,1266
SAL51037,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,28,0,0,0,0,28
SAL51038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51040,104,0,0,0,0,104,175,0,0,0,0,175,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,19,5,0,0,0,0,5,0,0,0,0,0,0,24,0,0,0,0,32,13,0,0,0,0,13,25,0,0,0,0,22,340,0,0,0,0,343
SAL51041,26,0,0,0,0,26,23,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,4,0,0,0,0,4,57,0,0,0,0,57
SAL51042,0,0,0,15,0,17,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,44,13,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,60,0,0,0,0,67,13,0,0,0,0,14,12,0,0,8,3,20,92,0,0,27,6,120
SAL51043,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7
SAL51044,65,0,0,5,0,66,31,0,0,0,0,31,3,0,0,0,0,3,11,0,0,0,0,11,7,0,0,0,0,7,9,0,0,0,0,9,12,0,0,3,0,9,0,0,0,0,0,0,40,0,0,3,0,45,11,0,0,0,0,11,16,0,0,3,0,20,160,0,0,9,0,171
SAL51045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,0,0,0,6,3,0,0,0,0,0,0,4,0,0,0,3,14
SAL51047,764,32,0,0,0,796,962,37,3,0,0,1008,166,20,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,94,12,0,0,0,108,9,0,0,0,0,11,0,0,0,0,0,0,269,36,0,0,0,309,10,4,0,0,0,18,44,0,0,0,0,48,2058,110,5,0,0,2177
SAL51048,25,0,0,3,0,28,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,9,0,0,0,0,9,4,0,0,0,0,4,56,0,0,4,0,64
SAL51049,49,0,0,36,0,84,14,0,0,0,0,19,0,0,0,0,0,0,16,0,5,0,0,20,0,0,3,0,0,3,9,0,0,0,0,10,3,5,0,0,0,8,0,0,0,0,0,0,24,0,8,0,0,38,8,0,0,0,3,17,39,0,0,4,0,41,131,9,13,40,5,196
SAL51050,26,0,0,0,0,26,39,3,0,0,0,43,8,12,0,0,0,21,4,0,0,0,0,4,0,0,0,0,0,0,10,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,19,10,0,0,0,38,0,0,0,0,0,0,13,0,0,0,0,13,98,21,0,0,0,114
SAL51051,20,0,0,0,0,20,32,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,19,5,0,0,0,0,4,3,0,0,0,0,8,81,0,0,0,4,82
SAL51052,20,0,0,0,0,20,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,5,41,0,0,0,0,41
SAL51053,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27
SAL51054,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,8,15
SAL51055,512,21,0,7,0,546,459,0,0,0,0,466,62,4,0,0,0,66,0,3,0,0,0,3,0,18,0,0,0,16,48,8,0,0,0,61,0,0,0,0,0,8,0,0,0,0,0,0,115,33,0,9,0,152,11,13,0,0,0,23,23,21,0,6,0,44,1121,99,0,14,4,1234
SAL51056,143,0,0,0,0,143,196,0,0,0,0,196,21,0,0,0,0,24,0,0,0,0,0,0,3,0,0,0,0,3,35,0,0,0,0,35,5,0,0,0,0,5,0,0,0,0,0,0,60,0,0,0,0,61,6,0,0,0,0,6,26,0,0,0,0,26,435,0,0,0,0,434
SAL51057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51058,11,0,0,0,0,11,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20
SAL51059,14,0,0,0,0,14,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,4,11,15,0,0,0,0,17,8,0,0,0,0,7,52,0,0,3,0,61
SAL51060,32,0,0,0,0,29,19,0,0,0,0,19,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,17,0,0,0,0,0,0,5,0,0,0,0,5,68,0,0,0,0,65
SAL51061,11,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,15
SAL51062,26,0,0,0,0,26,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,7,0,0,0,0,7,3,0,0,0,0,3,43,0,0,0,0,43
SAL51063,0,0,0,8,0,14,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,12,0,10,0,0,0,0,0,0,0,0,0,19,0,19,9,0,0,3,0,11,0,0,0,0,3,3,9,0,0,29,4,41
SAL51064,371,35,20,0,0,434,171,15,0,0,0,189,99,15,0,0,0,118,0,0,0,0,0,0,4,0,0,0,0,8,49,8,3,0,0,54,5,5,0,0,0,9,0,0,0,0,0,0,165,24,7,0,0,197,98,73,48,0,0,221,20,4,9,4,0,31,831,149,91,4,3,1075
SAL51065,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9
SAL51066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7
SAL51067,67,0,0,3,0,74,21,0,0,0,0,24,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,8,0,0,9,0,15,0,0,0,0,0,0,25,0,0,10,0,36,5,0,0,0,0,5,10,0,0,5,0,13,133,0,0,19,0,153
SAL51068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51069,197,98,0,0,0,295,248,48,5,0,0,297,59,27,0,0,0,84,3,0,0,0,0,4,0,0,0,0,0,0,39,16,0,0,0,59,5,0,0,0,0,3,0,0,0,0,0,0,101,44,0,0,0,145,9,17,0,0,0,29,10,7,0,0,0,22,570,218,5,3,0,789
SAL51070,70,0,0,6,0,72,58,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,3,0,0,0,0,3,0,0,0,0,0,0,16,0,0,0,0,16,6,0,0,0,0,11,39,0,0,0,0,39,194,0,0,6,0,197
SAL51071,27,0,0,0,0,27,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,7,0,0,0,0,7,6,0,0,0,0,6,50,0,0,0,0,50
SAL51072,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL51073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51074,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
SAL51075,7,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
SAL51076,23,0,0,0,0,28,74,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,18,0,0,0,0,18,121,0,0,0,0,118
SAL51077,7,0,0,0,0,7,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,10,0,0,4,0,13
SAL51078,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,4,0,0,0,0,4,10,0,0,0,0,10
SAL51079,0,0,0,24,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,26
SAL51080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51081,16,0,0,0,0,16,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,9,30,0,0,0,0,30
SAL51082,5,0,0,3,0,6,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,12,0,0,4,0,12
SAL51083,175,3,0,7,0,189,115,0,0,0,0,115,38,0,0,0,0,40,11,3,0,0,0,8,0,0,10,0,0,8,24,0,0,0,0,25,13,0,0,0,0,18,0,0,0,0,0,0,80,3,13,0,0,100,8,0,0,0,0,5,40,0,4,0,0,42,414,10,22,6,0,458
SAL51084,15,0,0,0,0,15,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,11,42,0,0,0,0,44
