SAL_CODE_2021,M_Arthritis_0_14,M_Arthritis_15_24,M_Arthritis_25_34,M_Arthritis_35_44,M_Arthritis_45_54,M_Arthritis_55_64,M_Arthritis_65_74,M_Arthritis_75_84,M_Arthritis_85_over,M_Arthritis_Tot,M_Asthma_0_14,M_Asthma_15_24,M_Asthma_25_34,M_Asthma_35_44,M_Asthma_45_54,M_Asthma_55_64,M_Asthma_65_74,M_Asthma_75_84,M_Asthma_85_over,M_Asthma_Tot,M_Cancer_0_14,M_Cancer_15_24,M_Cancer_25_34,M_Cancer_35_44,M_Cancer_45_54,M_Cancer_55_64,M_Cancer_65_74,M_Cancer_75_84,M_Cancer_85_over,M_Cancer_Tot,M_Dementia_0_14,M_Dementia_15_24,M_Dementia_25_34,M_Dementia_35_44,M_Dementia_45_54,M_Dementia_55_64,M_Dementia_65_74,M_Dementia_75_84,M_Dementia_85_over,M_Dementia_Tot,M_Diabetes_0_14,M_Diabetes_15_24,M_Diabetes_25_34,M_Diabetes_35_44,M_Diabetes_45_54,M_Diabetes_55_64,M_Diabetes_65_74,M_Diabetes_75_84,M_Diabetes_85_over,M_Diabetes_Tot,M_Heart_disease_0_14,M_Heart_disease_15_24,M_Heart_disease_25_34,M_Heart_disease_35_44,M_Heart_disease_45_54,M_Heart_disease_55_64,M_Heart_disease_65_74,M_Heart_disease_75_84,M_Heart_disease_85_over,M_Heart_disease_Tot,M_Kidney_disease_0_14,M_Kidney_disease_15_24,M_Kidney_disease_25_34,M_Kidney_disease_35_44,M_Kidney_disease_45_54,M_Kidney_disease_55_64,M_Kidney_disease_65_74,M_Kidney_disease_75_84,M_Kidney_disease_85_over,M_Kidney_disease_Tot,M_Lung_cond_0_14,M_Lung_cond_15_24,M_Lung_cond_25_34,M_Lung_cond_35_44,M_Lung_cond_45_54,M_Lung_cond_55_64,M_Lung_cond_65_74,M_Lung_cond_75_84,M_Lung_cond_85_over,M_Lung_cond_Tot,M_Mental_health_cond_0_14,M_Mental_health_cond_15_24,M_Mental_health_cond_25_34,M_Mental_health_cond_35_44,M_Mental_health_cond_45_54,M_Mental_health_cond_55_64,M_Mental_health_cond_65_74,M_Mental_health_cond_75_84,M_Mental_health_cond_85_over,M_Mental_health_cond_Tot,M_Stroke_0_14,M_Stroke_15_24,M_Stroke_25_34,M_Stroke_35_44,M_Stroke_45_54,M_Stroke_55_64,M_Stroke_65_74,M_Stroke_75_84,M_Stroke_85_over,M_Stroke_Tot,M_Oth_lt_health_cond_0_14,M_Oth_lt_health_cond_15_24,M_Oth_lt_health_cond_25_34,M_Oth_lt_health_cond_35_44,M_Oth_lt_health_cond_45_54,M_Oth_lt_health_cond_55_64,M_Oth_lt_health_cond_65_74,M_Oth_lt_health_cond_75_84,M_Oth_lt_health_cond_85_over,M_Oth_lt_health_cond_Tot,M_No_lt_health_cond_0_14,M_No_lt_health_cond_15_24,M_No_lt_health_cond_25_34,M_No_lt_health_cond_35_44,M_No_lt_health_cond_45_54,M_No_lt_health_cond_55_64,M_No_lt_health_cond_65_74,M_No_lt_health_cond_75_84,M_No_lt_health_cond_85_over,M_No_lt_health_cond_Tot,M_NS_0_14,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_over,M_NS_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_over,M_Tot_Tot,F_Arthritis_0_14,F_Arthritis_15_24,F_Arthritis_25_34,F_Arthritis_35_44,F_Arthritis_45_54,F_Arthritis_55_64,F_Arthritis_65_74,F_Arthritis_75_84,F_Arthritis_85_over,F_Arthritis_Tot,F_Asthma_0_14,F_Asthma_15_24,F_Asthma_25_34,F_Asthma_35_44,F_Asthma_45_54,F_Asthma_55_64,F_Asthma_65_74,F_Asthma_75_84,F_Asthma_85_over,F_Asthma_Tot,F_Cancer_0_14,F_Cancer_15_24,F_Cancer_25_34,F_Cancer_35_44,F_Cancer_45_54,F_Cancer_55_64,F_Cancer_65_74,F_Cancer_75_84,F_Cancer_85_over,F_Cancer_Tot,F_Dementia_0_14,F_Dementia_15_24,F_Dementia_25_34,F_Dementia_35_44,F_Dementia_45_54,F_Dementia_55_64,F_Dementia_65_74,F_Dementia_75_84,F_Dementia_85_over,F_Dementia_Tot,F_Diabetes_0_14,F_Diabetes_15_24,F_Diabetes_25_34,F_Diabetes_35_44,F_Diabetes_45_54,F_Diabetes_55_64,F_Diabetes_65_74,F_Diabetes_75_84,F_Diabetes_85_over,F_Diabetes_Tot,F_Heart_disease_0_14,F_Heart_disease_15_24,F_Heart_disease_25_34,F_Heart_disease_35_44,F_Heart_disease_45_54,F_Heart_disease_55_64,F_Heart_disease_65_74,F_Heart_disease_75_84,F_Heart_disease_85_over,F_Heart_disease_Tot
SAL50858,0,0,0,4,6,15,17,6,7,60,18,19,6,8,5,6,6,5,0,70,0,0,0,0,0,5,4,5,3,21,0,0,0,0,0,0,3,4,0,11,0,0,3,0,5,9,10,13,0,44,0,0,0,0,0,4,11,3,3,27,0,0,0,0,0,0,3,5,0,9,0,0,0,0,0,9,6,0,0,17,7,20,10,11,16,14,13,3,8,90,0,0,0,0,0,0,3,4,0,9,5,5,5,3,13,10,4,3,3,62,82,43,36,33,38,28,16,9,5,297,15,12,10,9,3,4,7,0,0,59,126,90,68,73,72,68,60,37,20,602,0,0,0,5,11,24,23,30,13,111,4,8,16,12,12,15,8,15,0,88,0,0,0,0,3,3,0,4,3,16,0,0,0,0,0,0,0,3,15,23,0,0,4,8,4,17,19,13,5,73,0,0,0,0,5,3,11,11,9,38
SAL50859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,4,0,4,0,0,0,26,0,0,0,0,0,0,0,0,0,0,3,3,9,4,0,10,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50862,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,0,7,0,8,11,8,0,44,0,0,0,0,0,0,0,6,0,3,12,3,0,10,10,13,20,15,0,78,0,0,0,0,3,6,7,0,0,16,0,0,5,0,4,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5
SAL50863,0,0,0,6,8,17,7,10,0,53,19,12,10,11,16,4,0,4,0,78,0,0,0,0,4,8,3,5,0,30,0,0,0,0,0,0,0,3,0,3,0,0,0,5,6,13,15,10,0,50,0,0,0,0,6,12,18,11,0,50,0,0,0,0,0,0,6,5,0,9,0,0,0,0,3,5,6,6,0,15,14,10,11,13,13,8,3,3,0,75,0,0,0,0,0,0,0,3,0,13,14,12,4,3,13,10,10,7,0,77,199,105,54,103,114,91,36,3,4,710,13,13,5,5,14,21,6,4,0,83,245,147,77,142,179,168,94,42,8,1102,0,0,3,3,23,33,27,15,0,105,21,7,12,17,27,16,3,4,0,109,0,0,0,0,6,14,11,3,0,40,0,0,0,0,0,0,0,0,3,5,0,0,0,0,4,11,11,7,0,34,0,0,0,0,0,8,8,5,6,18
SAL50864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50865,0,0,0,3,10,17,28,7,5,69,12,10,8,5,7,6,3,3,0,56,0,0,0,0,0,9,17,12,3,41,0,0,0,0,0,0,0,0,4,7,0,0,0,0,3,17,14,6,4,44,0,0,0,0,4,9,14,9,7,46,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,8,3,12,0,10,11,10,8,27,6,4,0,75,0,0,0,0,0,0,5,0,3,7,17,5,6,3,15,15,18,0,0,66,130,66,44,63,71,53,51,20,9,515,10,8,4,9,10,10,7,5,0,61,164,96,67,92,131,126,125,54,21,873,0,0,0,0,10,22,41,22,10,104,8,9,9,8,14,7,13,3,0,64,0,0,0,0,3,8,13,8,0,33,0,0,0,0,0,0,0,0,0,3,0,6,0,4,4,14,7,5,0,41,0,0,0,0,0,3,10,9,5,24
SAL50866,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,10,0,0,7,10,4,8,0,0,37,0,0,0,0,4,3,0,0,0,10,8,0,4,5,11,13,24,0,0,70,0,0,0,0,5,5,5,0,0,12,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,16,10,8,9,8,3,6,0,0,48,0,0,0,0,0,0,0,0,0,0,18,10,8,12,9,4,6,0,0,69,0,0,0,0,0,3,3,0,0,3,0,0,0,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,3,0,0,3
SAL50868,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,8,4,3,6,6,0,0,0,0,25,0,0,0,0,0,0,0,0,0,6,11,7,6,5,8,9,3,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50870,0,0,0,0,0,7,7,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,16,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,9,22,0,8,8,4,18,13,4,0,81,0,0,0,0,0,0,3,0,0,7,22,0,8,10,4,35,39,9,0,128,0,0,0,0,3,11,9,3,0,20,0,0,0,0,0,0,5,0,0,11,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
SAL50871,0,0,0,3,10,17,19,26,8,78,14,10,14,21,16,9,11,3,0,93,0,0,0,4,0,7,10,7,0,31,0,0,0,0,0,0,0,3,0,4,3,0,9,10,16,25,27,23,5,117,0,0,0,8,5,17,21,20,7,79,0,0,0,0,0,3,4,3,0,18,0,0,0,0,3,7,4,7,0,25,5,14,20,23,15,21,12,6,0,116,0,0,0,0,0,0,5,0,3,8,15,17,16,17,12,16,12,9,5,120,278,168,237,211,127,76,48,17,7,1158,23,19,5,20,15,8,3,4,3,98,330,220,288,292,197,161,116,84,33,1726,0,0,0,15,15,28,41,39,11,151,11,12,26,19,16,12,12,12,0,129,0,0,0,5,4,8,12,9,6,46,0,0,0,0,0,0,6,7,3,7,0,3,5,7,9,17,17,12,3,81,0,0,0,0,0,15,14,12,6,56
SAL50872,0,0,0,0,0,5,8,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,17,6,7,7,10,5,5,0,0,63,4,0,3,3,0,12,15,0,0,41,19,9,11,15,12,25,33,5,0,129,0,0,0,0,0,5,3,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SAL50873,0,0,13,27,40,69,89,55,18,317,65,42,57,51,33,37,39,16,8,354,0,5,4,0,8,15,39,25,12,109,0,0,0,0,0,0,10,10,0,22,0,0,9,36,79,90,110,60,10,394,0,0,0,9,25,55,84,69,23,266,0,0,0,4,3,10,17,12,4,49,3,0,3,0,15,30,40,26,7,116,31,52,64,61,64,46,34,23,0,369,0,0,0,3,3,6,19,17,3,59,56,23,42,57,72,59,29,32,3,373,1085,617,647,730,445,228,138,61,16,3957,115,66,81,106,79,61,31,12,15,566,1335,795,886,1029,773,557,435,243,69,6123,0,10,13,44,74,118,176,128,66,630,61,77,77,95,85,72,76,46,9,592,0,3,0,4,15,33,39,35,10,136,0,0,0,0,0,0,4,6,12,24,0,7,11,43,71,83,106,39,12,369,0,0,0,8,17,31,60,43,24,178
SAL50874,0,0,3,4,26,25,38,41,19,157,45,21,21,36,32,9,11,10,9,190,0,0,0,0,7,8,25,24,20,85,0,0,0,0,0,0,5,11,13,27,0,0,4,4,25,25,44,33,16,151,4,0,0,4,17,32,45,35,24,153,0,0,0,0,6,0,3,3,3,27,0,0,0,3,0,5,9,9,5,33,16,16,24,26,30,14,13,12,9,158,0,0,0,0,0,0,6,9,12,34,39,15,18,19,33,29,39,20,19,230,624,311,268,380,341,151,97,42,11,2223,45,21,25,16,19,11,12,3,6,164,757,385,349,486,495,268,248,154,72,3211,3,0,3,13,41,48,78,90,57,340,29,30,39,36,31,24,23,13,14,235,0,5,0,11,16,21,27,19,11,104,0,0,0,0,0,0,5,24,34,58,0,0,0,8,16,29,34,29,11,133,0,0,0,0,5,8,18,43,23,106
SAL50875,0,0,4,6,14,24,30,14,0,90,29,22,11,15,5,14,19,0,0,116,0,0,0,5,3,11,13,10,0,43,0,0,0,0,0,0,4,0,4,11,0,0,4,3,12,14,20,11,0,66,0,0,0,0,3,14,25,9,0,64,0,0,0,0,0,4,4,0,0,8,0,0,0,0,0,3,5,0,8,17,9,9,19,20,12,10,8,4,0,100,0,0,0,0,0,0,6,0,0,10,15,13,8,12,9,22,10,11,4,97,360,181,139,167,170,113,69,15,0,1217,31,19,7,16,9,9,8,0,0,104,446,244,192,229,231,203,148,48,11,1758,0,4,9,14,23,38,45,20,6,163,15,23,24,31,17,25,13,3,0,157,0,0,0,0,6,11,15,3,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,14,13,3,0,48,0,0,0,0,0,9,16,9,3,39
SAL50876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,9,0,0,9,0,0,0,0,0,3,8,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50879,0,0,0,0,3,7,4,9,3,32,5,0,0,0,3,5,3,6,0,27,0,0,0,0,0,4,6,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,7,0,0,24,0,0,0,0,0,6,15,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,5,6,6,9,3,0,5,0,0,23,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,3,0,0,27,56,31,25,30,26,37,15,9,0,240,9,0,3,3,7,3,6,0,0,29,72,50,40,44,49,65,48,17,6,390,0,0,0,0,10,6,13,8,3,41,3,0,3,10,3,3,9,0,0,37,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,6,0,6,0,0,0,5,4,7,9,5,0,19,0,0,0,0,0,3,3,5,3,10
SAL50880,0,0,0,5,4,7,9,3,0,29,5,3,3,5,8,4,4,0,0,32,0,0,0,0,0,3,3,3,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,5,5,3,0,25,0,0,0,3,5,4,7,3,3,25,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,3,0,0,0,13,5,0,8,12,7,13,0,0,0,52,0,0,0,0,0,0,0,0,0,3,8,0,0,12,3,0,0,3,0,37,62,41,39,38,28,40,10,0,0,254,5,9,8,7,3,4,0,0,0,38,74,58,59,66,50,67,37,17,10,439,0,0,0,9,5,7,11,6,3,45,0,4,10,8,8,6,8,5,0,48,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,6,0,0,0,14,0,0,0,0,0,0,3,3,0,4
SAL50881,0,0,4,7,14,37,56,34,8,156,25,18,22,22,14,18,17,10,0,152,0,0,0,4,9,11,14,22,5,64,0,0,0,0,0,0,0,4,0,13,3,0,0,5,17,41,46,18,8,132,0,0,0,3,5,23,50,32,11,124,0,0,0,0,0,0,11,0,4,22,0,0,0,0,7,9,9,14,0,39,7,22,25,20,20,20,24,6,0,142,0,0,0,0,0,4,5,8,4,31,13,16,18,10,22,30,21,14,6,144,363,199,176,152,185,151,75,26,7,1336,24,17,6,17,19,14,12,4,0,119,438,258,240,227,290,294,235,118,35,2139,0,3,5,11,33,70,77,39,19,256,14,19,23,26,20,40,21,8,4,181,0,0,0,0,3,19,27,7,4,77,0,0,0,0,0,0,0,0,0,7,0,4,0,6,10,21,25,17,4,81,0,0,0,3,3,11,23,28,6,70
SAL50882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,8,0,4,7,4,0,0,22,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,4,0,0,0,3,0,0,0,6,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL50884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,5,0,0,9,4,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50885,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
