SAL_CODE_2021,Australia_M,Australia_F,Australia_P,Afghanistan_M,Afghanistan_F,Afghanistan_P,Bangladesh_M,Bangladesh_F,Bangladesh_P,Canada_M,Canada_F,Canada_P,China_excl_SARs_Taiwan_M,China_excl_SARs_Taiwan_F,China_excl_SARs_Taiwan_P,Croatia_M,Croatia_F,Croatia_P,Egypt_M,Egypt_F,Egypt_P,Fiji_M,Fiji_F,Fiji_P,Germany_M,Germany_F,Germany_P,Greece_M,Greece_F,Greece_P,Hong_Kong_SAR_China_M,Hong_Kong_SAR_China_F,Hong_Kong_SAR_China_P,India_M,India_F,India_P,Indonesia_M,Indonesia_F,Indonesia_P,Iran_M,Iran_F,Iran_P,Iraq_M,Iraq_F,Iraq_P,Ireland_M,Ireland_F,Ireland_P,Italy_M,Italy_F,Italy_P,Japan_M,Japan_F,Japan_P,Korea_Republic_South_M,Korea_Republic_South_F,Korea_Republic_South_P,Lebanon_M,Lebanon_F,Lebanon_P,Malaysia_M,Malaysia_F,Malaysia_P,Nepal_M,Nepal_F,Nepal_P,Netherlands_M,Netherlands_F,Netherlands_P,New_Zealand_M,New_Zealand_F,New_Zealand_P,Pakistan_M,Pakistan_F,Pakistan_P,Philippines_M,Philippines_F,Philippines_P,Poland_M,Poland_F,Poland_P,Singapore_M,Singapore_F,Singapore_P,South_Africa_M,South_Africa_F,South_Africad_P,Sri_Lanka_M,Sri_Lanka_F,Sri_Lanka_P,Taiwan_M,Taiwan_F,Taiwan_P,Thailand_M,Thailand_F,Thailand_P,United_Kingdom_CI_IM_M,United_Kingdom_CI_IM_F,United_Kingdom_CI_IM_P,United_States_America_M,United_States_America_F,United_States_America_P,Vietnam_M,Vietnam_F,Vietnam_P,Born_elsewhere_M,Born_elsewhere_F,Born_elsewhere_P,Country_birth_not_stated_M,Country_birth_not_stated_F,Country_birth_not_stated_P,OS_visitors_M,OS_visitors_F,OS_visitors_P,Tot_M,Tot_F,Tot_P
SAL51255,74,60,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,3,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,19,0,0,0,0,0,0,0,0,4,7,6,19,0,0,0,105,89,195
SAL51256,129,110,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,4,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,18,30,41,7,3,11,0,0,0,0,8,14,15,9,21,4,0,4,186,164,353
SAL51257,40,48,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,20,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,58,67,124
SAL51258,579,567,1146,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,0,0,0,0,0,0,3,4,6,0,0,0,0,0,0,0,0,0,0,0,9,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,16,16,34,0,0,0,0,0,5,0,3,3,0,0,0,3,5,5,0,0,0,0,0,0,0,7,7,42,57,97,0,0,0,4,4,7,6,7,13,136,95,227,0,0,0,802,773,1576
SAL51259,1797,1437,3232,0,0,0,0,0,0,3,9,7,5,18,26,3,0,6,0,0,0,3,7,11,9,6,20,0,0,0,8,0,8,37,14,52,3,9,13,7,6,5,0,0,0,10,13,28,9,0,6,0,0,0,0,8,6,0,0,0,4,6,15,0,0,0,4,0,5,141,100,237,0,0,0,31,29,61,0,3,3,6,8,11,52,32,83,10,7,19,0,0,0,3,14,21,118,104,223,9,10,18,0,0,4,89,66,160,541,316,854,6,11,18,2926,2239,5166
SAL51260,4258,4392,8654,0,0,0,3,4,7,10,15,21,4,15,21,10,11,16,0,5,4,0,3,10,30,44,71,0,0,0,4,3,9,17,22,40,9,26,28,0,0,0,0,0,0,20,33,54,14,11,29,4,4,7,0,0,0,0,3,5,5,14,19,0,0,0,28,19,46,326,351,678,0,0,0,30,60,89,0,8,8,13,7,24,122,128,253,0,3,3,3,3,5,6,38,45,907,989,1895,11,23,35,5,12,15,170,190,355,256,269,524,8,10,21,6284,6700,12987
SAL51261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51262,97,72,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,4,4,7,0,0,4,3,0,3,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,21,17,34,0,0,0,0,0,0,10,0,9,59,17,71,0,0,0,208,114,324
SAL51263,54,50,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,0,0,0,0,0,0,0,0,0,4,5,9,0,0,0,69,64,125
SAL51264,67,66,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,16,0,0,0,0,0,0,3,3,4,15,8,21,4,3,7,99,102,195
SAL51265,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,27,0,0,0,28,8,32
SAL51266,13,14,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,25
SAL51267,47,42,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,3,3,8,9,5,7,0,0,0,54,70,126
SAL51268,178,199,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,4,9,8,14,0,0,0,4,7,6,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,10,17,31,0,0,0,0,0,0,8,8,12,78,75,153,0,0,0,288,319,604
SAL51269,28,28,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,8,13,0,0,0,35,40,77
SAL51270,182,148,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,5,0,0,0,0,0,0,3,0,3,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,12,19,34,7,0,3,0,0,0,7,7,8,3,6,6,4,5,3,224,199,423
SAL51271,1377,1413,2788,18,35,52,14,10,26,4,0,4,113,123,234,0,5,7,7,0,9,4,0,4,3,7,10,0,0,0,35,29,67,519,471,990,83,113,196,16,9,30,10,4,12,17,3,16,22,25,51,10,15,19,17,19,45,6,7,10,128,133,266,100,93,194,5,6,9,71,65,139,78,28,114,160,181,339,7,4,13,29,36,68,17,9,20,52,48,96,25,19,43,7,15,21,98,90,189,16,5,21,26,30,54,323,326,650,189,172,361,6,19,27,3618,3569,7189
SAL51272,27,26,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,9,0,3,3,0,0,0,0,0,0,3,4,8,0,0,0,32,36,66
SAL51273,14,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,24
SAL51274,5,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,11,12,20
SAL51275,520,528,1042,0,0,0,0,0,0,3,4,9,0,0,0,0,0,0,0,0,0,0,0,0,8,12,18,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,10,3,11,3,5,9,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,5,4,3,24,17,43,0,0,0,0,6,4,0,4,4,0,3,3,7,8,12,0,0,0,0,0,0,0,0,0,77,76,155,0,3,3,0,0,0,20,17,36,26,34,66,0,0,3,703,732,1433
SAL51276,14,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,37
SAL51277,50,53,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,20,0,0,0,0,0,0,3,0,3,14,7,23,0,0,3,77,85,155
SAL51278,2319,2381,4696,0,0,0,0,5,4,13,16,28,0,14,15,0,5,8,3,5,3,0,0,0,16,26,40,0,0,0,0,4,5,6,8,15,7,15,20,7,3,11,0,0,0,43,50,91,15,10,27,0,3,3,0,3,3,0,0,0,11,16,24,0,0,0,12,18,32,160,138,301,0,0,0,5,18,24,10,9,23,5,12,23,207,206,414,4,0,4,0,0,0,0,8,15,999,998,1998,10,13,22,8,6,10,154,165,323,173,176,350,7,17,26,4206,4347,8551
SAL51279,75,63,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,4,3,12,11,23,0,0,0,97,93,186
SAL51280,623,671,1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,5,3,0,5,7,0,0,0,0,0,0,0,0,0,4,5,9,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,23,11,30,0,3,3,5,16,23,0,0,0,0,0,4,4,3,8,0,0,0,0,0,0,0,3,3,29,30,57,5,0,4,0,0,0,6,8,16,176,180,354,0,0,0,880,948,1818
SAL51281,275,215,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,29,0,0,0,6,7,8,0,0,0,0,0,0,4,3,11,0,0,0,0,0,0,0,3,3,22,20,41,0,0,0,0,0,0,3,10,10,58,27,80,0,0,3,398,300,693
SAL51282,856,915,1772,0,0,0,0,0,0,7,3,8,3,0,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,4,5,5,0,0,5,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,3,15,42,41,80,0,0,0,4,8,13,0,0,0,0,0,0,6,17,20,0,0,0,0,0,0,0,4,4,123,161,282,3,0,3,0,3,8,18,17,29,46,55,107,0,0,0,1133,1242,2368
SAL51283,18,16,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,18,0,0,0,22,25,50
SAL51284,15,10,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,28
SAL51285,27,28,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,38,77
SAL51286,19,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,9,22,0,0,0,39,24,58
SAL51287,1395,1413,2805,10,9,17,8,9,19,0,0,3,28,51,77,4,0,4,3,3,4,0,5,7,8,9,16,0,0,0,13,15,27,84,68,154,9,21,35,6,0,8,4,7,11,34,20,58,8,13,26,3,6,9,5,4,7,10,6,10,35,37,77,21,15,35,5,5,16,111,87,194,29,19,45,37,62,101,7,7,13,9,20,33,20,15,35,21,15,38,0,9,16,4,15,21,139,152,289,3,8,15,16,26,44,141,152,294,193,169,364,3,6,12,2451,2500,4946
SAL51288,44,26,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,7,6,10,0,0,0,0,0,0,3,0,6,5,9,19,0,3,5,65,49,111
SAL51289,84,77,156,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,18,0,0,0,0,0,0,0,0,0,18,7,26,0,0,0,120,98,216
SAL51290,16,18,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,29,21,50
SAL51291,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,11
SAL51292,19,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,22,16,37
SAL51293,102,107,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,13,29,0,0,0,0,0,0,9,4,6,0,0,6,0,0,0,128,144,278
SAL51294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51296,1202,1292,2495,3,0,11,4,3,5,4,0,6,4,6,9,0,0,0,0,3,0,5,3,5,7,13,20,0,3,8,0,0,0,15,23,37,0,3,3,9,0,9,5,4,11,16,18,37,0,4,6,0,3,3,0,3,3,0,0,4,6,23,35,6,0,6,9,13,18,84,115,192,6,8,12,15,24,40,5,4,10,5,9,11,54,60,115,0,0,0,0,0,4,6,6,18,383,400,782,9,8,8,7,8,14,118,167,287,93,122,218,3,0,8,2069,2372,4445
SAL51297,42,37,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,6,3,9,0,0,0,53,49,102
SAL51298,1354,1374,2718,0,6,9,17,19,39,8,5,8,176,179,357,0,4,4,7,11,19,0,0,0,9,9,21,0,3,0,31,36,64,274,265,532,40,47,92,18,25,40,3,11,14,9,11,17,14,10,24,3,12,20,61,64,128,0,8,5,197,244,436,6,11,16,11,7,16,46,47,86,39,23,59,31,38,67,6,7,16,72,86,158,30,23,53,127,121,245,15,9,23,9,16,22,156,139,298,17,9,28,18,19,32,117,119,237,54,50,108,18,7,25,2989,3057,6052
SAL51299,3001,2700,5704,29,13,35,12,8,21,7,15,23,147,169,317,8,12,20,10,4,8,4,5,9,23,18,42,6,0,6,22,39,62,184,142,326,29,63,102,30,28,58,18,13,28,38,37,79,34,37,71,7,25,36,50,73,120,12,5,16,100,135,234,63,54,115,7,6,12,165,139,302,72,34,102,69,131,202,15,18,39,57,77,131,52,58,107,38,45,87,29,44,73,12,56,64,315,245,557,20,19,35,43,63,101,474,434,910,372,254,626,29,23,55,5599,5233,10829
SAL51300,274,257,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,14,0,0,0,0,0,0,0,0,0,0,0,0,7,3,12,0,0,0,0,0,0,0,0,0,28,32,57,0,0,0,0,0,0,5,3,13,10,6,19,0,0,0,334,328,664
SAL51301,4285,4467,8749,5,0,4,0,0,0,12,15,27,34,36,65,25,34,53,4,6,6,0,0,7,33,48,85,5,5,6,4,10,18,66,64,132,17,33,55,3,6,8,5,3,3,40,42,81,27,27,61,3,11,16,3,4,7,4,4,8,29,29,54,5,0,9,35,36,77,311,292,605,4,5,11,69,140,207,5,8,16,6,21,28,70,72,148,9,9,18,0,9,6,8,52,63,1267,1411,2679,20,21,45,24,33,57,268,281,555,448,405,854,27,16,40,7188,7650,14839
SAL51302,413,111,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,3,0,3,0,0,0,7,0,10,0,0,0,0,0,0,42,14,51,0,0,0,0,0,5,0,0,0,0,0,0,12,0,13,0,0,0,0,0,0,0,0,0,46,4,50,6,0,6,0,0,0,29,8,34,469,105,574,0,0,0,1040,252,1290
SAL51303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51304,40,28,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,0,0,0,0,0,0,0,0,0,6,3,16,0,0,0,56,36,91
SAL51305,536,360,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,8,14,0,0,0,0,0,0,6,0,9,36,30,63,0,0,0,609,408,1022
SAL51306,761,775,1535,0,0,0,0,0,0,0,3,9,0,0,5,0,0,0,0,0,0,0,0,0,13,4,21,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,6,6,6,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,10,7,20,18,24,49,0,0,0,0,4,4,0,0,0,0,0,0,4,13,13,0,0,0,0,0,0,0,4,5,105,97,203,5,0,10,0,0,0,25,28,53,121,118,245,14,22,33,1095,1124,2226
SAL51307,380,352,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,16,11,28,0,0,0,3,3,8,0,0,0,0,0,0,12,8,19,0,0,0,0,0,0,0,0,0,20,22,44,0,0,0,0,0,0,10,8,14,30,18,44,0,0,0,465,434,892
