SAL_CODE_2021,P_Sol_sp_En_Tot_2011_2015,P_Sol_sp_En_Tot_2016,P_Sol_sp_En_Tot_2017,P_Sol_sp_En_Tot_2018,P_Sol_sp_En_Tot_2019,P_Sol_sp_En_Tot_2020,P_Sol_sp_En_Tot_2021,P_Sol_sp_En_Tot_Yr_arr_ns,P_Sol_sp_En_Tot_YoA_Tot,P_LanProf_En_ns_B_2005,P_LanProf_En_ns_2005_2010,P_LanProf_En_ns_2011_2015,P_LanProf_En_ns_2016,P_LanProf_En_ns_2017,P_LanProf_En_ns_2018,P_LanProf_En_ns_2019,P_LanProf_En_ns_2020,P_LanProf_En_ns_2021,P_LanProf_En_ns_Yr_arr_ns,P_LanProf_En_ns_Tot,P_Tot_B_2005,P_Tot_2005_2010,P_Tot_2011_2015,P_Tot_2016,P_Tot_2017,P_Tot_2018,P_Tot_2019,P_Tot_2020,P_Tot_2021,P_Tot_Yr_arrival_ns,P_Tot_YoA_Tot
SAL51177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL51178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,5
SAL51179,4,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,56,9,4,0,0,0,0,0,0,0,71
SAL51180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,12
SAL51181,3,4,6,0,11,0,0,4,66,0,0,0,0,0,0,0,0,0,0,0,131,27,35,3,4,9,15,5,3,11,248
SAL51182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL51183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51184,51,12,4,23,6,3,0,0,157,0,0,0,0,0,0,0,0,0,0,0,202,54,63,10,3,23,5,3,0,3,366
SAL51185,3,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,101,16,12,0,5,4,0,0,0,4,139
SAL51186,0,0,0,10,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,16
SAL51187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6
SAL51188,0,0,0,0,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,76,13,5,0,0,0,5,0,0,5,102
SAL51189,156,20,6,17,24,8,6,11,480,0,0,0,0,0,0,0,0,0,0,0,697,213,216,22,9,18,26,7,6,36,1247
SAL51190,351,101,129,157,260,95,3,12,1578,0,0,0,0,0,0,0,0,0,0,3,625,253,447,119,143,175,293,108,3,30,2195
SAL51191,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,22,4,5,0,0,0,3,0,0,0,43
SAL51192,143,14,6,26,15,7,0,4,654,0,0,0,0,0,0,0,0,0,3,7,1461,510,477,43,40,36,45,17,3,45,2669
SAL51193,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,14
SAL51194,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,14
SAL51195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL51196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,18
SAL51197,109,16,20,13,34,16,0,6,472,0,0,0,0,0,0,0,0,0,0,0,1074,320,251,32,39,20,36,23,0,21,1825
SAL51198,11,0,4,3,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,68,22,29,3,4,3,4,0,0,3,133
SAL51199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51201,23,4,3,9,6,0,3,0,108,0,0,0,0,0,0,0,0,0,0,0,123,78,55,11,7,6,12,5,4,11,312
SAL51202,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,14
SAL51203,0,0,0,0,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,77,4,3,0,0,0,6,0,0,0,93
SAL51204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51205,3,3,0,0,0,5,0,4,47,0,0,0,0,0,0,0,0,0,0,0,384,68,32,8,0,3,0,3,0,8,508
SAL51206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,12
SAL51208,7,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,90,36,10,0,0,0,0,0,0,3,148
SAL51209,308,57,46,48,60,26,3,13,1576,0,0,0,0,0,0,0,0,0,0,0,1543,516,401,70,61,59,65,27,3,35,2775
SAL51210,201,25,25,13,37,0,0,22,711,0,4,0,0,0,0,0,0,0,0,3,1005,331,315,47,31,31,41,16,3,42,1862
SAL51211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6
SAL51212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,16
SAL51214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
SAL51215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
SAL51216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10
SAL51218,0,3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,19,14,4,3,0,0,4,0,0,5,55
SAL51219,174,39,5,29,23,4,0,4,672,0,0,0,0,0,0,0,0,0,0,0,614,421,330,53,11,34,30,14,4,15,1519
SAL51220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,12
SAL51221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9
SAL51222,62,25,8,20,30,20,6,3,256,0,0,0,0,0,0,0,0,0,0,0,170,118,135,30,13,22,38,23,6,10,564
SAL51223,17,6,0,5,4,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,109,27,33,14,0,5,0,0,0,0,190
SAL51224,0,0,0,7,17,3,0,3,57,0,0,0,0,0,0,0,0,0,0,0,118,17,8,5,4,7,15,9,0,10,193
SAL51225,15,3,3,0,11,4,0,4,105,0,0,0,0,0,0,0,0,0,0,0,258,40,36,24,15,7,11,20,4,8,423
SAL51226,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,64,6,8,0,0,0,0,0,0,3,90
SAL51227,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,0,7,0,0,0,0,0,0,3,31
SAL51228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4
SAL51229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51230,750,234,315,471,688,342,91,99,4246,0,0,3,0,0,0,3,0,0,31,45,1982,962,1131,307,402,584,900,442,141,182,7026
SAL51231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,20,20
SAL51232,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,4,0,0,0,26
SAL51233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51234,1768,262,219,203,215,78,20,48,5247,0,5,0,0,4,0,0,0,0,3,7,1396,2454,2281,316,264,242,242,98,32,82,7415
SAL51235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
SAL51236,82,17,22,16,13,13,3,9,260,0,0,0,0,0,0,0,0,0,0,0,193,113,175,20,31,25,28,18,11,17,630
SAL51237,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,76,9,10,0,0,0,0,0,0,0,94
SAL51238,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
SAL51239,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,25,6,5,0,0,0,0,0,0,0,35
SAL51240,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,31,6,0,0,0,0,3,0,0,0,38
SAL51241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
SAL51242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51243,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,5
SAL51244,3,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,108,13,8,0,0,0,0,0,0,3,132
SAL51245,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,18
SAL51246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,14
SAL51247,31,10,6,8,9,0,0,23,178,0,0,0,0,0,0,0,0,0,4,4,553,105,82,11,8,8,9,0,0,51,831
SAL51248,3,0,4,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,104,22,7,0,8,0,3,0,0,6,147
SAL51249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9
SAL51251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6
SAL51253,16,6,4,4,5,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,71,38,38,7,4,11,8,3,0,6,174
SAL51254,3,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,81,14,3,0,0,3,0,0,0,0,105
SAL51255,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,3,0,0,0,42
SAL51256,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,67,9,3,0,0,0,0,0,0,5,89
SAL51257,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,26,8,0,0,0,0,0,0,0,0,40
SAL51258,4,3,0,5,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,147,22,11,4,0,5,4,0,0,11,200
SAL51259,78,10,18,20,39,9,3,4,366,0,0,0,0,0,0,0,0,0,0,0,416,249,192,23,35,40,56,16,13,16,1062
SAL51260,130,20,21,20,18,12,4,13,669,3,0,0,0,0,0,0,0,0,8,5,1995,893,567,57,56,50,48,22,22,77,3785
SAL51261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51262,0,0,0,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,58,16,4,0,0,4,0,0,0,4,83
SAL51263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,10
SAL51264,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,22,4,8,5,0,0,0,0,0,0,41
SAL51265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51267,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,11,3,5,0,0,0,0,0,0,0,29
SAL51268,0,0,5,7,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,59,4,0,0,4,7,8,0,0,0,80
SAL51269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9
SAL51270,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,62,3,8,0,0,0,0,0,0,4,81
SAL51271,703,212,176,228,258,104,10,53,3265,0,0,0,0,0,0,0,0,0,7,5,982,1058,809,235,190,248,283,112,24,76,4018
SAL51272,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,13
SAL51273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51275,8,0,0,0,9,0,0,3,49,0,0,0,0,0,0,0,0,0,0,0,228,27,26,6,4,0,6,5,0,11,320
SAL51276,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,6
SAL51277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,3,33
SAL51278,130,10,14,7,20,15,0,0,541,3,0,0,0,0,0,0,0,0,0,3,1501,1043,627,67,63,54,58,35,12,32,3483
SAL51279,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,17,0,3,0,0,0,0,0,4,0,28
SAL51280,9,3,0,3,8,3,0,3,54,0,0,0,0,0,0,0,0,0,4,4,89,26,16,3,3,3,6,3,0,10,175
SAL51281,10,0,3,0,4,6,0,0,33,0,0,0,0,0,0,0,0,0,0,0,63,17,11,0,3,3,4,6,0,5,123
SAL51282,10,0,4,0,4,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,374,59,35,0,8,0,4,0,0,16,494
SAL51283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
SAL51285,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,3,0,0,15
SAL51286,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,11
SAL51287,230,33,60,36,56,12,4,29,960,0,0,0,0,0,0,0,0,0,0,5,791,323,348,46,68,48,64,18,4,61,1764
SAL51288,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,29
SAL51289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,0,0,0,0,0,0,0,0,31
SAL51290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8
SAL51291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,3
SAL51293,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,43,7,3,0,0,0,0,0,0,5,55
SAL51294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51296,79,21,3,9,20,0,11,10,473,0,0,0,0,0,0,0,0,0,0,0,789,542,256,21,18,12,32,13,8,33,1724
SAL51297,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,4,0,0,17
SAL51298,596,99,73,88,102,53,20,31,2359,0,0,0,0,0,0,0,0,0,0,5,1173,770,712,113,80,95,124,66,24,45,3194
SAL51299,658,154,168,163,227,94,22,51,2770,0,0,0,0,0,0,3,0,0,3,6,1581,811,918,196,208,209,292,111,40,82,4446
SAL51300,7,0,0,0,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,87,14,8,4,0,0,3,0,0,0,116
SAL51301,217,34,37,38,54,16,10,36,1173,11,0,0,0,0,0,0,0,0,10,24,3492,695,555,60,68,67,81,39,25,113,5199
SAL51302,13,4,0,4,4,0,0,3,61,0,0,0,0,0,0,0,0,0,0,0,92,47,32,9,0,3,8,0,0,6,194
SAL51303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
SAL51305,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,10,16,15,9,4,0,0,0,0,0,15,58
SAL51306,7,0,9,0,10,6,0,0,71,0,0,0,0,0,0,0,0,0,0,0,287,44,16,3,9,4,28,4,0,13,409
SAL51307,4,0,0,0,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,66,31,13,0,0,3,0,5,0,0,119
SAL51308,46,5,8,0,7,7,5,3,304,0,0,0,0,0,0,0,0,0,0,0,1413,275,153,11,14,5,9,9,8,29,1944
SAL51309,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,27,6,0,0,0,0,0,0,0,0,30
SAL51310,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,25,0,7,0,0,0,0,0,0,0,43
SAL51311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL51312,154,26,8,35,37,9,7,13,810,3,0,0,0,0,0,0,0,0,0,5,894,237,224,43,12,42,54,18,8,46,1582
SAL51313,20,4,5,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,61,38,24,4,5,0,4,3,0,7,149
SAL51314,5,3,0,0,15,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,69,12,9,3,0,0,17,0,3,0,124
SAL51315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9
SAL51316,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,15,12,0,0,0,0,0,0,0,3,29
SAL51317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL51318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7
SAL51319,62,5,15,4,10,5,0,9,296,0,0,0,0,0,0,0,0,0,3,8,1398,326,251,19,35,12,30,20,0,53,2147
SAL51320,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5,18
SAL51321,39,6,11,9,7,0,0,7,313,0,0,0,0,0,0,0,0,0,0,0,529,75,70,9,9,19,12,7,0,13,746
SAL51322,21,5,8,0,0,0,0,9,199,0,0,0,0,0,0,0,0,0,0,0,354,71,65,5,16,0,9,3,0,13,539
SAL51323,8,0,3,0,4,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,169,61,33,8,4,0,8,3,0,0,293
SAL51324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,4,0,0,0,0,0,0,0,34
SAL51327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6
SAL51328,3,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,179,15,17,0,0,4,0,0,0,6,221
SAL51329,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,11
SAL51330,386,95,121,116,163,72,10,20,1752,0,6,0,0,0,0,0,0,0,3,15,2336,908,1006,170,199,200,294,145,55,92,5400
SAL51331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51332,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,102,12,3,0,0,0,0,0,0,14,126
SAL51333,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,8,0,0,0,13
SAL51334,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,13
SAL51335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5
SAL51336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,14
SAL51337,108,25,16,12,10,18,5,3,478,0,0,0,0,0,0,0,0,0,0,4,1377,1265,1159,72,55,72,48,35,9,49,4143
SAL51338,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,10,8,3,0,0,0,7,0,0,0,23
SAL51339,12,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,65,68,415,63,29,5,4,0,0,0,0,82,596
SAL51340,616,81,47,58,39,9,15,7,2020,0,0,0,0,0,0,0,0,0,4,4,1270,1127,816,97,64,86,59,15,24,48,3596
SAL51341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6
SAL51342,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,3,3,152,20,11,0,6,0,0,0,0,15,202
SAL51343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7
SAL51344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51345,289,73,43,56,54,33,8,9,1322,0,0,0,0,0,0,0,0,0,0,7,1057,434,380,87,60,74,67,44,8,22,2232
SAL51346,95,18,30,26,56,21,0,13,519,0,0,0,0,0,0,0,0,0,0,3,820,208,175,33,48,35,75,38,16,45,1483
SAL51347,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
SAL51348,51,14,7,3,14,0,0,5,211,0,0,0,0,0,0,0,0,0,0,0,788,174,136,25,12,4,30,6,0,22,1202
SAL51349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
SAL51350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,0,0,0,0,0,0,18
SAL51351,12,0,0,0,3,4,0,0,54,0,0,0,0,0,0,0,0,0,0,0,228,45,52,7,17,3,3,3,0,3,355
SAL51352,99,23,10,8,9,7,3,6,409,0,0,0,0,0,0,0,0,0,0,0,460,335,220,39,29,15,7,17,4,18,1142
SAL51353,3,0,0,0,3,0,0,4,30,0,0,0,0,0,0,0,0,0,0,0,53,17,18,0,0,0,3,0,0,9,103
SAL51354,9,4,5,0,9,6,0,7,109,0,0,0,0,0,0,0,0,0,0,0,484,208,152,24,15,12,14,6,0,21,935
SAL51355,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,3,0,0,0,0,0,17
SAL51356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51357,0,0,0,0,8,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,0,8,0,0,0,20
SAL51358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51359,139,23,32,39,48,0,7,9,500,0,0,0,0,0,0,0,0,0,5,8,302,277,259,39,46,59,65,18,9,27,1096
SAL51360,53,15,7,17,8,17,0,6,497,0,0,0,0,0,0,0,0,0,5,3,1493,287,236,43,38,47,18,23,7,26,2215
SAL51361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51362,14,0,3,0,11,3,0,0,54,0,0,0,0,0,0,0,0,0,16,14,91,42,47,3,6,4,11,4,0,17,222
SAL51363,125,30,23,25,29,4,3,10,526,0,0,0,0,0,0,0,0,0,3,3,1001,224,247,40,27,37,51,21,6,47,1702
SAL51364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51365,11,0,0,0,3,4,0,0,40,0,0,0,0,0,0,0,0,0,0,0,78,19,18,4,4,0,10,3,0,0,135
SAL51366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL51368,29,8,0,17,15,4,5,5,249,4,0,0,0,0,0,0,0,0,0,3,764,134,107,12,10,31,38,19,5,18,1141
SAL51369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51370,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,22,6,0,0,0,0,0,0,0,0,27
SAL51371,72,3,11,9,15,8,3,7,344,0,0,0,0,0,0,0,0,0,0,0,544,221,184,13,16,18,16,11,3,17,1048
SAL51372,344,68,62,82,98,26,4,16,1199,0,0,0,0,0,0,6,0,0,10,8,738,628,616,103,81,115,146,54,18,73,2573
SAL51373,158,10,25,45,33,12,17,8,520,0,0,0,0,0,0,0,0,0,0,3,343,322,270,24,33,73,53,17,24,15,1176
