SAL_CODE_2021,P_Yr_8_bel_15_19_yr,P_Yr_8_bel_20_24_yr,P_Yr_8_bel_25_34_yr,P_Yr_8_bel_35_44_yr,P_Yr_8_bel_45_54_yr,P_Yr_8_bel_55_64_yr,P_Yr_8_bel_65_74_yr,P_Yr_8_bel_75_84_yr,P_Yr_8_bel_85_yr_over,P_Yr_8_bel_Tot,P_Did_not_go_to_school_15_19,P_Did_not_go_to_school_20_24,P_Did_not_go_to_school_25_34,P_Did_not_go_to_school_35_44,P_Did_not_go_to_school_45_54,P_Did_not_go_to_school_55_64,P_Did_not_go_to_school_65_74,P_Did_not_go_to_school_75_84,P_Did_not_go_to_school_85ov,P_Did_not_go_to_school_Tot,P_High_yr_sch_ns_15_19_yr,P_High_yr_sch_ns_20_24_yr,P_High_yr_sch_ns_25_34_yr,P_High_yr_sch_ns_35_44_yr,P_High_yr_sch_ns_45_54_yr,P_High_yr_sch_ns_55_64_yr,P_High_yr_sch_ns_65_74_yr,P_High_yr_sch_ns_75_84_yr,P_High_yr_sch_ns_85_yr_over,P_High_yr_sch_ns_Tot,P_Tot_15_19_yr,P_Tot_20_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
SAL51065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,20
SAL51066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11
SAL51067,0,0,4,7,0,5,3,4,0,16,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,4,3,3,0,18,8,11,42,32,43,63,63,21,0,289
SAL51068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51069,0,0,0,0,0,0,6,12,27,51,0,0,0,0,0,0,0,0,0,3,4,0,8,6,8,4,17,37,54,131,56,106,190,279,268,171,152,181,199,1602
SAL51070,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,6,10,0,6,19,8,16,12,0,74,13,14,28,46,99,76,79,43,3,406
SAL51071,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,10,13,18,28,13,8,0,95
SAL51072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,6,6,0,10
SAL51073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
SAL51074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,6,0,0,0,0,27
SAL51075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,3,11,14,0,0,0,27
SAL51076,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,5,6,12,5,4,0,0,0,35,12,20,36,56,51,55,29,13,0,262
SAL51077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,3,4,0,3,8,3,0,25
SAL51078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,5,12,5,0,4,27
SAL51079,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,14,18,7,3,47
SAL51080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
SAL51081,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,5,4,0,13,0,0,11,4,9,14,14,3,0,59
SAL51082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,5,0,7,0,0,22
SAL51083,0,0,0,0,0,0,4,4,9,17,0,0,0,0,0,0,0,0,0,0,0,0,10,14,7,18,10,18,7,91,16,17,60,110,109,183,202,102,24,809
SAL51084,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,4,0,0,19,0,0,9,8,17,14,17,3,0,75
SAL51085,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,5,6,0,7,5,3,0,30,3,8,21,17,32,64,80,26,0,244
SAL51086,0,0,0,0,0,0,3,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,3,9,14,27,28,48,33,13,6,190
SAL51087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,5,0,0,0,0,0,6,5,0,0,11
SAL51088,0,0,0,0,0,0,6,3,5,21,0,0,0,0,0,0,0,0,0,0,4,0,0,5,17,14,11,9,11,71,7,12,40,41,61,61,52,44,33,354
SAL51089,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,12,16,0,0,44
SAL51090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,6,0,0,0,0,14,0,0,0,17,14,14,9,4,0,62
SAL51091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,7,5,0,0,20
SAL51092,0,0,0,0,0,0,0,6,0,8,3,0,0,0,0,0,0,0,0,3,4,0,8,4,0,8,5,4,0,38,12,24,52,46,63,88,80,24,8,393
SAL51093,5,0,3,3,6,9,23,50,36,141,0,4,0,3,0,3,4,7,4,21,24,36,64,58,57,52,54,37,23,411,113,241,480,432,488,506,436,266,154,3111
SAL51094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,9,15,16,9,4,0,74
SAL51095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,5,14,9,0,0,40,3,9,34,31,18,51,31,5,0,188
SAL51096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,6,0,0,0,4,0,7,0,5,0,25
SAL51097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51098,3,0,0,0,0,7,9,33,36,88,0,0,0,4,0,4,3,0,12,19,37,25,96,109,65,97,114,135,72,749,290,830,1149,1353,1503,1326,1271,881,442,9053
SAL51099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,10,10,17,8,13,8,0,0,59
SAL51100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,14
SAL51101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,4,0,22,3,3,12,9,29,7,12,7,0,82
SAL51102,0,0,7,5,0,0,3,0,0,21,0,3,0,0,0,0,0,0,0,9,0,0,0,0,3,7,0,6,0,25,0,15,48,39,43,28,40,33,0,241
SAL51103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7
SAL51104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,14,9,10,5,0,0,49
SAL51105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3
SAL51106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,0,0,0,19
SAL51107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,7,0,29,0,0,6,4,5,25,21,10,0,73
SAL51108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,3,3,0,17
SAL51109,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,7,0,4,3,0,0,0,17,6,3,18,29,27,31,24,3,0,131
SAL51110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,13,22,13,11,0,78
SAL51111,0,0,0,3,30,16,11,4,3,76,0,0,5,8,17,10,0,0,0,34,53,217,1028,987,878,579,107,12,0,3857,152,745,3225,3028,2684,1753,361,42,6,11987
SAL51112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,12,8,0,0,0,46,0,7,6,12,27,17,5,0,0,78
SAL51113,0,0,0,0,8,11,9,5,0,34,0,0,0,3,0,0,0,0,0,8,41,32,112,144,89,58,25,10,0,513,112,191,830,954,676,344,143,46,3,3296
SAL51114,0,0,0,0,0,0,8,4,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,17,4,7,12,30,43,36,33,26,11,212
SAL51115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,8,10,9,8,0,44
SAL51116,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,5,20,17,33,26,52,7,0,160
SAL51117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,17
SAL51118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,6,12,13,15,0,0,63
SAL51119,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,11,3,0,7,8,19,14,17,0,0,64
SAL51120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,5,0,12,8,5,5,0,35
SAL51121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,4,0,0,0,12
SAL51122,0,3,27,45,45,61,72,77,68,399,0,6,19,26,31,40,24,18,6,165,33,71,192,164,79,84,65,37,17,747,217,887,2908,2279,1247,1112,816,420,202,10089
SAL51123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5,0,7,10,3,3,0,0,0,32
SAL51124,0,0,7,6,21,30,79,108,63,319,0,0,0,5,12,16,16,15,15,78,9,4,23,19,18,20,36,33,18,183,205,452,855,874,977,1063,1103,601,210,6353
SAL51125,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,5,7,12,15,23,17,10,0,82
SAL51126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,3,0,0,17
SAL51127,0,0,0,0,0,15,4,9,0,29,0,0,0,0,0,0,0,0,0,0,5,3,15,5,25,18,9,5,0,86,17,32,74,41,93,117,102,42,10,517
SAL51128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,5,0,0,17,4,4,4,3,4,17,8,0,0,39
SAL51129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51130,0,0,0,0,0,4,11,16,8,33,0,0,0,0,0,0,0,0,0,3,7,6,17,22,12,8,11,11,14,103,74,174,376,485,504,473,458,246,69,2861
SAL51131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,4,6,3,5,0,0,0,10
SAL51132,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,12,17,31,30,41,72,41,14,5,258
SAL51133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,0,0,0,13
SAL51134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,6,0,15
SAL51135,0,0,0,0,5,6,20,14,19,57,0,0,0,0,0,0,5,0,9,10,7,12,24,21,7,15,14,11,4,112,69,179,495,492,531,628,442,162,91,3075
SAL51136,0,0,0,0,3,0,6,3,7,13,0,0,0,0,0,0,0,0,0,0,7,0,7,8,7,10,9,0,0,47,25,33,92,112,125,109,73,31,7,604
SAL51137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,6
SAL51138,0,0,0,0,0,3,16,9,7,43,0,0,0,0,0,0,0,0,0,0,9,9,19,24,20,18,39,40,57,234,66,206,463,490,447,601,513,300,111,3189
SAL51139,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,7,6,5,12,10,0,0,0,32,6,9,31,36,49,64,15,6,0,218
SAL51140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,6,0,4,9,8,19,7,6,0,56
SAL51141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,5,0,0,0,22
SAL51142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,3,15,12,3,0,0,44,4,3,12,15,21,15,11,3,0,81
SAL51143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,6,7,0,0,19
SAL51144,0,0,0,0,0,0,8,3,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,4,8,0,21,33,105,130,171,173,206,132,55,13,1019
SAL51145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,19
SAL51146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,5,5,8,3,0,0,0,21
SAL51147,0,0,0,5,3,10,33,91,94,241,0,0,5,0,0,11,5,23,36,84,5,22,61,52,26,45,53,46,34,342,157,611,1650,1509,1224,1118,723,400,247,7652
SAL51148,0,0,0,0,14,9,16,3,0,50,0,0,0,0,0,0,0,0,0,5,0,0,22,10,20,0,13,10,0,75,3,10,66,41,86,47,50,18,0,324
SAL51149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,4,0,0,14
SAL51150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,7,0,0,23,6,3,11,11,31,23,11,9,5,101
SAL51151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,5,0,0,0,13
SAL51152,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,8,22,18,21,12,4,98
SAL51153,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,10,5,8,8,0,0,42,7,22,50,67,60,103,117,26,5,449
SAL51154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9
SAL51155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11
SAL51156,0,0,0,0,0,0,13,6,5,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,23,23,43,56,70,96,144,116,78,23,635
SAL51157,3,0,8,9,14,28,66,66,40,240,0,3,0,5,5,3,9,5,4,27,40,45,83,79,100,83,74,82,54,640,215,342,718,712,797,903,794,434,188,5096
SAL51158,0,0,0,0,4,4,23,26,9,65,0,0,0,0,0,0,0,3,0,10,4,9,7,10,11,16,20,11,3,97,19,20,43,62,94,137,166,86,43,677
SAL51159,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,12,6,34,105,42,34,31,7,5,0,265,16,184,609,299,137,109,51,15,0,1424
SAL51160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,12,16,10,6,0,55,12,4,21,31,40,50,35,18,4,219
SAL51161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,14
SAL51162,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,4,0,3,0,0,5,3,3,0,0,12,5,12,15,18,35,45,18,6,0,158
SAL51163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,4,0,11
SAL51164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,3,0,11,4,8,0,0,31
SAL51165,0,0,0,0,3,4,0,0,3,10,0,0,4,0,0,3,0,0,0,10,3,58,316,326,253,153,20,3,3,1140,20,145,751,746,589,357,55,9,4,2680
SAL51166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,0,0,19
SAL51167,4,0,0,0,3,8,9,8,4,36,0,0,0,0,0,0,0,0,0,4,12,8,22,35,34,14,17,8,3,154,63,60,121,142,140,136,105,55,14,831
SAL51168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,9,7,4,4,0,43,7,10,12,10,19,28,34,9,4,134
SAL51169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,5,0,0,4,0,5,7,0,4,0,23
SAL51170,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,11,0,6,8,20,14,31,35,16,0,134
SAL51171,0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,0,4,0,0,17,4,17,33,39,36,26,28,6,0,190
SAL51172,0,0,0,0,0,0,0,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,18,12,26,71,72,49,60,36,27,11,370
SAL51173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51174,0,3,0,0,4,10,15,10,3,53,0,0,0,0,0,3,0,0,0,4,7,3,5,14,12,4,9,7,0,55,106,178,220,324,431,447,261,95,21,2076
SAL51175,0,0,0,0,0,3,0,0,3,8,0,0,0,0,0,0,0,0,0,0,4,0,0,4,9,8,10,13,0,61,32,12,71,127,132,187,133,80,16,794
SAL51176,3,0,0,4,7,3,31,22,13,87,0,0,0,0,6,3,5,3,0,15,10,15,33,27,25,31,18,27,10,192,240,486,607,899,1234,1179,934,344,118,6042
SAL51177,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,16,0,0,7,0,0,34
SAL51178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,3,3,7,3,0,0,27
SAL51179,0,0,0,0,0,3,6,4,0,15,0,0,0,0,0,0,0,0,0,0,0,5,0,4,6,3,5,0,4,20,7,21,22,27,52,51,47,22,9,249
SAL51180,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,23,5,8,15,10,17,25,15,5,0,98
SAL51181,0,0,0,0,3,5,8,13,0,36,0,0,0,0,0,0,7,4,0,4,3,19,58,50,54,68,60,15,0,339,10,53,217,198,215,263,276,80,11,1314
SAL51182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,3,15,10,12,0,0,47,0,5,24,3,20,27,23,4,0,103
SAL51183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,9
SAL51184,0,4,9,3,4,10,23,28,13,91,0,0,5,0,6,0,0,0,0,18,6,8,17,13,20,12,19,13,6,118,70,131,289,212,259,261,212,143,46,1616
SAL51185,0,0,0,0,0,4,0,3,3,23,0,0,0,0,0,3,4,0,0,5,0,4,4,10,7,14,16,0,0,55,13,30,72,67,99,175,98,43,6,615
SAL51186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,3,3,4,5,0,0,32
SAL51187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,4,0,0,30
SAL51188,0,5,4,0,0,0,8,0,0,18,0,0,0,0,0,0,0,0,0,0,3,7,16,10,13,28,28,8,0,106,10,24,84,72,68,119,143,27,0,554
SAL51189,6,0,4,11,16,13,45,31,6,127,0,0,4,3,0,3,6,0,0,25,27,15,44,60,51,32,38,25,8,300,176,276,551,638,630,495,377,197,49,3394
SAL51190,0,6,6,3,11,12,17,43,24,123,0,0,3,0,8,3,9,3,3,40,7,29,101,65,32,26,19,10,3,290,47,322,1317,815,408,355,305,177,67,3800
SAL51191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,3,0,0,15,5,5,20,22,17,35,29,11,0,141
SAL51192,0,3,4,4,7,8,17,45,20,103,0,0,5,4,0,4,0,0,0,16,4,3,22,29,28,12,15,12,14,139,186,342,1090,1343,1051,905,838,375,97,6226
SAL51193,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,17,6,8,13,16,26,24,16,11,0,118
SAL51194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,9,29,10,9,12,5,0,0,73
SAL51195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,5,3,4,0,0,15
SAL51196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,13,20,25,19,11,3,0,90
SAL51197,0,0,0,4,4,0,21,41,41,115,0,0,0,3,0,13,3,3,0,27,19,8,33,29,41,21,34,24,20,222,151,352,1105,1113,988,774,666,380,175,5705
SAL51198,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,14,4,38,171,151,76,74,18,0,0,535
SAL51199,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,14
SAL51200,0,0,0,0,3,6,4,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,7,5,6,5,0,0,0,24,12,19,24,17,19,18,6,0,0,117
SAL51201,0,0,0,0,6,3,0,0,0,12,0,0,0,0,0,0,0,0,0,4,11,27,87,122,106,69,11,9,4,450,31,94,302,360,307,217,39,12,3,1366
SAL51202,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,19,17,16,22,14,0,105
SAL51203,0,0,0,0,0,6,6,9,0,17,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,4,0,0,0,22,0,6,56,38,26,113,177,40,0,456
SAL51204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51205,4,0,0,0,0,0,7,15,0,26,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,11,6,4,3,52,79,98,215,294,373,362,203,90,20,1741
SAL51206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL51207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,11,12,9,7,0,0,42
SAL51208,0,0,0,0,0,0,7,3,0,15,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,15,26,42,64,60,110,74,26,3,431
SAL51209,0,0,3,7,11,21,73,67,15,202,0,0,4,0,4,8,20,13,10,59,7,3,20,21,12,13,18,24,6,123,139,311,737,811,716,814,771,355,94,4742
SAL51210,4,0,11,12,21,31,45,41,21,187,0,0,4,3,5,3,4,3,0,27,26,31,67,62,44,41,43,17,10,341,189,406,778,839,801,761,562,253,82,4669
SAL51211,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,3,12,14,12,13,0,0,62
SAL51212,0,0,0,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,8,3,4,5,4,3,0,3,0,0,30
SAL51213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,9,3,15,11,17,4,0,63
SAL51214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,13,14,3,0,0,49
SAL51215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,17,0,0,11,5,8,18,14,12,0,63
SAL51216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5
SAL51217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,4,3,6,14,13,0,54
SAL51218,0,0,0,0,5,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,6,25,48,24,28,22,9,0,0,149,4,41,76,49,62,59,25,8,0,331
