SAL_CODE_2021,F_Inad_desc_Ns_15_19,F_Inad_desc_Ns_20_24,F_Inad_desc_Ns_25_34,F_Inad_desc_Ns_35_44,F_Inad_desc_Ns_45_54,F_Inad_desc_Ns_55_64,F_Inad_desc_Ns_65_74,F_Inad_desc_Ns_75_84,F_Inad_desc_Ns_85_yr_over,F_Inad_desc_Ns_Tot,F_Tot_15_19_yr,F_Tot_20_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Agr_fstry_fsh_15_19,P_Agr_fstry_fsh_20_24,P_Agr_fstry_fsh_25_34,P_Agr_fstry_fsh_35_44,P_Agr_fstry_fsh_45_54,P_Agr_fstry_fsh_55_64,P_Agr_fstry_fsh_65_74,P_Agr_fstry_fsh_75_84,P_Agr_fstry_fsh_85_yr_over,P_Agr_fstry_fsh_Tot,P_Min_15_19_yr,P_Min_20_24_yr,P_Min_25_34_yr,P_Min_35_44_yr,P_Min_45_54_yr,P_Min_55_64_yr,P_Min_65_74_yr,P_Min_75_84_yr,P_Min_85_yr_over,P_Min_Tot,P_Manf_15_19_yr,P_Manf_20_24_yr,P_Manf_25_34_yr,P_Manf_35_44_yr,P_Manf_45_54_yr,P_Manf_55_64_yr,P_Manf_65_74_yr,P_Manf_75_84_yr,P_Manf_85_yr_over,P_Manf_Tot,P_Elec_gas_wtr_wst_sv_15_19,P_Elec_gas_wtr_wst_sv_20_24,P_Elec_gas_wtr_wst_sv_25_34,P_Elec_gas_wtr_wst_sv_35_44,P_Elec_gas_wtr_wst_sv_45_54,P_Elec_gas_wtr_wst_sv_55_64,P_Elec_gas_wtr_wst_sv_65_74,P_Elec_gas_wtr_wst_sv_75_84,P_Elec_gas_wtr_wst_sv_85_ov,P_Elec_gas_wtr_wst_sv_Tot,P_Con_15_19_yr,P_Con_20_24_yr,P_Con_25_34_yr,P_Con_35_44_yr,P_Con_45_54_yr,P_Con_55_64_yr,P_Con_65_74_yr,P_Con_75_84_yr,P_Con_85_yr_over,P_Con_Tot,P_Whl_trd_15_19_yr,P_Whl_trd_20_24_yr,P_Whl_trd_25_34_yr,P_Whl_trd_35_44_yr,P_Whl_trd_45_54_yr,P_Whl_trd_55_64_yr,P_Whl_trd_65_74_yr,P_Whl_trd_75_84_yr,P_Whl_trd_85_yr_over,P_Whl_trd_Tot,P_Re_trd_15_19_yr,P_Re_trd_20_24_yr,P_Re_trd_25_34_yr,P_Re_trd_35_44_yr,P_Re_trd_45_54_yr,P_Re_trd_55_64_yr,P_Re_trd_65_74_yr,P_Re_trd_75_84_yr,P_Re_trd_85_yr_over,P_Re_trd_Tot,P_Acc_food_svc_15_19,P_Acc_food_svc_20_24,P_Acc_food_svc_25_34,P_Acc_food_svc_35_44,P_Acc_food_svc_45_54,P_Acc_food_svc_55_64,P_Acc_food_svc_65_74,P_Acc_food_svc_75_84,P_Acc_food_svc_85_yr_over,P_Acc_food_svc_Tot,P_Trp_pos_wh_15_19,P_Trp_pos_wh_20_24,P_Trp_pos_wh_25_34,P_Trp_pos_wh_35_44,P_Trp_pos_wh_45_54,P_Trp_pos_wh_55_64,P_Trp_pos_wh_65_74,P_Trp_pos_wh_75_84,P_Trp_pos_wh_85_yr_over,P_Trp_pos_wh_Tot,P_In_med_tcom_15_19,P_In_med_tcom_20_24,P_In_med_tcom_25_34,P_In_med_tcom_35_44,P_In_med_tcom_45_54,P_In_med_tcom_55_64,P_In_med_tcom_65_74,P_In_med_tcom_75_84,P_In_med_tcom_85_yr_over,P_In_med_tcom_Tot,P_Fin_in_svc_15_19,P_Fin_in_svc_20_24,P_Fin_in_svc_25_34,P_Fin_in_svc_35_44,P_Fin_in_svc_45_54,P_Fin_in_svc_55_64,P_Fin_in_svc_65_74,P_Fin_in_svc_75_84,P_Fin_in_svc_85_yr_over,P_Fin_in_svc_Tot,P_Rnt_hrg_rea_est_serv_15_19,P_Rnt_hrg_rea_est_serv_20_24,P_Rnt_hrg_rea_est_serv_25_34,P_Rnt_hrg_rea_est_serv_35_44,P_Rnt_hrg_rea_est_serv_45_54,P_Rnt_hrg_rea_est_serv_55_64,P_Rnt_hrg_rea_est_serv_65_74,P_Rnt_hrg_rea_est_serv_75_84,P_Rnt_hrg_rea_est_serv_85_ov,P_Rnt_hrg_rea_est_serv_Tot,P_Prof_sc_tech_serv_15_19,P_Prof_sc_tech_serv_20_24,P_Prof_sc_tech_serv_25_34,P_Prof_sc_tech_serv_35_44,P_Prof_sc_tech_serv_45_54,P_Prof_sc_tech_serv_55_64,P_Prof_sc_tech_serv_65_74,P_Prof_sc_tech_serv_75_84,P_Prof_sc_tech_serv_85_over,P_Prof_sc_tech_serv_Tot,P_Adm_sup_serv_15_19,P_Adm_sup_serv_20_24,P_Adm_sup_serv_25_34,P_Adm_sup_serv_35_44,P_Adm_sup_serv_45_54,P_Adm_sup_serv_55_64,P_Adm_sup_serv_65_74,P_Adm_sup_serv_75_84,P_Adm_sup_serv_85_over,P_Adm_sup_serv_Tot,P_PubAd_saf_15_19,P_PubAd_saf_20_24,P_PubAd_saf_25_34,P_PubAd_saf_35_44,P_PubAd_saf_45_54,P_PubAd_saf_55_64,P_PubAd_saf_65_74,P_PubAd_saf_75_84,P_PubAd_saf_85_yr_over,P_PubAd_saf_Tot,P_Ed_trng_15_19,P_Ed_trng_20_24,P_Ed_trng_25_34,P_Ed_trng_35_44,P_Ed_trng_45_54,P_Ed_trng_55_64,P_Ed_trng_65_74,P_Ed_trng_75_84,P_Ed_trng_85_yr_over,P_Ed_trng_Tot,P_Hlth_cre_socia_assist_15_19,P_Hlth_cre_socia_assist_20_24,P_Hlth_cre_socia_assist_25_34,P_Hlth_cre_socia_assist_35_44,P_Hlth_cre_socia_assist_45_54,P_Hlth_cre_socia_assist_55_64,P_Hlth_cre_socia_assist_65_74,P_Hlth_cre_socia_assist_75_84,P_Hlth_cre_socia_assist_85_ov,P_Hlth_cre_socia_assist_Tot,P_Arts_rec_svc_15_19,P_Arts_rec_svc_20_24,P_Arts_rec_svc_25_34,P_Arts_rec_svc_35_44,P_Arts_rec_svc_45_54,P_Arts_rec_svc_55_64,P_Arts_rec_svc_65_74,P_Arts_rec_svc_75_84,P_Arts_rec_svc_85_yr_over,P_Arts_rec_svc_Tot
SAL50923,0,0,0,0,0,4,0,0,0,4,4,6,9,9,5,6,6,0,0,41,0,0,4,5,3,7,0,0,0,20,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,5,6,0,0,4,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL50924,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,0,0,0,14,4,3,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50925,3,0,0,4,0,5,0,0,0,16,18,33,90,100,94,80,20,0,0,438,0,0,0,3,0,7,0,0,0,16,0,0,12,12,13,9,0,0,0,44,4,3,15,24,19,19,3,0,0,83,0,0,0,0,3,8,0,0,0,10,3,10,19,14,9,22,3,0,0,77,0,3,0,4,5,3,0,0,0,15,9,16,17,18,12,14,3,0,0,88,13,6,4,11,6,4,0,0,0,49,0,4,12,11,7,13,0,0,0,44,0,0,0,0,0,0,0,0,0,7,0,0,9,0,0,0,0,0,0,12,0,0,7,5,0,0,0,0,0,9,0,0,6,10,10,3,0,0,0,34,5,0,10,13,4,12,3,0,0,52,0,0,11,15,9,18,0,0,0,51,0,5,14,12,18,11,0,0,0,70,3,13,24,26,35,24,12,0,0,134,0,0,6,6,0,6,0,0,0,15
SAL50926,4,6,0,3,0,0,0,0,0,8,8,18,48,25,30,37,6,0,0,169,0,0,4,3,3,0,6,0,0,9,0,34,100,78,77,46,6,0,0,344,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,5,9,8,9,0,0,0,31,0,0,0,0,0,0,0,0,0,6,0,0,8,4,8,11,0,0,0,27,0,6,14,8,5,17,0,0,0,49,0,0,0,4,8,6,3,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,3,4,0,0,0,10,0,3,5,4,9,8,0,0,0,20,0,0,11,3,10,12,3,0,0,39,0,3,11,3,7,4,3,0,0,30,0,0,17,4,5,15,4,0,0,39,0,0,0,0,0,0,0,0,0,3
SAL50927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50928,0,0,0,0,5,0,0,0,0,4,0,3,3,3,10,5,6,0,0,43,0,0,0,0,4,4,8,11,0,26,0,0,3,3,0,3,0,0,0,10,0,0,0,0,7,9,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
SAL50929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50930,0,0,0,0,0,0,0,0,0,0,0,0,6,4,13,6,0,5,0,36,0,0,0,4,5,6,6,6,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0
SAL50931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50932,3,6,3,4,13,7,0,0,0,44,117,145,268,352,405,271,65,3,0,1622,0,0,3,3,0,0,0,0,0,10,0,7,32,53,53,27,0,0,0,170,11,3,22,43,36,30,6,0,0,152,0,0,6,5,6,4,4,0,0,25,12,30,55,70,62,42,7,0,0,273,4,8,10,19,36,15,0,0,0,96,79,55,31,28,39,32,11,0,0,270,79,52,19,22,28,10,6,0,0,213,5,8,15,18,39,26,3,0,0,119,0,0,0,13,9,3,6,0,0,33,0,3,16,26,34,16,0,0,0,89,0,0,15,7,20,8,9,0,0,58,4,18,46,75,84,38,16,3,0,282,3,11,11,10,16,13,3,0,0,73,3,14,24,41,56,42,11,0,0,184,8,20,54,98,131,91,21,0,0,427,13,20,95,91,107,87,14,0,0,427,8,15,11,9,4,10,4,0,0,61
SAL50933,0,0,3,4,3,0,4,0,0,22,32,54,51,92,116,111,27,8,0,487,0,0,0,0,0,0,0,0,0,0,0,0,3,15,25,4,5,0,0,59,5,6,0,9,10,8,0,0,0,33,0,0,0,0,0,0,0,0,0,9,3,5,11,3,23,9,6,0,0,65,0,0,4,3,0,13,3,0,0,27,20,17,3,11,15,12,4,3,0,92,22,9,8,3,5,6,0,0,0,61,0,6,0,5,7,6,0,0,0,31,0,0,4,5,0,4,4,0,0,10,0,5,0,11,13,5,0,4,0,42,3,0,0,5,5,5,5,0,0,17,0,14,22,25,38,32,9,0,0,142,0,4,4,5,4,9,3,0,0,28,0,6,7,12,21,24,10,0,0,82,0,10,9,13,30,25,13,7,0,102,4,16,19,20,33,38,11,3,0,150,3,3,4,3,5,0,0,0,0,23
SAL50934,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,8,5,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,8,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,3,0,3,0,16,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SAL50935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50936,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,7,0,0,0,19,0,0,0,0,6,9,0,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50937,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,18,0,4,0,0,5,5,4,0,0,25,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50938,0,3,0,0,3,7,0,0,0,14,47,46,100,109,109,100,32,0,0,546,6,6,20,14,14,14,9,8,0,84,0,6,7,12,14,9,0,0,0,38,6,5,10,11,8,7,0,0,0,39,0,3,15,8,13,4,5,0,0,49,0,7,12,16,14,17,3,0,0,68,4,9,16,17,14,16,0,0,0,81,20,16,19,16,16,22,9,0,0,121,19,4,8,10,12,6,4,0,0,66,4,11,27,7,16,25,11,0,0,96,4,0,0,3,0,0,0,0,0,12,0,3,4,4,6,5,0,0,0,18,0,0,5,0,0,4,0,0,0,7,0,3,7,8,6,0,0,0,0,27,0,0,5,5,9,5,3,0,0,27,0,5,20,11,21,15,3,0,0,76,8,10,26,29,17,28,4,0,0,117,4,10,24,21,32,31,17,0,0,143,0,0,3,0,0,4,0,0,0,12
SAL50939,0,6,5,4,7,7,0,0,0,30,66,93,195,231,205,135,20,0,0,957,0,0,4,7,3,5,0,0,0,22,0,8,31,32,22,16,0,0,0,104,5,7,26,22,24,22,4,0,0,109,0,4,8,8,10,4,0,0,0,34,6,37,67,60,59,29,5,0,0,259,0,9,13,19,20,8,0,0,0,67,28,34,41,50,42,24,6,0,0,223,50,23,27,19,14,10,5,0,0,145,4,11,12,13,22,17,9,0,0,87,0,0,0,4,5,0,0,0,0,17,0,0,8,11,3,3,0,0,0,26,0,0,4,5,6,0,0,0,0,13,0,8,18,26,10,12,4,0,0,78,8,13,25,21,16,18,3,0,0,99,0,9,24,31,22,17,10,0,0,104,3,10,30,39,44,16,6,0,0,152,11,24,63,69,53,45,13,0,0,267,4,0,4,7,3,0,0,0,0,21
SAL50940,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL50941,0,0,0,0,0,0,0,0,0,3,5,4,9,22,16,16,10,0,0,79,0,0,0,4,7,3,4,0,0,27,0,0,0,3,0,0,0,0,0,5,0,5,3,4,3,3,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,4,3,4,3,3,0,0,0,0,14,0,0,0,4,3,4,0,0,0,11,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,6,0,6,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,5,0,0,0,9,0,0,0,9,5,6,0,0,0,23,0,0,0,0,0,0,0,0,0,3
SAL50942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,5,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50944,0,3,4,8,4,8,0,0,0,26,25,58,128,119,109,107,32,0,0,585,0,0,6,0,7,9,0,5,0,25,0,5,17,19,10,7,4,0,0,61,0,4,13,19,25,19,4,0,0,76,0,0,6,7,9,7,0,0,0,19,7,5,43,15,23,22,4,0,0,113,0,3,3,15,13,14,0,0,0,47,20,25,18,19,14,21,3,0,0,111,22,23,15,17,10,9,0,0,0,88,0,3,17,19,22,29,9,0,0,92,0,0,0,3,0,0,0,0,0,0,0,0,7,3,3,4,0,0,0,20,0,0,0,6,0,3,0,0,0,14,0,10,22,13,11,3,0,0,0,61,0,3,11,4,5,10,4,0,0,37,0,0,16,11,26,17,11,0,0,83,4,0,15,20,11,9,5,0,0,65,0,14,31,33,36,33,4,0,0,155,3,3,4,0,3,0,0,0,0,14
SAL50945,0,0,0,0,0,0,0,0,0,5,0,0,7,8,5,24,10,0,0,64,0,0,3,8,5,13,18,3,0,54,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,4,0,0,0,9,0,0,0,5,3,7,0,0,0,11,0,0,0,0,0,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0
SAL50946,0,0,0,0,0,0,0,0,0,4,19,12,29,38,44,46,16,5,0,200,0,0,0,3,5,10,5,0,0,30,0,0,4,0,0,0,0,0,0,3,0,0,4,0,6,0,0,0,0,12,0,0,0,4,0,0,0,0,0,4,4,4,6,4,11,7,3,0,0,33,0,0,4,0,0,3,0,0,0,9,6,0,4,4,0,7,6,0,0,29,16,0,9,7,4,3,4,0,0,40,0,0,0,0,4,3,4,0,0,17,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,4,0,0,6,0,4,0,0,0,0,8,0,0,4,4,4,10,5,0,0,24,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,12,3,0,0,24,0,0,3,8,9,8,0,0,0,27,0,12,8,25,21,26,7,0,0,96,3,0,0,0,0,0,0,0,0,5
SAL50947,0,11,16,7,4,4,0,0,0,39,60,190,364,267,222,162,39,8,0,1324,0,4,3,0,3,0,4,0,0,15,0,8,51,37,30,24,0,0,0,147,7,22,58,57,39,20,8,0,0,206,0,3,3,9,5,0,0,0,0,25,9,29,52,40,46,11,7,0,0,199,0,18,38,25,13,8,4,0,0,110,39,58,99,47,47,52,10,0,0,340,34,43,57,39,15,20,3,0,0,211,4,16,46,27,33,29,9,0,0,163,0,9,6,3,0,6,0,0,0,26,0,4,15,0,6,3,0,0,0,30,0,5,12,6,6,6,0,0,0,36,0,13,38,29,20,5,4,0,0,121,0,18,40,18,22,13,8,0,0,114,0,17,37,56,27,30,12,0,0,183,0,8,24,28,22,21,9,0,0,105,3,45,138,110,86,62,17,0,0,464,3,3,14,7,0,7,0,0,0,37
SAL50948,0,8,7,7,4,0,0,0,0,31,38,63,120,109,86,45,10,0,0,475,0,5,0,0,0,0,0,0,0,7,0,9,10,13,13,6,0,0,0,60,4,12,11,21,16,4,0,0,0,71,0,0,0,0,0,0,0,0,0,9,0,6,16,20,10,4,0,0,0,68,0,3,9,10,4,5,0,0,0,41,8,19,35,18,12,0,0,0,0,104,32,19,14,9,10,9,0,0,0,91,0,12,25,17,16,19,4,0,0,83,0,0,0,0,0,0,0,0,0,7,0,0,6,3,3,0,0,0,0,12,0,0,0,7,0,3,0,0,0,16,0,0,9,7,10,0,0,0,0,29,0,3,6,13,11,0,0,0,0,28,0,0,4,8,16,9,0,0,0,42,0,5,14,13,13,9,7,0,0,49,0,16,47,43,32,19,3,0,0,157,0,4,0,5,0,4,4,0,0,14
