SAL_CODE_2021,P_Oth_svc_15_19_yr,P_Oth_svc_20_24_yr,P_Oth_svc_25_34_yr,P_Oth_svc_35_44_yr,P_Oth_svc_45_54_yr,P_Oth_svc_55_64_yr,P_Oth_svc_65_74_yr,P_Oth_svc_75_84_yr,P_Oth_svc_85_yr_over,P_Oth_svc_Tot,P_Inad_desc_Ns_15_19,P_Inad_desc_Ns_20_24,P_Inad_desc_Ns_25_34,P_Inad_desc_Ns_35_44,P_Inad_desc_Ns_45_54,P_Inad_desc_Ns_55_64,P_Inad_desc_Ns_65_74,P_Inad_desc_Ns_75_84,P_Inad_desc_Ns_85_yr_over,P_Inad_desc_Ns_Tot,P_Tot_15_19_yr,P_Tot_20_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
SAL51417,13,34,58,36,50,29,3,0,0,224,15,28,77,73,59,24,8,0,0,290,321,546,1569,1699,1232,647,126,9,0,6155
SAL51418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11,14,12,4,0,0,56
SAL51419,0,3,11,0,10,3,0,0,0,29,0,0,7,3,3,4,0,0,0,23,42,62,176,155,154,130,24,5,0,747
SAL51420,8,28,52,35,31,28,8,4,0,192,13,19,46,33,58,37,14,0,3,227,215,345,697,643,749,716,202,14,3,3584
SAL51421,3,4,10,5,4,13,7,0,0,44,4,3,11,15,17,12,0,0,0,65,145,189,371,429,544,371,155,29,0,2217
SAL51422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,14,24,15,9,0,0,78
SAL51423,0,0,0,0,0,0,0,0,0,0,0,0,11,0,7,7,0,0,0,25,0,3,52,71,85,59,0,0,0,278
SAL51424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,16,5,6,14,10,0,0,65
SAL51425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,0,0,0,12
SAL51426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,0,18
SAL51427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51430,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,5,0,4,7,8,10,26,4,0,0,71
SAL51431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,6,4,10,4,5,0,32
SAL51432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,3,5,0,0,19
SAL51433,0,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,6,3,11,37,25,32,23,14,0,0,142
SAL51434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11
SAL51435,14,21,52,70,61,28,0,0,0,250,9,33,46,67,50,21,4,3,0,226,399,444,824,1342,1240,597,124,9,0,4979
SAL51436,3,3,5,3,3,5,0,0,0,29,0,0,0,3,4,6,3,0,0,22,48,60,104,145,155,151,55,7,0,722
SAL51437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SAL51438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,3,3,0,0,17
SAL51439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10,12,7,0,0,42
SAL51440,0,3,3,3,0,0,0,0,0,16,0,0,4,0,0,0,0,0,0,3,12,69,223,185,159,110,10,0,0,763
SAL51441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,15,5,0,4,3,0,33
SAL51442,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,4,8,13,14,14,18,11,3,3,93
SAL51443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,7,0,0,0,18
SAL51444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,9,5,3,0,0,30
SAL51445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51446,4,9,26,28,30,20,12,0,0,135,9,11,20,27,34,26,8,0,0,144,262,223,410,688,770,551,114,12,0,3031
SAL51447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,3,5,18,6,4,0,38
SAL51448,20,51,119,106,93,78,19,4,0,490,27,61,129,128,113,102,23,3,0,590,630,1000,2103,2439,2238,1787,520,42,0,10754
SAL51449,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,7,4,6,19,37,25,28,12,0,0,132
SAL51450,0,0,0,4,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,4,0,4,10,11,5,5,0,0,43
SAL51451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
SAL51452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,6,4,0,0,0,19
SAL51453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,9,5,3,0,34
SAL51454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,10
SAL51456,3,5,12,14,7,0,0,0,0,52,8,6,10,9,16,9,3,0,0,53,68,86,397,518,354,264,54,3,0,1747
SAL51457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,9
SAL51458,0,4,3,3,4,4,0,0,0,17,0,0,3,0,5,12,3,0,0,31,23,29,66,81,92,134,36,0,0,471
SAL51459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,3,0,0,0,17
SAL51460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,4,5,0,0,13
SAL51462,0,0,3,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,11,10,8,23,27,29,48,16,3,3,167
SAL51463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,3,7,0,0,0,33
SAL51464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,9
SAL51465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51466,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,7,12,9,0,3,0,35
SAL51467,6,11,32,21,9,8,3,0,0,87,0,13,47,32,13,8,0,0,0,115,68,229,981,642,263,161,49,0,0,2397
SAL51468,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,6,3,9,18,9,17,6,6,0,70
SAL51469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51470,0,3,7,6,9,3,3,0,0,35,5,3,4,10,14,15,0,0,0,54,125,138,163,283,355,248,102,13,0,1429
SAL51471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,3,5,0,0,0,19
SAL51472,5,13,51,45,20,25,11,3,0,172,4,16,76,48,27,20,4,0,0,193,96,345,1587,1048,634,464,144,15,0,4339
SAL51473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7
SAL51474,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,10,7,5,4,0,0,37
SAL51475,0,13,16,9,14,11,0,0,0,70,0,3,12,15,15,9,0,0,0,54,62,110,286,316,386,256,50,8,0,1480
SAL51476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,10,6,0,0,0,34
SAL51477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,16
SAL51478,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,10,9,13,30,44,44,31,20,5,0,192
SAL51479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,19,19,15,4,0,0,78
SAL51480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,8,14,22,17,14,0,0,81
SAL51481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51482,0,3,3,3,3,5,4,0,0,23,0,4,0,0,9,0,0,0,0,19,11,17,29,31,68,50,43,3,0,251
SAL51483,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,6,5,0,0,35
SAL51484,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,5,4,17,31,24,31,0,0,0,113
SAL51485,3,6,5,13,12,4,3,0,0,40,4,0,11,9,6,9,3,0,0,38,74,90,151,212,214,172,46,3,0,948
SAL51486,7,6,7,6,3,3,3,0,0,30,5,0,9,5,4,0,0,0,0,27,43,48,109,108,102,96,20,4,0,526
SAL51487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,11,0,0,0,26
SAL51489,3,3,7,21,20,3,3,0,0,64,0,3,0,7,11,7,0,4,0,31,126,57,170,377,321,219,50,10,0,1325
SAL51490,8,24,54,43,14,27,16,0,0,189,3,26,78,58,38,17,6,0,0,228,171,598,1726,1316,802,597,210,10,0,5444
SAL51491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51492,0,0,4,5,6,3,0,0,0,18,0,0,0,0,12,3,0,0,0,19,36,31,80,102,92,73,15,0,0,420
SAL51493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51494,0,0,4,5,3,9,0,0,0,23,4,0,6,4,6,0,0,0,0,19,48,58,132,141,133,127,31,0,0,664
SAL51495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,7,9,9,3,0,0,55
SAL51496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,8,8,3,0,0,0,22
SAL51497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,0,0,18
SAL51498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,7,12,7,0,0,0,34
SAL51499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,3,6,7,0,30
SAL51500,0,6,10,8,14,3,4,0,0,44,4,4,15,12,7,9,0,0,0,54,89,85,229,231,236,186,50,0,0,1110
SAL51501,4,3,4,3,8,5,0,0,0,32,0,0,6,8,11,5,0,0,0,25,28,28,94,89,97,122,48,4,0,523
SAL51502,14,19,36,44,39,26,3,0,0,196,12,21,56,46,39,41,10,0,0,226,343,497,997,1074,1245,1013,214,9,0,5390
SAL51503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,4,3,0,23
SAL51504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,11,6,8,0,0,0,30
SAL51505,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,3,3,17,23,18,27,7,3,0,109
SAL51506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SAL51507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,10
SAL51508,0,0,9,0,4,7,5,0,0,32,0,0,0,5,0,4,0,0,0,18,21,52,82,109,101,73,40,0,0,483
SAL51509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,3,6,0,0,0,23
SAL51510,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,4,0,0,0,7,0,6,30,24,41,63,13,3,0,187
SAL51511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4,0,0,0,0,29
SAL51512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,6,0,4,0,0,19
SAL51513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,4,0,0,0,21
SAL51515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,9
SAL51516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,7,0,0,0,20
SAL51517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5
SAL51518,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,4,6,18,22,38,36,10,0,0,134
SAL51519,0,4,38,15,16,6,7,0,0,97,0,9,25,23,18,13,5,0,0,96,101,184,767,649,368,228,75,5,0,2379
SAL51520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,3,7,3,0,0,29
SAL51521,8,4,25,19,15,8,6,0,0,83,5,8,5,18,16,5,5,0,0,70,177,150,406,550,466,265,61,14,0,2085
SAL51522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,7,22,13,0,0,55
SAL51523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,5,4,0,0,20
SAL51524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,15,3,19,8,8,0,65
SAL51525,9,17,18,8,10,6,6,0,0,77,6,4,11,11,13,12,7,0,0,70,127,132,238,338,394,304,114,10,0,1657
SAL51526,10,25,51,44,56,42,12,0,0,243,18,28,63,85,54,46,17,5,4,312,300,507,1103,1240,1088,950,284,30,4,5506
SAL51527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,3,3,16,0,0,0,41
SAL51528,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,12,7,10,16,3,3,0,47
SAL51529,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,7,3,13,17,18,8,0,0,72
SAL51530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,24,21,11,8,0,0,98
SAL51531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,11
SAL51532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,3,0,0,0,32
SAL51533,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,11,0,13,32,25,30,12,8,0,0,121
SAL51534,11,16,47,33,25,32,7,0,0,174,11,30,48,49,55,37,5,0,0,233,278,427,901,906,987,860,151,10,0,4514
SAL51535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,6,3,3,0,0,27
SAL51536,8,6,8,7,5,8,4,0,0,31,3,7,8,3,11,9,0,0,0,41,63,86,154,204,265,244,77,15,0,1115
SAL51537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7
SAL51538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,11,0,7,0,26
SAL51539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,13
SAL51540,5,0,4,5,7,8,0,0,0,22,0,0,0,3,4,0,0,0,0,8,48,20,44,81,107,70,24,4,0,403
SAL51541,9,8,14,11,15,11,6,0,0,69,4,11,14,16,8,15,8,5,0,74,115,183,390,415,371,301,99,11,0,1886
SAL51542,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,8,11,12,15,30,7,0,0,82
SAL51543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,4,3,3,0,20
SAL51544,0,0,6,8,8,9,4,0,0,32,3,11,19,11,12,6,4,5,0,67,53,165,231,217,215,224,91,13,0,1203
SAL51545,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,4,9,3,8,16,18,9,0,6,67
SAL51546,0,3,4,11,0,3,3,0,0,22,0,0,10,6,4,0,0,0,0,22,40,53,85,132,146,135,55,4,0,646
SAL51547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,4,13,25,13,8,3,0,72
SAL51548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,4,4,0,0,0,25
SAL51549,6,15,31,47,37,18,0,3,0,153,6,5,49,61,33,16,3,0,0,179,171,236,593,1110,677,363,88,14,4,3256
SAL51550,0,0,4,6,4,0,0,0,0,13,0,0,0,4,0,0,3,0,0,16,19,11,22,40,38,52,19,7,0,198
SAL51551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,3,5,0,0,15
SAL51552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,15,13,14,16,4,0,0,74
SAL51553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,15
SAL51554,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3,10,6,11,4,3,0,47
SAL51555,0,0,3,3,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,12,16,21,20,4,0,0,84
SAL51556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,10,0,0,0,19
SAL51557,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,3,26,79,50,59,41,3,0,0,257
SAL51558,18,38,109,69,33,18,7,0,0,283,9,35,99,99,54,31,7,0,0,333,350,738,2138,2047,1233,591,94,14,0,7210
SAL51559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,15
SAL51560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51561,0,0,3,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,9,16,13,30,5,0,0,83
SAL51562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,0,8,3,0,0,31
SAL51563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,13
SAL51564,8,21,32,38,18,17,13,0,3,158,10,11,51,68,46,24,9,4,3,214,299,521,1574,1704,1278,789,270,25,9,6475
SAL51565,4,5,11,12,17,5,10,0,0,70,11,18,20,28,39,17,3,9,0,147,231,267,429,739,872,569,143,26,0,3291
SAL51566,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,3,0,0,0,26
SAL51567,0,0,9,4,7,0,0,0,0,23,3,3,3,13,10,7,7,0,0,41,43,45,143,132,184,156,37,12,0,750
SAL51568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,10
SAL51569,9,15,34,16,36,13,6,0,0,139,13,5,17,22,23,24,7,7,5,129,341,245,578,742,904,785,197,25,4,3825
SAL51570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,21
SAL51572,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,4,12,7,21,22,20,8,0,0,93
SAL51573,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,6,5,0,0,6,11,21,35,29,32,40,21,3,0,194
SAL51574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,0,0,0,0,14
SAL51575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,12
SAL51576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,0,16
SAL51577,4,6,12,13,8,4,0,0,0,50,4,3,7,12,3,0,0,0,0,37,44,56,154,195,115,103,22,0,0,702
SAL51578,0,9,20,18,18,11,6,0,0,83,0,16,33,31,15,11,4,0,0,114,73,190,705,595,445,340,135,17,0,2497
SAL51579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,7
SAL51580,0,10,42,22,7,13,3,0,0,102,5,21,47,39,17,9,4,3,0,151,58,368,1593,925,476,379,121,15,0,3938
SAL51581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,7,5,14,13,0,0,56
SAL51582,0,0,0,3,0,0,0,0,0,7,0,0,5,4,3,0,7,0,0,11,15,15,22,47,54,37,13,0,0,199
SAL51583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,3,0,0,22
SAL51584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,16,3,11,9,4,0,0,44
SAL51585,0,0,0,0,0,5,4,0,0,12,0,0,4,0,8,3,0,0,0,20,14,25,18,34,57,78,30,5,0,269
SAL51586,0,0,0,4,3,0,0,0,0,8,0,0,4,0,0,3,0,0,0,12,11,6,28,22,43,71,26,0,0,203
SAL51587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,10,13,3,9,0,0,39
SAL51588,5,15,48,35,24,8,5,0,0,144,8,14,55,59,29,12,0,0,0,179,102,338,1136,908,486,333,91,14,4,3410
SAL51589,0,0,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,5,4,17,24,30,45,3,0,0,138
SAL51590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,0,0,0,16
SAL51591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6
SAL51592,0,0,11,8,0,0,0,0,0,19,3,0,15,0,4,0,0,0,0,29,16,49,207,100,62,42,3,0,0,487
SAL51593,3,4,18,12,17,7,0,0,0,63,3,7,26,21,15,8,3,0,0,83,94,135,321,385,398,287,77,10,0,1704
SAL51594,8,4,9,3,4,3,0,0,0,18,0,0,5,0,3,3,0,0,0,10,22,16,48,52,67,30,11,8,0,262
SAL51595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3
SAL51596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL51597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,18
SAL51598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4
SAL51599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51600,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,9,34,25,14,40,18,5,0,142
SAL51601,0,5,7,11,0,5,0,0,0,30,3,8,13,9,7,4,0,0,0,45,53,79,336,362,233,162,18,0,0,1246
SAL51602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,15
SAL51603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6
SAL51604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,5,4,4,0,19
SAL51605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9
SAL51606,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,6,9,0,5,6,8,3,4,0,33
SAL51607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5
SAL51608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
SAL51609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,3,7,0,0,30
SAL51610,7,8,27,25,14,11,3,0,0,99,9,15,30,25,25,13,0,0,0,116,154,245,655,576,531,297,86,7,0,2547
SAL51611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,14,5,16,5,0,0,71
SAL51612,12,28,32,58,55,41,26,10,0,252,21,43,69,127,93,48,24,0,0,422,620,778,1093,2341,2373,1360,435,34,0,9029
SAL51613,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,6,15,12,18,4,0,0,61
SAL51614,0,0,5,0,0,3,0,0,0,12,0,0,0,0,0,9,3,0,0,18,18,27,79,115,92,111,49,15,0,510
SAL51615,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,4,9,9,4,6,14,0,0,0,55
SAL51616,5,5,3,3,3,3,0,0,0,9,0,0,0,5,0,4,0,0,0,9,26,16,43,67,87,63,13,4,0,325
SAL51617,0,17,40,14,24,17,7,0,0,123,10,23,63,38,29,13,0,0,0,173,125,462,969,681,490,427,107,15,0,3275
SAL51618,0,0,0,3,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,5,4,52,175,135,134,77,13,3,0,597
SAL51619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,5,11,20,31,26,21,3,0,119
