SAL_CODE_2021,F_Unrel_ind_liv_fam_hh_0_14,F_Unre_ind_liv_fam_hh_15_24,F_Unre_ind_liv_fam_hh_25_34,F_Unre_ind_liv_fam_hh_35_44,F_Unre_ind_liv_fam_hh_45_54,F_Unre_ind_liv_fam_hh_55_64,F_Unre_ind_liv_fam_hh_65_74,F_Unre_ind_liv_fam_hh_75_84,F_Unrel_ind_liv_fam_hh_85ov,F_Unrel_ind_liv_fam_hh_Tot,F_Group_hh_mem_0_14,F_Group_hh_mem_15_24,F_Group_hh_mem_25_34,F_Group_hh_mem_35_44,F_Group_hh_mem_45_54,F_Group_hh_mem_55_64,F_Group_hh_mem_65_74,F_Group_hh_mem_75_84,F_Group_hh_mem_85ov,F_Group_hh_mem_Tot,F_LPer_0_14_yr,F_LPer_15_24_yr,F_LPer_25_34_yr,F_LPer_35_44_yr,F_LPer_45_54_yr,F_LPer_55_64_yr,F_LPer_65_74_yr,F_LPer_75_84_yr,F_LPer_85_yr_over,F_LPer_Tot,F_Vis_from_within_Aus_0_14,F_Vis_from_within_Aus_15_24,F_Vis_from_within_Aus_25_34,F_Vis_from_within_Aus_35_44,F_Vis_from_within_Aus_45_54,F_Vis_from_within_Aus_55_64,F_Vis_from_within_Aus_65_74,F_Vis_from_within_Aus_75_84,F_Vis_from_within_Aus_85ov,F_Vis_from_within_Aus_Tot,F_OS_vis_0_14_yr,F_OS_vis_15_24_yr,F_OS_vis_25_34_yr,F_OS_vis_35_44_yr,F_OS_vis_45_54_yr,F_OS_vis_55_64_yr,F_OS_vis_65_74_yr,F_OS_vis_75_84_yr,F_OS_vis_85_yr_over,F_Overseas_v_Total,F_Tot_0_14_yr,F_Tot_15_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Part_r_mar_0_14,P_Part_r_mar_15_24,P_Part_r_mar_25_34,P_Part_r_mar_35_44,P_Part_r_mar_45_54,P_Part_r_mar_55_64,P_Part_r_mar_65_74,P_Part_r_mar_75_84,P_Part_r_mar_85ov,P_Part_r_mar_Tot,P_Part_de_f_mar_0_14,P_Part_de_f_mar_15_24,P_Part_de_f_mar_25_34,P_Part_de_f_mar_35_44,P_Part_de_f_mar_45_54,P_Part_de_f_mar_55_64,P_Part_de_f_mar_65_74,P_Part_de_f_mar_75_84,P_Part_de_f_mar_85ov,P_Part_de_f_mar_Tot,P_LPar_0_14_yr,P_LPar_15_24_yr,P_LPar_25_34_yr,P_LPar_35_44_yr,P_LPar_45_54_yr,P_LPar_55_64_yr,P_LPar_65_74_yr,P_LPar_75_84_yr,P_LPar_85_yr_over,P_LPar_Tot,P_Child_u_15_0_14_yr,P_Child_u_15_15_24_yr,P_Child_u_15_25_34_yr,P_Child_u_15_35_44_yr,P_Child_u_15_45_54_yr,P_Child_u_15_55_64_yr,P_Child_u_15_65_74_yr,P_Child_u_15_75_84_yr,P_Child_u_15_85_yr_over,P_Child_u_15_Tot,P_Dep_stu15_24_0_14,P_Dep_stu15_24_15_24,P_Dep_stu15_24_25_34,P_Dep_stu15_24_35_44,P_Dep_stu15_24_45_54,P_Dep_stu15_24_55_64,P_Dep_stu15_24_65_74,P_Dep_stu15_24_75_84,P_Dep_stu15_24_85_over,P_Dep_stu15_24_Tot,P_Non_dep_child_0_14,P_Non_dep_child_15_24,P_Non_dep_child_25_34,P_Non_dep_child_35_44,P_Non_dep_child_45_54,P_Non_dep_child_55_64,P_Non_dep_child_65_74,P_Non_dep_child_75_84,P_Non_dep_child_85_over,P_Non_dep_child_Tot,P_Oth_rel_ind_0_14,P_Oth_rel_ind_15_24,P_Oth_rel_ind_25_34,P_Oth_rel_ind_35_44,P_Oth_rel_ind_45_54,P_Oth_rel_ind_55_64,P_Oth_rel_ind_65_74,P_Oth_rel_ind_75_84,P_Oth_rel_ind_85ov,P_Oth_rel_ind_Tot,P_Unrel_ind_liv_fam_hh_0_14,P_Unre_ind_liv_fam_hh_15_24,P_Unre_ind_liv_fam_hh_25_34,P_Unre_ind_liv_fam_hh_35_44,P_Unre_ind_liv_fam_hh_45_54,P_Unre_ind_liv_fam_hh_55_64,P_Unre_ind_liv_fam_hh_65_74,P_Unre_ind_liv_fam_hh_75_84,P_Unrel_ind_liv_fam_hh_85ov,P_Unrel_ind_liv_fam_hh_Tot,P_Group_hh_mem_0_14,P_Group_hh_mem_15_24,P_Group_hh_mem_25_34,P_Group_hh_mem_35_44,P_Group_hh_mem_45_54,P_Group_hh_mem_55_64,P_Group_hh_mem_65_74,P_Group_hh_mem_75_84,P_Group_hh_mem_85ov,P_Group_hh_mem_Tot,P_LPer_0_14_yr,P_LPer_15_24_yr,P_LPer_25_34_yr,P_LPer_35_44_yr,P_LPer_45_54_yr,P_LPer_55_64_yr,P_LPer_65_74_yr,P_LPer_75_84_yr,P_LPer_85_yr_over,P_LPer_Tot,P_Vis_from_within_Aus_0_14,P_Vis_from_within_Aus_15_24,P_Vis_from_within_Aus_25_34,P_Vis_from_within_Aus_35_44,P_Vis_from_within_Aus_45_54,P_Vis_from_within_Aus_55_64,P_Vis_from_within_Aus_65_74,P_Vis_from_within_Aus_75_84,P_Vis_from_within_Aus_85ov,P_Vis_from_within_Aus_Tot,P_OS_vis_0_14_yr,P_OS_vis_15_24_yr,P_OS_vis_25_34_yr,P_OS_vis_35_44_yr,P_OS_vis_45_54_yr,P_OS_vis_55_64_yr,P_OS_vis_65_74_yr,P_OS_vis_75_84_yr,P_OS_vis_85_yr_over,P_Overseas_v_Total,P_Tot_0_14_yr,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
SAL50728,..,0,0,0,0,0,0,0,0,0,..,0,4,0,0,0,0,0,0,4,..,0,0,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,42,14,26,19,12,11,0,0,0,132,..,0,17,34,26,20,0,0,0,98,..,0,16,3,3,3,0,0,0,28,..,0,0,3,0,0,0,0,0,6,82,..,..,..,..,..,..,..,..,82,..,10,..,..,..,..,..,..,..,10,..,5,0,0,0,0,0,0,0,14,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,6,0,0,5,0,0,0,12,..,0,6,3,4,3,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,82,20,49,53,32,29,8,0,0,263
SAL50729,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,4,0,0,16,..,0,0,3,4,9,0,0,0,21,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,3,3,4,9,3,0,0,32
SAL50730,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4,..,0,0,0,5,8,4,0,0,21,0,4,3,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,36,27,15,26,24,35,13,9,0,196,..,0,4,15,14,31,20,4,0,83,..,9,10,12,11,0,0,0,0,32,..,3,7,8,3,6,6,0,0,33,82,..,..,..,..,..,..,..,..,82,..,15,..,..,..,..,..,..,..,15,..,9,7,8,0,0,0,0,0,32,..,5,3,0,0,0,4,4,0,17,..,0,0,0,0,3,0,0,0,7,..,3,0,3,0,0,0,0,0,11,..,0,0,0,8,14,10,3,0,36,3,8,4,3,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,85,53,40,48,40,62,40,7,0,367
SAL50731,..,3,0,0,0,0,0,0,0,13,..,3,4,0,3,0,0,0,0,13,..,6,12,4,4,8,5,3,0,41,3,3,4,0,3,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,282,115,213,129,114,91,65,16,4,1024,..,4,181,125,136,122,96,30,4,683,..,36,120,56,25,17,3,4,0,260,..,3,24,24,12,8,7,0,0,81,525,..,..,..,..,..,..,..,..,525,..,82,..,..,..,..,..,..,..,82,..,69,22,3,11,0,0,0,0,109,..,13,5,3,7,6,6,0,3,37,..,9,8,3,0,0,0,0,0,22,..,3,4,0,3,3,0,0,0,19,..,7,23,14,17,15,10,6,3,89,9,5,8,5,3,0,8,0,0,30,0,0,0,0,0,0,0,0,0,0,530,231,394,232,207,176,125,44,15,1952
SAL50732,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,35,17,20,22,32,26,28,12,6,192,..,0,14,23,42,37,50,15,5,185,..,8,16,9,5,4,0,0,0,34,..,0,3,3,0,0,0,0,0,9,72,..,..,..,..,..,..,..,..,72,..,19,..,..,..,..,..,..,..,19,..,8,14,0,0,0,0,0,0,25,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,4,0,0,10,..,6,0,3,4,0,3,5,0,17,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,76,31,43,42,51,49,58,24,7,379
SAL50733,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50734,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,16,6,11,15,13,4,0,4,77,..,0,0,7,20,24,13,0,4,76,..,0,4,4,0,4,0,0,0,12,..,0,0,0,0,0,0,0,0,0,23,..,..,..,..,..,..,..,..,23,..,15,..,..,..,..,..,..,..,15,..,13,6,0,0,0,0,0,0,13,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,0,3,3,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,23,28,8,19,27,31,22,0,4,161
SAL50735,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50736,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,9,7,3,3,0,0,34,..,0,0,10,15,4,5,0,0,37,..,0,6,4,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,21,..,..,..,..,..,..,..,..,21,..,0,..,..,..,..,..,..,..,0,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,11,14,14,13,10,3,0,86
SAL50737,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,4,9,4,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,9,0,3,3,0,0,29,..,0,4,0,0,3,0,0,0,13,..,13,9,6,0,3,0,0,0,26,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,4,0,3,0,0,0,0,0,4,..,6,8,6,0,3,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,20,15,5,6,4,0,0,63
SAL50738,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,11,6,0,0,30,..,0,0,3,5,12,5,0,0,24,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,4,0,0,0,0,0,0,3,..,5,0,0,0,0,0,0,0,6,..,4,7,3,5,8,0,0,0,27,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9,13,5,18,23,9,0,0,81
SAL50739,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,6,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,12,7,16,26,22,15,7,0,134,..,0,7,15,27,26,24,9,0,107,..,6,4,4,3,4,3,0,0,31,..,0,0,0,3,5,0,0,0,9,44,..,..,..,..,..,..,..,..,44,..,10,..,..,..,..,..,..,..,10,..,10,5,0,0,0,0,0,0,19,..,0,0,3,0,0,0,0,0,8,..,7,0,0,0,0,0,0,0,7,..,0,0,0,0,3,0,0,0,3,..,0,0,3,3,11,6,0,0,28,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,44,29,18,32,43,43,37,11,0,264
SAL50740,..,3,7,5,5,0,0,0,0,18,..,21,50,12,3,9,11,7,7,113,..,3,13,18,33,49,110,130,73,435,8,12,14,6,3,4,14,0,0,71,0,0,3,0,7,0,0,0,0,16,968,521,430,734,683,510,476,349,121,4802,..,5,248,919,923,707,580,396,61,3839,..,27,225,221,136,73,42,10,0,732,..,6,10,51,101,57,27,27,15,296,1880,..,..,..,..,..,..,..,..,1880,..,605,..,..,..,..,..,..,..,605,..,252,131,41,48,22,4,0,0,495,..,35,17,10,14,19,20,13,6,138,..,16,19,5,4,0,5,0,0,48,..,41,96,32,9,13,16,8,3,225,..,11,36,49,73,85,165,167,95,686,17,12,27,17,12,10,18,8,3,124,5,0,0,3,7,0,0,0,0,23,1900,1007,813,1348,1328,992,881,636,184,9092
SAL50741,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50742,..,5,0,0,0,0,0,0,0,14,..,0,8,0,5,3,3,0,0,23,..,17,20,12,23,34,29,36,27,197,5,4,4,4,3,5,6,0,0,32,0,0,0,0,0,0,0,0,0,0,302,202,201,175,181,203,164,93,44,1569,..,15,135,177,182,260,210,106,21,1113,..,68,96,55,46,26,12,6,0,306,..,14,36,30,37,14,11,0,4,150,616,..,..,..,..,..,..,..,..,616,..,113,..,..,..,..,..,..,..,113,..,110,37,27,7,4,0,0,0,179,..,31,24,6,5,13,10,10,8,109,..,12,6,4,3,0,0,0,0,30,..,10,49,24,21,16,10,5,0,125,..,35,45,30,67,72,55,53,34,402,12,10,23,8,12,6,10,0,0,76,0,0,4,0,0,0,0,0,0,6,630,418,443,366,374,414,327,180,73,3222
SAL50743,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,4,4,7,0,4,37,..,0,0,3,6,3,12,4,0,30,..,0,0,3,3,7,0,0,0,9,..,0,0,0,0,0,0,0,0,0,9,..,..,..,..,..,..,..,..,9,..,6,..,..,..,..,..,..,..,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,5,0,0,0,4,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,6,7,7,9,11,13,4,0,69
SAL50744,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,3,0,0,27,..,0,0,4,0,0,4,0,0,17,..,0,0,0,0,8,0,0,0,8,..,0,0,0,0,0,0,0,0,0,9,..,..,..,..,..,..,..,..,9,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,4,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,4,4,5,10,14,5,0,57
SAL50745,..,6,0,0,0,0,0,0,0,5,..,7,6,0,0,0,0,0,0,11,..,0,9,6,6,4,8,3,3,38,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,134,62,119,76,53,51,27,13,3,545,..,9,94,79,56,39,36,14,0,329,..,29,86,30,11,6,3,0,0,165,..,0,3,12,15,7,0,0,0,48,280,..,..,..,..,..,..,..,..,280,..,38,..,..,..,..,..,..,..,38,..,28,3,0,0,0,0,0,0,34,..,6,3,0,3,5,0,0,0,15,..,4,11,4,0,0,0,0,0,23,..,14,13,0,0,4,0,0,0,33,..,0,17,15,8,12,14,3,6,75,0,0,6,0,0,0,3,4,0,16,0,0,0,0,0,0,0,0,0,0,280,130,234,140,96,73,58,29,4,1044
SAL50746,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,3,0,3,0,0,0,23,..,0,6,4,4,3,3,0,0,20,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,13,..,..,..,..,..,..,..,..,13,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,4,4,3,3,0,0,45
SAL50747,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,3,0,3,..,4,5,6,5,9,14,20,9,69,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,47,30,31,37,54,61,47,32,18,360,..,0,16,30,34,57,57,25,7,239,..,3,19,14,17,28,7,4,0,93,..,0,6,8,10,3,9,5,0,40,99,..,..,..,..,..,..,..,..,99,..,20,..,..,..,..,..,..,..,20,..,22,6,9,8,0,0,0,0,45,..,3,4,0,5,3,0,0,3,19,..,0,0,4,0,0,0,0,0,3,..,0,4,0,0,3,0,3,0,16,..,8,6,12,18,24,27,27,13,132,4,3,7,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,100,60,67,77,94,128,108,63,24,723
SAL50748,..,20,4,11,0,0,0,0,0,44,..,22,27,9,20,21,9,3,0,113,..,18,41,46,74,123,169,108,54,625,11,27,8,11,16,11,7,5,0,89,0,0,0,0,0,0,5,0,0,7,854,582,618,648,628,610,565,294,94,4902,..,28,356,564,595,620,609,301,71,3152,..,89,321,197,135,114,35,7,4,901,..,22,96,155,152,94,57,31,10,615,1721,..,..,..,..,..,..,..,..,1721,..,421,..,..,..,..,..,..,..,421,..,378,180,71,53,20,0,0,0,701,..,79,48,25,19,42,39,23,11,288,..,37,30,27,11,5,5,0,0,129,..,38,65,39,51,48,25,9,3,289,..,34,126,143,185,244,263,160,67,1222,30,45,26,19,22,14,17,6,0,180,0,0,3,0,0,0,5,0,0,8,1753,1179,1251,1243,1230,1208,1058,541,169,9630
SAL50749,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,9,..,0,0,0,8,6,20,14,0,53,0,3,4,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,73,31,27,41,68,78,87,45,0,453,..,3,21,40,62,113,102,48,0,386,..,9,15,17,25,16,14,4,0,94,..,0,0,7,12,5,0,4,0,32,153,..,..,..,..,..,..,..,..,153,..,27,..,..,..,..,..,..,..,27,..,26,6,5,4,3,0,0,0,41,..,3,0,3,0,3,9,6,0,19,..,0,0,0,0,0,0,0,0,4,..,3,0,0,3,7,6,0,0,21,..,5,8,7,20,30,42,22,3,135,5,6,4,0,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,159,77,58,74,130,171,180,84,7,943
SAL50750,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,4,0,0,12,..,0,6,3,4,5,4,0,0,16,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,10,..,..,..,..,..,..,..,..,10,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,3,5,5,4,0,0,33
SAL50751,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL50752,..,0,4,0,0,0,6,0,0,14,..,41,26,4,0,5,5,0,0,80,..,10,23,21,20,35,50,32,22,204,0,14,4,3,4,0,3,0,0,35,0,0,0,0,0,5,0,0,0,6,413,325,253,313,361,250,179,67,29,2191,..,4,130,400,513,308,208,66,14,1637,..,14,135,75,67,28,24,6,0,365,..,0,16,31,40,30,21,6,5,143,852,..,..,..,..,..,..,..,..,852,..,321,..,..,..,..,..,..,..,321,..,121,59,22,8,4,0,0,0,217,..,37,18,7,0,9,6,4,3,82,..,15,12,4,0,0,6,0,0,33,..,63,66,10,9,7,8,0,0,162,..,14,58,42,43,63,79,50,23,372,4,21,13,12,10,0,8,0,0,58,0,0,0,0,0,5,4,0,0,3,853,609,496,600,698,462,357,132,47,4255
SAL50753,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,10,9,18,3,4,0,54,..,0,0,10,10,10,0,0,0,34,..,0,0,3,5,4,4,0,0,18,..,0,0,0,0,0,0,0,0,6,16,..,..,..,..,..,..,..,..,16,..,3,..,..,..,..,..,..,..,3,..,5,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,4,0,0,4,..,0,0,0,0,0,3,5,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,11,0,18,8,23,13,3,0,99
SAL50754,..,13,4,5,0,4,0,0,0,29,..,11,10,11,8,8,6,5,0,50,..,9,21,25,34,47,49,35,13,234,8,13,15,0,6,6,8,3,0,49,0,0,0,0,0,0,0,0,0,3,516,316,404,387,310,299,206,112,28,2578,..,14,310,469,349,318,226,110,21,1816,..,42,135,82,69,44,15,6,0,389,..,6,29,53,61,55,28,13,3,254,1103,..,..,..,..,..,..,..,..,1103,..,270,..,..,..,..,..,..,..,270,..,212,137,42,28,11,0,0,0,428,..,40,41,28,11,19,29,15,9,197,..,17,31,14,13,10,3,0,0,99,..,35,59,23,31,22,10,3,0,188,..,15,44,75,88,105,98,60,12,503,15,26,28,10,12,15,8,3,0,106,0,0,0,0,0,0,0,0,0,5,1120,680,816,796,661,594,424,224,44,5358
SAL50755,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
