SAL_CODE_2021,M_PG_Deg_15_24_yr,M_PG_Deg_25_34_yr,M_PG_Deg_35_44_yr,M_PG_Deg_45_54_yr,M_PG_Deg_55_64_yr,M_PG_Deg_65_74_yr,M_PG_Deg_75_84_yr,M_PG_Deg_85_yr_over,M_PG_Deg_Tot,M_Grad_Dip_Cer_15_24,M_Grad_Dip_Cer_25_34,M_Grad_Dip_Cer_35_44,M_Grad_Dip_Cer_45_54,M_Grad_Dip_Cer_55_64,M_Grad_Dip_Cer_65_74,M_Grad_Dip_Cer_75_84,M_Grad_Dip_Cer_85_over,M_Grad_Dip_Cer_Tot,M_B_Deg_15_24_yr,M_B_Deg_25_34_yr,M_B_Deg_35_44_yr,M_B_Deg_45_54_yr,M_B_Deg_55_64_yr,M_B_Deg_65_74_yr,M_B_Deg_75_84_yr,M_B_Deg_85_yr_over,M_B_Deg_Tot,M_Adv_Dip_Dip_15_24_yr,M_Adv_Dip_Dip_25_34_yr,M_Adv_Dip_Dip_35_44_yr,M_Adv_Dip_Dip_45_54_yr,M_Adv_Dip_Dip_55_64_yr,M_Adv_Dip_Dip_65_74_yr,M_Adv_Dip_Dip_75_84_yr,M_Adv_Dip_Dip_85_yr_over,M_Adv_Dip_Dip_Total,M_Cer_III_IV_15_24_yr,M_Cer_III_IV_25_34_yr,M_Cer_III_IV_35_44_yr,M_Cer_III_IV_45_54_yr,M_Cer_III_IV_55_64_yr,M_Cer_III_IV_65_74_yr,M_Cer_III_IV_75_84_yr,M_Cer_III_IV_85_yr_over,M_Cer_III_IV_Tot,M_Cer_I_II_15_24_yr,M_Cer_I_II_25_34_yr,M_Cer_I_II_35_44_yr,M_Cer_I_II_45_54_yr,M_Cer_I_II_55_64_yr,M_Cer_I_II_65_74_yr,M_Cer_I_II_75_84_yr,M_Cer_I_II_85_yr_over,M_Cer_I_II_Tot,M_Cer_nfd_15_24_yr,M_Cer_nfd_25_34_yr,M_Cer_nfd_35_44_yr,M_Cer_nfd_45_54_yr,M_Cer_nfd_55_64_yr,M_Cer_nfd_65_74_yr,M_Cer_nfd_75_84_yr,M_Cer_nfd_85_yr_over,M_Cer_nfd_Tot,M_Cer_Tot_15_24_yr,M_Cer_Tot_25_34_yr,M_Cer_Tot_35_44_yr,M_Cer_Tot_45_54_yr,M_Cer_Tot_55_64_yr,M_Cer_Tot_65_74_yr,M_Cer_Tot_75_84_yr,M_Cer_Tot_85_yr_over,M_Cer_Tot_Tot,M_lvl_educ_inad_desc_15_24,M_lvl_educ_inad_desc_25_34,M_lvl_educ_inad_desc_35_44,M_lvl_educ_inad_desc_45_54,M_lvl_educ_inad_desc_55_64,M_lvl_educ_inad_desc_65_74,M_lvl_educ_inad_desc_75_84,M_lvl_educ_inad_desc_85ov,M_lvl_educ_inad_desc_Tot,M_lvl_educ_ns_15_24,M_lvl_educ_ns_25_34,M_lvl_educ_ns_35_44,M_lvl_educ_ns_45_54,M_lvl_educ_ns_55_64,M_lvl_educ_ns_65_74,M_lvl_educ_ns_75_84,M_lvl_educ_ns_85_yr_over,M_lvl_educ_ns_Tot,M_Tot_15_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_PG_Deg_15_24_yr,F_PG_Deg_25_34_yr,F_PG_Deg_35_44_yr,F_PG_Deg_45_54_yr,F_PG_Deg_55_64_yr,F_PG_Deg_65_74_yr,F_PG_Deg_75_84_yr,F_PG_Deg_85_yr_over,F_PGuate_Deg_Tot,F_Grad_Dip_Cer_15_24_yr,F_Grad_Dip_Cer_25_34_yr,F_Grad_Dip_Cer_35_44_yr,F_Grad_Dip_Cer_45_54_yr,F_Grad_Dip_Cer_55_64_yr,F_Grad_Dip_Cer_65_74_yr,F_Grad_Dip_Cer_75_84_yr,F_Grad_Dip_Cer_85_yr_over,F_Grad_Dip_Cer_Tot,F_B_Deg_15_24_yr,F_B_Deg_25_34_yr,F_B_Deg_35_44_yr,F_B_Deg_45_54_yr,F_B_Deg_55_64_yr,F_B_Deg_65_74_yr,F_B_Deg_75_84_yr,F_B_Deg_85_yr_over,F_B_Deg_Tot,F_Adv_Dip_Dip_15_24,F_Adv_Dip_Dip_25_34,F_Adv_Dip_Dip_35_44,F_Adv_Dip_Dip_45_54,F_Adv_Dip_Dip_55_64,F_Adv_Dip_Dip_65_74,F_Adv_Dip_Dip_75_84,F_Adv_Dip_Dip_85_over,F_Adv_Dip_Dip_Total,F_Cer_III_IV_15_24_yr,F_Cer_III_IV_25_34_yr,F_Cer_III_IV_35_44_yr,F_Cer_III_IV_45_54_yr,F_Cer_III_IV_55_64_yr,F_Cer_III_IV_65_74_yr,F_Cer_III_IV_75_84_yr,F_Cer_III_IV_85_yr_over,F_Cer_III_IV_Tot,F_Cer_I_II_15_24_yr,F_Cer_I_II_25_34_yr,F_Cer_I_II_35_44_yr,F_Cer_I_II_45_54_yr,F_Cer_I_II_55_64_yr,F_Cer_I_II_65_74_yr,F_Cer_I_II_75_84_yr,F_Cer_I_II_85_yr_over,F_Cer_I_II_Tot,F_Cer_nfd_15_24_yr,F_Cer_nfd_25_34_yr,F_Cer_nfd_35_44_yr,F_Cer_nfd_45_54_yr,F_Cer_nfd_55_64_yr,F_Cer_nfd_65_74_yr,F_Cer_nfd_75_84_yr,F_Cer_nfd_85_yr_over,F_Cer_nfd_Tot,F_Cer_Tot_15_24_yr,F_Cer_Tot_25_34_yr,F_Cer_Tot_35_44_yr,F_Cer_Tot_45_54_yr,F_Cer_Tot_55_64_yr,F_Cer_Tot_65_74_yr,F_Cer_Tot_75_84_yr,F_Cer_Tot_85_yr_over,F_Cer_Tot_Tot,F_lvl_educ_inad_desc_15_24,F_lvl_educ_inad_desc_25_34,F_lvl_educ_inad_desc_35_44,F_lvl_educ_inad_desc_45_54,F_lvl_educ_inad_desc_55_64,F_lvl_educ_inad_desc_65_74,F_lvl_educ_inad_desc_75_84,F_lvl_educ_inad_desc_85ov,F_lvl_educ_inad_desc_Tot,F_lvl_educ_ns_15_24_yr,F_lvl_educ_ns_25_34_yr,F_lvl_educ_ns_35_44_yr,F_lvl_educ_ns_45_54_yr,F_lvl_educ_ns_55_64_yr,F_lvl_educ_ns_65_74_yr,F_lvl_educ_ns_75_84_yr,F_lvl_educ_ns_85_yr_over,F_lvl_educ_ns_Tot,F_Tot_15_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_PG_Deg_15_24_yr,P_PG_Deg_25_34_yr
SAL51247,0,0,3,3,4,0,0,0,17,0,5,0,4,3,5,0,0,16,3,17,8,10,19,15,3,5,73,0,9,20,21,19,18,9,6,92,48,69,91,82,87,69,31,15,480,22,5,7,3,0,4,0,0,37,0,3,4,9,4,10,3,4,28,64,78,97,88,95,78,37,16,551,0,0,0,0,0,0,8,0,5,23,14,17,17,21,26,38,19,175,94,117,140,147,150,134,83,37,916,0,0,5,3,0,3,0,0,13,0,4,9,6,9,8,0,0,27,4,27,33,29,15,18,6,0,138,8,21,42,31,21,20,11,7,152,48,64,76,57,54,21,6,0,328,18,4,8,3,9,6,0,0,51,4,3,8,11,7,7,0,0,46,71,75,95,77,67,39,10,0,429,0,0,6,3,3,0,0,0,14,17,23,34,25,20,45,45,37,242,102,149,207,173,134,130,74,49,1017,0,7
SAL51248,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,5,4,4,0,0,22,0,4,9,11,3,5,0,0,24,10,12,25,25,29,11,0,4,122,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,14,14,28,25,29,11,4,4,129,0,0,0,0,0,0,0,0,0,6,4,4,13,0,13,10,0,48,14,28,47,55,42,29,15,3,228,0,0,0,6,0,0,0,0,3,0,0,4,0,0,0,0,0,6,0,6,12,14,3,5,0,0,45,0,7,4,11,8,4,5,0,44,5,14,8,16,11,7,0,0,65,0,0,0,0,4,0,0,0,8,0,0,0,0,3,3,0,0,3,15,14,11,18,19,11,0,0,74,0,0,0,0,0,0,0,0,6,5,9,8,8,7,11,6,5,52,17,33,42,56,39,32,12,3,231,0,5
SAL51249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,4,0,0
SAL51250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,3,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4,0,6,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,5,4,0,0,19,0,0
SAL51251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,4,8,0,4,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,9,0,0
SAL51252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,4,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,15,4,4,4,6,11,6,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,3,3,4,0,0,18,4,3,10,5,6,5,0,0,32,0,0
SAL51253,4,4,3,6,0,0,0,0,16,0,0,0,0,0,0,0,0,3,5,19,14,7,4,0,0,0,47,0,10,3,11,6,0,0,0,31,10,38,50,51,20,0,0,0,171,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,5,15,43,53,50,24,0,0,0,185,0,0,0,0,0,0,0,0,0,31,71,64,61,35,9,0,0,266,50,155,146,126,71,7,0,0,552,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,17,0,0,0,0,0,0,0,0,9,0,9,0,5,5,0,0,0,22,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,9,3,5,6,0,0,0,24,0,0,0,0,0,0,0,0,0,11,10,9,13,3,0,0,0,46,22,35,17,15,21,0,0,0,107,4,6
SAL51254,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,5,0,0,3,0,6,7,0,0,15,0,0,4,0,8,3,0,0,12,0,7,7,16,15,21,5,0,76,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,7,9,19,15,21,5,0,80,0,0,0,0,0,0,0,0,4,0,11,5,7,12,38,15,0,86,5,19,20,29,39,73,21,3,208,0,0,0,0,0,0,0,0,5,0,0,0,4,0,3,0,0,10,0,0,3,5,4,0,0,0,28,0,5,4,5,10,8,0,0,38,0,4,4,3,7,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,5,0,4,0,4,7,4,0,0,29,0,0,3,0,3,0,0,0,4,4,0,4,9,15,35,7,0,79,5,17,14,25,41,58,14,0,182,0,0
SAL51255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,6,0,0,0,0,5,0,0,4,11,5,3,0,5,5,5,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,5,5,0,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,13,9,3,5,0,17,9,0,4,45,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,4,0,0,0,0,0,0,7,3,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,3,5,7,13,4,7,4,0,38,0,0
SAL51256,0,0,0,0,0,3,6,0,7,0,0,0,0,4,4,0,0,6,0,0,0,9,0,8,3,0,18,0,0,0,3,4,0,3,0,10,4,6,0,7,5,5,0,0,35,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,7,6,0,11,8,5,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,8,4,13,22,16,19,11,0,95,0,0,0,4,4,0,0,0,9,0,0,0,0,0,3,0,0,4,0,5,3,3,8,9,4,0,27,0,0,0,8,4,3,4,0,25,0,3,4,0,3,7,0,0,19,4,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,3,3,3,9,6,3,3,0,0,29,0,0,0,0,0,0,0,0,5,0,0,0,3,0,6,0,0,9,5,10,7,24,28,25,8,0,111,0,0
SAL51257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,4,3,0,0,0,6,0,4,6,4,4,0,0,0,16,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,6,4,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,3,11,9,0,0,38,0,3,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,3,0,0,3,4,5,5,0,0,13,0,0,0,3,0,4,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,7,9,10,3,0,37,0,3
SAL51258,0,3,0,0,0,7,3,0,8,0,0,0,0,0,0,0,0,4,0,11,7,12,4,4,3,0,36,0,5,5,4,6,6,6,6,40,8,9,28,29,32,33,18,0,163,0,0,3,0,4,5,0,0,15,0,0,0,0,4,4,0,0,7,9,12,27,29,38,41,20,4,187,0,0,0,0,0,0,0,0,0,13,15,13,10,18,20,20,9,123,19,43,56,62,63,84,52,16,400,0,0,0,0,0,0,0,0,8,0,0,6,0,3,6,4,0,17,0,4,18,7,13,16,6,0,68,0,5,3,19,8,19,3,0,57,10,14,4,12,11,13,7,0,69,0,0,0,5,3,0,0,0,13,0,0,0,0,0,0,3,0,11,13,15,10,14,15,16,7,0,89,0,0,0,0,0,0,0,0,8,11,13,10,9,11,26,24,0,92,20,38,48,52,56,75,43,4,338,0,5
SAL51259,0,12,23,16,9,10,0,0,71,0,10,8,4,7,6,0,0,30,6,76,64,45,24,7,5,0,237,3,35,78,70,57,14,5,0,255,38,194,249,157,105,41,11,0,788,4,3,0,4,3,0,0,0,21,3,3,5,10,11,3,0,0,38,44,202,256,168,118,47,11,0,846,0,0,5,8,4,0,0,0,10,38,108,115,104,94,58,14,0,535,88,440,554,403,304,144,33,6,1972,0,26,27,14,17,3,4,0,93,0,15,19,12,8,0,0,0,49,21,133,110,48,24,16,8,0,358,6,40,58,25,28,10,3,0,166,9,70,70,34,26,9,0,0,215,6,13,13,0,3,0,0,0,36,3,8,10,9,3,5,0,0,35,18,93,89,39,37,11,0,0,283,0,0,4,0,0,0,0,0,15,34,69,50,56,56,29,13,0,316,86,374,348,196,168,73,25,0,1273,0,42
SAL51260,4,8,7,22,12,12,11,0,70,0,4,5,18,13,3,0,0,40,11,50,46,51,45,27,4,0,234,22,40,69,119,87,37,16,9,395,140,302,285,321,271,124,75,14,1531,62,15,3,3,6,0,0,0,90,9,5,7,17,12,14,7,0,71,206,321,298,338,289,136,82,20,1690,11,7,3,10,7,5,0,0,40,61,46,52,41,26,16,16,12,273,309,477,478,595,479,235,132,43,2744,0,18,21,21,11,6,0,0,75,7,21,31,20,18,4,3,0,88,33,98,121,118,66,24,17,4,496,35,104,106,151,93,42,9,6,545,132,200,235,209,144,44,10,0,979,67,23,24,20,12,3,0,0,149,17,14,24,35,27,13,9,0,143,217,243,282,264,182,61,19,3,1272,3,0,3,6,11,5,0,3,33,31,49,44,57,40,31,34,35,319,321,540,608,638,423,180,84,53,2835,0,23
SAL51261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51262,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,15,0,0,3,0,4,0,4,0,14,0,4,7,17,16,8,3,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,17,16,8,6,0,61,0,0,0,0,0,0,0,0,4,3,9,12,18,9,6,0,0,60,3,15,19,45,35,22,13,4,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,3,8,0,0,17,0,0,3,4,4,0,0,0,14,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,9,3,0,0,18,0,0,0,0,0,0,0,0,0,5,4,0,0,0,4,0,0,18,5,7,5,15,15,13,7,0,63,0,3
SAL51263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,3,5,0,6,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,6,3,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,7,3,4,5,0,11,6,4,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,5,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,8,3,0,0,0,22,0,0
SAL51264,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,5,0,0,0,6,7,5,0,0,21,0,0,4,4,4,0,0,0,14,0,0,0,0,0,0,0,0,17,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,3,0,4,3,7,0,0,15,4,11,6,10,12,19,0,0,62,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,3,3,4,0,0,24,0,0,0,5,9,8,0,0,17,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,9,7,6,12,16,8,0,0,59,0,0
SAL51265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,4,3,0,0,0,25,0,4,7,8,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,5,6,0,0,3,3,0,0,0,8,0,0
SAL51266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,7,0,0
SAL51267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,3,10,3,0,0,13,0,0,0,0,3,5,0,0,5,0,8,3,0,4,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,4,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,5,7,7,10,15,14,0,0,47,0,3,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,4,0,4,3,3,6,0,0,0,17,0,0,0,0,0,0,0,0,7,4,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,4,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,4,4,9,12,4,21,10,0,0,48,0,3
SAL51268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,8,0,6,5,5,11,12,4,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,8,11,11,4,0,51,0,0,0,0,0,0,0,0,0,7,3,6,10,13,20,9,5,74,9,10,6,27,28,44,20,6,148,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,3,5,0,4,0,6,0,16,0,4,0,8,3,0,0,0,17,4,0,0,7,11,5,0,4,30,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,7,4,0,0,3,15,9,3,4,43,0,0,0,0,0,0,0,0,0,8,9,10,7,14,25,8,0,79,10,24,19,22,36,33,18,8,163,0,0
SAL51269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,3,0,3,3,0,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,6,6,5,3,13,4,0,0,0,26,0,0
SAL51270,0,0,0,0,5,3,0,0,11,0,0,4,0,0,0,0,0,3,0,0,4,7,8,5,0,0,34,0,0,3,0,10,6,0,0,16,9,3,4,9,9,12,0,0,49,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,3,4,17,9,12,3,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,13,26,24,26,9,0,124,0,0,5,0,3,7,0,0,14,0,0,3,0,5,3,0,0,19,6,5,11,11,3,7,3,0,50,0,4,3,3,0,0,0,0,20,0,5,6,0,6,0,0,0,20,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,5,0,7,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,16,25,21,25,20,8,0,120,0,0
SAL51271,4,106,102,32,4,3,0,0,244,0,14,14,11,0,0,0,0,39,50,199,192,84,28,24,4,0,587,40,106,60,40,24,13,4,0,289,64,102,79,75,70,27,15,3,445,18,10,4,4,0,0,0,0,39,5,8,11,11,3,0,0,0,32,81,122,95,86,73,31,15,6,513,5,4,0,5,0,3,0,0,22,38,60,38,37,32,7,12,4,220,209,623,493,286,170,82,37,12,1909,10,149,61,29,10,4,5,0,260,3,25,18,11,11,0,0,0,69,52,239,225,88,47,13,4,0,668,39,91,90,42,25,9,3,3,297,45,66,46,40,34,12,0,0,247,9,6,6,3,0,4,0,0,39,0,14,6,5,9,0,4,0,38,54,85,58,52,43,18,9,0,317,0,6,3,3,0,0,0,0,26,32,54,40,26,18,12,8,4,200,192,649,501,253,152,56,30,9,1837,11,252
SAL51272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,7,7,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,5,4,3,0,0,19,0,0
