SAL_CODE_2021,P_PG_Deg_35_44_yr,P_PG_Deg_45_54_yr,P_PG_Deg_55_64_yr,P_PG_Deg_65_74_yr,P_PG_Deg_75_84_yr,P_PG_Deg_85_yr_over,P_PGuate_Deg_Tot,P_Grad_Dip_Cer_15_24_yr,P_Grad_Dip_Cer_25_34_yr,P_Grad_Dip_Cer_35_44_yr,P_Grad_Dip_Cer_45_54_yr,P_Grad_Dip_Cer_55_64_yr,P_Grad_Dip_Cer_65_74_yr,P_Grad_Dip_Cer_75_84_yr,P_Grad_Dip_Cer_85_yr_over,P_Grad_Dip_Cer_Tot,P_B_Deg_15_24_yr,P_B_Deg_25_34_yr,P_B_Deg_35_44_yr,P_B_Deg_45_54_yr,P_B_Deg_55_64_yr,P_B_Deg_65_74_yr,P_B_Deg_75_84_yr,P_B_Deg_85_yr_over,P_B_Deg_Tot,P_Adv_Dip_Dip_15_24,P_Adv_Dip_Dip_25_34,P_Adv_Dip_Dip_35_44,P_Adv_Dip_Dip_45_54,P_Adv_Dip_Dip_55_64,P_Adv_Dip_Dip_65_74,P_Adv_Dip_Dip_75_84,P_Adv_Dip_Dip_85_yr_over,P_Adv_Dip_Dip_Total,P_Cer_III_IV_15_24_yr,P_Cer_III_IV_25_34_yr,P_Cer_III_IV_35_44_yr,P_Cer_III_IV_45_54_yr,P_Cer_III_IV_55_64_yr,P_Cer_III_IV_65_74_yr,P_Cer_III_IV_75_84_yr,P_Cer_III_IV_85_yr_over,P_Cer_III_IV_Tot,P_Cer_I_II_15_24_yr,P_Cer_I_II_25_34_yr,P_Cer_I_II_35_44_yr,P_Cer_I_II_45_54_yr,P_Cer_I_II_55_64_yr,P_Cer_I_II_65_74_yr,P_Cer_I_II_75_84_yr,P_Cer_I_II_85_yr_over,P_Cer_I_II_Tot,P_Cer_nfd_15_24_yr,P_Cer_nfd_25_34_yr,P_Cer_nfd_35_44_yr,P_Cer_nfd_45_54_yr,P_Cer_nfd_55_64_yr,P_Cer_nfd_65_74_yr,P_Cer_nfd_75_84_yr,P_Cer_nfd_85_yr_over,P_Cer_nfd_Tot,P_Cer_Tot_15_24_yr,P_Cer_Tot_25_34_yr,P_Cer_Tot_35_44_yr,P_Cer_Tot_45_54_yr,P_Cer_Tot_55_64_yr,P_Cer_Tot_65_74_yr,P_Cer_Tot_75_84_yr,P_Cer_Tot_85_yr_over,P_Cer_Tot_Tot,P_lvl_educ_inad_desc_15_24,P_lvl_educ_inad_desc_25_34,P_lvl_educ_inad_desc_35_44,P_lvl_educ_inad_desc_45_54,P_lvl_educ_inad_desc_55_64,P_lvl_educ_inad_desc_65_74,P_lvl_educ_inad_desc_75_84,P_lvl_educ_inad_desc_85ov,P_lvl_educ_inad_desc_Tot,P_lvl_educ_ns_15_24,P_lvl_educ_ns_25_34,P_lvl_educ_ns_35_44,P_lvl_educ_ns_45_54,P_lvl_educ_ns_55_64,P_lvl_educ_ns_65_74,P_lvl_educ_ns_75_84,P_lvl_educ_ns_85ov,P_lvl_educ_ns_Tot,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
SAL51026,21,18,14,7,4,0,81,0,19,21,12,6,4,7,0,66,11,50,69,51,52,39,17,6,299,14,26,48,44,63,39,21,5,258,57,81,98,89,109,77,36,5,555,22,10,5,4,7,3,0,0,52,4,6,5,9,17,8,7,0,56,84,93,109,100,129,89,49,5,660,0,4,0,0,4,5,0,0,19,12,34,30,29,32,32,32,40,243,120,233,304,253,309,221,134,51,1628
SAL51027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51030,194,169,125,87,23,3,716,3,35,53,57,61,49,21,0,284,138,340,417,328,255,212,90,30,1801,19,40,109,100,129,134,58,15,607,62,66,89,109,119,77,45,14,578,16,4,6,3,4,6,5,0,45,11,6,7,19,20,28,16,0,102,81,76,105,132,138,112,68,18,728,0,10,5,9,10,12,13,0,64,26,28,33,29,43,43,27,7,240,278,626,931,819,760,642,294,88,4436
SAL51031,14,4,7,8,7,0,49,0,5,11,11,7,0,3,0,30,5,29,38,21,29,16,8,3,154,10,18,19,31,48,18,17,6,157,40,60,60,75,78,61,34,4,407,16,3,0,0,3,6,0,0,36,6,0,10,3,4,7,0,0,35,59,65,71,79,86,72,39,4,482,0,0,0,4,3,3,0,0,14,6,9,5,14,15,27,29,8,122,81,134,161,171,194,142,95,19,1004
SAL51032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51033,15,11,8,0,0,0,59,0,0,9,4,8,0,0,0,19,17,95,64,33,11,0,0,0,230,8,44,49,66,28,9,0,0,205,51,262,222,171,119,14,0,0,844,14,11,8,9,4,0,0,0,41,4,5,4,9,5,0,0,0,29,69,285,234,186,125,14,0,0,908,0,0,0,4,7,0,0,0,9,82,343,290,297,171,32,0,0,1218,180,798,654,606,352,63,0,0,2655
SAL51034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,3,3,0,0,0,9
SAL51035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
SAL51036,6,6,3,9,0,0,36,0,6,9,10,9,4,0,0,53,9,60,59,67,36,34,6,5,268,12,33,46,43,44,33,13,3,226,62,127,113,122,71,60,19,5,588,37,8,5,14,0,0,0,0,65,4,0,10,9,7,6,5,0,43,105,138,134,139,80,66,23,5,697,0,4,5,0,5,4,0,0,15,27,25,23,30,17,11,14,9,162,158,276,286,291,200,156,60,15,1458
SAL51037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,6,5,6,0,0,0,18
SAL51038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51040,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,8,18,4,4,7,4,0,51,3,0,10,17,8,11,5,0,63,12,31,30,39,27,10,10,0,164,5,0,0,0,0,0,0,0,7,0,0,0,6,0,5,0,0,17,20,35,30,40,32,17,10,0,186,0,0,0,0,0,0,0,0,0,8,14,11,7,16,13,4,0,74,32,64,69,87,70,43,19,5,389
SAL51041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,7,3,3,0,23,0,10,3,0,4,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,3,0,3,3,5,0,32,0,0,0,0,0,0,0,0,0,0,11,0,3,0,3,0,5,18,0,19,10,10,11,5,9,5,73
SAL51042,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,6,0,0,4,4,4,3,0,0,20,0,0,0,5,11,6,0,0,20,7,15,10,8,5,3,0,0,54,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,7,14,19,8,11,3,0,0,61,0,0,0,0,0,0,0,0,0,20,11,23,4,10,5,0,0,76,33,30,40,19,39,15,0,0,184
SAL51043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5
SAL51044,0,0,0,0,0,0,3,0,4,0,5,0,3,0,0,10,0,5,10,3,4,6,4,0,24,0,0,0,0,6,3,0,0,15,8,14,6,14,10,7,0,5,59,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,10,11,14,6,11,15,3,0,5,65,0,0,0,0,0,0,0,0,0,3,5,0,0,4,3,4,3,40,13,27,23,27,26,22,12,4,153
SAL51045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,13
SAL51047,73,53,41,20,8,3,230,0,18,34,49,37,21,10,0,172,54,166,224,206,159,85,21,3,913,24,60,127,136,121,95,20,3,592,93,130,184,189,187,129,48,11,970,21,3,7,7,3,9,4,0,47,9,8,21,19,23,17,9,3,98,117,141,215,217,208,153,57,10,1122,5,3,13,7,6,12,3,0,49,21,21,33,29,35,22,8,8,164,221,440,716,703,598,411,122,29,3235
SAL51048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,10,0,0,0,5,5,0,0,0,9,3,7,7,6,6,6,0,0,28,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,5,8,8,6,6,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,10,3,6,14,15,17,7,4,0,65
SAL51049,0,0,4,0,0,0,3,0,0,0,4,0,0,0,0,0,0,4,8,6,10,12,4,0,33,0,4,5,0,4,15,0,0,31,0,4,8,6,3,15,3,0,44,0,3,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,9,0,6,6,12,7,23,3,0,62,0,0,0,0,0,0,0,0,4,14,10,17,8,20,25,0,0,94,12,28,33,28,45,69,7,0,226
SAL51050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,6,0,4,0,0,0,37,0,0,0,3,0,0,0,0,15,7,14,13,11,9,3,3,0,55,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,17,8,9,9,3,3,0,64,0,0,0,0,0,0,0,0,0,3,3,6,3,3,0,4,0,19,19,40,24,16,17,12,7,0,136
SAL51051,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,19,0,10,0,0,3,4,0,0,16,10,3,9,3,3,0,0,0,37,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,7,11,7,11,3,10,4,0,0,46,0,0,0,0,0,0,0,0,3,5,0,4,0,4,7,3,0,20,20,21,23,11,17,14,9,0,106
SAL51052,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,0,9,0,0,5,4,0,0,0,0,7,4,0,7,8,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,10,6,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,0,9,4,4,15,14,7,8,5,0,57
SAL51053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,8,0,0,19
SAL51054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,11,0,7,5,4,0,3,0,0,22
SAL51055,26,16,18,20,6,0,92,0,6,17,8,24,9,3,0,66,14,43,61,95,55,72,33,5,377,4,9,41,57,66,66,26,16,288,48,88,71,87,89,70,41,12,509,11,0,6,10,0,3,4,0,37,0,3,9,11,18,7,12,0,68,63,91,86,110,110,87,53,14,614,0,0,0,6,0,9,7,3,19,14,14,9,21,16,23,23,20,148,95,171,244,316,296,274,155,56,1604
SAL51056,3,0,0,5,0,0,11,0,0,0,0,0,0,0,0,9,3,11,18,10,10,13,3,0,70,3,14,9,11,10,9,0,0,59,40,50,39,58,38,25,5,4,245,13,3,5,5,0,0,0,0,22,0,7,0,4,12,0,0,0,24,48,60,42,61,48,23,9,4,291,0,0,0,0,0,0,0,0,4,3,7,9,14,11,8,3,4,70,66,98,87,98,78,54,13,4,502
SAL51057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,8,0,0,3,0,5,0,0,0,8
SAL51058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,5,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,3,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,8,3,0,0,23
SAL51059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,6,4,12,8,7,8,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,3,7,8,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,10,3,19,6,7,15,4,5,0,57
SAL51060,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,5,0,0,4,7,5,3,3,0,19,0,0,0,0,4,0,0,0,6,4,4,10,9,3,0,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,8,11,3,7,3,0,48,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,0,15,9,9,17,27,11,11,9,0,99
SAL51061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,13
SAL51062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,7,0,3,3,0,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,3,0,24,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,0,9,4,5,6,8,7,9,10,0,46
SAL51063,0,0,0,3,0,0,5,0,0,3,0,0,8,0,0,12,0,3,0,0,0,7,0,0,15,0,0,0,0,3,11,0,0,10,0,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,5,0,10,9,11,7,22,0,0,57
SAL51064,47,27,32,23,16,5,214,0,11,17,11,13,13,7,0,82,69,138,101,81,88,78,54,21,633,31,22,30,23,40,50,49,37,287,71,39,24,26,27,55,30,16,294,44,4,0,0,0,6,0,0,58,5,4,3,9,5,14,10,10,58,122,46,33,29,40,69,40,24,405,7,3,7,0,4,5,10,3,35,97,107,88,98,102,166,203,210,1072,335,386,313,274,327,405,378,306,2725
SAL51065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,5,0,0,0,16
SAL51066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SAL51067,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,4,0,6,9,9,3,0,31,0,4,3,0,10,5,0,0,30,3,0,8,14,12,16,0,0,60,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,9,6,10,14,14,16,0,0,69,0,0,5,0,0,5,0,0,6,5,3,0,3,4,4,3,0,25,16,17,19,27,46,38,12,0,172
SAL51068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51069,34,28,8,0,0,0,93,0,10,24,16,11,9,3,0,59,26,78,98,74,40,16,11,19,372,4,13,27,36,18,15,21,12,149,26,19,67,43,33,18,22,15,255,10,0,3,3,0,0,0,0,20,4,6,4,3,5,4,3,6,31,38,26,72,48,40,28,25,24,307,0,0,5,0,3,5,3,9,25,5,11,6,8,9,19,41,59,152,81,163,259,209,126,88,105,114,1148
SAL51070,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,10,8,11,4,0,0,0,30,0,0,0,6,14,8,5,0,38,0,12,10,26,10,11,8,0,77,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,3,0,9,5,16,15,23,14,11,10,0,91,0,0,0,0,0,0,0,0,0,11,0,7,19,11,16,17,0,82,14,25,37,61,34,41,24,0,245
SAL51071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,8,0,0,0,0,3,0,0,0,5,3,4,7,0,7,5,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,7,6,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,8,9,9,13,11,0,0,59
SAL51072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,5
SAL51073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
SAL51074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,0,0,0,0,8
SAL51075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,4,5,4,0,0,0,11
SAL51076,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,12,0,0,4,3,0,5,0,0,17,5,13,9,11,9,3,0,0,58,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,9,13,16,12,10,3,0,0,64,0,0,0,0,0,0,0,0,0,10,3,13,10,10,3,0,0,46,16,22,37,29,27,13,6,0,151
SAL51077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,3,4,0,0,0,0,0,12
SAL51078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,3,6,3,0,4,24
SAL51079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,8,0,5,0,21
SAL51080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51081,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,12,0,0,0,0,0,0,0,0,0,0,5,0,3,0,6,4,0,18,0,10,4,11,9,10,4,0,38
SAL51082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,6,0,3,0,0,13
SAL51083,4,0,3,5,3,0,21,0,0,5,6,8,5,0,0,19,0,11,15,9,16,23,6,0,81,0,6,13,13,18,26,4,0,83,4,19,29,19,41,36,13,0,158,0,3,0,4,0,3,0,0,14,0,0,0,0,4,3,3,0,17,8,15,31,18,41,46,14,5,183,0,0,0,0,0,0,0,0,6,6,12,12,7,27,24,26,7,121,19,47,76,60,115,126,57,12,510
SAL51084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,6,3,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,6,3,4,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,4,5,0,4,0,0,18,0,4,11,19,6,9,0,0,52
SAL51085,0,4,6,0,0,0,8,0,0,0,0,3,0,0,0,6,3,5,0,3,16,18,3,0,48,0,0,0,0,5,8,5,0,27,6,4,4,9,11,11,4,0,37,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,3,6,4,3,9,11,15,4,0,46,0,0,0,0,0,0,0,0,3,0,3,5,0,6,9,5,0,35,10,16,11,21,47,56,17,0,175
SAL51086,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,9,4,0,0,0,17,0,0,8,3,4,9,0,0,22,0,6,0,6,8,3,0,0,31,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,0,11,5,6,0,10,15,3,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,8,11,15,22,20,17,4,0,103
