SAL_CODE_2021,M_Neg_Nil_income_15_19_yrs,M_Neg_Nil_income_20_24_yrs,M_Neg_Nil_income_25_34_yrs,M_Neg_Nil_income_35_44_yrs,M_Neg_Nil_income_45_54_yrs,M_Neg_Nil_income_55_64_yrs,M_Neg_Nil_income_65_74_yrs,M_Neg_Nil_income_75_84_yrs,M_Negtve_Nil_incme_85_yrs_ovr,M_Neg_Nil_income_Tot,M_1_149_15_19_yrs,M_1_149_20_24_yrs,M_1_149_25_34_yrs,M_1_149_35_44_yrs,M_1_149_45_54_yrs,M_1_149_55_64_yrs,M_1_149_65_74_yrs,M_1_149_75_84_yrs,M_1_149_85ov,M_1_149_Tot,M_150_299_15_19_yrs,M_150_299_20_24_yrs,M_150_299_25_34_yrs,M_150_299_35_44_yrs,M_150_299_45_54_yrs,M_150_299_55_64_yrs,M_150_299_65_74_yrs,M_150_299_75_84_yrs,M_150_299_85ov,M_150_299_Tot,M_300_399_15_19_yrs,M_300_399_20_24_yrs,M_300_399_25_34_yrs,M_300_399_35_44_yrs,M_300_399_45_54_yrs,M_300_399_55_64_yrs,M_300_399_65_74_yrs,M_300_399_75_84_yrs,M_300_399_85ov,M_300_399_Tot,M_400_499_15_19_yrs,M_400_499_20_24_yrs,M_400_499_25_34_yrs,M_400_499_35_44_yrs,M_400_499_45_54_yrs,M_400_499_55_64_yrs,M_400_499_65_74_yrs,M_400_499_75_84_yrs,M_400_499_85ov,M_400_499_Tot,M_500_649_15_19_yrs,M_500_649_20_24_yrs,M_500_649_25_34_yrs,M_500_649_35_44_yrs,M_500_649_45_54_yrs,M_500_649_55_64_yrs,M_500_649_65_74_yrs,M_500_649_75_84_yrs,M_500_649_85ov,M_500_649_Tot,M_650_799_15_19_yrs,M_650_799_20_24_yrs,M_650_799_25_34_yrs,M_650_799_35_44_yrs,M_650_799_45_54_yrs,M_650_799_55_64_yrs,M_650_799_65_74_yrs,M_650_799_75_84_yrs,M_650_799_85ov,M_650_799_Tot,M_800_999_15_19_yrs,M_800_999_20_24_yrs,M_800_999_25_34_yrs,M_800_999_35_44_yrs,M_800_999_45_54_yrs,M_800_999_55_64_yrs,M_800_999_65_74_yrs,M_800_999_75_84_yrs,M_800_999_85ov,M_800_999_Tot,M_1000_1249_15_19_yrs,M_1000_1249_20_24_yrs,M_1000_1249_25_34_yrs,M_1000_1249_35_44_yrs,M_1000_1249_45_54_yrs,M_1000_1249_55_64_yrs,M_1000_1249_65_74_yrs,M_1000_1249_75_84_yrs,M_1000_1249_85ov,M_1000_1249_Tot,M_1250_1499_15_19_yrs,M_1250_1499_20_24_yrs,M_1250_1499_25_34_yrs,M_1250_1499_35_44_yrs,M_1250_1499_45_54_yrs,M_1250_1499_55_64_yrs,M_1250_1499_65_74_yrs,M_1250_1499_75_84_yrs,M_1250_1499_85ov,M_1250_1499_Tot,M_1500_1749_15_19_yrs,M_1500_1749_20_24_yrs,M_1500_1749_25_34_yrs,M_1500_1749_35_44_yrs,M_1500_1749_45_54_yrs,M_1500_1749_55_64_yrs,M_1500_1749_65_74_yrs,M_1500_1749_75_84_yrs,M_1500_1749_85ov,M_1500_1749_Tot,M_1750_1999_15_19_yrs,M_1750_1999_20_24_yrs,M_1750_1999_25_34_yrs,M_1750_1999_35_44_yrs,M_1750_1999_45_54_yrs,M_1750_1999_55_64_yrs,M_1750_1999_65_74_yrs,M_1750_1999_75_84_yrs,M_1750_1999_85ov,M_1750_1999_Tot,M_2000_2999_15_19_yrs,M_2000_2999_20_24_yrs,M_2000_2999_25_34_yrs,M_2000_2999_35_44_yrs,M_2000_2999_45_54_yrs,M_2000_2999_55_64_yrs,M_2000_2999_65_74_yrs,M_2000_2999_75_84_yrs,M_2000_2999_85ov,M_2000_2999_Tot,M_3000_3499_15_19_yrs,M_3000_3499_20_24_yrs,M_3000_3499_25_34_yrs,M_3000_3499_35_44_yrs,M_3000_3499_45_54_yrs,M_3000_3499_55_64_yrs,M_3000_3499_65_74_yrs,M_3000_3499_75_84_yrs,M_3000_3499_85ov,M_3000_3499_Tot,M_3500_more_15_19_yrs,M_3500_more_20_24_yrs,M_3500_more_25_34_yrs,M_3500_more_35_44_yrs,M_3500_more_45_54_yrs,M_3500_more_55_64_yrs,M_3500_more_65_74_yrs,M_3500_more_75_84_yrs,M_3500_more_85ov,M_3500_more_Tot,M_PI_NS_15_19_yrs,M_PI_NS_ns_20_24_yrs,M_PI_NS_ns_25_34_yrs,M_PI_NS_ns_35_44_yrs,M_PI_NS_ns_45_54_yrs,M_PI_NS_ns_55_64_yrs,M_PI_NS_ns_65_74_yrs,M_PI_NS_ns_75_84_yrs,M_PI_NS_ns_85_yrs_ovr,M_PI_NS_ns_Tot,M_Tot_15_19_yrs,M_Tot_20_24_yrs,M_Tot_25_34_yrs,M_Tot_35_44_yrs,M_Tot_45_54_yrs,M_Tot_55_64_yrs,M_Tot_65_74_yrs,M_Tot_75_84_yrs,M_Tot_85ov,M_Tot_Tot,F_Neg_Nil_income_15_19_yrs,F_Neg_Nil_income_20_24_yrs,F_Neg_Nil_income_25_34_yrs,F_Neg_Nil_income_35_44_yrs,F_Neg_Nil_income_45_54_yrs,F_Neg_Nil_income_55_64_yrs,F_Neg_Nil_income_65_74_yrs,F_Neg_Nil_income_75_84_yrs,F_Neg_Nil_incme_85_yrs_ovr,F_Neg_Nil_income_Tot,F_1_149_15_19_yrs,F_1_149_20_24_yrs,F_1_149_25_34_yrs,F_1_149_35_44_yrs,F_1_149_45_54_yrs,F_1_149_55_64_yrs,F_1_149_65_74_yrs,F_1_149_75_84_yrs,F_1_149_85ov,F_1_149_Tot,F_150_299_15_19_yrs,F_150_299_20_24_yrs,F_150_299_25_34_yrs,F_150_299_35_44_yrs,F_150_299_45_54_yrs,F_150_299_55_64_yrs,F_150_299_65_74_yrs,F_150_299_75_84_yrs,F_150_299_85ov,F_150_299_Tot
SAL50262,92,12,7,3,13,13,29,4,3,170,61,10,3,0,0,0,12,13,0,98,35,27,7,3,5,14,21,18,0,126,10,10,13,9,0,10,47,40,18,150,12,15,9,3,3,4,38,22,8,113,5,21,6,3,4,15,44,29,4,128,10,18,11,6,7,12,41,24,4,126,4,28,18,11,6,22,48,25,3,162,0,17,21,18,21,32,50,19,6,183,0,9,17,24,40,28,30,5,6,155,0,5,30,34,28,41,30,13,0,181,0,0,20,37,46,33,15,4,0,166,0,3,35,126,114,83,34,3,0,402,0,0,9,62,60,25,8,3,0,163,0,0,16,115,126,50,28,3,5,335,3,5,8,16,32,21,24,12,13,129,225,173,238,469,499,394,488,244,70,2799,57,4,9,45,29,31,38,10,6,234,75,5,3,13,10,27,37,13,3,175,25,20,12,18,13,21,33,23,6,171
SAL50263,46,21,24,10,15,19,23,9,4,161,27,5,3,0,0,3,8,0,0,47,20,13,14,15,12,26,15,8,0,131,11,22,26,14,17,22,48,26,11,188,4,19,25,10,12,35,54,24,8,182,6,21,32,14,9,19,28,17,3,141,3,25,38,11,10,13,18,9,0,134,6,25,55,38,25,26,16,6,0,188,0,28,91,64,41,24,24,7,0,272,0,21,92,50,26,23,11,0,0,224,0,8,102,58,35,31,10,0,0,252,0,9,52,53,29,12,4,0,0,158,0,12,114,122,82,44,8,0,0,382,0,0,18,35,17,7,4,0,0,80,0,0,22,44,38,18,4,0,0,123,16,26,50,28,38,43,39,31,17,282,135,242,742,566,393,370,306,133,51,2938,38,19,51,42,23,33,25,10,0,227,20,7,15,12,7,6,9,0,0,76,18,27,17,23,22,22,16,11,0,159
SAL50264,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,6,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,3,6,12,10,0,49,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50265,20,0,0,0,0,0,8,0,0,33,6,0,3,0,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6,5,0,20,4,5,0,0,0,0,0,0,0,11,0,4,0,0,4,0,0,3,0,16,0,0,0,0,3,0,3,0,0,8,0,5,0,6,0,4,0,3,0,16,0,0,0,0,0,10,3,0,0,24,0,5,4,3,0,4,0,0,0,16,0,0,3,3,0,4,4,0,0,14,0,0,7,3,8,9,0,0,0,24,0,0,11,5,18,4,4,0,0,42,0,0,0,0,0,3,0,0,0,11,0,0,0,0,4,4,0,0,0,18,0,0,0,3,5,10,17,6,8,56,45,23,34,27,51,57,60,24,16,339,12,0,0,3,4,5,4,0,0,33,5,5,0,0,3,0,5,0,0,20,4,0,0,0,0,7,5,0,0,21
SAL50266,5,0,0,0,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,3,3,0,15,0,0,6,5,0,0,10,6,0,24,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,6,0,4,11,0,4,0,4,3,0,0,0,0,17,0,0,3,5,0,0,3,0,0,13,0,0,4,7,3,5,0,0,0,22,0,0,4,3,0,4,0,0,0,10,0,0,0,3,0,0,0,0,0,6,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,5,0,0,11,6,0,10,5,0,35,9,5,20,33,27,35,37,15,3,189,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13
SAL50267,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,6,6,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,29,10,5,8,0,3,0,74,0,23,38,17,11,23,11,8,5,144,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50269,130,26,11,10,8,24,24,9,0,246,64,8,5,0,9,3,11,4,0,99,37,15,9,6,3,10,12,4,0,99,12,12,6,3,5,13,35,25,4,122,17,17,11,0,6,3,26,18,0,99,17,27,5,7,12,11,30,9,0,111,18,30,9,8,9,10,14,21,0,113,12,38,19,22,29,23,17,9,3,167,0,11,43,58,41,39,28,7,0,228,3,15,37,40,56,45,21,0,0,212,0,5,46,47,63,50,5,0,0,222,0,10,34,54,54,42,4,0,0,191,0,11,51,115,149,96,5,0,0,432,0,0,17,36,46,27,3,0,0,132,0,0,13,34,76,31,4,0,0,151,3,13,30,33,44,21,8,5,0,155,310,240,349,482,603,449,242,96,13,2786,94,16,27,51,37,52,33,10,4,333,77,10,15,8,6,14,15,0,0,142,37,30,13,22,21,14,22,8,0,175
SAL50270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,4,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,5,6,0,0,0,21,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50272,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,8,7,10,6,3,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50273,41,0,0,3,6,13,9,0,0,75,25,0,0,0,0,0,8,3,0,42,11,0,4,0,3,0,9,3,4,40,7,0,7,0,5,6,42,22,14,96,4,0,3,8,5,8,14,23,3,73,8,6,0,3,3,9,20,10,0,68,7,23,16,9,8,12,14,5,3,88,7,13,22,14,13,19,11,12,0,102,3,9,35,31,20,19,12,8,3,145,0,12,22,22,31,15,9,0,0,112,3,11,27,31,35,18,7,3,0,125,0,5,26,21,17,24,11,3,0,106,0,3,42,69,50,40,7,3,0,213,0,3,3,11,12,10,0,0,0,42,0,0,4,11,14,9,5,0,0,55,20,18,30,30,28,26,22,24,5,193,146,105,235,264,245,231,183,124,27,1573,23,3,22,14,20,37,19,4,0,146,23,0,3,4,4,12,3,5,0,61,16,3,10,6,4,3,17,5,0,78
SAL50274,15,4,0,0,0,3,4,0,0,31,12,0,0,0,0,0,3,0,0,13,5,0,3,0,0,0,6,0,0,12,0,0,6,0,0,3,9,0,0,16,5,0,0,0,0,8,0,0,0,22,3,0,0,0,4,0,5,0,0,20,4,7,0,0,4,3,5,0,0,23,0,4,6,0,5,3,0,0,0,25,0,0,9,0,0,16,0,0,0,31,0,0,8,4,8,5,3,0,0,28,0,0,4,4,11,12,0,4,0,26,0,4,0,5,7,0,0,0,0,13,0,0,0,4,8,11,0,0,0,34,0,0,0,0,6,0,0,0,0,3,0,0,0,5,9,7,0,0,0,21,34,152,477,358,152,43,31,3,3,1240,70,168,520,386,214,117,63,22,3,1554,5,0,3,0,11,12,4,0,0,34,4,0,0,6,0,3,6,0,0,18,0,3,3,0,0,0,3,0,0,18
SAL50275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,22,14,3,4,0,0,0,45,3,5,24,22,7,10,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50276,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,5,0,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,0,9,5,9,20,8,9,0,76,6,0,0,0,3,3,0,0,0,9,0,0,0,0,0,3,0,4,0,6,0,0,0,0,0,4,0,0,0,3
SAL50277,104,16,13,13,17,24,22,8,0,213,30,3,4,0,0,5,5,0,0,53,22,12,6,10,7,14,12,3,4,75,4,18,11,12,14,10,35,29,3,133,11,5,14,9,11,4,26,14,0,94,12,18,15,16,8,17,22,11,0,121,0,23,18,23,12,14,13,6,4,108,3,19,45,42,28,35,11,0,0,190,0,12,74,80,49,36,16,3,0,274,0,14,70,68,50,25,8,0,0,241,0,8,56,101,42,34,5,0,0,251,0,3,69,82,34,20,7,0,0,211,0,3,107,155,79,35,4,0,0,388,0,3,27,41,24,10,3,0,0,108,0,5,30,37,21,7,0,0,0,103,9,14,40,36,31,19,7,11,0,167,206,188,601,716,441,309,192,87,13,2752,64,16,61,73,38,54,34,12,4,347,33,10,7,20,11,15,7,0,4,113,16,17,24,20,16,18,15,4,0,132
SAL50278,7,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,12,0,0,3,0,0,0,6,16,4,35,3,3,0,0,4,0,4,5,0,21,4,5,5,0,5,4,4,4,0,30,0,3,3,3,3,3,4,0,0,26,0,10,5,3,8,7,3,3,0,32,0,0,3,0,7,0,0,0,0,25,0,3,3,0,4,3,0,0,0,17,0,0,0,3,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,3,0,0,4,9,4,5,3,3,28,20,21,34,20,43,33,38,38,13,272,3,0,3,0,0,0,3,0,0,9,0,0,0,0,3,0,4,0,0,10,3,0,0,3,0,0,3,0,0,16
SAL50279,4,0,0,0,0,0,4,0,0,9,0,0,0,0,0,4,0,0,0,5,5,0,0,0,0,0,0,3,0,11,0,0,0,3,4,3,5,6,0,24,0,0,0,0,0,0,10,6,0,24,0,0,0,0,0,6,8,0,0,19,0,0,0,0,0,3,9,8,0,23,0,0,5,0,0,0,7,0,0,16,0,0,3,4,0,3,0,0,0,14,0,0,4,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,5,0,0,0,10,0,0,6,0,0,4,0,0,0,9,0,0,0,4,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,4,5,0,0,0,3,3,4,0,0,22,10,4,32,19,26,47,49,24,5,219,3,0,0,0,0,5,0,0,0,12,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,4,0,0,5
SAL50280,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,6,0,0,0,0,7,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,11,3,4,3,3,19,14,18,4,0,73,4,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50281,17,0,0,0,4,3,6,4,0,45,10,0,3,0,0,0,0,0,0,6,0,3,3,0,5,9,5,3,0,24,0,5,4,0,5,9,10,8,3,43,4,0,0,3,0,4,7,5,0,29,0,4,4,4,3,0,9,4,0,34,0,7,4,5,3,4,5,9,0,31,3,3,4,12,5,8,5,0,0,33,0,3,17,11,14,4,3,0,0,42,0,3,10,10,7,10,6,0,0,42,0,0,3,15,5,10,5,0,0,33,0,3,6,4,9,14,0,0,0,30,0,4,4,14,16,17,3,0,0,58,0,0,4,5,4,5,0,0,0,16,0,0,0,3,4,7,0,0,0,19,4,3,4,6,15,9,5,0,0,49,42,38,67,88,96,103,82,33,3,550,13,0,12,17,12,13,10,5,0,78,11,0,6,3,0,6,0,0,0,27,3,0,4,3,9,10,3,5,0,34
SAL50282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,8,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,4,0,8,8,5,6,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50284,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,9,0,0,5,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,4,0,0,6,3,0,7,11,15,10,4,4,0,58,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4
SAL50285,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,3,0,0,3,0,6,4,0,0,9,8,14,3,6,4,48,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
SAL50286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,4,3,4,4,5,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,9,4,4,10,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50288,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,7,0,20,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
