SAL_CODE_2021,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
SAL50705,29,0,0,0,0,0,0,3,33,19,0,0,0,0,0,0,4,31,29,5,7,5,0,0,0,0,49,17,11,13,4,0,0,0,11,50,9,10,16,14,3,3,0,0,59,6,11,18,9,3,0,0,13,56,8,8,16,7,8,4,0,8,55,12,3,17,11,0,0,0,4,55,12,8,30,19,9,0,0,4,87,4,7,40,15,12,0,0,15,102,11,8,34,27,15,0,0,13,110,0,7,21,21,6,0,0,6,69,0,3,18,9,3,0,0,11,42,0,4,9,3,9,0,0,0,23,0,0,7,4,9,0,3,3,29,159,74,259,150,82,17,7,94,844
SAL50706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,3,16
SAL50707,160,0,0,0,0,0,0,17,177,127,0,0,0,0,0,0,9,140,89,11,11,3,0,0,0,12,128,48,38,33,12,6,0,0,4,145,31,34,78,28,10,0,0,8,197,29,16,107,46,4,4,0,0,214,39,27,106,44,16,0,0,8,240,44,33,114,48,17,0,0,8,267,33,31,86,60,28,6,0,14,262,37,16,93,59,17,6,4,7,238,15,28,95,70,26,6,3,6,240,30,22,150,80,31,8,3,12,322,17,19,86,46,18,9,0,9,207,11,9,64,52,18,6,5,16,179,12,17,34,31,41,21,13,13,169,710,299,1058,592,223,66,33,150,3126
SAL50708,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,0,0,0,4,0,0,0,4,10,0,0,0,4,0,0,0,3,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,12,4,15,17,3,0,0,10,53
SAL50709,15,0,0,0,0,0,0,9,19,19,7,0,0,0,0,0,4,27,16,0,5,0,0,0,0,3,22,16,8,11,4,0,0,0,3,43,3,5,7,10,0,0,0,5,33,8,4,14,7,6,0,0,8,41,8,10,18,9,0,0,0,4,46,0,6,21,6,0,0,0,3,37,11,7,15,23,0,6,3,7,71,12,10,25,24,11,0,0,10,82,6,6,19,15,6,0,0,9,68,5,0,19,14,8,4,4,14,61,5,3,9,9,4,0,0,4,33,0,0,6,8,0,0,0,5,15,0,0,0,4,0,0,0,4,11,118,63,167,111,37,11,9,88,610
SAL50710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50711,43,0,0,0,0,0,0,4,45,13,0,0,0,0,0,0,0,11,9,5,0,0,0,0,0,0,18,7,6,4,0,0,0,0,4,20,0,4,10,0,0,0,0,0,15,3,4,14,3,4,0,0,4,32,4,0,11,6,0,0,0,0,25,4,5,21,3,4,0,0,5,38,3,6,12,7,4,0,0,0,34,11,3,11,0,4,0,0,0,32,0,7,6,6,0,3,0,0,23,0,4,7,6,0,0,0,0,23,0,6,11,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,38,107,53,19,4,0,23,335
SAL50712,80,0,0,0,0,0,0,15,96,107,16,6,0,0,0,0,14,144,109,21,18,0,0,0,0,20,179,62,33,37,18,0,0,0,10,166,39,19,36,12,0,0,0,7,119,16,17,23,15,10,3,0,11,101,23,15,35,14,15,0,0,9,110,25,18,32,19,14,6,0,14,127,15,16,34,29,13,4,0,10,114,6,14,27,21,9,0,4,11,87,3,5,16,14,6,0,0,10,66,3,0,10,11,0,0,0,13,45,0,5,12,6,3,0,0,7,37,3,8,7,4,3,0,4,5,30,0,4,5,3,0,6,10,21,53,489,188,297,168,96,22,25,179,1467
SAL50713,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,5,11,7,0,0,3,34
SAL50714,174,0,0,0,0,0,0,15,191,146,5,0,0,0,0,0,3,154,75,9,7,0,0,0,0,4,97,54,36,34,3,0,0,0,3,131,28,31,67,20,5,0,0,0,158,17,26,77,31,9,0,0,3,161,22,19,95,30,13,6,0,6,186,23,23,100,42,14,0,0,6,207,14,24,96,51,17,0,3,5,207,17,11,86,46,17,4,0,7,181,13,20,82,49,18,5,7,7,199,3,17,76,60,19,6,0,10,191,4,11,52,27,13,3,0,3,111,3,11,17,15,8,5,0,4,61,6,0,22,19,16,4,9,13,81,611,235,802,399,136,31,11,92,2322
SAL50715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,6,0,0,0,6,32
SAL50716,17,0,0,0,0,0,0,0,20,9,7,5,0,0,0,0,0,21,3,5,5,0,0,0,0,0,13,4,0,0,0,5,0,0,0,13,0,6,0,3,3,0,0,0,10,0,0,0,10,0,0,0,0,14,0,0,0,0,0,4,0,0,10,4,0,6,0,0,0,5,4,17,0,0,0,3,4,0,0,5,20,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,23,25,25,16,10,11,15,155
SAL50717,19,3,0,0,0,0,0,10,27,13,3,0,0,0,0,0,10,29,3,3,5,0,0,0,0,5,20,4,3,9,7,0,0,0,11,39,0,0,7,4,0,0,0,10,18,6,0,6,0,4,0,0,12,32,4,0,4,3,6,0,0,7,30,0,4,8,0,0,0,3,4,21,0,0,3,0,5,0,0,4,12,0,0,10,3,5,0,0,7,23,0,0,5,0,4,0,0,8,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,57,17,49,29,18,8,3,94,286
SAL50718,35,0,0,0,0,0,0,20,54,31,9,6,0,0,0,0,18,68,18,12,8,5,0,0,0,13,57,9,7,13,5,3,0,0,3,42,11,10,18,11,3,6,0,18,75,9,5,12,14,4,3,4,10,63,3,12,13,13,11,0,0,11,58,4,8,10,18,9,0,0,6,55,4,3,13,12,11,5,4,6,55,0,3,16,17,9,0,0,7,49,0,3,7,4,9,3,0,10,39,0,0,3,4,4,0,0,5,20,0,0,3,4,3,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,128,76,127,100,57,14,13,123,636
SAL50719,15,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,7,3,0,6,4,0,0,0,0,9,0,0,9,0,0,0,0,0,13,3,0,9,5,0,0,0,5,19,0,0,11,3,0,0,0,0,17,4,0,5,5,0,0,0,5,17,3,5,11,3,0,0,0,0,26,0,0,14,10,0,0,0,0,29,0,4,11,10,0,0,0,0,28,5,0,7,7,0,3,0,3,25,0,0,0,7,4,0,0,5,17,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,44,18,86,44,14,8,0,20,223
SAL50720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,6
SAL50721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50722,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,0,0,4,0,0,0,0,5,0,0,4,0,5,0,0,0,11,0,0,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,5,3,0,8,3,0,0,0,0,15,0,4,6,3,0,0,0,0,17,0,0,12,4,0,0,0,5,18,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,34,22,7,8,0,10,100
SAL50723,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,0,0,0,3,0,21
SAL50724,61,0,0,0,0,0,0,5,67,91,0,0,0,0,0,0,14,109,43,7,0,4,0,0,0,3,58,28,16,10,0,0,0,0,9,57,15,9,17,9,3,0,0,0,56,5,11,15,9,4,0,4,4,44,14,5,13,10,4,5,0,3,42,4,9,21,8,0,0,8,8,61,0,18,18,3,3,0,0,0,48,0,16,20,19,3,0,0,6,64,6,7,19,10,3,0,0,3,50,8,5,11,7,3,0,3,3,38,7,0,12,0,6,0,0,0,24,0,0,3,0,3,0,3,0,14,0,0,0,4,0,0,0,0,3,286,86,158,87,24,12,18,63,728
SAL50725,250,0,0,0,0,0,0,19,263,311,8,0,0,0,0,0,16,332,238,26,8,3,0,0,0,14,292,141,63,57,15,3,0,0,15,298,73,68,108,30,0,0,0,5,289,45,47,121,42,7,6,0,17,272,49,44,133,45,11,9,0,4,291,41,36,135,53,16,0,0,9,294,41,45,142,90,18,0,0,10,346,37,40,167,91,21,9,0,10,375,21,33,128,88,16,11,0,8,307,20,21,123,65,22,4,0,11,267,19,13,68,38,20,0,0,5,170,5,11,39,46,19,0,4,0,121,5,8,37,22,16,12,7,9,120,1303,457,1266,625,171,46,17,157,4044
SAL50726,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,3,19
SAL50727,0,0,0,0,0,0,0,5,5,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,9,8,0,0,10,41
SAL50728,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,10,9,3,7,4,0,0,0,0,15,3,3,0,3,0,0,0,0,13,0,5,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,9,3,0,0,0,0,0,0,0,9,0,0,5,4,0,0,0,0,3,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,12,23,17,7,0,4,0,96
SAL50729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,0,0,0,0,13
SAL50730,19,0,0,0,0,0,0,3,17,5,0,0,0,0,0,0,6,14,4,0,0,0,0,0,0,5,17,3,0,3,3,0,0,0,8,10,4,4,3,0,3,0,3,3,22,5,0,0,3,5,0,0,0,9,3,0,6,5,5,0,0,7,22,3,0,0,0,0,0,0,0,14,3,3,3,4,3,0,0,6,23,0,0,7,3,0,0,0,9,23,0,0,3,4,0,6,0,0,11,0,0,0,5,0,0,0,0,9,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,45,14,29,29,16,13,4,46,198
SAL50731,60,0,0,0,0,0,0,7,65,41,7,3,7,0,0,0,3,56,49,23,30,10,5,4,0,0,118,30,20,29,15,0,0,0,4,105,7,9,38,17,4,0,0,6,87,4,10,11,17,7,4,0,3,50,4,9,25,16,5,0,0,4,67,5,12,23,11,3,0,4,0,57,0,5,14,10,7,0,0,0,49,4,4,15,11,6,0,0,3,40,3,0,16,16,3,0,0,4,40,4,0,10,10,5,0,0,0,32,0,0,5,0,4,0,0,0,7,0,0,0,7,0,0,0,0,5,0,0,0,3,0,0,0,0,4,211,103,219,140,57,12,4,38,783
SAL50732,8,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,11,4,4,0,0,0,0,0,0,10,3,0,3,0,0,0,0,0,10,0,0,0,3,0,0,0,5,14,3,0,4,3,0,0,0,0,9,0,0,10,3,0,0,0,0,17,0,0,6,3,3,0,0,0,13,0,0,0,6,3,0,0,0,16,0,0,3,4,0,0,0,0,13,0,0,0,8,0,0,0,0,15,0,0,7,0,0,0,4,0,19,0,0,0,0,0,0,0,0,3,0,0,5,0,5,0,0,0,5,0,0,0,6,0,0,0,0,6,41,12,49,33,19,4,4,3,165
SAL50733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50734,5,0,0,0,0,0,0,3,9,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,3,3,0,0,0,0,8,0,0,0,3,0,0,0,0,7,0,0,3,0,0,5,0,0,9,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,4,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,17,10,17,17,6,5,0,3,71
SAL50735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,6,4,0,0,0,28
SAL50737,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5,5,3,0,0,0,6,46
SAL50738,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,10,0,6,0,0,14,49
SAL50739,9,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,11,6,0,3,5,0,0,0,0,11,3,5,3,0,0,0,0,0,6,0,0,8,5,0,0,0,0,17,0,0,3,3,0,0,0,0,15,4,4,3,4,0,0,0,0,12,4,0,4,5,0,0,0,0,17,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,13,36,22,3,0,0,8,132
SAL50740,358,0,0,0,0,0,0,15,370,220,6,0,0,0,0,0,9,231,148,18,11,0,0,0,0,14,195,113,62,66,17,0,0,0,14,270,73,77,169,33,8,0,0,13,374,51,65,174,68,13,0,0,13,390,47,52,170,71,10,5,0,14,359,48,29,170,74,18,0,5,8,345,35,33,144,52,10,7,0,4,283,33,23,107,72,10,3,0,10,264,27,28,89,63,18,8,0,8,241,27,16,119,71,21,11,0,13,271,10,13,94,65,14,3,0,9,213,11,14,57,58,23,15,0,14,183,15,9,43,44,39,16,7,9,191,1211,440,1411,689,181,72,18,158,4181
SAL50741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
