SAL_CODE_2021,P_Oth_scs_15_19,P_Oth_scs_20_24,P_Oth_scs_25_34,P_Oth_scs_35_44,P_Oth_scs_45_54,P_Oth_scs_55_64,P_Oth_scs_65_74,P_Oth_scs_75_84,P_Oth_scs_85ov,P_Oth_scs_Tot,P_ID_NS_15_19,P_ID_NS_20_24,P_ID_NS_25_34,P_ID_NS_35_44,P_ID_NS_45_54,P_ID_NS_55_64,P_ID_NS_65_74,P_ID_NS_75_84,P_ID_NS_85ov,P_ID_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SAL50616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,19
SAL50617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50618,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,14,3,30,39,49,73,15,3,0,224
SAL50619,0,7,26,12,8,0,0,0,0,54,6,8,21,22,14,3,0,0,0,78,63,126,482,371,188,67,12,0,0,1307
SAL50620,0,6,11,4,5,7,0,0,0,25,0,0,6,3,7,3,3,0,0,29,27,30,80,61,86,82,36,6,0,414
SAL50621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,12,6,3,5,0,38
SAL50622,7,14,56,40,32,22,9,0,0,180,4,19,49,36,15,21,3,0,0,162,145,298,934,931,638,478,137,10,0,3572
SAL50623,8,11,18,11,14,14,0,0,0,80,8,4,23,16,26,13,5,0,0,85,143,217,405,378,445,409,112,12,4,2116
SAL50624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,13
SAL50625,0,5,4,17,18,8,3,0,0,62,0,0,10,10,10,16,9,0,0,60,105,131,162,218,310,261,65,14,0,1264
SAL50626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,11,11,15,20,10,0,0,75
SAL50627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50628,0,0,10,12,9,6,0,0,0,41,0,3,9,12,10,9,8,0,0,42,43,64,117,129,167,158,72,7,0,753
SAL50629,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,14,5,14,19,34,56,50,12,0,0,202
SAL50630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,3,4,12,6,9,3,0,0,44
SAL50631,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,8,16,16,9,14,0,0,55
SAL50632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,9,0,0,0,0,14
SAL50633,24,40,83,58,54,52,16,0,0,325,17,24,71,69,54,45,17,0,0,308,392,572,1359,1347,1256,1050,244,17,0,6237
SAL50634,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,0,0,0,8,3,3,15,19,38,32,7,0,0,119
SAL50635,0,0,15,17,6,9,5,0,0,43,0,5,37,15,6,8,4,0,0,68,23,143,619,325,195,132,41,5,0,1484
SAL50636,3,16,47,23,10,3,0,0,0,103,4,8,36,23,17,6,0,0,0,93,90,243,809,556,334,181,26,0,0,2241
SAL50637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,5,8,9,16,11,3,0,61
SAL50638,5,23,26,32,43,44,6,0,0,183,20,16,30,58,48,51,19,4,0,239,405,506,706,1133,1411,1268,380,31,3,5844
SAL50639,0,0,9,6,8,3,0,0,0,28,3,0,3,10,6,3,0,0,0,27,50,53,124,165,147,129,41,5,0,706
SAL50640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,8,4,0,0,32
SAL50641,4,3,20,22,8,11,5,0,0,68,3,3,28,26,14,8,5,0,0,83,95,155,466,549,419,298,79,8,0,2067
SAL50642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,9,4,0,0,34
SAL50643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,7,0,7,9,4,0,0,23
SAL50644,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,3,10,12,9,3,0,4,47
SAL50645,10,18,46,43,30,21,0,0,0,172,8,17,44,49,35,19,0,0,0,169,229,314,797,1052,802,467,88,5,0,3746
SAL50646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,13,19,22,5,0,0,73
SAL50647,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,21
SAL50648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10
SAL50650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,7,3,0,0,0,23
SAL50651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4
SAL50652,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,6,5,4,6,0,0,0,24
SAL50653,0,0,0,0,0,3,0,0,0,7,0,0,0,0,4,6,0,0,0,16,15,13,15,27,30,37,17,4,0,166
SAL50654,0,5,5,0,0,10,0,0,0,12,0,0,3,0,0,4,0,0,0,17,8,22,100,106,90,103,21,7,0,459
SAL50655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,14,12,16,4,3,0,65
SAL50656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50657,5,0,0,8,4,4,3,0,0,20,0,0,0,0,5,0,3,0,0,14,31,28,45,44,100,102,37,14,0,395
SAL50658,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,5,11,21,14,5,6,0,63
SAL50659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,14,3,0,0,0,26
SAL50660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,0,0,15
SAL50661,13,24,51,48,39,26,7,0,0,202,11,21,50,60,36,33,3,0,0,222,248,427,900,1078,935,629,153,6,0,4379
SAL50662,0,0,0,3,0,0,0,0,0,8,0,0,0,5,0,0,0,0,4,7,8,13,25,48,46,26,21,11,5,203
SAL50663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,8
SAL50664,4,13,9,21,19,29,8,0,0,111,4,13,13,22,33,32,14,3,0,133,281,318,254,464,980,808,123,10,0,3241
SAL50665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,7
SAL50666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,6,4,0,0,0,4
SAL50667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9
SAL50668,9,10,16,30,25,27,4,0,0,119,4,11,14,18,19,9,4,0,0,89,143,287,737,801,692,519,139,8,0,3313
SAL50669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6
SAL50670,6,17,76,38,29,21,0,5,0,200,7,7,74,52,26,21,8,3,0,203,134,456,1980,1341,700,569,164,23,0,5366
SAL50671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3
SAL50672,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,0,0,14,11,15,10,0,0,53
SAL50673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,4,0,0,0,23
SAL50674,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,11,3,0,0,33
SAL50675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,5,8,9,4,6,0,0,29
SAL50677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,5,11,4,3,0,0,33
SAL50678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,16,5,4,0,0,0,35
SAL50679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,7,12,19,8,0,0,52
SAL50680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,12,0,0,0,0,21
SAL50681,0,3,0,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,11,10,11,13,20,35,31,24,0,0,155
SAL50682,5,9,10,6,11,20,0,0,0,66,10,12,16,9,9,9,12,3,0,83,109,120,212,254,310,281,115,15,0,1411
SAL50683,12,11,18,21,26,20,6,0,0,104,0,11,17,15,19,12,3,0,0,76,156,182,366,395,517,434,59,9,0,2115
SAL50684,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,5,7,3,8,27,15,23,19,0,0,94
SAL50685,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,0,0,0,14
SAL50686,3,0,0,0,4,5,0,0,0,25,0,5,7,3,9,10,0,0,0,34,40,33,79,106,154,137,32,8,0,589
SAL50687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
SAL50688,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,4,12,27,9,11,3,0,75
SAL50689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,9,4,4,0,0,33
SAL50690,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,10,7,6,3,0,0,29
SAL50691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,9,40,24,29,13,4,0,4,122
SAL50692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,19,24,32,23,42,11,0,0,158
SAL50693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,16
SAL50694,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,13,11,11,10,0,0,0,48
SAL50695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,3,3,0,27
SAL50696,10,6,30,20,26,16,0,0,0,108,3,9,17,21,20,11,0,4,0,84,192,223,435,508,607,376,49,3,0,2384
SAL50697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,4,14,5,16,0,0,0,45
SAL50698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,3,7,6,17,20,14,5,4,0,74
SAL50699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,5,7,8,0,0,37
SAL50700,0,8,3,8,0,7,0,0,0,20,0,4,5,8,0,0,0,0,0,15,26,79,171,128,119,87,37,12,3,659
SAL50701,6,28,57,34,40,42,11,0,0,213,10,28,50,41,55,40,8,0,0,238,228,655,1119,868,912,884,205,10,4,4885
SAL50702,7,3,39,29,20,18,5,0,0,125,3,9,41,24,11,12,6,0,0,102,78,205,969,819,536,347,102,7,4,3064
SAL50703,0,0,0,0,3,3,0,0,0,4,0,0,0,0,5,4,0,0,0,13,8,13,14,20,43,43,17,5,0,156
SAL50704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50705,0,7,9,5,9,3,0,0,0,31,0,3,10,4,9,7,4,0,0,41,43,39,142,157,205,205,72,13,0,874
SAL50706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,0,22
SAL50707,10,9,19,26,32,22,14,0,0,135,7,13,16,19,29,28,11,0,0,125,209,273,385,645,824,709,236,33,4,3313
SAL50708,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,6,11,23,17,14,7,3,0,76
SAL50709,3,4,0,7,3,0,4,0,0,21,0,0,9,4,4,7,3,0,0,33,34,36,79,101,144,170,58,4,0,627
SAL50710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50711,3,9,0,3,5,4,0,0,0,23,0,0,0,5,0,5,0,0,0,18,26,27,47,75,110,90,37,7,0,426
SAL50712,3,5,26,17,26,11,5,0,0,85,3,13,27,17,13,13,7,0,0,88,103,228,591,399,389,329,80,7,0,2116
SAL50713,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,8,3,12,14,11,4,0,0,61
SAL50714,6,14,18,17,23,21,10,0,0,94,4,8,15,14,18,28,7,0,0,101,182,253,364,530,622,538,168,10,5,2668
SAL50715,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,6,0,8,7,9,7,5,0,0,35
SAL50716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,9,3,6,14,13,0,0,0,53
SAL50717,0,0,8,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,12,24,18,59,54,57,39,11,3,0,261
SAL50718,0,0,0,0,0,0,0,0,0,9,0,5,3,0,10,3,0,0,0,26,35,63,134,145,172,145,24,4,0,719
SAL50719,0,0,6,0,5,0,0,0,0,5,0,0,0,0,0,3,0,0,0,5,10,6,21,44,56,55,19,3,0,216
SAL50720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4
SAL50721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50722,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,7,5,13,29,23,9,0,0,86
SAL50723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,4,0,0,0,0,24
SAL50724,3,4,3,0,0,7,0,0,0,15,3,6,13,3,4,10,4,0,0,48,65,178,212,147,122,125,37,0,0,894
SAL50725,8,20,39,26,39,37,17,0,0,193,10,30,47,43,42,50,14,0,3,226,266,515,1007,886,895,973,290,25,3,4863
SAL50726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,7,0,0,0,23
SAL50727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,12,6,18,7,4,0,0,60
SAL50728,0,0,0,0,4,0,0,0,0,4,0,0,0,3,0,0,0,0,0,11,6,5,44,47,34,20,5,0,0,149
SAL50729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,0,0,19
SAL50730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,9,5,22,31,31,30,6,0,0,132
SAL50731,5,3,19,8,9,4,0,0,0,51,5,5,19,15,6,12,0,0,0,57,55,83,327,205,178,142,28,5,0,1035
SAL50732,0,0,7,0,4,4,0,0,0,15,0,0,0,0,0,3,0,0,0,6,10,9,37,41,51,40,22,6,0,213
SAL50733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3
SAL50734,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,5,0,0,0,9,10,7,10,13,25,22,3,0,0,97
SAL50735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,19
SAL50736,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,0,7,9,12,3,4,0,0,44
SAL50737,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,4,13,23,13,4,11,0,0,0,72
SAL50738,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,3,12,18,24,16,16,8,0,0,95
SAL50739,0,0,0,3,4,0,0,0,0,9,0,0,0,0,0,5,0,0,0,3,11,15,19,28,39,46,21,3,0,180
SAL50740,5,16,24,35,51,22,10,0,0,162,3,13,32,49,53,21,8,3,0,193,298,378,720,1242,1193,787,231,35,0,4875
SAL50741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50742,10,13,12,0,12,13,4,0,0,74,0,11,12,15,14,24,4,0,0,81,97,161,318,287,283,309,102,18,0,1584
SAL50743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,7,8,13,3,0,0,36
SAL50744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,9,0,0,0,22
SAL50745,0,6,5,8,4,3,0,0,0,27,0,3,15,3,0,0,0,0,0,24,34,71,209,147,81,52,12,0,0,605
SAL50746,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,6,4,0,3,0,0,27
SAL50747,0,0,0,0,0,5,0,0,0,6,5,0,0,0,0,4,6,3,0,19,28,15,49,52,72,87,19,4,0,333
SAL50748,14,34,54,38,59,30,6,0,0,233,12,23,68,54,49,49,16,0,7,276,284,441,964,939,936,871,225,19,7,4688
SAL50749,7,0,0,3,3,7,0,0,0,18,0,0,4,4,6,13,0,0,0,33,28,11,36,53,98,107,47,8,0,398
SAL50750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,5,4,0,0,19
SAL50751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50752,3,7,16,6,11,3,6,0,0,58,4,11,7,16,28,13,0,0,0,87,173,229,466,553,647,339,88,8,0,2496
SAL50753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,13,9,17,8,0,0,59
SAL50754,14,16,23,21,29,15,3,4,0,122,5,20,60,47,26,29,7,0,0,187,118,249,582,614,503,354,98,13,0,2532
SAL50755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50756,4,8,39,37,27,17,9,0,0,143,11,18,57,36,24,26,7,0,0,165,145,318,979,911,650,494,131,13,0,3649
SAL50757,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,4,11,5,13,23,31,29,17,4,0,126
SAL50758,0,6,9,5,14,3,0,0,0,40,0,3,14,11,11,4,0,0,0,48,43,85,219,158,177,200,41,0,0,924
SAL50759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,9,7,5,0,0,0,24
SAL50760,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,24,23,13,14,4,0,0,90
SAL50761,0,4,4,0,0,0,0,0,0,9,3,0,3,0,5,0,0,0,0,8,4,16,16,15,34,37,10,5,0,148
SAL50762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,9,4,0,0,19
SAL50763,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,4,10,16,21,29,31,16,0,0,128
SAL50764,17,23,32,62,37,40,27,0,0,237,7,17,39,45,55,47,15,0,0,230,405,485,915,1530,1435,1291,437,24,5,6538
SAL50765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,9
SAL50766,16,26,28,31,47,36,4,0,0,177,14,18,16,35,46,28,9,0,0,168,275,377,629,732,1019,710,133,4,0,3879
SAL50767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,9
SAL50768,0,0,0,4,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,7,0,3,15,29,11,8,0,0,82
SAL50769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,6,0,0,0,11
SAL50770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,10
SAL50771,0,0,8,4,0,4,4,0,0,19,3,0,5,8,5,5,6,0,0,39,18,34,98,114,91,134,53,9,0,552
SAL50772,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,4,8,19,7,0,0,49
SAL50773,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,5,13,23,18,38,50,30,3,0,171
SAL50774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,10,6,0,0,0,21
SAL50775,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,8,5,7,9,0,3,0,37
SAL50776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,4,3,0,0,25
SAL50777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,18,12,3,3,0,0,59
SAL50778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,4,0,0,0,11
SAL50779,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,6,0,0,16,6,19,0,0,0,0,46
SAL50780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,10,11,6,0,0,33
SAL50781,0,8,18,24,10,6,0,3,0,79,8,16,33,29,25,14,4,0,0,129,92,185,324,322,264,178,51,0,0,1423
SAL50782,0,0,6,3,0,0,3,0,0,14,0,4,5,4,5,7,0,0,0,33,13,43,114,95,72,69,19,0,0,421
SAL50783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,14,12,26,19,16,0,0,101
SAL50784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,3,3,0,0,21
SAL50785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,4,0,8,5,12,19,12,5,0,60
SAL50786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,8,14,3,5,0,36
SAL50787,0,0,5,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4,9,0,12,24,34,46,10,0,0,130
SAL50788,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,4,8,8,20,7,0,0,51
SAL50789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,10,6,0,0,0,33
SAL50790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,7,0,0,18
SAL50791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8,13,17,16,10,0,0,75
SAL50792,0,0,0,0,0,0,4,0,0,3,0,0,0,0,3,0,0,0,0,6,3,4,24,33,30,30,15,3,0,148
SAL50793,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,9,16,11,0,0,0,55
SAL50794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11
SAL50795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,11,9,6,5,0,0,52
SAL50796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,4,5,8,0,0,0,26
SAL50797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,3,5,0,0,0,30
SAL50798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,15
SAL50799,7,7,24,29,23,19,0,0,0,107,9,7,37,22,31,30,6,3,0,148,101,170,678,558,513,439,118,9,0,2597
SAL50800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,5,0,0,0,13
SAL50801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL50802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,3,5,0,0,20
SAL50803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
SAL50804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL50805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,0,0,0,0,15
SAL50806,0,0,3,5,3,0,0,0,0,13,0,0,8,0,3,3,0,0,0,15,18,35,61,83,55,22,9,0,0,280
SAL50807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,0,0,12
SAL50808,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,6,12,41,23,31,15,3,0,0,130
SAL50809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,31,18,9,16,7,0,0,82
SAL50810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,12,3,0,0,27
SAL50812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,7
SAL50813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,3,0,0,0,16
SAL50814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL50815,0,0,0,0,0,0,0,0,0,5,3,8,5,6,7,3,6,0,0,26,23,23,46,83,80,61,13,0,0,343
SAL50816,9,14,43,39,18,18,3,0,0,136,4,10,26,32,30,26,7,0,0,150,138,203,554,638,547,445,95,3,0,2623
SAL50817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,13,10,8,4,0,0,0,33
SAL50818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50819,0,3,4,0,3,0,0,0,0,13,0,4,4,0,3,4,3,0,0,19,11,31,58,58,49,59,22,3,0,298
SAL50820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,0,0,0,12
