SAL_CODE_2021,M_Ptn_in_RM_0_14,M_Ptn_in_RM_15_24,M_Ptn_in_RM_25_34,M_Ptn_in_RM_35_44,M_Ptn_in_RM_45_54,M_Ptn_in_RM_55_64,M_Ptn_in_RM_65_74,M_Ptn_in_RM_75_84,M_Ptn_in_RM_85ov,M_Ptn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ptn_in_RM_0_14,F_Ptn_in_RM_15_24,F_Ptn_in_RM_25_34,F_Ptn_in_RM_35_44,F_Ptn_in_RM_45_54,F_Ptn_in_RM_55_64,F_Ptn_in_RM_65_74,F_Ptn_in_RM_75_84,F_Ptn_in_RM_85ov,F_Ptn_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
SAL50717,..,0,11,12,17,22,12,3,0,69,..,10,15,12,7,0,0,0,0,40,..,0,0,0,3,0,0,0,0,8,60,..,..,..,..,..,..,..,..,60,..,9,..,..,..,..,..,..,..,9,..,10,0,0,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,4,0,0,0,6,..,3,8,9,9,11,5,0,0,52,5,0,4,0,0,0,0,0,0,11,62,30,39,32,37,38,22,5,0,267,..,0,13,14,19,14,9,0,0,73,..,11,15,9,3,5,0,0,0,41,..,0,5,0,3,0,0,0,0,11,42,..,..,..,..,..,..,..,..,42,..,11,..,..,..,..,..,..,..,11,..,3,0,0,0,0,0,0,0,3,..,3,0,0,0,0,0,0,0,9,..,4,0,0,0,0,0,0,0,5
SAL50718,..,0,26,37,48,56,30,12,0,216,..,7,40,20,15,14,0,0,0,95,..,0,0,7,14,3,0,0,0,16,157,..,..,..,..,..,..,..,..,157,..,24,..,..,..,..,..,..,..,24,..,26,4,4,0,0,0,0,0,34,..,6,3,0,0,4,0,0,0,14,..,0,0,0,0,0,0,0,0,5,..,3,5,0,5,0,0,0,0,14,..,4,15,10,21,31,14,6,0,107,4,4,0,3,0,0,0,0,0,19,159,81,93,81,107,112,55,22,5,707,..,4,25,55,54,62,23,3,0,222,..,17,33,25,16,7,4,0,0,98,..,7,10,12,9,9,5,0,0,55,156,..,..,..,..,..,..,..,..,156,..,23,..,..,..,..,..,..,..,23,..,21,3,5,4,0,0,0,0,30,..,7,0,0,3,0,0,0,0,15,..,0,0,0,0,0,0,0,0,0
SAL50719,..,0,4,16,24,19,34,18,5,121,..,0,0,0,7,9,4,0,0,19,..,0,0,0,0,0,0,0,0,3,42,..,..,..,..,..,..,..,..,42,..,3,..,..,..,..,..,..,..,3,..,6,5,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,5,3,0,17,0,0,0,0,0,6,3,0,0,9,42,16,14,19,27,37,51,21,3,224,..,0,4,19,19,31,30,12,0,122,..,0,0,3,6,3,0,0,0,18,..,0,5,0,3,0,0,0,0,10,34,..,..,..,..,..,..,..,..,34,..,13,..,..,..,..,..,..,..,13,..,4,3,0,0,0,0,0,0,11,..,0,0,0,0,0,4,0,0,4,..,0,0,0,0,0,0,0,0,0
SAL50720,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL50721,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL50722,..,0,0,0,6,10,28,3,0,58,..,0,0,0,5,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,10,..,..,..,..,..,..,..,..,10,..,9,..,..,..,..,..,..,..,9,..,8,0,0,0,0,0,0,0,3,..,0,0,0,0,4,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,8,6,0,19,0,0,0,0,0,0,0,0,0,9,13,11,4,10,10,16,36,5,0,117,..,0,0,3,9,17,24,5,3,55,..,0,0,0,8,0,4,0,0,10,..,0,0,0,0,0,0,0,0,0,10,..,..,..,..,..,..,..,..,10,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL50723,..,0,0,4,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,6,..,..,..,..,..,..,..,..,6,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,5,5,3,6,0,0,0,0,0,25,..,0,0,3,0,0,6,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,9,..,..,..,..,..,..,..,..,9,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL50724,..,0,28,39,49,63,52,17,4,243,..,7,21,12,13,6,7,0,0,58,..,0,0,4,0,0,0,0,0,5,137,..,..,..,..,..,..,..,..,137,..,44,..,..,..,..,..,..,..,44,..,25,24,10,0,3,0,0,0,60,..,11,9,0,0,5,0,0,0,22,..,6,12,7,0,3,0,0,0,28,..,56,49,12,7,4,3,0,0,126,..,4,6,13,16,6,16,8,7,71,0,4,6,0,6,4,0,0,0,12,137,159,147,85,90,87,75,24,3,810,..,0,34,58,53,55,41,13,0,252,..,12,20,13,7,6,8,0,0,60,..,0,9,13,14,13,3,4,0,60,107,..,..,..,..,..,..,..,..,107,..,33,..,..,..,..,..,..,..,33,..,20,13,3,3,0,0,0,0,38,..,12,11,0,0,3,5,0,5,32,..,5,4,0,0,0,0,0,0,14
SAL50725,..,3,146,307,317,440,398,220,49,1875,..,14,118,52,33,37,17,3,0,285,..,4,4,16,14,22,6,8,0,68,630,..,..,..,..,..,..,..,..,630,..,226,..,..,..,..,..,..,..,226,..,174,162,37,25,7,0,0,0,416,..,30,22,3,6,13,6,3,5,97,..,21,25,3,3,0,0,0,0,57,..,71,98,26,20,11,10,3,0,243,..,14,30,33,35,52,51,41,16,269,3,10,7,7,9,11,3,3,4,64,634,565,622,494,467,597,494,281,71,4224,..,8,200,351,361,468,388,137,26,1931,..,31,129,55,40,37,10,6,0,304,..,0,18,51,85,57,27,25,14,281,604,..,..,..,..,..,..,..,..,604,..,249,..,..,..,..,..,..,..,249,..,135,83,23,20,13,0,0,0,268,..,31,16,11,3,20,19,11,18,127,..,13,14,4,4,0,0,0,0,40
SAL50726,..,0,0,0,0,3,0,0,0,6,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,5,0,19,..,0,0,0,0,0,0,0,0,3,..,4,5,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL50727,..,0,4,0,7,0,3,0,5,17,..,0,0,0,3,0,0,0,0,9,..,0,0,0,0,0,0,0,0,3,7,..,..,..,..,..,..,..,..,7,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,6,9,8,3,3,8,5,4,0,5,45,..,0,0,3,0,3,3,0,0,17,..,0,0,0,6,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,10,..,..,..,..,..,..,..,..,10,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL50728,..,0,8,18,13,7,6,0,0,48,..,0,11,3,0,3,0,0,0,13,..,0,0,0,0,0,0,0,0,0,41,..,..,..,..,..,..,..,..,41,..,3,..,..,..,..,..,..,..,3,..,3,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,5,0,0,0,8,..,0,6,3,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,41,11,19,30,17,14,3,0,0,131,..,0,11,17,15,6,0,0,0,48,..,0,8,0,0,0,0,0,0,12,..,0,0,4,0,0,0,0,0,5,42,..,..,..,..,..,..,..,..,42,..,3,..,..,..,..,..,..,..,3,..,4,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL50729,..,0,0,0,0,3,0,0,0,14,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,11,..,0,0,3,3,3,0,0,0,12,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL50730,..,0,0,4,8,11,17,0,0,35,..,0,4,8,6,0,0,0,0,16,..,0,0,0,0,0,3,0,0,6,49,..,..,..,..,..,..,..,..,49,..,5,..,..,..,..,..,..,..,5,..,8,9,9,0,0,0,0,0,18,..,5,3,0,0,3,0,0,0,12,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,5,..,0,0,0,4,6,5,0,0,15,4,3,0,0,0,0,0,0,0,10,48,18,22,19,16,21,23,4,0,177,..,0,0,6,7,18,9,0,0,40,..,0,4,3,4,0,0,0,0,17,..,3,5,8,3,6,0,0,0,32,36,..,..,..,..,..,..,..,..,36,..,12,..,..,..,..,..,..,..,12,..,7,3,4,0,0,0,0,0,13,..,0,0,0,0,0,0,4,0,8,..,0,0,0,0,0,0,0,0,3
SAL50731,..,0,72,60,62,63,46,19,0,323,..,14,58,22,10,10,0,4,0,124,..,0,3,0,4,4,3,0,0,12,251,..,..,..,..,..,..,..,..,251,..,43,..,..,..,..,..,..,..,43,..,44,10,5,11,0,0,0,0,66,..,5,5,3,7,0,0,0,4,25,..,3,6,5,0,0,0,0,0,16,..,0,0,0,0,3,0,0,0,0,..,3,15,10,10,5,8,3,3,51,0,3,0,0,0,0,0,0,0,7,249,118,178,102,92,86,62,29,8,918,..,4,102,62,76,59,51,9,0,363,..,26,62,30,13,7,5,0,0,139,..,3,25,24,12,8,5,0,0,72,275,..,..,..,..,..,..,..,..,275,..,42,..,..,..,..,..,..,..,42,..,22,11,0,0,0,0,0,0,40,..,7,0,0,3,4,3,0,0,20,..,3,0,0,0,0,0,0,0,13
SAL50732,..,0,4,9,15,18,23,11,3,92,..,0,7,5,0,0,0,0,0,16,..,0,0,0,0,0,0,0,0,0,45,..,..,..,..,..,..,..,..,45,..,11,..,..,..,..,..,..,..,11,..,4,12,0,0,0,0,0,0,14,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,6,0,5,5,0,0,3,0,12,0,4,0,0,0,0,0,0,0,8,41,18,23,22,25,25,30,10,5,192,..,0,9,13,22,26,21,4,6,99,..,4,5,0,0,0,0,0,0,12,..,0,3,3,0,0,0,0,0,5,35,..,..,..,..,..,..,..,..,35,..,12,..,..,..,..,..,..,..,12,..,8,4,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
SAL50733,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL50734,..,0,0,4,8,12,9,0,0,36,..,0,0,0,0,3,0,0,0,5,..,0,0,0,0,0,0,0,0,0,8,..,..,..,..,..,..,..,..,8,..,3,..,..,..,..,..,..,..,3,..,3,6,0,0,0,0,0,0,12,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,0,3,4,0,7,0,0,0,0,0,0,0,0,0,0,8,11,6,9,9,17,11,3,0,86,..,0,0,3,15,8,7,0,0,39,..,0,4,4,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,15,..,..,..,..,..,..,..,..,15,..,10,..,..,..,..,..,..,..,10,..,5,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL50735,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL50736,..,0,0,3,11,4,4,0,0,17,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,10,..,..,..,..,..,..,..,..,10,..,0,..,..,..,..,..,..,..,0,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10,4,3,8,7,7,3,0,0,44,..,0,0,4,6,0,4,0,0,18,..,0,3,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,7,..,..,..,..,..,..,..,..,7,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL50737,..,0,3,0,0,0,0,0,0,6,..,4,4,3,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,0,0,0,0,6,..,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,8,10,7,0,4,0,0,0,31,..,0,0,0,0,0,0,0,0,4,..,5,0,3,0,0,0,0,0,16,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL50738,..,0,0,0,6,3,0,0,0,14,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,5,0,0,0,0,0,0,0,5,..,0,0,3,7,8,0,0,0,23,0,0,0,0,0,0,0,0,0,0,5,4,7,3,8,13,0,0,0,42,..,0,0,3,6,6,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL50739,..,0,0,4,14,10,16,3,0,50,..,0,0,6,3,0,3,0,0,12,..,0,0,0,0,0,0,0,0,0,23,..,..,..,..,..,..,..,..,23,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,10,..,0,0,3,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,3,0,0,0,3,..,0,0,0,0,6,8,0,0,16,0,0,0,0,0,5,0,0,0,8,23,14,8,18,22,22,25,4,0,132,..,0,6,10,15,11,13,3,0,57,..,6,5,3,0,4,5,0,0,14,..,0,0,0,3,5,0,0,0,6,26,..,..,..,..,..,..,..,..,26,..,4,..,..,..,..,..,..,..,4,..,4,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4
SAL50740,..,0,87,415,464,367,294,221,42,1893,..,7,114,88,75,35,25,6,0,356,..,0,0,8,22,13,3,0,0,51,922,..,..,..,..,..,..,..,..,922,..,289,..,..,..,..,..,..,..,289,..,131,78,25,33,12,0,0,0,283,..,12,9,3,8,9,7,6,0,47,..,8,12,5,0,0,0,0,0,35,..,20,44,17,0,3,7,8,0,111,..,11,25,30,37,35,54,35,19,252,8,8,9,10,0,3,4,0,0,39,928,493,375,607,640,483,401,281,66,4275,..,5,159,497,466,344,287,174,15,1946,..,18,111,131,62,30,19,4,0,374,..,3,10,41,77,48,21,25,14,239,962,..,..,..,..,..,..,..,..,962,..,316,..,..,..,..,..,..,..,316,..,117,54,15,21,9,5,0,0,218,..,23,10,9,10,11,10,6,6,88,..,3,7,5,5,0,0,0,0,18
SAL50741,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL50742,..,6,52,84,91,131,112,57,16,554,..,28,49,28,26,12,8,6,0,152,..,0,0,0,3,8,6,0,4,29,316,..,..,..,..,..,..,..,..,316,..,57,..,..,..,..,..,..,..,57,..,67,24,19,4,0,0,0,0,113,..,17,12,3,4,3,0,4,3,52,..,9,5,4,0,0,0,0,0,17,..,7,41,18,10,13,3,0,0,99,..,20,28,20,40,40,32,17,11,206,5,5,3,6,6,3,0,0,0,42,323,216,226,191,192,217,162,87,25,1647,..,10,75,100,96,128,99,50,5,561,..,43,45,24,16,11,4,3,0,149,..,14,26,25,32,6,11,5,0,120,299,..,..,..,..,..,..,..,..,299,..,53,..,..,..,..,..,..,..,53,..,46,15,9,5,0,0,0,0,67,..,18,5,3,5,6,12,0,6,56,..,5,0,0,0,0,0,0,0,14
SAL50743,..,0,0,3,0,5,4,4,0,12,..,0,0,0,4,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,8,..,..,..,..,..,..,..,..,8,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,3,3,3,4,4,0,30,..,0,0,0,3,0,7,0,0,15,..,0,0,3,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL50744,..,0,0,0,0,0,5,0,0,10,..,0,0,0,0,6,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,8,0,0,12,0,0,0,0,0,5,0,0,0,5,0,0,0,0,4,9,6,4,0,36,..,0,0,0,0,0,3,0,0,11,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,4,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0
