SAL_CODE_2021,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
SAL50011,35,139,646,651,420,194,31,0,0,2114,65,73,119,72,58,33,26,6,0,439,0,7,44,25,12,10,4,0,0,110,3,3,15,11,8,3,0,0,0,41,104,225,816,761,501,239,55,4,0,2698,13,20,20,20,19,15,3,0,0,102,24,10,6,4,3,6,0,0,0,51,40,33,25,24,17,26,3,0,0,157,138,260,839,779,515,261,59,4,0,2857,116,24,41,33,24,40,130,58,12,479,14,17,53,57,45,19,0,0,0,211,271,294,935,873,580,325,190,63,14,3549,24,102,381,293,298,131,12,0,0,1240,116,131,346,316,208,105,16,0,0,1237,6,12,70,40,13,5,0,0,0,146,0,3,16,4,3,3,0,0,0,34,148,241,808,650,528,244,32,0,0,2652,11,9,12,12,6,5,0,0,0,60,36,8,25,29,5,7,0,0,0,109,44,18,37,45,15,11,0,0,0,165
SAL50012,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50013,6,9,17,26,36,19,10,0,0,121,4,4,5,0,0,9,0,0,0,25,0,3,0,4,0,6,0,0,0,13,0,0,0,0,0,0,0,0,0,5,16,17,20,29,37,38,13,0,0,163,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,19,17,25,29,37,32,11,0,0,168,12,0,0,0,8,13,25,9,3,75,0,0,0,4,0,0,0,0,0,5,31,15,24,36,44,55,37,9,3,251,9,5,10,13,19,15,0,0,0,59,4,0,5,21,16,14,0,0,0,68,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,13,10,15,36,37,31,5,0,0,140,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,7
SAL50014,0,5,0,6,4,6,0,0,0,27,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,9,7,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,9,7,0,0,0,34,0,0,0,0,0,0,6,5,0,14,0,0,0,0,5,0,0,0,0,9,4,5,0,10,7,7,13,7,0,49,0,0,0,3,4,6,0,0,0,5,0,0,0,3,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,7,6,6,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50015,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50016,6,8,12,31,31,24,4,0,0,113,11,3,7,3,0,14,4,0,0,42,0,0,0,0,3,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,15,9,20,34,34,37,14,0,0,163,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,13,20,34,38,37,14,0,0,167,4,0,0,0,6,3,23,8,0,39,0,0,0,3,0,6,0,0,0,11,23,15,21,42,38,44,33,8,0,226,0,6,5,9,24,13,0,0,0,46,8,6,10,26,21,16,8,0,0,90,0,0,0,0,3,5,0,0,0,9,0,0,0,0,0,0,0,0,0,3,9,6,13,34,44,32,12,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5
SAL50017,0,0,0,4,4,7,5,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,4,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,0,0,8,4,4,8,3,0,34,0,0,0,7,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50018,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50019,0,8,13,10,12,12,3,0,0,63,0,5,5,0,0,3,8,0,0,14,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,8,13,17,13,24,8,0,0,84,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,3,8,13,15,13,23,8,0,0,87,4,0,0,0,3,6,11,0,0,31,0,0,0,0,0,5,0,6,0,13,6,11,17,16,22,34,21,6,0,131,0,0,4,4,3,0,4,0,0,15,3,0,10,5,8,5,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,9,11,10,5,3,0,0,52,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL50020,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,17,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50022,9,65,230,338,325,258,84,14,0,1327,66,84,64,41,39,68,70,25,0,455,3,0,9,0,12,12,5,0,0,42,0,4,4,9,6,0,4,0,0,30,82,158,308,387,382,334,158,45,3,1853,0,4,10,7,4,16,0,3,0,46,8,11,0,0,0,0,5,0,0,26,9,14,10,6,4,14,8,3,0,74,95,168,315,393,391,352,165,50,3,1923,104,37,33,20,24,88,255,201,72,826,0,9,18,23,18,23,15,3,5,116,192,216,360,437,437,459,434,249,74,2861,11,68,190,166,185,140,32,3,0,793,95,111,93,176,150,148,85,8,0,871,0,5,16,13,7,12,3,0,0,59,0,3,0,3,5,0,3,0,0,17,102,190,309,348,347,301,128,14,0,1743,0,3,8,0,6,4,0,0,0,27,8,4,6,0,11,5,3,0,0,48,12,11,15,0,23,5,5,0,0,67
SAL50023,0,0,4,0,4,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,3,0,0,0,22,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,5,0,0,0,29,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50024,7,49,124,229,227,137,33,4,0,820,47,61,36,31,36,31,36,14,0,290,4,4,3,5,7,12,7,0,0,43,0,0,3,6,6,0,0,0,0,13,61,120,167,267,273,177,79,14,0,1167,0,4,7,8,6,8,0,0,0,31,15,4,6,0,0,3,0,0,0,33,17,12,17,8,12,12,0,0,0,68,74,138,181,271,280,191,80,14,0,1233,57,22,7,16,15,52,154,105,27,460,9,9,9,12,9,3,5,3,7,61,140,163,192,302,308,248,239,126,33,1749,4,35,112,119,118,89,18,0,0,500,68,65,53,151,121,93,34,6,0,594,4,0,16,15,9,14,7,0,0,52,0,0,3,0,0,0,0,0,0,9,78,103,188,280,248,199,60,6,0,1162,7,0,0,4,3,6,0,0,0,19,9,0,5,6,4,0,0,0,0,31,10,0,9,6,11,8,0,0,0,49
SAL50025,4,6,11,22,30,27,3,0,0,111,6,3,0,0,0,15,5,0,0,28,0,0,3,0,6,6,0,0,0,11,0,0,3,0,0,0,0,0,0,0,8,7,15,26,41,38,10,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,7,11,7,16,26,41,48,10,0,0,158,7,0,0,0,0,9,27,9,0,58,3,0,0,0,3,0,8,0,0,10,22,12,18,31,48,56,36,9,0,226,6,5,3,16,21,11,5,0,0,65,5,5,9,16,14,16,4,0,0,69,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,8,3,22,29,43,36,4,0,0,145,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,0,0,8,4,0,0,0,0,3,0,0,0,5
SAL50026,44,175,423,420,359,311,57,5,0,1796,61,68,133,76,75,100,49,9,0,574,0,7,14,18,22,26,3,0,0,94,3,5,21,19,12,6,0,0,0,67,114,260,590,533,466,431,113,20,3,2527,9,37,71,45,52,30,5,0,0,249,19,14,17,13,4,7,0,0,0,78,28,52,88,53,58,39,6,0,0,325,140,310,683,588,521,477,120,20,3,2857,190,72,145,129,171,230,504,339,102,1878,41,51,111,80,79,69,40,34,14,515,367,436,941,791,774,764,662,385,122,5242,22,105,205,196,207,172,42,4,0,960,90,132,182,204,188,171,67,0,0,1034,3,9,32,17,23,22,3,0,0,107,4,11,10,14,16,13,6,0,0,62,120,254,433,424,433,373,113,9,0,2165,18,25,36,32,42,24,3,0,0,179,38,13,43,36,26,17,0,0,0,176,57,41,76,71,68,42,3,0,0,355
SAL50027,0,0,0,3,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,4,0,4,4,0,6,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50028,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50029,0,0,4,10,4,7,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,4,7,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,4,7,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,10,3,7,0,0,0,27,0,0,0,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50030,0,6,4,0,6,3,0,0,0,17,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,5,6,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,5,10,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,8,5,10,4,0,0,26,0,0,0,0,4,0,0,0,0,4,0,0,0,3,4,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50031,9,36,140,125,140,138,32,3,0,638,25,18,19,18,25,25,26,8,0,171,0,0,11,8,9,10,0,0,0,38,0,4,0,3,3,0,0,0,0,10,31,59,172,157,181,173,60,17,0,856,0,0,6,6,5,5,6,0,0,24,6,3,5,0,0,0,0,0,0,18,6,3,6,6,3,10,5,0,0,41,43,61,179,163,186,180,67,17,0,897,39,5,10,13,12,43,105,72,13,314,3,3,26,20,20,21,13,24,16,146,84,76,211,196,216,245,189,110,35,1354,3,27,96,72,98,88,22,0,0,409,27,39,25,56,64,59,20,5,0,301,0,0,14,11,10,4,4,0,0,42,0,0,0,0,0,0,0,0,0,6,29,70,138,147,167,153,38,5,0,756,0,5,3,0,7,4,0,0,0,14,0,3,6,0,3,3,0,0,0,19,4,9,8,0,10,7,0,0,0,39
SAL50032,15,32,117,133,127,76,16,0,0,517,17,19,30,15,17,19,7,8,0,128,0,0,10,6,0,0,0,0,0,26,0,4,3,3,0,3,0,0,0,17,29,61,162,161,152,98,24,3,0,683,4,0,3,0,6,0,0,0,0,24,6,3,4,0,0,0,0,5,0,14,3,9,6,3,7,0,0,5,0,32,31,67,168,159,155,101,24,6,0,724,31,14,4,9,14,19,86,81,35,282,0,3,6,0,3,12,3,4,5,49,62,85,180,172,177,137,111,94,37,1051,0,27,65,65,80,35,7,0,0,275,19,35,69,77,73,35,14,0,0,323,0,0,10,7,8,3,0,0,0,33,0,0,0,4,0,4,0,0,0,9,19,58,152,154,157,81,23,0,0,644,0,4,3,4,0,0,0,0,0,14,5,0,0,0,0,5,0,0,0,16,7,9,8,4,0,0,0,0,0,32
SAL50033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50034,4,16,70,67,59,29,11,0,0,246,10,13,17,9,12,9,3,0,0,82,0,3,3,4,0,4,0,0,0,12,0,0,5,0,0,0,0,0,0,5,18,31,92,75,71,37,15,0,0,347,3,0,8,3,0,4,0,0,0,13,3,0,0,0,0,3,0,0,0,9,3,0,6,4,0,4,0,0,0,20,24,31,99,83,73,41,15,0,0,370,23,9,15,4,16,35,41,31,8,177,3,0,13,11,3,9,5,3,0,46,45,39,119,99,92,77,65,35,10,596,0,9,40,35,41,16,0,0,0,148,10,16,31,42,24,12,15,0,0,147,0,0,6,3,5,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,12,24,76,77,75,36,15,0,0,315,0,3,0,4,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,16,0,6,0,6,5,3,0,0,0,23
SAL50035,21,54,169,267,398,258,52,0,3,1222,70,93,39,41,41,49,55,23,0,406,7,4,4,10,5,8,5,0,0,46,0,4,0,3,4,3,0,0,0,15,102,149,208,323,452,323,111,20,0,1698,3,3,9,8,10,0,4,0,0,28,17,3,0,0,0,4,0,0,0,30,22,11,8,8,10,4,3,0,0,62,126,156,224,330,462,324,110,20,0,1755,95,26,7,12,20,81,193,175,82,684,3,0,8,15,18,23,10,9,0,101,219,176,241,359,504,429,317,200,92,2533,13,56,132,147,204,135,17,0,0,697,125,101,73,182,200,134,52,12,0,882,0,5,18,15,11,6,8,0,0,59,3,0,0,0,0,0,0,0,0,8,141,158,226,339,414,284,73,11,0,1651,3,4,5,7,8,4,0,0,0,27,14,0,4,10,6,7,0,0,0,36,9,4,6,12,12,12,0,0,0,55
SAL50036,63,142,362,515,634,297,30,0,0,2052,145,110,39,65,66,55,28,4,0,512,8,7,15,17,20,19,4,0,0,79,0,0,7,4,11,3,0,0,0,25,210,262,427,601,736,370,61,7,0,2682,11,15,15,15,18,13,0,0,0,88,35,15,9,4,3,3,0,0,0,58,46,32,23,18,20,14,0,0,0,149,259,297,444,617,754,382,64,7,0,2825,147,33,31,30,30,55,146,93,19,587,9,18,16,34,24,8,7,0,0,120,407,344,493,676,813,449,220,104,22,3534,25,96,233,281,357,152,13,0,0,1160,210,142,165,309,298,146,39,4,0,1308,6,5,32,30,23,12,4,0,0,103,5,0,9,3,6,5,0,0,0,24,241,245,436,620,686,312,57,4,0,2603,0,3,7,11,12,0,0,0,0,41,28,14,12,16,15,4,0,0,0,89,28,21,20,24,25,9,0,0,0,127
