SAL_CODE_2021,M_NatPhyl_Scn_15_24,M_NatPhyl_Scn_25_34,M_NatPhyl_Scn_35_44,M_NatPhyl_Scn_45_54,M_NatPhyl_Scn_55_64,M_NatPhyl_Scn_65_74,M_NatPhyl_Scn_75_84,M_NatPhyl_Scn_85ov,M_NatPhyl_Scn_Tot,M_InfoTech_15_24,M_InfoTech_25_34,M_InfoTech_35_44,M_InfoTech_45_54,M_InfoTech_55_64,M_InfoTech_65_74,M_InfoTech_75_84,M_InfoTech_85ov,M_InfoTech_Tot,M_Eng_RelTec_15_24,M_Eng_RelTec_25_34,M_Eng_RelTec_35_44,M_Eng_RelTec_45_54,M_Eng_RelTec_55_64,M_Eng_RelTec_65_74,M_Eng_RelTec_75_84,M_Eng_RelTec_85ov,M_Eng_RelTec_Tot,M_ArchtBldng_15_24,M_ArchtBldng_25_34,M_ArchtBldng_35_44,M_ArchtBldng_45_54,M_ArchtBldng_55_64,M_ArchtBldng_65_74,M_ArchtBldng_75_84,M_ArchtBldng_85ov,M_ArchtBldng_Tot,M_Ag_Envir_Rltd_Sts_15_24,M_Ag_Envir_Rltd_Sts_25_34,M_Ag_Envir_Rltd_Sts_35_44,M_Ag_Envir_Rltd_Sts_45_54,M_Ag_Envir_Rltd_Sts_55_64,M_Ag_Envir_Rltd_Sts_65_74,M_Ag_Envir_Rltd_Sts_75_84,M_Ag_Envir_Rltd_Sts_85ov,M_Ag_Envir_Rltd_Sts_Tot,M_Health_15_24,M_Health_25_34,M_Health_35_44,M_Health_45_54,M_Health_55_64,M_Health_65_74,M_Health_75_84,M_Health_85ov,M_Health_Tot,M_Educ_15_24,M_Educ_25_34,M_Educ_35_44,M_Educ_45_54,M_Educ_55_64,M_Educ_65_74,M_Educ_75_84,M_Educ_85_years_and_over,M_Educ_Tot,M_Mgnt_Com_15_24,M_Mgnt_Com_25_34,M_Mgnt_Com_35_44,M_Mgnt_Com_45_54,M_Mgnt_Com_55_64,M_Mgnt_Com_65_74,M_Mgnt_Com_75_84,M_Mgnt_Com_85ov,M_Mgnt_Com_Tot,M_Society_Cult_15_24,M_Society_Cult_25_34,M_Society_Cult_35_44,M_Society_Cult_45_54,M_Society_Cult_55_64,M_Society_Cult_65_74,M_Society_Cult_75_84,M_Society_Cult_85ov,M_Society_Cult_Tot,M_Creative_Arts_15_24,M_Creative_Arts_25_34,M_Creative_Arts_35_44,M_Creative_Arts_45_54,M_Creative_Arts_55_64,M_Creative_Arts_65_74,M_Creative_Arts_75_84,M_Creative_Arts_85ov,M_Creative_Arts_Tot,M_Fd_Hosp_Psnl_Svcs_15_24,M_Fd_Hosp_Psnl_Svcs_25_34,M_Fd_Hosp_Psnl_Svcs_35_44,M_Fd_Hosp_Psnl_Svcs_45_54,M_Fd_Hosp_Psnl_Svcs_55_64,M_Fd_Hosp_Psnl_Svcs_65_74,M_Fd_Hosp_Psnl_Svcs_75_84,M_Fd_Hosp_Psnl_Svcs_85ov,M_Fd_Hosp_Psnl_Svcs_Tot,M_MixFld_Prgm_15_24,M_MixFld_Prgm_25_34,M_MixFld_Prgm_35_44,M_MixFld_Prgm_45_54,M_MixFld_Prgm_55_64,M_MixFld_Prgm_65_74,M_MixFld_Prgm_75_84,M_MixFld_Prgm_85ov,M_MixFld_Prgm_Tot,M_FldStd_InadDes_15_24,M_FldStd_InadDes_25_34,M_FldStd_InadDes_35_44,M_FldStd_InadDes_45_54,M_FldStd_InadDes_55_64,M_FldStd_InadDes_65_74,M_FldStd_InadDes_75_84,M_FldStd_InadDes_85ov,M_FldStd_InadDes_Tot,M_FldStd_NS_15_24,M_FldStd_NS_25_34,M_FldStd_NS_35_44,M_FldStd_NS_45_54,M_FldStd_NS_55_64,M_FldStd_NS_65_74,M_FldStd_NS_75_84,M_FldStd_NS_85ov,M_FldStd_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_years_and_over,M_Tot_Tot,F_NatPhyl_Scn_15_24,F_NatPhyl_Scn_25_34,F_NatPhyl_Scn_35_44,F_NatPhyl_Scn_45_54,F_NatPhyl_Scn_55_64,F_NatPhyl_Scn_65_74,F_NatPhyl_Scn_75_84,F_NatPhyl_Scn_85ov,F_NatPhyl_Scn_Tot,F_InfoTech_15_24,F_InfoTech_25_34,F_InfoTech_35_44,F_InfoTech_45_54,F_InfoTech_55_64,F_InfoTech_65_74,F_InfoTech_75_84,F_InfoTech_85ov,F_InfoTech_Tot,F_Eng_RelTec_15_24,F_Eng_RelTec_25_34,F_Eng_RelTec_35_44,F_Eng_RelTec_45_54,F_Eng_RelTec_55_64,F_Eng_RelTec_65_74,F_Eng_RelTec_75_84,F_Eng_RelTec_85ov,F_Eng_RelTec_Tot,F_ArchtBldng_15_24,F_ArchtBldng_25_34,F_ArchtBldng_35_44,F_ArchtBldng_45_54,F_ArchtBldng_55_64,F_ArchtBldng_65_74,F_ArchtBldng_75_84,F_ArchtBldng_85ov,F_ArchtBldng_Tot,F_Ag_Envir_Rltd_Sts_15_24,F_Ag_Envir_Rltd_Sts_25_34,F_Ag_Envir_Rltd_Sts_35_44,F_Ag_Envir_Rltd_Sts_45_54,F_Ag_Envir_Rltd_Sts_55_64,F_Ag_Envir_Rltd_Sts_65_74,F_Ag_Envir_Rltd_Sts_75_84,F_Ag_Envir_Rltd_Sts_85ov,F_Ag_Envir_Rltd_Sts_Tot,F_Health_15_24,F_Health_25_34,F_Health_35_44,F_Health_45_54,F_Health_55_64,F_Health_65_74,F_Health_75_84,F_Health_85ov,F_Health_Tot,F_Educ_15_24,F_Educ_25_34,F_Educ_35_44,F_Educ_45_54,F_Educ_55_64,F_Educ_65_74,F_Educ_75_84,F_Educ_85ov,F_Educ_Tot,F_Mgnt_Com_15_24,F_Mgnt_Com_25_34
SAL50011,5,18,13,7,9,0,0,0,50,14,22,34,9,0,3,0,0,89,35,192,205,138,76,42,16,7,707,20,110,83,67,36,16,0,0,331,0,8,15,12,0,3,0,0,42,7,30,41,20,10,9,0,0,121,0,18,18,17,6,0,0,0,58,18,62,100,58,26,14,7,0,284,21,67,41,33,23,10,0,0,207,8,26,20,3,4,0,0,0,72,12,40,43,18,11,6,0,0,119,6,0,0,0,0,0,0,0,8,0,15,14,3,5,0,0,0,41,47,76,64,53,22,7,4,0,269,196,683,689,433,242,110,37,7,2399,5,17,21,3,0,0,0,0,56,0,12,7,9,0,0,0,0,32,3,14,16,11,4,3,0,0,47,0,10,6,0,0,0,0,0,21,0,4,9,3,0,0,0,0,22,33,120,124,95,40,14,4,0,433,28,105,85,63,28,18,3,4,324,38,175
SAL50012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50013,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,8,25,27,10,14,0,0,91,0,7,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,0,0,0,0,4,3,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,15,7,18,26,38,30,24,5,0,145,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,6,0,4,0,0,20,0,4,8,5,0,6,0,0,28,0,0
SAL50014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,10,5,0,4,4,0,9,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0
SAL50015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50016,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,3,3,13,10,16,6,4,0,53,0,0,6,4,0,7,0,0,14,0,0,6,3,7,0,0,0,8,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,16,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,5,6,0,0,0,17,11,19,35,33,28,23,3,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,8,3,3,0,0,17,0,7,6,6,7,5,0,0,21,0,3
SAL50017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
SAL50018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50019,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,3,11,3,0,0,31,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,17,9,12,16,16,21,12,5,0,78,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0
SAL50020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,7,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
SAL50021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50022,12,18,16,14,31,20,14,0,131,7,12,23,14,17,3,0,0,84,19,92,81,90,107,99,52,15,554,8,13,24,15,25,25,7,5,123,0,0,4,4,9,4,5,0,37,5,28,47,56,35,23,13,3,216,0,4,8,0,16,17,10,0,52,23,57,100,119,89,82,38,4,507,16,23,29,34,26,35,14,0,190,8,11,10,9,4,11,0,0,46,4,3,5,5,3,3,0,0,32,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,5,0,20,11,24,34,20,31,18,5,6,154,118,303,391,380,395,357,174,49,2153,13,15,15,22,24,15,0,0,105,0,3,10,9,12,6,0,0,34,9,21,21,12,10,4,6,0,80,0,3,9,6,7,4,3,0,30,5,4,0,5,0,3,0,0,20,27,94,87,81,74,70,32,10,468,9,23,38,37,57,69,24,8,249,35,87
SAL50023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50024,7,6,16,13,11,16,9,0,81,5,4,24,14,6,6,0,0,59,13,42,80,81,53,66,29,4,373,0,15,9,13,8,15,8,5,75,5,0,0,7,0,0,3,0,23,0,23,15,24,16,14,4,5,105,0,4,3,10,0,11,3,0,36,21,32,63,62,59,34,18,5,294,12,14,18,12,17,10,9,0,91,11,8,7,6,6,5,6,0,40,0,0,4,4,0,5,0,0,21,0,0,0,0,0,0,0,0,0,3,0,8,3,0,5,3,0,21,13,12,21,15,12,3,3,0,83,94,172,271,261,201,187,94,22,1291,4,14,16,14,12,6,3,0,70,3,7,9,8,10,4,0,0,27,0,5,24,15,12,3,0,0,57,0,6,3,0,0,3,0,0,20,0,5,0,3,0,0,0,0,11,20,51,63,39,49,29,19,13,283,3,21,27,41,33,51,21,4,191,17,52
SAL50025,0,0,0,0,3,6,0,0,7,0,0,0,0,0,0,0,0,3,5,7,14,17,14,11,0,0,64,0,0,8,3,5,4,0,0,19,0,0,0,4,5,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,6,6,3,0,22,11,8,25,33,41,30,3,0,147,0,0,0,4,0,3,0,0,10,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,4,6,11,8,3,0,41,0,0,8,8,5,0,0,0,30,7,3
SAL50026,0,13,5,17,7,11,0,0,53,11,26,27,7,8,0,0,0,84,66,138,160,123,136,120,64,16,830,28,53,29,33,32,43,19,6,246,4,9,11,10,12,6,0,3,59,6,17,6,16,15,5,5,0,77,3,5,4,9,10,19,8,3,64,31,78,53,39,32,28,18,0,269,22,35,31,33,16,20,7,5,173,10,20,5,10,5,7,5,0,58,13,28,29,22,14,10,7,0,121,3,0,0,0,0,0,0,0,7,6,11,8,7,8,3,3,0,42,120,133,94,90,81,71,58,23,670,322,564,465,408,390,348,202,60,2758,0,11,12,15,4,5,0,0,46,0,5,8,5,7,6,0,0,22,3,15,17,11,3,8,0,0,63,0,9,0,7,0,0,0,0,14,13,17,17,5,6,5,0,0,60,24,94,66,55,54,53,33,7,378,21,51,38,47,38,34,14,6,246,65,123
SAL50027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
SAL50030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0
SAL50031,0,7,10,0,8,9,3,0,42,9,9,13,8,9,0,0,0,43,10,47,48,51,52,41,23,7,275,3,8,9,5,18,9,0,0,57,0,7,3,5,4,3,0,0,21,4,13,11,11,8,6,0,0,53,0,0,5,6,8,0,4,0,27,14,22,24,33,37,24,10,0,159,5,11,9,11,9,3,0,0,47,4,11,7,5,0,0,0,0,29,0,6,8,4,4,4,0,0,28,0,0,0,0,0,0,0,0,0,4,7,0,0,0,3,0,0,15,14,26,24,27,25,13,25,18,164,59,171,161,172,180,113,68,25,955,7,17,11,7,0,0,0,0,36,0,0,0,11,3,0,0,0,14,0,16,9,8,9,5,0,0,36,0,3,0,4,0,0,0,0,11,0,4,0,0,5,0,0,0,13,11,17,24,25,24,12,11,0,134,5,10,14,13,18,25,0,0,88,16,26
SAL50032,0,0,4,5,0,0,0,0,10,0,8,14,4,3,0,0,0,32,13,43,32,39,26,25,22,7,203,3,13,13,15,11,16,10,7,80,0,4,9,3,4,0,0,0,18,0,7,4,3,3,0,3,0,19,0,3,0,4,3,0,0,0,13,3,19,20,13,10,4,5,0,71,10,9,8,6,9,6,5,0,53,0,3,3,3,0,0,0,0,16,0,6,9,3,5,5,0,0,21,0,0,0,0,0,0,0,0,0,0,5,7,4,0,5,0,0,18,9,12,9,10,14,5,11,3,74,44,122,121,120,92,66,52,20,628,4,3,3,3,0,0,0,0,14,0,3,0,0,0,0,0,0,10,0,9,6,0,0,0,0,0,11,0,0,0,0,3,0,0,0,6,0,0,0,8,0,0,0,0,12,9,26,29,21,21,15,11,3,124,0,23,21,17,12,5,8,0,91,11,23
SAL50033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50034,0,7,4,7,0,0,0,0,17,0,5,0,5,0,0,0,0,17,0,28,24,15,17,18,7,5,115,0,8,3,5,0,0,6,0,22,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,21,0,0,0,4,5,0,0,0,12,3,11,12,6,9,5,0,0,45,3,5,9,0,0,0,0,0,26,0,5,6,3,0,4,0,0,17,0,0,0,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,13,11,10,8,9,3,0,64,25,96,81,67,39,33,21,4,366,0,5,7,6,6,0,0,0,17,0,0,3,5,0,0,0,0,5,0,0,3,0,0,0,0,0,7,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,6,20,11,12,4,3,0,0,67,0,4,9,5,0,7,6,0,33,9,14
SAL50035,0,5,21,25,19,28,11,6,111,4,3,18,8,8,4,0,0,43,22,49,99,127,107,79,41,14,533,8,20,20,30,30,18,9,9,150,0,3,4,9,10,9,10,0,37,3,16,26,39,27,14,9,8,141,0,4,10,8,12,12,17,0,59,27,47,73,129,86,43,28,9,439,18,25,15,29,30,17,3,0,142,13,11,7,3,5,7,0,0,47,0,6,9,6,5,3,3,3,32,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,5,18,3,14,22,30,36,19,14,5,131,104,199,318,444,377,243,143,58,1884,11,4,14,13,14,3,8,0,68,0,4,4,0,0,0,0,0,16,5,7,16,9,4,5,3,0,49,4,7,11,0,3,0,0,0,29,0,0,6,3,6,0,0,0,22,23,63,77,91,84,43,22,9,412,13,32,45,75,67,42,34,4,302,27,51
SAL50036,3,10,20,18,12,7,5,0,83,12,26,47,35,10,4,0,0,131,45,130,182,208,124,46,26,3,766,18,36,47,48,28,12,9,0,193,3,7,11,12,5,3,0,0,35,15,17,29,48,12,10,4,0,135,5,14,13,19,14,11,3,0,78,32,56,105,102,44,15,9,0,360,23,21,29,26,24,11,0,0,137,18,14,15,7,4,0,0,0,49,5,10,21,18,9,0,4,0,75,0,0,0,0,0,0,0,0,0,5,4,6,20,3,5,0,0,39,35,31,42,37,19,10,9,0,185,225,367,555,608,307,134,61,5,2262,5,18,31,25,4,6,0,0,90,0,0,12,6,3,0,0,0,29,8,17,22,17,9,0,0,0,75,0,4,9,3,0,0,0,0,20,8,0,9,3,5,0,0,0,23,44,98,103,95,47,21,9,3,411,33,43,71,128,44,15,4,3,342,45,98
SAL50037,3,8,16,14,6,0,0,0,47,7,22,77,17,0,0,0,0,126,27,116,188,122,47,35,13,4,557,5,23,32,27,10,10,6,0,111,0,5,0,8,6,0,0,0,20,0,16,24,26,4,10,0,0,80,6,6,23,10,4,4,5,0,52,15,45,108,68,24,17,4,0,276,16,14,40,17,8,3,3,0,92,3,7,10,6,0,0,0,0,22,0,12,18,10,8,0,0,0,49,0,0,0,0,0,0,0,0,0,0,5,3,3,4,0,0,0,21,11,28,51,15,11,3,9,11,141,101,303,592,335,128,86,37,16,1602,5,18,40,11,3,0,0,0,77,0,14,21,0,0,0,0,0,40,3,22,23,10,7,5,0,0,70,0,10,3,6,0,0,0,0,18,5,6,6,0,0,0,0,0,19,28,79,100,53,26,11,0,0,290,11,39,96,46,12,13,0,3,226,24,91
