SAL_CODE_2021,M_Mng_0,M_Mng_1_19,M_Mng_20_29,M_Mng_30_34,M_Mng_35_39,M_Mng_40_44,M_Mng_45_49,M_Mng_50_over,M_Mng_hours_NS,M_Mng_Tot,M_Pro_0,M_Pro_1_19,M_Pro_20_29,M_Pro_30_34,M_Pro_35_39,M_Pro_40_44,M_Pro_45_49,M_Pro_50_over,M_Pro_hours_NS,M_Pro_Tot,M_TTW_0,M_TTW_1_19,M_TTW_20_29,M_TTW_30_34,M_TTW_35_39,M_TTW_40_44,M_TTW_45_49,M_TTW_50_over,M_TTW_hours_NS,M_TTW_Tot,M_CPS_0,M_CPS_1_19,M_CPS_20_29,M_CPS_30_34,M_CPS_35_39,M_CPS_40_44,M_CPS_45_49,M_CPS_50_over,M_CPS_hours_NS,M_CPS_Tot,M_CA_0,M_CA_1_19,M_CA_20_29,M_CA_30_34,M_CA_35_39,M_CA_40_44,M_CA_45_49,M_CA_50_over,M_CA_hours_NS,M_CA_Tot,M_Sal_0,M_Sal_1_19,M_Sal_20_29,M_Sal_30_34,M_Sal_35_39,M_Sal_40_44,M_Sal_45_49,M_Sal_50_over,M_Sal_hours_NS,M_Sal_Tot,M_MOD_0,M_MOD_1_19,M_MOD_20_29,M_MOD_30_34,M_MOD_35_39,M_MOD_40_44,M_MOD_45_49,M_MOD_50_over,M_MOD_hours_NS,M_MOD_Tot,M_Lab_0,M_Lab_1_19,M_Lab_20_29,M_Lab_30_34,M_Lab_35_39,M_Lab_40_44,M_Lab_45_49,M_Lab_50_over,M_Lab_hours_NS,M_Lab_Tot,M_ID_NS_0,M_ID_NS_1_19,M_ID_NS_20_29,M_ID_NS_30_34,M_ID_NS_35_39,M_ID_NS_40_44,M_ID_NS_45_49,M_ID_NS_50_over,M_ID_NS_hours_NS,M_ID_NS_Tot,M_Tot_0,M_Tot_1_19,M_Tot_20_29,M_Tot_30_34,M_Tot_35_39,M_Tot_40_44,M_Tot_45_49,M_Tot_50_over,M_Tot_hours_NS,M_Tot_Tot,F_Mng_0,F_Mng_1_19,F_Mng_20_29,F_Mng_30_34,F_Mng_35_39,F_Mng_40_44,F_Mng_45_49,F_Mng_50_over,F_Mng_hours_NS,F_Mng_Tot,F_Pro_0,F_Pro_1_19,F_Pro_20_29,F_Pro_30_34,F_Pro_35_39,F_Pro_40_44,F_Pro_45_49,F_Pro_50_over,F_Pro_hours_NS,F_Pro_Tot,F_TTW_0,F_TTW_1_19,F_TTW_20_29,F_TTW_30_34,F_TTW_35_39,F_TTW_40_44,F_TTW_45_49,F_TTW_50_over,F_TTW_hours_NS,F_TTW_Tot,F_CPS_0,F_CPS_1_19,F_CPS_20_29,F_CPS_30_34,F_CPS_35_39,F_CPS_40_44,F_CPS_45_49,F_CPS_50_over,F_CPS_hours_NS,F_CPS_Tot,F_CA_0,F_CA_1_19,F_CA_20_29,F_CA_30_34,F_CA_35_39,F_CA_40_44,F_CA_45_49,F_CA_50_over,F_CA_hours_NS,F_CA_Tot,F_Sal_0,F_Sal_1_19,F_Sal_20_29,F_Sal_30_34,F_Sal_35_39,F_Sal_40_44,F_Sal_45_49,F_Sal_50_over,F_Sal_hours_NS,F_Sal_Tot,F_MOD_0,F_MOD_1_19,F_MOD_20_29,F_MOD_30_34,F_MOD_35_39,F_MOD_40_44,F_MOD_45_49,F_MOD_50_over,F_MOD_hours_NS,F_MOD_Tot,F_Lab_0,F_Lab_1_19,F_Lab_20_29,F_Lab_30_34,F_Lab_35_39,F_Lab_40_44,F_Lab_45_49,F_Lab_50_over,F_Lab_hours_NS,F_Lab_Tot,F_ID_NS_0,F_ID_NS_1_19,F_ID_NS_20_29,F_ID_NS_30_34,F_ID_NS_35_39,F_ID_NS_40_44,F_ID_NS_45_49,F_ID_NS_50_over,F_ID_NS_hours_NS,F_ID_NS_Tot,F_Tot_0,F_Tot_1_19,F_Tot_20_29,F_Tot_30_34,F_Tot_35_39,F_Tot_40_44,F_Tot_45_49,F_Tot_50_over,F_Tot_hours_NS,F_Tot_Tot
SAL50980,4,5,0,0,0,7,0,16,0,23,0,0,0,0,0,0,0,5,0,9,0,0,6,0,3,13,6,10,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,0,0,3,3,5,0,10,0,33,0,3,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,3,8,9,10,6,3,12,24,10,49,5,121,0,8,0,0,0,0,0,5,0,12,0,4,6,0,0,5,0,0,0,12,0,0,0,0,4,0,0,0,0,6,0,5,3,0,0,0,0,0,0,9,0,7,3,0,0,4,0,3,0,25,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,0,3,0,3,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,30,17,5,8,12,3,15,0,90
SAL50981,0,0,0,0,0,4,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
SAL50982,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,9,0,15,0,0,0,0,3,0,0,0,0,4,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,3,4,0,0,0,14
SAL50983,0,0,0,0,4,4,0,5,0,13,0,0,0,0,0,4,0,4,0,8,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,12,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,12,5,15,0,51,0,4,0,0,5,0,0,0,0,8,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,13,9,0,9,9,0,3,0,41
SAL50984,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8
SAL50985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50986,0,0,0,0,0,6,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6
SAL50987,0,0,0,0,0,6,0,5,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,20,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,4,0,4,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,4,0,9,0,4,5,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,9,9,5,4,14,0,17,3,72,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,8,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,0,0,0,0,11,0,0,0,4,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,12,8,8,9,12,0,7,0,56
SAL50988,0,4,3,0,0,11,3,34,0,57,0,0,0,0,7,8,7,10,0,28,5,11,4,6,17,25,17,29,0,111,0,3,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,11,4,13,0,22,10,3,3,0,4,20,7,30,0,83,0,14,5,3,6,21,4,8,3,64,0,0,0,0,0,0,0,0,0,6,21,37,18,18,35,97,46,126,5,396,6,0,0,6,3,7,4,12,0,40,0,8,3,3,12,12,9,3,0,56,0,4,0,0,4,0,0,0,0,16,0,16,16,12,8,11,4,3,0,70,3,14,11,11,16,11,3,6,0,86,0,11,6,7,9,3,0,3,0,31,0,0,0,3,0,0,0,0,0,12,0,16,4,5,3,9,0,10,0,46,0,0,0,0,0,0,0,0,0,6,15,68,47,49,53,62,20,40,3,355
SAL50989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50990,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50991,0,0,0,0,0,0,3,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,11,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12
SAL50992,0,4,0,0,4,8,7,7,0,32,0,0,0,0,3,8,0,4,0,14,4,7,0,0,10,10,0,26,0,65,0,0,0,0,0,0,4,0,5,7,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,4,3,0,0,4,3,7,27,0,49,0,4,8,0,3,3,0,3,0,25,0,0,0,0,3,0,0,0,0,9,9,23,14,6,28,34,11,69,5,201,0,0,0,0,10,0,0,4,0,19,0,3,0,3,7,3,0,6,0,30,0,0,0,0,0,3,0,0,0,14,0,5,4,0,7,3,0,4,0,24,3,6,0,0,3,9,0,3,0,34,0,4,3,3,0,0,0,0,0,15,0,0,0,0,0,0,0,4,0,11,0,9,5,5,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,12,38,19,20,37,23,0,19,6,163
SAL50993,0,0,0,0,0,5,5,7,0,20,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,3,0,5,0,10,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,6,0,7,0,16,0,3,0,0,0,0,0,4,0,10,0,0,0,0,0,5,0,0,0,5,4,4,0,5,12,18,8,23,0,71,0,0,0,0,0,0,0,3,0,6,0,4,0,0,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,13,0,0,3,0,5,3,0,0,0,15,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,14,9,6,13,8,3,11,0,74
SAL50994,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,13
SAL50995,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SAL50996,0,0,0,0,4,10,0,16,0,27,0,0,0,3,0,11,0,4,0,18,4,3,3,0,10,24,4,32,0,94,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,13,0,0,3,0,3,3,7,23,0,40,3,7,5,7,0,8,4,8,0,37,0,0,0,0,0,0,0,5,0,5,14,15,16,13,28,60,25,85,0,254,0,4,3,0,5,4,3,0,0,18,0,4,4,4,14,12,7,10,4,49,0,0,0,0,0,5,0,0,0,8,4,5,9,7,6,5,0,0,0,33,4,6,14,7,19,5,0,6,0,65,0,10,6,4,0,3,0,0,0,36,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,19,0,0,0,0,4,0,0,0,0,3,16,40,34,22,48,35,10,16,0,228
SAL50997,0,3,0,0,0,9,0,4,0,23,0,0,0,0,6,3,0,0,0,15,0,3,0,0,4,14,4,4,0,30,0,0,0,0,0,6,0,3,0,11,0,0,0,0,8,0,0,0,0,13,0,4,0,0,7,4,3,0,0,22,4,5,0,0,3,0,0,7,0,19,0,4,3,4,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,8,10,19,9,9,26,36,9,30,3,153,0,0,0,0,4,3,0,0,0,8,0,0,0,0,15,3,3,3,0,37,0,5,0,0,0,0,0,0,0,5,0,0,0,4,7,5,0,4,0,27,6,6,4,0,5,3,0,4,0,28,0,0,4,7,5,3,4,0,0,27,0,0,0,0,0,0,0,0,0,3,0,8,5,4,4,8,0,0,0,27,0,0,0,0,0,0,0,0,0,0,10,22,17,14,40,32,9,15,6,160
SAL50998,18,13,21,23,138,183,74,156,7,639,22,61,45,37,282,329,83,144,7,1015,41,93,92,70,312,404,121,319,24,1483,9,71,78,17,61,78,19,48,8,393,9,24,30,19,131,124,35,43,0,412,8,96,45,22,78,52,21,38,5,371,29,69,70,37,149,135,68,177,18,744,25,163,113,69,134,102,38,100,14,754,0,8,6,3,21,20,3,19,38,123,163,619,510,292,1300,1432,460,1040,113,5928,19,39,37,34,93,121,33,50,4,427,63,137,148,118,276,280,67,104,7,1199,9,53,46,28,88,48,12,30,9,318,37,260,237,141,158,72,23,49,16,998,46,151,170,103,333,184,30,42,11,1080,14,226,127,53,96,30,10,11,9,579,4,6,20,14,22,13,7,15,5,101,19,142,91,56,70,33,10,19,6,445,0,9,15,4,24,15,5,3,33,105,224,1026,884,553,1159,796,188,323,96,5253
SAL50999,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,3,0,15,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,10
SAL51000,12,30,31,14,42,156,46,224,3,559,22,67,52,63,114,246,59,209,4,833,6,12,20,13,39,54,21,50,4,221,7,44,30,19,10,19,7,9,0,138,6,20,7,6,24,16,9,19,0,110,9,35,17,12,17,19,14,28,0,142,3,14,10,4,10,8,9,27,0,91,4,66,25,8,19,15,0,19,0,158,0,6,10,9,3,7,5,9,5,46,71,292,197,146,274,538,165,586,18,2284,9,29,46,26,35,59,22,52,0,286,48,153,169,110,118,154,34,113,3,904,0,13,10,7,12,11,0,5,0,60,15,150,74,32,31,22,7,10,0,347,8,83,65,28,45,47,8,19,0,310,14,82,34,9,17,14,0,7,0,179,0,4,0,0,0,0,0,0,0,7,0,34,19,3,9,0,0,12,3,79,4,4,7,4,0,0,3,0,3,26,103,556,424,225,268,310,88,225,17,2202
SAL51001,0,0,0,0,0,5,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,8,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,4,0,0,0,5
SAL51002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51004,4,4,4,0,7,19,17,45,3,102,7,3,4,0,9,12,3,7,0,48,13,11,6,4,15,43,22,26,0,139,5,0,0,0,3,10,0,8,0,32,0,3,0,4,0,0,0,0,0,15,0,4,0,0,0,3,0,5,0,23,8,0,5,0,13,13,7,37,3,98,4,26,13,15,22,36,6,15,9,141,0,3,0,0,0,0,0,5,6,13,38,63,42,31,77,135,58,138,24,605,3,4,4,5,13,19,9,10,5,67,4,12,13,6,19,20,7,10,0,98,0,5,12,3,0,4,0,0,0,35,8,25,17,15,12,6,4,7,5,97,3,25,27,9,22,12,0,3,0,99,9,9,14,7,19,8,0,0,0,61,0,0,0,0,0,3,0,0,0,13,4,30,10,3,4,6,5,0,3,64,0,5,5,0,0,0,0,0,6,15,35,116,106,57,96,69,27,30,16,543
SAL51005,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SAL51006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8
SAL51007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL51008,4,17,16,8,28,72,50,112,0,309,12,42,23,29,61,186,66,138,0,550,0,19,6,6,10,23,7,14,0,87,4,48,12,9,0,7,3,5,0,85,0,5,3,0,15,19,3,12,0,54,0,34,3,5,8,4,3,10,0,67,4,10,0,0,4,0,0,9,0,25,0,47,8,3,5,3,0,4,0,69,0,4,0,0,6,0,0,0,0,17,23,223,82,65,130,313,135,296,3,1265,13,30,23,18,21,32,6,28,3,176,26,94,92,63,68,90,32,62,0,521,0,5,7,6,3,4,0,3,0,38,4,63,26,10,7,6,0,5,0,118,7,53,35,20,26,23,4,8,0,180,3,44,17,4,4,8,3,0,0,86,0,0,0,0,0,0,0,0,0,3,0,6,7,3,0,0,0,0,0,17,0,8,0,0,0,0,0,0,3,8,43,308,207,127,136,161,44,104,12,1149
