SAL_CODE_2021,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
SAL51443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,3,0,0,17
SAL51444,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,5,0,4,3,0,30
SAL51445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51446,0,4,34,63,9,78,22,64,4,269,3,20,44,50,26,34,23,33,0,233,54,91,86,41,54,25,37,32,5,436,121,150,113,64,121,32,57,28,12,696,186,147,108,78,114,53,47,35,18,786,113,98,87,61,93,40,32,24,10,561,15,31,13,8,19,9,18,8,0,128,0,0,0,0,0,4,0,3,0,6,0,0,0,0,0,0,0,0,0,0,495,552,474,368,438,280,230,222,52,3118
SAL51447,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,5,3,9,0,0,0,0,0,3,0,18,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,15,8,6,4,0,0,0,3,0,44
SAL51448,14,10,73,94,26,212,41,143,14,630,22,93,191,191,98,157,100,138,18,1005,151,422,404,273,255,156,213,227,44,2151,242,518,431,311,323,113,250,262,32,2474,222,367,434,272,360,115,234,260,32,2295,164,247,304,196,294,119,252,216,28,1813,42,87,73,46,102,47,63,71,4,533,0,7,7,0,3,0,0,15,0,37,0,0,0,0,0,0,0,0,0,0,861,1742,1911,1390,1463,922,1150,1325,183,10944
SAL51449,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,0,6,0,0,8,0,0,0,0,0,0,17,0,4,12,3,3,5,4,3,0,31,3,0,6,3,0,0,4,0,3,19,6,0,0,4,4,0,6,4,0,25,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,23,17,12,3,19,14,4,122
SAL51450,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,10,7,6,3,0,0,0,0,0,0,11,4,0,0,0,0,0,3,0,0,6,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,7,5,3,4,0,4,0,52
SAL51451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
SAL51452,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,5,3,4,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,6,0,21
SAL51453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,3,4,0,0,0,0,0,29
SAL51454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10
SAL51456,0,0,10,16,0,20,4,20,0,70,4,6,18,9,4,4,10,11,3,73,24,69,102,28,25,8,76,21,5,352,39,53,119,44,55,14,118,30,12,479,26,23,69,18,29,11,84,22,5,289,26,16,38,11,12,11,56,11,0,186,0,4,6,0,0,0,15,0,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,117,172,357,123,141,69,362,110,34,1487
SAL51457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,12
SAL51458,0,0,0,3,0,8,0,4,0,21,0,0,11,7,0,5,3,4,0,31,0,6,23,9,7,0,6,9,3,67,11,16,19,15,9,3,9,3,0,84,14,24,15,6,15,7,14,8,0,101,28,18,19,15,26,10,20,11,4,149,4,12,0,6,11,4,6,8,0,41,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,61,74,90,63,64,34,52,50,12,498
SAL51459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,6,0,12
SAL51460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,4,0,13
SAL51462,0,0,0,0,0,4,0,5,5,10,0,0,0,0,0,0,0,0,0,7,4,4,7,8,0,0,0,5,0,22,7,4,4,0,3,0,5,0,0,32,10,0,5,0,0,8,6,0,0,32,9,9,9,7,8,3,0,6,0,53,8,4,0,0,4,0,0,0,0,15,6,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,43,23,32,23,16,10,12,19,3,179
SAL51463,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,3,0,0,0,5,0,0,3,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,8,0,0,3,0,38
SAL51464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
SAL51465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51466,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,3,0,4,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,13,3,3,5,3,5,0,38
SAL51467,0,3,11,11,0,28,5,15,0,68,6,40,41,55,25,23,9,20,4,222,92,406,123,96,139,54,43,34,15,1008,81,239,99,65,77,18,39,25,5,652,34,61,40,40,33,23,20,20,5,275,25,26,26,15,29,10,12,16,0,168,7,3,12,0,12,9,5,7,5,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,781,351,288,326,156,128,131,39,2447
SAL51468,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,9,9,4,0,0,0,0,0,3,0,18,8,0,0,3,0,0,0,0,0,11,6,0,3,0,4,0,0,0,0,19,4,0,0,0,4,0,0,0,0,6,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,31,10,6,8,13,6,4,0,3,76
SAL51469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51470,0,4,9,47,7,28,0,34,0,125,0,30,12,39,15,22,8,16,4,142,24,63,31,16,17,11,4,5,0,174,66,128,33,12,27,12,0,3,10,285,90,153,28,21,36,14,6,9,0,369,67,93,18,11,42,17,7,8,5,264,13,44,10,3,11,13,0,0,0,104,6,7,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,268,520,141,157,158,116,23,69,26,1477
SAL51471,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,3,0,3,0,0,0,7,0,22
SAL51472,0,0,17,15,0,37,0,23,0,95,12,67,37,77,37,55,16,42,3,346,130,521,214,231,147,105,84,167,26,1626,148,330,143,96,141,62,44,92,25,1078,79,184,79,47,105,39,42,58,11,642,52,101,63,53,95,35,33,45,3,481,7,33,21,17,30,7,15,15,0,152,6,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,432,1244,570,539,562,350,240,437,71,4436
SAL51473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9
SAL51474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,12,3,5,4,5,3,0,46
SAL51475,0,0,13,14,3,16,0,11,0,69,0,7,31,19,10,16,13,15,0,116,24,25,78,41,29,18,36,42,4,308,32,50,70,38,37,30,42,36,8,342,59,67,89,39,38,27,63,44,3,422,26,39,70,31,34,9,33,45,3,288,10,7,10,9,8,5,4,11,0,56,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,155,194,354,193,169,128,191,199,21,1596
SAL51476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,3,0,0,10,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,3,4,0,32
SAL51477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,18
SAL51478,0,0,0,0,0,5,0,0,0,9,0,0,8,0,0,0,0,0,0,13,3,0,9,0,4,0,0,14,0,34,12,5,10,4,5,0,3,7,0,47,10,4,8,0,7,0,0,0,5,42,4,5,8,4,0,0,8,0,0,30,8,0,9,0,0,0,0,4,3,21,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,47,17,40,18,13,9,18,32,5,210
SAL51479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,3,0,14
SAL51480,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,9,4,10,4,0,0,0,0,4,0,18,3,0,3,0,0,0,0,0,0,21,3,0,5,0,0,0,4,4,0,18,5,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,13,15,8,4,5,5,10,0,91
SAL51481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51482,0,0,3,4,0,4,4,0,0,12,0,0,3,5,0,0,0,3,0,16,0,7,16,0,5,0,0,0,0,31,3,7,8,0,5,0,0,3,0,32,12,15,16,4,12,9,7,3,0,73,5,12,11,4,4,3,9,6,3,53,6,8,6,5,5,0,4,0,0,43,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,35,37,59,27,39,15,23,18,0,264
SAL51483,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,5,6,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,5,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,3,0,0,0,0,4,0,34
SAL51484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,15,5,3,4,0,0,0,6,0,0,23,0,0,3,4,0,0,0,0,0,19,0,0,4,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,22,5,0,0,17,3,7,73
SAL51485,0,0,12,10,0,22,4,15,4,69,4,6,20,12,5,9,4,19,0,90,8,26,29,19,7,8,19,26,9,157,15,21,51,30,14,12,30,32,8,210,20,24,37,22,19,17,40,31,4,215,9,21,14,22,30,5,32,29,5,166,0,6,5,3,3,0,7,7,0,48,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,56,98,173,122,92,83,135,172,20,953
SAL51486,0,0,8,9,0,9,0,10,0,39,6,0,5,11,8,9,4,16,0,48,8,3,31,13,10,11,12,20,3,120,9,11,21,17,11,14,6,16,0,109,15,5,17,10,12,8,20,22,3,108,3,11,12,9,10,11,23,16,3,95,0,4,3,4,0,5,5,3,0,21,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,41,40,106,66,52,64,62,100,11,551
SAL51487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,4,9,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,5,5,0,30
SAL51489,0,0,25,35,0,35,3,24,0,127,0,3,19,12,6,7,3,13,0,68,11,17,38,23,25,12,12,32,0,172,50,70,89,42,44,18,29,35,9,394,39,58,70,42,38,12,33,36,3,338,32,30,28,21,30,34,39,29,3,244,10,5,10,6,5,5,11,10,0,52,0,0,0,0,4,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,146,190,283,189,147,125,134,170,19,1400
SAL51490,0,9,14,34,9,56,9,33,3,166,29,119,87,129,66,76,28,75,5,612,150,681,221,226,166,101,81,129,30,1784,192,552,158,113,123,50,60,71,33,1347,145,273,85,69,120,39,55,41,18,837,96,166,60,51,109,35,43,51,10,610,31,63,16,16,33,12,15,12,5,208,0,10,0,0,0,4,0,4,0,18,0,0,0,0,0,0,0,0,0,0,648,1873,637,639,627,376,288,415,95,5591
SAL51491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51492,0,0,5,6,0,11,0,6,0,35,0,0,6,3,4,3,3,8,0,32,10,6,21,14,7,7,18,10,0,74,10,14,27,8,16,9,15,10,3,101,9,4,20,11,17,6,12,15,7,97,3,6,12,5,7,4,26,7,0,69,0,4,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,35,95,31,45,31,78,56,12,414
SAL51493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51494,0,0,6,9,0,19,0,6,0,43,3,4,11,16,12,7,6,3,0,57,15,35,18,20,15,7,7,6,4,134,16,45,17,19,19,5,14,3,3,137,14,27,23,20,15,5,13,12,6,129,22,23,14,17,28,13,5,12,0,135,0,3,0,8,7,0,4,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,133,85,114,106,48,50,50,16,677
SAL51495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,9,13,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,5,0,4,0,3,7,0,56
SAL51496,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,6,5,0,0,0,4,0,18
SAL51497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,4,0,3,0,0,21
SAL51498,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,3,0,3,3,0,0,0,28
SAL51499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10,3,5,0,0,0,6,3,0,24
SAL51500,0,3,21,6,8,29,9,19,0,90,0,3,22,14,10,9,6,16,9,92,19,31,58,29,26,14,28,27,10,241,26,38,51,24,32,17,20,29,3,236,26,31,36,24,47,23,32,19,3,247,15,25,27,28,32,18,28,22,0,189,4,3,4,8,3,3,11,4,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,133,219,143,151,112,136,138,22,1150
SAL51501,0,0,8,0,0,7,0,12,0,27,0,6,7,4,9,0,0,7,0,33,0,7,22,15,9,9,3,24,4,104,11,9,14,7,15,4,10,19,4,95,19,12,10,15,11,4,13,19,0,102,25,14,18,16,7,12,29,21,3,138,17,6,3,0,11,9,10,10,0,57,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,77,56,95,62,55,44,64,102,14,567
SAL51502,4,5,42,52,9,123,19,88,5,348,17,29,122,94,48,77,46,71,5,506,83,165,252,140,113,54,105,114,25,1053,125,189,222,164,127,53,108,118,19,1118,143,196,262,166,161,79,135,136,15,1297,95,150,193,146,136,67,144,98,21,1049,18,28,25,25,27,15,34,41,8,217,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,473,767,1127,783,623,470,592,662,97,5598
SAL51503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20,0,0,0,5,0,0,3,0,26
