SAL_CODE_2021,Neg_Nil_inc_fam_households,Neg_Nil_inc_Non_fam_househlds,Negative_Nil_income_Tot,HI_1_149_Family_households,HI_1_149_Non_family_hseholds,HI_1_149_Tot,HI_150_299_Family_households,HI_150_299_Non_fam_househlds,HI_150_299_Tot,HI_300_399_Family_households,HI_300_399_Non_fam_househlds,HI_300_399_Tot,HI_400_499_Family_households,HI_400_499_Non_fam_househlds,HI_400_499_Tot,HI_500_649_Family_households,HI_500_649_Non_fam_househlds,HI_500_649_Tot,HI_650_799_Family_households,HI_650_799_Non_fam_househlds,HI_650_799_Tot,HI_800_999_Fam_households,HI_800_999_Non_fam_hsehlds,HI_800_999_Tot,HI_1000_1249_Fam_households,HI_1000_1249_Non_fam_hsehlds,HI_1000_1249_Tot,HI_1250_1499_Fam_households,HI_1250_1499_Non_fam_hsehlds,HI_1250_1499_Tot,HI_1500_1749_Fam_households,HI_1500_1749_Non_fam_hsehlds,HI_1500_1749_Tot,HI_1750_1999_Fam_households,HI_1750_1999_Non_fam_hsehlds,HI_1750_1999_Tot,HI_2000_2499_Fam_households,HI_2000_2499_Non_fam_hsehlds,HI_2000_2499_Tot,HI_2500_2999_Fam_households,HI_2500_2999_Non_fam_hsehlds,HI_2500_2999_Tot,HI_3000_3499_Fam_households,HI_3000_3499_Non_fam_hsehlds,HI_3000_3499_Tot,HI_3500_3999_Fam_households,HI_3500_3999_Non_fam_hsehlds,HI_3500_3999_Tot,HI_4000_more_Fam_households,HI_4000_more_Non_fam_hsehlds,HI_4000_more_Tot,Part_inc_stated_Fam_household,Part_inc_std_Non_fam_hhds,Partial_income_stated_Tot,All_incomes_ns_Famly_househld,All_inc_ns_Non_famly_househld,All_incomes_not_stated_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
SAL50952,6,0,6,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,5,0,0,3,3,6,7,9,0,4,5,0,5,3,0,3,10,3,10,9,0,9,3,0,3,3,0,3,9,0,7,4,0,4,0,0,0,71,17,84
SAL50953,0,3,4,0,0,0,0,0,0,0,9,9,0,5,5,3,4,5,5,6,9,14,0,14,7,6,6,16,0,14,8,4,6,3,0,3,13,0,9,10,0,10,9,0,9,13,0,13,33,0,30,11,0,17,0,0,4,137,34,170
SAL50954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,10,0,13
SAL50955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
SAL50956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9
SAL50957,0,5,3,4,0,5,0,0,0,0,3,3,6,16,21,3,15,23,16,9,25,10,15,25,23,10,33,24,3,27,23,9,30,11,0,16,35,0,36,21,0,21,11,0,11,9,0,9,12,0,16,26,3,34,3,0,7,247,92,343
SAL50958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
SAL50959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,5,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,3,16
SAL50960,13,16,34,8,12,20,9,12,22,5,11,16,21,48,67,27,44,70,79,31,108,84,19,103,95,37,133,105,21,130,60,22,80,80,18,99,223,36,261,206,0,203,200,5,202,158,0,159,593,15,608,273,5,279,28,9,41,2256,361,2626
SAL50961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,3,15
SAL50962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,13
SAL50963,0,3,3,0,0,0,0,0,0,0,0,4,0,9,12,0,0,4,9,0,9,8,0,10,6,5,11,3,0,3,0,0,3,0,0,4,11,0,11,4,0,4,3,3,8,0,0,0,4,0,3,11,0,11,0,4,7,68,32,97
SAL50964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,5,0,0,0,5,0,5,0,0,0,8,0,8,3,0,3,3,0,3,0,0,0,0,0,0,21,7,30
SAL50965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4
SAL50966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,12,0,12
SAL50967,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,7,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,11,7,17
SAL50968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,19,5,24
SAL50969,0,14,16,3,7,11,0,3,6,0,27,27,13,61,69,11,43,52,42,33,71,24,33,55,36,24,59,52,27,77,25,15,49,29,13,45,50,17,63,38,0,38,36,10,42,22,6,24,57,9,59,31,3,34,3,8,10,482,337,812
SAL50970,40,38,68,7,7,18,20,36,57,21,63,80,48,163,211,59,52,106,157,33,192,154,50,196,147,34,178,154,50,196,128,21,154,120,10,131,221,29,252,140,3,137,89,5,93,54,0,55,107,13,116,168,7,177,27,21,46,1850,626,2478
SAL50971,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,15
SAL50972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,16
SAL50973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,5,0,5,0,0,0,3,0,3,0,0,0,0,0,0,29,0,27
SAL50974,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,3,4,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7,28
SAL50975,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,7,0,4,5,3,5,4,3,3,0,0,4,0,0,0,0,0,0,0,0,4,9,0,9,8,0,8,3,0,3,7,0,7,11,0,10,0,0,0,60,21,81
SAL50976,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,25
SAL50977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
SAL50978,0,0,5,3,0,3,0,0,0,0,0,0,4,12,16,3,3,9,8,4,4,7,4,11,3,0,8,10,0,12,7,0,3,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,53,27,80
SAL50979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5
SAL50980,3,0,3,0,0,0,0,0,0,0,3,3,4,0,4,3,0,3,5,3,8,4,0,3,9,0,9,9,0,12,5,0,8,4,0,10,13,0,13,6,0,6,6,0,13,0,0,0,18,0,18,16,0,16,0,0,0,109,19,122
SAL50981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20
SAL50982,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,18
SAL50983,4,0,4,0,0,0,0,0,0,0,5,5,0,4,4,0,0,0,9,0,8,4,5,7,5,0,6,0,0,5,0,0,0,8,0,8,4,0,4,6,0,6,3,0,3,4,0,4,4,0,4,9,0,9,0,0,0,55,12,70
SAL50984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,6,12
SAL50985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,10,0,11
SAL50987,0,0,0,0,0,0,0,0,0,0,0,7,0,3,5,5,0,3,0,0,0,0,0,0,0,4,3,5,0,5,5,0,5,4,0,4,12,0,16,0,0,0,5,0,5,0,0,0,3,0,3,16,0,16,0,0,4,58,20,79
SAL50988,4,9,13,0,0,0,6,8,9,0,12,12,15,49,58,10,15,30,33,18,47,26,25,51,22,13,39,33,8,39,18,20,35,25,11,34,55,12,67,38,0,38,38,3,41,18,0,19,24,3,27,46,0,50,4,10,18,406,220,629
SAL50989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL50991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,17,6,25
SAL50992,3,4,10,0,0,0,0,0,0,3,6,3,0,14,17,4,3,7,13,5,18,13,3,17,8,11,22,17,5,18,9,3,15,10,5,13,25,4,35,20,0,20,17,7,21,11,0,11,20,0,23,33,0,38,4,0,4,207,64,274
SAL50993,0,5,5,0,0,0,3,5,6,0,4,4,0,14,17,0,3,3,3,4,8,7,11,16,7,8,10,7,5,11,9,8,11,3,0,12,13,8,19,7,0,3,9,0,9,4,0,4,3,0,3,10,0,10,5,5,5,81,70,152
SAL50994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,11,5,15
SAL50995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
SAL50996,0,3,8,4,0,4,0,4,4,0,0,0,3,5,9,0,0,0,12,3,10,13,3,17,12,0,9,11,0,14,10,5,18,19,3,20,22,0,27,30,0,30,24,0,28,14,0,14,40,3,40,52,0,52,0,3,5,260,47,307
SAL50997,0,0,0,0,0,0,0,3,5,4,12,10,0,17,20,0,4,10,11,10,23,8,8,20,13,12,26,13,5,17,8,0,12,18,4,19,24,6,35,13,0,19,12,0,12,5,0,0,12,5,14,18,9,23,3,3,6,166,107,270
SAL50998,78,104,180,30,32,61,19,84,100,39,161,197,115,444,556,133,221,354,423,148,570,325,205,529,409,235,645,476,167,641,333,162,499,364,145,504,809,226,1037,594,25,620,509,53,563,280,13,302,589,54,640,513,68,580,45,77,127,6086,2604,8693
SAL50999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,11,0,11
SAL51000,27,43,69,15,18,33,8,57,67,11,87,101,29,176,201,31,122,148,40,88,130,67,100,169,86,103,188,88,91,178,76,72,146,87,43,127,154,104,257,125,11,143,164,25,193,88,4,90,942,71,1016,209,20,225,15,26,40,2247,1272,3520
SAL51001,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,13
SAL51002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7
SAL51003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51004,11,7,19,4,5,7,8,7,11,4,25,31,29,78,108,21,54,74,75,24,100,52,27,74,66,20,87,54,18,66,32,11,47,43,3,46,74,6,82,64,0,62,32,4,32,18,0,18,51,7,55,89,0,88,13,13,29,728,310,1040
SAL51005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SAL51006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,0,5,4,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,16,5,22
SAL51007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4
SAL51008,9,19,32,8,13,18,4,12,14,6,38,44,11,92,107,8,58,67,37,35,67,44,43,85,34,16,55,49,25,71,37,22,53,45,14,57,87,25,111,65,0,65,73,6,78,69,0,69,628,26,655,99,11,106,12,14,28,1313,462,1776
SAL51009,0,6,5,4,0,5,0,0,0,0,0,6,6,16,20,0,9,14,7,10,12,6,10,21,16,9,24,9,6,19,5,12,13,7,9,18,22,13,31,19,0,19,21,0,18,6,0,6,25,4,25,15,6,15,0,0,0,170,105,275
SAL51010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,6,4,0,4,0,0,0,5,0,5,5,0,5,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,7,34
SAL51011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,11
SAL51013,0,0,0,0,0,0,0,0,0,0,3,3,0,8,8,0,6,0,3,0,0,0,0,0,4,5,0,5,0,6,0,0,0,4,0,4,5,0,0,5,0,8,4,0,4,0,0,0,6,0,6,10,0,10,0,0,0,40,20,59
SAL51014,0,0,0,0,0,0,0,10,10,6,4,4,5,0,5,9,0,9,7,0,5,15,0,11,13,0,13,9,4,10,3,0,3,6,0,6,4,0,4,0,0,0,3,0,3,0,0,0,0,0,0,15,0,15,0,0,0,89,19,109
SAL51015,18,22,33,7,8,15,9,21,27,4,32,37,19,111,128,21,67,85,52,39,92,50,39,91,75,63,134,63,43,105,70,40,100,57,49,107,191,84,274,193,14,205,223,28,253,161,11,172,870,54,924,140,17,155,14,17,30,2215,754,2966
SAL51016,4,8,17,0,0,0,4,12,8,6,9,19,14,32,47,10,15,26,43,13,64,41,19,59,62,12,76,57,16,69,29,20,47,45,17,64,104,20,122,83,0,87,76,9,80,48,0,48,138,4,139,152,4,155,12,4,17,932,222,1154
SAL51017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,13
SAL51018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
SAL51019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3
SAL51020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51021,15,38,53,5,9,14,11,41,57,12,100,113,23,152,169,31,155,183,82,102,186,78,138,218,100,195,296,137,180,316,106,144,246,120,115,234,271,228,499,205,20,230,193,76,268,156,13,166,1034,114,1144,199,53,247,21,19,46,2793,1889,4681
SAL51022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,9
SAL51024,4,4,9,0,0,0,0,0,0,0,4,3,3,4,6,3,4,9,8,8,14,3,4,7,4,3,12,6,3,11,0,0,3,3,5,4,10,3,11,7,0,7,0,5,5,0,0,0,3,3,6,6,3,12,0,5,5,72,57,128
SAL51025,0,0,0,0,4,4,0,5,6,0,15,16,3,20,27,7,18,28,17,18,34,19,24,38,18,16,27,19,13,33,24,10,42,13,18,31,42,12,58,30,0,30,18,0,18,9,0,9,22,4,24,11,0,14,0,3,5,262,187,452
SAL51026,16,15,31,3,5,5,6,9,17,5,14,24,17,41,58,21,18,40,46,8,54,48,26,70,53,31,78,64,19,79,47,16,57,52,14,65,105,29,133,85,3,87,84,0,81,46,0,46,101,3,106,85,7,92,9,4,17,888,249,1135
SAL51027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3
SAL51028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51030,26,17,45,3,10,18,12,19,30,6,38,45,21,67,91,18,77,86,53,58,116,70,52,123,98,61,161,109,53,161,72,51,124,78,37,115,194,81,279,152,12,155,154,29,177,112,3,118,779,48,834,155,12,167,11,9,21,2132,730,2866
SAL51031,5,10,14,0,0,3,4,13,17,4,10,17,12,54,62,11,61,66,41,11,59,42,17,50,31,23,53,46,5,55,31,11,40,39,13,47,64,12,76,66,0,66,35,0,35,25,0,25,77,8,81,44,4,45,8,17,25,581,260,844
SAL51032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,3
SAL51034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,8,0,12
SAL51035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL51036,8,10,20,4,3,3,7,7,16,6,17,25,12,30,42,21,25,44,44,24,66,44,32,80,38,40,76,68,22,88,48,21,68,51,21,66,135,32,165,96,4,98,72,11,82,50,4,54,77,4,82,99,7,105,10,4,13,893,310,1199
SAL51037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,0,0,4,5,0,8,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,7,19
SAL51038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51040,0,6,10,3,0,3,0,0,3,3,5,6,3,12,13,4,4,9,10,0,17,19,4,20,13,7,21,12,6,16,13,4,14,15,3,15,25,4,33,20,0,20,25,0,26,19,0,19,38,0,38,28,3,33,3,5,5,259,63,323
SAL51041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,4,10,4,0,4,3,0,3,0,0,0,4,0,4,6,0,6,0,0,0,43,15,49
SAL51042,0,0,0,0,0,0,0,5,3,4,0,5,6,0,9,3,0,6,7,4,7,5,0,5,4,0,4,10,0,10,0,0,0,0,0,0,0,3,4,5,0,5,3,0,3,0,0,0,0,0,0,9,0,9,8,6,12,69,16,85
SAL51043,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7
SAL51044,0,0,0,0,0,0,0,0,5,0,4,5,4,12,17,0,9,7,4,6,7,6,4,8,8,8,13,0,5,5,5,5,8,6,4,10,11,5,12,7,0,7,4,0,4,4,0,4,3,3,9,8,0,8,0,0,5,81,59,140
SAL51045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
SAL51047,14,13,30,6,4,10,6,7,10,5,14,18,16,45,63,14,42,52,58,23,81,74,27,103,97,30,129,96,16,106,66,28,92,77,17,94,167,32,198,162,3,167,189,10,204,126,0,130,417,21,438,189,10,193,7,0,8,1782,346,2125
SAL51048,3,0,0,4,0,3,0,0,0,0,0,0,4,0,4,0,3,3,0,3,0,6,4,8,0,0,0,3,5,7,5,0,9,0,0,6,4,0,0,4,0,4,6,0,6,0,0,0,9,0,9,5,0,5,0,0,0,42,22,60
SAL51049,0,0,0,0,0,0,0,3,6,0,8,11,0,17,17,0,8,9,5,0,5,5,4,7,5,4,8,5,6,10,0,0,0,0,0,3,0,0,0,8,0,8,7,0,8,4,0,4,0,3,3,6,0,6,3,0,3,57,55,118
SAL51050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,5,7,0,6,5,4,6,4,0,7,4,0,5,10,4,8,7,3,14,8,0,8,8,0,4,9,0,7,12,0,20,7,0,10,3,0,3,85,22,110
SAL51051,0,0,0,0,0,0,0,0,0,0,6,6,0,10,10,0,4,0,0,0,7,3,0,8,10,4,10,3,0,9,3,3,6,0,0,0,5,0,7,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,3,4,0,50,28,79
SAL51052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,3,3,0,3,4,0,4,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,3,5,0,5,0,0,0,27,5,33
SAL51053,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,6,0,0,0,18,6,27
SAL51054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
