SAL_CODE_2021,POL_Tamil_UOLSE_NWorNAA,POL_Tamil_UOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_UOLSE_VWorW,POL_Thai_UOLSE_NWorNAA,POL_Thai_UOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_UOLSE_VWorW,POL_Turkish_UOLSE_NWorNAA,POL_Turkish_UOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_UOLSE_VWorW,POL_Vietnamese_UOLSE_NWorNAA,POL_Vietnamese_UOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_UOLSE_VWorW,POL_Oth_UOLSE_NWorNAA,POL_Oth_UOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_UOLSE_VWorW,POL_Tot_UOLSE_NWorNAA,POL_Tot_UOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LUatH_NS_SEO,P_LUatH_NS_UOLSE_VWorW,P_LUatH_NS_UOLSE_NWorNAA,P_LUatH_NS_UOLSE_Tot,P_LUatH_NS_NS,P_LUatH_NS_Tot,P_Tot_SEO,P_Tot_UOLSE_VWorW,P_Tot_UOLSE_NWorNAA,P_Tot_UOLSE_Tot,P_Tot_NS,P_Tot_Tot
SAL50126,0,0,0,0,..,0,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,48,0,51,0,46,..,75,5,86,0,82,..,5,0,5,115,118,1018,79,5,84,111,1215
SAL50127,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL50128,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,4,0,0,0,0,4
SAL50129,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,23,4,28,0,28,..,53,9,62,0,62,..,6,0,6,68,72,1162,58,9,60,68,1296
SAL50130,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,49,0,0,0,3,58
SAL50131,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,8,8,77,0,0,0,6,86
SAL50132,0,0,0,0,..,7,0,8,0,8,..,0,0,0,0,0,..,8,0,8,0,6,..,22,0,24,0,24,..,117,6,126,0,127,..,7,0,7,78,84,1174,122,6,133,79,1381
SAL50133,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,6,6,83,0,0,0,6,85
SAL50134,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,40,0,0,0,3,39
SAL50135,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,43,0,0,0,3,45
SAL50136,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,5,5,28,3,0,3,5,40
SAL50137,0,4,0,4,..,3,0,3,4,5,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,8,0,11,..,51,3,52,6,58,..,5,0,5,108,104,1008,52,3,58,110,1178
SAL50138,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,24,0,0,0,3,32
SAL50139,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,42,0,0,0,0,42
SAL50140,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,4,0,4,..,0,0,0,11,10,115,3,0,4,11,128
SAL50141,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,8,8,49,0,0,0,8,60
SAL50142,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,27,27,183,5,0,5,27,217
SAL50143,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,6,0,6,..,4,0,4,41,47,130,7,0,10,41,182
SAL50144,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,5,0,0,0,0,5
SAL50145,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,21,21,122,5,0,5,21,149
SAL50146,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,11,0,11,..,0,0,0,5,5,13,9,0,11,5,32
SAL50147,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,22,22,14,5,0,5,22,48
SAL50148,0,5,0,5,..,11,3,14,0,14,..,0,0,4,0,4,..,16,4,22,0,22,..,85,4,90,4,90,..,1101,157,1252,9,1261,..,21,5,25,133,155,4267,1121,155,1275,142,5684
SAL50149,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,20,0,0,0,0,22
SAL50150,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL50151,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,7,0,7,..,0,0,0,11,11,123,6,0,7,11,143
SAL50152,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,10,10,41,0,0,0,10,48
SAL50153,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,27,0,0,0,3,31
SAL50154,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,4,0,0,0,0,4
SAL50155,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,32,0,0,0,0,37
SAL50156,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,4,4,24,0,0,0,4,29
SAL50157,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,9,0,9,..,0,0,0,3,3,93,6,0,9,3,110
SAL50158,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,4,4,62,4,0,4,4,71
SAL50159,0,0,0,0,..,30,5,28,0,28,..,0,0,0,0,0,..,0,0,0,0,4,..,107,14,121,0,121,..,379,32,409,0,409,..,38,3,47,773,818,3647,417,36,452,781,4872
SAL50160,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,5,5,47,0,0,0,5,53
SAL50161,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,14,0,14,..,41,3,46,0,46,..,0,0,0,36,36,835,40,3,44,36,910
SAL50162,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,9,0,5,0,5,..,0,0,0,19,19,447,9,0,5,19,475
SAL50163,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,3,3,69,7,0,7,3,75
SAL50164,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,8,8,75,0,0,0,8,84
SAL50165,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,6,6,92,3,0,3,6,104
SAL50166,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,4,0,4,..,0,0,0,0,0,27,4,0,4,0,33
SAL50167,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,8,8,82,8,0,8,8,91
SAL50168,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,10,0,10,..,42,4,40,0,40,..,0,0,4,17,23,605,40,4,46,17,669
SAL50169,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,14,0,19,0,19,..,42,0,39,0,39,..,0,0,0,104,104,1160,42,0,39,104,1304
SAL50170,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,5,..,0,0,0,0,0,19,13,0,13,0,28
SAL50171,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,32,0,0,0,0,38
SAL50172,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,5,0,11,0,11,..,24,3,26,0,26,..,0,0,0,95,98,813,27,3,26,95,938
SAL50173,4,56,3,60,..,22,5,25,0,25,..,0,0,0,0,0,..,67,23,99,5,96,..,672,89,760,16,769,..,3253,336,3594,57,3652,..,49,8,59,253,306,4709,3299,348,3647,313,8665
SAL50174,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,26,29,88,0,0,0,26,113
SAL50175,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,33,4,0,4,0,40
SAL50176,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,4,4,28,3,0,3,4,29
SAL50177,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,13,0,13,..,0,0,0,23,23,392,9,0,13,22,424
SAL50178,0,10,0,10,..,9,0,7,0,7,..,3,0,5,0,5,..,4,0,4,0,4,..,40,9,52,0,52,..,454,58,509,5,514,..,8,0,8,64,77,1568,466,58,520,68,2153
SAL50179,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL50180,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,3,5,8,0,8,..,19,4,22,3,20,..,97,6,104,4,107,..,7,0,7,226,230,2825,101,6,108,231,3168
SAL50181,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,16,0,16,..,49,4,54,0,51,..,0,0,0,31,32,940,51,4,51,32,1025
SAL50182,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,25,0,0,0,0,25
SAL50183,0,0,0,0,..,5,5,9,0,9,..,0,0,0,0,0,..,4,0,5,0,5,..,43,3,45,0,47,..,197,22,221,4,229,..,26,3,27,190,217,3825,222,20,251,193,4269
SAL50184,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,15,0,11,0,15,..,57,5,62,0,65,..,4,0,4,21,21,669,63,5,72,19,759
SAL50185,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,6,0,9,0,9,..,16,0,24,3,23,..,83,9,89,3,93,..,4,0,4,204,206,689,87,9,97,208,993
SAL50186,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,6,6,9,0,0,0,6,17
SAL50187,0,34,0,34,..,11,5,16,0,16,..,0,0,0,0,0,..,0,0,0,0,0,..,114,24,145,0,143,..,423,46,468,3,473,..,7,0,7,199,208,2285,431,46,474,206,2968
SAL50188,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,6,0,6,0,6,..,0,0,0,16,16,226,6,0,6,16,249
SAL50189,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,14,3,18,0,18,..,35,8,39,0,40,..,0,0,0,83,85,603,34,8,41,87,732
SAL50190,0,6,0,6,..,23,5,29,0,29,..,0,0,0,0,0,..,9,0,9,0,9,..,146,6,151,9,157,..,428,25,456,9,467,..,44,0,47,643,689,2650,476,27,504,652,3797
SAL50191,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,3,3,103,5,0,5,3,109
SAL50192,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,14,0,14,0,14,..,0,0,0,20,24,174,10,0,10,20,211
SAL50193,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,25,25,150,4,0,4,25,173
SAL50194,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL50195,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,5,14,0,14,..,0,0,0,0,0,..,12,5,16,0,16,..,4,0,4,6,8,100,16,5,13,6,125
SAL50196,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,13,3,12,0,15,..,31,6,38,0,33,..,0,0,0,74,79,629,31,6,35,78,742
SAL50197,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,10,..,41,0,39,5,43,..,0,0,0,96,96,1055,39,0,41,99,1195
SAL50198,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,25,0,0,0,0,27
SAL50199,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,7,4,..,0,0,0,15,15,37,0,0,0,16,56
SAL50200,0,0,0,0,..,28,0,29,0,32,..,0,0,0,0,0,..,12,3,13,0,13,..,97,13,109,0,109,..,335,30,361,5,371,..,18,0,18,479,495,2122,351,30,383,480,2990
SAL50201,0,108,0,108,..,27,0,22,0,22,..,3,0,3,0,3,..,18,0,22,0,22,..,125,16,139,4,145,..,2420,286,2706,19,2721,..,30,5,36,246,285,5019,2449,293,2742,267,8030
SAL50202,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL50203,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,76,0,0,0,0,82
SAL50204,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,7,0,7,0,7,..,0,0,0,3,3,147,7,0,7,3,159
SAL50205,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,29,0,0,0,0,29
SAL50206,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,6,0,0,0,0,6
SAL50207,0,0,0,0,..,6,0,12,0,12,..,0,0,0,0,0,..,4,3,8,0,8,..,58,10,62,0,62,..,248,19,268,0,268,..,9,0,9,371,377,4958,260,19,281,366,5605
SAL50208,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL50209,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,48,0,0,0,0,48
SAL50210,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,5,4,10,0,10,..,60,6,69,0,68,..,359,32,388,4,393,..,11,0,15,245,264,3299,372,32,404,248,3948
SAL50211,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,22,0,0,0,0,19
SAL50212,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,12,12,16,0,0,0,12,26
SAL50213,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,9,9,54,0,0,0,9,61
SAL50214,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,54,0,0,0,0,51
SAL50215,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,31,0,0,0,0,30
SAL50216,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL50217,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,14,0,15,..,0,0,0,34,35,742,16,0,16,35,788
SAL50218,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,9,0,0,0,0,11
SAL50219,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,315,315,28,3,0,3,315,340
SAL50220,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,3,0,0,0,0,3
SAL50221,0,0,0,0,..,0,3,3,0,3,..,5,0,5,0,5,..,0,0,0,0,0,..,46,6,45,4,52,..,507,31,541,5,542,..,13,4,17,68,81,3444,517,38,557,71,4071
SAL50222,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,24,5,24,0,24,..,0,0,0,22,22,267,24,5,25,22,309
SAL50223,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,16,16,90,4,0,4,16,114
SAL50224,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,5,5,17,0,0,0,5,22
SAL50225,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL50226,0,0,0,0,..,12,0,10,0,10,..,0,0,0,0,4,..,25,5,26,0,26,..,56,11,64,3,70,..,732,70,805,7,812,..,17,0,13,206,215,1752,745,74,818,211,2779
SAL50227,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,14,0,14,0,13,..,63,0,63,0,63,..,0,0,0,18,17,598,62,0,66,18,677
SAL50228,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,20,13,34,0,34,..,95,20,113,0,113,..,9,0,9,138,147,1579,101,20,122,138,1838
SAL50229,0,13,0,13,..,31,3,39,0,39,..,3,0,3,0,3,..,27,4,36,0,36,..,422,46,471,11,480,..,1763,164,1929,23,1959,..,72,9,82,565,651,10865,1836,179,2012,592,13473
SAL50230,8,83,0,82,..,29,0,32,0,32,..,4,0,4,0,4,..,13,8,17,0,17,..,714,70,788,16,797,..,2553,233,2786,32,2818,..,78,14,90,687,775,15278,2636,244,2878,722,18878
SAL50231,0,4,0,4,..,19,4,25,0,25,..,0,0,0,0,4,..,11,0,14,0,14,..,207,9,215,0,215,..,607,29,637,3,640,..,42,14,56,709,766,4321,652,50,697,716,5730
SAL50232,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,3,3,51,4,0,4,3,56
SAL50233,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,4
SAL50234,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,11,11,182,0,0,0,11,198
SAL50235,0,0,0,0,..,14,0,10,0,10,..,0,0,0,0,0,..,4,0,3,0,3,..,20,0,20,0,20,..,154,12,163,3,169,..,14,0,14,90,105,1701,167,13,178,92,1975
SAL50236,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,40,4,0,4,0,38
SAL50237,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,11,0,0,0,0,11
SAL50238,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,37,0,39,0,42,..,51,0,54,0,53,..,0,0,0,38,41,404,51,5,57,38,500
SAL50239,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,8,8,16,0,0,0,8,26
SAL50240,9,16,0,16,..,9,5,8,0,8,..,0,0,0,0,0,..,15,3,17,0,17,..,254,115,368,10,376,..,536,150,686,11,697,..,29,8,31,254,290,3445,561,159,717,267,4442
SAL50241,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,34,0,0,0,3,35
SAL50242,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,5,0,0,0,0,5
SAL50243,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,5,0,5,0,5,..,0,0,0,0,0,58,5,0,5,0,57
SAL50244,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,16,0,0,0,0,26
SAL50245,35,747,6,748,..,77,12,87,0,87,..,23,9,28,0,28,..,137,48,188,0,188,..,1070,109,1179,18,1201,..,12029,1927,13958,114,14075,..,160,28,190,1969,2160,18262,12192,1958,14148,2087,34504
SAL50246,6,79,5,83,..,28,10,37,0,37,..,55,10,68,0,68,..,58,11,68,0,70,..,328,58,388,18,406,..,3473,540,4020,55,4073,..,56,14,76,497,569,2230,3536,558,4091,550,6875
SAL50247,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,4,0,0,0,0,4
SAL50248,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,33,0,36,0,36,..,0,0,0,28,26,473,32,0,34,24,538
SAL50249,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL50250,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,3,3,14,3,0,3,3,18
SAL50251,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,19,0,21,0,21,..,61,0,63,0,65,..,3,0,3,153,159,2379,69,3,68,156,2606
SAL50252,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,10,10,127,0,0,3,10,136
SAL50253,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,11,5,12,0,12,..,0,0,0,34,34,29,11,5,12,34,79
SAL50254,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,7,7,18,0,0,0,7,25
SAL50255,0,0,0,0,..,0,0,0,0,3,..,0,0,0,0,0,..,9,14,22,0,22,..,8,0,8,0,8,..,51,11,61,4,62,..,0,0,0,38,39,345,47,11,63,40,444
SAL50256,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,10,10,15,0,0,0,10,29
SAL50257,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL50258,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,5,5,108,4,0,4,5,112
SAL50259,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,12,3,13,0,13,..,0,0,0,8,8,94,12,3,13,8,118
