SAL_CODE_2021,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
SAL51071,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,11,18,29,13,7,0,102
SAL51072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,3,0,0,6,6,0,11
SAL51073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
SAL51074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,6,0,0,0,0,24
SAL51075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,3,10,10,0,0,0,29
SAL51076,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,4,6,12,13,4,0,0,0,42,12,19,35,52,60,54,27,10,0,273
SAL51077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,5,3,0,25
SAL51078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,5,13,3,0,4,30
SAL51079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5
SAL51080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51081,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,5,4,0,16,0,0,13,4,9,14,14,3,0,59
SAL51082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,5,0,0,0,0,16
SAL51083,0,0,0,0,0,0,4,5,9,16,0,0,0,0,0,0,0,0,0,0,0,0,6,17,12,18,10,24,4,104,17,9,47,105,120,180,207,105,21,821
SAL51084,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,12,0,0,9,12,16,14,17,4,0,71
SAL51085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,6,0,3,11,3,4,9,7,0,0,31
SAL51086,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,6,9,9,20,30,36,52,34,15,6,200
SAL51087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,5,0,0,0,0,0,4,5,0,0,12
SAL51088,0,0,0,0,0,0,3,10,5,24,0,0,0,0,0,0,0,0,0,0,4,0,0,8,12,13,7,9,13,66,8,12,38,38,48,63,58,45,36,356
SAL51089,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,5,10,13,0,0,38
SAL51090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,6,3,0,0,0,20,5,0,0,17,14,21,10,0,0,73
SAL51091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,10,5,0,0,22
SAL51092,0,0,0,0,0,0,0,6,0,8,3,0,0,0,0,0,0,0,0,5,4,0,7,8,12,12,5,3,0,53,14,26,53,52,74,106,75,24,8,424
SAL51093,5,0,3,8,6,13,28,51,35,146,0,4,0,8,0,3,4,7,4,24,22,27,66,56,56,54,58,38,23,405,106,240,479,422,479,506,458,275,148,3120
SAL51094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,8,16,18,9,11,3,84
SAL51095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,5,0,0,11,3,4,12,12,12,16,9,5,0,82
SAL51096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,5,0,20
SAL51097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51098,0,0,0,0,0,5,3,13,27,53,0,0,0,4,0,0,0,0,0,11,24,14,35,54,38,41,53,46,30,326,272,825,1006,1222,1418,1217,1149,720,351,8183
SAL51099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,10,16,15,7,10,8,0,0,69
SAL51100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,0,17
SAL51101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,4,0,19,6,6,8,14,27,14,12,4,0,87
SAL51102,0,0,7,5,0,0,3,4,0,19,0,3,0,0,0,0,0,0,0,9,0,0,0,0,3,7,0,6,0,25,5,20,50,35,44,24,29,23,0,224
SAL51103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,12
SAL51104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,13,14,13,16,11,0,0,66
SAL51105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6
SAL51106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,12,0,0,6,3,3,17,5,9,0,51
SAL51108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,3,3,0,20
SAL51109,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,6,0,0,0,14,6,0,17,28,20,26,22,3,0,121
SAL51110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,13,18,20,15,11,0,94
SAL51111,0,0,0,6,22,10,7,3,3,50,0,0,3,9,11,5,0,0,0,25,46,90,392,315,227,170,31,5,0,1286,128,402,1515,1301,952,652,137,12,6,5102
SAL51112,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,5,0,0,0,14,4,4,0,5,15,8,0,0,0,41
SAL51113,0,0,0,3,8,8,5,5,0,28,0,0,0,3,0,0,0,0,0,4,47,34,125,156,85,52,17,9,0,511,121,198,863,987,686,325,85,34,3,3285
SAL51114,0,0,0,0,0,0,8,3,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,20,5,7,12,30,51,41,33,25,11,218
SAL51115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,12,10,10,7,8,0,46
SAL51116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,9
SAL51117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,17
SAL51118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,7,6,12,13,12,0,0,64
SAL51119,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,3,0,0,16,3,0,3,7,22,20,19,0,0,81
SAL51120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,5,0,12,8,5,5,0,35
SAL51121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,4,0,0,0,12
SAL51122,0,3,27,41,44,61,76,82,65,402,0,6,19,26,31,40,23,18,6,170,33,73,221,209,92,95,70,43,15,846,211,897,2998,2378,1279,1141,824,425,204,10353
SAL51123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,5,0,7,10,3,3,9,4,0,43
SAL51124,0,0,7,6,21,30,81,108,66,315,0,0,0,5,12,16,16,17,15,76,13,7,25,33,27,34,41,35,16,230,211,457,862,896,996,1101,1136,614,216,6472
SAL51125,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,7,7,10,22,17,8,0,83
SAL51126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,3,0,0,17
SAL51127,0,0,0,0,0,8,9,7,0,31,0,0,0,0,0,0,0,0,0,0,5,3,12,3,24,17,13,5,0,96,11,29,70,40,87,113,85,45,3,492
SAL51128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,5,0,0,18,4,4,4,4,8,17,8,0,0,40
SAL51129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51130,0,0,0,0,0,4,9,12,8,35,0,0,0,0,0,0,0,0,0,3,5,7,25,23,19,15,17,16,13,134,66,174,388,492,514,510,490,259,66,2963
SAL51131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,5,6,3,5,0,0,0,15
SAL51132,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,13,18,16,35,30,47,74,42,16,5,267
SAL51133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,0,0,0,20
SAL51134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,6,0,10
SAL51135,0,0,0,0,5,0,18,14,10,56,0,0,0,0,0,0,5,0,3,14,3,16,39,27,21,22,21,11,0,148,63,178,513,512,546,666,459,159,84,3184
SAL51136,0,0,0,0,3,0,6,3,7,18,0,0,0,0,0,0,0,0,0,0,7,0,10,12,7,9,9,0,0,60,25,29,93,122,130,122,81,29,7,650
SAL51137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,6
SAL51138,0,0,0,0,0,3,16,13,7,46,0,0,0,0,0,0,0,0,0,3,9,10,24,29,24,23,43,42,61,275,62,200,501,507,471,637,560,338,114,3385
SAL51139,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,6,5,8,5,0,0,0,27,4,4,16,27,38,45,18,6,0,153
SAL51140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,4,9,7,10,7,6,0,54
SAL51141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,4,5,0,0,0,21
SAL51142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,10,0,0,0,22,0,3,8,10,11,14,5,4,0,61
SAL51143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,6,7,6,0,22
SAL51144,0,0,0,0,0,0,8,3,4,13,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,14,4,8,0,26,33,106,129,173,170,214,135,58,13,1031
SAL51145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,3,0,0,17
SAL51146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,5,8,3,0,0,0,23
SAL51147,0,0,0,5,3,10,33,90,94,246,0,0,5,0,0,11,5,23,36,77,5,20,91,70,38,52,65,45,35,417,159,618,1734,1578,1258,1163,755,399,250,7908
SAL51148,0,0,0,0,14,9,10,3,0,44,0,0,0,0,0,0,0,0,0,5,0,3,22,10,20,0,13,10,0,77,3,18,65,39,90,48,50,18,0,319
SAL51149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,13
SAL51150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,7,0,0,19,4,3,12,10,32,25,9,4,5,103
SAL51151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,4,0,6,0,0,0,15
SAL51152,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,6,14,19,21,12,4,92
SAL51153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,3,4,3,0,0,29,3,3,17,38,23,32,11,7,0,140
SAL51154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9
SAL51155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,17
SAL51156,0,0,0,0,0,0,11,8,5,32,0,0,0,0,0,0,0,0,0,0,0,4,3,8,6,6,13,7,0,43,23,38,62,80,104,150,145,84,22,706
SAL51157,3,0,8,5,21,28,60,69,40,244,0,3,0,5,5,6,9,5,4,28,41,48,81,91,110,96,76,74,54,673,217,366,731,729,806,927,799,425,182,5178
SAL51158,0,0,0,0,4,4,24,20,9,63,0,0,0,0,0,0,0,3,0,10,4,9,10,17,11,22,14,15,3,107,19,24,47,71,93,142,166,96,45,688
SAL51159,0,0,0,0,4,0,0,0,0,4,0,0,0,5,0,0,0,0,0,12,5,32,102,26,10,12,4,0,0,189,16,177,609,276,113,88,42,13,0,1339
SAL51160,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,11,4,14,9,6,0,50,10,4,25,37,39,58,39,20,7,234
SAL51161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,6
SAL51162,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,4,0,6,0,0,5,3,3,0,0,13,5,16,15,19,35,39,17,9,0,160
SAL51163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,9
SAL51164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,3,0,11,8,8,0,0,33
SAL51165,0,0,0,0,0,4,0,0,3,9,0,0,4,0,0,0,0,0,0,7,3,31,137,128,103,63,10,3,3,473,14,82,324,289,230,154,22,10,4,1122
SAL51166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,9,0,0,27
SAL51167,4,0,0,0,9,7,9,9,4,39,0,0,0,0,0,0,0,0,0,4,12,8,22,34,29,13,11,9,7,139,57,57,122,136,137,130,90,56,20,799
SAL51168,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,5,10,6,7,5,0,33,5,10,13,10,16,28,36,11,4,128
SAL51169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,5,0,0,4,0,5,5,0,4,0,20
SAL51170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,3,0,18,0,6,5,22,15,32,37,17,0,146
SAL51171,0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,0,0,0,0,14,5,19,23,42,40,25,18,10,0,187
SAL51172,0,0,0,0,0,0,0,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7,0,0,16,12,28,81,72,52,57,43,27,11,379
SAL51173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51174,0,0,0,0,0,10,13,12,3,54,0,0,0,0,0,3,0,0,0,7,7,3,8,26,22,10,12,9,0,88,102,170,227,349,444,462,264,104,16,2137
SAL51175,0,0,0,0,0,6,0,0,3,12,0,0,0,0,0,0,0,0,0,0,4,0,0,3,14,11,6,14,0,60,25,20,60,114,149,191,141,74,19,797
SAL51176,3,0,0,4,9,7,29,17,16,90,0,0,0,0,6,3,5,3,0,15,10,22,35,40,53,51,36,34,8,290,251,503,629,932,1295,1258,989,358,118,6337
SAL51177,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,16,4,12,3,0,0,42
SAL51178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,3,0,5,4,5,11,0,0,0,33
SAL51179,0,0,0,0,0,3,6,4,0,15,0,0,0,0,0,0,0,0,0,0,0,5,5,4,6,3,0,0,4,24,7,21,25,29,48,51,45,22,9,255
SAL51180,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,16,4,8,15,9,13,28,19,5,0,98
SAL51181,0,0,0,0,3,5,0,3,3,21,0,0,0,0,0,0,7,4,0,4,0,13,39,35,22,26,4,0,0,136,8,33,163,151,105,99,49,21,6,625
SAL51182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,14,0,4,11,0,0,4,0,0,0,21
SAL51183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9
SAL51184,0,4,4,3,4,10,27,28,13,96,0,0,5,0,6,0,0,0,0,18,6,10,13,17,26,13,13,12,6,112,69,134,275,214,249,254,197,143,49,1583
SAL51185,0,0,0,0,0,4,0,3,3,18,0,0,0,0,0,3,4,0,0,8,0,3,5,13,11,12,12,0,0,66,16,36,80,70,107,179,98,40,8,621
SAL51186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,3,3,4,5,0,0,30
SAL51187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,4,0,0,27
SAL51188,0,5,4,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,3,7,6,0,5,0,3,0,0,26,7,15,21,21,34,13,13,0,0,123
SAL51189,6,0,4,10,16,13,48,38,6,130,0,0,3,6,0,0,6,0,0,23,18,18,52,72,62,39,45,27,8,341,168,281,582,674,660,514,391,205,50,3534
SAL51190,0,4,6,3,11,17,18,44,29,127,0,0,3,0,8,3,9,3,3,40,6,25,112,67,35,30,25,9,3,327,51,323,1351,843,426,369,309,177,67,3920
SAL51191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,17,5,5,13,24,23,28,31,11,0,130
SAL51192,0,3,4,4,3,8,15,42,12,103,0,0,5,4,0,4,0,0,0,16,10,9,37,51,42,29,30,15,20,234,192,353,1128,1402,1094,961,885,389,104,6516
SAL51193,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,3,0,17,6,7,13,16,25,26,17,14,0,128
SAL51194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,9,29,10,9,15,6,0,0,71
SAL51195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,4,0,0,15
SAL51196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,9,12,3,0,45
SAL51197,0,0,0,6,4,3,23,39,39,118,0,0,0,3,0,12,3,3,0,31,19,15,46,43,46,35,45,25,22,302,157,363,1168,1157,1019,828,705,387,181,5959
SAL51198,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,6,12,0,0,0,3,0,0,24,4,29,164,121,53,47,11,0,0,437
SAL51199,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,17
SAL51200,0,0,0,0,3,6,4,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,7,5,4,5,0,0,0,22,12,15,31,17,26,15,6,0,0,119
SAL51201,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,5,11,12,48,81,49,30,3,4,0,239,31,70,224,292,200,142,19,6,0,985
SAL51202,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,4,3,8,21,17,19,24,13,0,117
SAL51203,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,11,7,0,3,12,0,0,38
SAL51204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51205,4,0,0,0,0,0,7,15,0,26,0,0,0,0,0,0,0,0,0,0,4,0,13,13,14,16,12,8,0,79,85,108,220,312,390,379,214,96,18,1818
SAL51206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5
SAL51207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,11,12,7,7,0,0,46
SAL51208,0,0,0,0,0,0,3,3,0,18,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,3,9,0,0,19,12,32,46,79,72,122,84,27,6,469
SAL51209,0,0,3,7,11,22,72,65,13,206,0,0,4,0,4,9,20,13,10,58,7,7,31,27,18,18,27,25,9,166,143,320,753,835,733,840,796,359,88,4872
SAL51210,4,0,6,10,23,34,43,41,22,187,0,0,4,3,4,3,4,3,0,35,23,38,79,68,53,48,40,21,10,376,194,421,805,858,815,766,570,258,78,4761
SAL51211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,6,14,14,7,11,0,0,59
SAL51212,0,0,0,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,9,3,0,5,4,3,6,3,0,0,21
SAL51213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,9,0,21,11,21,4,0,69
SAL51214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,7,13,3,0,0,47
SAL51215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,3,0,6,3,9,0,23
SAL51216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,7,11,3,14,19,13,0,58
SAL51218,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,11,17,10,9,4,0,0,0,54,4,16,30,19,15,19,4,0,0,118
SAL51219,0,0,0,3,3,5,18,17,5,49,0,0,0,0,5,7,4,0,0,18,7,11,19,17,31,20,17,7,5,126,87,263,764,687,549,409,294,102,19,3183
SAL51220,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,3,4,0,5,0,0,5,0,11
SAL51221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,3,11,7,0,0,19
SAL51222,0,0,3,3,0,5,13,0,0,25,5,0,0,0,0,0,0,0,0,10,25,23,76,65,67,41,12,3,0,315,60,119,442,347,320,201,78,15,7,1591
SAL51223,0,0,0,0,0,0,10,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,8,9,5,0,33,16,27,62,103,112,163,176,87,7,760
SAL51224,0,0,0,0,7,0,0,8,9,24,0,0,0,0,0,0,0,0,0,0,3,6,9,4,14,11,8,4,8,73,28,42,79,87,134,138,104,58,32,708
