SAL_CODE_2021,Sme_Usl_ad_5_yr_ago_as_2021_M,Sme_Usl_ad_5_yr_ago_as_2021_F,Sme_Usl_ad_5_yr_ago_as_2021_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SAL51424,42,38,78,6,3,7,0,0,0,0,0,0,0,0,0,0,0,0,7,3,12,0,0,0,0,0,0,0,0,0,0,0,0,7,10,12,0,4,3,0,0,0,12,11,21,8,6,14,55,54,107
SAL51425,8,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,11,10,15,26
SAL51426,10,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,3,13,11,23
SAL51427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
SAL51429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51430,83,88,172,11,17,23,0,0,0,0,0,0,0,0,0,0,0,0,19,11,27,0,0,0,0,0,0,0,0,0,0,0,0,18,13,29,0,0,4,6,0,6,33,26,64,18,24,37,131,140,270
SAL51431,39,33,69,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,10,27,0,0,0,0,0,0,0,0,0,0,0,0,13,10,22,0,0,0,0,0,0,19,16,34,7,13,22,67,64,125
SAL51432,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,3,8,0,0,0,11,8,20
SAL51433,170,155,325,28,27,53,0,3,5,3,5,5,0,0,0,0,0,0,9,13,21,0,0,0,3,0,0,0,0,0,0,0,0,16,20,36,0,0,3,0,0,0,46,47,100,15,14,30,232,219,451
SAL51434,6,5,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,4,8,5,17
SAL51435,2877,2973,5851,215,245,466,17,29,41,26,21,52,23,23,47,3,10,14,858,890,1749,10,3,7,17,8,19,0,0,0,0,0,0,955,981,1933,143,188,340,20,14,32,1331,1432,2762,186,129,320,4396,4539,8928
SAL51436,378,398,770,46,49,96,5,3,13,0,0,0,8,7,15,0,0,0,127,139,273,0,0,0,0,0,0,0,0,0,0,0,0,146,159,307,13,14,36,5,10,8,217,226,444,42,35,67,632,657,1287
SAL51437,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,12,0,0,0,0,0,0,0,0,0,0,0,0,7,5,12,0,0,0,0,0,0,7,5,12,0,0,0,11,7,22
SAL51438,15,19,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,32
SAL51439,34,28,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,3,4,13,0,0,0,0,0,0,3,4,13,4,5,15,45,43,88
SAL51440,166,81,242,13,3,12,3,0,3,14,5,10,12,6,24,4,4,10,118,43,161,0,0,0,0,0,0,0,0,0,0,0,0,152,57,213,21,4,22,0,0,0,185,62,246,132,12,150,481,157,637
SAL51441,27,23,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,3,4,4,0,0,0,27,26,51
SAL51442,71,69,142,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,18,28,50,0,0,0,0,0,0,0,0,0,0,0,0,18,28,50,0,0,0,0,0,0,23,35,54,17,12,29,110,113,224
SAL51443,7,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,6,0,3,0,0,0,12,9,20
SAL51444,19,25,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,19,30,51
SAL51445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51446,1570,1635,3205,139,133,269,20,23,44,21,21,42,28,29,52,7,9,17,730,734,1460,12,3,17,7,3,13,3,0,4,0,0,0,825,824,1648,74,72,150,21,24,40,1060,1045,2108,124,67,191,2752,2747,5503
SAL51447,33,24,56,3,6,6,0,0,3,0,0,0,0,0,0,0,0,0,5,8,12,0,0,0,0,0,0,0,0,0,0,0,0,6,14,21,0,0,0,0,0,0,14,18,27,0,4,3,39,43,84
SAL51448,7015,7207,14223,532,548,1080,57,58,118,50,49,92,43,29,78,18,29,45,2145,2172,4308,5,7,12,21,19,37,0,5,4,4,3,6,2336,2365,4709,504,604,1102,73,54,126,3445,3569,7016,528,474,1007,10990,11251,22240
SAL51449,81,78,163,23,26,45,0,0,0,0,0,0,0,0,0,0,0,4,22,25,47,0,0,0,0,0,0,0,0,0,0,0,0,28,28,51,0,5,6,0,0,0,52,49,102,35,30,70,172,167,336
SAL51450,34,23,51,3,6,8,0,0,0,0,0,0,0,0,0,0,0,0,6,11,13,0,0,0,0,0,0,0,0,0,0,0,0,7,11,12,0,0,0,0,0,0,10,10,21,0,3,4,47,35,80
SAL51451,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAL51452,11,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,3,8,5,13,26,22,42
SAL51453,20,17,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,14,0,0,0,0,0,0,0,0,0,0,0,0,7,4,14,0,0,0,0,0,0,7,3,13,0,0,0,29,25,57
SAL51454,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SAL51455,15,20,38,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,15,27,42
SAL51456,350,309,661,172,150,318,20,11,36,20,15,36,43,42,87,5,8,15,486,473,953,0,3,0,13,12,21,0,0,0,0,0,0,586,562,1152,34,40,79,6,3,14,798,763,1558,200,162,361,1355,1233,2587
SAL51457,9,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,18
SAL51458,358,354,711,57,63,122,0,0,3,9,3,11,4,3,7,0,0,3,137,135,273,0,0,0,0,0,0,0,0,0,0,0,0,152,151,299,8,5,9,3,3,11,219,224,446,85,73,157,666,655,1316
SAL51459,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,0,0,0,0,0,0,4,5,11,0,0,0,14,7,19
SAL51460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51461,9,3,14,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,8,5,0,0,0,12,7,15
SAL51462,119,85,210,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,32,36,64,0,0,0,0,3,0,0,0,0,0,0,0,37,39,72,0,0,4,0,0,0,46,47,94,43,13,62,211,146,356
SAL51463,25,17,39,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,7,21,0,0,0,0,0,0,0,0,0,0,0,0,10,7,21,0,0,0,0,0,0,13,9,23,326,0,329,360,30,390
SAL51464,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,4,6,0,7,6,5,10,20
SAL51465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51466,27,31,62,3,5,10,0,0,0,3,0,3,0,0,0,0,0,0,7,12,21,0,0,0,0,0,0,0,0,0,0,0,0,13,12,27,0,0,0,0,0,0,22,13,36,8,8,16,57,55,113
SAL51467,373,353,723,95,105,205,20,25,39,10,9,19,12,15,28,11,13,27,1058,1142,2202,0,0,3,5,6,10,4,0,8,0,0,0,1119,1210,2331,118,146,260,17,24,42,1345,1491,2836,113,89,200,1829,1931,3759
SAL51468,41,31,73,12,3,14,0,0,0,0,0,0,0,0,0,0,0,0,19,18,41,0,0,0,0,0,0,0,0,0,0,0,0,19,18,41,5,5,8,0,0,0,33,32,60,8,8,13,77,62,146
SAL51469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51470,818,896,1712,79,98,185,11,13,21,7,14,21,5,5,11,0,0,4,257,291,543,0,0,0,5,3,4,0,0,0,0,0,0,285,319,604,44,40,81,5,4,12,417,466,883,63,44,114,1298,1412,2708
SAL51471,11,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,13,0,0,0,0,0,0,0,0,0,0,0,0,8,9,13,0,0,0,0,0,0,6,7,16,3,0,6,18,15,31
SAL51472,1371,1589,2962,158,160,321,27,21,46,26,29,61,23,25,39,4,0,5,1127,1201,2329,0,5,7,6,3,7,4,3,5,0,0,0,1212,1291,2500,366,446,810,38,28,65,1767,1923,3691,223,212,428,3363,3727,7086
SAL51473,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9
SAL51474,24,26,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,21,0,0,0,0,0,0,0,0,0,0,0,0,14,8,21,0,0,0,0,0,0,14,9,26,0,0,0,37,35,70
SAL51475,907,852,1754,78,76,151,16,13,36,5,10,25,21,22,37,3,4,10,548,577,1125,10,4,13,11,11,24,0,3,8,0,0,0,620,647,1267,43,49,86,11,8,19,749,782,1532,162,127,282,1815,1756,3571
SAL51476,26,29,57,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,6,3,6,8,4,5,40,32,75
SAL51477,14,18,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,31
SAL51478,119,107,220,18,13,25,0,0,0,0,6,3,0,0,0,0,0,0,25,27,50,0,0,0,0,0,0,0,0,0,0,0,0,22,35,55,19,3,20,0,0,0,53,45,103,11,12,25,190,159,352
SAL51479,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,4,10,0,0,0,0,0,0,5,3,5,28,11,33,37,14,51
SAL51480,59,52,113,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,19,13,29,0,0,0,0,0,0,0,0,0,0,0,0,16,14,31,4,3,11,0,0,0,27,21,45,4,0,4,93,77,163
SAL51481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51482,198,183,383,4,3,3,0,4,4,0,3,6,0,0,0,0,0,0,44,54,100,4,0,4,0,0,0,0,0,0,0,0,0,45,58,106,0,4,4,0,0,0,48,68,120,16,9,27,267,260,530
SAL51483,17,21,39,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,7,7,0,5,5,0,0,0,6,3,7,5,0,7,25,27,53
SAL51484,24,13,37,8,5,17,0,0,0,0,0,0,0,0,0,0,0,0,25,25,45,0,0,0,0,0,0,0,0,0,0,0,5,24,28,55,0,3,3,0,0,0,34,37,69,8,3,6,63,55,118
SAL51485,571,612,1181,40,59,101,5,4,6,6,3,16,7,5,9,9,0,8,244,241,487,0,0,0,0,0,0,0,0,0,0,0,0,269,260,532,17,18,34,17,10,25,341,349,691,72,65,136,978,1024,2007
SAL51486,386,363,745,60,48,109,0,0,0,8,5,13,6,0,11,4,4,6,121,137,261,0,0,0,0,0,0,0,0,0,0,0,0,138,153,290,7,0,11,8,4,14,216,208,431,103,90,191,704,662,1365
SAL51487,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL51488,19,12,33,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,7,5,0,5,28,16,41
SAL51489,697,702,1397,165,184,345,5,3,10,11,11,24,11,6,15,3,7,3,337,355,695,0,3,5,3,3,10,0,0,0,0,0,0,375,389,770,17,23,39,7,5,14,566,603,1166,68,52,117,1325,1354,2684
SAL51490,1704,1600,3303,239,244,480,61,47,105,58,44,99,48,48,94,16,10,27,1477,1349,2827,3,3,12,7,12,16,4,4,9,0,0,0,1673,1513,3193,637,646,1281,38,31,72,2593,2438,5026,314,202,511,4605,4241,8842
SAL51491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51492,204,174,378,24,25,45,0,3,0,4,0,4,5,0,3,0,0,0,89,73,161,0,0,0,0,0,0,0,0,0,0,0,0,94,80,174,22,19,39,4,10,7,145,128,269,44,34,71,386,329,724
SAL51493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51494,253,297,556,33,30,63,0,5,5,3,8,9,0,6,4,0,0,0,210,255,460,0,0,0,0,0,3,0,0,0,0,0,0,214,270,481,10,16,30,5,3,7,261,322,582,31,39,70,548,656,1205
SAL51495,33,24,60,0,5,7,0,0,0,0,0,0,0,0,0,5,4,3,4,3,12,0,0,0,0,0,0,0,0,0,0,0,0,11,5,15,0,0,0,0,0,0,8,12,24,7,6,14,51,44,92
SAL51496,10,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,5,0,0,0,0,3,4,0,0,3,14,15,31
SAL51497,10,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,8,0,0,0,0,0,0,0,0,0,0,0,0,6,5,8,0,0,0,0,0,0,3,5,7,0,0,3,15,10,28
SAL51498,18,12,30,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,6,10,10,0,0,5,26,25,42
SAL51499,10,8,18,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,8,19,0,0,0,0,0,0,0,0,0,0,0,0,8,11,22,0,0,0,0,0,0,16,9,27,4,0,8,35,18,52
SAL51500,726,652,1378,111,107,218,4,0,10,7,0,6,3,4,10,3,3,12,233,264,497,0,0,3,10,18,27,0,0,0,0,0,0,261,301,562,5,17,23,16,17,31,398,442,835,143,141,286,1265,1238,2503
SAL51501,392,403,801,77,84,159,0,0,4,0,0,0,0,0,0,0,8,9,83,93,178,0,0,0,0,0,0,0,0,0,0,0,0,90,100,192,22,13,32,3,3,8,196,198,392,88,98,183,674,700,1373
SAL51502,3627,3702,7324,243,256,502,50,46,93,44,45,90,41,50,94,21,21,37,1130,1257,2389,11,12,22,19,13,32,7,4,5,0,0,0,1317,1442,2764,118,137,252,49,49,99,1731,1889,3619,428,356,785,5782,5947,11726
SAL51503,14,13,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,4,3,6,0,3,4,23,19,39
SAL51504,16,22,37,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,6,9,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,0,0,0,0,0,0,4,9,14,6,4,9,29,28,58
SAL51505,70,70,138,7,5,22,0,0,0,0,0,0,0,0,0,0,0,0,16,20,38,0,0,6,0,0,0,0,0,0,0,0,0,21,28,41,0,0,0,0,0,0,26,34,63,6,3,7,96,110,209
SAL51506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51508,295,300,591,27,28,54,0,0,0,0,0,0,5,0,3,0,0,0,112,130,241,0,0,0,4,0,4,0,0,0,0,4,3,127,136,261,5,12,11,3,0,5,161,170,330,22,11,35,475,482,962
SAL51509,11,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,13,0,0,0,0,0,0,0,0,0,0,0,0,4,7,13,0,0,0,0,0,0,4,9,16,0,0,3,15,27,41
SAL51510,121,113,237,16,18,37,0,0,0,0,0,3,0,0,0,3,0,3,47,50,94,0,0,0,0,0,0,0,0,0,0,0,0,57,49,101,7,6,12,5,0,3,84,73,154,14,12,25,220,195,418
SAL51511,24,18,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,18,0,0,0,0,0,0,0,0,0,0,0,0,5,10,18,0,0,0,0,0,0,5,12,19,5,11,19,40,37,73
SAL51512,9,10,25,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,8,0,0,0,17,17,30
SAL51513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51514,14,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,4,8,0,0,0,18,15,29
SAL51515,10,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,5,0,3,0,0,0,11,5,20
SAL51516,40,31,71,11,11,19,0,0,5,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,9,14,0,0,0,0,0,0,18,16,32,7,0,9,55,50,110
SAL51517,5,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,6,4,8,9,14
SAL51518,91,79,173,12,5,20,0,0,0,0,0,0,0,0,5,0,0,3,46,39,83,0,0,0,0,0,3,0,0,0,0,0,0,48,38,88,0,0,0,0,0,0,64,51,114,51,42,89,202,170,374
SAL51519,857,867,1725,70,75,144,5,10,18,6,16,21,16,9,20,6,3,9,702,826,1524,9,5,9,3,8,10,4,3,9,0,0,0,742,876,1623,70,96,163,9,10,17,883,1066,1952,76,62,136,1819,1990,3814
SAL51520,12,9,21,8,4,6,0,0,0,0,0,3,0,0,0,0,0,0,6,10,16,0,0,0,0,0,0,0,0,0,0,0,0,8,7,20,0,0,0,0,0,0,15,13,26,6,0,7,29,23,56
SAL51521,989,1073,2058,244,240,482,18,24,41,16,27,34,19,23,46,10,8,16,445,503,950,0,0,0,8,11,14,5,4,12,0,0,0,518,593,1104,52,63,116,15,10,22,825,904,1727,141,115,260,1953,2091,4046
SAL51522,35,31,71,0,3,5,0,0,6,0,0,0,0,0,0,0,0,0,15,19,34,0,0,0,0,0,0,0,0,0,0,0,0,13,20,39,0,0,0,0,0,0,18,25,46,13,11,22,68,69,136
SAL51523,14,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,17,0,0,0,0,0,0,0,0,0,0,0,0,11,4,18,0,0,0,0,0,0,16,4,16,6,0,6,27,15,43
SAL51524,39,30,71,11,9,21,0,0,0,0,0,0,0,0,0,0,0,0,11,9,20,0,0,0,0,0,0,0,0,0,0,0,0,11,10,19,0,0,0,0,0,0,17,25,41,6,4,8,61,61,118
SAL51525,971,989,1959,160,198,355,21,25,47,24,22,45,18,20,39,4,8,11,539,578,1120,7,8,20,9,9,21,0,0,3,0,0,0,628,673,1303,61,67,131,9,15,24,861,955,1815,130,59,189,1958,1997,3961
SAL51526,3589,3630,7217,244,251,492,16,14,33,28,27,53,29,30,54,6,0,6,1190,1294,2484,4,7,8,0,7,10,3,4,9,0,0,0,1271,1385,2653,153,157,317,69,69,136,1740,1860,3607,328,264,592,5654,5763,11416
SAL51527,29,12,38,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,4,4,14,3,5,4,39,27,59
SAL51528,67,70,137,8,5,15,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10,0,0,0,0,0,0,10,13,25,8,14,23,86,95,180
SAL51529,55,51,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,18,0,0,0,0,0,0,0,0,0,0,0,0,8,10,18,0,3,0,0,0,0,9,11,18,7,0,7,71,60,136
SAL51530,175,203,383,11,8,15,4,0,7,0,0,0,0,0,4,3,5,6,11,10,26,0,0,0,3,0,3,0,0,0,0,0,0,29,18,45,0,0,0,0,0,0,38,32,70,13,10,25,228,246,468
SAL51531,9,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,5,13,10,26
SAL51532,16,16,26,4,6,12,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,7,10,16,0,0,0,24,24,48
SAL51533,125,132,259,36,33,69,0,0,0,0,0,3,3,0,3,0,0,0,19,19,34,0,0,0,0,3,3,0,0,0,0,0,0,21,19,44,0,4,4,0,4,0,60,60,118,19,13,32,204,203,408
SAL51534,3029,3127,6153,206,239,449,34,34,62,43,43,86,52,44,97,17,19,34,1113,1253,2360,9,10,21,6,10,19,3,6,10,0,0,0,1274,1407,2685,86,114,198,50,43,90,1617,1807,3427,319,233,552,4966,5162,10134
SAL51535,20,13,33,5,3,11,0,0,0,0,0,0,0,0,5,0,0,0,3,8,10,0,0,0,0,0,0,0,0,0,0,0,0,5,7,12,0,0,0,0,0,0,10,11,27,5,0,5,37,25,60
SAL51536,823,844,1671,110,130,246,4,3,8,4,3,10,10,7,19,5,7,9,230,247,470,0,0,0,4,3,9,0,0,0,0,0,0,252,277,529,19,18,30,3,5,10,385,434,818,124,109,236,1337,1384,2718
SAL51537,9,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,7,5,12
SAL51538,18,17,33,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,3,6,3,15,10,21,32,26,58
