SAL_CODE_2021,P_650_799_15_19_yrs,P_650_799_20_24_yrs,P_650_799_25_34_yrs,P_650_799_35_44_yrs,P_650_799_45_54_yrs,P_650_799_55_64_yrs,P_650_799_65_74_yrs,P_650_799_75_84_yrs,P_650_799_85ov,P_650_799_Tot,P_800_999_15_19_yrs,P_800_999_20_24_yrs,P_800_999_25_34_yrs,P_800_999_35_44_yrs,P_800_999_45_54_yrs,P_800_999_55_64_yrs,P_800_999_65_74_yrs,P_800_999_75_84_yrs,P_800_999_85ov,P_800_999_Tot,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1749_15_19_yrs,P_1500_1749_20_24_yrs,P_1500_1749_25_34_yrs,P_1500_1749_35_44_yrs,P_1500_1749_45_54_yrs,P_1500_1749_55_64_yrs,P_1500_1749_65_74_yrs,P_1500_1749_75_84_yrs,P_1500_1749_85ov,P_1500_1749_Tot,P_1750_1999_15_19_yrs,P_1750_1999_20_24_yrs,P_1750_1999_25_34_yrs,P_1750_1999_35_44_yrs,P_1750_1999_45_54_yrs,P_1750_1999_55_64_yrs,P_1750_1999_65_74_yrs,P_1750_1999_75_84_yrs,P_1750_1999_85ov,P_1750_1999_Tot,P_2000_2999_15_19_yrs,P_2000_2999_20_24_yrs,P_2000_2999_25_34_yrs,P_2000_2999_35_44_yrs,P_2000_2999_45_54_yrs,P_2000_2999_55_64_yrs,P_2000_2999_65_74_yrs,P_2000_2999_75_84_yrs,P_2000_2999_85ov,P_2000_2999_Tot,P_3000_3499_15_19_yrs,P_3000_3499_20_24_yrs,P_3000_3499_25_34_yrs,P_3000_3499_35_44_yrs,P_3000_3499_45_54_yrs,P_3000_3499_55_64_yrs,P_3000_3499_65_74_yrs,P_3000_3499_75_84_yrs,P_3000_3499_85ov,P_3000_3499_Tot,P_3500_more_15_19_yrs,P_3500_more_20_24_yrs,P_3500_more_25_34_yrs,P_3500_more_35_44_yrs,P_3500_more_45_54_yrs,P_3500_more_55_64_yrs,P_3500_more_65_74_yrs,P_3500_more_75_84_yrs,P_3500_more_85ov,P_3500_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
SAL51420,13,45,72,47,62,68,62,45,13,423,12,67,110,78,110,95,68,25,11,578,5,62,126,92,97,117,47,14,0,560,0,35,94,70,88,111,27,3,0,438,0,12,75,85,85,98,25,10,4,394,0,3,45,66,68,53,7,7,0,255,0,10,69,114,114,109,28,7,0,446,0,3,18,14,21,21,4,0,0,76,0,5,13,24,33,22,10,4,0,109,25,29,63,80,77,62,54,52,34,471,447,464,931,923,1019,1133,960,541,207,6621
SAL51421,5,12,12,25,16,18,34,30,9,156,0,7,26,13,26,23,37,13,8,156,0,20,24,18,35,41,33,24,7,210,0,9,39,31,38,34,21,12,8,197,8,16,62,40,38,23,26,12,4,224,0,3,49,44,26,32,26,8,0,186,0,8,107,100,101,74,39,15,9,461,0,0,23,28,41,38,15,8,0,156,0,0,17,127,230,144,48,7,0,586,20,11,9,11,25,28,16,12,11,139,405,235,456,508,668,537,437,233,108,3589
SAL51422,0,0,5,0,0,0,0,0,0,3,0,0,5,4,0,0,0,0,0,12,0,0,0,0,4,4,0,0,0,17,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,10,0,0,5,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,4,0,0,0,0,0,0,13,6,5,18,13,25,22,11,0,0,102
SAL51423,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,7,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,8,0,0,6,5,3,0,0,4,0,9,0,0,17,13,17,12,8,5,0,77
SAL51424,0,0,0,0,0,4,0,0,0,3,0,0,0,0,6,4,3,0,0,10,0,0,0,3,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,3,0,16,0,3,10,5,16,34,14,12,0,96
SAL51425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,0,0,3,0,10,5,5,0,0,24
SAL51426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,3,0,8,3,0,0,23
SAL51427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL51429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51430,0,4,0,5,0,3,0,0,0,10,0,0,0,0,0,5,0,0,0,11,0,0,0,4,8,9,0,0,0,16,0,0,0,0,0,3,0,0,0,4,0,0,0,0,4,0,5,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,17,5,9,9,5,7,0,0,0,55,27,20,21,26,24,42,25,26,8,228
SAL51431,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,17,7,6,9,12,17,19,23,14,4,108
SAL51432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,5,0,0,20
SAL51433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,9,0,0,0,0,4,0,0,0,0,10,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,10,0,0,6,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,6,4,4,4,0,0,31,39,54,90,70,56,31,17,4,3,368
SAL51434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,17
SAL51435,26,80,59,99,61,45,45,25,5,448,8,71,118,110,94,65,29,20,0,514,0,67,118,140,162,75,26,8,0,605,0,35,126,151,134,90,17,0,0,554,0,20,112,184,169,89,14,9,4,600,0,13,76,154,140,61,14,0,0,461,0,10,94,263,260,104,19,0,0,744,0,0,15,53,58,23,4,0,0,153,0,0,20,74,56,36,0,0,0,193,24,31,55,64,65,37,9,22,12,323,706,582,1059,1617,1478,850,543,309,75,7210
SAL51436,0,6,16,20,3,9,13,7,0,76,4,9,14,12,10,19,9,0,0,81,4,10,14,13,24,19,10,3,0,103,0,13,18,16,18,15,4,0,0,76,0,11,16,12,15,26,4,3,0,78,0,0,9,12,20,15,4,0,0,64,0,4,12,26,47,37,17,3,0,143,0,0,5,6,4,10,8,0,0,27,0,0,0,18,10,12,0,0,0,37,5,3,6,7,11,22,10,6,4,72,83,68,132,180,184,227,160,56,23,1107
SAL51437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,0,0,0,14
SAL51438,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,3,7,0,0,28
SAL51439,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,8,4,0,10,6,15,14,23,4,0,75
SAL51440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,9,4,5,5,0,0,0,0,23,0,0,11,7,6,5,0,0,0,27,0,7,11,10,4,6,0,0,0,37,0,7,39,32,21,13,5,0,0,116,0,0,13,10,5,3,0,0,0,38,0,0,12,13,11,4,0,0,0,38,3,19,45,49,25,16,3,0,0,157,24,76,177,149,87,60,13,4,0,589
SAL51441,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,15,8,0,4,4,0,37
SAL51442,0,0,3,4,6,0,3,0,0,23,0,0,0,0,6,0,0,0,0,14,0,0,0,0,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,9,0,0,0,6,0,4,0,0,0,11,0,0,0,3,0,0,0,0,0,3,0,5,0,0,0,0,4,0,0,4,0,0,0,4,0,0,0,0,0,3,5,3,0,4,4,3,7,10,0,34,13,11,14,25,34,30,41,23,7,198
SAL51443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,8,6,0,0,20
SAL51444,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,8,4,0,4,4,9,12,6,0,0,44
SAL51445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51446,19,30,25,38,27,35,43,17,0,234,12,45,43,48,65,48,29,10,0,298,8,37,60,65,78,78,28,12,0,360,6,25,46,77,69,71,14,4,0,320,0,7,45,68,97,62,18,7,0,299,0,10,46,66,74,47,13,0,0,251,0,9,65,155,160,113,24,4,0,532,0,0,21,41,61,29,11,0,0,164,0,6,11,56,98,66,10,0,0,242,15,9,25,45,45,30,17,9,0,195,466,294,531,830,926,791,478,205,33,4557
SAL51447,0,0,0,0,5,3,0,4,0,15,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,0,4,11,21,22,5,0,73
SAL51448,35,168,229,215,227,160,181,96,19,1330,30,168,314,309,271,233,167,32,8,1529,7,152,415,392,366,325,131,27,3,1815,6,68,296,323,313,249,85,18,4,1354,3,37,243,250,238,195,54,9,5,1034,0,7,148,225,203,150,42,0,0,772,0,19,179,342,341,207,40,0,0,1114,0,6,30,71,62,37,14,0,0,219,3,0,20,60,44,38,6,3,0,174,76,83,179,198,147,118,104,53,19,972,1434,1454,2998,3341,3022,2806,2454,1222,329,19062
SAL51449,0,0,6,0,0,0,0,0,0,10,0,0,0,3,8,3,0,5,0,15,0,0,0,0,0,4,0,3,0,11,0,0,5,3,6,3,0,0,0,13,0,0,0,4,0,0,0,0,0,14,0,0,0,5,0,0,0,0,0,9,0,0,5,7,5,4,0,0,0,17,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,3,0,0,7,0,3,9,12,5,13,5,7,0,59,9,12,33,40,37,49,46,43,6,286
SAL51450,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,7,0,0,0,3,0,6,0,0,0,15,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,4,14,11,15,7,3,4,63
SAL51451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3
SAL51452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,5,0,0,14,0,9,3,10,7,6,3,0,0,40
SAL51453,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,7,17,6,4,0,48
SAL51454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL51455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,11,5,7,5,0,0,32
SAL51456,0,10,13,21,13,10,0,0,0,65,3,8,14,24,12,12,3,0,0,82,8,7,21,27,14,16,3,0,0,104,0,10,27,24,15,11,0,0,0,89,0,5,38,36,22,19,0,0,0,117,0,0,30,39,22,15,0,0,0,113,3,13,119,139,101,65,10,0,0,453,0,3,41,58,38,15,5,0,0,158,0,0,23,47,33,14,9,0,0,126,29,16,54,95,56,34,7,0,0,300,139,107,473,605,365,242,56,14,0,1993
SAL51457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,15
SAL51458,0,7,10,10,9,15,27,13,3,89,0,3,12,8,11,13,8,3,4,72,0,8,12,15,8,17,10,3,0,76,0,5,9,7,15,17,3,4,0,51,0,0,8,10,11,9,3,3,0,47,0,0,5,8,5,13,3,0,0,36,0,0,3,14,15,20,6,0,0,68,0,0,3,4,4,5,0,0,0,8,0,0,0,9,3,7,5,0,0,23,0,10,14,13,19,23,25,14,3,122,50,49,112,126,138,250,279,129,39,1174
SAL51459,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,6,0,0,0,17
SAL51460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,4,5,0,0,17
SAL51462,0,0,4,0,0,5,3,3,0,24,0,0,3,0,7,6,4,3,0,26,0,0,3,7,5,10,4,0,0,27,0,0,3,4,10,3,0,0,0,18,0,0,0,5,0,3,0,0,0,13,0,0,0,0,4,4,0,0,0,10,0,0,0,9,0,7,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,3,12,34,8,6,5,4,0,0,64,18,17,60,38,43,73,43,19,4,316
SAL51463,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,27,134,102,40,8,7,4,0,329,4,30,147,108,54,22,18,9,0,383
SAL51464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,3,0,4,0,0,0,0,0,11
SAL51465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51466,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,5,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,3,0,0,13,5,0,14,7,11,25,23,6,0,99
SAL51467,0,23,52,32,17,7,28,13,0,180,3,37,75,54,21,11,17,0,0,216,4,48,150,75,33,24,22,3,0,359,0,24,158,91,31,30,10,0,0,344,0,5,137,80,37,22,0,0,0,287,0,3,108,72,29,13,0,0,0,230,0,9,177,160,61,41,8,0,0,457,0,0,42,36,16,6,0,0,0,104,0,0,32,22,13,6,0,0,0,77,10,8,54,29,15,15,25,35,21,217,148,268,1161,743,333,250,277,130,49,3358
SAL51468,0,0,4,4,0,3,0,0,0,5,0,0,0,3,3,3,0,0,0,9,0,0,0,3,0,7,5,0,0,12,0,0,0,5,0,3,0,0,0,11,0,0,0,0,4,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,5,0,0,15,6,3,12,21,18,23,22,7,3,117
SAL51469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51470,4,11,8,17,14,7,22,21,10,118,4,17,20,14,14,18,32,13,3,133,0,16,25,21,22,39,30,9,0,153,0,10,26,12,32,25,16,8,0,133,0,8,13,30,28,26,21,8,0,132,0,4,22,11,33,15,13,6,0,105,0,0,35,65,85,54,19,3,0,265,0,0,12,34,27,23,5,5,0,103,0,0,15,78,98,54,25,9,0,286,7,10,21,18,13,23,16,16,11,130,210,172,216,352,415,368,328,192,73,2330
SAL51471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,3,3,5,3,4,0,26
SAL51472,4,52,138,64,48,35,48,21,9,419,11,48,213,101,57,73,41,6,3,556,6,59,298,163,97,87,37,9,5,752,0,28,232,125,70,49,19,5,0,529,0,17,196,126,77,61,18,0,0,493,0,3,140,99,60,37,12,0,0,353,0,10,180,196,121,69,5,0,0,584,0,5,22,41,26,8,6,0,0,106,0,0,34,65,31,9,9,0,0,153,20,31,135,86,73,38,35,12,21,448,210,441,1951,1322,852,751,596,281,173,6574
SAL51473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,9
