SAL_CODE_2021,Sme_Usl_ad_1_yr_ago_as_2021_M,Sme_Usl_ad_1_yr_ago_as_2021_F,Sme_Usl_ad_1_yr_ago_as_2021_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SAL50104,600,578,1178,10,8,15,0,0,3,4,0,4,5,3,3,0,0,0,98,97,191,0,3,3,0,0,0,0,0,0,0,0,0,99,105,206,9,4,8,3,0,3,123,119,240,44,38,82,774,728,1499
SAL50105,2737,2563,5299,93,75,166,23,14,35,15,10,23,15,10,25,9,3,10,355,357,715,3,0,3,3,11,10,0,0,0,0,0,0,418,409,827,36,37,75,11,5,19,559,530,1092,288,185,478,3587,3276,6863
SAL50106,80,83,165,6,3,13,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,3,6,0,0,0,0,0,0,8,9,17,8,10,26,104,102,202
SAL50107,64,68,131,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,9,13,0,0,0,0,0,0,0,0,0,0,0,0,3,9,13,0,0,0,0,0,0,10,9,16,6,0,7,81,76,158
SAL50108,12,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,14,6,23
SAL50109,62,60,122,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,3,3,9,15,3,21,75,63,143
SAL50110,2549,2474,5025,62,61,120,6,3,9,5,0,6,5,6,12,3,3,0,216,215,430,0,0,0,0,0,0,0,0,0,0,0,0,235,231,462,25,31,57,11,0,9,329,328,655,98,67,165,2973,2865,5841
SAL50111,2910,2924,5832,240,178,415,36,18,52,41,20,62,8,14,24,4,5,9,746,613,1366,5,3,7,4,5,12,5,0,3,0,0,0,853,686,1539,62,61,120,23,14,30,1170,935,2103,429,612,1044,4513,4462,8977
SAL50112,535,556,1094,37,39,74,0,0,0,3,0,4,0,0,4,0,0,0,68,75,149,0,0,0,0,0,0,0,0,0,0,0,0,77,84,161,5,3,9,0,0,4,115,126,240,59,52,117,711,740,1453
SAL50113,17,10,29,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,3,3,3,6,26,15,38
SAL50114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50115,2511,2506,5013,89,84,172,18,12,35,3,4,8,8,4,14,3,0,5,258,279,542,0,4,4,6,6,11,0,0,0,0,0,0,294,314,610,17,20,37,9,6,12,406,426,829,132,102,238,3052,3030,6084
SAL50116,417,432,849,22,16,32,3,3,5,0,0,0,0,0,0,0,0,0,31,32,60,0,0,0,3,0,4,0,0,0,0,0,0,36,38,74,0,0,0,0,0,0,53,47,104,69,68,138,545,549,1089
SAL50117,2436,2549,4984,20,31,53,11,12,20,7,9,17,0,5,11,5,0,4,225,233,465,0,0,0,0,0,0,0,3,3,0,0,0,259,258,520,14,12,30,9,5,12,299,311,611,126,121,239,2864,2980,5836
SAL50118,323,301,628,10,11,23,0,0,0,0,0,0,0,0,0,0,0,0,14,22,37,0,0,0,0,0,0,0,0,0,0,0,0,21,23,40,0,0,0,0,0,0,29,31,58,9,13,19,364,345,708
SAL50119,2713,2971,5689,75,92,165,3,11,17,7,20,31,8,7,10,5,0,3,270,309,585,0,0,4,0,0,4,0,3,3,0,0,0,303,358,654,29,35,65,11,10,21,411,501,909,150,146,299,3272,3620,6896
SAL50120,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,20
SAL50121,96,78,170,3,5,10,0,0,0,0,0,0,0,0,0,0,0,0,16,12,25,0,0,0,0,0,0,0,0,0,0,0,0,16,12,25,0,0,0,0,0,0,24,14,34,14,3,18,129,91,225
SAL50122,6,9,12,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,8,18
SAL50123,455,533,994,66,76,142,0,3,5,6,8,16,4,3,3,0,0,0,60,74,130,0,0,0,3,4,7,0,0,0,0,0,0,77,93,166,7,8,13,0,6,5,147,182,331,88,97,183,696,813,1503
SAL50124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50125,21,22,46,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,6,6,5,0,0,0,24,32,54
SAL50126,446,453,897,7,12,15,0,0,0,0,0,0,5,6,10,0,0,0,76,76,155,0,0,0,0,3,3,0,0,0,0,0,0,84,85,169,0,0,0,0,3,4,86,104,189,69,56,120,603,610,1210
SAL50127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50128,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
SAL50129,511,488,995,25,21,46,0,5,5,0,0,4,0,0,0,0,3,0,70,74,142,0,0,0,0,0,0,0,0,0,0,0,0,72,75,151,17,9,26,0,0,5,113,104,218,42,25,66,668,616,1285
SAL50130,30,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,3,4,0,3,30,20,54
SAL50131,31,31,56,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,10,0,0,0,0,0,0,0,0,0,0,0,0,6,4,8,0,0,0,0,0,0,7,7,18,7,5,14,45,45,86
SAL50132,499,576,1075,29,26,60,0,0,3,5,5,7,0,0,0,0,0,0,71,65,139,0,0,0,0,0,0,0,0,0,0,0,0,78,74,154,3,3,10,4,5,9,116,108,219,44,33,78,660,720,1373
SAL50133,34,28,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,15,0,0,0,0,0,0,0,0,0,0,0,0,10,5,17,0,0,0,0,0,0,10,5,17,4,3,8,46,37,86
SAL50134,16,14,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,3,9,0,0,3,24,19,40
SAL50135,22,19,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,22,45
SAL50136,14,15,28,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5,5,4,5,24,19,39
SAL50137,409,387,798,52,42,92,7,0,6,0,0,0,0,0,7,4,0,4,64,66,127,0,0,0,0,0,0,0,0,0,0,0,0,75,75,149,0,0,0,3,5,7,125,117,244,65,54,121,606,561,1158
SAL50138,14,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,12,19,32
SAL50139,22,12,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,0,0,0,0,0,0,3,5,11,0,0,0,23,14,42
SAL50140,62,55,113,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,3,6,8,0,11,67,56,127
SAL50141,23,18,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,17,37,22,60
SAL50142,80,82,162,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,13,3,16,0,0,0,0,0,0,0,0,0,0,0,0,13,3,16,0,0,0,0,0,0,11,12,19,15,11,32,110,101,210
SAL50143,60,46,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,26,0,0,0,0,0,0,0,0,0,0,0,0,13,18,28,0,0,6,0,0,0,12,18,32,24,15,41,98,80,177
SAL50144,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL50145,65,52,108,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11,0,0,0,0,0,0,8,8,14,10,3,18,82,66,149
SAL50146,10,14,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,14,14,28
SAL50147,16,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,23,5,22,39,3,48
SAL50148,2323,2453,4774,73,78,151,9,6,14,6,9,11,4,3,8,0,4,0,222,245,463,0,0,0,0,4,6,0,0,0,0,0,0,240,271,504,35,27,55,9,3,8,348,376,722,78,75,155,2751,2901,5647
SAL50149,4,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,0,0,0,0,0,0,5,3,7,0,0,0,5,12,22
SAL50150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50151,58,52,112,5,3,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,14,9,18,5,5,9,77,67,143
SAL50152,15,18,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,26,24,47
SAL50153,17,14,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,19,31
SAL50154,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50155,24,13,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,25,12,33
SAL50156,11,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,14,12,30
SAL50157,46,38,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10,0,0,0,0,0,0,4,6,10,4,3,5,58,45,106
SAL50158,30,27,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,12,0,0,0,0,0,0,0,0,0,0,0,0,6,9,12,0,0,0,0,0,0,6,5,11,0,0,4,36,31,71
SAL50159,1736,1545,3289,94,98,196,16,10,27,12,5,21,17,11,26,8,3,12,211,188,402,7,3,11,0,0,0,0,0,0,0,0,0,279,225,502,16,10,27,12,4,11,397,337,737,437,354,787,2580,2234,4807
SAL50160,25,18,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,28,21,53
SAL50161,399,353,756,17,16,29,0,0,0,0,0,5,0,0,0,0,0,0,36,43,74,0,0,0,0,0,0,0,0,0,0,0,0,39,48,84,0,0,6,0,0,0,56,62,116,24,17,41,477,430,911
SAL50162,198,192,386,9,12,16,0,0,0,0,0,0,0,0,0,0,0,0,19,21,39,0,0,0,0,0,0,0,0,0,0,0,0,19,21,39,0,0,0,0,0,0,29,34,60,15,11,29,236,232,469
SAL50163,40,32,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,40,32,75
SAL50164,36,31,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,4,0,6,7,3,15,48,37,84
SAL50165,39,36,73,7,4,9,0,0,0,0,0,0,0,0,0,0,0,0,7,4,7,0,0,0,0,0,0,0,0,0,0,0,0,7,4,7,0,0,0,0,0,0,10,9,19,5,6,15,56,50,104
SAL50166,22,11,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,33
SAL50167,44,38,85,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,4,4,9,0,3,8,48,44,92
SAL50168,297,286,577,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,24,27,52,0,0,0,0,0,0,0,0,0,0,0,0,23,25,54,0,0,0,0,0,0,27,26,57,15,7,24,337,320,658
SAL50169,512,543,1053,10,9,17,0,0,0,0,5,4,0,0,0,0,0,0,54,59,112,0,0,0,0,0,0,0,0,0,0,0,0,53,58,119,0,0,0,3,4,4,69,68,140,54,48,103,632,662,1292
SAL50170,13,6,19,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,6,8,0,0,0,15,14,32
SAL50171,15,12,29,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,22,17,38
SAL50172,318,369,685,23,40,60,0,0,0,0,0,0,0,0,0,0,0,0,31,25,57,0,0,0,0,0,0,0,0,0,0,0,0,31,25,57,0,0,6,0,0,0,60,68,124,55,57,111,431,488,920
SAL50173,3426,3467,6892,27,28,61,12,6,16,12,12,25,16,13,29,4,6,12,507,514,1020,5,4,3,0,5,6,0,0,0,0,0,0,560,559,1119,37,44,76,8,11,16,627,644,1270,144,105,248,4200,4213,8412
SAL50174,34,33,68,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,6,5,14,0,0,0,0,0,0,13,8,21,16,12,26,56,61,116
SAL50175,24,18,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,19,15,40
SAL50176,12,15,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,11,18,29
SAL50177,155,152,307,13,24,38,0,0,0,0,0,0,5,8,6,0,0,0,19,20,39,0,0,0,0,0,0,0,0,0,0,0,0,26,25,52,0,0,3,4,0,6,37,49,91,14,14,28,207,209,419
SAL50178,846,927,1774,17,22,36,0,0,0,9,0,9,0,0,0,0,0,0,107,105,213,0,0,0,0,0,0,0,0,0,0,0,0,114,110,221,3,7,11,10,4,10,146,142,284,37,40,74,1029,1103,2134
SAL50179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50180,1097,1172,2264,118,142,254,0,0,5,6,11,15,4,0,7,0,0,0,134,183,320,0,0,3,4,4,6,0,0,0,0,0,0,147,198,342,4,10,11,10,3,15,273,354,627,129,122,252,1493,1650,3146
SAL50181,444,428,869,13,11,18,0,0,0,0,0,5,0,0,0,0,0,0,46,36,79,0,0,0,0,0,0,0,0,0,0,0,0,45,36,83,3,3,10,0,0,0,63,52,116,19,13,31,524,494,1018
SAL50182,6,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,4,0,3,0,0,0,8,14,22
SAL50183,1565,1860,3427,91,87,177,3,5,5,9,5,11,7,10,22,0,5,8,166,185,347,5,0,4,0,0,0,0,0,0,0,0,0,180,212,397,4,7,10,11,5,12,286,306,592,114,111,228,1965,2274,4247
SAL50184,305,302,601,23,14,39,0,0,0,0,3,6,0,0,3,0,0,0,38,31,67,0,0,0,0,0,0,0,0,0,0,0,0,35,35,75,0,6,4,6,4,4,64,51,118,15,12,25,381,367,744
SAL50185,287,305,594,35,28,67,3,4,0,0,0,8,4,0,0,0,0,0,38,35,74,0,0,0,0,4,5,0,0,0,0,0,0,51,50,94,3,7,7,5,4,4,89,83,176,107,97,208,488,489,971
SAL50186,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,4,6,9,7,17
SAL50187,1152,1223,2375,33,31,60,0,6,3,0,3,3,0,8,4,0,5,3,126,116,243,0,0,0,0,0,0,0,0,0,0,0,0,132,126,261,5,10,12,5,7,14,177,175,348,107,88,197,1434,1487,2916
SAL50188,111,100,219,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,3,9,14,0,0,0,0,0,0,0,0,0,0,0,0,3,9,14,0,0,0,0,0,0,12,8,22,5,9,15,131,124,249
SAL50189,277,281,557,12,18,28,0,0,0,4,0,3,0,0,0,0,0,0,28,21,45,0,0,0,0,0,0,0,0,0,0,0,0,26,23,54,0,0,0,0,0,0,37,40,81,48,44,89,363,367,729
SAL50190,1161,1180,2345,109,151,267,9,12,27,7,5,16,13,34,42,8,3,14,123,140,260,0,3,3,9,13,17,0,0,4,0,0,0,172,212,392,15,13,30,13,9,25,310,393,707,401,313,709,1877,1888,3764
SAL50191,47,40,89,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,7,8,10,0,0,0,0,0,0,0,0,0,0,0,0,7,8,10,0,0,0,0,0,0,6,7,14,3,0,11,58,52,109
SAL50192,80,81,156,4,3,15,0,0,0,0,0,0,0,0,0,0,0,0,7,7,10,0,0,0,0,0,0,0,0,0,0,0,0,7,7,10,0,0,0,0,0,0,14,10,25,4,19,23,98,109,210
SAL50193,70,67,131,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,7,13,0,0,0,0,0,0,0,0,0,0,0,0,3,7,13,0,0,0,0,0,3,8,10,14,10,9,23,88,86,178
SAL50194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50195,50,42,92,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0,9,6,13,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,0,0,0,0,0,0,12,11,25,3,3,11,64,63,125
SAL50196,293,271,563,19,24,43,0,0,0,0,0,0,0,0,0,0,0,0,30,21,54,0,0,0,0,0,0,0,0,0,0,0,0,30,22,53,0,0,0,3,0,3,50,46,90,45,37,84,381,354,737
SAL50197,468,439,912,17,19,35,0,0,0,3,3,4,0,0,0,0,0,0,47,57,106,0,0,0,0,0,0,0,0,0,0,0,0,50,66,115,0,0,3,0,0,0,70,86,154,63,52,115,602,576,1186
SAL50198,12,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,27
SAL50199,20,16,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,4,4,7,7,3,15,31,27,56
SAL50200,1016,833,1848,148,151,299,10,9,20,11,5,20,15,10,26,3,0,5,98,93,185,0,0,0,5,6,12,0,0,0,0,0,0,143,123,268,13,9,18,6,3,9,310,289,597,294,206,497,1616,1326,2947
SAL50201,3263,3527,6793,48,62,114,16,23,45,9,5,18,9,3,17,0,4,3,335,319,656,0,3,6,0,5,4,4,3,6,0,0,0,384,367,750,31,31,66,6,5,5,468,464,934,133,128,255,3863,4119,7984
SAL50202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50203,40,36,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,40,36,79
SAL50204,58,68,123,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,5,9,19,0,0,0,0,0,0,0,0,0,0,0,0,5,9,19,0,0,0,0,0,0,9,7,21,8,7,10,75,86,157
SAL50205,12,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,15,15,25
SAL50206,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
SAL50207,2205,2186,4399,52,58,106,13,8,18,33,10,38,17,15,29,4,6,8,273,242,511,4,4,7,0,0,0,0,3,5,0,0,0,342,283,624,21,5,26,6,3,8,426,350,768,216,163,373,2842,2696,5539
SAL50208,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50209,22,17,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,25,25,43
SAL50210,1402,1513,2913,88,96,182,14,10,23,12,8,19,11,12,27,4,0,4,196,222,416,0,0,0,0,0,0,0,0,0,0,0,0,231,255,489,19,22,36,15,13,35,353,382,739,157,114,277,1916,2009,3927
SAL50211,13,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,9,19
SAL50212,6,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,4,3,7,6,12,13,16,26
SAL50213,27,23,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,3,9,33,25,61
SAL50214,29,20,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,20,54
SAL50215,15,18,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,30
SAL50216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50217,329,343,671,4,0,7,0,0,3,0,0,0,0,0,0,0,0,0,34,27,63,0,0,0,0,0,0,0,0,0,0,0,0,35,31,64,0,0,0,4,0,5,38,36,77,20,11,37,386,390,779
SAL50218,5,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,11
SAL50219,16,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,311,324,20,340
