SAL_CODE_2021,P_EducTrain_GD_GC,P_EducTrain_BD,P_EducTrain_AdD_D,P_EducTrain_Cert,P_EducTrain_ID_NS,P_EducTrain_ToT,P_HealthCareSocA_PD,P_HealthCareSocA_GD_GC,P_HealthCareSocA_BD,P_HealthCareSocA_AdD_D,P_HealthCareSocA_Cert,P_HealthCareSocA_ID_NS,P_HealthCareSocA_ToT,P_ArtRecServ_PD,P_ArtRecServ_GD_GC,P_ArtRecServ_BD,P_ArtRecServ_AdD_D,P_ArtRecServ_Cert,P_ArtRecServ_ID_NS,P_ArtRecServ_ToT,P_OthServ_PD,P_OthServ_GD_GC,P_OthServ_BD,P_OthServ_AdD_D,P_OthServ_Cert,P_OthServ_ID_NS,P_OthServ_ToT,P_ID_NS_PD,P_ID_NS_GD_GC,P_ID_NS_BD,P_ID_NS_AdD_D,P_ID_NS_Cert,P_ID_NS_ID_NS,P_ID_NS_ToT,P_ToT_PD,P_ToT_GD_GC,P_ToT_BD,P_ToT_AdD_D,P_ToT_Cert,P_ToT_ID_NS,P_ToT_ToT
SAL50907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50908,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,17
SAL50909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50910,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50911,7,26,12,14,0,58,9,3,38,22,35,5,115,0,0,0,0,9,0,7,0,0,3,4,20,0,29,0,0,10,4,18,8,38,43,20,144,112,255,21,590
SAL50912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,20,0,33
SAL50913,0,0,0,0,0,3,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,6,11,12,29,10,58
SAL50914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,7
SAL50916,0,0,0,4,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,18,11,23,0,59
SAL50917,74,258,59,48,4,580,156,63,454,148,157,36,1013,27,14,73,26,38,0,171,22,6,48,47,93,4,226,25,11,98,37,60,23,253,937,343,2602,939,1335,173,6332
SAL50918,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,11
SAL50919,0,0,0,4,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8
SAL50920,12,41,20,36,4,120,15,14,61,52,102,9,251,0,0,0,0,9,0,14,0,0,7,10,54,0,76,0,0,3,0,25,4,40,31,34,186,227,717,30,1224
SAL50921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50922,38,106,38,91,7,296,31,24,136,98,171,19,474,3,0,3,6,10,0,17,0,0,11,24,71,0,106,4,0,10,6,63,3,92,119,86,528,440,1368,85,2629
SAL50923,0,3,0,8,0,5,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,6,27,7,41
SAL50924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL50925,7,16,6,19,3,62,10,10,23,23,36,5,106,4,0,0,4,0,6,15,0,0,0,5,21,0,28,0,0,5,0,12,0,20,28,25,116,102,300,32,602
SAL50926,0,8,0,5,0,21,3,0,4,6,7,0,19,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,3,3,8,8,3,39,31,87,16,177
SAL50927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50928,0,4,0,0,0,5,0,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,8,26,3,57
SAL50929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5
SAL50930,0,0,0,0,0,7,0,0,0,3,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,7,22,0,41
SAL50931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50932,56,172,33,47,4,375,62,30,172,53,56,3,371,4,0,18,7,11,0,44,0,10,14,16,45,3,84,12,4,20,12,35,11,90,283,167,949,378,644,64,2474
SAL50933,10,44,4,6,0,87,26,6,66,18,15,7,130,0,0,3,0,0,0,13,3,0,9,4,3,0,16,3,0,5,7,4,7,18,133,49,351,103,126,30,789
SAL50934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,4,9,0,16
SAL50935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50936,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,10,0,32
SAL50937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,5,6,0,24
SAL50938,7,46,5,28,0,97,0,8,26,20,30,3,90,0,0,3,0,4,0,5,3,0,0,0,42,0,45,0,0,0,0,7,7,11,34,21,120,73,380,31,661
SAL50939,14,37,21,43,0,129,7,13,49,53,93,9,213,0,0,6,4,6,0,13,0,0,8,6,45,3,60,4,0,0,7,36,0,46,37,36,188,219,752,37,1273
SAL50940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6
SAL50941,0,6,0,0,0,6,0,0,11,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,30,17,36,6,103
SAL50942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3
SAL50943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
SAL50944,8,11,9,25,0,49,8,5,29,24,49,0,121,0,0,0,0,7,0,8,0,0,0,7,24,0,37,3,0,4,7,24,3,38,47,23,133,138,417,42,792
SAL50945,0,3,0,3,0,9,4,0,0,4,6,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,5,0,0,0,5,4,3,24,12,28,0,72
SAL50946,7,8,5,5,0,26,7,0,43,4,6,5,65,0,0,0,0,4,0,4,0,0,5,0,4,0,8,0,0,0,0,0,3,8,22,10,96,34,71,10,247
SAL50947,7,40,3,13,0,82,33,11,114,85,119,17,384,5,0,6,4,15,0,21,4,0,12,13,57,4,86,6,0,14,10,30,17,79,127,46,399,336,834,93,1842
SAL50948,0,16,10,16,0,48,3,8,45,26,41,9,130,0,0,0,0,5,0,5,0,0,9,3,23,0,34,0,0,3,3,20,12,46,29,15,156,103,311,35,641
SAL50949,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,11,0,32
SAL50950,15,30,4,16,0,78,11,0,42,16,12,4,84,0,0,4,0,0,0,6,0,0,6,6,12,0,32,0,0,3,3,22,3,36,53,25,203,102,369,18,764
SAL50951,8,38,16,31,0,98,11,6,56,26,56,3,152,0,0,0,3,3,0,6,0,0,0,0,34,0,41,0,0,6,5,16,7,34,39,27,196,137,581,30,1013
SAL50952,0,6,0,0,0,10,0,0,6,4,5,0,15,0,0,0,0,5,0,5,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,3,18,9,49,0,83
SAL50953,6,9,0,3,0,16,5,0,9,5,6,0,18,0,0,0,0,0,0,3,0,0,0,0,4,0,5,0,0,0,0,0,3,9,8,8,34,35,69,8,170
SAL50954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9
SAL50955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5
SAL50956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
SAL50957,0,9,13,12,0,31,0,0,16,17,25,0,57,0,0,0,0,0,0,0,0,0,0,3,14,0,10,0,0,0,0,0,0,0,0,6,38,55,167,10,276
SAL50958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50959,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,20
SAL50960,27,138,54,55,7,320,39,20,188,88,105,14,457,0,3,13,6,13,0,34,0,0,9,26,97,4,144,14,6,24,28,48,17,135,223,92,842,610,1128,127,3013
SAL50961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,0,13
SAL50962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8
SAL50963,0,0,0,3,0,3,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,5,27,3,46
SAL50964,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,9,0,20
SAL50965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,5
SAL50966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,15
SAL50967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,0,7
SAL50968,0,0,0,0,0,3,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,9,5,17,3,35
SAL50969,14,47,13,17,0,98,36,9,66,23,29,6,174,0,0,0,4,0,0,5,0,0,3,3,11,3,24,0,0,4,8,4,5,12,66,32,197,93,227,21,641
SAL50970,11,34,20,47,8,127,11,15,102,51,132,15,330,4,0,0,4,9,3,25,5,0,17,19,49,6,84,3,4,15,13,45,14,94,88,42,440,254,695,102,1617
SAL50971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,15,0,30
SAL50972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,0,17
SAL50973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,7,15,0,31
SAL50974,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7,3,0,17
SAL50975,3,3,0,0,0,9,0,6,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,14,30,4,64
SAL50976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,0,13
SAL50977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6
SAL50978,0,0,0,0,0,4,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,9,13,4,36
SAL50979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,7
SAL50980,0,0,0,3,0,9,0,4,3,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,5,0,6,0,5,13,20,73,11,127
SAL50981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,12
SAL50982,0,5,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,5,0,20
SAL50983,0,6,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,22,12,25,7,66
SAL50984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,4,9,0,11
SAL50985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,6
SAL50987,0,0,0,0,0,11,0,0,0,5,3,0,14,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,3,3,5,8,10,39,0,65
SAL50988,9,27,7,21,0,66,4,0,11,6,18,0,48,0,0,0,0,0,0,3,0,0,5,0,20,0,31,0,0,0,0,0,3,9,13,13,65,47,232,27,400
SAL50989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3
SAL50991,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,17
SAL50992,4,5,3,3,0,12,0,3,4,14,7,4,31,0,0,0,0,0,0,4,0,0,0,5,15,0,18,0,0,0,0,5,0,14,5,11,27,45,128,11,225
SAL50993,5,3,6,12,3,30,0,0,3,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11,4,39,6,72
SAL50994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,10
SAL50995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50996,0,19,5,12,0,43,3,7,18,10,9,3,41,0,0,0,0,0,0,4,0,0,0,0,20,0,20,0,0,0,0,12,3,12,9,11,47,46,187,23,326
SAL50997,3,10,0,7,0,26,0,0,10,5,15,8,35,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,5,5,49,22,90,17,189
SAL50998,73,300,80,106,23,706,122,62,427,215,284,33,1145,15,0,42,35,36,0,127,22,5,61,64,212,21,375,42,10,101,62,115,61,387,768,254,2394,1291,2547,311,7560
SAL50999,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,18
SAL51000,56,176,32,17,4,410,185,49,349,56,44,15,700,6,0,22,9,8,0,46,12,7,40,15,40,0,108,37,11,59,15,22,13,156,789,240,1673,389,415,92,3596
SAL51001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,7
SAL51002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6
SAL51003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51004,0,30,19,36,0,96,0,5,28,22,41,4,107,0,0,3,0,4,0,3,0,0,0,0,24,4,31,0,0,3,0,9,8,23,19,16,140,115,386,35,705
SAL51005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SAL51006,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,12
SAL51007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL51008,26,99,24,17,4,245,116,20,202,29,14,7,398,5,5,17,3,0,0,37,4,0,16,6,14,0,46,17,0,30,12,10,0,62,460,124,970,210,173,35,1977
SAL51009,9,19,6,9,0,50,8,0,16,9,12,3,49,0,0,0,0,0,0,3,0,0,0,4,3,0,7,0,0,4,0,3,0,8,21,12,66,34,101,12,243
SAL51010,5,3,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,10,0,23
SAL51011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL51012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,9
SAL51013,0,0,5,0,0,5,3,3,0,7,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,3,7,13,25,4,50
SAL51014,0,8,0,3,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,3,9,0,11,9,34
SAL51015,64,189,31,39,11,436,134,60,286,63,54,8,605,10,4,27,11,11,0,64,12,7,30,16,48,3,116,12,10,56,14,21,8,126,611,291,1685,481,577,77,3723
SAL51016,19,45,18,28,0,122,8,16,57,38,42,10,167,0,0,4,0,6,0,13,0,0,3,10,50,0,70,0,0,4,4,40,4,54,48,49,205,186,570,40,1096
SAL51017,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
SAL51018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4
SAL51019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7
SAL51020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,30,9,49
SAL51021,100,222,36,37,11,555,190,65,401,93,73,8,833,19,5,77,21,22,0,150,11,4,44,29,59,0,142,25,3,77,23,31,18,185,878,339,2445,647,837,131,5282
SAL51022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11
SAL51024,3,6,0,4,0,14,0,0,9,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,23,13,37,3,86
SAL51025,4,21,3,11,0,50,8,3,32,22,20,0,86,0,0,4,0,4,0,3,0,0,6,0,6,0,15,0,0,0,0,0,0,3,20,19,107,60,156,8,365
SAL51026,18,46,9,31,0,126,13,18,47,33,63,6,187,0,0,4,5,7,0,15,0,0,7,13,33,0,54,0,0,4,5,26,10,51,62,52,216,178,476,39,1023
SAL51027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51030,34,152,34,31,3,337,130,47,255,47,59,20,556,0,3,23,8,8,0,48,7,0,20,11,32,3,68,16,0,65,14,27,18,147,564,204,1341,382,486,92,3064
SAL51031,9,29,18,18,0,79,11,7,20,20,34,0,94,0,0,3,0,3,0,5,3,0,0,0,24,0,26,0,0,4,9,21,5,45,37,27,110,107,316,29,629
SAL51032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51033,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,7,11,5,50,44,196,7,314
SAL51034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
SAL51035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
SAL51036,12,67,26,43,3,159,15,9,67,46,67,4,213,0,0,3,0,3,0,9,5,0,0,6,33,0,48,0,0,4,0,7,6,22,33,43,234,175,570,43,1099
SAL51037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,0,11
SAL51038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51040,6,8,0,9,0,26,0,0,7,11,5,0,25,0,0,0,0,0,0,7,0,0,0,0,8,0,5,0,0,0,4,16,6,24,0,0,36,44,141,20,256
SAL51041,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,18,22,3,53
SAL51042,3,0,0,8,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,3,25,3,42
SAL51043,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL51044,3,7,4,0,0,23,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,10,16,13,45,0,82
SAL51045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5
SAL51047,51,152,43,50,4,333,45,29,151,72,58,14,377,4,0,16,8,15,0,45,0,3,16,21,53,3,95,4,3,17,16,30,4,81,193,130,769,455,851,71,2469
SAL51048,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,5,0,34,0,42
SAL51049,0,9,0,4,0,15,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,6,23,4,56
SAL51050,0,4,0,0,0,8,0,0,10,4,5,0,13,0,0,0,0,0,0,0,0,0,3,0,8,0,10,0,0,0,0,4,0,3,0,0,31,11,62,4,108
SAL51051,0,7,0,0,0,9,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,25,0,52
SAL51052,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,7,20,6,37
SAL51053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8
SAL51054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51055,15,55,23,24,3,141,9,12,50,23,31,4,136,0,0,8,0,5,0,15,4,0,4,3,43,0,51,4,0,0,5,9,8,33,66,49,254,179,418,41,1008
SAL51056,0,7,8,8,0,25,0,0,10,8,24,0,44,0,0,0,0,5,0,8,0,0,0,0,15,0,19,0,0,5,0,12,0,16,0,9,52,38,223,15,337
SAL51057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,17
