SA2_CODE_2021,C11_M_NatPhy_sci_15_19,C11_M_NatPhy_sci_20_24,C11_M_NatPhy_sci_25_34,C11_M_NatPhy_sci_35_44,C11_M_NatPhy_sci_45_54,C11_M_NatPhy_sci_55_64,C11_M_NatPhy_sci_65_74,C11_M_NatPhy_sci_75_84,C11_M_NatPhy_sci_85over,C11_M_NatPhy_sci_Tot,C11_M_InfTec_15_19,C11_M_InfTec_20_24,C11_M_InfTec_25_34,C11_M_InfTec_35_44,C11_M_InfTec_45_54,C11_M_InfTec_55_64,C11_M_InfTec_65_74,C11_M_InfTec_75_84,C11_M_InfTec_85over,C11_M_InfTec_Tot,C11_M_EngRT_15_19,C11_M_EngRT_20_24,C11_M_EngRT_25_34,C11_M_EngRT_35_44,C11_M_EngRT_45_54,C11_M_EngRT_55_64,C11_M_EngRT_65_74,C11_M_EngRT_75_84,C11_M_EngRT_85over,C11_M_EngRT_Tot,C11_M_ArchBuild_15_19,C11_M_ArchBuild_20_24,C11_M_ArchBuild_25_34,C11_M_ArchBuild_35_44,C11_M_ArchBuild_45_54,C11_M_ArchBuild_55_64,C11_M_ArchBuild_65_74,C11_M_ArchBuild_75_84,C11_M_ArchBuild_85over,C11_M_ArchBuild_Tot,C11_M_AgEnv_RS_15_19,C11_M_AgEnv_RS_20_24,C11_M_AgEnv_RS_25_34,C11_M_AgEnv_RS_35_44,C11_M_AgEnv_RS_45_54,C11_M_AgEnv_RS_55_64,C11_M_AgEnv_RS_65_74,C11_M_AgEnv_RS_75_84,C11_M_AgEnv_RS_85over,C11_M_AgEnv_RS_Tot,C11_M_Health_15_19,C11_M_Health_20_24,C11_M_Health_25_34,C11_M_Health_35_44,C11_M_Health_45_54,C11_M_Health_55_64,C11_M_Health_65_74,C11_M_Health_75_84,C11_M_Health_85over,C11_M_Health_Tot,C11_M_Educ_15_19,C11_M_Educ_20_24,C11_M_Educ_25_34,C11_M_Educ_35_44,C11_M_Educ_45_54,C11_M_Educ_55_64,C11_M_Educ_65_74,C11_M_Educ_75_84,C11_M_Educ_85over,C11_M_Educ_Tot,C11_M_MngtCom_15_19,C11_M_MngtCom_20_24,C11_M_MngtCom_25_34,C11_M_MngtCom_35_44,C11_M_MngtCom_45_54,C11_M_MngtCom_55_64,C11_M_MngtCom_65_74,C11_M_MngtCom_75_84,C11_M_MngtCom_85over,C11_M_MngtCom_Tot,C11_M_Soc_cult_15_19,C11_M_Soc_cult_20_24,C11_M_Soc_cult_25_34,C11_M_Soc_cult_35_44,C11_M_Soc_cult_45_54,C11_M_Soc_cult_55_64,C11_M_Soc_cult_65_74,C11_M_Soc_cult_75_84,C11_M_Soc_cult_85over,C11_M_Soc_cult_Tot,C11_M_Creative_art_15_19,C11_M_Creative_art_20_24,C11_M_Creative_art_25_34,C11_M_Creative_art_35_44,C11_M_Creative_art_45_54,C11_M_Creative_art_55_64,C11_M_Creative_art_65_74,C11_M_Creative_art_75_84,C11_M_Creative_art_85over,C11_M_Creative_art_Tot,C11_M_FoodHos_PS_15_19,C11_M_FoodHos_PS_20_24,C11_M_FoodHos_PS_25_34,C11_M_FoodHos_PS_35_44,C11_M_FoodHos_PS_45_54,C11_M_FoodHos_PS_55_64,C11_M_FoodHos_PS_65_74,C11_M_FoodHos_PS_75_84,C11_M_FoodHos_PS_85over,C11_M_FoodHos_PS_Tot,C11_M_MixFld_pr_15_19,C11_M_MixFld_pr_20_24,C11_M_MixFld_pr_25_34,C11_M_MixFld_pr_35_44,C11_M_MixFld_pr_45_54,C11_M_MixFld_pr_55_64,C11_M_MixFld_pr_65_74,C11_M_MixFld_pr_75_84,C11_M_MixFld_pr_85over,C11_M_MixFld_pr_Tot,C11_M_FldStu_ID_15_19,C11_M_FldStu_ID_20_24,C11_M_FldStu_ID_25_34,C11_M_FldStu_ID_35_44,C11_M_FldStu_ID_45_54,C11_M_FldStu_ID_55_64,C11_M_FldStu_ID_65_74,C11_M_FldStu_ID_75_84,C11_M_FldStu_ID_85over,C11_M_FldStu_ID_Tot,C11_M_FldStu_NS_15_19,C11_M_FldStu_NS_20_24,C11_M_FldStu_NS_25_34,C11_M_FldStu_NS_35_44,C11_M_FldStu_NS_45_54,C11_M_FldStu_NS_55_64,C11_M_FldStu_NS_65_74,C11_M_FldStu_NS_75_84,C11_M_FldStu_NS_85over,C11_M_FldStu_NS_Tot,C11_M_Tot_15_19,C11_M_Tot_20_24,C11_M_Tot_25_34,C11_M_Tot_35_44,C11_M_Tot_45_54,C11_M_Tot_55_64,C11_M_Tot_65_74,C11_M_Tot_75_84,C11_M_Tot_85over,C11_M_Tot_Tot,C16_M_NatPhy_sci_15_19,C16_M_NatPhy_sci_20_24,C16_M_NatPhy_sci_25_34,C16_M_NatPhy_sci_35_44,C16_M_NatPhy_sci_45_54,C16_M_NatPhy_sci_55_64,C16_M_NatPhy_sci_65_74,C16_M_NatPhy_sci_75_84,C16_M_NatPhy_sci_85over,C16_M_NatPhy_sci_Tot,C16_M_InfTec_15_19,C16_M_InfTec_20_24,C16_M_InfTec_25_34,C16_M_InfTec_35_44,C16_M_InfTec_45_54,C16_M_InfTec_55_64,C16_M_InfTec_65_74,C16_M_InfTec_75_84,C16_M_InfTec_85over,C16_M_InfTec_Tot,C16_M_EngRT_15_19,C16_M_EngRT_20_24,C16_M_EngRT_25_34,C16_M_EngRT_35_44,C16_M_EngRT_45_54,C16_M_EngRT_55_64,C16_M_EngRT_65_74,C16_M_EngRT_75_84,C16_M_EngRT_85over,C16_M_EngRT_Tot,C16_M_ArchBuild_15_19,C16_M_ArchBuild_20_24,C16_M_ArchBuild_25_34,C16_M_ArchBuild_35_44,C16_M_ArchBuild_45_54,C16_M_ArchBuild_55_64,C16_M_ArchBuild_65_74,C16_M_ArchBuild_75_84,C16_M_ArchBuild_85over,C16_M_ArchBuild_Tot,C16_M_AgEnv_RS_15_19,C16_M_AgEnv_RS_20_24,C16_M_AgEnv_RS_25_34,C16_M_AgEnv_RS_35_44,C16_M_AgEnv_RS_45_54,C16_M_AgEnv_RS_55_64,C16_M_AgEnv_RS_65_74,C16_M_AgEnv_RS_75_84,C16_M_AgEnv_RS_85over,C16_M_AgEnv_RS_Tot
507011158,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,6,18,10,17,4,0,0,51,0,5,0,0,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,4,0,0,0,12,0,0,0,0,4,0,0,0,0,9,0,0,7,5,9,8,0,0,0,35,0,0,4,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,11,0,0,0,0,28,4,12,13,50,41,39,11,3,0,173,0,4,7,3,10,3,5,0,0,32,0,0,0,10,0,0,0,0,0,19,0,8,41,54,46,56,28,5,0,234,0,5,11,12,23,12,6,3,0,76,0,0,4,0,0,3,4,0,0,9
507011159,0,9,22,22,18,14,3,0,0,98,0,11,35,28,14,9,6,0,0,100,13,70,230,204,215,139,53,26,12,956,3,31,54,40,54,45,17,0,0,247,0,7,18,20,13,9,0,0,0,66,0,10,15,14,15,7,3,3,0,70,0,0,11,9,13,25,5,3,0,75,0,16,59,57,57,41,20,7,0,262,0,17,22,30,31,16,8,4,0,129,0,4,20,11,11,3,0,0,0,57,8,3,33,20,27,12,8,3,0,107,0,0,0,0,0,0,0,0,0,3,0,0,7,6,11,0,3,0,0,34,20,24,68,61,66,48,26,29,8,351,51,211,596,522,537,371,156,79,25,2545,0,5,31,19,20,20,8,4,3,110,3,14,44,37,10,7,6,0,0,122,7,68,247,197,211,174,84,37,9,1037,0,28,65,32,37,47,23,16,3,255,0,6,14,17,8,10,3,3,0,60
507011160,0,0,6,11,10,4,5,0,0,34,0,3,16,6,0,0,0,0,0,37,9,43,173,206,169,158,97,41,4,895,8,25,30,43,46,37,27,14,6,232,0,0,3,10,12,5,9,5,0,39,0,6,12,14,7,5,7,0,0,43,0,0,8,11,4,17,8,5,0,53,0,19,30,43,32,18,11,5,4,164,0,9,8,24,13,6,4,0,0,73,0,0,19,15,0,5,0,0,0,39,0,8,28,20,19,19,13,4,0,100,0,0,0,0,0,0,0,0,0,4,0,0,4,10,11,0,0,0,0,23,14,9,43,74,45,46,52,40,14,346,37,128,380,483,372,328,224,104,26,2082,0,0,14,5,13,3,8,6,0,39,3,9,19,20,4,3,0,0,0,60,4,38,184,228,187,164,124,59,8,999,8,8,53,53,45,40,35,10,3,247,0,4,8,16,7,6,7,3,0,48
507011161,0,0,28,17,17,0,6,0,0,71,0,9,79,45,10,4,0,0,0,150,13,63,322,261,151,76,36,10,5,943,0,20,79,47,42,36,6,9,0,242,0,5,6,23,12,0,0,0,0,53,0,6,35,27,7,9,0,0,0,93,0,0,27,11,19,4,0,5,0,69,3,39,133,119,53,31,11,9,0,398,0,11,53,28,10,9,7,0,0,111,0,9,19,9,8,3,0,0,0,50,0,15,33,38,16,4,5,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,10,14,4,3,4,4,0,32,39,26,80,55,51,32,19,18,4,329,68,211,906,687,391,213,108,47,12,2640,0,7,33,32,15,8,9,0,0,104,6,10,67,90,21,5,0,0,0,195,15,90,416,383,229,142,53,15,3,1350,7,21,97,69,27,35,9,7,0,281,0,5,21,26,13,7,0,0,0,69
507011163,0,0,14,11,14,3,0,0,0,38,4,6,32,13,5,4,0,0,0,69,12,56,165,158,147,98,31,12,0,671,3,7,50,28,32,26,17,0,0,171,0,3,14,7,9,0,0,0,0,31,0,6,9,9,9,3,0,0,0,35,0,4,4,10,11,4,0,0,0,32,0,9,51,30,26,16,7,3,0,138,0,12,15,9,12,3,0,0,0,57,0,0,6,4,4,0,0,0,0,26,0,5,8,15,15,5,0,0,0,58,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,4,0,0,0,15,28,27,65,50,50,31,25,17,0,299,53,135,444,348,336,207,78,41,7,1645,0,0,13,9,9,4,0,0,0,36,4,11,15,11,9,0,0,0,0,52,10,48,160,173,173,127,44,11,3,750,5,13,49,36,39,37,12,9,0,212,0,0,8,11,8,9,0,0,0,33
507011259,0,3,15,14,0,5,0,0,0,33,0,6,19,16,3,4,0,0,0,50,3,39,163,170,133,70,31,14,3,632,3,14,32,36,15,16,10,3,0,137,0,0,9,15,7,3,0,0,0,30,0,0,11,13,3,3,4,0,0,36,0,0,6,11,10,7,4,0,0,34,0,10,45,49,25,10,6,5,0,153,3,8,21,19,15,6,5,0,0,70,0,0,3,3,5,0,0,0,0,18,0,0,12,16,11,0,0,0,0,39,0,0,0,0,3,0,0,0,0,3,0,0,5,4,0,0,0,0,0,9,25,14,44,36,27,18,13,7,0,183,33,103,389,389,268,151,75,27,4,1440,0,4,17,8,10,11,7,0,0,53,0,0,23,28,9,0,0,0,0,67,10,40,182,201,153,91,56,20,3,753,3,19,46,45,26,15,17,4,0,179,0,5,7,9,10,4,0,0,0,41
507011260,0,0,6,9,6,7,3,0,0,31,0,0,3,3,0,0,0,0,0,10,3,29,55,42,53,63,26,5,0,289,0,3,4,11,16,15,8,5,0,52,0,3,0,0,3,4,0,0,0,14,0,0,5,9,6,7,0,0,0,33,0,0,3,0,9,5,5,0,0,20,0,5,11,24,25,30,10,0,0,107,0,0,3,7,4,6,0,0,0,30,0,0,6,4,0,0,5,0,0,17,0,0,4,0,9,0,4,0,0,21,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,3,5,0,0,14,5,10,18,23,13,13,5,5,0,95,20,66,122,124,143,162,64,18,0,731,0,3,3,3,6,4,5,0,0,25,0,0,4,6,0,0,0,0,0,13,0,16,36,29,48,66,55,6,0,249,0,0,11,9,14,18,5,7,0,66,0,0,0,0,0,0,0,0,0,6
507021164,0,3,17,16,27,31,16,0,0,111,0,0,6,10,6,0,0,0,0,29,4,23,51,100,119,98,54,34,9,478,0,11,15,33,27,31,12,8,0,130,0,0,9,10,16,15,0,4,0,59,0,9,20,31,44,19,7,0,4,137,0,0,4,11,37,28,11,6,0,98,0,9,41,78,74,71,21,5,3,302,0,17,24,41,47,45,16,3,0,189,0,11,13,10,10,12,4,0,0,61,0,7,12,10,7,5,4,0,0,47,0,0,0,0,0,0,0,0,0,4,0,4,0,6,3,4,0,0,0,18,21,13,28,35,39,36,25,27,14,235,23,99,248,388,461,389,166,92,34,1894,0,4,17,18,27,31,17,6,0,127,0,0,3,20,14,3,4,0,0,44,4,18,60,96,121,103,55,28,15,503,0,9,28,26,37,31,21,7,4,167,0,9,7,12,13,10,9,0,0,56
507021165,0,14,56,55,41,44,18,5,0,231,0,3,38,14,14,5,5,0,0,82,11,36,223,161,180,155,96,41,12,916,0,18,78,71,66,47,35,15,0,336,0,9,21,25,28,23,7,4,0,122,0,9,71,69,37,35,15,3,5,245,0,3,14,26,25,50,20,4,0,152,4,26,79,111,94,65,48,11,7,434,0,24,71,85,81,110,40,14,3,428,8,22,49,35,33,35,9,3,0,185,0,8,40,25,17,13,3,4,0,113,0,0,0,0,0,0,0,0,0,3,0,0,9,3,5,7,0,4,0,37,41,42,132,77,97,107,67,85,35,683,60,204,893,755,717,699,364,186,66,3958,0,18,59,44,65,49,33,10,0,277,0,3,26,18,21,15,3,0,0,89,5,35,208,183,193,168,117,64,14,998,0,13,90,68,77,57,51,14,8,384,0,4,29,27,19,22,15,0,4,129
507021166,0,8,41,38,48,19,8,0,0,170,0,9,25,25,11,15,0,0,0,89,9,50,155,186,214,155,92,57,17,924,8,23,55,44,67,46,38,21,0,299,0,0,37,18,24,9,10,3,0,107,0,0,32,44,34,17,15,0,0,143,0,0,16,29,35,38,15,9,0,139,0,21,68,87,78,51,21,10,3,332,3,15,45,61,47,59,20,6,0,253,3,12,35,52,21,20,8,0,0,145,0,8,20,30,25,10,5,0,0,96,0,0,0,0,0,0,0,3,0,5,0,0,3,9,13,11,4,7,0,43,31,36,77,83,82,63,61,69,43,539,56,181,610,707,696,516,292,190,69,3305,0,9,33,55,50,29,20,0,3,203,0,13,17,33,13,16,0,0,0,93,4,29,202,176,224,203,109,74,15,1039,0,17,70,66,61,66,33,33,7,356,0,6,17,26,27,21,10,0,0,116
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031169,0,5,12,8,0,0,0,0,0,31,7,7,35,18,3,0,0,0,0,70,4,59,221,159,91,54,26,14,0,635,7,18,51,39,21,17,10,3,0,170,0,3,4,3,5,3,4,0,0,21,0,0,16,13,8,5,0,0,0,49,0,0,12,4,7,4,3,3,0,34,0,7,85,44,19,8,5,0,0,172,0,7,30,20,13,7,0,0,0,81,0,5,15,8,4,3,0,0,0,37,4,16,39,32,15,5,6,0,0,108,0,0,0,0,0,0,0,0,0,6,0,0,5,5,0,0,0,0,0,14,23,22,85,60,39,15,14,11,0,264,45,155,607,406,231,128,75,35,0,1677,0,5,15,29,11,8,7,0,0,72,6,23,96,58,15,8,0,0,0,198,16,85,370,361,212,84,48,17,0,1188,6,22,88,65,36,30,9,6,0,260,0,0,21,13,11,3,3,4,0,53
507031170,0,0,11,8,0,0,0,0,0,25,4,5,13,13,3,0,0,0,0,45,15,37,105,90,79,55,49,28,10,468,3,17,25,25,19,12,23,11,0,137,0,5,11,11,3,7,3,0,0,35,0,3,5,7,3,8,0,0,0,30,0,0,10,6,5,4,3,4,0,25,5,5,22,25,22,12,6,0,0,84,0,8,19,6,18,5,6,0,0,66,0,0,9,0,0,0,0,0,0,18,0,4,10,5,14,4,6,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,13,51,31,87,75,68,53,44,36,17,467,74,117,325,281,243,174,147,84,21,1460,0,0,9,7,10,0,4,0,0,29,0,10,13,17,10,5,0,0,0,50,0,36,116,90,101,64,39,47,10,502,6,16,41,29,28,19,24,12,0,176,0,3,17,10,13,7,4,0,0,50
507031172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,11,0,0,5,7,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
507031173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031174,0,3,13,7,4,5,3,0,0,34,8,13,29,16,8,5,0,0,0,72,21,56,169,141,152,126,61,41,7,768,3,14,51,43,29,42,23,14,5,216,0,6,14,11,4,13,0,0,0,53,0,0,8,12,7,6,3,3,0,39,0,3,6,0,6,5,0,0,0,26,0,5,34,31,15,8,9,0,0,107,3,10,19,25,16,8,9,0,0,86,0,3,14,7,3,0,0,0,0,30,3,10,31,30,22,12,6,0,0,106,3,4,0,0,0,0,0,0,0,8,0,0,5,10,3,3,0,0,0,24,78,46,95,108,74,68,60,35,5,565,117,171,484,437,342,292,177,102,14,2128,0,4,9,7,11,3,0,3,0,28,3,14,28,25,10,9,0,0,0,90,12,61,159,163,149,136,86,48,9,830,7,6,52,42,34,24,30,17,4,219,0,7,16,7,6,13,7,0,0,50
507031261,0,5,0,3,7,0,0,0,0,18,0,0,5,0,3,0,0,0,0,13,6,20,31,48,81,57,30,9,0,292,0,4,6,14,26,9,3,0,0,67,0,6,0,6,7,6,0,0,0,25,0,6,3,6,4,0,0,0,0,25,0,0,0,0,0,4,3,0,0,9,0,0,5,5,8,17,3,0,0,33,0,3,0,0,0,4,0,0,0,17,6,0,0,0,4,0,0,0,0,11,0,0,0,3,12,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,84,231,155,92,55,16,9,0,666,38,133,282,255,241,162,64,18,0,1190,0,0,10,3,8,9,0,0,0,31,0,5,33,9,5,0,0,0,0,53,0,44,148,112,98,77,44,8,0,535,3,20,52,23,31,24,7,3,0,160,0,6,11,11,7,6,0,0,0,40
507041175,0,6,30,20,41,42,26,10,0,168,0,7,29,22,27,4,0,0,0,101,6,44,90,125,167,171,101,53,18,790,3,16,18,39,45,33,21,11,11,194,0,6,0,10,8,5,8,3,0,48,0,8,26,51,49,38,27,16,6,225,0,9,7,7,16,25,8,6,4,87,5,46,114,140,127,119,58,24,11,642,0,17,32,36,41,48,37,4,5,224,0,8,18,15,8,13,3,0,0,70,0,7,10,12,12,3,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,3,6,3,5,8,3,7,0,35,25,54,75,53,69,49,41,36,20,412,48,229,460,528,628,557,337,182,74,3038,0,15,23,25,39,46,32,17,0,188,4,7,26,28,18,15,3,0,0,105,0,40,133,130,151,169,136,71,32,861,0,13,34,45,39,47,24,18,8,231,0,0,9,3,8,10,3,10,0,48
507041176,0,3,5,14,15,18,10,0,0,60,0,7,13,18,7,5,0,0,0,53,0,14,38,43,65,62,38,9,3,282,7,3,11,8,14,7,18,0,6,79,0,0,4,0,3,3,0,0,0,18,0,5,8,9,11,10,8,0,0,56,0,0,5,8,7,10,12,0,3,58,0,14,35,44,40,29,20,4,0,194,0,4,11,12,16,9,5,0,0,61,0,4,12,3,4,0,0,0,0,26,0,5,8,0,6,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,15,8,9,7,7,16,12,7,3,78,21,73,162,174,203,171,130,35,15,982,0,5,7,10,12,15,9,0,0,64,0,4,9,21,12,9,0,0,0,62,4,31,55,53,58,59,35,24,7,312,0,5,3,8,10,8,8,10,0,66,0,0,4,3,3,0,0,0,0,11
507041177,0,4,26,43,37,27,11,7,3,152,0,6,33,22,17,4,0,0,0,75,6,44,178,192,213,189,95,58,23,1006,3,18,72,53,69,42,37,29,0,318,0,7,29,21,20,16,5,3,3,102,0,3,51,34,37,16,17,8,6,182,0,3,30,22,32,44,11,13,0,159,4,21,71,142,107,81,40,21,12,493,0,16,52,63,47,30,25,8,3,241,3,12,24,18,8,7,0,0,0,80,3,13,29,26,26,5,12,0,3,113,0,0,0,0,4,0,0,0,0,4,0,5,6,10,3,6,3,0,0,38,29,22,55,67,58,50,57,56,20,424,50,169,655,716,667,528,314,208,75,3379,0,4,33,45,38,32,21,7,0,183,0,3,16,23,27,11,0,5,0,84,0,46,175,203,222,166,144,64,29,1057,0,18,88,68,62,47,44,29,6,361,0,3,17,20,25,15,12,5,0,103
507041178,0,10,32,35,53,74,21,10,4,240,3,9,55,36,21,6,0,0,0,135,10,65,145,166,247,189,111,82,36,1051,0,19,45,43,45,38,22,24,8,251,3,4,10,8,12,12,8,5,4,72,0,7,42,37,43,31,22,20,5,218,0,4,10,16,30,52,33,16,4,157,0,47,133,152,159,165,78,42,13,794,0,22,44,40,39,41,23,19,6,233,0,11,18,13,20,6,3,0,0,76,0,11,19,17,12,4,11,5,0,68,0,0,0,0,0,4,0,0,0,3,0,0,6,9,3,6,3,0,0,34,42,50,67,52,52,62,37,47,36,437,66,253,639,630,752,686,370,271,110,3773,0,19,30,37,56,40,47,11,6,246,6,10,46,54,29,15,6,0,0,162,7,64,178,207,237,196,164,81,35,1176,0,22,55,57,53,34,35,17,19,287,0,3,14,12,9,8,11,6,3,58
507041179,0,5,9,24,22,40,15,0,0,122,0,7,23,19,16,8,3,0,0,91,0,43,80,89,123,151,83,56,19,641,0,16,14,17,24,20,16,13,3,126,0,0,6,0,5,12,7,0,0,37,0,19,17,11,19,24,11,8,0,117,0,3,9,9,16,32,18,10,0,92,0,31,60,71,80,80,29,16,13,384,0,13,19,13,25,29,10,9,0,115,0,8,10,4,4,3,3,0,0,45,0,4,15,6,3,9,3,0,0,46,0,0,0,0,0,0,0,0,0,0,0,3,0,9,5,4,0,4,0,23,17,7,8,25,22,21,16,20,36,171,23,161,283,299,373,433,221,130,72,2004,0,13,5,19,27,30,33,4,0,139,0,14,25,30,30,10,3,0,0,112,3,33,83,102,121,138,112,66,25,680,3,7,27,24,19,25,20,13,5,145,0,0,9,6,7,4,9,6,3,33
507041180,0,12,20,23,36,45,4,0,0,138,7,10,33,38,31,12,0,0,0,136,9,68,97,165,269,271,91,33,8,1013,4,27,28,29,41,37,17,3,0,202,0,10,17,7,10,13,7,0,0,71,4,13,30,26,31,17,5,4,0,126,0,0,7,18,38,53,15,0,0,142,5,38,85,108,125,136,38,11,3,548,4,22,26,31,38,39,9,3,0,169,4,11,17,7,10,7,0,0,0,57,0,5,5,9,10,12,7,0,0,48,0,0,0,0,6,0,4,0,0,7,0,7,9,5,3,3,0,0,0,27,21,19,22,19,43,32,17,14,3,192,64,250,396,486,683,677,225,79,16,2871,0,14,16,28,20,41,23,3,0,146,0,11,24,48,24,21,7,0,0,137,3,50,150,153,209,262,137,53,12,1025,4,21,39,34,35,45,27,7,3,208,0,4,7,14,4,14,6,0,0,53
507041181,0,12,27,51,41,44,18,19,0,203,0,7,31,37,18,4,4,0,0,98,5,37,154,285,257,192,107,104,20,1159,0,18,49,69,97,49,41,26,12,365,4,0,18,29,25,12,7,9,0,97,0,10,35,66,41,26,26,18,10,226,0,0,19,33,57,41,32,6,9,199,6,32,118,180,164,86,53,35,7,688,0,25,44,63,52,34,16,10,3,251,5,12,16,12,20,5,7,0,3,81,0,3,17,25,21,7,6,6,0,91,0,0,0,0,0,0,0,0,0,0,0,0,10,9,9,4,9,3,0,47,30,19,46,64,74,58,34,62,32,424,54,171,587,918,874,555,362,312,91,3925,0,8,26,46,52,36,28,11,5,212,0,6,25,31,36,14,0,0,0,113,10,53,157,255,277,199,150,84,46,1233,0,21,67,65,87,67,38,39,9,402,0,4,13,25,27,12,6,8,0,93
507041182,0,16,32,25,34,30,10,3,3,159,6,23,64,30,35,7,0,0,0,163,11,77,129,160,225,225,107,75,24,1030,3,20,26,31,48,33,21,16,3,219,0,8,13,4,14,7,7,4,0,62,0,12,54,20,26,9,12,8,0,146,0,0,16,14,31,31,17,6,0,112,6,59,85,85,97,91,42,22,8,492,5,20,42,31,36,16,11,3,3,172,0,20,22,9,10,4,0,0,0,68,0,12,15,15,15,17,10,0,0,84,3,4,0,0,0,0,0,0,0,6,0,6,3,3,3,9,3,0,0,30,27,28,49,40,43,47,30,38,18,318,56,300,558,489,609,527,281,173,59,3057,0,22,36,43,21,36,18,3,3,174,4,12,50,23,30,25,5,0,0,155,9,78,206,138,189,216,158,83,23,1095,4,21,36,27,28,47,33,22,4,219,0,5,12,17,14,8,15,3,3,77
507041183,0,0,7,12,11,3,0,0,0,44,0,4,11,7,0,0,0,0,0,36,5,14,89,68,62,39,19,21,5,319,0,13,32,19,13,8,10,0,0,99,0,3,10,8,5,6,0,0,0,26,0,0,11,17,5,4,0,0,0,38,0,0,6,13,9,3,0,0,0,32,0,3,29,39,21,10,8,6,0,107,0,4,11,24,15,0,0,0,0,60,0,0,7,10,7,0,0,0,0,27,0,4,6,12,10,3,0,3,0,39,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,3,0,0,11,19,12,30,42,20,15,13,19,13,173,28,65,250,283,163,99,60,50,18,1008,0,4,12,11,9,4,5,0,0,43,0,0,11,12,11,0,0,0,0,30,0,19,94,66,60,43,28,12,3,336,0,4,26,20,14,14,6,4,0,96,0,0,4,10,5,0,3,0,0,30
