SA2_CODE_2021,C11_CFNC_BF_Neg_ni_inc,C11_CFNC_BF_1_149,C11_CFNC_BF_150_399,C11_CFNC_BF_400_649,C11_CFNC_BF_650_799,C11_CFNC_BF_800_1249,C11_CFNC_BF_1250_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_3999,C11_CFNC_BF_4000more,C11_CFNC_BF_Ns,C11_CFNC_BF_Tot,C11_CFNC_BPT_Neg_ni_inc,C11_CFNC_BPT_1_149,C11_CFNC_BPT_150_399,C11_CFNC_BPT_400_649,C11_CFNC_BPT_650_799,C11_CFNC_BPT_800_1249,C11_CFNC_BPT_1250_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000_3999,C11_CFNC_BPT_4000more,C11_CFNC_BPT_Ns,C11_CFNC_BPT_Tot,C11_CFNC_1F1P_Neg_ni_inc,C11_CFNC_1F1P_1_149,C11_CFNC_1F1P_150_399,C11_CFNC_1F1P_400_649,C11_CFNC_1F1P_650_799,C11_CFNC_1F1P_800_1249,C11_CFNC_1F1P_1250_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000_3999,C11_CFNC_1F1P_4000more,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_Tot,C11_CFNC_1E1A_Neg_ni_inc,C11_CFNC_1E1A_1_149,C11_CFNC_1E1A_150_399,C11_CFNC_1E1A_400_649,C11_CFNC_1E1A_650_799,C11_CFNC_1E1A_800_1249,C11_CFNC_1E1A_1250_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000_3999,C11_CFNC_1E1A_4000more,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_Tot,C11_CFNC_1F1NW_Neg_ni_inc,C11_CFNC_1F1NW_1_149,C11_CFNC_1F1NW_150_399,C11_CFNC_1F1NW_400_649,C11_CFNC_1F1NW_650_799,C11_CFNC_1F1NW_800_1249,C11_CFNC_1F1NW_1250_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000_3999,C11_CFNC_1F1NW_4000more,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_Tot,C11_CFNC_1P1NW_Neg_ni_inc,C11_CFNC_1P1NW_1_149,C11_CFNC_1P1NW_150_399,C11_CFNC_1P1NW_400_649,C11_CFNC_1P1NW_650_799,C11_CFNC_1P1NW_800_1249,C11_CFNC_1P1NW_1250_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_3999,C11_CFNC_1P1NW_4000more,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_Tot,C11_CFNC_1A1NW_Neg_ni_inc,C11_CFNC_1A1NW_1_149,C11_CFNC_1A1NW_150_399,C11_CFNC_1A1NW_400_649,C11_CFNC_1A1NW_650_799,C11_CFNC_1A1NW_800_1249,C11_CFNC_1A1NW_1250_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000_3999,C11_CFNC_1A1NW_4000more,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_Tot,C11_CFNC_BA_Neg_ni_inc,C11_CFNC_BA_1_149,C11_CFNC_BA_150_399,C11_CFNC_BA_400_649,C11_CFNC_BA_650_799,C11_CFNC_BA_800_1249,C11_CFNC_BA_1250_1999,C11_CFNC_BA_2000_2499,C11_CFNC_BA_2500_2999,C11_CFNC_BA_3000_3999,C11_CFNC_BA_4000more,C11_CFNC_BA_Ns,C11_CFNC_BA_Tot,C11_CFNC_BNW_Neg_ni_inc,C11_CFNC_BNW_1_149,C11_CFNC_BNW_150_399,C11_CFNC_BNW_400_649,C11_CFNC_BNW_650_799,C11_CFNC_BNW_800_1249,C11_CFNC_BNW_1250_1999,C11_CFNC_BNW_2000_2499,C11_CFNC_BNW_2500_2999,C11_CFNC_BNW_3000_3999,C11_CFNC_BNW_4000more,C11_CFNC_BNW_Ns,C11_CFNC_BNW_Tot,C11_CFNC_LFns_Neg_ni_inc,C11_CFNC_LFns_1_149,C11_CFNC_LFns_150_399,C11_CFNC_LFns_400_649,C11_CFNC_LFns_650_799,C11_CFNC_LFns_800_1249,C11_CFNC_LFns_1250_1999,C11_CFNC_LFns_2000_2499,C11_CFNC_LFns_2500_2999,C11_CFNC_LFns_3000_3999,C11_CFNC_LFns_4000more,C11_CFNC_LFns_Ns,C11_CFNC_LFns_Tot,C11_CFNC_Tot_Neg_ni_inc,C11_CFNC_Tot_1_149,C11_CFNC_Tot_150_399,C11_CFNC_Tot_400_649,C11_CFNC_Tot_650_799,C11_CFNC_Tot_800_1249,C11_CFNC_Tot_1250_1999,C11_CFNC_Tot_2000_2499,C11_CFNC_Tot_2500_2999,C11_CFNC_Tot_3000_3999,C11_CFNC_Tot_4000more,C11_CFNC_Tot_Ns,C11_CFNC_Tot_Tot,C11_CF_BFT_Neg_ni_inc,C11_CF_BFT_1_149,C11_CF_BFT_150_399,C11_CF_BFT_400_649,C11_CF_BFT_650_799,C11_CF_BFT_800_1249,C11_CF_BFT_1250_1999,C11_CF_BFT_2000_2499,C11_CF_BFT_2500_2999,C11_CF_BFT_3000_3999,C11_CF_BFT_4000more,C11_CF_BFT_Ns,C11_CF_BFT_Tot,C11_CF_BPT_Neg_ni_inc,C11_CF_BPT_1_149,C11_CF_BPT_150_399,C11_CF_BPT_400_649,C11_CF_BPT_650_799,C11_CF_BPT_800_1249,C11_CF_BPT_1250_1999,C11_CF_BPT_2000_2499,C11_CF_BPT_2500_2999,C11_CF_BPT_3000_3999,C11_CF_BPT_4000more,C11_CF_BPT_Ns,C11_CF_BPT_Tot,C11_CF_1F1P_Neg_ni_inc,C11_CF_1F1P_1_149,C11_CF_1F1P_150_399,C11_CF_1F1P_400_649,C11_CF_1F1P_650_799,C11_CF_1F1P_800_1249,C11_CF_1F1P_1250_1999,C11_CF_1F1P_2000_2499,C11_CF_1F1P_2500_2999,C11_CF_1F1P_3000_3999,C11_CF_1F1P_4000more,C11_CF_1F1P_Ns,C11_CF_1F1P_Tot,C11_CF_1E1A_Neg_ni_inc,C11_CF_1E1A_1_149,C11_CF_1E1A_150_399,C11_CF_1E1A_400_649,C11_CF_1E1A_650_799,C11_CF_1E1A_800_1249,C11_CF_1E1A_1250_1999,C11_CF_1E1A_2000_2499,C11_CF_1E1A_2500_2999,C11_CF_1E1A_3000_3999,C11_CF_1E1A_4000more,C11_CF_1E1A_Ns,C11_CF_1E1A_Tot,C11_CF_1F1NW_Neg_ni_inc,C11_CF_1F1NW_1_149,C11_CF_1F1NW_150_399,C11_CF_1F1NW_400_649,C11_CF_1F1NW_650_799
506031125,0,0,0,0,0,4,36,50,29,72,29,0,225,0,0,0,0,4,6,7,7,0,8,0,0,36,0,0,0,0,0,12,45,32,8,28,3,6,134,0,0,0,0,0,0,5,6,0,0,0,0,15,0,0,0,0,4,25,27,12,28,11,0,3,107,0,0,4,12,10,21,5,3,4,0,0,3,59,0,0,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,17,56,38,38,16,9,0,0,0,14,189,0,0,0,0,0,4,0,0,0,0,0,54,60,21,0,22,69,54,109,151,107,73,117,27,73,835,3,0,0,0,0,7,43,51,61,98,89,27,377,0,0,0,0,0,14,13,10,0,3,4,8,58,0,0,0,0,4,17,117,80,84,125,34,36,504,0,0,0,0,0,6,11,7,7,13,6,10,66,0,0,5,3,5
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,0,0,0,0,0,16,106,128,63,68,20,6,411,0,0,0,15,12,23,17,9,0,0,0,0,77,0,0,0,0,3,28,89,44,19,9,0,3,193,0,0,0,3,0,4,12,11,0,5,3,0,39,0,0,0,3,24,55,64,5,17,0,0,3,176,0,3,19,16,10,13,9,0,0,0,0,0,61,0,0,0,0,0,5,4,0,0,0,0,0,17,0,0,0,0,0,3,10,0,0,4,0,0,16,20,0,24,124,51,54,13,0,0,0,0,7,295,0,0,0,0,0,4,0,0,0,0,0,107,112,23,7,48,166,107,198,311,203,100,89,24,124,1404,0,6,0,3,0,12,61,79,39,57,25,20,296,0,0,4,3,3,16,10,5,5,4,0,3,47,4,0,0,3,3,32,118,73,28,40,5,16,325,0,0,0,0,0,7,9,15,3,4,0,4,42,4,0,6,4,24
506031128,0,0,0,0,0,11,58,116,63,59,20,0,331,0,0,0,6,3,21,14,8,3,7,0,0,61,0,0,0,0,0,32,79,54,29,17,9,0,224,0,0,0,4,0,3,15,13,9,4,4,0,44,0,0,0,9,11,48,48,8,25,3,0,3,149,0,0,3,11,13,37,15,0,0,0,0,0,95,0,0,6,0,0,5,0,0,0,0,0,0,14,0,0,0,0,0,0,6,0,0,0,0,0,12,11,0,23,171,75,75,19,3,4,0,0,9,404,0,0,0,6,0,0,0,0,0,0,0,104,112,19,0,32,212,109,235,255,203,133,94,32,127,1443,0,0,0,0,0,11,46,56,41,73,24,26,275,0,0,0,0,3,6,18,8,4,7,0,12,55,0,0,0,0,4,26,131,107,49,67,18,35,435,0,0,0,0,0,6,18,15,10,10,11,7,81,0,0,0,0,23
506031129,0,0,0,3,0,3,28,45,31,51,42,0,192,0,0,4,0,3,19,17,3,0,8,5,0,68,0,0,0,0,3,12,40,25,19,23,6,0,120,0,0,0,0,0,6,7,4,4,4,3,0,20,0,0,0,3,8,24,42,10,28,4,3,3,127,0,0,8,8,16,27,18,3,9,5,0,0,98,0,0,0,0,0,0,7,0,3,3,0,0,19,0,0,0,4,0,0,3,3,0,8,3,0,29,13,0,25,115,84,136,43,11,9,4,9,17,473,0,0,0,0,0,0,0,0,0,0,0,79,80,12,0,40,145,120,227,200,105,95,107,70,98,1222,0,0,0,0,0,4,33,51,42,90,88,36,337,0,0,0,0,0,25,13,3,3,3,10,6,64,0,0,0,0,8,15,89,68,72,149,72,35,497,0,0,0,0,0,0,9,8,9,20,9,8,65,0,0,3,3,9
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031131,0,0,0,0,0,11,46,70,39,100,31,0,302,4,0,5,5,9,10,15,11,0,5,0,0,67,0,0,0,0,3,25,62,51,34,45,11,3,233,0,0,0,0,0,7,14,6,8,6,0,0,38,0,0,0,0,14,45,57,12,36,13,0,12,186,0,0,0,14,30,45,20,6,9,0,0,0,131,0,0,0,0,0,4,11,0,9,0,0,0,27,0,0,0,0,0,4,3,0,0,0,0,0,16,19,3,24,133,64,127,33,9,4,5,0,14,432,0,0,0,4,0,0,0,0,0,0,0,100,108,25,3,35,166,112,281,269,165,138,167,39,138,1530,0,0,0,5,0,9,60,81,90,160,103,44,558,0,0,0,3,0,13,23,11,15,13,5,0,93,0,0,0,0,0,29,163,155,125,186,62,58,784,0,0,0,0,0,5,16,8,12,29,17,15,99,0,0,4,7,12
506041132,0,0,0,0,0,9,101,107,52,59,15,4,363,0,0,0,0,5,17,19,5,3,7,0,0,58,0,0,0,0,3,40,91,28,16,13,3,6,203,0,0,0,0,0,7,12,8,6,0,0,0,40,0,0,0,9,27,68,48,15,0,6,0,7,174,6,0,4,33,25,26,10,0,0,0,0,3,104,0,0,0,0,0,6,0,0,0,0,0,0,12,0,0,0,0,0,0,7,7,0,3,0,0,18,25,0,35,203,51,61,21,3,0,0,3,15,414,0,0,0,6,0,5,0,0,0,0,0,100,120,29,3,40,256,118,242,310,168,89,82,22,145,1500,0,0,0,0,0,7,76,85,38,49,24,43,312,0,0,0,0,0,16,19,5,0,3,0,8,60,0,0,0,0,4,46,171,62,40,47,10,26,413,0,0,0,0,0,10,26,24,11,9,0,10,88,4,0,11,15,35
506041133,5,0,0,0,0,9,73,147,72,129,43,3,492,0,0,0,4,4,16,12,8,8,8,4,0,58,3,0,0,5,3,17,92,52,21,42,8,6,235,0,0,0,0,4,0,13,12,15,6,0,3,55,0,0,0,0,14,42,67,6,40,8,0,7,188,0,0,7,13,4,27,7,0,0,0,0,4,70,0,0,0,0,0,8,8,0,0,0,0,3,21,0,0,0,0,0,0,5,3,0,0,0,3,15,29,0,21,96,52,53,25,6,3,0,0,12,297,0,0,0,0,0,0,0,0,0,0,0,117,127,34,3,32,115,84,183,310,229,164,196,64,155,1563,0,0,0,0,4,14,94,131,127,176,105,54,705,0,0,0,0,3,19,23,12,8,12,4,11,93,3,0,3,0,4,48,228,206,136,220,46,51,943,0,0,0,0,0,4,26,29,21,28,12,11,134,0,0,0,16,17
506041134,0,0,4,0,0,25,137,118,47,43,6,4,389,0,0,3,6,4,20,16,3,7,3,0,0,65,0,0,0,0,10,41,99,35,15,14,0,3,218,0,0,0,0,0,12,24,13,0,3,0,0,57,0,0,0,6,17,79,60,4,12,5,0,11,193,3,0,3,28,30,29,10,5,0,0,0,10,107,0,0,0,0,4,13,6,0,5,0,0,0,28,0,0,0,0,0,3,0,5,0,0,0,4,21,12,0,36,280,109,100,22,0,5,0,0,19,580,0,0,0,11,0,0,6,0,0,0,0,165,181,17,4,48,336,174,315,388,186,88,70,14,213,1840,0,0,0,0,5,10,73,73,40,59,16,27,305,0,0,0,0,10,11,8,16,4,0,0,6,51,0,0,4,3,4,67,172,106,51,25,12,25,469,0,0,0,0,0,9,37,28,16,8,0,12,98,0,0,5,14,26
506041135,0,0,0,3,0,3,56,137,59,92,26,12,385,0,0,0,4,0,12,8,6,0,3,0,0,36,0,0,0,0,4,28,82,43,12,21,0,3,201,0,0,0,0,0,0,17,13,6,5,3,0,38,0,0,0,5,13,41,55,4,21,5,0,4,137,0,0,5,13,9,14,6,6,0,0,0,0,57,0,0,0,0,4,10,0,0,0,0,0,0,21,0,0,0,0,0,0,3,6,0,3,6,0,24,3,0,15,93,45,39,8,3,0,0,0,11,224,0,0,0,0,0,0,0,0,0,0,0,100,108,6,0,22,123,79,152,241,208,109,128,34,133,1234,0,0,0,0,0,10,58,91,91,100,41,29,420,0,0,0,5,0,6,17,7,7,6,0,0,55,0,0,0,3,5,50,212,137,81,100,26,36,647,0,0,0,0,0,4,22,19,14,18,8,8,94,3,0,3,6,6
506041136,3,0,0,0,8,9,74,83,31,32,6,0,244,0,0,5,3,5,10,11,0,0,0,0,0,31,0,0,0,0,3,38,56,25,5,4,6,4,146,0,0,0,0,6,0,8,8,0,4,3,0,32,0,0,0,3,11,61,46,4,14,0,0,3,144,0,0,5,30,13,15,5,0,3,0,0,9,78,0,0,0,0,4,10,0,0,0,0,0,0,19,0,0,0,0,0,0,4,3,0,0,0,3,11,3,9,31,148,51,62,22,0,3,0,0,17,340,0,0,0,4,0,8,0,0,0,0,0,75,91,6,9,39,182,100,203,220,127,58,49,18,112,1126,3,0,0,0,0,7,53,57,32,33,22,26,228,0,0,0,0,0,9,15,11,0,0,0,0,35,0,0,0,0,5,20,104,60,27,36,14,18,280,0,0,0,0,3,0,9,8,8,4,5,0,41,3,0,0,10,20
506041137,3,0,0,0,3,17,130,188,76,87,15,8,526,0,0,0,10,9,17,22,7,0,0,0,0,69,3,0,0,0,7,41,140,73,27,38,0,9,334,0,0,0,0,0,8,19,18,7,9,3,3,67,0,0,0,12,32,81,89,15,35,11,3,13,286,0,4,3,23,22,26,23,0,0,0,0,5,117,0,0,0,3,5,9,13,0,5,0,0,0,30,0,0,0,0,0,0,10,11,0,4,0,4,36,24,3,35,252,126,164,32,0,0,0,0,11,666,0,0,0,3,0,3,3,0,0,0,0,136,157,32,10,41,311,207,372,480,319,158,141,23,199,2286,6,5,0,0,6,5,71,140,71,135,47,63,544,0,0,0,0,3,26,32,12,8,5,3,12,98,0,0,0,4,0,70,241,192,81,98,30,56,769,0,0,0,0,0,0,29,42,14,17,9,15,128,3,0,0,15,26
506051138,5,0,0,0,5,12,112,153,77,77,24,0,469,0,0,0,6,0,18,4,6,0,0,0,0,43,0,0,0,4,3,29,90,59,16,27,0,6,241,0,0,0,0,0,9,18,9,8,7,0,0,49,0,0,0,0,13,62,52,9,24,10,0,7,186,0,0,6,19,11,20,11,0,4,0,0,6,76,0,0,0,3,4,8,10,0,0,0,0,0,28,0,0,0,0,0,0,3,8,0,0,0,0,18,19,0,35,152,73,83,10,6,0,0,0,9,394,0,0,0,7,0,3,0,0,0,0,0,162,166,24,0,44,191,113,252,316,254,136,126,33,181,1670,0,0,0,0,0,10,62,94,71,89,46,44,403,0,0,0,4,4,4,17,10,4,5,0,5,57,0,0,3,3,5,46,193,112,55,63,29,40,553,0,0,0,0,0,9,24,20,9,14,4,7,83,0,4,0,0,8
506051139,0,0,0,0,0,15,56,117,47,59,23,8,326,0,0,0,3,4,13,10,0,0,0,0,0,33,0,0,0,0,0,18,65,31,22,9,0,3,149,0,0,0,0,0,0,17,9,3,4,3,6,39,0,0,0,12,14,28,47,9,16,3,0,4,136,0,0,6,12,6,20,9,6,0,0,0,0,51,0,0,0,0,0,3,7,0,0,0,0,0,14,0,0,0,0,0,6,5,4,3,5,0,0,20,6,0,18,144,66,71,14,0,0,0,0,6,332,0,0,0,4,0,0,0,0,0,0,0,85,92,13,0,23,171,91,175,228,170,94,87,27,113,1186,0,0,0,0,0,9,40,70,46,69,25,25,283,0,0,0,0,0,7,17,4,5,3,0,4,44,0,0,0,0,0,28,135,97,50,51,15,32,408,0,0,0,0,0,4,17,14,20,14,0,8,73,0,0,3,4,5
506051140,0,0,0,0,0,4,42,89,50,85,40,3,323,0,0,0,3,12,25,19,10,7,9,8,0,76,0,0,6,8,4,29,73,44,34,50,9,0,251,0,0,0,0,0,7,15,7,0,8,5,3,43,0,0,0,3,11,32,71,13,55,16,5,8,211,0,0,8,19,21,47,20,6,6,3,0,6,140,0,0,0,0,3,3,6,0,6,0,3,0,19,0,0,0,0,0,5,0,4,0,0,0,4,18,18,0,37,191,116,196,85,17,17,6,5,23,722,0,0,0,3,3,0,0,0,0,0,0,138,149,17,0,48,230,165,350,338,190,180,181,77,187,1962,0,0,0,0,0,6,18,45,49,102,85,43,355,0,0,0,0,0,11,15,12,7,11,4,12,69,0,0,0,3,0,23,104,122,111,148,63,54,642,0,0,0,0,0,4,12,6,12,16,5,12,69,0,0,0,0,8
506051141,0,0,0,0,0,10,28,52,26,40,19,6,186,0,0,0,4,9,19,18,9,4,10,0,4,73,0,0,0,0,0,15,53,31,16,43,3,5,163,0,0,3,0,0,7,6,3,9,5,0,0,32,0,0,0,0,4,28,36,3,27,10,5,9,119,0,0,6,15,11,27,14,3,0,4,0,0,87,0,0,3,0,0,0,3,0,9,0,0,0,16,0,0,0,0,0,0,0,3,0,8,0,0,15,3,8,21,131,61,106,49,5,4,7,3,8,406,0,0,0,5,5,0,0,0,0,0,0,92,98,12,8,38,158,94,213,206,107,91,117,34,120,1202,0,0,0,0,0,4,21,36,29,81,62,34,272,0,0,0,0,0,9,5,9,3,11,5,4,45,0,0,0,0,0,18,102,99,95,113,34,48,514,0,0,0,0,0,3,12,20,9,19,11,12,86,0,0,0,0,3
506061142,0,0,0,0,0,3,44,87,42,38,9,4,236,0,0,0,0,0,9,11,0,3,0,0,0,30,0,0,0,0,0,14,47,33,9,12,4,5,118,0,0,0,0,0,0,13,7,0,4,0,0,26,0,0,0,5,5,22,29,3,13,0,0,0,80,0,0,3,17,6,8,10,0,0,0,0,4,46,0,0,0,0,6,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,10,66,33,24,14,3,0,0,0,3,163,0,0,0,0,0,0,0,0,0,0,0,70,69,8,0,16,86,53,81,166,142,75,60,15,89,792,0,0,0,0,0,3,29,38,21,36,22,23,175,0,0,0,0,0,0,6,4,0,3,0,0,21,0,0,0,0,0,21,116,65,38,51,17,33,338,0,0,0,0,0,5,20,8,8,8,0,6,52,0,0,0,3,5
506061143,0,0,0,0,0,5,16,30,18,38,15,0,128,0,0,0,0,0,10,10,5,0,0,3,0,31,0,0,0,0,3,14,21,10,3,18,0,8,77,0,0,0,0,0,0,0,0,3,3,0,4,13,0,0,4,0,6,26,19,9,21,0,0,5,81,0,0,0,15,3,8,7,0,0,3,0,0,42,0,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,17,58,12,33,10,6,0,0,0,6,140,0,0,0,0,0,0,0,0,0,0,0,53,58,8,0,20,78,29,99,86,64,49,56,23,73,589,0,0,0,0,0,7,25,32,21,42,25,20,170,0,0,0,0,0,7,11,9,4,3,0,5,39,0,0,0,0,0,18,60,51,33,45,12,36,268,0,0,0,0,0,0,5,12,3,3,3,4,37,0,0,0,0,3
506061144,4,0,0,0,0,5,15,18,15,13,12,0,81,0,0,0,0,6,9,3,0,0,0,0,0,25,0,0,0,0,0,9,18,18,7,10,0,0,72,0,0,0,0,0,3,0,4,0,0,0,0,10,0,0,0,0,3,7,15,6,8,0,0,3,48,0,0,0,3,11,4,10,0,8,4,5,0,34,0,0,0,0,3,0,0,3,5,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,8,4,0,14,61,26,20,3,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,49,46,3,5,18,65,53,63,78,48,41,27,13,59,473,0,0,0,4,0,3,7,13,12,22,12,16,85,0,0,0,0,0,3,5,0,0,0,0,5,19,0,0,0,0,5,3,30,22,24,29,3,11,127,0,0,0,0,0,0,5,0,0,3,0,3,11,0,0,0,0,4
506071145,0,0,0,0,0,3,77,118,72,166,88,0,518,0,0,3,4,0,14,20,10,3,5,4,0,66,0,0,0,3,0,22,77,53,28,60,12,3,259,0,0,0,0,0,3,12,12,7,10,8,0,49,0,0,0,0,7,24,59,6,43,9,5,8,166,0,3,9,12,5,18,17,9,0,10,3,0,88,0,0,0,0,0,4,6,0,6,0,0,0,16,0,0,0,0,0,4,0,0,7,3,0,0,21,13,0,10,93,59,69,39,8,6,0,3,8,326,0,0,0,0,0,6,0,0,0,0,0,140,146,13,3,25,119,80,162,311,221,172,266,128,167,1660,0,0,0,0,0,0,16,29,15,54,59,12,186,0,0,0,0,3,11,8,7,0,3,0,0,39,4,0,0,0,5,10,31,43,46,93,39,27,290,0,0,0,0,0,7,4,4,10,12,4,6,41,0,0,0,0,8
506071146,0,0,0,0,0,4,26,39,23,52,50,0,194,0,0,3,0,0,12,14,9,0,0,0,0,44,0,0,0,0,3,6,23,23,18,32,12,0,121,0,0,0,0,0,4,3,0,3,9,0,0,28,0,0,0,3,7,20,21,8,27,0,5,0,92,0,0,4,12,5,20,10,3,0,4,0,0,65,0,0,0,0,0,0,0,0,4,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9,63,44,60,46,10,3,0,5,12,268,0,0,0,0,0,4,0,0,0,0,0,55,59,13,0,19,81,58,133,146,92,83,113,80,72,895,0,0,0,0,0,5,7,24,29,56,92,28,238,0,0,0,0,0,6,3,7,0,15,4,3,43,0,0,0,0,0,11,37,41,78,106,52,21,350,0,0,3,0,0,0,4,7,10,22,13,3,53,0,5,0,0,9
506071147,0,0,0,0,5,11,72,105,57,159,153,3,566,0,0,0,4,7,25,29,10,6,10,9,0,100,0,0,0,0,0,24,54,50,36,60,21,4,258,0,0,0,0,0,3,9,4,6,16,9,4,65,0,0,4,3,8,34,45,14,91,22,9,3,245,5,0,0,6,11,20,26,7,6,7,9,6,106,0,0,0,0,0,4,3,4,4,0,4,0,20,0,0,0,0,0,0,5,7,0,0,7,0,22,18,0,13,59,39,81,53,23,16,14,8,3,342,0,0,0,0,4,0,0,0,0,0,0,180,186,21,0,19,80,80,207,303,227,236,298,225,201,1905,0,0,4,0,0,3,14,21,19,87,112,29,286,0,0,0,0,0,5,3,7,8,12,15,10,55,0,0,0,0,4,10,44,52,87,185,96,41,522,0,0,0,0,0,4,3,10,18,18,27,5,81,0,0,0,4,3
507011148,0,0,0,0,0,11,57,151,71,125,45,4,474,0,0,0,0,0,13,7,6,3,0,5,0,44,0,0,0,0,0,11,59,52,32,34,7,3,196,0,0,0,0,0,0,6,5,3,11,0,0,34,0,0,0,4,4,25,42,4,17,6,4,7,114,0,0,5,8,11,9,6,0,5,0,0,0,48,0,0,0,0,3,3,0,0,6,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,14,9,0,14,50,29,41,15,4,0,4,0,0,155,0,0,0,0,0,4,0,0,0,0,0,99,105,8,5,22,63,52,114,192,225,143,191,56,118,1190,0,0,0,0,0,9,40,79,74,111,63,26,408,0,0,0,0,6,12,15,6,3,11,3,7,69,0,0,0,0,0,34,200,195,103,161,39,34,769,0,0,0,0,0,3,29,25,22,21,10,9,124,3,0,0,11,6
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
