SA2_CODE_2021,C11_1_74_REA,C11_1_74_ST_HA,C11_1_74_Co_ho_pr,C11_1_74_Per_no_sa_ho,C11_1_74_Oth_land_typ,C11_1_74_LLT_NS,C11_1_74_Tot,C11_75_99_REA,C11_75_99_ST_HA,C11_75_99_Co_ho_pr,C11_75_99_Pe_no_sa_ho,C11_75_99_Oth_lan_typ,C11_75_99_Lan_type_ns,C11_75_99_Tot,C11_100_149_REA,C11_100_149_ST_HA,C11_100_149_Co_ho_pr,C11_100_149_Pe_no_sa_ho,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Co_ho_pr,C11_150_199_Pe_no_sa_ho,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Co_ho_pr,C11_200_224_Pe_no_sa_ho,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Co_ho_pr,C11_225_274_Pe_no_sa_ho,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Co_ho_pr,C11_275_349_Pe_no_sa_ho,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Co_ho_pr,C11_350_449_Pe_no_sa_ho,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Co_ho_pr,C11_450_549_Pe_no_sa_ho,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Co_ho_pr,C11_550_649_Pe_no_sa_ho,C11_550_649_Ot_lan_ty,C11_550_649_Lan_ty_ns,C11_550_649_Tot,C11_650_749_REA,C11_650_749_ST_HA,C11_650_749_Co_ho_pr,C11_650_749_Pe_no_sa_ho,C11_650_749_Oth_lan_typ,C11_650_749_LLT_NS,C11_650_749_Tot,C11_750_849_REA,C11_750_849_ST_HA,C11_750_849_Co_ho_pr,C11_750_849_Pe_no_sa_ho,C11_750_849_Oth_lan_typ,C11_750_849_LLT_NS,C11_750_849_Tot,C11_850_950_REA,C11_850_949_ST_HA,C11_850_949_Co_ho_pr,C11_850_949_Pe_no_sa_ho,C11_850_949_Oth_lan_typ,C11_850_949_LLT_NS,C11_850_949_Tot,C11_950over_REA,C11_950over_ST_HA,C11_950over_Co_ho_pr,C11_950over_Pe_no_sa_ho,C11_950over_Oth_lan_typ,C11_950over_LLT_NS,C11_950over_Tot,C11_R_NS_REA,C11_R_NS_ST_HA,C11_R_NS_Co_ho_pr,C11_R_NS_Pe_no_sa_ho,C11_R_NS_Oth_lan_typ,C11_R_NS_Land_typ_ns,C11_Rent_not_statd_Tot,C11_Tot_REA,C11_Tot_ST_HA,C11_Tot_Co_ho_pr,C11_Tot_Pe_no_sa_ho,C11_Tot_Oth_lan_typ,C11_Tot_LLT_NS,C11_Tot_Tot,C16_1_74_REA,C16_1_74_ST_HA,C16_1_74_Co_ho_pr,C16_1_74_Per_no_sa_ho,C16_1_74_Oth_land_typ,C16_1_74_LLT_NS,C16_1_74_Tot,C16_75_99_REA,C16_75_99_ST_HA,C16_75_99_Co_ho_pr,C16_75_99_Pe_no_sa_ho,C16_75_99_Oth_lan_typ,C16_75_99_Lan_type_ns,C16_75_99_Tot,C16_100_149_REA,C16_100_149_ST_HA,C16_100_149_Co_ho_pr,C16_100_149_Pe_no_sa_ho,C16_100_149_Ot_lan_ty,C16_100_149_Lan_typ_ns,C16_100_149_Tot,C16_150_199_REA,C16_150_199_ST_HA,C16_150_199_Co_ho_pr,C16_150_199_Pe_no_sa_ho,C16_150_199_Ot_lan_ty,C16_150_199_Lan_ty_ns,C16_150_199_Tot,C16_200_224_REA,C16_200_224_ST_HA,C16_200_224_Co_ho_pr,C16_200_224_Pe_no_sa_ho,C16_200_224_Ot_lan_ty,C16_200_224_Lan_ty_ns,C16_200_224_Tot,C16_225_274_REA,C16_225_274_ST_HA,C16_225_274_Co_ho_pr,C16_225_274_Pe_no_sa_ho,C16_225_274_Ot_la_typ,C16_225_274_Lan_ty_ns,C16_225_274_Tot,C16_275_349_REA,C16_275_349_ST_HA,C16_275_349_Co_ho_pr,C16_275_349_Pe_no_sa_ho,C16_275_349_Ot_lan_ty,C16_275_349_Lan_ty_ns,C16_275_349_Tot,C16_350_449_REA,C16_350_449_ST_HA,C16_350_449_Co_ho_pr,C16_350_449_Pe_no_sa_ho,C16_350_449_Ot_lan_ty,C16_350_449_Lan_ty_ns,C16_350_449_Tot,C16_450_549_REA,C16_450_549_ST_HA,C16_450_549_Co_ho_pr,C16_450_549_Pe_no_sa_ho,C16_450_549_Oth_lan_typ,C16_450_549_Lan_ty_ns,C16_450_549_Tot,C16_550_649_REA,C16_550_649_ST_HA,C16_550_649_Co_ho_pr,C16_550_649_Pe_no_sa_ho,C16_550_649_Oth_lan_typ,C16_550_649_LLT_NS,C16_550_649_Tot,C16_650_749_REA,C16_650_749_ST_HA,C16_650_749_Co_ho_pr,C16_650_749_Pe_no_sa_ho,C16_650_749_Oth_lan_typ,C16_650_749_LLT_NS,C16_650_749_Tot,C16_750_849_REA,C16_750_849_ST_HA,C16_750_849_Co_ho_pr,C16_750_849_Pe_no_sa_ho,C16_750_849_Oth_lan_typ,C16_750_849_LLT_NS,C16_750_849_Tot,C16_850_950_REA,C16_850_949_ST_HA,C16_850_949_Co_ho_pr,C16_850_949_Pe_no_sa_ho
506021123,6,20,0,0,0,0,25,0,49,26,7,4,0,90,11,12,4,25,0,0,59,40,7,4,52,0,0,107,84,0,0,55,0,0,141,217,0,0,91,8,0,316,456,0,0,210,21,9,695,449,0,0,223,19,0,693,196,0,0,56,3,0,254,106,0,0,21,4,0,126,51,0,0,9,5,0,60,21,0,0,9,0,0,32,16,0,0,4,0,0,19,25,0,0,6,4,0,30,30,4,0,25,10,0,75,1714,107,33,785,79,19,2738,0,8,3,3,0,0,13,0,10,5,5,0,0,16,12,50,33,23,0,4,119,12,9,11,23,6,0,62,54,4,0,21,3,0,86,243,4,0,59,0,0,304,357,4,0,142,11,3,515,544,0,0,197,19,0,764,324,0,0,121,8,0,450,162,0,0,36,4,0,203,76,0,0,17,0,0,91,25,0,0,8,0,0,31,14,0,0,0
506021309,0,28,0,0,0,0,38,0,47,0,0,0,0,48,5,60,3,7,3,0,82,5,34,6,15,0,0,63,0,19,0,28,0,0,46,29,6,0,40,0,0,76,160,9,0,96,11,4,276,156,5,0,67,8,0,238,46,0,0,16,0,0,66,9,0,0,7,0,0,11,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,11,0,7,3,0,34,405,226,19,286,35,12,977,0,11,0,0,0,0,13,0,11,0,0,0,0,11,5,60,8,12,5,0,82,0,29,5,14,0,0,61,0,19,3,9,0,0,30,6,21,3,10,4,0,46,99,17,0,57,10,0,187,276,3,0,111,9,0,404,136,0,0,36,5,0,178,5,4,0,6,0,0,13,4,0,0,3,0,0,6,0,0,0,0,0,0,0,0,4,0,0
506021310,0,3,0,3,0,0,10,0,13,0,3,0,0,14,3,8,3,8,0,0,22,4,5,0,20,4,0,37,10,8,0,21,3,0,38,41,0,0,22,0,0,62,141,0,0,94,12,0,244,143,0,0,83,17,0,244,44,0,0,12,0,0,50,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,0,0,12,5,0,20,392,39,3,281,43,7,766,0,4,0,0,0,0,3,0,3,0,0,0,0,5,0,14,0,7,0,0,30,5,7,0,11,0,0,27,6,0,0,7,0,0,13,8,0,0,15,0,0,26,117,0,0,63,11,0,190,257,3,0,105,6,5,377,97,0,0,35,4,0,133,12,0,0,9,0,0,28,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
506021311,0,74,0,0,0,0,79,3,144,5,3,0,6,165,7,105,0,17,0,4,137,24,53,0,36,4,0,110,27,16,0,24,3,0,71,110,19,0,59,3,0,193,231,5,0,101,20,0,352,234,0,0,93,6,0,328,116,0,0,27,0,0,143,42,0,0,0,0,0,54,7,6,0,0,0,0,5,0,0,0,4,0,0,5,0,0,0,3,0,0,0,8,0,0,3,0,0,15,9,31,0,19,4,5,61,819,443,12,371,52,18,1712,3,14,0,0,0,0,23,0,34,0,3,0,0,45,3,195,6,13,5,0,220,16,60,0,21,6,0,100,20,37,0,22,0,0,79,83,21,0,36,10,0,149,248,16,0,96,6,0,377,464,9,0,121,10,0,609,266,4,0,73,8,0,351,58,0,0,26,0,0,85,6,0,0,0,0,0,10,0,0,0,0,0,0,5,4,0,0,0
506031124,0,148,14,5,0,0,168,3,294,22,7,6,0,332,46,189,122,73,23,13,467,38,76,22,71,11,3,217,33,28,12,49,3,0,125,63,20,0,80,8,5,173,312,6,3,198,25,6,544,530,5,0,257,25,3,821,124,0,5,87,4,0,223,39,4,0,23,0,0,59,17,3,0,16,0,0,31,4,3,0,12,0,0,22,5,4,0,3,0,0,12,16,0,0,11,0,0,31,33,55,24,48,5,5,173,1261,835,222,944,108,29,3389,0,61,7,5,0,0,79,4,41,5,6,0,0,55,25,301,59,67,16,10,468,38,99,97,81,21,3,340,13,32,7,34,4,0,97,46,32,16,44,8,0,148,237,22,4,151,15,9,439,604,4,7,261,31,0,904,264,0,7,118,23,0,410,64,0,0,44,5,0,116,15,0,0,29,0,0,42,10,0,0,7,0,0,19,8,4,0,0
506031125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,6,0,0,6,0,0,0,0,0,0,7,0,0,0,11,0,0,11,3,0,0,16,0,0,21,83,0,0,48,0,0,129,100,0,0,28,0,0,126,16,0,0,4,0,0,17,5,0,0,0,0,0,9,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,7,3,3,0,7,0,0,17,203,3,0,134,9,3,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,5,0,0,5,0,0,0,3,0,0,3,3,0,0,5,0,0,5,4,0,0,13,0,0,16,56,0,0,30,0,0,85,116,0,0,45,0,0,156,49,0,0,9,0,0,61,8,0,0,3,0,0,6,3,0,0,0,0,0,3,0,0,0,0
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,3,34,3,5,0,0,40,0,55,5,9,0,3,70,6,51,8,37,0,0,105,16,30,7,45,6,6,105,18,26,0,45,4,0,84,63,9,0,83,9,0,168,347,8,4,174,29,4,567,582,3,4,174,23,9,787,53,4,0,26,5,0,90,6,0,0,7,0,0,13,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,3,0,0,9,24,16,0,30,8,8,87,1133,224,28,636,90,26,2135,0,15,4,4,0,0,26,0,9,0,4,0,0,23,12,68,9,32,4,3,119,14,40,11,40,8,0,115,8,27,10,26,0,6,72,32,20,5,34,4,0,93,249,25,5,125,8,0,404,903,9,0,292,56,6,1263,210,0,0,74,10,4,297,14,0,0,9,0,0,29,9,0,0,3,0,0,10,0,0,0,3,0,0,6,0,0,0,0
506031128,0,7,0,5,0,0,11,0,12,0,3,0,0,23,7,17,0,20,0,0,44,7,14,0,34,0,0,61,10,4,0,40,0,0,61,40,8,0,66,0,0,111,209,0,0,144,15,0,367,206,0,0,106,12,5,329,11,0,0,9,0,0,15,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,6,0,0,15,0,4,34,494,71,10,454,34,9,1074,0,0,0,6,0,0,11,0,5,0,0,0,0,3,7,28,0,18,0,0,58,0,16,3,12,0,0,34,3,9,0,17,0,0,32,17,7,0,37,0,0,60,157,3,0,103,10,0,271,319,0,7,154,6,0,486,63,0,0,31,6,0,97,4,0,0,11,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031129,3,11,10,3,0,0,23,0,20,0,4,0,0,22,5,12,10,15,4,0,39,7,4,4,31,0,0,38,0,0,0,17,0,0,18,26,0,0,33,0,0,64,156,0,0,103,10,0,266,267,0,0,116,4,0,391,84,0,0,32,3,0,121,26,0,0,13,0,0,47,13,0,0,9,0,0,18,8,0,0,7,0,0,14,0,0,0,0,0,0,0,11,0,0,0,0,0,11,9,3,5,18,3,4,41,622,46,22,396,23,5,1119,0,0,6,0,0,0,7,0,9,0,0,0,0,9,4,26,3,11,0,0,44,5,9,0,14,0,0,25,4,9,4,11,0,0,27,12,0,0,15,3,0,29,93,0,4,55,11,0,152,229,0,0,131,8,0,375,167,0,0,63,3,0,231,60,0,0,17,0,0,77,28,0,0,14,0,0,42,8,0,0,0,0,0,11,0,0,0,0
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031131,3,21,4,0,0,0,26,0,23,0,0,0,0,25,3,9,4,27,0,0,36,0,3,0,30,0,0,37,7,0,0,18,0,0,28,10,0,0,33,0,0,42,96,0,0,96,3,0,196,288,0,0,149,12,0,453,94,0,0,33,0,0,123,4,0,0,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,5,0,6,0,4,20,512,63,12,412,15,8,1021,0,0,0,4,0,0,5,0,13,0,3,0,0,21,0,23,0,21,5,0,55,0,9,0,18,0,0,26,0,4,0,11,0,0,15,5,3,0,18,0,0,27,34,0,0,42,0,0,80,281,4,0,149,13,0,444,224,0,0,68,3,0,301,71,0,0,22,3,0,101,11,0,0,3,0,0,14,0,0,0,4,0,0,4,0,0,0,0
506041132,0,28,4,8,0,0,35,0,66,0,0,0,0,73,3,58,0,31,3,8,98,17,48,5,44,6,0,116,4,18,0,58,6,0,90,49,10,4,87,6,0,160,372,5,0,221,23,4,625,212,3,0,109,16,0,343,15,0,0,20,4,0,41,3,0,0,0,0,0,7,0,5,0,0,0,0,5,0,0,0,4,0,0,4,0,0,0,0,0,0,0,4,0,0,3,0,0,9,12,13,0,36,9,4,76,696,256,10,626,78,21,1681,0,14,0,0,0,0,21,0,7,0,4,0,0,13,3,96,0,21,3,3,125,0,40,4,27,0,0,66,8,19,3,24,0,0,60,38,29,0,56,5,0,121,316,17,0,167,23,5,530,430,8,0,235,31,5,707,82,0,0,55,7,0,145,0,0,0,9,0,0,12,0,0,0,6,0,0,6,0,0,0,4,0,0,3,0,0,0,0
506041133,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,3,4,0,14,5,3,0,10,0,0,13,6,0,0,7,0,0,11,0,0,0,8,0,0,10,5,0,0,25,0,0,24,403,0,0,112,6,6,525,216,0,0,73,8,0,293,22,0,0,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,4,4,0,0,0,0,0,4,0,0,0,13,5,3,16,666,13,4,249,18,3,954,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,5,0,10,0,0,10,0,0,0,8,0,0,18,4,0,0,8,0,0,12,3,0,0,14,0,0,20,23,0,0,19,0,0,39,391,0,4,103,3,0,501,376,0,0,99,8,0,480,64,0,0,14,0,0,79,3,0,0,6,0,0,8,0,0,0,0,0,0,4,3,0,0,0
506041134,0,51,6,6,3,0,69,0,78,3,3,0,0,88,6,102,53,35,15,0,218,15,42,23,52,0,0,140,26,19,0,75,6,0,125,95,17,5,117,10,0,237,497,8,0,249,20,11,783,189,5,0,104,8,3,303,3,0,0,8,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,7,0,12,12,34,8,25,4,5,83,855,358,100,673,68,24,2075,3,14,4,5,0,0,20,0,26,8,3,0,0,39,3,93,6,21,13,0,132,7,111,31,15,7,8,180,9,30,9,24,0,0,74,71,19,5,62,6,0,162,386,25,0,221,26,3,674,371,12,4,193,41,0,614,28,0,0,27,0,0,57,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0
506041135,0,4,0,0,0,0,4,0,12,0,0,0,0,12,0,26,0,11,4,0,42,3,11,0,7,0,0,23,4,7,0,18,0,4,34,15,4,0,41,5,0,57,88,0,0,77,7,4,174,212,0,0,93,0,0,311,100,0,0,18,0,0,126,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,6,5,0,14,0,0,24,439,69,4,282,28,10,823,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,17,0,6,0,0,19,0,17,0,6,3,6,36,0,9,0,15,0,0,24,10,10,0,18,6,0,43,50,5,0,39,4,0,105,269,4,0,130,19,5,422,199,0,0,63,9,0,273,34,0,0,13,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506041136,0,5,0,7,4,0,13,0,31,0,7,3,0,38,0,40,0,14,3,0,68,4,26,4,30,36,0,94,8,10,0,36,8,0,58,45,5,0,61,3,0,120,176,3,0,146,19,3,355,74,4,0,43,4,0,127,3,0,0,3,0,0,8,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,12,0,10,7,4,41,323,138,7,368,93,12,947,4,4,0,0,0,0,12,0,3,6,4,0,0,13,8,41,0,16,5,0,68,5,44,28,19,12,3,109,8,19,4,18,10,0,62,22,8,0,42,27,0,105,171,15,0,122,21,3,328,190,14,4,138,28,4,374,14,0,0,18,12,0,41,4,0,0,3,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0
506041137,0,22,0,3,3,0,35,0,39,0,5,0,0,41,0,46,0,24,6,0,81,4,33,3,42,3,0,83,17,13,0,42,0,0,77,31,13,0,85,7,0,132,239,4,0,203,20,5,468,328,0,0,173,15,4,516,33,0,0,9,0,0,42,4,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,8,21,12,0,23,0,3,64,680,194,7,605,60,13,1564,0,9,0,0,0,0,9,0,12,0,7,0,0,19,0,45,0,15,4,0,64,5,51,4,20,0,0,76,3,19,4,25,0,0,48,23,20,0,44,5,4,95,175,10,0,120,15,3,324,411,3,0,220,27,3,665,122,0,0,53,3,0,182,0,0,0,5,0,0,3,0,0,0,0,0,0,7,3,0,0,0,0,0,3,0,0,0,0
506051138,0,21,0,5,0,0,25,0,40,0,3,0,0,46,0,45,5,17,9,0,76,3,16,0,27,3,0,48,4,0,0,29,0,0,38,21,8,3,50,8,0,85,122,0,0,130,11,0,272,270,0,0,106,8,0,390,52,0,0,19,0,0,72,3,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,0,4,0,5,0,0,0,3,3,0,6,6,10,7,25,8,0,49,489,136,19,414,55,3,1120,0,7,0,4,0,0,12,0,9,5,0,0,0,12,0,49,0,15,0,0,68,8,32,3,25,7,0,73,0,12,0,22,0,0,35,6,13,0,23,0,0,52,75,6,0,96,6,0,188,332,0,0,160,6,4,511,163,0,0,72,3,0,243,21,0,0,12,0,0,30,5,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0
506051139,0,5,0,3,0,0,7,0,8,0,0,0,0,12,4,30,0,6,12,0,45,0,11,0,21,6,3,45,0,7,0,22,6,0,31,14,14,0,23,0,0,54,103,0,0,106,5,0,216,170,0,0,93,7,3,268,43,0,0,19,0,0,61,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,4,0,0,19,352,73,0,305,29,4,764,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,13,0,14,0,0,27,0,12,0,17,0,0,32,0,7,0,16,0,0,27,6,11,0,24,0,0,44,39,4,0,44,3,0,95,266,3,0,143,16,3,431,146,0,0,32,8,0,187,6,0,0,5,0,0,13,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0
506051140,0,3,0,3,0,0,6,0,18,0,4,0,0,22,0,9,0,11,0,0,28,7,6,0,22,0,0,32,9,0,0,24,0,0,33,17,0,0,36,0,0,54,72,0,0,69,0,0,143,107,0,0,67,3,0,177,46,0,0,10,0,0,54,11,0,0,5,0,0,20,4,0,0,0,0,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,11,4,4,27,285,40,0,270,8,0,615,0,0,0,0,0,0,8,0,9,0,3,0,0,8,0,25,0,13,0,0,35,3,8,0,12,0,0,20,0,0,0,12,0,0,14,14,3,0,32,0,0,39,42,0,0,48,3,0,91,131,0,0,74,5,0,215,89,0,0,32,0,0,121,15,0,0,11,0,0,27,16,0,0,0,0,0,12,10,0,0,0,0,0,9,0,0,0,0
506051141,0,0,0,10,0,0,7,0,0,0,0,0,0,0,0,3,13,19,4,4,44,0,0,5,15,3,0,30,0,0,5,18,5,0,30,13,0,4,19,0,0,36,40,0,0,40,0,0,88,72,0,0,38,0,0,107,23,0,0,13,0,0,41,11,0,0,0,0,0,13,3,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,3,0,18,175,3,33,185,26,10,424,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,16,6,0,0,25,0,11,23,9,0,0,43,0,0,4,9,0,0,15,5,0,4,11,0,0,20,16,0,3,40,0,0,61,60,0,4,34,5,4,104,43,0,0,26,0,0,72,16,0,0,11,0,0,24,0,0,0,3,0,0,7,0,0,0,0,0,0,8,0,0,0,4
506061142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,7,0,0,15,0,0,0,7,0,0,8,10,0,0,21,0,0,28,30,0,0,45,0,0,75,167,0,0,38,0,0,207,18,0,0,5,0,0,22,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,16,235,0,0,134,8,7,384,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,3,4,0,0,13,0,0,0,6,0,0,4,5,0,0,12,0,0,8,42,0,0,41,0,0,88,336,0,0,119,4,0,461,75,0,0,36,0,0,110,5,0,0,7,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506061143,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,4,0,4,3,0,11,0,0,0,14,0,0,14,0,3,0,14,0,0,19,4,0,0,22,0,0,25,12,0,0,27,0,0,41,10,0,0,14,0,0,29,6,0,0,11,0,0,21,3,0,0,3,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,15,50,3,0,131,19,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,5,0,0,0,5,0,0,7,0,0,0,5,3,0,12,0,0,0,17,0,0,16,5,0,0,18,0,0,26,18,0,0,33,4,0,53,22,0,0,11,3,0,33,8,0,0,8,0,0,20,3,0,0,0,0,0,10,0,0,0,5,0,0,5,0,0,0,0
506061144,0,5,0,0,0,0,5,0,5,0,0,0,0,7,0,6,0,12,3,0,25,0,6,0,10,0,0,19,5,0,0,7,8,0,20,9,0,0,15,0,0,29,5,0,6,10,0,0,23,15,0,0,10,0,0,21,8,0,0,9,0,0,15,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,18,43,19,4,81,25,4,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,10,6,0,15,0,0,0,7,0,0,8,0,0,0,4,0,5,13,11,0,0,13,3,0,27,19,0,0,15,0,0,29,9,0,0,4,0,0,14,3,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
506071145,4,36,5,11,0,0,55,0,61,0,7,0,0,72,3,58,0,49,3,0,116,18,21,3,57,0,0,103,22,10,0,56,0,0,91,82,8,4,86,5,0,189,451,15,0,224,9,0,709,498,3,0,185,7,0,698,186,0,0,64,5,0,253,63,0,0,16,0,0,77,34,4,0,5,0,0,43,19,0,0,0,0,0,24,10,0,0,0,0,0,10,15,0,0,4,0,0,25,17,9,3,28,5,0,62,1436,227,16,794,46,17,2535,0,10,0,3,0,0,12,0,19,4,5,4,0,32,5,89,0,21,3,0,118,12,42,6,45,0,0,99,9,11,0,20,0,0,40,44,21,10,43,7,0,123,318,10,0,151,11,3,487,581,11,0,213,15,3,819,272,0,0,93,6,0,370,111,0,0,26,0,5,139,53,0,0,9,0,0,56,21,0,0,5,0,0,26,20,0,0,0
506071146,0,53,3,0,0,0,62,0,77,7,3,0,0,91,5,99,22,21,5,4,160,3,42,0,28,3,0,81,4,15,0,11,4,0,33,8,11,0,17,0,0,33,60,10,0,40,0,0,114,116,7,3,72,0,0,195,63,0,0,36,5,0,105,32,0,0,12,0,0,46,21,0,0,8,0,0,24,11,0,0,4,0,0,14,8,0,0,3,0,0,9,8,0,0,4,0,0,11,6,20,4,17,4,0,47,343,339,46,272,28,4,1034,0,16,0,0,0,0,19,0,16,3,0,0,0,19,0,127,0,9,0,0,139,3,58,10,13,7,0,87,0,27,0,3,0,0,37,6,24,0,13,0,0,45,44,13,0,29,3,0,76,108,10,0,59,9,0,182,86,0,0,45,3,0,142,43,0,0,22,0,0,65,30,0,0,6,0,0,41,21,0,0,5,0,0,24,10,0,0,3
