SA2_CODE_2021,C16_C_Lat_Da_Saint_0_14,C16_C_Lat_Da_Saint_15_24,C16_C_Lat_Da_Saint_25_34,C16_C_Lat_Da_Saint_35_44,C16_C_Lat_Da_Saint_45_54,C16_C_Lat_Da_Saint_55_64,C16_C_Lat_Da_Saint_65_74,C16_C_Lat_Da_Saint_75_84,C16_C_Lat_Da_Saint_85ov,C16_C_Lat_Da_Saint_Tot,C16_C_Luthe_0_14,C16_C_Luthe_15_24,C16_C_Luthe_25_34,C16_C_Luthe_35_44,C16_C_Luthe_45_54,C16_C_Luthe_55_64,C16_C_Luthe_65_74,C16_C_Luthe_75_84,C16_C_Luthe_85ov,C16_C_Luthe_Tot,C16_C_Ori_Orth_0_14,C16_C_Ori_Orth_15_24,C16_C_Ori_Orth_25_34,C16_C_Ori_Orth_35_44,C16_C_Ori_Orth_45_54,C16_C_Ori_Orth_55_64,C16_C_Ori_Orth_65_74,C16_C_Ori_Orth_75_84,C16_C_Ori_Orth_85ov,C16_C_Ori_Orth_Tot,C16_C_Oth_Prot_0_14,C16_C_Oth_Prot_15_24,C16_C_Oth_Prot_25_34,C16_C_Oth_Prot_35_44,C16_C_Oth_Prot_45_54,C16_C_Oth_Prot_55_64,C16_C_Oth_Prot_65_74,C16_C_Oth_Prot_75_84,C16_C_Oth_Prot_85ov,C16_C_Oth_Prot_Tot,C16_C_Pentec_0_14,C16_C_Pentec_15_24,C16_C_Pentec_25_34,C16_C_Pentec_35_44,C16_C_Pentec_45_54,C16_C_Pentec_55_64,C16_C_Pentec_65_74,C16_C_Pentec_75_84,C16_C_Pentec_85ov,C16_C_Pentec_Tot,C16_C_Pres_Ref_0_14,C16_C_Pres_Ref_15_24,C16_C_Pres_Ref_25_34,C16_C_Pres_Ref_35_44,C16_C_Pres_Ref_45_54,C16_C_Pres_Ref_55_64,C16_C_Pres_Ref_65_74,C16_C_Pres_Ref_75_84,C16_C_Pres_Ref_85ov,C16_C_Pres_Ref_Tot,C16_C_Sal_Army_0_14,C16_C_Sal_Army_15_24,C16_C_Sal_Army_25_34,C16_C_Sal_Army_35_44,C16_C_Sal_Army_45_54,C16_C_Sal_Army_55_64,C16_C_Sal_Army_65_74,C16_C_Sal_Army_75_84,C16_C_Sal_Army_85ov,C16_C_Sal_Army_Tot,C16_C_Sev_day_Adv_0_14,C16_C_Sev_day_Adv_15_24,C16_C_Sev_day_Adv_25_34,C16_C_Sev_day_Adv_35_44,C16_C_Sev_day_Adv_45_54,C16_C_Sev_day_Adv_55_64,C16_C_Sev_day_Adv_65_74,C16_C_Sev_day_Adv_75_84,C16_C_Sev_day_Adv_85ov,C16_C_Sev_day_Adv_Tot,C16_C_Unit_Chur_0_14,C16_C_Unit_Chur_15_24,C16_C_Unit_Chur_25_34,C16_C_Unit_Chur_35_44,C16_C_Unit_Chur_45_54,C16_C_Unit_Chur_55_64,C16_C_Unit_Chur_65_74,C16_C_Unit_Chur_75_84,C16_C_Unit_Chur_85ov,C16_C_Unit_Chur_Tot,C16_Chr_Ch_nfd_0_14,C16_Chr_Ch_nfd_15_24,C16_Chr_Ch_nfd_25_34,C16_Chr_Ch_nfd_35_44,C16_Chr_Ch_nfd_45_54,C16_Chr_Ch_nfd_55_64,C16_Chr_Ch_nfd_65_74,C16_Chr_Ch_nfd_75_84,C16_Chr_Ch_nfd_85ov,C16_Chr_Ch_nfd_Tot,C16_Chr_Oth_Ch_0_14,C16_Chr_Oth_Ch_15_24,C16_Chr_Oth_Ch_25_34,C16_Chr_Oth_Ch_35_44,C16_Chr_Oth_Ch_45_54,C16_Chr_Oth_Ch_55_64,C16_Chr_Oth_Ch_65_74,C16_Chr_Oth_Ch_75_84,C16_Chr_Oth_Ch_85ov,C16_Chr_Oth_Ch_Tot,C16_Chr_Tot_0_14,C16_Chr_Tot_15_24,C16_Chr_Tot_25_34,C16_Chr_Tot_35_44,C16_Chr_Tot_45_54,C16_Chr_Tot_55_64,C16_Chr_Tot_65_74,C16_Chr_Tot_75_84,C16_Chr_Tot_85ov,C16_Chr_Tot_Tot,C16_Hinduism_0_14,C16_Hinduism_15_24,C16_Hinduism_25_34,C16_Hinduism_35_44,C16_Hinduism_45_54,C16_Hinduism_55_64,C16_Hinduism_65_74,C16_Hinduism_75_84,C16_Hinduism_85ov,C16_Hinduism_Tot,C16_Islam_0_14,C16_Islam_15_24,C16_Islam_25_34,C16_Islam_35_44,C16_Islam_45_54,C16_Islam_55_64,C16_Islam_65_74,C16_Islam_75_84,C16_Islam_85ov,C16_Islam_Tot,C16_Judaism_0_14,C16_Judaism_15_24,C16_Judaism_25_34,C16_Judaism_35_44,C16_Judaism_45_54,C16_Judaism_55_64,C16_Judaism_65_74,C16_Judaism_75_84,C16_Judaism_85ov,C16_Judaism_Tot,C16_OR_AusAborTrad_0_14,C16_OR_AusAborTrad15_24,C16_OR_AusAborTrad25_34,C16_OR_AusAborTrad35_44,C16_OR_AusAborTrad45_54,C16_OR_AusAborTrad55_64,C16_OR_AusAborTrad65_74,C16_OR_AusAborTrad75_84,C16_OR_AusAborTrad85ov,C16_OR_AusAborTrade_Tot,C16_OR_Sikh_0_14,C16_OR_Sikh_15_24,C16_OR_Sikh_25_34,C16_OR_Sikh_35_44,C16_OR_Sikh_45_54,C16_OR_Sikh_55_64,C16_OR_Sikh_65_74,C16_OR_Sikh_75_84,C16_OR_Sikh_85ov,C16_OR_Sikh_Tot,C16_OR_Ot_Re_Gr_0_14,C16_OR_Ot_Re_Gr_15_24,C16_OR_Ot_Re_Gr_25_34,C16_OR_Ot_Re_Gr_35_44,C16_OR_Ot_Re_Gr_45_54,C16_OR_Ot_Re_Gr_55_64,C16_OR_Ot_Re_Gr_65_74,C16_OR_Ot_Re_Gr_75_84,C16_OR_Ot_Re_Gr_85ov,C16_OR_Ot_Re_Gr_Tot,C16_OthRel_Tot_0_14,C16_OthRel_Tot_15_24,C16_OthRel_Tot_25_34,C16_OthRel_Tot_35_44,C16_OthRel_Tot_45_54,C16_OthRel_Tot_55_64,C16_OthRel_Tot_65_74,C16_OthRel_Tot_75_84,C16_OthRel_Tot_85ov,C16_OthRel_Tot_Tot,C16_SBOSB_N_RA_0_14,C16_SBOSB_N_RA_15_24,C16_SBOSB_N_RA_25_34,C16_SBOSB_N_RA_35_44,C16_SBOSB_N_RA_45_54,C16_SBOSB_N_RA_55_64,C16_SBOSB_N_RA_65_74,C16_SBOSB_N_RA_75_84,C16_SBOSB_N_RA_85ov,C16_SBOSB_N_RA_Tot
505031255,15,8,15,4,4,0,0,0,0,49,4,0,4,4,4,0,0,0,0,18,0,0,3,0,0,0,0,0,0,6,13,13,9,10,12,3,0,0,0,53,35,23,44,28,22,3,5,0,0,161,28,11,32,23,9,19,12,0,0,137,0,0,0,0,0,0,0,0,0,4,5,0,10,0,0,0,0,0,0,19,16,7,13,17,12,8,10,0,0,82,74,46,74,57,36,11,6,0,0,298,5,0,3,3,0,0,0,0,0,5,896,514,808,598,492,239,146,31,7,3727,23,3,42,18,7,6,0,0,0,91,15,4,16,8,10,0,0,0,0,55,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,3,17,5,0,0,0,0,0,34,0,0,3,11,0,4,0,0,0,15,12,3,25,8,0,4,0,0,0,54,886,495,938,421,229,76,39,9,0,3087
505031256,13,8,3,0,4,0,0,0,0,29,5,0,0,3,3,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,5,4,0,3,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,9,7,8,3,5,3,0,4,0,39,0,0,0,0,0,0,0,0,0,0,61,56,29,44,78,57,38,16,7,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,38,15,38,37,30,15,3,0,215
505031257,6,4,0,0,0,4,3,0,0,19,0,0,0,0,0,0,4,3,0,11,0,0,0,0,0,0,0,0,0,0,0,9,0,0,10,0,6,0,5,22,5,0,0,6,0,0,3,0,0,16,7,0,0,3,14,5,10,4,0,52,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,7,12,0,39,14,7,12,13,19,3,3,4,0,69,4,0,3,0,0,0,0,0,0,5,197,125,119,149,223,206,200,104,15,1337,5,0,6,0,5,0,0,0,0,17,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,6,3,0,0,0,0,13,357,149,202,170,165,111,49,29,4,1244
505031258,17,5,7,5,6,5,0,0,0,49,4,3,9,0,3,4,3,5,0,30,0,4,5,0,0,5,5,0,0,10,4,0,5,3,7,9,7,3,4,40,22,9,14,13,10,3,12,9,0,85,11,9,3,22,26,32,24,5,0,140,0,0,0,0,5,0,3,0,0,11,0,0,0,0,5,3,4,0,0,12,12,9,10,13,13,10,19,6,3,95,69,39,52,41,25,25,7,3,0,264,0,3,8,0,6,0,0,0,0,15,853,397,484,607,600,453,421,195,60,4075,5,0,6,0,4,0,0,0,0,21,3,0,6,0,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,0,0,16,0,0,3,0,6,0,5,0,0,19,6,0,4,10,6,0,5,0,0,34,1065,498,673,510,398,215,149,61,26,3597
505031303,8,3,3,4,3,0,0,0,0,30,0,0,4,0,0,6,4,0,0,21,20,0,7,11,0,0,0,0,0,45,9,3,0,9,15,11,3,0,0,63,54,51,47,35,31,29,13,0,0,264,22,10,26,28,33,45,25,18,0,194,0,3,0,3,3,0,3,0,0,18,3,4,0,0,3,0,0,0,0,15,41,21,21,40,36,31,31,7,3,243,152,66,70,89,59,38,24,5,0,506,0,0,0,3,0,7,0,0,0,11,1337,752,808,983,917,815,516,190,34,6346,62,32,56,68,19,6,9,0,0,244,31,20,18,25,21,3,0,0,0,120,0,0,0,4,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,19,5,5,15,9,7,0,0,0,45,7,6,6,6,6,6,0,0,0,43,25,13,9,22,10,7,0,0,0,85,915,515,781,602,380,249,132,38,13,3619
505031304,3,8,0,4,5,0,3,0,0,29,3,0,0,5,3,9,3,0,0,29,15,6,8,8,5,3,0,0,0,52,21,19,18,14,27,15,0,0,0,110,72,56,36,51,42,30,12,3,0,304,19,21,9,20,30,14,12,7,0,133,0,4,4,0,5,0,4,0,0,31,11,6,3,10,0,4,0,0,0,39,30,11,19,22,29,26,10,13,0,154,147,71,87,100,72,35,7,0,0,526,0,0,6,4,0,0,0,0,0,15,1410,923,904,992,1045,600,324,145,22,6363,203,56,189,145,51,19,5,5,0,673,200,116,118,86,71,40,16,3,0,641,4,0,5,8,5,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,14,6,20,13,3,0,0,0,0,55,11,7,20,18,11,3,0,0,0,76,19,13,36,27,23,5,3,0,0,131,809,439,690,464,345,169,49,25,6,2993
505031305,22,12,5,11,3,3,4,0,3,67,0,4,3,4,9,7,5,0,0,29,16,5,4,11,4,0,0,0,0,40,9,9,16,8,25,10,10,8,0,81,140,100,47,78,94,27,17,0,0,498,33,21,16,28,46,30,19,19,3,225,0,0,0,5,4,4,14,7,0,31,0,0,0,0,0,0,5,0,0,9,43,19,15,47,29,21,35,41,8,257,192,111,88,142,121,57,31,14,0,754,4,8,4,4,4,0,0,0,0,16,1694,874,788,1280,1090,667,520,356,121,7396,182,111,105,176,94,30,22,5,0,723,154,114,73,78,56,29,10,3,3,524,4,0,0,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,10,20,15,14,20,27,11,5,3,0,107,19,17,14,24,28,10,4,3,0,117,822,426,513,582,319,193,99,42,4,3007
505031306,24,16,8,9,5,4,4,3,0,81,3,0,3,4,4,3,6,7,6,40,7,4,3,3,5,0,0,0,0,23,11,8,8,13,15,15,6,5,4,77,42,35,35,20,34,22,11,8,0,201,13,11,14,19,38,47,58,27,14,244,0,0,0,3,4,5,11,0,0,22,4,7,5,6,10,6,5,4,0,45,40,17,30,20,29,42,48,24,18,274,114,65,79,80,64,45,36,15,3,503,4,0,0,7,3,4,0,0,0,24,1148,732,819,869,973,973,914,501,278,7197,66,29,71,55,19,5,0,0,0,251,46,20,27,14,13,9,0,0,0,136,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,15,4,23,6,7,3,0,0,0,59,11,11,5,10,12,6,3,4,0,63,24,24,32,19,11,8,3,4,0,122,1195,729,1067,679,551,374,254,77,42,4966
506011110,21,13,12,15,5,12,3,6,0,83,3,8,3,4,4,14,0,4,0,49,9,5,11,6,4,0,0,0,0,35,16,12,16,20,30,21,12,17,5,144,108,36,66,50,32,36,26,7,0,361,110,94,72,51,57,94,104,67,21,683,3,5,0,8,9,7,13,4,0,46,43,13,34,17,15,23,14,9,0,157,35,29,33,28,31,48,37,27,8,273,285,128,173,119,90,57,49,16,3,928,8,3,4,12,15,4,3,3,0,39,1676,1010,1143,1077,1125,1170,987,645,225,9050,119,10,142,82,11,11,3,0,0,383,103,40,82,53,25,18,15,0,0,325,0,3,0,9,4,0,0,0,0,15,5,3,0,0,0,0,0,0,0,6,27,3,26,20,5,0,0,0,0,89,20,6,18,26,19,11,6,0,0,109,48,16,48,52,25,9,7,0,0,204,1780,1157,1252,816,701,495,244,105,46,6601
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,11
506011112,6,3,0,5,3,6,3,0,0,23,0,0,5,3,0,4,0,0,0,13,4,0,6,0,0,0,0,0,0,12,7,0,0,5,4,11,5,0,0,45,32,19,17,16,12,15,7,6,0,122,11,15,19,6,29,34,27,14,0,159,0,0,3,0,4,0,3,0,0,8,5,4,4,4,5,4,4,4,0,17,13,7,11,7,14,25,15,8,0,102,64,30,33,35,33,21,11,7,0,239,0,0,6,0,7,3,0,0,0,13,426,293,298,320,422,459,315,127,29,2687,22,8,24,18,6,0,0,0,0,75,40,23,30,17,10,3,5,4,0,133,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,8,3,9,3,3,0,0,0,0,26,7,6,8,7,5,0,0,0,0,37,13,5,19,9,10,3,0,0,0,66,494,326,388,243,221,172,92,26,9,1982
506011114,4,15,8,4,11,8,0,6,0,51,7,0,3,7,0,3,4,0,0,28,9,0,3,8,0,0,0,0,0,16,4,7,6,14,11,10,8,5,8,68,21,11,23,4,17,18,8,0,3,109,56,29,21,24,30,51,37,22,3,276,0,3,0,0,3,0,3,0,3,13,17,7,9,5,0,6,4,3,0,64,12,14,13,14,27,25,24,18,5,147,87,51,69,41,51,49,31,9,3,391,4,0,4,4,3,0,0,0,0,19,709,510,534,568,730,789,673,349,120,4983,55,19,64,33,13,5,0,0,0,190,47,26,58,31,17,19,9,0,0,208,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,11,6,28,4,0,0,0,0,0,46,4,6,14,10,7,9,4,0,0,49,13,12,36,11,6,9,4,0,0,97,854,586,572,507,450,329,206,71,23,3595
506011115,17,6,0,11,3,3,8,3,0,49,0,5,0,5,6,4,3,3,4,19,5,0,0,0,0,0,0,0,0,6,14,6,7,8,12,8,9,12,3,65,9,5,5,4,9,14,13,3,0,63,110,52,37,45,44,57,44,32,8,426,0,4,0,0,3,7,4,3,0,19,12,5,9,4,5,9,0,0,0,42,13,7,5,6,14,32,27,16,6,121,87,64,44,51,59,26,27,6,8,366,0,0,0,0,4,0,5,0,0,7,707,510,346,483,688,754,561,326,88,4458,6,4,6,7,3,0,0,0,0,24,9,6,9,4,10,0,7,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,9,8,5,0,0,44,0,3,7,5,9,8,5,0,0,44,539,383,337,345,412,340,166,68,12,2599
506011116,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,5,9,4,0,21,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,8,10,3,0,34,14,4,3,0,6,3,4,0,0,35,28,17,12,26,18,33,32,3,0,171,0,0,0,0,0,3,5,0,0,7,14,0,0,7,4,0,3,3,0,34,24,21,14,16,22,31,33,6,0,161,57,39,20,48,32,32,26,7,0,257,5,0,0,3,0,0,0,0,0,12,554,375,259,409,552,599,560,169,44,3502,0,0,4,0,4,0,0,0,0,7,4,3,4,0,7,0,0,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,4,9,7,0,0,0,32,4,0,5,3,9,7,0,0,0,32,686,368,317,436,400,337,224,47,12,2825
506011117,6,0,6,0,0,3,3,0,0,20,0,0,6,5,6,8,5,0,0,29,10,11,0,9,0,0,0,0,0,34,17,6,10,18,5,12,4,0,0,73,36,16,29,30,17,14,8,0,0,149,92,59,56,38,44,33,17,9,5,344,4,0,0,7,0,0,8,0,4,24,25,14,11,12,5,7,4,0,0,75,20,20,18,14,26,11,8,4,0,119,143,100,86,81,71,27,9,0,4,519,5,3,0,0,3,4,0,0,0,16,1163,641,743,757,654,485,268,121,45,4893,100,13,103,74,12,6,0,0,0,304,69,57,62,37,20,18,6,0,0,268,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,8,30,0,54,17,0,4,3,0,0,109,12,3,3,7,13,3,0,0,3,50,52,6,61,24,14,8,5,0,4,165,1069,597,798,492,307,184,61,18,5,3544
506011307,10,7,3,4,0,3,3,0,0,35,0,0,4,0,0,0,5,0,0,15,3,3,4,3,5,0,0,0,0,22,24,19,20,24,15,7,3,0,0,111,77,44,50,43,49,20,8,0,0,283,36,22,24,31,24,13,13,4,0,174,0,0,0,3,6,0,4,0,0,19,20,9,7,12,8,6,5,0,0,61,19,11,22,19,26,7,7,0,0,109,129,76,104,107,56,26,20,0,0,523,12,4,8,4,0,0,0,0,0,28,1052,504,846,791,536,345,178,42,8,4292,182,45,187,122,58,20,5,3,0,627,99,22,66,47,15,3,3,0,0,260,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,86,47,157,45,12,11,0,4,0,361,9,7,6,7,0,0,0,0,0,25,93,43,162,55,13,7,0,4,0,385,712,392,737,386,202,118,22,9,3,2580
506011308,0,3,0,0,3,0,0,3,0,16,10,0,4,5,0,4,0,0,0,23,18,4,14,12,4,0,0,0,0,50,30,15,25,20,20,13,3,0,0,123,82,28,32,66,24,6,5,0,0,251,51,19,50,33,25,12,9,0,0,203,0,0,0,0,0,0,0,0,0,3,14,4,13,4,6,0,0,0,0,50,25,12,18,14,21,12,3,7,0,115,186,59,164,113,54,21,13,5,0,613,3,0,8,5,0,0,4,0,0,19,1185,462,1071,841,555,357,199,67,16,4753,220,59,237,177,52,29,15,0,0,779,92,51,77,53,24,10,8,4,0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,32,167,48,15,7,3,0,0,378,0,3,7,0,8,0,0,0,0,20,109,35,168,50,19,10,3,0,0,397,830,362,882,461,217,128,46,3,4,2920
506021118,16,5,5,3,6,0,0,0,0,38,6,6,4,5,8,0,11,0,4,36,4,0,0,0,0,0,0,0,0,7,3,10,14,10,12,16,12,0,3,83,27,19,18,19,18,14,8,3,0,129,9,11,19,17,24,47,42,33,9,204,3,6,0,5,3,13,3,6,0,42,9,7,3,4,10,4,0,3,0,45,28,19,36,38,30,42,33,15,10,240,79,66,108,80,55,61,20,5,8,480,0,6,6,5,6,4,0,0,3,30,1024,689,952,944,913,914,735,442,210,6824,47,47,114,38,12,14,0,4,0,278,204,136,154,109,53,34,16,6,0,706,0,0,7,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,12,15,60,9,7,5,0,0,0,111,5,6,9,14,9,10,0,0,0,50,19,24,68,21,10,9,0,0,0,160,658,602,1006,639,486,344,181,83,63,4052
506021119,0,0,3,0,0,3,0,0,0,10,13,5,12,12,4,5,0,0,0,61,11,0,8,10,0,0,5,0,0,37,11,8,12,20,11,9,4,5,0,80,17,15,22,8,5,12,9,7,0,89,22,21,40,21,32,29,27,11,9,208,0,0,0,0,0,0,3,0,3,13,9,4,7,3,3,0,3,0,0,37,38,31,45,54,39,42,31,19,15,316,103,70,109,81,46,36,25,9,4,474,0,0,9,5,4,0,3,0,0,23,1039,686,1102,1002,912,783,606,338,184,6655,57,68,155,56,16,11,4,0,0,367,185,114,181,144,48,21,13,5,0,713,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,19,20,78,14,0,3,0,0,0,139,3,4,13,8,13,3,0,9,0,57,24,23,94,25,14,12,4,9,0,200,917,996,1757,1006,634,425,186,73,44,6046
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,0,7,5,0,3,5,0,0,0,22,5,7,3,6,7,0,8,4,0,47,0,0,0,0,0,0,0,0,0,4,7,4,26,8,4,11,8,4,0,71,17,12,26,20,13,23,0,3,0,120,24,10,28,33,46,43,30,8,15,227,0,0,0,0,3,0,3,0,0,19,0,9,10,0,4,5,5,3,0,34,23,25,33,36,37,42,27,17,8,242,63,65,110,75,55,49,24,9,5,453,0,0,0,0,4,0,0,0,0,7,708,642,1020,813,885,829,542,311,129,5877,132,91,263,124,20,16,8,0,0,658,125,67,169,102,28,22,3,3,0,516,0,8,3,0,0,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,11,28,64,7,0,4,0,0,0,122,10,9,14,10,10,7,4,0,0,60,22,39,85,16,10,9,4,0,0,187,676,856,1591,808,539,458,186,46,24,5189
506021309,4,0,3,4,3,0,4,3,0,28,0,0,4,0,0,5,4,0,0,8,4,0,0,0,0,0,0,0,0,5,8,3,14,5,4,4,3,7,3,58,19,14,13,11,16,6,5,0,0,80,9,4,13,3,18,22,20,19,8,107,0,0,4,0,4,0,3,0,0,14,6,5,0,3,0,0,5,0,0,30,13,3,13,13,14,14,12,15,4,117,54,41,54,50,23,20,14,9,5,267,0,0,7,4,5,0,0,0,0,15,582,383,510,486,478,449,367,333,137,3731,39,41,90,39,14,3,0,0,0,233,136,56,121,61,45,9,0,0,0,439,3,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,13,24,42,6,3,0,0,0,0,95,0,4,8,7,3,5,0,0,0,27,17,26,51,11,6,11,5,0,0,124,417,358,563,321,217,173,84,49,21,2202
506021310,0,3,7,4,0,0,4,0,0,26,0,0,0,0,0,4,0,0,0,11,0,0,5,0,0,0,0,0,0,3,10,0,4,3,12,4,4,4,0,43,13,9,10,21,4,6,0,4,0,64,4,0,9,5,8,19,16,12,0,83,0,0,0,3,0,0,3,0,0,14,0,0,8,3,0,5,4,0,0,31,6,8,7,13,8,21,23,5,0,103,47,17,27,48,18,21,8,0,0,199,0,0,0,0,6,3,0,0,0,9,419,279,376,389,379,396,323,265,96,2926,33,18,50,27,10,6,6,0,0,150,397,115,193,186,62,15,11,0,0,986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,30,0,0,3,0,0,0,45,0,0,5,5,0,0,0,0,0,15,10,5,30,9,0,5,0,0,0,58,311,282,447,280,226,156,97,36,18,1853
506021311,0,0,0,0,0,3,0,0,0,13,0,3,4,7,0,4,4,4,0,22,0,0,3,3,0,0,0,0,0,6,6,6,17,3,5,16,6,4,0,70,8,11,14,11,7,5,3,3,0,65,17,8,41,16,11,24,21,5,3,150,3,0,0,0,9,0,0,3,0,23,3,6,4,3,0,5,4,0,0,20,12,9,32,23,15,19,18,20,6,158,46,38,88,33,29,34,18,10,3,299,0,0,0,6,3,3,0,0,0,13,574,414,820,563,502,528,352,269,100,4122,44,49,127,50,9,17,3,0,0,296,173,102,183,93,37,23,0,0,0,616,8,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,16,23,40,9,5,3,0,0,0,93,3,6,10,16,7,0,7,0,0,52,22,30,53,21,11,3,3,0,0,146,349,568,1056,467,315,235,118,42,21,3163
506031124,5,5,13,4,9,3,3,3,0,37,0,4,0,3,9,6,4,10,0,34,20,13,6,10,5,5,5,0,0,65,13,66,40,17,17,11,19,16,13,206,35,47,42,28,10,19,13,3,3,199,62,53,91,51,39,38,27,40,44,439,4,0,0,3,4,0,8,6,6,33,10,10,9,9,0,0,5,0,0,51,8,44,41,30,27,49,54,73,90,420,120,197,146,102,91,79,40,20,12,805,8,3,0,10,3,0,0,0,0,26,962,1293,1187,891,810,815,780,827,691,8249,60,160,238,68,24,22,0,3,4,593,308,321,365,219,97,46,27,10,7,1396,4,0,0,3,0,3,0,3,4,15,0,0,0,0,0,0,0,0,0,3,32,59,123,17,6,0,4,0,0,246,3,20,19,8,14,8,11,7,3,97,39,86,143,28,16,16,19,5,3,345,657,1702,1587,632,485,366,246,146,84,5908
