SA2_CODE_2021,C11_SH_FH_CF_no_ch,C11_SH_FH_CF_w_ch,C11_SH_FH_One_PFam,C11_SH_FH_oth_fa,C11_SH_FH_Tot,C11_SH_LP_H,C11_SH_GH,C11_SH_OH,C11_SH_Tot,C11_SDRTHT1S_FH_CF_no_ch,C11_SDRTHT1S_FH_CF_w_ch,C11_SDRTHT1S_FH_One_PFam,C11_SDRTHT1S_FH_oth_fa,C11_SDRTHT1S_FH_Tot,C11_SDRTHT1S_LP_H,C11_SDRTHT1S_GH,C11_SDRTHT1S_OH,C11_SDRTHT1S_Tot,C11_SDRTHT2S_FH_CF_no_ch,C11_SDRTHT2S_FH_CF_w_ch,C11_SDRTHT2S_FH_One_PFam,C11_SDRTHT2S_FH_oth_fa,C11_SDRTHT2S_FH_Tot,C11_SDRTHT2S_LP_H,C11_SDRTHT2S_GH,C11_SDRTHT2S_OH,C11_SDRTHT2S_Tot,C11_SDRTHT_FH_CF_no_ch,C11_SDRTHT_FH_CF_w_ch,C11_SDRTHT_FH_One_PFam,C11_SDRTHT_FH_oth_fa,C11_SDRTHT_FH_Tot,C11_SDRTHT_LP_H,C11_SDRTHT_GH,C11_SDRTHT_OH,C11_SDRTHT_Tot,C11_F_a_1_2_FH_CF_no_ch,C11_F_a_1_2_FH_CF_w_ch,C11_F_a_1_2_FH_One_PFam,C11_F_a_1_2_FH_oth_fa,C11_F_a_1_2_FH_Tot,C11_F_a_1_2_LP_H,C11_F_a_1_2_GH,C11_F_a_1_2_OH,C11_F_a_1_2_Tot,C11_F_a_3_FH_CF_no_ch,C11_F_a_3_FH_CF_w_ch,C11_F_a_3_FH_One_PFam,C11_F_a_3_FH_oth_fa,C11_F_a_3_FH_Tot,C11_F_a_3_LP_H,C11_F_a_3_GH,C11_F_a_3_OH,C11_F_a_3_Tot,C11_F_a_4_8_FH_CF_no_ch,C11_F_a_4_8_FH_CF_w_ch,C11_F_a_4_8_FH_One_PFam,C11_F_a_4_8_FH_oth_fa,C11_F_a_4_8_FH_Tot,C11_F_a_4_8_LP_H,C11_F_a_4_8_GH,C11_F_a_4_8_OH,C11_F_a_4_8_Tot,C11_F_a_9m_FH_CF_no_ch,C11_F_a_9m_FH_CF_w_ch,C11_F_a_9m_FH_One_PFam,C11_F_a_9m_FH_oth_fa,C11_F_a_9m_FH_Tot,C11_F_a_9m_LP_H,C11_F_a_9m_GH,C11_F_a_9m_OH,C11_F_a_9m_Tot,C11_F_a_a_h_FH_CF_no_ch,C11_F_a_a_h_FH_CF_w_ch,C11_F_a_a_h_FH_One_PFam,C11_F_a_a_h_FH_oth_fa,C11_F_a_a_h_FH_Tot,C11_F_a_a_h_LP_H,C11_F_a_a_h_GH,C11_F_a_a_h_OH,C11_F_a_a_h_Tot,C11_F_a_Tot_FH_CF_no_ch,C11_F_a_Tot_FH_CF_w_ch,C11_F_a_Tot_FH_One_PFam,C11_F_a_Tot_FH_oth_fa,C11_F_a_Tot_FH_Tot,C11_F_a_Tot_LP_H,C11_F_a_Tot_GH,C11_F_a_Tot_OH,C11_F_a_Tot_Tot,C11_OD_C_c_hb_FH_CF_no_ch,C11_OD_C_c_hb_FH_CF_w_ch,C11_OD_C_c_hb_FH_One_PFam,C11_OD_C_c_hb_FH_oth_fa,C11_OD_C_c_hb_FH_Tot,C11_OD_C_c_hb_LP_H,C11_OD_C_c_hb_GH,C11_OD_C_c_hb_OH,C11_OD_C_c_hb_Tot,C11_OD_Ih_t_s_FH_CF_no_ch,C11_OD_Ih_t_s_FH_CF_w_ch,C11_OD_Ih_t_s_FH_One_PFam,C11_OD_Ih_t_s_FH_oth_fa,C11_OD_Ih_t_s_FH_Tot,C11_OD_Ih_t_s_LP_H,C11_OD_Ih_t_s_GH,C11_OD_Ih_t_s_OH,C11_OD_Ih_t_s_Tot,C11_OD_H_f_so_FH_CF_no_ch,C11_OD_H_f_so_FH_CF_w_ch,C11_OD_H_f_so_FH_One_PFam,C11_OD_H_f_so_FH_oth_fa,C11_OD_H_f_so_FH_Tot,C11_OD_H_f_so_LP_H,C11_OD_H_f_so_GH,C11_OD_H_f_so_OH,C11_OD_H_f_so_Tot,C11_OD_Tot_FH_CF_no_ch,C11_OD_Tot_FH_CF_w_ch,C11_OD_Tot_FH_One_PFam,C11_OD_Tot_FH_oth_fa,C11_OD_Tot_FH_Tot,C11_OD_Tot_LP_H,C11_OD_Tot_GH,C11_OD_Tot_OH,C11_OD_Tot_Tot,C11_DS_ns_FH_CF_no_ch,C11_DS_ns_FH_CF_w_ch,C11_DS_ns_FH_One_PFam,C11_DS_ns_FH_oth_fa,C11_DS_ns_FH_Tot,C11_DS_ns_LP_H,C11_DS_ns_GH,C11_DS_ns_OH,C11_DS_NS_Tot,C11_Tot_FH_CF_no_ch,C11_Tot_FH_CF_w_ch,C11_Tot_FH_One_PFam,C11_Tot_FH_oth_fa,C11_Tot_FH_Tot,C11_Tot_LP_H,C11_Tot_GH,C11_Tot_OH,C11_Tot_Tot,C16_SH_FH_CF_no_ch,C16_SH_FH_CF_w_ch,C16_SH_FH_One_PFam,C16_SH_FH_oth_fa,C16_SH_FH_Tot,C16_SH_LP_H,C16_SH_GH,C16_SH_OH,C16_SH_Tot,C16_SDRTHT1S_FH_CF_no_ch,C16_SDRTHT1S_FH_CF_w_ch,C16_SDRTHT1S_FH_One_PFam,C16_SDRTHT1S_FH_oth_fa,C16_SDRTHT1S_FH_Tot,C16_SDRTHT1S_LP_H,C16_SDRTHT1S_GH,C16_SDRTHT1S_OH,C16_SDRTHT1S_Tot,C16_SDRTHT2S_FH_CF_no_ch,C16_SDRTHT2S_FH_CF_w_ch,C16_SDRTHT2S_FH_One_PFam,C16_SDRTHT2S_FH_oth_fa,C16_SDRTHT2S_FH_Tot,C16_SDRTHT2S_LP_H,C16_SDRTHT2S_GH,C16_SDRTHT2S_OH,C16_SDRTHT2S_Tot,C16_SDRTHT_Tot_FH_CF_no_ch,C16_SDRTHT_Tot_FH_CF_w_ch,C16_SDRTHT_Tot_FH_One_PFam,C16_SDRTHT_Tot_FH_oth_fa,C16_SDRTHT_Tot_FH_Tot,C16_SDRTHT_Tot_LP_H,C16_SDRTHT_Tot_GH,C16_SDRTHT_Tot_OH,C16_SDRTHT_Tot_Tot,C16_F_a_1_2_FH_CF_no_ch,C16_F_a_1_2_FH_CF_w_ch,C16_F_a_1_2_FH_One_PFam,C16_F_a_1_2_FH_oth_fa,C16_F_a_1_2_FH_Tot,C16_F_a_1_2_LP_H,C16_F_a_1_2_GH,C16_F_a_1_2_OH,C16_F_a_1_2_Tot,C16_F_a_3_FH_CF_no_ch,C16_F_a_3_FH_CF_w_ch,C16_F_a_3_FH_One_PFam,C16_F_a_3_FH_oth_fa,C16_F_a_3_FH_Tot,C16_F_a_3_LP_H,C16_F_a_3_GH,C16_F_a_3_OH,C16_F_a_3_Tot,C16_F_a_4_8_FH_CF_no_ch,C16_F_a_4_8_FH_CF_w_ch
505011079,1053,1610,319,35,3014,514,105,117,3753,37,19,10,4,68,51,3,11,128,4,3,3,0,13,4,0,0,12,42,21,8,4,82,54,3,11,147,10,0,0,0,10,28,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,10,0,0,0,10,25,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104,1625,330,41,3104,593,106,131,3934,1050,1593,289,33,2970,446,70,165,3642,50,26,28,0,111,105,7,16,237,9,13,6,0,27,8,0,10,44,59,44,31,0,130,119,9,26,279,11,0,0,0,11,46,0,6,58,0,0,0,0,0,0,0,0,0,0,0
505011080,704,1287,215,19,2229,238,30,61,2556,9,7,0,0,22,4,6,5,32,8,0,3,0,10,0,0,0,15,16,7,4,0,27,7,6,5,42,4,0,3,0,7,35,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,5,0,0,5,4,0,3,0,7,36,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,1299,222,19,2262,283,39,63,2651,724,1217,208,14,2168,271,41,74,2553,14,9,5,0,26,19,3,0,51,8,5,0,0,20,0,0,0,18,29,19,0,0,45,15,3,0,68,8,0,0,0,10,21,0,4,34,0,0,0,0,0,0,0,0,0,0,0
505011081,767,1091,359,40,2254,575,102,99,3021,35,19,23,0,81,61,3,6,152,0,3,0,0,4,0,0,0,4,32,26,23,0,88,61,3,6,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803,1118,376,44,2341,627,110,99,3176,813,1044,315,32,2201,520,87,93,2895,51,26,33,8,111,102,6,9,228,0,0,0,0,0,0,0,0,0,51,26,33,8,108,102,6,9,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505011082,935,1337,215,34,2522,376,46,135,3086,11,10,0,0,29,33,0,4,67,0,4,3,0,8,0,0,0,8,19,14,6,0,34,37,0,4,71,70,33,19,0,114,164,4,30,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,70,33,19,0,114,164,4,30,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1018,1383,240,42,2678,580,53,167,3478,882,1306,169,26,2385,324,41,76,2829,55,38,19,0,114,73,4,9,205,114,68,32,5,211,57,3,15,290,176,101,50,0,328,129,9,25,493,36,0,0,0,37,133,3,6,172,0,0,0,0,0,0,0,0,0,0,0
505011083,720,1491,280,15,2512,287,30,47,2873,22,21,10,0,54,33,0,4,90,0,0,0,0,0,0,0,0,0,26,21,10,0,57,33,0,4,93,31,0,0,0,30,90,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,31,0,0,0,30,90,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774,1512,293,16,2596,412,31,46,3084,760,1479,270,22,2529,300,27,57,2913,82,30,20,0,128,136,0,10,284,3,3,0,0,7,0,0,0,14,80,34,23,0,140,136,0,7,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021084,1296,1299,473,61,3129,883,148,106,4262,357,207,165,39,768,794,105,80,1751,56,43,26,3,127,46,9,18,204,417,249,190,45,897,836,121,99,1955,15,4,3,5,26,31,0,4,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,15,4,3,5,26,31,0,4,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1728,1556,671,108,4057,1747,265,212,6276,1152,1276,424,52,2910,829,120,145,4004,465,328,201,31,1017,856,126,147,2140,40,53,20,7,120,54,10,24,209,506,382,216,33,1137,906,133,172,2348,0,0,0,0,3,7,0,6,20,0,0,0,0,0,0,0,0,0,0,0
505021085,953,1667,874,72,3562,1063,186,344,5154,143,145,102,17,399,333,50,51,838,33,19,11,4,63,46,8,12,135,176,161,111,22,469,376,61,65,968,74,37,46,6,159,148,20,48,372,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,5,..,..,..,..,..,..,..,..,..,0,0,0,0,0,5,0,0,4,71,37,46,6,164,149,20,48,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1202,1866,1030,101,4194,1589,271,454,6510,901,1496,720,100,3211,818,201,309,4544,427,528,312,59,1325,845,134,194,2504,40,36,29,6,104,42,11,25,177,468,560,337,59,1432,889,139,215,2676,24,8,13,3,46,48,3,22,124,0,0,0,0,0,0,0,0,0,0,0
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,870,1013,366,63,2316,769,209,178,3477,523,266,203,39,1035,804,163,122,2122,206,161,65,17,451,146,59,36,693,732,424,273,56,1483,952,220,159,2814,65,32,24,3,131,182,23,18,348,0,0,0,0,0,0,0,0,0,6,0,6,0,7,3,0,5,20,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,73,32,25,7,143,187,21,20,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1680,1471,669,121,3943,1908,455,361,6668,977,1132,360,45,2515,804,208,230,3748,562,289,207,33,1089,885,159,125,2260,289,205,99,18,613,192,73,82,957,848,496,307,55,1704,1075,235,209,3221,44,8,3,0,61,175,12,14,260,0,0,0,0,0,0,0,0,0,0,0
505021089,1755,2605,506,63,4930,777,132,162,6007,101,51,39,0,194,169,11,19,396,25,74,10,3,110,11,4,7,133,121,129,52,8,305,184,15,27,535,0,0,0,0,3,51,0,3,60,0,0,0,0,0,0,0,0,0,7,0,0,0,7,61,0,5,70,..,..,..,..,..,..,..,..,..,0,0,0,0,0,3,0,0,3,9,0,5,0,6,115,0,3,134,20,3,0,0,20,87,0,49,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,20,87,0,49,155,0,0,0,0,5,0,0,0,4,1906,2738,561,71,5272,1166,153,241,6832,1715,2730,434,53,4939,774,111,175,5998,200,133,81,10,422,296,27,32,776,64,101,7,3,172,54,7,15,253,275,223,88,12,598,353,36,45,1029,0,0,0,0,0,9,0,0,8,0,0,0,0,0,0,0,0,5,0,0
505021090,696,750,401,68,1914,774,163,146,2995,692,467,270,64,1491,938,195,181,2802,94,75,32,15,214,81,23,19,338,783,543,307,73,1701,1019,214,202,3137,104,51,42,12,208,117,25,11,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,3,0,0,3,104,51,42,12,208,121,27,11,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1581,1341,752,152,3825,1915,403,360,6507,633,655,358,68,1718,714,151,215,2798,1016,892,373,87,2362,1287,232,271,4148,134,109,56,7,305,120,44,35,503,1148,1006,425,91,2670,1406,270,313,4651,18,6,6,0,24,21,11,19,72,0,0,0,0,0,0,0,0,0,0,0
505021091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021092,638,615,194,42,1490,529,181,210,2410,327,143,110,17,599,524,129,106,1352,275,150,79,11,517,246,95,71,931,603,294,192,34,1115,770,226,172,2285,401,120,99,23,641,715,171,271,1801,28,3,0,3,37,66,10,28,147,59,26,5,0,88,43,12,96,237,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,489,146,106,28,770,826,187,392,2182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,9,9,0,0,0,0,0,5,0,0,4,1726,1059,492,102,3378,2135,589,789,6889,658,785,229,40,1715,519,160,135,2533,577,231,147,17,967,902,172,175,2213,405,258,111,17,798,345,150,91,1390,984,489,254,38,1770,1247,316,267,3601,113,12,34,4,158,263,52,72,541,36,5,3,0,50,94,15,18,178,102,22
505021093,960,1378,243,47,2625,482,83,100,3293,204,137,70,19,432,447,75,107,1059,66,27,15,5,116,58,30,28,224,266,166,89,26,542,507,99,131,1280,145,73,38,12,269,382,41,90,787,17,3,0,0,20,32,6,10,71,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,164,78,41,12,297,423,42,99,858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1387,1621,373,87,3466,1407,224,329,5423,942,1359,243,45,2587,489,84,123,3282,376,230,100,33,744,598,81,93,1514,53,51,14,10,122,54,22,18,220,430,283,109,40,864,650,100,110,1734,65,31,14,12,122,198,14,30,362,36,22,6,0,63,62,4,15,146,0,0
505021094,548,704,144,17,1406,324,67,84,1881,120,59,48,3,222,195,20,14,454,75,58,11,4,148,47,11,7,214,191,115,53,11,370,241,31,28,671,45,16,23,3,82,115,13,14,227,7,0,0,0,8,73,0,8,85,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,49,16,25,3,89,183,13,20,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,784,832,221,23,1867,756,112,136,2872,632,839,148,16,1632,354,57,59,2103,125,47,37,4,216,180,17,25,439,84,41,30,0,162,107,12,23,300,211,94,69,9,374,286,22,47,736,6,3,0,0,8,21,4,7,40,15,0,0,4,18,79,0,4,101,0,0
505021095,494,415,162,23,1093,582,96,82,1855,510,264,180,26,985,958,138,157,2234,82,60,45,4,194,146,33,27,402,592,324,226,37,1176,1106,169,186,2638,180,97,61,15,349,384,41,80,855,24,4,0,0,33,25,4,4,62,0,0,0,0,0,21,0,0,22,..,..,..,..,..,..,..,..,..,27,11,0,3,49,94,9,7,154,228,121,63,19,430,527,55,86,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,1313,856,461,78,2711,2213,320,353,5595,402,408,168,27,1000,385,79,68,1534,694,400,225,38,1354,1274,165,186,2978,149,113,36,12,307,189,38,39,570,844,507,257,52,1662,1466,195,227,3551,111,56,34,6,210,254,31,56,553,24,10,0,0,33,43,9,0,86,0,0
505021096,977,1509,292,26,2808,524,70,63,3470,147,109,49,9,312,278,22,16,625,45,45,11,0,111,93,10,0,223,196,157,61,9,425,374,32,18,845,66,62,42,4,172,152,36,21,383,13,5,3,3,27,39,6,5,78,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,77,70,47,10,202,193,44,24,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1255,1730,397,49,3433,1090,145,100,4769,936,1623,289,34,2877,469,63,89,3510,179,173,88,4,445,240,24,35,745,64,122,38,3,231,60,5,10,312,253,296,124,5,675,300,29,47,1056,93,37,27,5,160,265,20,16,465,26,8,16,0,51,42,0,6,103,0,0
505021097,873,1082,233,53,2245,692,141,106,3183,361,179,110,30,679,672,93,51,1499,97,81,31,4,213,130,36,37,418,458,256,140,38,892,805,130,87,1910,248,104,88,29,472,660,60,78,1265,28,5,8,0,38,86,3,6,139,16,0,0,0,16,9,0,0,25,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,288,110,98,29,523,763,62,82,1433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1623,1455,472,120,3662,2254,338,273,6527,849,1114,225,27,2216,564,119,122,3026,485,218,120,17,840,796,87,101,1826,183,188,45,15,430,157,32,46,658,670,399,164,38,1265,953,116,143,2480,195,92,90,11,387,529,56,88,1055,12,5,6,0,20,54,0,21,100,38,0
505021301,915,1651,335,42,2935,544,71,78,3636,31,15,19,7,67,133,7,5,212,6,0,0,0,8,30,0,0,41,37,15,15,7,75,163,7,5,252,24,6,16,0,50,78,7,4,137,0,0,0,0,0,32,0,0,33,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,31,8,16,0,53,107,7,4,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979,1670,367,42,3066,812,85,93,4053,934,1555,289,42,2826,453,68,94,3439,101,70,47,6,228,205,16,27,475,8,13,4,0,32,27,0,0,60,105,90,56,10,257,237,16,27,533,23,0,4,0,26,98,0,10,136,6,0,0,0,6,23,0,0,26,0,0
505021302,851,871,307,46,2073,740,131,96,3041,305,214,134,19,671,660,87,71,1492,35,50,8,0,91,36,7,8,143,341,261,142,19,772,698,91,77,1637,96,52,29,7,183,305,18,29,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,96,52,29,7,183,305,18,29,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284,1188,475,77,3031,1740,247,201,5219,857,948,326,41,2172,744,129,137,3179,379,269,192,29,869,813,75,103,1861,54,48,10,0,110,47,9,5,174,433,316,206,29,982,854,84,108,2037,35,23,11,0,66,106,8,14,197,0,3,0,0,3,0,0,0,8,0,0
505031098,788,1480,527,62,2853,535,87,102,3572,41,26,42,6,116,173,9,10,302,0,3,6,0,12,8,0,4,24,43,30,46,6,125,177,9,19,324,11,5,3,0,21,22,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,11,5,3,0,21,22,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845,1515,574,61,2995,738,90,123,3947,797,1478,503,47,2821,498,99,148,3566,55,51,47,6,155,201,19,27,403,3,8,9,0,16,15,0,9,42,59,55,59,6,174,214,19,36,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031099,1345,2439,767,53,4601,702,131,342,5772,308,39,51,0,404,323,26,24,767,0,6,3,0,6,6,0,5,19,312,39,55,3,409,324,26,29,782,3,0,0,0,7,33,0,5,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,3,0,0,0,7,33,0,5,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1657,2476,819,58,5012,1060,151,377,6604,1450,2747,1134,88,5425,1121,184,534,7256,314,69,85,6,468,326,20,65,886,5,0,6,0,20,19,0,5,40,323,68,96,9,488,352,20,77,927,7,7,8,0,25,23,0,19,70,0,0,0,0,0,0,0,0,0,0,0
505031100,776,1692,431,31,2931,340,81,114,3464,39,52,21,0,110,30,8,10,148,0,0,0,0,0,0,0,0,0,40,52,26,0,111,30,8,10,154,0,4,8,0,13,4,0,0,15,0,0,0,0,0,0,0,0,0,4,3,0,0,7,3,0,0,10,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,4,6,16,0,22,7,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,814,1751,470,31,3065,369,86,120,3648,1126,2425,634,48,4234,508,126,206,5079,70,52,57,4,181,131,10,13,333,0,5,8,0,10,3,0,0,20,67,55,62,4,189,136,10,17,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031101,828,1383,544,34,2790,536,117,223,3665,48,35,20,0,108,43,3,22,181,51,27,13,3,103,47,13,19,183,96,68,41,12,206,86,16,45,358,26,3,16,0,44,34,4,32,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,26,6,16,0,46,38,4,32,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,949,1458,599,45,3043,661,145,300,4143,857,1423,630,52,2965,588,109,199,3857,157,112,103,15,397,175,39,41,652,29,28,26,8,89,54,12,14,169,193,142,130,28,488,231,52,54,819,0,0,0,0,0,4,0,0,10,5,0,0,0,7,3,0,4,17,0,0
505031102,526,766,423,51,1772,509,88,115,2493,31,28,23,9,89,117,4,12,214,6,13,11,0,30,32,3,4,69,39,39,34,8,116,145,7,16,288,44,30,29,9,105,113,6,12,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,26,18,20,3,68,53,3,11,128,68,48,47,10,169,164,13,21,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,639,856,502,70,2067,817,117,156,3153,462,777,432,44,1712,487,107,107,2419,79,109,88,7,282,268,21,27,597,19,30,28,3,84,51,14,16,172,102,140,116,13,372,322,32,48,768,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
