SA2_CODE_2021,Netherlands_C11_P,Netherlands_C16_M,Netherlands_C16_F,Netherlands_C16_P,Netherlands_C21_M,Netherlands_C21_F,Netherlands_C21_P,New_Zealand_C11_M,New_Zealand_C11_F,New_Zealand_C11_P,New_Zealand_C16_M,New_Zealand_C16_F,New_Zealand_C16_P,New_Zealand_C21_M,New_Zealand_C21_F,New_Zealand_C21_P,Pakistan_C11_M,Pakistan_C11_F,Pakistan_C11_P,Pakistan_C16_M,Pakistan_C16_F,Pakistan_C16_P,Pakistan_C21_M,Pakistan_C21_F,Pakistan_C21_P,Philippines_C11_M,Philippines_C11_F,Philippines_C11_P,Philippines_C16_M,Philippines_C16_F,Philippines_C16_P,Philippines_C21_M,Philippines_C21_F,Philippines_C21_P,Poland_C11_M,Poland_C11_F,Poland_C11_P,Poland_C16_M,Poland_C16_F,Poland_C16_P,Poland_C21_M,Poland_C21_F,Poland_C21_P,Singapore_C11_M,Singapore_C11_F,Singapore_C11_P,Singapore_C16_M,Singapore_C16_F,Singapore_C16_P,Singapore_C21_M,Singapore_C21_F,Singapore_C21_P,South_Africa_C11_M,South_Africa_C11_F,South_Africa_C11_P,South_Africa_C16_M,South_Africa_C16_F,South_Africa_C16_P,South_Africa_C21_M,South_Africa_C21_F,South_Africa_C21_P,Sri_Lanka_C11_M,Sri_Lanka_C11_F,Sri_Lanka_C11_P,Sri_Lanka_C16_M,Sri_Lanka_C16_F,Sri_Lanka_C16_P,Sri_Lanka_C21_M,Sri_Lanka_C21_F,Sri_Lanka_C21_P,Taiwan_C11_M,Taiwan_C11_F,Taiwan_C11_P,Taiwan_C16_M,Taiwan_C16_F,Taiwan_C16_P,Taiwan_C21_M,Taiwan_C21_F,Taiwan_C21_P,Thailand_C11_M,Thailand_C11_F,Thailand_C11_P,Thailand_C16_M,Thailand_C16_F,Thailand_C16_P,Thailand_C21_M,Thailand_C21_F,Thailand_C21_P,Unitd_Kingdom_C11_M,Unitd_Kingdom_C11_F,Unitd_Kingdom_C11_P,Unitd_Kingdom_C16_M,Unitd_Kingdom_C16_F,Unitd_Kingdom_C16_P,Unitd_Kingdom_C21_M,Unitd_Kingdom_C21_F,Unitd_Kingdom_C21_P,Unit_Sts_Amer_C11_M,Unit_Sts_Amer_C11_F,Unit_Sts_Amer_C11_P,Unit_Sts_Amer_C16_M,Unit_Sts_Amer_C16_F,Unit_Sts_Amer_C16_P,Unit_Sts_Amer_C21_M,Unit_Sts_Amer_C21_F,Unit_Sts_Amer_C21_P,Vietnam_C11_M,Vietnam_C11_F,Vietnam_C11_P,Vietnam_C16_M,Vietnam_C16_F,Vietnam_C16_P,Vietnam_C21_M,Vietnam_C21_F,Vietnam_C21_P,Born_elsewhere_C11_M,Born_elsewhere_C11_F,Born_elsewhere_C11_P,Born_elsewhere_C16_M,Born_elsewhere_C16_F,Born_elsewhere_C16_P,Born_elsewhere_C21_M,Born_elsewhere_C21_F,Born_elsewhere_C21_P,Country_birt_ns_C11_M,Country_birt_ns_C11_F,Country_birt_ns_C11_P,Country_birt_ns_C16_M,Country_birt_ns_C16_F,Country_birt_ns_C16_P,Country_birt_ns_C21_M,Country_birt_ns_C21_F,Country_birt_ns_C21_P,Tot_C11_M,Tot_C11_F,Tot_C11_P,Tot_C16_M,Tot_C16_F,Tot_C16_P,Tot_C21_M,Tot_C21_F,Tot_C21_P
510021267,12,3,0,3,4,0,4,447,137,582,361,101,458,213,83,294,0,0,0,0,0,0,8,0,8,32,8,34,47,10,55,87,14,103,6,0,9,9,0,9,0,0,0,10,0,8,3,0,3,9,3,11,39,5,44,38,7,49,28,8,39,4,0,4,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,4,4,8,6,8,8,4,12,13,308,49,358,215,41,255,163,33,196,9,0,12,9,0,10,5,4,9,4,0,3,6,0,6,4,0,6,155,17,171,141,21,161,154,61,213,1288,215,1499,1127,281,1405,1494,365,1856,5867,1875,7740,4915,1745,6663,4274,1636,5910
510021268,7,0,6,6,4,5,5,203,146,348,192,138,329,158,164,320,0,0,0,0,0,0,0,0,0,34,51,86,53,70,128,56,66,125,0,0,3,0,0,0,0,0,5,0,0,0,0,0,4,5,3,10,39,39,74,24,20,38,34,35,65,0,0,0,3,3,4,0,0,7,0,0,0,0,6,6,0,0,0,9,41,47,12,38,47,9,44,52,116,67,175,83,48,129,61,53,118,4,3,9,8,0,8,5,3,6,0,0,0,4,0,4,0,4,3,120,85,208,87,67,156,112,84,196,657,372,1022,468,272,737,260,251,509,3117,2360,5479,2529,2038,4567,2191,2047,4239
510021269,8,3,0,9,0,0,0,159,84,244,147,97,246,118,94,209,0,4,3,0,0,0,0,0,0,20,30,56,28,43,65,26,34,61,0,7,7,4,3,3,0,3,3,5,0,5,3,5,6,4,5,8,27,28,63,37,37,75,33,31,66,8,5,7,5,5,12,16,7,19,0,0,0,5,4,9,0,0,0,3,9,14,0,16,12,3,21,17,119,73,192,98,81,178,74,81,145,9,12,21,7,8,18,4,12,14,3,0,3,5,4,13,0,0,0,74,66,141,90,71,161,84,61,139,573,312,882,345,275,620,295,266,565,2554,1840,4390,2399,1957,4362,2230,2027,4253
510021270,5,0,0,3,3,0,5,274,183,455,300,246,545,352,246,592,0,0,0,3,3,8,12,3,13,41,53,89,136,159,297,176,213,388,0,0,3,0,4,4,0,0,0,19,21,37,9,10,27,14,19,34,54,50,99,58,53,107,65,70,129,11,8,20,19,17,30,21,13,34,0,0,0,3,12,17,0,5,0,6,27,39,10,34,52,10,59,71,157,114,277,106,85,193,148,95,244,4,7,16,4,5,17,4,9,15,0,3,4,4,8,12,8,17,29,108,92,202,136,102,238,183,113,301,1072,887,1956,847,799,1641,967,741,1712,5069,4309,9377,4938,4533,9470,5801,5249,11046
510031271,24,16,9,24,7,6,13,535,227,760,833,268,1101,234,172,409,0,0,0,8,3,11,6,3,6,33,32,69,231,51,281,49,49,101,3,0,5,7,3,6,3,3,8,13,0,17,9,12,23,3,7,14,63,15,77,124,20,141,34,15,52,6,0,4,14,6,24,17,4,19,0,5,8,0,4,6,3,6,9,8,21,28,11,25,38,12,37,49,356,124,482,528,128,651,149,91,239,17,8,24,58,21,79,9,10,17,5,0,4,9,3,8,4,6,7,161,47,204,362,78,435,108,94,200,1107,338,1447,1780,466,2244,918,504,1422,6517,3483,10001,9423,3603,13026,4297,3096,7391
510031272,35,9,7,19,9,11,26,561,333,895,470,364,833,396,322,716,24,19,38,21,17,34,20,16,39,168,159,328,239,238,473,197,212,408,11,10,20,5,8,15,7,8,13,8,6,13,13,11,22,16,11,26,111,99,212,129,109,241,111,100,213,16,9,19,27,18,38,23,16,36,3,5,8,9,18,28,15,19,32,25,47,71,18,74,94,28,103,136,458,286,745,331,229,561,302,233,542,21,10,34,17,18,40,15,21,36,6,10,15,8,13,22,16,22,39,254,146,408,214,209,429,239,238,474,1984,1173,3158,1100,861,1959,1425,1114,2538,9524,6950,16476,8424,7403,15825,8976,8036,17013
510031273,10,8,5,9,6,4,7,207,109,319,153,99,252,106,72,176,0,0,0,0,0,0,0,0,0,57,23,85,23,40,63,29,32,59,3,0,3,0,0,4,3,0,3,3,5,5,5,0,3,0,0,0,32,10,40,27,20,51,14,21,39,4,0,6,0,0,0,6,3,8,0,0,0,0,0,4,0,0,0,10,13,20,3,20,17,6,12,19,150,68,220,115,86,196,71,72,141,10,4,9,9,0,10,3,4,10,5,0,4,4,7,9,3,5,6,76,29,103,60,31,88,55,40,93,1089,365,1459,603,192,795,644,339,985,4223,2196,6422,3510,2134,5644,3058,2130,5187
511011274,35,19,24,42,17,17,32,170,172,344,169,182,358,156,165,318,0,0,0,0,0,0,0,0,0,8,25,32,17,40,55,20,54,81,3,0,7,4,0,4,5,0,4,0,0,6,0,3,6,4,4,15,62,63,131,65,68,136,67,73,145,0,0,6,3,10,8,9,7,19,0,10,12,0,3,8,0,3,5,5,14,16,0,19,26,3,25,35,295,306,605,254,276,532,249,269,517,14,12,24,12,11,29,7,11,20,6,9,15,3,0,7,9,9,15,68,93,157,53,74,132,57,99,155,452,367,814,747,665,1416,701,647,1356,5642,5792,11433,6038,6068,12111,5987,6019,12003
511011275,16,6,0,9,4,6,7,82,40,123,69,47,115,65,55,123,0,0,0,0,0,0,0,0,0,3,8,10,5,12,9,11,13,22,0,0,0,0,0,0,0,0,0,3,0,3,0,6,5,0,0,0,24,29,59,35,28,63,46,38,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,8,3,5,12,109,99,208,90,99,192,89,95,186,0,3,4,4,3,5,3,8,12,5,0,5,0,3,3,3,0,3,28,34,64,27,36,58,43,50,87,144,110,253,321,269,593,232,188,426,2274,1896,4172,2070,1792,3864,2108,1863,3966
511021276,26,3,5,12,7,3,14,37,41,80,39,40,83,42,36,77,0,0,0,0,0,0,4,0,0,3,19,24,13,28,45,16,27,47,4,3,8,3,3,5,0,0,5,3,3,7,0,4,4,0,4,8,14,16,29,9,16,27,14,4,21,0,0,0,0,0,0,5,0,4,0,0,0,12,17,28,9,11,16,3,6,8,0,4,4,3,10,14,111,95,202,84,76,158,71,74,148,3,8,14,3,9,12,4,9,12,76,73,151,80,66,147,62,60,118,105,86,191,74,77,154,82,85,167,299,302,598,475,425,892,479,401,886,2737,2613,5348,2679,2481,5157,2545,2334,4879
511021277,34,18,11,28,9,12,20,49,41,89,52,46,100,58,51,112,0,0,0,0,0,0,0,0,0,16,19,37,26,23,53,14,21,39,3,0,4,0,0,0,3,7,6,0,0,0,0,0,0,3,0,3,8,3,12,10,7,18,16,14,32,3,3,6,4,3,4,0,0,0,0,3,3,5,6,10,0,7,4,4,3,5,0,4,3,4,12,13,153,122,273,123,132,262,132,143,273,12,10,25,22,17,36,26,28,55,0,0,0,0,0,0,0,3,3,33,30,62,46,39,85,76,100,168,186,135,323,275,208,484,295,233,531,2107,1826,3938,2313,2012,4326,2417,2247,4659
511031278,14,9,3,17,4,3,6,342,300,645,308,247,555,273,234,507,0,0,0,0,0,0,0,0,0,41,57,100,52,79,134,72,92,160,0,0,4,4,0,7,0,0,0,0,3,6,9,4,7,6,0,8,59,52,107,40,50,91,43,41,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,6,20,30,7,36,46,113,110,225,110,95,209,92,80,173,3,6,6,5,5,11,0,8,7,4,4,6,0,4,3,0,7,7,68,68,140,64,50,111,74,78,150,596,482,1073,508,424,933,628,477,1107,4099,3635,7732,3751,3337,7089,3910,3242,7150
511031279,16,6,7,15,8,4,17,661,527,1182,588,549,1134,542,437,975,14,14,25,15,8,22,14,10,32,100,125,223,185,228,407,208,251,456,10,6,11,3,4,13,7,3,11,7,4,9,6,0,12,4,4,8,129,132,264,131,136,268,117,132,251,7,9,23,12,18,36,10,5,15,0,0,0,0,6,12,7,7,9,8,19,29,12,44,57,18,70,89,217,210,423,212,186,401,188,150,341,10,6,15,12,7,21,9,10,20,8,5,11,3,5,11,13,19,34,243,194,438,293,281,572,363,319,687,928,667,1593,828,672,1497,600,478,1075,7411,6538,13947,7314,6620,13933,6909,6302,13213
511031280,5,3,0,3,3,0,0,326,326,652,358,314,673,280,281,557,0,5,8,9,10,15,15,9,33,38,55,95,34,67,101,54,74,127,7,4,7,3,6,11,0,0,0,0,0,8,4,3,12,5,5,13,124,144,267,106,108,212,93,100,190,8,10,20,9,7,13,13,9,25,0,0,0,0,0,0,3,6,4,8,6,17,4,27,34,9,30,37,186,200,388,166,173,336,167,148,309,14,13,23,8,14,21,8,13,27,0,3,7,3,0,5,3,5,11,159,150,311,174,172,347,172,213,384,526,447,972,359,332,690,305,252,557,4617,4544,9162,4464,4379,8842,4446,4263,8711
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,8,0,4,0,0,0
511031282,5,0,5,3,3,3,8,290,240,527,197,175,368,173,139,318,0,0,0,3,0,3,0,0,0,7,31,40,11,28,41,17,40,51,0,0,0,0,0,3,3,0,3,0,0,4,0,5,5,0,0,0,25,27,56,25,31,52,15,19,30,0,0,0,3,0,7,3,0,3,0,3,3,0,0,0,0,0,0,4,7,13,0,15,14,7,18,27,116,91,209,91,63,159,76,59,129,7,7,13,5,4,13,0,0,9,0,0,0,0,0,0,0,0,0,84,51,133,64,38,100,47,37,82,424,279,699,400,302,696,600,439,1034,2988,2423,5407,2490,2070,4560,2428,1963,4389
511031283,10,0,6,5,3,0,8,190,92,283,174,83,258,142,88,226,0,0,0,0,0,0,0,0,0,20,13,30,14,15,32,26,13,46,0,0,3,4,0,4,3,0,3,0,0,4,4,5,8,4,3,7,17,7,20,13,6,20,26,15,34,24,19,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,12,0,11,15,6,15,20,146,47,188,91,30,121,91,25,118,12,3,12,0,3,4,4,0,7,0,0,4,0,0,3,0,0,5,86,21,111,62,16,71,72,24,93,533,194,721,501,224,723,918,311,1230,3434,2131,5560,2768,1890,4657,2948,1857,4804
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,49,22,22,42,11,24,34,157,135,295,107,104,214,124,95,219,5,0,4,12,8,18,16,7,21,69,95,168,104,127,229,71,105,174,0,6,5,0,0,0,3,0,3,11,10,17,0,6,3,5,5,10,35,41,74,49,55,99,55,68,120,0,0,8,5,6,9,4,0,5,3,5,7,3,12,14,6,16,23,0,15,14,6,30,41,11,48,64,289,333,628,272,326,601,248,298,544,7,16,18,6,15,20,17,21,30,9,12,26,16,20,34,19,28,48,97,103,201,85,93,181,107,106,210,420,417,835,660,632,1292,628,593,1229,5922,6416,12337,5767,6017,11790,5724,6172,11888
511041286,18,6,4,12,14,6,13,64,55,122,61,58,125,55,55,107,0,0,0,3,0,0,0,4,5,18,41,58,28,56,80,21,46,73,3,0,3,4,0,3,0,4,0,0,4,4,3,0,8,3,6,9,23,11,31,34,31,62,33,31,58,3,3,4,0,4,3,0,0,0,0,0,0,3,0,0,0,3,3,4,14,15,9,17,28,0,14,16,164,166,330,153,161,311,134,161,300,7,0,6,3,3,6,8,4,11,11,17,28,14,14,26,7,14,25,26,21,49,38,38,79,39,35,74,276,288,565,371,350,714,495,438,924,3981,3759,7746,4042,3924,7968,4015,3813,7824
511041287,26,12,11,18,8,5,17,89,72,157,107,87,186,88,80,171,0,0,4,0,0,0,0,0,3,10,22,28,24,32,55,26,49,74,0,3,5,0,0,5,0,4,3,4,8,7,0,7,7,0,6,8,21,31,52,33,52,88,51,52,102,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,11,9,0,14,15,0,15,16,155,169,326,199,199,391,213,209,414,13,7,15,6,8,18,14,17,29,3,7,7,8,9,12,5,11,17,49,48,93,59,60,120,61,51,110,140,106,247,296,270,564,350,338,689,3282,3209,6493,3832,3864,7690,4253,4291,8546
511041288,30,6,10,17,12,4,21,113,106,218,104,87,191,89,89,184,0,4,9,12,8,16,5,3,12,23,35,61,50,75,122,60,85,141,0,0,3,0,0,6,0,3,3,5,5,14,9,5,17,9,5,15,91,101,195,135,129,261,96,105,200,9,6,18,16,12,28,18,10,26,0,0,0,6,4,9,0,3,6,5,20,21,4,18,23,4,26,32,275,255,530,274,269,538,224,252,475,8,14,20,14,9,23,15,11,29,0,0,0,5,11,11,7,11,19,78,81,156,103,99,203,101,107,207,252,204,456,327,323,646,330,284,614,4528,4642,9170,4873,5110,9980,5043,5285,10333
511041289,18,6,10,18,10,9,16,64,49,110,54,49,109,48,49,97,0,0,0,0,0,0,0,0,0,0,7,7,0,5,5,0,10,10,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,6,5,3,0,9,8,8,10,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,4,14,16,3,12,14,112,145,259,108,129,242,89,128,219,0,0,0,0,5,6,0,0,0,5,4,8,0,0,0,4,3,3,22,9,28,15,13,26,15,14,24,112,76,191,162,143,301,252,197,444,1823,1744,3569,1799,1772,3569,1831,1851,3680
511041290,12,0,5,3,0,3,7,151,56,214,86,35,129,60,27,90,0,0,0,0,0,0,0,0,0,11,10,22,10,11,23,25,11,33,4,0,3,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,21,8,28,22,3,23,12,10,28,0,0,0,3,0,3,0,0,0,0,0,0,3,7,8,0,0,3,0,0,6,0,5,3,4,6,7,134,57,194,85,41,124,68,40,106,4,5,8,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,73,22,101,46,18,66,50,33,80,403,196,592,429,260,691,654,372,1020,2557,1518,4075,1876,1189,3070,1927,1225,3153
511041291,9,7,7,17,7,4,10,93,52,144,70,49,117,53,40,90,0,0,0,0,0,0,0,0,0,0,15,16,0,13,11,5,9,13,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,0,21,14,35,26,18,41,13,8,14,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,4,4,0,6,6,0,8,8,123,103,231,89,78,169,68,78,146,0,3,9,0,6,6,3,5,5,0,0,0,0,0,5,0,0,3,30,19,50,27,23,48,31,30,60,202,112,308,223,190,410,398,305,705,2507,1996,4503,2212,1787,4007,2116,1764,3876
511041292,26,3,17,19,6,16,26,59,49,104,53,52,104,56,54,111,0,0,0,0,0,0,0,0,0,0,10,10,0,5,10,4,11,15,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,3,4,3,12,12,22,17,25,39,11,13,26,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,6,4,0,3,3,198,205,407,164,175,338,175,163,334,8,9,16,5,4,10,4,7,14,3,0,4,0,0,0,6,9,6,32,29,62,22,35,60,32,36,68,218,152,367,416,343,764,475,407,882,3035,2730,5773,3098,2848,5942,2980,2696,5679
597979799,0,0,0,0,3,0,3,26,5,28,34,0,34,25,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,21,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,6,0,6,7,0,7,3,0,3,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,37,4,42,53,0,53,24,3,30,5,0,5,10,0,12,4,0,3,0,0,0,5,0,5,0,0,0,16,0,16,17,3,19,19,3,25,57,4,62,64,4,71,197,19,215,377,34,415,405,27,431,455,58,514
599999499,41,23,17,39,12,10,21,298,171,467,169,100,269,145,114,257,6,5,10,3,0,5,3,0,3,20,22,45,9,16,19,12,21,35,11,0,7,3,6,5,3,5,9,12,14,24,3,8,6,3,7,11,57,26,83,37,14,46,35,23,55,9,3,10,0,0,3,0,0,5,6,18,26,12,18,26,0,7,13,0,9,9,8,4,9,0,5,8,430,335,757,256,190,449,251,179,431,42,30,67,18,11,27,21,21,43,10,3,12,8,0,6,5,7,11,173,111,290,128,94,226,138,123,255,520,250,771,547,408,954,1156,692,1851,4282,3010,7294,3535,2417,5950,4639,3416,8055
