SA2_CODE_2021,C11_Aus_BP_B_OS,C11_Aus_Fa_O_B_OS,C11_Aus_Mo_O_B_OS,C11_Aus_BP_B_Aus,C11_Aus_Bplace_NS,C11_Aus_Tot_resp,C11_Aus_Ab_BP_B_OS,C11_Aus_Ab_Fa_O_B_OS,C11_Aus_Ab_Mo_O_B_OS,C11_Aus_Ab_BP_B_Aus,C11_Aus_Abor_Bplace_NS,C11_Aus_Abor_Tot_respons,C11_Chi_BP_B_OS,C11_Chi_Fa_O_B_OS,C11_Chi_Mo_O_B_OS,C11_Chi_BP_B_Aus,C11_Chi_Bplace_NS,C11_Chi_Tot_resp,C11_Cro_BP_B_OS,C11_Cro_Fa_O_B_OS,C11_Cro_Mo_O_B_OS,C11_Cro_BP_B_Aus,C11_Cro_Bplace_NS,C11_Cro_Tot_resp,C11_Dut_BP_B_OS,C11_Dut_Fa_O_B_OS,C11_Dut_Mo_O_B_OS,C11_Dut_BP_B_Aus,C11_Dut_Bplace_NS,C11_Dut_Tot_resp,C11_Eng_BP_B_OS,C11_Eng_Fa_O_B_OS,C11_Eng_Mo_O_B_OS,C11_Eng_BP_B_Aus,C11_Eng_Bplace_NS,C11_Eng_Tot_resp,C11_Fil_BP_B_OS,C11_Fil_Fa_O_B_OS,C11_Fil_Mo_O_B_OS,C11_Fil_BP_B_Aus,C11_Fil_Bplace_NS,C11_Fil_Tot_resp,C11_Fre_BP_B_OS,C11_Fre_Fa_O_B_OS,C11_Fre_Mo_O_B_OS,C11_Fre_BP_B_Aus,C11_Fre_Bplace_NS,C11_Fre_Tot_resp,C11_Ger_BP_B_OS,C11_Ger_Fa_O_B_OS,C11_Ger_Mo_O_B_OS,C11_Ger_BP_B_Aus,C11_Ger_Bplace_NS,C11_Ger_Tot_resp,C11_Gre_BP_B_OS,C11_Gre_Fa_O_B_OS,C11_Gre_Mo_O_B_OS,C11_Gre_BP_B_Aus,C11_Gre_Bplace_NS,C11_Gre_Tot_resp,C11_Hun_BP_B_OS,C11_Hun_Fa_O_B_OS,C11_Hun_Mo_O_B_OS,C11_Hun_BP_B_Aus,C11_Hun_Bplace_NS,C11_Hun_Tot_resp,C11_Ind_BP_B_OS,C11_Ind_Fa_O_B_OS,C11_Ind_Mo_O_B_OS,C11_Ind_BP_B_Aus,C11_Ind_Bplace_NS,C11_Ind_Tot_resp,C11_Iri_BP_B_OS,C11_Iri_Fa_O_B_OS,C11_Iri_Mo_O_B_OS,C11_Iri_BP_B_Aus,C11_Iri_Bplace_NS,C11_Iri_Tot_resp,C11_Ita_BP_B_OS,C11_Ita_Fa_O_B_OS,C11_Ita_Mo_O_B_OS,C11_Ita_BP_B_Aus,C11_Ita_Bplace_NS,C11_Ita_Tot_resp,C11_Kor_BP_B_OS,C11_Kor_Fa_O_B_OS,C11_Kor_Mo_O_B_OS,C11_Kor_BP_B_Aus,C11_Kor_Bplace_NS,C11_Kor_Tot_resp,C11_Leb_BP_B_OS,C11_Leb_Fa_O_B_OS,C11_Leb_Mo_O_B_OS,C11_Leb_BP_B_Aus,C11_Leb_Bplace_NS,C11_Leb_Tot_resp,C11_Mac_BP_B_OS,C11_Mac_Fa_O_B_OS,C11_Mac_Mo_O_B_OS,C11_Mac_BP_B_Aus,C11_Mac_Bplace_NS,C11_Mac_Tot_resp,C11_Mal_BP_B_OS,C11_Mal_Fa_O_B_OS,C11_Mal_Mo_O_B_OS,C11_Mal_BP_B_Aus,C11_Mal_Bplace_NS,C11_Mal_Tot_resp,C11_Mao_BP_B_OS,C11_Mao_Fa_O_B_OS,C11_Mao_Mo_O_B_OS,C11_Mao_BP_B_Aus,C11_Mao_Bplace_NS,C11_Mao_Tot_resp,C11_NZ_BP_B_OS,C11_NZ_Fa_O_B_OS,C11_NZ_Mo_O_B_OS,C11_NZ_BP_B_Aus,C11_NZ_Bplace_NS,C11_NZ_Tot_resp,C11_Pol_BP_B_OS,C11_Pol_Fa_O_B_OS,C11_Pol_Mo_O_B_OS,C11_Pol_BP_B_Aus,C11_Pol_Bplace_NS,C11_Pol_Tot_resp,C11_Rus_BP_B_OS,C11_Rus_Fa_O_B_OS,C11_Rus_Mo_O_B_OS,C11_Rus_BP_B_Aus,C11_Rus_Birthplac_ns,C11_Rus_Tot_resp,C11_Sam_BP_B_OS,C11_Sam_Fa_O_B_OS,C11_Sam_Mo_O_B_OS,C11_Sam_BP_B_Aus,C11_Sam_Birthplac_ns,C11_Sam_Tot_resp,C11_Sco_BP_B_OS,C11_Sco_Fa_O_B_OS,C11_Sco_Mo_O_B_OS,C11_Sco_BP_B_Aus,C11_Sco_Birthplac_ns,C11_Sco_Tot_resp,C11_Ser_BP_B_OS,C11_Ser_Fa_O_B_OS,C11_Ser_Mo_O_B_OS,C11_Ser_BP_B_Aus,C11_Ser_Bplace_NS,C11_Ser_Tot_resp,C11_SAf_BP_B_OS,C11_SAf_Fa_O_B_OS,C11_SAf_Mo_O_B_OS,C11_SAf_BP_B_Aus,C11_SAf_Bplace_NS,C11_SAf_Tot_resp,C11_Span_BP_B_OS,C11_Span_Fa_O_B_OS,C11_Span_Mo_O_B_OS,C11_Span_BP_B_Aus,C11_Span_Bplace_NS,C11_Span_Tot_resp,C11_SriL_BP_B_OS,C11_SriL_Fa_O_B_OS,C11_SriL_Mo_O_B_OS,C11_SriL_BP_B_Aus,C11_SriL_Bplace_NS,C11_SriL_Tot_resp,C11_Viet_BP_B_OS,C11_Viet_Fa_O_B_OS,C11_Viet_Mo_O_B_OS,C11_Viet_BP_B_Aus,C11_Viet_Bplace_NS,C11_Viet_Tot_resp,C11_Wel_BP_B_OS,C11_Wel_Fa_O_B_OS,C11_Wel_Mo_O_B_OS,C11_Wel_BP_B_Aus,C11_Wel_Bplace_NS,C11_Wel_Tot_resp,C11_Oth_BP_B_OS,C11_Oth_Fa_O_B_OS,C11_Oth_Mo_O_B_OS,C11_Oth_BP_B_Aus,C11_Oth_Bplace_NS,C11_Oth_Tot_resp,C11_Anc_ns_BP_B_OS,C11_Anc_ns_Fa_O_B_OS,C11_Anc_ns_Mo_O_B_OS,C11_Anc_ns_BP_B_Aus,C11_Anc_ns_Bplace_NS,C11_Anc_NS_Tot_resp,C11_Tot_P_BP_B_OS,C11_Tot_P_Fa_O_B_OS,C11_Tot_P_Mo_O_B_OS,C11_Tot_P_BP_B_Aus,C11_Tot_P_Bplace_NS,C11_Tot_P_Tot_resp,C16_Aus_BP_B_OS,C16_Aus_Fa_O_B_OS
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,102,546,442,2295,62,3453,0,0,0,15,0,15,126,6,8,3,0,143,40,15,7,21,3,85,155,27,19,48,0,256,3600,463,415,1301,97,5884,64,0,0,0,0,67,31,5,0,15,0,54,122,41,18,110,7,294,31,8,4,21,0,70,13,3,0,8,0,25,332,6,3,19,3,363,635,77,69,341,17,1138,161,88,25,178,3,460,0,0,0,0,0,0,9,0,0,3,0,15,10,10,0,7,0,29,4,7,0,4,0,19,72,4,0,0,5,78,100,34,10,6,0,154,71,11,5,15,0,104,18,0,0,9,0,26,4,0,0,0,0,4,775,79,77,254,24,1213,14,6,0,0,0,19,314,16,0,0,0,326,46,4,5,8,0,62,0,0,5,0,0,4,92,0,0,0,8,98,114,11,10,7,0,141,785,71,37,49,10,958,88,5,13,38,497,639,6686,924,718,3517,692,12536,161,623
505031255,0,4,3,16,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,3,12,4,7,15,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,13,6,0,3,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,4,0,0,0,0,0,0,30,4,8,33,0,70,97,347
505031256,5,29,20,197,8,257,0,0,0,0,0,0,13,0,0,0,0,14,0,0,0,0,0,4,5,5,0,6,0,15,118,23,26,109,9,283,4,0,0,0,0,4,0,0,0,0,0,0,19,0,3,5,0,32,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,22,4,44,15,6,0,11,0,37,0,0,0,0,0,0,0,0,0,0,0,0,12,3,3,0,0,21,0,0,0,0,0,0,15,0,0,0,0,20,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,28,0,51,0,4,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,0,0,0,0,0,0,25,0,0,0,3,32,8,0,0,8,76,92,251,53,31,309,98,752,9,17
505031257,8,126,101,567,16,821,0,3,0,13,0,14,7,0,0,0,4,10,0,0,0,3,0,10,33,3,9,9,0,53,415,88,71,352,17,945,10,0,0,0,0,16,8,6,0,0,0,13,36,6,3,37,3,82,5,5,0,6,0,8,5,0,0,0,0,5,0,0,0,0,0,5,72,11,15,115,3,214,27,9,0,35,6,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,24,6,0,0,0,36,23,18,6,0,0,51,12,3,0,0,0,18,7,0,0,0,0,7,0,0,0,0,0,0,87,27,20,107,10,232,0,0,0,0,0,0,13,0,0,0,0,11,6,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,4,10,4,3,4,0,21,48,8,9,5,0,70,9,4,0,14,138,165,713,183,149,931,179,2155,33,181
505031258,38,192,207,867,44,1352,0,0,0,5,0,5,5,0,0,0,0,8,7,3,0,0,0,9,49,8,14,13,0,90,1281,168,131,580,59,2216,28,0,0,0,0,28,13,0,5,9,0,27,68,7,10,40,4,133,0,0,0,0,0,6,3,0,0,0,0,4,19,0,0,0,0,27,165,26,12,166,7,376,32,9,3,38,4,88,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,3,0,3,8,0,0,3,0,13,52,9,7,0,7,76,49,12,5,4,0,67,20,5,3,6,0,32,3,0,0,0,0,3,0,0,0,0,0,0,197,29,35,138,11,407,5,0,0,0,0,7,41,7,9,0,0,52,5,0,0,3,0,7,0,0,0,0,0,0,4,0,0,0,0,4,26,4,0,3,0,37,150,29,24,22,3,235,30,0,8,25,377,434,1928,305,286,1453,490,4458,88,396
505031303,96,445,335,2016,55,2942,0,0,0,7,0,13,214,0,10,7,0,229,85,13,10,49,3,157,145,40,17,30,3,226,1819,397,334,1253,76,3881,80,7,4,0,3,99,39,0,0,4,0,50,109,26,12,93,5,248,33,19,4,42,7,106,27,0,0,0,0,33,159,9,0,6,0,174,307,53,50,284,10,705,277,134,56,245,18,728,9,0,0,0,0,15,0,0,0,0,0,0,59,15,4,14,10,98,14,0,0,13,0,30,68,15,4,0,9,92,117,24,10,0,3,156,56,10,9,14,0,88,11,0,0,4,0,21,9,0,0,0,0,9,371,78,58,300,14,821,14,0,0,0,0,16,219,12,8,0,0,244,22,7,0,13,0,43,8,0,0,0,0,8,197,3,0,3,9,215,94,11,12,16,5,134,489,55,45,57,9,648,62,3,10,53,364,479,4401,847,593,3386,565,9792,130,592
505031304,79,363,242,1444,45,2168,0,0,0,4,0,4,177,9,8,6,6,196,44,0,7,30,0,78,73,23,15,35,0,138,897,289,176,932,63,2359,73,4,0,0,0,73,20,0,4,5,0,27,74,15,15,70,0,178,25,15,12,26,0,80,28,0,0,0,6,29,296,17,11,12,10,339,130,24,20,223,4,404,330,129,50,287,13,810,9,0,0,0,0,13,19,0,0,0,0,20,99,21,6,29,7,162,19,0,5,0,0,25,52,4,5,3,6,62,65,16,6,0,0,91,72,6,3,7,3,90,4,0,0,0,0,11,0,0,0,0,0,0,155,40,31,171,13,402,32,0,0,9,0,41,152,5,0,0,0,160,33,0,0,4,0,37,17,9,0,4,0,30,306,11,0,4,6,319,29,3,3,4,0,42,802,54,61,51,11,987,64,13,8,33,166,291,3589,670,426,2475,308,7475,201,496
505031305,115,489,338,1981,53,2974,0,4,0,4,0,4,337,0,12,5,4,365,109,16,4,44,5,166,119,28,12,32,3,198,1329,347,300,1156,50,3184,136,11,4,0,0,148,24,3,4,10,0,47,69,18,8,79,0,172,55,9,14,43,0,115,24,3,0,3,0,28,702,14,11,9,15,747,205,45,46,294,5,595,411,157,51,353,12,980,26,0,0,0,0,26,47,10,9,0,0,61,326,31,22,55,9,447,15,0,3,3,0,23,74,3,0,4,4,81,87,26,11,6,4,139,82,14,0,14,0,114,25,0,0,6,0,32,3,3,0,0,0,8,237,58,46,252,3,600,128,0,3,7,0,140,345,4,0,0,7,356,36,0,0,10,0,56,21,4,5,0,0,23,447,7,3,9,17,483,47,9,5,19,0,80,1213,79,62,75,22,1455,106,6,6,66,348,530,6045,893,624,3406,527,11500,189,554
505031306,136,674,519,2599,88,4012,0,0,0,36,8,49,103,0,7,4,3,122,44,14,11,32,6,110,161,47,24,57,9,288,2996,534,461,1704,101,5800,123,5,8,0,0,137,45,11,0,5,0,64,163,33,25,133,5,357,45,9,0,25,0,84,10,0,0,0,0,15,189,6,4,13,7,211,527,92,51,416,19,1104,212,97,56,224,12,598,0,0,0,0,0,0,9,0,0,0,4,12,29,0,0,12,0,50,15,0,0,12,4,34,145,20,9,3,6,175,155,45,29,3,9,243,78,0,6,16,11,114,11,0,0,3,0,17,0,0,0,0,0,0,536,105,82,362,28,1113,17,0,0,0,0,21,225,8,4,3,0,244,30,0,0,10,0,48,12,0,0,0,0,15,95,0,7,0,0,101,97,15,14,21,3,149,753,90,85,72,19,1010,139,15,25,108,535,814,6001,1116,864,4391,786,13162,191,675
506011110,153,746,648,3984,196,5722,0,3,5,105,7,116,94,6,3,17,0,123,23,12,5,13,4,55,413,120,72,161,9,772,2656,717,641,2531,213,6755,156,3,27,3,5,199,34,9,0,24,6,70,153,50,23,161,14,402,14,4,0,13,0,39,36,7,3,4,0,47,186,11,7,14,0,219,360,104,59,650,43,1209,125,60,29,155,13,379,0,3,0,0,0,3,15,0,0,6,0,16,7,0,0,0,0,4,15,5,3,10,0,31,182,24,27,8,18,252,132,32,26,8,7,211,61,5,0,17,4,82,15,7,0,3,0,22,15,0,0,0,0,18,460,154,112,562,28,1318,19,4,0,0,0,23,86,14,5,3,0,114,26,3,4,11,0,50,19,0,0,0,0,19,14,3,0,0,0,22,80,9,12,18,0,122,811,113,75,118,60,1171,140,35,22,191,1162,1552,5480,1396,1110,6594,1664,16243,239,935
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,42,284,230,1240,48,1853,0,0,0,30,0,32,44,0,0,10,0,54,6,3,0,0,0,11,86,15,22,37,0,168,864,244,223,899,44,2272,43,0,5,0,0,45,21,0,0,5,0,28,45,24,15,68,0,145,4,0,0,4,0,8,4,0,0,0,0,5,55,0,5,0,4,72,109,37,19,192,11,365,51,29,4,62,0,148,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,4,0,9,3,0,0,0,0,7,117,11,3,0,13,149,48,10,12,0,0,66,17,8,0,4,0,28,4,0,0,8,0,10,15,0,0,0,0,14,167,71,35,177,8,456,0,0,0,0,0,4,37,0,3,0,0,42,7,0,0,4,0,11,11,0,0,0,0,11,10,0,0,0,0,10,28,7,9,3,0,48,327,31,14,22,7,396,50,13,6,66,324,464,1875,482,351,2105,444,5250,72,291
506011114,74,511,452,2151,93,3281,0,0,0,44,5,52,65,0,7,3,0,75,15,8,0,3,0,27,188,45,32,86,5,356,2009,518,404,1536,127,4597,47,0,6,0,0,56,34,4,5,9,0,57,100,26,18,132,14,289,11,7,0,12,0,23,10,4,0,0,0,14,146,6,6,7,0,166,276,93,52,390,20,825,188,69,26,133,6,427,4,0,4,0,0,4,0,0,0,0,0,3,0,0,0,3,0,7,9,6,0,3,0,18,83,13,3,0,3,106,84,18,15,0,0,123,65,4,4,11,4,86,10,0,3,8,0,23,11,0,0,0,0,12,340,107,82,347,19,899,9,3,0,0,0,12,39,6,0,0,3,46,22,7,0,10,0,34,8,3,0,0,0,11,14,0,0,0,0,14,81,22,9,10,5,125,444,60,65,64,30,666,78,19,18,81,632,827,3749,935,730,3691,917,10022,128,500
506011115,87,384,294,1468,45,2271,0,0,0,6,0,7,48,6,0,9,6,65,18,9,0,4,0,30,285,72,31,87,7,486,1844,340,305,1025,63,3572,30,0,3,0,0,37,25,3,3,13,0,48,130,21,16,86,6,250,9,4,0,7,0,19,5,0,0,0,0,6,51,4,4,0,0,57,240,55,53,254,10,619,129,51,24,89,3,298,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,7,18,0,0,0,0,24,61,17,6,4,0,82,48,7,11,6,0,64,10,3,0,5,0,15,0,0,0,0,0,0,301,52,42,241,18,659,3,0,0,0,0,3,61,5,3,0,0,75,13,0,6,0,0,16,12,0,0,0,0,13,3,0,0,0,0,3,66,7,8,9,0,94,305,44,34,42,10,439,50,8,9,57,319,445,3215,668,498,2497,456,7329,95,454
506011116,63,380,374,1492,55,2369,0,0,0,3,0,3,46,3,15,4,0,72,8,12,3,9,0,30,143,34,31,38,3,256,1693,337,330,1024,58,3443,4,0,4,0,0,8,32,0,0,8,0,40,102,16,15,79,6,216,0,8,0,10,0,17,13,5,7,4,0,17,27,7,0,0,0,39,230,28,43,255,14,573,185,54,33,125,10,411,0,0,0,0,0,0,0,0,0,3,0,4,5,0,0,0,0,4,6,0,0,0,0,6,43,0,0,0,0,47,61,19,17,5,0,107,39,6,3,5,0,55,11,6,0,0,0,15,0,0,0,0,0,0,271,64,36,233,9,619,0,0,0,0,0,0,44,6,10,0,0,57,8,6,3,11,0,21,0,0,0,0,0,0,0,0,0,0,0,0,49,10,5,12,0,67,270,40,31,30,4,371,23,9,11,52,151,251,2775,613,584,2509,282,6774,67,380
506011117,111,550,397,2342,73,3472,0,0,0,42,0,40,88,4,6,8,0,106,15,7,0,11,0,33,188,64,42,122,0,421,1414,471,419,1424,80,3807,128,0,5,0,4,135,28,5,3,7,6,46,85,33,25,92,6,239,13,5,3,3,4,23,9,5,0,4,0,10,122,11,6,0,0,140,186,71,39,314,11,624,44,54,30,107,5,240,3,0,0,0,0,3,21,0,0,0,0,28,0,0,0,0,0,0,16,9,0,7,0,31,117,10,11,4,0,145,126,30,22,10,9,196,30,13,0,12,3,55,4,0,0,4,0,7,22,0,0,0,0,23,245,79,61,281,12,674,3,0,0,0,0,6,53,13,5,4,0,70,23,0,5,7,0,41,6,0,0,0,4,11,29,0,0,0,0,27,45,10,17,14,0,83,587,77,45,97,11,807,52,9,13,98,531,706,3210,888,694,3713,714,9216,148,526
506011307,39,199,123,700,22,1086,0,0,0,0,0,0,270,0,6,5,8,290,8,4,3,0,0,20,43,14,7,19,0,84,703,164,108,429,33,1436,63,6,0,0,4,64,5,0,0,4,0,12,36,3,3,30,0,72,5,0,0,8,0,15,10,0,0,0,0,13,204,8,0,0,4,219,97,26,14,85,4,229,30,28,17,45,8,130,18,0,0,0,0,18,3,4,0,0,0,8,0,0,0,0,0,6,3,3,0,0,0,8,27,4,0,0,0,35,32,12,10,4,7,57,6,0,0,13,0,17,6,0,0,0,0,7,15,0,0,0,0,15,149,32,21,79,0,286,6,0,0,4,0,9,123,4,3,4,0,134,8,0,0,3,0,12,17,0,0,0,0,22,3,0,0,0,0,3,20,0,0,5,0,29,356,39,23,26,6,448,11,6,0,18,96,128,1996,328,211,1101,158,3804,139,419
506011308,30,176,137,773,18,1142,0,0,0,3,0,0,221,3,9,0,0,243,0,0,0,5,0,10,37,22,8,33,0,103,577,131,127,484,24,1351,29,0,0,0,0,33,16,0,0,3,0,22,29,9,4,42,0,87,3,0,0,9,0,13,0,0,0,3,0,10,119,4,5,0,0,130,114,20,17,125,8,282,92,26,13,88,3,225,0,0,0,0,0,0,7,0,0,5,0,10,0,0,0,0,0,0,5,3,0,5,0,13,38,0,7,0,0,55,28,5,5,0,0,38,14,0,0,13,0,33,3,0,0,4,0,12,0,0,0,0,0,0,139,25,10,99,0,272,14,0,0,0,0,11,92,4,0,0,3,95,11,5,0,0,0,17,15,3,0,0,0,15,16,0,0,0,0,16,16,0,3,8,0,23,283,26,19,30,4,349,33,3,0,26,128,187,1677,278,222,1289,187,3653,151,354
506021118,108,497,373,2659,108,3744,0,0,0,32,8,41,652,11,22,19,10,718,46,11,7,21,4,87,123,39,25,48,3,231,1527,439,331,1823,103,4228,225,0,18,0,3,252,36,5,0,21,0,63,137,32,24,138,4,330,23,3,4,19,0,47,14,6,0,6,0,25,371,9,7,9,5,401,373,103,64,597,19,1161,255,61,45,203,7,573,33,0,0,0,0,32,38,0,6,3,5,56,8,0,0,5,0,15,11,4,4,3,0,20,162,0,7,3,0,171,157,26,20,0,3,202,96,3,9,24,0,138,24,0,3,3,0,29,35,0,0,0,0,38,376,95,83,344,20,911,28,0,0,5,0,36,66,17,4,0,0,83,27,3,3,5,0,46,65,5,0,0,0,67,124,0,0,0,4,130,43,9,4,15,0,75,1339,85,49,79,49,1596,140,13,18,97,1136,1402,5728,911,687,4542,1426,13288,153,555
506021119,129,648,455,2821,106,4164,0,0,0,47,4,53,893,29,24,33,11,981,34,7,7,25,0,71,130,44,44,69,0,286,1695,566,395,1948,107,4703,158,0,9,0,0,174,52,0,3,27,0,89,164,24,25,178,13,404,35,8,6,32,0,82,25,12,6,5,0,47,637,12,11,18,3,679,463,102,86,658,19,1326,361,90,50,231,21,749,133,0,4,5,0,138,22,4,0,6,0,24,4,0,0,3,0,7,7,4,0,9,0,21,68,9,3,3,0,78,126,34,18,7,4,181,94,11,4,21,0,126,32,0,7,10,0,42,4,6,0,0,0,7,402,138,97,503,23,1162,17,0,0,0,0,27,62,7,9,4,3,82,37,3,9,13,0,63,54,4,3,6,0,61,85,3,6,0,0,89,57,10,8,23,0,103,1885,107,118,118,41,2264,95,7,8,94,883,1081,6850,1120,829,5006,1180,14993,151,645
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,0,0,0,0,55,55,0,0
506021123,90,506,390,2109,47,3140,0,0,0,18,0,20,975,13,23,16,20,1047,35,9,9,15,0,67,128,34,20,28,4,219,1543,430,341,1540,60,3911,105,0,11,0,0,123,66,4,0,26,0,96,154,36,22,129,12,348,41,13,4,21,0,78,16,3,6,3,0,23,656,0,5,4,12,683,407,86,83,526,21,1120,404,95,29,232,13,766,173,0,3,6,6,185,20,3,0,0,0,26,18,0,0,9,0,24,21,4,6,4,0,29,59,0,0,0,0,66,119,28,22,3,8,177,96,17,9,18,0,145,32,3,5,7,0,45,7,0,0,0,0,7,401,109,60,416,21,1004,21,0,0,0,0,24,77,6,5,0,5,97,41,0,4,4,0,48,88,7,6,4,0,107,85,0,5,0,0,85,56,14,7,21,0,102,1740,88,90,74,29,2019,117,12,6,44,1164,1341,6844,918,685,3799,1363,13607,123,568
506021309,80,314,199,1542,59,2198,0,3,0,35,0,34,357,8,10,6,6,391,25,4,0,13,0,42,86,20,9,22,6,128,856,248,190,994,59,2343,190,0,3,0,5,201,35,0,3,12,0,51,69,10,7,73,4,165,27,0,0,9,0,47,18,4,0,4,0,29,173,4,3,3,0,183,180,53,43,297,15,593,126,28,20,96,7,279,15,0,0,0,0,15,14,0,0,3,0,17,0,0,3,4,0,6,12,5,0,3,0,17,106,9,4,12,0,122,57,23,11,5,4,100,64,3,8,21,0,100,4,3,0,4,0,12,3,0,0,0,0,7,170,57,35,215,11,493,8,0,0,0,0,8,41,0,5,0,0,39,20,0,0,0,0,26,35,0,0,6,0,44,55,0,0,0,0,57,22,11,8,18,0,50,904,54,26,47,29,1068,77,17,8,51,335,483,3310,526,364,2574,495,7274,108,258
506021310,65,277,183,1128,34,1677,0,0,0,10,0,10,327,3,7,14,3,358,19,3,0,3,3,27,48,15,9,16,0,82,638,197,146,712,47,1741,109,7,12,0,0,121,30,10,3,6,0,44,62,9,14,68,6,149,24,3,0,5,0,32,18,0,0,0,0,26,174,5,4,7,6,195,110,37,33,218,10,400,188,43,15,99,4,350,26,0,0,0,0,26,43,11,0,0,7,55,7,3,0,12,0,19,4,4,0,0,0,9,78,3,5,0,0,88,54,13,5,0,0,74,52,6,3,17,0,79,7,0,0,5,0,14,0,0,0,0,0,0,150,51,39,156,5,411,15,0,0,0,0,9,22,5,0,0,0,31,20,3,0,7,0,26,21,0,0,0,0,24,28,0,3,0,0,35,18,4,3,6,0,35,945,70,46,42,33,1137,135,6,3,48,298,495,3073,486,318,1888,428,6189,91,257
