SA2_CODE_2021,C11_CFNC_MR_0_299,C11_CFNC_MR_300_449,C11_CFNC_MR_450_599,C11_CFNC_MR_600_799,C11_CFNC_MR_800_999,C11_CFNC_MR_1000_1399,C11_CFNC_MR_1400_1799,C11_CFNC_MR_1800_2399,C11_CFNC_MR_2400_2999,C11_CFNC_MR_3000_3999,C11_CFNC_MR_4000over,C11_CFNC_MR_NS,C11_CFNC_Tot,C11_CF_Cu15DS_MR_0_299,C11_CF_Cu15DS_MR_300_449,C11_CF_Cu15DS_MR_450_599,C11_CF_Cu15DS_MR_600_799,C11_CF_Cu15DS_MR_800_999,C11_CF_Cu15DS_MR_1000_1399,C11_CF_Cu15DS_MR_1400_1799,C11_CF_Cu15DS_MR_1800_2399,C11_CF_Cu15DS_MR_2400_2999,C11_CF_Cu15DS_MR_3000_3999,C11_CF_Cu15DS_MR_4000over,C11_CF_Cu15DS_MR_NS,C11_CF_Cu15DS_Tot,C11_CF_Cu15NDS_MR_0_299,C11_CF_Cu15NDS_MR_300_449,C11_CF_Cu15NDS_MR_450_599,C11_CF_Cu15NDS_MR_600_799,C11_CF_Cu15NDS_MR_800_999,C11_CF_Cu15NDS_MR_1000_1399,C11_CF_Cu15NDS_MR_1400_1799,C11_CF_Cu15NDS_MR_1800_2399,C11_CF_Cu15NDS_MR_2400_2999,C11_CF_Cu15NDS_MR_3000_3999,C11_CF_Cu15NDS_MR_4000over,C11_CF_Cu15NDS_MR_NS,C11_CF_Cu15NDS_Tot,C11_CF_NCu15DS_MR_0_299,C11_CF_NCu15DS_MR_300_449,C11_CF_NCu15DS_MR_450_599,C11_CF_NCu15DS_MR_600_799,C11_CF_NCu15DS_MR_800_999,C11_CF_NCu15DS_MR_1000_1399,C11_CF_NCu15DS_MR_1400_1799,C11_CF_NCu15DS_MR_1800_2399,C11_CF_NCu15DS_MR_2400_2999,C11_CF_NCu15DS_MR_3000_3999,C11_CF_NCu15DS_MR_4000over,C11_CF_NCu15DS_MR_NS,C11_CF_NCu15DS_Tot,C11_CF_NDCO_MR_0_299,C11_CF_NDCO_MR_300_449,C11_CF_NDCO_MR_450_599,C11_CF_NDCO_MR_600_799,C11_CF_NDCO_MR_800_999,C11_CF_NDCO_MR_1000_1399,C11_CF_NDCO_MR_1400_1799,C11_CF_NDCO_MR_1800_2399,C11_CF_NDCO_MR_2400_2999,C11_CF_NDCO_MR_3000_3999,C11_CF_NDCO_MR_4000over,C11_CF_NDCO_MR_NS,C11_CF_NDCO_Tot,C11_CF_Tot_MR_0_299,C11_CF_Tot_MR_300_449,C11_CF_Tot_MR_450_599,C11_CF_Tot_MR_600_799,C11_CF_Tot_MR_800_999,C11_CF_Tot_MR_1000_1399,C11_CF_Tot_MR_1400_1799,C11_CF_Tot_MR_1800_2399,C11_CF_Tot_MR_2400_2999,C11_CF_Tot_MR_3000_3999,C11_CF_Tot_MR_4000over,C11_CF_Tot_MR_NS,C11_CF_Tot_Tot,C11_1PF_Cu15DS_MR_0_299,C11_1PF_Cu15DS_MR_300_449,C11_1PF_Cu15DS_MR_450_599,C11_1PF_Cu15DS_MR_600_799,C11_1PF_Cu15DS_MR_800_999,C11_1PF_Cu15DS_MR_1000_1399,C11_1PF_Cu15DS_MR_1400_1799,C11_1PF_Cu15DS_MR_1800_2399,C11_1PF_Cu15DS_MR_2400_2999,C11_1PF_Cu15DS_MR_3000_3999,C11_1PF_Cu15DS_MR_4000over,C11_1PF_Cu15DS_MR_NS,C11_1PF_Cu15DS_Tot,C11_1PF_CU15_NDS_MR_0_299,C11_1PF_CU15_NDS_MR_300_449,C11_1PF_CU15_NDS_MR_450_599,C11_1PF_CU15_NDS_MR_600_799,C11_1PF_CU15_NDS_MR_800_999,C11_1PF_CU15_NDS_MR_1000_1399,C11_1PF_CU15_NDS_MR_1400_1799,C11_1PF_CU15_NDS_MR_1800_2399,C11_1PF_CU15_NDS_MR_2400_2999,C11_1PF_CU15_NDS_MR_3000_3999,C11_1PF_CU15_NDS_MR_4000over,C11_1PF_CU15_NDS_MR_NS,C11_1PF_CU15_NDS_Tot,C11_1PF_NCu15DS_MR_0_299,C11_1PF_NCu15DS_MR_300_449,C11_1PF_NCu15DS_MR_450_599,C11_1PF_NCu15DS_MR_600_799,C11_1PF_NCu15DS_MR_800_999,C11_1PF_NCu15DS_MR_1000_1399,C11_1PF_NCu15DS_MR_1400_1799,C11_1PF_NCu15DS_MR_1800_2399,C11_1PF_NCu15DS_MR_2400_2999,C11_1PF_NCu15DS_MR_3000_3999,C11_1PF_NCu15DS_MR_4000over,C11_1PF_NCu15DS_MR_NS,C11_1PF_NCu15DS_Tot,C11_1PF_NDCO_MR_0_299,C11_1PF_NDCO_MR_300_449,C11_1PF_NDCO_MR_450_599,C11_1PF_NDCO_MR_600_799,C11_1PF_NDCO_MR_800_999,C11_1PF_NDCO_MR_1000_1399,C11_1PF_NDCO_MR_1400_1799,C11_1PF_NDCO_MR_1800_2399,C11_1PF_NDCO_MR_2400_2999,C11_1PF_NDCO_MR_3000_3999,C11_1PF_NDCO_MR_4000over,C11_1PF_NDCO_MR_NS,C11_1PF_NDCO_Tot,C11_1PF_Tot_MR_0_299,C11_1PF_Tot_MR_300_449,C11_1PF_Tot_MR_450_599,C11_1PF_Tot_MR_600_799,C11_1PF_Tot_MR_800_999,C11_1PF_Tot_MR_1000_1399,C11_1PF_Tot_MR_1400_1799,C11_1PF_Tot_MR_1800_2399,C11_1PF_Tot_MR_2400_2999,C11_1PF_Tot_MR_3000_3999,C11_1PF_Tot_MR_4000over,C11_1PF_Tot_MR_NS,C11_1PF_Tot_Tot,C11_Tot_MR_0_299,C11_Tot_MR_300_449,C11_Tot_MR_450_599,C11_Tot_MR_600_799,C11_Tot_MR_800_999,C11_Tot_MR_1000_1399,C11_Tot_MR_1400_1799,C11_Tot_MR_1800_2399,C11_Tot_MR_2400_2999,C11_Tot_MR_3000_3999,C11_Tot_MR_4000over,C11_Tot_MR_NS,C11_Tot_Tot,C16_CFNC_MR_0_299,C16_CFNC_MR_300_449,C16_CFNC_MR_450_599,C16_CFNC_MR_600_799,C16_CFNC_MR_800_999,C16_CFNC_MR_1000_1399,C16_CFNC_MR_1400_1799,C16_CFNC_MR_1800_2399,C16_CFNC_MR_2400_2999,C16_CFNC_MR_3000_3999,C16_CFNC_MR_4000over,C16_CFNC_MR_NS,C16_CFNC_Tot,C16_CF_Cu15DS_MR_0_299,C16_CF_Cu15DS_MR_300_449,C16_CF_Cu15DS_MR_450_599,C16_CF_Cu15DS_MR_600_799,C16_CF_Cu15DS_MR_800_999,C16_CF_Cu15DS_MR_1000_1399,C16_CF_Cu15DS_MR_1400_1799,C16_CF_Cu15DS_MR_1800_2399,C16_CF_Cu15DS_MR_2400_2999,C16_CF_Cu15DS_MR_3000_3999,C16_CF_Cu15DS_MR_4000over,C16_CF_Cu15DS_MR_NS,C16_CF_Cu15DS_Tot,C16_CF_Cu15NDS_MR_0_299,C16_CF_Cu15NDS_MR_300_449,C16_CF_Cu15NDS_MR_450_599,C16_CF_Cu15NDS_MR_600_799,C16_CF_Cu15NDS_MR_800_999,C16_CF_Cu15NDS_MR_1000_1399,C16_CF_Cu15NDS_MR_1400_1799,C16_CF_Cu15NDS_MR_1800_2399,C16_CF_Cu15NDS_MR_2400_2999,C16_CF_Cu15NDS_MR_3000_3999,C16_CF_Cu15NDS_MR_4000over,C16_CF_Cu15NDS_MR_NS,C16_CF_Cu15NDS_Tot,C16_CF_NCu15DS_MR_0_299,C16_CF_NCu15DS_MR_300_449,C16_CF_NCu15DS_MR_450_599,C16_CF_NCu15DS_MR_600_799,C16_CF_NCu15DS_MR_800_999
506021123,11,4,4,12,11,49,48,72,84,102,60,13,482,0,0,0,4,6,5,0,6,4,9,9,0,46,19,4,6,10,12,32,34,70,53,66,45,16,353,0,4,0,3,0,7,12,6,8,10,3,3,64,0,3,4,0,0,8,16,8,4,11,8,0,60,18,7,4,17,15,49,60,92,66,97,66,21,525,0,0,0,0,0,9,0,0,0,0,0,0,15,4,0,0,0,0,3,5,4,3,7,4,0,35,0,0,0,0,4,0,5,0,0,0,0,0,17,0,0,0,0,3,3,9,5,4,7,10,0,45,0,3,0,4,13,17,18,12,7,16,12,4,110,38,13,12,29,39,115,130,174,158,212,139,43,1111,24,6,5,14,22,43,57,107,85,71,46,17,491,0,0,0,4,0,4,7,8,11,4,10,0,48,12,10,4,8,7,32,43,90,69,84,54,10,416,3,3,0,3,0
506021309,9,5,0,4,12,27,28,48,37,41,8,9,227,0,0,0,0,0,7,4,4,4,8,0,0,41,6,4,5,3,5,30,29,68,58,24,9,5,239,3,0,0,4,0,4,5,4,6,0,0,0,25,5,6,0,0,0,5,9,4,5,4,0,0,47,15,4,5,7,10,50,36,87,72,37,8,6,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,8,8,3,0,0,0,33,0,0,0,0,0,0,0,7,0,0,0,0,13,3,0,0,4,3,3,0,9,0,0,0,3,29,5,4,0,3,8,12,11,22,7,4,0,5,81,25,18,6,21,30,86,79,156,120,77,20,20,652,14,7,0,7,6,28,34,59,42,32,5,11,245,0,0,0,0,0,0,3,5,5,0,0,0,34,10,0,0,0,13,19,42,84,46,19,11,5,246,6,0,0,4,3
506021310,10,0,0,8,9,16,12,40,28,25,6,13,184,0,0,0,3,0,11,5,7,5,0,0,7,40,3,7,0,9,4,23,27,37,31,25,10,13,188,4,0,0,4,0,8,7,4,3,5,0,4,38,3,0,0,5,5,6,4,7,0,5,0,0,31,8,8,3,14,12,38,48,54,41,39,15,19,297,0,0,0,0,0,0,5,6,0,0,0,0,12,0,0,0,0,4,5,6,5,3,0,0,0,28,0,0,0,0,0,4,3,0,0,0,0,0,6,0,0,0,0,0,5,5,0,0,5,0,5,13,0,0,3,5,7,10,14,12,3,6,3,3,67,24,7,6,28,25,70,75,110,70,68,24,30,542,13,3,6,6,7,20,32,40,34,20,9,0,190,3,0,0,0,0,3,4,0,6,9,0,0,32,3,0,9,0,7,15,39,62,44,37,4,7,229,6,0,3,0,0
506021311,9,0,4,11,7,15,27,48,59,47,31,10,269,0,0,0,0,0,0,3,7,7,0,3,0,24,6,0,3,5,0,22,26,61,39,45,23,10,236,0,0,0,0,0,3,0,8,8,4,0,3,31,0,0,0,0,3,0,5,12,4,4,3,0,35,5,5,9,3,8,32,36,76,56,57,30,12,325,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,12,0,0,3,0,0,25,0,0,0,0,5,3,3,0,0,0,0,0,12,0,0,0,0,0,3,0,5,4,0,0,0,17,6,0,0,3,5,13,11,9,0,5,0,0,58,19,5,10,20,23,58,67,132,117,112,64,20,657,15,0,0,4,6,31,44,88,50,49,26,8,313,0,0,0,0,4,4,0,4,6,8,0,0,26,15,3,4,0,7,19,41,77,54,38,22,0,268,0,0,0,0,4
506031124,7,4,0,8,10,42,56,105,85,56,32,18,411,0,3,0,4,4,6,6,17,4,5,0,4,53,14,4,6,9,13,48,53,95,78,56,17,11,404,3,0,7,0,0,8,3,13,13,11,0,7,65,5,5,0,3,3,7,6,10,5,6,4,5,56,19,7,10,18,26,63,69,130,101,69,30,28,580,0,0,0,0,0,0,0,3,0,0,0,0,9,5,4,4,0,0,9,7,11,7,0,7,4,53,0,4,0,4,0,6,5,4,5,5,0,0,34,4,0,0,0,0,3,8,0,3,0,0,4,31,6,5,7,5,8,21,19,19,13,9,6,5,126,38,18,19,35,46,124,145,253,195,134,66,46,1119,20,9,4,11,17,32,59,128,65,57,21,15,446,0,0,0,3,5,6,5,13,10,10,0,5,51,13,4,9,0,10,34,53,127,74,65,36,17,446,8,6,7,4,4
506031125,23,14,8,10,21,46,49,56,38,43,19,14,346,6,0,0,0,4,14,34,40,19,25,12,10,182,14,3,12,25,19,50,67,117,82,95,50,19,546,16,3,8,12,14,24,34,34,21,22,24,11,205,5,0,4,3,10,21,29,34,22,12,15,14,175,37,13,19,41,40,111,167,224,150,153,101,54,1109,0,0,0,0,0,0,0,0,0,8,0,0,15,3,0,0,0,3,6,8,14,6,11,3,4,66,0,0,0,0,0,3,6,10,0,0,4,3,31,6,6,0,7,0,9,0,11,4,8,4,0,53,7,8,3,4,4,20,15,38,11,24,8,8,153,66,30,33,54,64,176,228,316,205,224,131,84,1608,25,8,9,14,17,30,37,75,49,41,31,16,343,4,3,3,4,7,12,13,38,32,27,14,4,156,20,5,10,6,12,44,55,114,83,79,34,17,476,16,0,4,8,4
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,20,7,4,18,18,47,52,135,95,54,24,21,501,0,0,0,0,6,12,3,10,20,7,0,0,69,12,0,4,8,14,48,68,123,104,45,22,15,457,3,0,7,0,5,16,6,19,6,9,5,0,83,5,0,3,4,6,14,11,24,11,3,5,3,90,20,6,19,9,26,94,96,171,136,75,27,24,695,0,0,0,0,4,5,0,3,0,0,0,0,13,0,0,0,3,4,12,15,10,6,4,0,7,56,0,0,4,3,0,5,0,12,6,4,0,0,28,5,4,3,6,10,12,3,6,0,0,0,3,51,0,8,3,14,17,27,26,28,10,6,0,9,152,43,24,30,38,62,163,169,338,239,136,54,57,1343,32,15,4,5,18,46,92,169,63,38,14,16,514,0,0,5,3,0,7,21,21,22,9,4,0,90,27,0,3,3,10,57,103,229,106,58,23,18,628,5,0,0,3,0
506031128,14,12,11,23,23,54,64,94,97,61,11,22,490,4,6,0,3,5,13,17,18,14,3,3,3,98,6,8,3,16,33,70,91,144,97,60,12,15,557,4,0,4,11,14,21,12,18,7,9,3,0,121,7,7,8,10,19,19,18,19,6,4,0,17,133,26,20,12,44,68,122,140,206,130,78,20,39,908,0,0,0,0,0,9,3,0,3,0,0,0,15,0,4,0,5,9,20,19,15,6,3,3,5,88,0,3,0,0,6,9,8,6,0,3,0,0,46,3,9,7,4,11,15,17,3,5,5,0,0,76,9,12,9,16,25,55,41,27,15,8,0,13,232,47,41,38,88,111,231,251,328,242,149,37,65,1630,28,11,9,25,20,65,70,113,78,32,12,7,473,3,0,6,0,3,13,20,22,9,6,4,5,85,15,9,9,11,12,71,83,197,89,43,16,12,566,6,3,0,4,9
506031129,15,5,3,4,15,23,28,40,28,34,26,9,240,6,0,0,5,0,15,16,16,20,29,27,4,145,19,9,0,6,14,37,35,75,65,78,68,12,426,10,0,4,4,6,18,12,25,22,28,26,0,166,10,6,4,4,8,13,9,13,3,13,10,9,98,51,24,10,19,28,84,77,131,111,155,134,28,840,0,0,0,0,0,5,0,0,0,4,0,0,17,0,3,5,0,3,0,5,4,3,0,0,3,31,7,3,0,4,3,0,7,8,0,8,4,5,46,0,0,0,0,3,3,7,7,0,3,0,0,29,10,7,5,9,8,13,16,29,7,17,10,4,135,80,37,16,33,49,122,121,191,148,204,175,40,1213,26,7,9,7,11,26,23,43,29,17,30,8,242,3,0,5,3,6,16,13,38,23,27,21,5,168,22,0,4,9,11,44,40,85,79,94,94,18,487,17,10,3,16,8
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031131,30,16,20,21,21,71,49,66,35,49,17,22,420,9,12,8,5,9,32,38,43,36,42,20,10,265,19,6,12,8,21,74,85,169,130,154,47,23,750,14,6,7,10,12,37,34,56,30,29,11,11,263,13,5,5,16,18,45,29,22,9,6,5,10,180,61,30,24,47,60,184,185,291,209,241,80,47,1461,0,0,0,3,4,5,0,6,5,9,0,0,28,0,0,0,0,5,18,10,14,14,7,0,0,77,0,6,0,4,0,4,10,13,3,6,0,7,58,0,0,0,10,9,12,10,14,4,3,0,9,75,8,8,6,19,18,41,30,43,22,25,6,7,234,98,53,49,81,98,296,268,400,272,319,109,78,2120,44,10,18,19,14,37,40,61,35,46,14,16,349,6,5,0,5,4,17,28,60,40,67,31,10,276,29,8,18,7,15,69,96,172,123,162,82,31,806,21,10,7,13,12
506041132,26,11,11,29,32,92,87,134,60,33,13,30,569,0,5,9,10,7,23,23,21,19,4,4,5,125,15,3,4,18,40,109,135,196,98,44,26,27,704,12,3,0,13,6,24,16,26,16,3,5,0,132,7,9,8,9,14,25,24,27,9,3,5,6,154,35,21,18,50,75,177,198,264,142,55,38,37,1113,0,0,0,7,0,10,7,0,0,0,0,0,24,4,5,0,14,15,29,21,18,14,5,0,12,128,0,0,10,3,5,11,8,4,5,0,0,6,57,3,11,0,4,14,25,22,19,10,4,0,10,122,11,10,8,26,39,69,53,47,24,8,5,24,333,71,45,38,112,143,338,340,443,226,96,62,94,2007,30,20,16,18,20,54,129,163,74,29,23,30,598,7,0,0,8,11,19,36,32,20,13,5,5,165,25,7,5,10,25,91,169,221,108,46,23,26,752,4,4,0,6,8
506041133,19,9,11,19,18,80,84,134,162,151,76,36,805,10,0,0,8,7,28,51,58,50,51,19,8,277,15,7,7,16,30,112,196,323,302,233,89,36,1365,7,0,0,6,8,32,39,47,48,51,21,13,272,15,6,4,0,16,24,38,50,35,46,18,8,255,36,19,21,37,62,197,317,474,436,376,139,66,2171,0,0,0,0,0,9,7,9,3,9,0,5,41,8,3,3,0,5,11,16,24,25,15,5,4,117,0,0,0,3,3,4,9,13,8,0,0,0,44,3,0,0,8,5,8,9,15,10,8,0,5,67,9,9,3,12,14,34,34,63,51,30,6,15,271,65,28,35,60,97,307,438,668,646,553,222,118,3242,38,18,8,21,16,77,87,166,115,100,38,21,700,10,8,3,7,13,27,42,71,71,40,24,13,340,47,14,14,20,24,120,169,419,294,182,58,44,1402,16,0,6,10,14
506041134,22,13,16,41,33,72,96,190,96,32,16,31,665,0,3,3,10,6,23,30,35,20,3,4,9,140,8,4,3,19,29,114,160,202,92,33,9,35,717,0,0,3,5,5,17,15,27,8,3,9,4,100,8,8,9,19,25,33,22,41,8,10,0,13,190,23,17,23,57,69,190,227,303,125,45,19,55,1145,0,0,4,0,3,10,3,10,0,0,0,0,32,8,3,3,13,7,28,22,30,14,3,0,3,143,0,0,0,8,3,9,9,3,3,0,0,5,50,7,8,3,11,13,27,16,28,3,0,3,5,138,17,17,8,32,29,72,52,76,19,6,7,20,366,66,44,57,135,135,337,373,567,245,73,40,109,2178,26,20,21,31,37,84,153,189,47,19,7,15,650,7,0,0,0,11,22,42,48,24,7,3,6,156,8,8,9,12,18,96,238,297,81,38,16,14,832,0,3,5,4,4
506041135,26,10,7,25,25,74,75,125,126,98,38,31,659,0,3,4,0,10,29,18,30,35,25,10,5,162,9,7,4,11,33,122,155,245,201,148,42,34,1025,6,4,0,6,12,23,26,35,21,23,15,3,170,5,4,6,3,12,37,27,43,30,9,10,13,190,25,13,17,28,67,207,225,347,284,209,69,54,1547,0,0,0,6,5,9,5,4,0,5,0,4,33,0,0,0,0,6,22,25,23,15,18,8,5,127,5,4,6,5,7,4,10,9,6,0,3,0,48,0,0,0,4,8,17,22,10,10,4,0,0,80,9,5,5,12,19,52,56,51,26,26,13,14,282,53,31,34,63,110,332,360,520,432,332,119,95,2484,44,19,11,22,28,82,121,206,131,89,36,34,809,12,0,4,0,8,20,35,86,47,35,12,19,267,28,8,7,22,24,98,206,407,322,195,67,45,1430,8,7,9,0,11
506041136,15,11,5,20,34,61,63,100,38,26,23,22,427,0,0,0,3,4,19,16,18,8,5,7,0,87,7,7,3,10,25,72,82,135,69,28,21,16,481,4,0,3,3,0,17,12,11,10,4,5,4,63,6,0,5,10,12,36,24,18,14,10,3,3,148,19,12,12,36,50,146,135,190,96,44,31,24,786,0,0,0,0,3,0,0,0,0,3,0,0,11,4,5,0,4,5,20,10,10,3,3,0,6,73,0,5,0,0,0,6,6,4,0,0,0,0,32,3,0,3,10,7,13,15,10,0,0,3,4,81,5,9,10,16,18,50,28,33,9,7,5,9,196,41,34,26,66,107,255,232,322,137,78,58,52,1411,26,8,6,13,32,63,79,125,56,23,16,18,474,0,0,5,0,5,13,30,40,21,3,6,4,131,13,3,3,11,23,70,139,186,76,30,27,19,599,8,0,5,0,5
506041137,40,17,19,36,52,134,111,185,122,66,21,36,834,3,5,0,5,14,42,33,53,36,24,0,5,232,15,9,16,31,46,136,191,265,181,88,24,34,1038,6,4,9,17,24,43,39,43,28,16,8,9,240,13,10,9,20,28,57,54,50,23,22,5,17,306,39,32,42,78,114,285,315,405,265,144,38,64,1822,3,0,0,0,7,5,8,3,0,0,0,0,35,4,3,5,0,11,40,19,32,10,12,0,4,140,0,0,6,9,8,14,9,13,0,0,0,0,59,4,11,3,16,13,30,19,8,3,5,0,15,128,16,15,11,26,40,83,49,61,21,23,3,20,363,97,59,72,137,204,507,479,646,410,228,62,119,3021,61,18,15,37,42,117,120,203,103,36,31,37,826,7,9,7,7,5,35,41,69,40,11,7,10,237,23,23,13,16,31,123,211,382,154,66,40,26,1105,8,3,5,15,16
506051138,26,12,8,22,32,81,90,156,149,100,24,33,742,4,0,4,0,7,16,12,39,22,12,4,7,137,9,0,5,12,28,87,132,211,200,78,31,24,821,3,3,0,7,9,21,34,18,25,11,0,3,136,10,11,6,14,13,29,32,40,19,12,6,11,200,27,20,19,36,54,147,204,311,272,115,51,42,1297,0,0,0,4,0,0,10,6,4,0,0,6,24,4,4,5,6,4,23,26,32,10,13,0,12,138,0,0,0,0,3,7,9,7,3,0,0,0,38,3,9,4,8,5,14,22,12,10,4,3,4,89,12,10,9,14,14,47,58,56,32,22,3,18,290,63,40,39,75,101,279,357,521,443,233,80,100,2328,24,10,15,23,25,77,116,253,157,66,23,45,833,4,3,0,0,4,27,37,60,41,9,6,3,192,16,6,7,11,12,89,160,376,246,108,34,40,1106,3,0,3,5,0
506051139,18,13,10,11,21,53,61,106,82,60,10,25,476,0,3,0,6,8,19,12,20,12,12,4,6,96,6,12,3,8,19,81,104,159,115,84,18,21,632,0,4,0,4,4,19,22,16,10,7,10,3,96,11,0,3,14,6,33,30,28,13,14,0,16,171,20,14,12,33,42,149,167,221,155,117,27,45,994,0,0,0,0,0,5,4,4,4,5,0,3,28,0,0,0,3,3,17,18,17,15,9,3,0,95,0,0,0,0,0,3,10,10,4,5,0,0,27,9,0,0,6,10,15,8,9,10,3,0,8,84,6,4,5,16,17,39,41,37,28,22,5,6,227,50,30,22,59,77,242,272,360,269,191,45,77,1697,24,12,4,16,23,57,72,166,81,32,13,9,512,6,3,0,6,4,13,18,31,17,10,5,4,121,13,3,4,12,20,59,81,185,118,60,16,13,582,4,0,3,0,0
506051140,43,19,10,20,28,76,59,92,67,77,51,31,572,3,0,4,4,9,13,22,24,16,18,26,5,144,14,7,3,4,20,59,84,135,113,135,68,21,668,6,0,4,7,6,30,18,32,13,27,12,4,171,4,6,0,9,11,28,29,38,19,26,22,6,205,34,20,11,23,46,129,159,231,165,202,132,43,1189,0,0,0,3,0,7,5,4,0,8,4,0,30,0,0,0,5,0,22,5,11,4,7,9,4,65,0,0,0,0,3,9,6,7,0,3,3,3,36,4,0,0,0,5,13,6,7,5,3,6,4,55,3,0,0,9,14,47,22,27,6,19,21,13,179,80,45,24,52,82,242,238,348,239,300,203,88,1944,42,7,9,20,24,76,55,96,76,70,47,21,544,10,3,0,3,3,21,19,28,29,25,23,10,165,14,6,6,10,11,49,69,138,141,148,67,17,674,8,0,3,5,3
506051141,38,11,12,11,27,43,26,48,33,44,37,19,351,0,0,0,5,3,20,12,24,17,17,18,9,133,16,7,11,16,17,62,69,129,99,93,54,16,575,5,0,0,3,15,17,22,24,9,15,14,5,135,5,0,3,5,10,19,18,30,9,14,12,14,142,23,9,17,26,41,125,124,202,130,144,97,44,978,0,0,0,3,0,4,3,0,0,5,0,0,16,8,0,0,0,3,9,10,9,12,3,0,4,55,0,0,0,0,3,6,11,3,0,0,5,0,35,0,6,0,0,4,8,5,3,0,4,4,6,46,9,4,5,7,14,31,21,17,9,15,15,4,151,69,27,31,41,84,195,176,261,175,205,149,72,1484,38,16,3,15,18,42,35,59,57,53,26,9,378,7,3,7,3,3,24,15,36,19,26,14,5,165,11,4,11,5,17,48,62,139,92,108,39,19,553,6,0,0,3,4
506061142,17,4,4,5,11,34,41,91,115,62,22,25,426,0,0,0,6,6,4,15,22,12,20,4,3,103,6,3,0,7,10,41,78,161,158,66,31,11,567,0,4,0,4,0,12,7,6,12,9,0,0,63,4,3,0,3,5,14,18,36,9,10,11,9,120,12,12,8,24,16,66,115,228,197,102,41,27,855,0,0,0,0,0,0,0,6,6,0,0,0,12,0,0,0,0,3,9,11,10,9,0,3,0,64,0,0,0,0,0,4,0,0,0,0,0,0,8,5,0,0,0,0,5,0,13,0,8,4,4,39,5,0,0,5,10,20,22,31,13,4,5,9,130,29,21,12,35,38,125,177,357,323,165,73,60,1410,26,5,8,30,28,49,141,365,197,76,30,14,970,4,0,0,0,8,13,31,64,34,18,3,4,183,10,3,0,12,14,77,207,579,269,113,47,38,1367,0,6,0,0,4
506061143,14,0,6,11,12,23,22,45,17,37,33,17,240,0,0,0,4,5,15,9,18,15,10,11,6,102,5,4,0,4,10,33,43,75,52,70,44,10,345,4,0,0,0,8,10,8,8,6,5,6,9,63,0,0,3,5,5,14,16,18,12,18,17,5,118,8,3,11,19,24,63,78,122,81,104,78,29,628,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,4,8,9,4,0,6,4,42,3,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,6,0,3,4,0,13,5,5,0,0,7,5,12,19,3,3,9,5,70,25,12,12,28,43,95,114,184,103,148,124,53,936,9,3,4,13,14,25,34,48,34,58,41,12,297,0,0,0,3,6,4,6,21,14,23,7,6,89,10,0,4,3,8,35,24,98,42,73,41,14,352,0,4,0,3,7
