SA2_CODE_2021,C16_Aus_Mo_O_B_OS,C16_Aus_BP_B_Aus,C16_Aus_Bplace_NS,C16_Aus_Tot_resp,C16_Aus_Ab_BP_B_OS,C16_Aus_Ab_Fa_O_B_OS,C16_Aus_Ab_Mo_O_B_OS,C16_Aus_Ab_BP_B_Aus,C16_Aus_Abor_Bplace_NS,C16_Aus_Abor_Tot_resp,C16_Chi_BP_B_OS,C16_Chi_Fa_O_B_OS,C16_Chi_Mo_O_B_OS,C16_Chi_BP_B_Aus,C16_Chi_Bplace_NS,C16_Chi_Tot_resp,C16_Cro_BP_B_OS,C16_Cro_Fa_O_B_OS,C16_Cro_Mo_O_B_OS,C16_Cro_BP_B_Aus,C16_Cro_Bplace_NS,C16_Cro_Tot_resp,C16_Dut_BP_B_OS,C16_Dut_Fa_O_B_OS,C16_Dut_Mo_O_B_OS,C16_Dut_BP_B_Aus,C16_Dut_Bplace_NS,C16_Dut_Tot_resp,C16_Eng_BP_B_OS,C16_Eng_Fa_O_B_OS,C16_Eng_Mo_O_B_OS,C16_Eng_BP_B_Aus,C16_Eng_Bplace_NS,C16_Eng_Tot_resp,C16_Fil_BP_B_OS,C16_Fil_Fa_O_B_OS,C16_Fil_Mo_O_B_OS,C16_Fil_BP_B_Aus,C16_Fil_Bplace_NS,C16_Fil_Tot_resp,C16_Fre_BP_B_OS,C16_Fre_Fa_O_B_OS,C16_Fre_Mo_O_B_OS,C16_Fre_BP_B_Aus,C16_Fre_Bplace_NS,C16_Fre_Tot_resp,C16_Ger_BP_B_OS,C16_Ger_Fa_O_B_OS,C16_Ger_Mo_O_B_OS,C16_Ger_BP_B_Aus,C16_Ger_Bplace_NS,C16_Ger_Tot_resp,C16_Gre_BP_B_OS,C16_Gre_Fa_O_B_OS,C16_Gre_Mo_O_B_OS,C16_Gre_BP_B_Aus,C16_Gre_Bplace_NS,C16_Gre_Tot_resp,C16_Hun_BP_B_OS,C16_Hun_Fa_O_B_OS,C16_Hun_Mo_O_B_OS,C16_Hun_BP_B_Aus,C16_Hun_Bplace_NS,C16_Hun_Tot_resp,C16_Ind_BP_B_OS,C16_Ind_Fa_O_B_OS,C16_Ind_Mo_O_B_OS,C16_Ind_BP_B_Aus,C16_Ind_Bplace_NS,C16_Ind_Tot_resp,C16_Iri_BP_B_OS,C16_Iri_Fa_O_B_OS,C16_Iri_Mo_O_B_OS,C16_Iri_BP_B_Aus,C16_Iri_Bplace_NS,C16_Iri_Tot_resp,C16_Ita_BP_B_OS,C16_Ita_Fa_O_B_OS,C16_Ita_Mo_O_B_OS,C16_Ita_BP_B_Aus,C16_Ita_Bplace_NS,C16_Ita_Tot_resp,C16_Kor_BP_B_OS,C16_Kor_Fa_O_B_OS,C16_Kor_Mo_O_B_OS,C16_Kor_BP_B_Aus,C16_Kor_Bplace_NS,C16_Kor_Tot_resp,C16_Leb_BP_B_OS,C16_Leb_Fa_O_B_OS,C16_Leb_Mo_O_B_OS,C16_Leb_BP_B_Aus,C16_Leb_Bplace_NS,C16_Leb_Tot_resp,C16_Mac_BP_B_OS,C16_Mac_Fa_O_B_OS,C16_Mac_Mo_O_B_OS,C16_Mac_BP_B_Aus,C16_Mac_Bplace_NS,C16_Mac_Tot_resp,C16_Mal_BP_B_OS,C16_Mal_Fa_O_B_OS,C16_Mal_Mo_O_B_OS,C16_Mal_BP_B_Aus,C16_Mal_Bplace_NS,C16_Mal_Tot_resp,C16_Mao_BP_B_OS,C16_Mao_Fa_O_B_OS,C16_Mao_Mo_O_B_OS,C16_Mao_BP_B_Aus,C16_Mao_Bplace_NS,C16_Mao_Tot_resp,C16_NZ_BP_B_OS,C16_NZ_Fa_O_B_OS,C16_NZ_Mo_O_B_OS,C16_NZ_BP_B_Aus,C16_NZ_Bplace_NS,C16_NZ_Tot_resp,C16_Pol_BP_B_OS,C16_Pol_Fa_O_B_OS,C16_Pol_Mo_O_B_OS,C16_Pol_BP_B_Aus,C16_Pol_Bplace_NS,C16_Pol_Tot_resp,C16_Rus_BP_B_OS,C16_Rus_Fa_O_B_OS,C16_Rus_Mo_O_B_OS,C16_Rus_BP_B_Aus,C16_Rus_Birthplac_ns,C16_Rus_Tot_resp,C16_Sam_BP_B_OS,C16_Sam_Fa_O_B_OS,C16_Sam_Mo_O_B_OS,C16_Sam_BP_B_Aus,C16_Sam_Birthplac_ns,C16_Sam_Tot_resp,C16_Sco_BP_B_OS,C16_Sco_Fa_O_B_OS,C16_Sco_Mo_O_B_OS,C16_Sco_BP_B_Aus,C16_Sco_Birthplac_ns,C16_Sco_Tot_resp,C16_Ser_BP_B_OS,C16_Ser_Fa_O_B_OS,C16_Ser_Mo_O_B_OS,C16_Ser_BP_B_Aus,C16_Ser_Bplace_NS,C16_Ser_Tot_resp,C16_SAf_BP_B_OS,C16_SAf_Fa_O_B_OS,C16_SAf_Mo_O_B_OS,C16_SAf_BP_B_Aus,C16_SAf_Bplace_NS,C16_SAf_Tot_resp,C16_Span_BP_B_OS,C16_Span_Fa_O_B_OS,C16_Span_Mo_O_B_OS,C16_Span_BP_B_Aus,C16_Span_Bplace_NS,C16_Span_Tot_resp,C16_SriL_BP_B_OS,C16_SriL_Fa_O_B_OS,C16_SriL_Mo_O_B_OS,C16_SriL_BP_B_Aus,C16_SriL_Bplace_NS,C16_SriL_Tot_resp,C16_Viet_BP_B_OS,C16_Viet_Fa_O_B_OS,C16_Viet_Mo_O_B_OS,C16_Viet_BP_B_Aus,C16_Viet_Bplace_NS,C16_Viet_Tot_resp,C16_Wel_BP_B_OS,C16_Wel_Fa_O_B_OS,C16_Wel_Mo_O_B_OS,C16_Wel_BP_B_Aus,C16_Wel_Bplace_NS,C16_Wel_Tot_resp,C16_Oth_BP_B_OS,C16_Oth_Fa_O_B_OS,C16_Oth_Mo_O_B_OS,C16_Oth_BP_B_Aus,C16_Oth_Bplace_NS,C16_Oth_Tot_resp,C16_Anc_ns_BP_B_OS,C16_Anc_ns_Fa_O_B_OS,C16_Anc_ns_Mo_O_B_OS,C16_Anc_ns_BP_B_Aus,C16_Anc_ns_Bplace_NS,C16_Anc_NS_Tot_resp,C16_Tot_P_BP_B_OS,C16_Tot_P_Fa_O_B_OS,C16_Tot_P_Mo_O_B_OS,C16_Tot_P_BP_B_Aus,C16_Tot_P_Bplace_NS,C16_Tot_P_Tot_resp,C21_Aus_BP_B_OS,C21_Aus_Fa_O_B_OS,C21_Aus_Mo_O_B_OS,C21_Aus_BP_B_Aus
506021123,441,2099,39,3278,0,0,0,18,0,27,1131,14,36,16,3,1213,40,10,5,34,0,88,140,42,22,52,0,253,1526,471,403,1855,42,4295,192,3,19,0,0,216,78,3,4,23,0,113,165,31,26,178,0,409,44,14,5,25,0,83,31,4,7,4,0,41,789,10,13,13,5,823,497,133,78,672,18,1394,454,96,40,277,7,872,245,0,10,0,0,253,25,3,4,5,0,35,11,3,0,10,0,20,17,5,5,3,0,26,73,6,3,0,0,80,115,23,15,3,0,164,84,11,7,23,0,137,35,0,4,0,0,44,9,0,0,0,0,12,452,105,71,562,6,1200,11,0,3,9,0,22,64,9,4,0,0,80,79,3,0,11,0,90,102,3,0,0,0,106,92,0,13,7,7,113,76,11,7,24,0,119,2011,95,119,83,26,2337,64,7,0,32,1104,1206,7373,977,781,4117,1244,14481,159,662,579,2394
506021309,186,1307,45,1907,0,0,0,49,3,46,535,10,18,26,12,593,20,3,0,6,0,34,61,13,8,23,0,101,804,215,177,938,50,2190,365,0,10,0,0,376,21,3,0,3,0,30,60,13,9,90,0,171,24,3,4,7,0,40,8,3,0,6,0,17,319,8,4,0,3,335,252,55,44,296,11,656,151,27,7,104,3,293,64,0,5,0,0,69,19,0,5,0,0,27,0,0,0,0,0,3,10,3,4,4,0,24,113,0,3,0,0,122,63,13,13,6,0,92,86,9,4,21,0,109,11,0,0,3,0,18,6,0,0,0,0,13,184,60,48,211,9,515,4,0,0,0,0,4,29,10,5,0,0,42,27,0,0,7,0,37,60,0,0,0,0,59,74,0,3,0,0,79,19,7,3,10,0,34,1290,39,52,57,21,1452,62,5,3,25,761,859,4131,439,353,2267,885,8069,158,291,221,1284
506021310,188,977,16,1519,0,0,0,30,0,31,513,15,8,9,4,544,21,3,0,12,0,41,46,13,6,19,0,82,636,220,160,767,31,1812,205,0,14,0,3,218,39,3,0,8,0,47,58,18,11,66,0,160,15,0,5,4,0,29,14,3,0,0,0,15,279,5,0,0,0,288,171,44,39,239,11,498,196,39,11,145,3,394,59,0,0,0,0,64,40,13,14,0,0,61,7,3,0,5,0,15,0,3,0,3,0,15,71,6,6,0,0,79,40,11,9,5,3,62,43,4,4,14,3,66,13,0,0,0,0,21,5,0,0,0,0,5,194,50,30,235,3,507,3,0,0,0,0,7,20,4,0,0,0,25,35,0,0,0,0,39,25,0,0,0,0,26,37,5,7,0,0,48,24,4,0,8,0,36,1392,45,51,32,9,1535,37,0,3,26,497,563,3722,450,336,1814,561,6887,153,288,196,972
506021311,239,1502,40,2193,0,4,0,46,8,57,1020,9,17,12,0,1059,29,4,7,13,0,55,54,21,8,39,5,126,930,309,231,1171,38,2678,191,0,21,0,0,216,54,5,0,12,0,69,89,19,8,93,0,214,21,0,0,12,0,41,19,4,0,0,0,23,431,6,7,3,3,449,334,59,49,414,7,863,199,64,21,161,3,448,199,0,0,0,0,200,18,5,0,0,0,22,9,0,0,10,0,17,0,0,0,3,0,13,76,6,0,0,3,86,102,13,15,7,4,134,54,10,5,20,0,101,31,0,0,0,0,35,10,0,0,0,0,15,240,50,62,298,11,660,11,0,0,3,0,17,40,0,6,0,0,45,50,0,4,5,0,59,61,7,0,0,4,69,81,0,4,0,0,89,36,6,5,11,0,61,1531,71,46,64,25,1736,53,5,4,28,1244,1335,5211,594,451,2745,1366,10366,139,427,325,1665
506031124,468,2447,74,3674,0,0,0,40,5,47,3063,15,45,24,19,3175,40,15,7,14,0,79,181,36,30,86,9,341,1790,555,427,2055,89,4918,322,0,20,0,0,343,82,5,7,20,0,113,154,25,29,148,6,355,18,12,3,23,0,58,22,0,0,0,0,26,946,6,11,3,0,978,392,137,70,672,16,1286,384,88,31,254,23,776,276,0,0,0,0,276,32,0,5,3,0,38,4,6,7,0,0,15,19,8,0,9,0,33,67,8,8,0,0,79,103,34,26,10,3,176,84,14,6,14,6,127,28,4,3,5,0,40,18,0,0,0,0,25,370,94,104,501,10,1089,15,0,3,3,0,24,105,5,7,0,3,117,85,4,0,10,0,97,104,0,4,0,0,112,211,0,6,0,0,225,50,9,13,39,3,121,3677,104,147,104,39,4073,138,10,10,91,1956,2204,11376,995,879,4593,2217,20062,224,645,541,2566
506031125,327,1537,10,2368,0,0,4,12,0,11,1855,31,41,19,19,1957,19,3,8,26,0,52,106,32,13,26,0,183,1268,349,251,1127,26,3027,61,0,10,0,0,67,47,9,5,3,0,62,91,18,10,89,0,217,13,5,3,9,0,32,10,0,0,0,0,7,646,12,10,3,0,678,264,67,61,259,5,648,176,65,32,170,0,447,117,0,0,0,0,120,26,11,0,4,0,40,3,0,0,4,0,6,9,3,5,6,0,17,53,6,4,0,0,64,77,21,8,0,0,108,51,5,13,10,0,78,18,0,3,0,0,23,26,0,0,0,0,30,274,60,51,272,6,665,7,0,0,3,0,12,160,0,12,0,3,172,28,0,0,3,0,33,124,0,0,0,0,128,25,0,0,0,0,25,37,8,14,11,0,64,1128,73,71,64,9,1350,46,0,3,15,263,331,5785,692,537,2640,337,9997,133,335,288,1362
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,286,1592,47,2608,0,3,3,57,0,64,2515,18,29,15,10,2589,30,16,4,12,0,59,103,21,19,39,3,180,1301,314,260,1206,27,3116,886,5,13,0,0,900,52,5,7,11,0,73,81,21,20,123,0,254,14,9,7,13,0,37,10,0,0,0,0,10,2052,13,4,7,10,2088,274,52,35,336,9,702,417,76,38,189,13,737,234,5,0,0,0,239,50,13,3,3,0,70,4,0,0,0,0,6,3,0,3,0,0,7,103,0,0,6,0,121,105,26,7,6,3,143,70,8,7,11,0,103,35,3,4,5,0,39,22,0,0,0,0,29,241,86,52,273,6,663,27,0,0,0,0,27,46,17,0,0,0,62,73,0,0,4,0,80,191,0,0,0,0,192,179,4,3,0,0,187,34,7,9,21,0,62,4642,125,136,125,46,5081,184,0,8,26,1110,1330,12596,712,573,2900,1267,18047,388,438,333,1492
506031128,421,2275,49,3398,0,0,4,22,0,28,1960,19,56,27,3,2065,14,5,9,14,0,44,137,34,30,69,0,272,1961,473,380,1747,52,4610,211,0,4,3,0,227,59,0,4,12,0,83,152,39,32,162,9,383,25,15,0,14,0,54,26,0,9,0,0,37,549,13,7,7,9,582,400,112,79,523,12,1126,153,47,24,135,4,365,131,0,4,0,0,138,17,3,0,0,0,22,6,0,0,4,0,14,20,9,0,3,0,27,103,9,3,0,3,114,99,36,13,6,0,159,58,5,4,13,0,84,30,0,4,3,3,37,22,0,0,0,0,21,409,98,87,444,10,1047,8,0,0,0,0,11,121,10,16,5,0,154,38,0,0,7,0,48,104,0,0,0,0,108,57,6,8,0,0,67,78,12,11,18,4,118,1706,93,83,74,17,1972,52,7,10,24,538,634,7478,910,764,3963,688,13806,187,589,467,2123
506031129,374,1888,37,2942,0,4,0,3,0,11,2172,24,50,38,11,2296,19,6,0,22,0,45,149,39,11,30,0,230,1627,558,314,1682,39,4217,138,4,3,0,0,151,57,9,3,15,4,89,137,24,34,131,0,326,27,5,8,20,0,65,27,4,5,5,0,35,1012,17,4,3,3,1041,296,109,67,480,10,955,158,48,24,119,3,359,220,0,0,0,0,220,11,0,5,0,0,14,7,0,0,3,0,11,9,0,0,0,0,18,35,3,3,0,0,40,56,23,24,5,0,106,67,9,6,7,0,87,44,0,0,4,0,50,4,4,0,0,0,10,380,112,63,456,11,1024,8,0,0,0,0,4,102,4,5,0,0,113,33,0,0,0,0,40,266,0,0,0,0,268,90,0,3,0,0,100,64,11,7,32,0,118,1616,77,88,65,12,1856,65,10,0,11,479,569,7774,933,652,3541,589,13485,187,490,380,1746
506031130,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,3,0,0,7,13,25,0,0,0,0
506031131,508,2658,42,3949,0,0,0,9,0,10,3819,51,81,59,16,4022,38,3,8,35,0,81,125,44,28,40,3,238,1874,504,378,2098,44,4891,72,0,9,3,0,91,55,6,11,14,0,85,142,27,31,164,6,370,30,6,6,28,0,74,15,8,0,10,0,36,1770,8,15,7,10,1812,378,97,101,586,10,1175,197,64,30,180,5,474,352,0,7,0,3,364,6,0,0,0,0,5,5,3,0,7,0,8,17,3,5,0,0,29,44,0,0,0,0,51,103,42,19,4,0,163,75,20,8,16,4,128,46,3,9,4,0,58,3,0,0,0,0,8,424,135,89,544,14,1199,3,0,0,0,0,3,134,14,18,4,0,170,66,4,9,9,0,83,313,10,0,6,0,327,97,4,9,0,0,108,77,19,10,27,0,140,2184,96,148,100,13,2541,77,5,5,18,404,513,11094,1026,863,4670,539,18187,236,534,487,2278
506041132,504,2703,52,4130,0,11,0,78,0,92,1803,15,38,22,19,1895,47,9,4,13,4,68,176,36,28,74,0,325,1781,516,439,1958,82,4775,713,6,30,3,0,744,68,5,0,22,0,103,159,48,34,160,3,407,16,7,10,15,3,55,22,4,0,0,0,29,1166,26,10,15,8,1226,319,87,69,528,22,1024,251,90,37,203,9,592,161,5,0,0,0,162,29,0,4,0,0,31,12,5,6,4,0,26,10,4,0,8,0,19,228,12,12,8,0,257,144,30,25,3,0,197,83,15,9,23,0,127,40,4,7,0,0,50,32,3,0,0,0,33,338,102,89,468,13,1014,37,0,6,4,0,46,62,7,9,4,0,74,88,0,5,9,0,99,156,4,0,0,0,165,171,8,5,4,0,185,39,15,5,26,0,89,4269,139,152,121,45,4727,181,6,9,69,834,1096,11235,1038,891,4653,1056,18875,395,560,467,2323
506041133,559,2642,25,4189,0,5,3,32,0,33,4187,50,88,28,19,4375,25,3,0,18,0,53,171,38,29,75,0,317,2602,596,485,1877,43,5598,276,3,17,0,7,304,66,3,0,15,0,86,168,37,27,143,8,382,21,17,5,16,0,63,13,3,0,4,0,18,2305,30,27,27,8,2396,436,79,65,393,6,975,285,112,66,295,0,765,174,5,0,4,0,172,46,14,9,0,0,68,13,0,0,3,0,15,18,7,0,0,0,28,177,16,11,0,5,213,136,21,21,5,0,192,61,8,7,20,0,96,30,0,0,4,0,35,16,0,0,0,0,21,622,112,84,429,3,1256,47,0,0,0,0,46,413,18,12,4,0,451,58,0,7,5,0,69,265,3,0,0,0,271,138,0,5,0,0,144,109,7,7,13,0,133,3563,158,143,136,23,4028,137,3,0,40,1709,1891,14636,1180,969,4451,1835,23065,375,653,544,2368
506041134,726,4166,142,6256,3,5,0,117,3,124,488,12,20,22,5,542,36,8,7,20,0,71,222,61,34,107,3,424,2691,830,672,2912,139,7246,515,0,21,0,5,548,63,8,6,20,0,95,147,56,43,196,9,448,11,4,0,3,0,23,31,9,3,7,0,43,760,9,22,13,5,806,472,141,96,678,26,1408,182,73,23,208,10,503,52,0,3,0,0,53,30,3,0,3,0,34,3,0,0,12,0,13,13,12,0,13,0,38,273,22,17,13,3,326,178,48,45,23,0,305,74,13,8,17,0,110,25,0,3,5,0,34,43,0,0,0,3,50,521,173,116,610,19,1444,16,0,0,4,0,24,69,4,8,8,4,94,71,4,3,19,0,94,123,0,0,0,0,123,65,0,0,0,0,69,84,5,11,37,0,132,2981,147,140,162,38,3463,138,12,7,66,1509,1729,8969,1483,1186,6810,1842,20285,448,889,744,3692
506041135,592,3367,45,4944,0,4,0,32,0,41,1631,37,51,34,12,1766,16,6,0,21,0,49,206,52,37,86,0,377,2620,627,573,2411,61,6299,377,7,21,0,0,411,81,4,5,20,7,106,169,36,30,158,10,399,15,7,4,20,0,43,7,0,0,8,0,19,1362,26,22,24,8,1437,450,97,77,556,10,1192,175,77,46,288,8,585,72,0,0,0,0,74,51,17,3,0,0,75,0,0,0,0,0,4,19,4,0,9,0,30,213,18,12,0,4,245,177,30,27,15,0,264,67,8,16,35,0,120,17,0,0,8,0,24,28,3,0,0,0,35,495,130,100,545,5,1276,12,0,3,0,0,13,323,19,15,0,0,360,65,5,0,10,0,80,175,0,0,3,5,187,54,4,0,0,0,58,64,9,14,20,4,110,2953,172,135,141,20,3426,99,15,7,82,645,837,10354,1228,1059,5584,813,19041,443,822,658,3445
506041136,379,2364,64,3583,0,0,0,71,0,74,338,11,10,5,0,362,32,6,7,27,0,66,155,28,23,79,0,292,1593,470,368,1652,73,4151,649,0,21,0,4,673,25,4,4,8,0,38,130,23,33,138,10,330,19,8,4,3,0,33,20,0,6,3,0,33,803,10,8,9,0,832,275,86,50,410,13,830,275,66,27,196,4,575,28,0,0,0,0,34,32,4,3,0,0,38,9,0,0,0,0,13,0,5,4,8,0,18,157,5,9,3,10,187,88,12,15,14,7,140,39,5,8,24,0,77,5,0,0,3,0,8,42,0,0,0,0,38,287,109,67,371,18,854,13,0,0,0,0,18,51,4,4,0,0,58,46,0,0,3,0,50,59,6,0,0,0,69,63,3,0,0,0,72,45,15,10,10,0,74,2623,114,85,81,17,2925,91,13,7,43,807,961,7135,905,671,3954,978,13649,342,536,426,2217
506041137,773,3806,72,5931,7,3,3,65,0,82,2259,30,63,40,9,2405,32,8,4,26,0,71,260,61,43,75,3,441,3203,830,677,3101,107,7904,489,3,24,0,0,522,100,11,3,19,0,131,246,38,36,261,9,590,27,9,12,21,0,70,34,4,0,0,0,38,968,24,24,15,11,1043,673,138,118,840,18,1790,337,103,53,295,15,811,113,0,5,0,0,119,61,5,7,0,0,76,4,0,0,3,0,7,19,4,0,3,0,25,340,35,6,0,3,386,178,70,41,9,0,293,88,12,10,41,0,145,28,0,0,0,0,28,40,5,0,0,0,45,719,204,146,674,22,1770,25,0,0,0,0,28,179,3,6,0,4,195,49,6,3,7,0,65,65,0,4,0,0,72,140,0,12,0,0,162,104,10,13,31,0,162,3461,174,189,149,30,4006,164,15,8,53,861,1099,12338,1621,1329,6766,1096,23152,440,912,743,3565
506051138,619,4176,67,5969,0,3,0,52,8,71,669,16,15,19,5,726,27,10,5,39,0,80,184,51,46,91,0,370,2423,792,604,3101,84,7009,460,0,23,3,5,488,74,3,7,20,3,110,191,55,45,310,15,619,21,6,0,23,0,51,38,0,0,0,0,41,927,24,21,28,11,1004,419,135,98,747,20,1426,243,109,44,349,13,753,26,0,0,3,0,35,11,11,5,0,0,31,3,0,3,4,0,11,13,0,3,15,0,35,250,11,7,3,10,283,182,53,40,22,4,294,115,14,10,42,0,180,18,0,4,8,0,34,44,7,0,0,0,52,550,161,116,702,14,1542,19,0,0,0,0,19,122,9,3,4,0,138,54,5,5,25,0,87,71,0,3,0,0,73,27,0,0,0,0,26,70,18,11,29,0,128,2080,127,105,176,11,2496,80,6,9,62,896,1050,7924,1453,1067,7122,1097,18666,306,854,704,4102
506051139,455,3175,55,4459,0,4,4,36,0,43,96,0,8,9,0,115,26,14,5,50,0,99,145,40,26,71,3,275,1739,574,410,2464,77,5272,209,0,13,7,3,232,32,7,3,18,0,65,109,53,24,168,3,363,12,11,0,14,3,39,15,3,3,6,0,34,163,4,3,8,3,187,370,122,83,645,18,1233,178,80,43,253,14,574,15,0,0,0,0,13,4,3,0,0,0,10,5,0,0,0,0,7,12,9,3,4,0,31,256,11,15,3,3,290,149,45,12,0,0,216,51,16,8,21,0,97,16,0,0,0,0,22,17,0,4,0,0,21,385,134,97,595,14,1222,20,7,0,0,0,25,67,8,11,3,0,89,24,7,0,12,0,41,17,3,0,0,0,22,38,0,0,0,0,38,65,18,11,25,0,129,668,70,92,104,14,954,32,10,3,67,822,932,3981,1092,785,5474,986,12307,141,698,472,3178
506051140,592,3403,52,4957,0,4,0,9,0,11,102,8,23,30,0,159,43,22,10,40,0,114,220,41,39,71,0,365,3150,793,550,2775,74,7340,55,0,6,0,0,67,73,15,7,12,5,112,225,46,39,238,4,548,22,8,11,22,0,55,32,4,3,8,0,45,106,19,4,8,3,142,649,177,109,780,22,1736,350,122,70,363,6,915,8,0,7,0,0,16,0,3,0,0,0,6,4,0,0,3,0,7,8,8,4,12,0,29,45,7,4,0,0,54,122,32,17,0,0,180,78,7,6,27,0,119,23,0,6,6,0,43,11,0,0,0,0,11,617,149,129,692,21,1602,21,3,0,0,0,32,102,9,4,0,0,119,24,7,0,10,0,35,27,3,5,0,0,37,9,0,0,5,0,13,116,19,3,42,0,182,682,107,92,113,12,1002,38,3,8,45,648,740,5600,1414,1030,6052,800,14891,132,836,656,3425
506051141,517,2821,34,4060,0,0,0,12,0,11,100,5,17,11,0,130,24,6,8,20,0,61,213,40,35,62,7,355,2059,598,479,2101,61,5298,35,0,3,0,0,43,61,4,5,3,0,76,158,44,39,193,11,442,26,9,0,14,0,50,24,3,0,5,0,35,71,11,6,13,0,103,442,108,100,652,11,1309,448,121,74,412,3,1066,6,0,0,0,0,11,17,3,0,0,0,24,9,0,0,0,0,12,5,0,4,3,0,13,31,0,9,0,0,43,119,36,13,7,0,185,57,13,5,37,0,111,30,5,6,8,0,46,5,0,0,0,0,9,456,109,56,574,13,1205,7,3,0,4,0,11,117,21,8,0,0,146,19,4,6,7,0,29,9,4,0,0,0,12,9,0,4,0,0,13,72,12,7,26,0,112,499,61,63,111,7,749,17,10,3,30,558,615,4066,1077,858,4918,675,11591,145,697,545,2812
506061142,735,3922,67,5782,0,0,0,53,0,55,160,3,13,21,0,195,17,8,0,22,0,53,303,83,85,225,0,699,2601,820,795,2991,78,7279,128,11,9,3,0,146,56,5,0,18,0,85,128,55,47,184,8,420,12,9,5,11,0,41,9,8,4,0,0,20,614,18,13,11,5,653,452,105,90,581,12,1232,137,66,44,267,13,521,13,0,0,0,0,12,11,4,3,7,0,32,5,5,0,6,0,10,3,6,0,13,0,22,179,25,24,3,0,233,171,73,40,17,0,300,37,13,8,25,0,89,3,3,0,7,0,19,25,9,0,0,0,38,481,163,126,547,11,1324,11,3,6,0,0,14,202,21,24,3,4,255,30,3,0,12,0,40,33,7,0,3,0,51,6,0,0,0,0,7,78,11,15,23,5,130,1274,112,80,133,7,1607,60,4,5,73,816,963,5956,1448,1240,6507,956,16108,342,1174,1013,5001
506061143,283,1890,43,2660,0,0,0,4,0,3,35,0,0,3,0,40,13,5,3,8,0,25,152,45,35,102,4,343,988,345,291,1258,41,2915,42,0,0,0,0,44,17,7,4,14,0,36,63,27,22,103,3,214,14,0,0,7,0,29,8,0,0,0,0,7,22,4,0,8,0,30,169,46,46,266,0,525,86,33,11,119,0,260,4,0,0,0,0,3,0,0,0,5,0,3,0,0,0,0,0,3,3,0,0,3,0,6,33,3,3,4,0,45,49,24,21,6,0,99,19,6,8,15,0,36,4,0,0,0,0,7,0,0,0,0,0,0,174,62,38,261,6,533,13,0,0,0,0,13,38,6,5,0,0,49,18,0,0,3,0,23,7,0,3,0,0,10,11,0,0,0,0,15,26,0,3,7,0,39,223,53,36,43,6,362,13,3,5,22,312,356,1844,605,473,3023,393,6350,69,413,360,2062
506061144,159,1212,30,1629,0,0,0,0,0,0,6,0,0,4,0,14,7,0,0,6,0,14,84,11,3,43,0,144,745,183,167,756,34,1876,14,4,0,0,0,22,9,0,0,4,0,15,43,4,11,72,3,137,0,0,4,3,0,13,3,4,0,0,0,5,3,0,4,0,0,11,90,29,20,205,3,344,54,16,7,48,4,119,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,7,21,0,4,0,0,22,25,5,10,7,0,39,5,0,0,0,0,15,3,0,0,0,0,3,0,0,0,0,0,0,149,35,32,186,10,404,3,0,0,0,0,3,14,0,0,0,0,12,11,0,0,0,0,10,4,0,5,0,0,6,0,0,0,0,0,0,18,3,0,11,0,30,111,28,14,38,0,188,10,3,5,21,646,683,1214,326,266,1905,707,4416,32,254,188,1232
