SA2_CODE_2021,C11_CF_1F1NW_800_1249,C11_CF_1F1NW_1250_1999,C11_CF_1F1NW_2000_2499,C11_CF_1F1NW_2500_2999,C11_CF_1F1NW_3000_3999,C11_CF_1F1NW_4000more,C11_CF_1F1NW_Ns,C11_CF_1F1NW_Tot,C11_CF_1P1NW_Neg_ni_inc,C11_CF_1P1NW_1_149,C11_CF_1P1NW_150_399,C11_CF_1P1NW_400_649,C11_CF_1P1NW_650_799,C11_CF_1P1NW_800_1249,C11_CF_1P1NW_1250_1999,C11_CF_1P1NW_2000_2499,C11_CF_1P1NW_2500_2999,C11_CF_1P1NW_3000_3999,C11_CF_1P1NW_4000more,C11_CF_1P1NW_Ns,C11_CF_1P1NW_Tot,C11_CF_1A1NW_Neg_ni_inc,C11_CF_1A1NW_1_149,C11_CF_1A1NW_150_399,C11_CF_1A1NW_400_649,C11_CF_1A1NW_650_799,C11_CF_1A1NW_800_1249,C11_CF_1A1NW_1250_1999,C11_CF_1A1NW_2000_2499,C11_CF_1A1NW_2500_2999,C11_CF_1A1NW_3000_3999,C11_CF_1A1NW_4000more,C11_CF_1A1NW_Ns,C11_CF_1A1NW_Tot,C11_CF_BA_Neg_ni_inc,C11_CF_BA_1_149,C11_CF_BA_150_399,C11_CF_BA_400_649,C11_CF_BA_650_799,C11_CF_BA_800_1249,C11_CF_BA_1250_1999,C11_CF_BA_2000_2499,C11_CF_BA_2500_2999,C11_CF_BA_3000_3999,C11_CF_BA_4000more,C11_CF_BA_Ns,C11_fc_BA_Tot,C11_CF_BNW_Neg_ni_inc,C11_CF_BNW_1_149,C11_CF_BNW_150_399,C11_CF_BNW_400_649,C11_CF_BNW_650_799,C11_CF_BNW_800_1249,C11_CF_BNW_1250_1999,C11_CF_BNW_2000_2499,C11_CF_BNW_2500_2999,C11_CF_BNW_3000_3999,C11_CF_BNW_4000more,C11_CF_BNW_Ns,C11_CF_BNW_Tot,C11_CF_LFns_Neg_ni_inc,C11_CF_LFns_1_149,C11_CF_LFns_150_399,C11_CF_LFns_400_649,C11_CF_LFns_650_799,C11_CF_LFns_800_1249,C11_CF_LFns_1250_1999,C11_CF_LFns_2000_2499,C11_CF_LFns_2500_2999,C11_CF_LFns_3000_3999,C11_CF_LFns_4000more,C11_CF_LFns_Ns,C11_CF_LFns_Tot,C11_CF_Tot_Neg_ni_inc,C11_CF_Tot_1_149,C11_CF_Tot_150_399,C11_CF_Tot_400_649,C11_CF_Tot_650_799,C11_CF_Tot_800_1249,C11_CF_Tot_1250_1999,C11_CF_Tot_2000_2499,C11_CF_Tot_2500_2999,C11_CF_Tot_3000_3999,C11_CF_Tot_4000more,C11_CF_TotFI_Ns,C11_CF_Tot_Tot,C11_1PF_F_Neg_ni_inc,C11_1PF_F_1_149,C11_1PF_F_150_399,C11_1PF_F_400_649,C11_1PF_F_650_799,C11_1PF_F_800_1249,C11_1PF_F_1250_1999,C11_1PF_F_2000_2499,C11_1PF_F_2500_2999,C11_1PF_F_3000_3999,C11_1PF_F_4000more,C11_1PF_F_Ns,C11_1PF_F_Tot,C11_1PF_P_Neg_ni_inc,C11_1PF_P_1_149,C11_1PF_P_150_399,C11_1PF_P_400_649,C11_1PF_P_650_799,C11_1PF_P_800_1249,C11_1PF_P_1250_1999,C11_1PF_P_2000_2499,C11_1PF_P_2500_2999,C11_1PF_P_3000_3999,C11_1PF_P_4000more,C11_1PF_P_Ns,C11_1PF_P_Tot,C11_1PF_A_Neg_ni_inc,C11_1PF_A_1_149,C11_1PF_A_150_399,C11_1PF_A_400_649,C11_1PF_A_650_799,C11_1PF_A_800_1249,C11_1PF_A_1250_1999,C11_1PF_A_2000_2499,C11_1PF_A_2500_2999,C11_1PF_A_3000_3999,C11_1PF_A_4000more,C11_1PF_A_Ns,C11_1PF_A_Tot,C11_1PF_U_Neg_ni_inc,C11_1PF_U_1_149,C11_1PF_U_150_399,C11_1PF_U_400_649,C11_1PF_U_650_799,C11_1PF_U_800_1249,C11_1PF_U_1250_1999,C11_1PF_U_2000_2499,C11_1PF_U_2500_2999,C11_1PF_U_3000_3999,C11_1PF_U_4000more,C11_1PF_U_Ns,C11_1PF_U_Tot,C11_1PF_N_lf_Fi_Neg_ni_inc,C11_1PF_N_lf_Fi_1_149,C11_1PF_N_lf_Fi_150_399,C11_1PF_N_lf_Fi_400_649,C11_1PF_N_lf_Fi_650_799,C11_1PF_N_lf_Fi_800_1249,C11_1PF_N_lf_Fi_1250_1999,C11_1PF_N_lf_Fi_2000_2499,C11_1PF_N_lf_Fi_2500_2999,C11_1PF_N_lf_Fi_3000_3999,C11_1PF_N_lf_Fi_4000more,C11_1PF_N_lf_Fi_Ns,C11_1PF_N_lf_Tot,C11_1PF_LFns_Neg_ni_inc,C11_1PF_LFns_1_149,C11_1PF_LFns_150_399,C11_1PF_LFns_400_649,C11_1PF_LFns_650_799,C11_1PF_LFns_800_1249,C11_1PF_LFns_1250_1999,C11_1PF_LFns_2000_2499,C11_1PF_LFns_2500_2999,C11_1PF_LFns_3000_3999,C11_1PF_LFns_4000more,C11_1PF_LFns_Ns,C11_1PF_LF_NS_Tot,C11_1PF_TotFI_Neg_ni_inc,C11_1PF_TotFI_1_149,C11_1PF_TotFI_150_399,C11_1PF_TotFI_400_649,C11_1PF_TotFI_650_799,C11_1PF_TotFI_800_1249,C11_1PF_TotFI_1250_1999,C11_1PF_TotFI_2000_2499,C11_1PF_TotFI_2500_2999,C11_1PF_TotFI_3000_3999,C11_1PF_TotFI_4000more,C11_1PF_TotFI_Ns,C11_1PF_TotFI_Tot,C11_TotFI_Neg_ni_inc,C11_TotFI_1_149,C11_TotFI_150_399,C11_TotFI_400_649,C11_TotFI_650_799,C11_TotFI_800_1249,C11_TotFI_1250_1999,C11_TotFI_2000_2499,C11_TotFI_2500_2999,C11_TotFI_3000_3999,C11_TotFI_4000more,C11_TotFI_Ns,C11_Tot_Tot,C16_CFNC_BF_Neg_ni_inc,C16_CFNC_BF_1_149,C16_CFNC_BF_150_399,C16_CFNC_BF_400_649,C16_CFNC_BF_650_799,C16_CFNC_BF_800_1249,C16_CFNC_BF_1250_1999,C16_CFNC_BF_2000_2499,C16_CFNC_BF_2500_2999,C16_CFNC_BF_3000_3999
505011082,14,29,12,116,36,25,29,258,0,0,0,0,0,8,9,0,8,3,3,8,41,0,0,0,0,0,0,0,0,4,4,0,0,16,0,0,0,0,0,0,0,0,3,0,0,3,11,4,0,5,5,0,5,12,6,4,4,6,10,48,0,0,0,0,0,0,0,0,0,0,0,128,128,5,0,4,5,8,44,139,117,253,316,225,266,1389,0,0,0,0,3,12,31,12,16,4,3,18,95,0,0,8,8,13,12,18,4,5,0,0,8,70,0,0,0,0,0,5,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,8,3,10,6,5,3,0,3,0,8,66,0,0,0,0,0,0,0,0,0,0,0,5,5,7,5,16,14,27,38,60,15,22,9,3,37,249,22,3,42,105,93,253,397,226,379,469,295,394,2684,0,0,0,0,0,0,12,16,16,35
505011083,15,64,27,101,34,9,23,259,0,0,0,5,5,8,13,0,6,5,0,5,43,0,0,0,0,0,0,7,3,6,0,0,3,16,0,0,0,0,0,0,3,3,3,4,0,0,17,0,0,0,0,0,7,4,9,0,0,0,3,30,0,0,0,0,0,0,0,0,0,0,0,129,136,0,0,0,9,20,68,225,213,261,319,135,270,1518,0,0,0,0,13,27,37,9,13,7,4,17,128,0,0,6,21,12,29,15,6,0,3,0,10,89,0,0,0,0,3,0,0,8,0,0,0,3,13,0,0,5,0,0,0,0,0,0,0,0,0,9,6,0,3,9,4,14,17,6,0,0,0,9,62,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,13,36,27,68,66,21,12,6,3,34,299,15,4,26,121,103,262,443,330,367,403,160,380,2618,0,0,0,0,0,0,5,22,25,45
505021084,55,108,22,59,20,9,16,308,0,0,0,16,3,16,29,6,9,4,0,13,91,0,0,0,3,0,8,5,3,6,3,0,9,33,0,0,0,0,0,0,4,0,0,9,5,3,22,3,0,3,19,7,29,38,15,13,3,3,14,147,0,0,0,0,0,0,0,0,0,0,0,98,105,11,0,9,38,39,160,390,220,204,204,72,216,1562,0,0,3,8,15,57,72,35,10,14,4,11,224,0,6,16,28,33,44,26,4,0,0,3,19,183,0,0,0,0,4,4,4,0,4,0,0,5,16,3,0,5,4,5,3,0,0,0,0,0,3,25,9,5,23,58,31,36,29,13,5,0,0,31,228,0,0,0,0,3,0,0,0,0,0,0,6,8,14,10,46,95,80,139,128,51,23,20,3,77,680,48,15,109,431,248,569,796,480,354,378,120,460,4011,0,0,0,0,0,0,46,82,86,99
505021085,153,150,31,27,12,0,43,475,0,0,11,17,22,52,29,7,0,0,0,17,153,0,0,0,3,5,7,12,4,0,0,0,7,41,0,0,0,0,0,4,4,3,4,3,0,6,21,7,8,37,73,33,71,49,6,3,4,0,48,344,0,0,0,6,0,5,0,0,0,0,0,151,167,19,7,63,133,103,406,493,164,81,69,23,349,1905,0,0,4,6,17,63,60,20,8,8,0,27,217,0,5,17,32,34,50,24,10,0,0,0,18,190,0,0,4,5,3,8,5,3,0,0,0,8,31,3,4,20,18,7,13,5,0,0,0,0,8,76,12,4,85,127,79,88,51,14,5,0,0,62,521,0,0,0,0,0,4,0,0,0,0,0,48,50,17,15,125,197,139,216,141,42,17,11,0,170,1087,58,27,234,578,348,849,889,345,144,117,35,660,4275,0,0,0,0,0,6,92,103,43,46
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,18,92,20,131,28,19,14,337,0,0,4,0,3,15,8,6,12,6,0,9,56,0,0,0,0,0,4,4,3,0,0,0,0,18,0,0,0,0,0,0,4,3,0,3,3,0,23,0,0,5,7,11,15,19,3,6,0,0,13,75,0,0,0,0,0,0,0,0,0,0,0,112,116,4,0,10,11,22,85,260,160,291,290,132,199,1477,0,0,0,0,12,50,77,20,26,18,3,29,237,0,0,11,40,29,43,26,4,8,0,0,24,180,0,0,0,0,0,0,5,3,4,0,0,3,20,0,0,7,7,0,5,0,0,0,0,0,0,27,12,6,41,38,23,30,15,5,3,0,0,30,205,0,0,0,0,0,0,0,0,0,0,0,10,11,11,3,60,89,64,126,125,29,37,19,3,105,680,27,10,105,263,180,384,621,406,482,593,288,494,3847,0,0,0,0,0,3,41,118,138,228
505021089,26,112,22,262,72,32,39,577,0,0,0,5,0,5,19,11,18,10,0,3,81,0,0,0,0,0,0,9,4,8,0,4,3,27,0,0,0,0,0,3,3,4,5,9,4,5,35,0,0,0,3,0,20,17,12,9,18,3,13,104,0,0,0,0,0,0,0,0,0,0,0,215,219,4,5,6,11,15,107,384,286,563,624,325,409,2749,0,0,3,6,8,30,43,23,37,19,0,30,206,0,0,9,14,19,43,27,11,13,0,5,12,154,0,0,5,0,0,5,6,0,0,0,0,3,15,0,5,3,5,0,3,0,0,0,0,0,5,23,11,0,22,24,17,29,26,8,6,4,0,22,169,0,0,0,0,0,0,0,0,0,0,0,0,3,11,8,39,46,51,116,106,38,59,27,6,64,570,35,17,80,223,224,534,838,498,781,915,473,647,5260,0,0,0,0,0,0,38,52,47,110
505021090,89,122,12,48,6,9,17,358,0,0,13,23,7,21,21,6,0,3,0,8,96,0,0,0,3,0,14,6,4,0,0,0,6,36,0,0,0,0,0,10,7,0,0,0,0,0,14,11,0,24,32,31,48,35,3,3,5,0,20,216,0,0,0,0,4,0,3,0,0,0,0,92,97,19,5,44,78,81,236,385,139,97,85,26,166,1359,0,0,3,6,21,40,66,21,8,7,0,20,186,0,0,11,33,43,39,21,0,7,3,0,14,182,0,0,0,4,0,0,3,3,0,0,0,3,25,0,0,17,6,0,6,3,0,0,0,0,6,37,11,6,63,70,47,44,23,14,0,0,0,38,328,0,0,0,0,5,0,0,0,0,0,0,12,15,14,10,96,131,111,138,119,39,16,13,0,97,769,56,19,181,459,289,604,783,402,233,249,74,397,3752,0,0,0,0,0,6,97,162,134,116
505021091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021092,33,66,8,95,24,14,12,251,0,0,0,6,4,8,15,0,6,5,0,3,46,0,0,0,0,0,0,0,0,5,4,0,0,8,0,0,0,0,0,0,0,0,3,0,3,3,13,7,0,0,7,0,8,9,3,0,0,5,5,43,0,0,0,0,0,0,0,0,0,0,0,99,102,11,0,0,16,10,63,187,112,204,176,112,167,1064,0,6,0,7,9,38,53,13,29,7,3,22,188,0,0,11,20,26,42,20,6,0,0,0,9,139,0,0,0,0,0,4,0,0,5,4,0,0,21,0,0,8,3,4,4,0,0,0,0,0,3,19,5,0,22,25,14,25,11,5,4,0,0,18,128,0,0,0,0,0,0,0,0,0,0,0,3,9,8,6,45,51,46,112,90,27,40,9,3,57,493,29,12,67,164,124,358,587,387,433,454,265,432,3310,0,0,0,5,3,0,53,137,131,194
505021093,55,94,24,123,38,19,21,388,0,5,4,8,4,15,8,10,4,4,0,9,69,0,0,0,0,3,3,4,5,6,0,0,4,22,0,0,0,0,0,0,7,0,6,4,3,4,21,5,0,7,13,3,21,22,15,3,3,0,19,110,0,0,0,0,0,3,0,0,0,0,0,129,129,12,0,20,37,32,129,298,193,254,240,173,247,1630,0,0,0,6,6,27,26,9,10,7,0,10,109,0,0,7,18,12,17,23,0,0,5,0,8,90,0,0,0,0,0,3,0,3,0,0,0,0,10,0,0,6,4,3,4,0,0,0,0,0,3,17,14,4,21,25,11,26,21,5,5,5,0,20,157,0,0,0,0,0,0,0,0,0,0,0,7,7,14,3,36,49,32,80,74,23,19,18,0,49,389,45,11,83,280,148,430,624,354,371,406,257,437,3447,0,0,0,0,0,7,42,82,75,90
505021094,9,28,5,69,17,12,9,155,0,0,0,0,3,6,11,8,6,5,0,3,37,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,6,4,7,13,0,4,5,3,3,38,0,0,0,0,0,0,0,0,0,0,0,81,87,0,0,0,5,6,25,103,75,151,182,131,146,837,0,0,0,0,0,14,9,9,15,7,4,8,72,0,0,7,17,4,12,8,3,4,0,0,9,64,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,8,0,0,0,0,0,0,0,0,5,0,5,16,15,11,12,11,0,0,0,0,9,67,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,23,36,19,40,35,14,19,13,6,22,226,6,4,46,99,81,199,265,165,214,320,205,247,1862,0,0,0,0,0,0,10,26,18,47
505021095,48,59,7,47,13,8,12,211,0,0,0,10,9,14,5,0,0,0,0,5,46,0,0,0,0,0,6,3,0,4,0,0,0,27,0,0,0,0,0,3,0,3,3,0,0,3,12,0,3,12,18,8,16,7,4,0,0,0,9,80,0,0,0,0,0,5,7,0,0,0,0,49,60,7,5,15,32,30,132,185,96,118,95,48,99,861,0,0,0,8,13,35,41,10,18,3,0,11,142,0,0,6,26,18,25,16,3,0,0,0,3,107,0,0,0,0,3,4,0,0,0,0,0,0,12,3,0,6,4,0,3,0,0,0,0,0,0,26,10,5,29,37,16,26,26,7,4,3,0,17,178,0,0,0,0,0,0,0,0,0,0,0,10,14,10,6,43,76,55,92,91,16,21,7,0,45,466,36,13,84,277,159,371,524,306,257,285,94,248,2667,0,0,0,0,0,0,46,98,113,140
505021096,18,46,14,149,47,35,30,350,0,0,3,0,0,11,20,4,5,6,0,6,56,0,0,0,0,0,0,3,0,4,6,0,0,20,0,0,0,0,0,0,0,4,0,0,4,0,12,0,0,7,3,0,11,18,5,9,4,5,9,77,0,0,0,0,0,0,0,4,0,0,0,131,136,3,3,12,13,9,66,182,153,340,411,272,272,1734,0,0,0,0,4,30,31,8,29,10,6,25,149,0,3,10,17,18,32,26,0,7,0,0,11,121,0,0,0,0,0,5,5,0,3,0,0,5,16,0,0,0,6,0,4,4,0,0,0,0,0,12,0,4,9,16,5,21,17,8,7,0,0,12,103,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,20,42,30,83,80,14,40,12,5,48,401,25,14,56,171,139,396,499,294,476,566,372,417,3413,0,0,0,5,0,4,16,28,28,66
505021097,53,75,13,108,27,23,14,332,0,0,5,4,5,9,16,9,7,3,0,8,64,0,0,0,3,0,0,4,0,3,0,0,3,18,0,0,0,0,0,0,5,6,0,0,4,0,18,4,0,3,8,9,18,13,4,9,8,3,13,89,0,0,0,0,0,0,0,0,0,0,0,83,91,9,0,13,22,26,129,242,143,248,248,181,184,1452,0,0,0,0,8,35,49,15,24,8,3,23,167,0,0,14,24,23,22,22,0,3,0,0,11,117,0,0,0,5,0,0,3,0,0,0,0,0,17,0,0,0,10,7,0,3,0,0,0,0,3,15,8,7,23,25,13,22,20,4,10,0,0,21,151,0,0,0,0,0,0,0,0,0,0,0,4,4,10,12,37,56,53,81,99,22,32,6,7,60,478,40,12,94,272,208,487,610,361,385,452,279,373,3585,0,0,0,0,0,3,50,105,83,101
505021301,31,76,18,95,31,25,23,320,0,0,5,11,7,15,13,5,11,4,0,10,81,0,0,0,3,0,0,6,0,3,0,3,5,20,0,0,0,0,0,0,5,0,3,7,0,6,24,0,0,5,10,9,23,16,4,10,5,5,16,115,0,0,0,0,0,0,5,0,0,0,0,105,108,8,3,10,30,33,127,299,179,281,270,194,257,1693,0,0,0,6,5,25,35,13,20,8,0,24,124,0,0,8,13,10,22,17,5,4,4,0,3,90,0,0,0,0,3,0,0,0,0,3,0,0,13,3,0,0,7,4,0,0,0,0,0,0,0,15,7,7,14,19,15,20,23,14,3,0,0,18,140,0,0,0,0,0,0,0,0,0,0,0,6,6,13,5,20,42,34,64,71,32,25,18,0,60,381,39,12,66,246,155,384,530,294,381,357,237,412,3108,0,0,0,0,0,3,20,33,34,50
505021302,52,81,9,55,15,5,16,261,0,0,4,12,5,19,13,0,4,4,0,10,67,0,0,0,0,0,3,0,6,7,0,0,0,20,0,0,0,0,0,0,6,0,4,5,0,0,21,3,0,8,17,5,18,21,9,6,3,0,9,95,0,0,0,0,0,0,0,0,0,0,0,74,76,6,0,12,36,36,147,266,154,143,163,80,156,1197,0,4,3,9,6,43,50,17,14,3,0,11,159,0,0,4,16,20,32,18,0,8,0,0,13,111,0,0,0,3,0,0,7,0,0,0,0,5,16,0,0,3,0,0,0,0,0,0,0,0,0,11,6,0,25,23,25,45,22,9,0,0,0,21,185,0,0,0,0,0,5,0,0,0,0,0,3,7,4,8,37,52,59,124,98,25,19,8,0,55,485,26,12,82,274,198,492,571,324,253,302,132,341,3003,0,0,0,0,0,0,34,48,46,87
505031098,78,97,28,49,15,3,17,329,0,0,6,17,14,22,13,6,9,3,0,11,103,0,0,0,0,4,8,8,3,4,0,0,4,29,0,0,0,0,4,3,12,0,10,0,0,6,25,0,0,14,36,23,43,27,6,0,0,0,21,173,0,0,0,0,0,5,0,4,0,0,0,92,103,13,4,25,68,68,225,380,189,172,131,42,220,1538,0,0,0,3,16,44,48,15,16,3,3,12,164,0,0,14,25,18,37,19,9,0,4,0,15,136,0,0,0,0,0,6,3,0,0,0,0,6,20,0,0,13,3,5,5,0,0,0,0,0,0,25,9,8,41,49,43,44,22,11,4,0,6,28,260,0,0,0,0,0,0,0,0,0,0,0,11,10,7,6,67,83,78,135,97,41,21,11,7,59,604,31,19,124,307,212,512,672,339,248,194,53,352,3050,0,0,0,0,0,10,46,44,36,28
505031099,132,264,29,133,20,6,26,642,0,0,0,11,9,37,25,7,6,3,0,5,102,0,0,0,0,0,13,23,11,13,0,4,10,67,0,0,0,0,0,0,6,7,4,3,0,6,26,4,0,12,13,10,32,16,0,0,5,0,15,106,0,0,0,0,0,3,0,0,0,0,0,283,288,11,0,11,36,48,297,716,328,325,217,63,434,2493,0,0,0,13,21,80,72,23,12,4,4,35,261,4,5,4,51,48,47,19,0,0,0,0,15,198,0,0,4,5,0,0,0,0,3,0,0,7,17,4,0,15,22,4,11,0,0,0,0,0,4,66,7,3,65,85,36,35,23,0,4,0,0,36,296,0,0,0,0,0,0,3,0,0,0,0,7,16,17,14,91,173,115,172,114,28,13,7,4,106,856,42,16,147,474,315,731,1165,566,450,342,94,721,5061,0,0,0,0,0,3,80,131,95,54
505031100,63,154,19,92,29,6,22,398,0,0,6,0,9,18,15,5,0,5,0,0,58,0,0,0,0,3,0,12,3,12,4,0,4,40,0,0,0,0,0,0,0,0,0,0,3,0,8,4,0,7,8,7,16,10,4,5,4,0,4,65,0,0,0,0,0,0,0,0,0,0,0,159,164,8,0,15,18,29,155,472,247,255,225,71,258,1762,0,0,0,6,13,43,55,13,17,6,0,14,170,0,0,4,22,27,28,19,4,0,0,0,10,115,0,0,0,0,3,4,9,0,0,0,0,0,26,5,0,3,11,4,0,4,0,0,0,0,3,31,3,7,27,40,4,30,12,0,0,0,0,20,145,0,0,0,0,0,0,0,0,0,0,0,5,5,5,8,43,84,56,106,97,15,23,7,0,48,493,28,13,76,153,131,350,779,422,351,316,89,401,3103,0,0,0,0,0,5,82,137,89,88
505031101,87,127,33,77,11,4,22,377,0,0,0,5,5,18,15,4,3,0,0,3,62,0,0,0,0,0,14,16,6,6,4,0,9,50,0,0,0,0,0,0,4,6,3,3,0,5,19,9,0,11,15,5,29,17,5,0,0,0,4,96,0,0,0,0,0,0,0,0,0,0,0,145,146,11,6,12,34,32,202,397,225,192,107,32,234,1470,0,0,0,8,29,55,46,14,6,6,0,16,185,0,0,11,23,21,38,24,3,3,0,0,11,142,0,0,0,3,8,5,5,0,0,0,0,0,15,0,0,12,15,3,3,0,0,0,0,0,0,38,8,10,51,68,34,30,22,0,0,0,0,21,229,0,0,0,0,0,0,0,0,0,0,0,6,11,8,9,74,117,87,131,94,19,14,10,0,56,616,27,17,111,230,168,441,708,409,286,222,57,403,3073,0,0,0,0,0,7,45,108,96,66
505031102,62,67,21,4,0,0,11,213,0,0,5,12,13,18,14,5,0,0,0,5,71,0,0,0,5,0,5,3,0,0,0,0,6,21,0,0,0,0,0,0,0,3,0,0,0,0,13,7,0,7,28,20,26,30,4,0,0,0,25,148,0,0,0,0,0,0,0,0,0,0,0,53,52,11,5,12,66,65,164,233,98,44,32,12,130,868,0,0,0,4,14,37,33,12,4,6,0,13,130,0,0,12,25,27,24,16,3,0,0,0,6,107,0,0,0,0,3,3,5,5,0,0,0,4,18,0,0,3,5,0,0,0,0,0,0,0,4,17,9,4,43,52,28,48,25,5,0,0,0,25,235,0,0,0,0,0,3,0,0,0,0,0,15,18,9,4,64,86,74,112,82,21,8,9,5,72,538,30,8,99,291,194,392,438,191,69,69,20,272,2078,0,0,0,0,0,4,32,30,15,24
505031104,79,92,22,30,9,5,22,292,0,0,7,11,13,22,24,9,3,0,0,11,94,0,0,0,0,4,10,9,0,3,0,0,5,35,0,0,3,0,0,3,8,7,0,4,0,6,25,3,0,7,27,13,30,28,7,6,0,0,14,143,0,0,0,0,0,4,7,0,0,0,0,101,114,13,3,20,54,60,208,400,188,111,91,40,232,1414,0,0,0,4,13,41,47,11,3,6,0,24,156,0,0,10,19,19,39,14,5,5,0,0,9,133,0,0,8,3,0,3,0,0,0,0,0,0,20,0,0,11,7,3,0,0,0,0,0,0,0,22,10,9,39,38,23,38,21,8,0,0,0,26,204,0,0,0,0,0,0,0,0,0,0,0,8,8,13,13,64,75,63,124,81,25,12,6,3,69,542,37,9,106,269,187,466,645,327,168,146,52,386,2799,0,0,0,0,0,0,38,42,39,40
505031105,62,190,30,203,43,10,34,585,0,0,4,7,11,19,20,6,13,4,0,7,87,0,0,0,0,0,6,15,0,18,3,0,8,53,0,0,0,0,0,0,11,5,6,5,9,8,42,9,0,0,15,13,16,20,6,4,3,3,15,98,0,0,0,0,0,4,4,0,0,0,0,325,332,12,0,10,26,38,161,541,324,487,447,205,520,2772,0,0,5,4,22,54,56,14,25,9,0,13,203,0,0,3,19,37,42,8,4,0,0,0,16,140,0,0,0,0,7,0,4,0,0,0,0,0,18,0,3,8,5,3,5,0,0,0,0,0,0,26,18,3,34,37,15,24,12,0,3,3,0,12,166,0,0,0,0,0,0,0,0,0,0,0,13,7,18,4,53,71,81,118,81,21,32,10,0,59,569,54,10,83,241,233,480,893,526,654,610,267,767,4818,0,0,0,0,0,0,42,76,64,78
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,53,170,27,121,18,8,31,445,0,5,8,3,0,12,16,4,3,0,0,10,63,0,0,0,8,0,6,15,0,7,5,0,3,43,0,0,0,0,0,0,10,7,0,8,3,0,25,0,3,4,6,5,9,6,3,4,4,0,5,42,0,0,0,0,0,0,0,0,0,0,0,202,197,11,11,9,23,19,140,479,338,296,267,87,308,1980,0,0,3,5,15,29,42,12,7,3,0,13,130,0,0,12,15,24,21,14,0,0,3,0,4,92,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,4,0,0,7,0,0,0,0,0,3,16,3,0,10,9,3,21,4,0,0,0,0,11,77,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,23,35,41,73,64,15,9,6,5,42,323,29,17,63,181,136,356,736,529,410,415,112,464,3453,0,0,0,0,0,3,26,64,59,49
