SA2_CODE_2021,C16_SH_3b_NPFH_4,C16_SH_3b_NPFH_5,C16_SH_3b_NPFH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPFH_2,C16_SH_4mb_NPFH_3,C16_SH_4mb_NPFH_4,C16_SH_4mb_NPFH_5,C16_SH_4mb_NPFH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPFH_2,C16_SH_NB_NS_NPFH_3,C16_SH_NB_NS_NPFH_4,C16_SH_NB_NS_NPFH_5,C16_SH_NB_NS_NPFH_6_mor,C16_SH_NB_NS_Tot,C16_SH_Tot_NPFH_2,C16_SH_Tot_NPFH_3,C16_SH_Tot_NPFH_4,C16_SH_Tot_NPFH_5,C16_SH_Tot_NPFH_6_mor,C16_SH_Tot_Tot,C16_SDRTHT_0b_s_a_b_NPFH_2,C16_SDRTHT_0b_s_a_b_NPFH_3,C16_SDRTHT_0b_s_a_b_NPFH_4,C16_SDRTHT_0b_s_a_b_NPFH_5,C16_SDRTHT_0b_s_a_b_NPFH_6mor,C16_SDRTHT_0b_s_a_b_Tot,C16_SDRTHT_1b_NPFH_2,C16_SDRTHT_1b_NPFH_3,C16_SDRTHT_1b_NPFH_4,C16_SDRTHT_1b_NPFH_5,C16_SDRTHT_1b_NPFH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPFH_2,C16_SDRTHT_2b_NPFH_3,C16_SDRTHT_2b_NPFH_4,C16_SDRTHT_2b_NPFH_5,C16_SDRTHT_2b_NPFH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPFH_2,C16_SDRTHT_3b_NPFH_3,C16_SDRTHT_3b_NPFH_4,C16_SDRTHT_3b_NPFH_5,C16_SDRTHT_3b_NPFH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPFH_2,C16_SDRTHT_4mb_NPFH_3,C16_SDRTHT_4mb_NPFH_4,C16_SDRTHT_4mb_NPFH_5,C16_SDRTHT_4mb_NPFH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPFH_2,C16_SDRTHT_NB_NS_NPFH_3,C16_SDRTHT_NB_NS_NPFH_4,C16_SDRTHT_NB_NS_NPFH_5,C16_SDRTHT_NB_NS_NPFH_6_mor,C16_SDRTHT_NB_NS_Tot,C16_SDRTHT_Tot_NPFH_2,C16_SDRTHT_Tot_NPFH_3,C16_SDRTHT_Tot_NPFH_4,C16_SDRTHT_Tot_NPFH_5,C16_SDRTHT_Tot_NPFH_6_mor,C16_SDRTHT_Tot_Tot,C16_F_a_0b_s_a_b_NPFH_2,C16_F_a_0b_s_a_b_NPFH_3,C16_F_a_0b_s_a_b_NPFH_4,C16_F_a_0b_s_a_b_NPFH_5,C16_F_a_0b_s_a_b_NPFH_6_mor,C16_F_a_0b_s_a_b_Tot,C16_F_a_1b_NPFH_2,C16_F_a_1b_NPFH_3,C16_F_a_1b_NPFH_4,C16_F_a_1b_NPFH_5,C16_F_a_1b_NPFH_6_mor,C16_F_a_1b_Tot,C16_F_a_2b_NPFH_2,C16_F_a_2b_NPFH_3,C16_F_a_2b_NPFH_4,C16_F_a_2b_NPFH_5,C16_F_a_2b_NPFH_6_mor,C16_F_a_2b_Tot,C16_F_a_3b_NPFH_2,C16_F_a_3b_NPFH_3,C16_F_a_3b_NPFH_4,C16_F_a_3b_NPFH_5,C16_F_a_3b_NPFH_6_mor,C16_F_a_3b_Tot,C16_F_a_4mb_NPFH_2,C16_F_a_4mb_NPFH_3,C16_F_a_4mb_NPFH_4,C16_F_a_4mb_NPFH_5,C16_F_a_4mb_NPFH_6_mor,C16_F_a_4mb_Tot,C16_F_a_NB_NS_NPFH_2,C16_F_a_NB_NS_NPFH_3,C16_F_a_NB_NS_NPFH_4,C16_F_a_NB_NS_NPFH_5,C16_F_a_NB_NS_NPFH_6_mor,C16_F_a_NB_NS_Tot,C16_F_a_Tot_NPFH_2,C16_F_a_Tot_NPFH_3,C16_F_a_Tot_NPFH_4,C16_F_a_Tot_NPFH_5,C16_F_a_Tot_NPFH_6_mor,C16_F_a_Tot_Tot,C16_OD_0b_s_a_b_NPFH_2,C16_OD_0b_s_a_b_NPFH_3,C16_OD_0b_s_a_b_NPFH_4,C16_OD_0b_s_a_b_NPFH_5,C16_OD_0b_s_a_b_NPFH_6_mor,C16_OD_0b_s_a_b_Tot,C16_OD_1b_NPFH_2,C16_OD_1b_NPFH_3,C16_OD_1b_NPFH_4,C16_OD_1b_NPFH_5,C16_OD_1b_NPFH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPFH_2,C16_OD_2b_NPFH_3,C16_OD_2b_NPFH_4,C16_OD_2b_NPFH_5,C16_OD_2b_NPFH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPFH_2,C16_OD_3b_NPFH_3,C16_OD_3b_NPFH_4,C16_OD_3b_NPFH_5,C16_OD_3b_NPFH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPFH_2,C16_OD_4mb_NPFH_3,C16_OD_4mb_NPFH_4,C16_OD_4mb_NPFH_5,C16_OD_4mb_NPFH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPFH_2,C16_OD_NB_NS_NPFH_3,C16_OD_NB_NS_NPFH_4,C16_OD_NB_NS_NPFH_5,C16_OD_NB_NS_NPFH_6_mor,C16_OD_NB_NS_Tot,C16_OD_Tot_NPFH_2,C16_OD_Tot_NPFH_3,C16_OD_Tot_NPFH_4,C16_OD_Tot_NPFH_5,C16_OD_Tot_NPFH_6_mor,C16_OD_Tot_Tot,C16_DS_NS_NPFH_2,C16_DS_NS_NPFH_3,C16_DS_NS_NPFH_4,C16_DS_NS_NPFH_5,C16_DS_NS_NPFH_6_mor,C16_DS_NS_Tot,C16_Tot_NPFH_2,C16_Tot_NPFH_3,C16_Tot_NPFH_4,C16_Tot_NPFH_5,C16_Tot_NPFH_6_mor,C16_Tot_Tot,C21_SH_0b_s_a_b_NPFH_2,C21_SH_0b_s_a_b_NPFH_3,C21_SH_0b_s_a_b_NPFH_4,C21_SH_0b_s_a_b_NPFH_5,C21_SH_0b_s_a_b_NPFH_6_mor,C21_SH_0b_s_a_b_Tot,C21_SH_1b_NPFH_2,C21_SH_1b_NPFH_3,C21_SH_1b_NPFH_4,C21_SH_1b_NPFH_5,C21_SH_1b_NPFH_6_mor,C21_SH_1b_Tot,C21_SH_2b_NPFH_2,C21_SH_2b_NPFH_3,C21_SH_2b_NPFH_4,C21_SH_2b_NPFH_5,C21_SH_2b_NPFH_6_mor,C21_SH_2b_Tot,C21_SH_3b_NPFH_2,C21_SH_3b_NPFH_3,C21_SH_3b_NPFH_4,C21_SH_3b_NPFH_5,C21_SH_3b_NPFH_6_mor,C21_SH_3b_Tot,C21_SH_4mb_NPFH_2,C21_SH_4mb_NPFH_3,C21_SH_4mb_NPFH_4,C21_SH_4mb_NPFH_5,C21_SH_4mb_NPFH_6_mor,C21_SH_4mb_Tot,C21_SH_NB_NS_NPFH_2,C21_SH_NB_NS_NPFH_3,C21_SH_NB_NS_NPFH_4,C21_SH_NB_NS_NPFH_5,C21_SH_NB_NS_NPFH_6_mor,C21_SH_NB_NS_Tot,C21_SH_Tot_NPFH_2,C21_SH_Tot_NPFH_3,C21_SH_Tot_NPFH_4,C21_SH_Tot_NPFH_5
505011079,104,27,11,640,770,450,682,287,78,2265,14,6,14,0,0,26,1151,611,804,316,83,2970,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,53,20,10,0,0,80,6,10,7,7,0,29,0,0,0,0,0,0,81,29,12,3,4,130,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1243,640,815,322,84,3110,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,3,0,32,402,147,116,13,4,684,851,506,707,284,73,2427,4,0,0,0,0,8,1287,656,835,299
505011080,53,9,0,266,611,380,542,239,87,1865,11,4,5,0,0,17,781,450,600,250,87,2168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,3,0,0,23,7,0,4,4,0,18,0,0,0,0,0,0,23,4,7,4,0,45,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,457,607,254,89,2225,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,166,54,59,9,0,288,694,412,516,250,78,1945,7,9,12,3,0,26,871,475,580,256
505011081,194,49,3,933,429,278,334,138,41,1214,11,0,3,3,0,18,926,500,533,200,46,2201,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,50,20,13,0,0,77,3,5,0,3,0,15,0,0,0,0,0,0,71,25,18,3,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,522,546,199,52,2315,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,0,0,25,480,227,196,40,7,952,485,285,379,166,46,1355,11,3,0,0,0,17,1000,518,577,207
505011082,94,16,3,437,661,359,565,240,65,1884,13,0,4,4,0,18,943,456,662,263,60,2385,0,0,0,0,0,0,6,0,0,0,0,6,23,0,0,0,0,23,122,35,16,3,0,181,51,23,38,10,0,116,3,0,0,0,0,3,202,63,53,12,4,328,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,13,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,1178,518,721,275,69,2756,0,0,0,0,0,0,5,0,0,0,0,5,23,0,0,0,0,28,264,98,96,7,0,468,742,346,612,271,63,2034,3,0,4,4,0,15,1031,441,721,284
505011083,57,3,0,299,657,491,703,271,67,2197,9,6,0,0,0,12,837,569,764,281,71,2529,0,0,0,0,0,0,0,0,0,0,0,0,44,3,0,0,0,41,51,12,7,0,0,69,7,12,7,0,0,24,0,0,0,0,0,0,96,22,13,4,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,939,598,783,280,75,2676,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,241,84,61,3,0,394,823,502,675,257,62,2319,5,4,3,0,0,12,1079,585,742,263
505021084,250,56,13,1329,550,293,377,173,70,1465,19,8,4,0,0,34,1331,621,635,233,94,2910,0,0,0,0,0,0,14,0,0,0,0,17,140,42,12,0,0,199,422,234,118,41,15,831,18,16,19,11,5,69,4,3,9,0,0,23,606,298,158,58,18,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,1935,916,795,289,114,4049,0,0,0,0,0,0,3,0,0,0,0,3,47,11,0,0,5,58,740,348,259,58,28,1427,628,343,460,179,73,1684,11,4,9,3,0,15,1423,703,722,236
505021085,379,179,156,1939,242,210,227,160,218,1055,11,12,8,8,19,63,1083,737,635,354,398,3211,0,0,0,0,0,0,13,3,3,0,0,25,138,40,13,8,0,199,433,330,210,99,45,1122,11,16,10,4,10,52,14,5,9,0,5,29,612,394,248,110,60,1432,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,24,14,7,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,32,11,3,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,3,0,11,1728,1155,889,475,459,4706,0,0,0,0,0,0,10,0,0,0,0,14,77,32,10,3,4,124,1023,677,543,241,142,2630,279,227,216,152,223,1100,24,17,10,11,15,77,1408,955,781,408
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,256,44,15,1324,245,197,304,132,36,918,17,6,9,0,0,36,1124,573,589,182,48,2515,0,0,0,0,0,0,9,0,0,0,0,11,159,35,12,0,0,210,772,359,174,36,9,1343,40,36,37,13,0,121,11,4,0,0,0,14,994,431,225,45,9,1704,0,0,0,0,0,0,12,0,0,0,0,18,36,5,0,0,0,38,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,47,5,5,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,2172,1013,822,225,57,4286,0,0,0,0,0,0,5,0,0,0,0,8,150,38,17,4,0,201,756,428,318,44,13,1569,286,235,364,140,45,1066,10,4,0,0,0,8,1203,700,699,189
505021089,291,47,5,1340,1130,646,1145,443,120,3485,9,10,3,4,3,30,1896,971,1447,498,126,4939,0,0,0,0,0,0,4,0,0,0,0,4,103,17,0,0,0,120,158,58,50,5,0,273,53,52,67,20,5,195,8,3,0,0,0,10,316,130,119,31,3,598,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,9,2231,1101,1572,527,131,5557,0,0,0,0,0,0,0,0,0,0,0,0,60,19,7,3,0,86,762,318,333,50,10,1477,1212,722,1426,488,125,3977,14,3,10,0,3,29,2046,1063,1771,541
505021090,212,70,36,1180,114,74,72,49,58,364,13,10,5,0,3,36,791,397,305,130,94,1718,5,0,0,0,0,4,15,0,0,0,0,23,180,40,19,3,3,238,1040,600,413,128,64,2253,19,28,31,14,12,104,21,10,6,0,4,41,1283,675,472,153,81,2670,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,15,3,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0,5,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,4,0,0,0,18,2101,1087,779,286,177,4429,0,0,0,0,0,0,11,0,0,0,0,12,120,33,10,0,0,171,962,585,362,145,48,2106,128,82,98,46,53,411,15,9,7,3,3,28,1238,709,481,198
505021091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021092,183,31,0,905,188,141,202,80,21,637,6,6,4,0,0,16,758,409,402,119,23,1715,0,0,0,0,0,0,14,0,0,0,0,18,395,64,15,0,0,477,649,259,166,29,0,1104,48,37,43,19,9,149,13,0,0,0,0,16,1124,363,217,53,9,1770,0,0,0,0,0,0,44,0,0,0,0,53,156,31,7,0,0,188,71,16,10,0,0,98,5,0,0,4,0,3,0,0,0,0,0,0,284,45,12,10,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,10,2172,824,627,179,39,3843,0,0,0,0,0,0,8,0,0,0,0,5,112,20,7,0,0,139,520,278,238,50,8,1096,229,159,256,102,17,760,9,0,0,0,0,12,881,459,506,145
505021093,135,30,6,664,618,394,550,220,69,1851,16,8,8,0,0,36,1021,551,690,251,73,2587,0,0,0,0,0,0,10,0,4,0,0,12,200,78,38,4,3,324,247,91,67,17,13,433,19,21,23,15,3,80,8,4,0,0,0,18,484,198,130,39,17,864,0,0,0,0,0,0,53,5,3,0,0,68,44,28,7,5,0,91,7,0,7,0,0,21,0,0,0,0,0,0,9,3,0,0,0,10,108,47,16,7,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1613,798,844,295,89,3641,0,0,0,0,0,0,0,0,0,0,0,3,34,6,4,0,0,37,375,160,118,33,7,688,754,442,620,223,91,2130,13,0,3,3,0,15,1170,615,739,260
505021094,137,27,5,659,258,163,287,141,32,876,10,0,0,0,0,13,671,318,434,171,36,1632,0,0,0,0,0,0,4,0,0,0,0,4,96,12,3,0,0,104,127,46,30,8,3,219,19,9,11,5,0,45,3,0,0,0,0,3,245,68,42,14,3,374,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,16,9,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,25,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,946,388,478,184,40,2038,0,0,0,0,0,0,0,0,0,0,0,5,53,11,6,0,0,72,394,141,114,26,0,677,322,178,319,160,39,1022,4,0,0,0,0,8,779,331,440,184
505021095,114,18,7,563,109,81,75,40,29,334,9,0,0,0,0,10,486,222,202,60,38,1000,0,0,0,0,0,0,16,0,0,0,0,11,383,103,45,9,3,540,522,240,142,34,16,941,42,38,37,13,6,135,14,9,0,0,0,24,971,394,225,50,21,1662,0,0,0,0,0,0,43,0,0,0,0,49,92,39,21,4,0,160,13,10,10,0,0,33,0,0,0,0,0,0,0,0,0,0,0,6,147,51,31,4,9,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,1612,670,458,120,62,2912,0,0,0,0,0,0,9,0,0,0,0,6,83,17,5,0,0,106,420,199,169,32,0,813,159,86,126,54,30,451,3,0,0,0,0,6,676,296,297,86
505021096,174,46,7,863,528,349,651,302,95,1928,10,8,0,0,0,19,1033,565,823,353,107,2877,0,0,0,0,0,0,12,0,0,0,0,12,91,37,11,0,0,144,171,87,90,20,7,368,44,22,64,16,5,148,7,0,0,0,0,9,321,150,162,33,10,675,0,0,0,0,0,0,6,0,0,0,0,6,123,24,16,5,0,168,16,8,7,0,0,31,0,0,0,0,0,0,4,0,0,0,0,3,147,29,22,5,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,5,0,7,0,0,14,1508,744,1018,384,121,3779,0,0,0,0,0,0,0,0,0,0,0,3,47,16,7,0,0,68,427,186,220,18,3,855,632,411,742,315,92,2188,9,0,3,0,0,12,1118,609,973,339
505021097,176,44,16,946,320,198,364,163,59,1109,16,6,0,0,0,19,915,454,557,217,75,2216,0,0,0,0,0,0,14,0,0,0,0,14,233,56,14,0,0,302,428,166,116,18,3,733,61,43,64,19,9,205,8,0,5,0,0,12,752,262,200,43,13,1265,0,0,0,0,0,0,22,5,0,0,0,32,213,52,19,3,0,293,73,14,11,4,0,109,3,0,3,0,0,7,5,0,4,0,0,14,317,82,40,5,3,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,8,0,0,19,1992,805,802,264,95,3956,0,0,0,0,0,0,5,0,0,0,0,5,87,32,11,0,0,124,535,254,194,40,16,1035,389,253,424,184,74,1319,8,0,0,0,0,9,1015,537,628,225
505021301,117,23,12,602,675,443,593,310,139,2154,14,3,0,7,4,29,1015,598,718,343,157,2826,0,0,0,0,0,0,8,0,3,0,0,13,61,20,3,0,0,80,58,24,18,6,6,110,14,4,17,6,5,45,7,0,0,0,0,4,139,48,43,16,9,257,0,0,0,0,0,0,9,0,0,0,0,9,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1189,650,759,358,169,3116,0,0,0,0,0,0,4,0,0,0,0,5,22,6,0,0,0,34,287,140,109,33,12,577,815,496,586,283,141,2328,10,4,8,3,4,23,1130,647,707,321
505021302,201,60,15,1124,284,174,262,114,60,898,21,4,5,3,4,29,999,437,480,172,82,2172,0,0,0,0,0,0,6,0,0,0,0,9,152,50,15,4,0,226,344,161,94,28,6,634,26,17,30,11,3,94,11,3,0,0,0,16,540,238,141,48,13,982,0,0,0,0,0,0,8,0,4,0,0,10,27,13,0,0,0,41,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,38,18,3,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1581,687,629,229,100,3224,0,0,0,0,0,0,3,0,0,0,0,6,84,13,10,0,0,107,646,312,204,51,15,1220,342,210,309,122,55,1038,6,5,4,0,0,16,1081,541,524,174
505031098,194,82,57,970,487,389,460,235,194,1771,14,15,12,0,3,45,889,678,668,321,260,2821,0,0,0,0,0,0,7,0,0,0,0,11,34,3,4,0,0,36,54,31,22,9,0,113,9,0,6,0,0,13,0,0,0,0,0,0,97,37,33,4,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995,714,701,326,265,2999,0,0,0,0,0,0,0,0,4,0,0,6,15,12,0,3,0,25,416,257,196,73,45,983,591,391,405,237,195,1819,4,4,0,4,4,15,1021,658,603,317
505031099,247,72,21,1551,827,782,1116,548,297,3575,27,10,13,10,3,67,1822,1247,1395,632,329,5425,0,0,0,0,0,0,8,0,0,0,0,7,145,9,0,0,0,157,200,37,23,5,4,272,14,14,11,3,0,39,7,0,0,0,0,13,371,66,40,7,3,488,0,0,0,0,0,0,4,0,0,0,0,4,5,8,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,8,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,2213,1317,1434,636,337,5936,0,0,0,0,0,0,8,0,0,0,0,8,209,24,11,0,0,246,894,434,289,81,16,1717,977,892,1075,570,321,3830,27,10,9,3,13,61,2114,1358,1389,657
505031100,150,27,9,846,823,755,1035,463,220,3295,19,13,6,9,7,52,1281,1025,1190,496,240,4234,0,0,0,0,0,0,3,0,0,0,0,3,34,6,0,0,0,42,59,33,19,3,3,123,3,4,6,4,3,23,0,3,0,0,0,3,108,48,22,9,5,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1391,1075,1216,513,246,4432,3,0,0,0,0,3,4,0,0,0,0,4,27,8,5,3,0,43,563,320,210,46,15,1156,906,886,1157,494,256,3702,17,10,8,4,4,38,1512,1232,1381,543
505031101,167,50,17,915,597,501,511,234,141,1981,15,13,3,0,0,34,1068,777,678,288,158,2965,0,0,0,0,0,0,5,0,0,0,0,9,65,21,8,0,0,88,158,78,34,15,5,285,31,32,25,7,6,93,5,3,0,0,0,9,260,129,66,20,11,488,0,0,0,0,0,0,5,0,0,0,0,5,6,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,1342,906,740,310,171,3468,6,0,0,0,0,6,0,0,0,0,0,6,18,6,0,0,0,25,649,304,191,71,12,1220,667,579,560,272,137,2212,9,4,7,0,0,23,1346,889,765,340
505031102,231,95,86,1131,123,107,102,67,104,505,17,4,7,5,5,36,607,393,346,171,193,1712,0,0,0,0,0,0,5,0,0,0,0,3,32,10,14,0,0,55,112,87,55,28,7,292,0,0,4,0,0,10,0,4,0,0,3,4,152,102,71,31,15,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,496,424,205,210,2089,0,5,0,0,0,0,0,0,0,0,0,4,26,5,0,0,0,36,482,262,247,94,66,1158,146,118,115,81,104,557,7,4,6,0,3,19,661,397,374,184
