SA2_CODE_2021,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_SDRTHT1S_NPUR_1,C11_SDRTHT1S_NPUR_2,C11_SDRTHT1S_NPUR_3,C11_SDRTHT1S_NPUR_4,C11_SDRTHT1S_NPUR_5,C11_SDRTHT1S_NPUR_6mor,C11_SDRTHT1S_Tot,C11_SDRTHT2S_NPUR_1,C11_SDRTHT2S_NPUR_2,C11_SDRTHT2S_NPUR_3,C11_SDRTHT2S_NPUR_4,C11_SDRTHT2S_NPUR_5,C11_SDRTHT2S_NPUR_6mor,C11_SDRTHT2S_Tot,C11_SDRTHT_NPUR_1,C11_SDRTHT_NPUR_2,C11_SDRTHT_NPUR_3,C11_SDRTHT_NPUR_4,C11_SDRTHT_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_SDRTHT_Tot,C11_F_a_1_2SB_NPUR_1,C11_F_a_1_2SB_NPUR_2,C11_F_a_1_2SB_NPUR_3,C11_F_a_1_2SB_NPUR_4,C11_F_a_1_2SB_NPUR_5,C11_F_a_1_2SB_NPUR_6mor,C11_F_a_1_2SB_Tot,C11_F_a_I_a_3SB_NPUR_1,C11_F_a_I_a_3SB_NPUR_2,C11_F_a_I_a_3SB_NPUR_3,C11_F_a_I_a_3SB_NPUR_4,C11_F_a_I_a_3SB_NPUR_5,C11_F_a_I_a_3SB_NPUR_6mor,C11_F_a_In_a_3SB_Tot,C11_F_a_4_8SB_NPUR_1,C11_F_a_4_8SB_NPUR_2,C11_F_a_4_8SB_NPUR_3,C11_F_a_4_8SB_NPUR_4,C11_F_a_4_8SB_NPUR_5,C11_F_a_4_8SB_NPUR_6mor,C11_F_a_4_8SB_Tot,C11_F_a_9mor_s_b_NPUR_1,C11_F_a_9mor_s_b_NPUR_2,C11_F_a_9mor_s_b_NPUR_3,C11_F_a_9mor_s_b_NPUR_4,C11_F_a_9mor_s_b_NPUR_5,C11_F_a_9m_s_b_NPUR_6mor,C11_F_a_9mor_st_bl_Tot,C11_F_a_AH_NPUR_1,C11_F_a_AH_NPUR_2,C11_F_a_AH_NPUR_3,C11_F_a_AH_NPUR_4,C11_F_a_AH_NPUR_5,C11_F_a_AH_NPUR_6mor,C11_F_a_AH_Tot,C11_F_a_Tot_NPUR_1,C11_F_a_Tot_NPUR_2,C11_F_a_Tot_NPUR_3,C11_F_a_Tot_NPUR_4,C11_F_a_Tot_NPUR_5,C11_F_a_Tot_NPUR_6mor,C11_F_a_Tot_Tot,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mor,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mor,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_Tot,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_Tot_Tot,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4,C11_DS_ns_NPUR_5,C11_DS_ns_NPUR_6more,C11_Dwg_st_NS_Tot,C11_Tot_NPUR_1,C11_Tot_NPUR_2,C11_Tot_NPUR_3,C11_Tot_NPUR_4,C11_Tot_NPUR_5,C11_Tot_NPUR_6more,C11_Tot_Tot,C16_Se_h_NPUR_1,C16_Se_h_NPUR_2,C16_Se_h_NPUR_3,C16_Se_h_NPUR_4,C16_Se_h_NPUR_5,C16_Se_h_NPUR_6more,C16_Se_h_Tot,C16_SDRTHT1S_NPUR_1,C16_SDRTHT1S_NPUR_2,C16_SDRTHT1S_NPUR_3,C16_SDRTHT1S_NPUR_4,C16_SDRTHT1S_NPUR_5,C16_SDRTHT1S_NPUR_6mor,C16_SDRTHT1S_Tot,C16_SDRTHT2S_NPUR_1,C16_SDRTHT2S_NPUR_2,C16_SDRTHT2S_NPUR_3,C16_SDRTHT2S_NPUR_4,C16_SDRTHT2S_NPUR_5,C16_SDRTHT2S_NPUR_6mor,C16_SDRTHT2S_Tot,C16_SDRTHT_Tot_NPUR_1,C16_SDRTHT_Tot_NPUR_2,C16_SDRTHT_Tot_NPUR_3,C16_SDRTHT_Tot_NPUR_4,C16_SDRTHT_Tot_NPUR_5,C16_SDRTHT_Tot_NPUR_6mor,C16_SDRTHT_Tot_Tot,C16_F_a_1_2SB_NPUR_1,C16_F_a_1_2SB_NPUR_2,C16_F_a_1_2SB_NPUR_3,C16_F_a_1_2SB_NPUR_4,C16_F_a_1_2SB_NPUR_5,C16_F_a_1_2SB_NPUR_6mor,C16_F_a_1_2SB_Tot,C16_F_a_I_a_3SB_NPUR_1,C16_F_a_I_a_3SB_NPUR_2,C16_F_a_I_a_3SB_NPUR_3,C16_F_a_I_a_3SB_NPUR_4,C16_F_a_I_a_3SB_NPUR_5,C16_F_a_I_a_3SB_NPUR_6mor,C16_F_a_In_a_3_st_b_Tot,C16_F_a_4_8SB_NPUR_1,C16_F_a_4_8SB_NPUR_2,C16_F_a_4_8SB_NPUR_3,C16_F_a_4_8SB_NPUR_4,C16_F_a_4_8SB_NPUR_5,C16_F_a_4_8SB_NPUR_6mor,C16_F_a_4_8SB_Tot,C16_F_a_9mor_s_b_NPUR_1,C16_F_a_9mor_s_b_NPUR_2,C16_F_a_9mor_s_b_NPUR_3,C16_F_a_9mor_s_b_NPUR_4,C16_F_a_9mor_s_b_NPUR_5,C16_F_a_9m_s_b_NPUR_6mor,C16_F_a_9mor_st_bl_Tot,C16_F_a_AH_NPUR_1,C16_F_a_AH_NPUR_2,C16_F_a_AH_NPUR_3,C16_F_a_AH_NPUR_4,C16_F_a_AH_NPUR_5,C16_F_a_AH_NPUR_6mor,C16_F_a_AH_Tot,C16_F_a_Tot_NPUR_1,C16_F_a_Tot_NPUR_2,C16_F_a_Tot_NPUR_3,C16_F_a_Tot_NPUR_4,C16_F_a_Tot_NPUR_5,C16_F_a_Tot_NPUR_6mor,C16_F_a_Tot_Tot,C16_OD_CCH_NPUR_1,C16_OD_CCH_NPUR_2,C16_OD_CCH_NPUR_3,C16_OD_CCH_NPUR_4,C16_OD_CCH_NPUR_5,C16_OD_CCH_NPUR_6mor,C16_OD_CCH_Tot,C16_OD_IHTSO_NPUR_1,C16_OD_IHTSO_NPUR_2,C16_OD_IHTSO_NPUR_3,C16_OD_IHTSO_NPUR_4,C16_OD_IHTSO_NPUR_5,C16_OD_IHTSO_NPUR_6mor,C16_OD_IHTSO_Tot,C16_OD_H_f_a_s_o_NPUR_1,C16_OD_H_f_a_s_o_NPUR_2,C16_OD_H_f_a_s_o_NPUR_3,C16_OD_H_f_a_s_o_NPUR_4
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,691,991,484,386,113,52,2707,231,244,102,50,14,3,650,148,241,115,39,15,4,563,375,485,223,91,30,5,1209,180,133,49,21,9,0,394,148,138,39,21,3,0,344,401,430,123,31,4,0,1000,..,..,..,..,..,..,..,0,0,0,0,0,0,0,733,702,208,75,13,5,1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,4,0,0,0,9,3,0,4,0,0,0,4,1803,2173,925,554,151,63,5668,578,941,453,437,121,54,2593,252,243,138,68,25,7,728,310,393,202,89,42,12,1040,556,639,335,162,58,21,1776,100,80,31,7,0,0,222,129,91,31,27,5,0,282,384,445,120,32,8,0,993,..,..,..,..,..,..,..,0,0,0,0,0,0,0,615,616,179,68,11,0,1494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
506021309,616,836,412,350,151,74,2435,44,50,13,8,0,0,117,18,18,21,10,0,0,64,56,69,33,20,3,0,180,84,66,20,17,4,0,187,0,0,0,0,0,0,0,0,4,0,0,0,0,4,..,..,..,..,..,..,..,0,0,0,0,0,0,0,84,66,20,17,4,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,4,755,976,457,381,160,80,2810,531,744,389,317,153,108,2234,116,101,55,44,22,9,346,57,58,27,22,3,9,168,168,158,83,65,25,16,515,59,26,0,0,0,0,84,5,6,0,0,0,0,13,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,66,34,3,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021310,451,605,278,239,121,79,1774,139,107,60,34,16,9,359,16,19,11,5,5,0,59,152,124,74,37,21,14,426,110,65,32,13,3,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,110,65,32,13,3,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717,795,378,294,142,89,2421,472,566,288,283,129,79,1813,193,149,88,62,31,17,536,31,38,18,8,5,5,107,221,181,112,71,32,23,641,18,21,7,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,18,21,7,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021311,534,717,340,251,99,53,1986,144,75,45,27,10,3,303,64,71,36,23,5,3,194,208,148,78,45,14,9,495,154,106,40,30,8,3,333,243,170,49,25,0,0,484,37,71,28,14,0,0,151,..,..,..,..,..,..,..,0,0,0,0,0,0,0,432,348,116,61,9,5,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169,1209,535,352,122,63,3449,467,621,311,257,103,73,1824,273,159,81,45,26,9,594,91,147,74,62,19,7,396,366,300,152,109,44,13,989,93,57,21,5,4,6,182,215,150,47,18,5,0,436,252,314,58,9,3,0,636,..,..,..,..,..,..,..,0,0,0,0,0,0,0,561,523,129,32,4,4,1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031124,1071,1315,763,610,307,178,4242,373,258,131,89,42,27,916,65,58,74,69,24,23,304,431,322,196,151,66,48,1221,645,319,138,78,35,22,1238,40,34,9,3,0,0,92,270,60,3,0,0,0,332,..,..,..,..,..,..,..,0,0,0,0,0,0,0,958,411,153,80,42,22,1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,2458,2050,1115,851,416,240,7129,1135,1409,700,688,330,188,4448,598,464,268,180,79,49,1633,140,79,52,49,22,26,367,733,541,313,231,108,70,2002,205,58,25,20,4,0,316,55,19,10,5,0,0,82,173,33,4,0,0,0,209,..,..,..,..,..,..,..,0,0,0,0,0,0,0,434,115,33,23,4,0,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
506031125,242,844,572,854,384,156,3049,0,0,0,0,0,0,3,0,3,0,0,0,0,8,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,849,571,854,387,156,3064,257,829,567,784,317,163,2915,23,31,25,20,5,0,110,5,10,13,13,0,6,39,26,35,36,34,8,3,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,715,1139,610,534,262,203,3466,308,340,179,123,57,24,1041,5,16,0,3,0,0,28,314,354,182,126,57,27,1065,250,255,121,87,37,14,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,3,0,0,0,0,3,250,257,126,87,37,14,762,19,4,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,0,0,0,24,4,0,0,0,0,0,8,1304,1755,915,744,356,248,5326,762,1159,797,717,354,271,4057,455,443,309,229,97,53,1587,36,58,36,22,8,5,165,490,498,346,252,106,53,1751,25,65,18,10,10,6,135,4,8,8,9,0,0,22,11,10,5,0,0,0,27,..,..,..,..,..,..,..,0,0,0,0,0,0,0,42,86,28,19,10,6,180,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,0,0
506031128,944,1517,766,721,277,122,4348,286,228,88,53,21,9,683,13,15,5,8,0,0,36,295,240,91,63,22,9,718,71,47,21,8,3,0,148,4,0,0,0,0,0,4,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,4,0,0,0,0,6,75,50,21,8,3,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318,1805,872,788,308,131,5225,971,1536,801,708,281,149,4441,275,208,72,36,16,7,614,7,6,0,0,0,0,17,282,210,72,37,16,7,631,56,27,18,17,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,56,27,18,17,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031129,610,1178,617,816,352,126,3696,292,227,75,70,22,5,686,10,24,9,21,8,3,73,302,248,86,93,30,5,762,88,49,9,3,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,92,49,9,3,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,1470,707,911,381,128,4607,594,1185,635,929,368,126,3840,319,226,78,103,36,4,762,3,14,4,3,0,0,28,319,239,80,107,34,3,787,20,4,6,8,3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,20,3,6,8,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031131,804,1656,1090,1306,533,198,5582,115,68,35,24,3,0,238,0,6,0,3,0,0,17,110,73,35,27,9,3,257,19,15,7,6,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,4,17,15,7,6,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,938,1747,1131,1329,540,195,5893,642,1460,996,1401,554,240,5291,94,55,37,59,17,3,273,0,0,5,0,0,0,12,94,55,40,59,25,3,279,96,66,44,70,14,3,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,96,66,50,70,14,3,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506041132,1048,1738,957,866,459,311,5376,201,154,69,30,10,4,483,9,13,6,0,0,0,33,213,169,78,36,9,8,514,82,58,28,19,3,4,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,82,58,33,19,3,4,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1347,1956,1070,915,473,318,6082,1105,1725,1042,878,515,369,5636,206,156,85,57,28,17,545,41,50,33,14,7,0,151,247,206,114,70,33,17,697,23,20,6,0,0,0,52,4,14,7,0,0,0,22,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,28,32,6,4,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
506041133,592,1618,1156,1557,592,313,5826,21,37,16,13,0,0,95,0,6,3,0,0,0,11,22,42,22,13,0,0,105,24,24,3,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,24,24,3,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,1682,1187,1577,591,312,5984,555,1444,1219,1603,686,384,5891,157,210,127,123,37,22,674,4,22,9,6,4,0,49,167,226,135,132,40,22,723,31,33,3,4,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,31,33,3,4,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506041134,1314,2014,979,881,363,245,5799,210,129,43,14,10,5,405,0,4,0,0,0,0,5,210,130,39,14,10,5,411,490,218,75,40,18,6,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,3,486,217,75,40,18,6,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,5,12,0,0,39,12,16,9,12,0,0,44,0,0,0,0,0,0,3,2020,2373,1109,947,397,258,7104,1463,1902,961,875,437,317,5958,535,289,137,72,40,20,1084,15,4,3,4,0,0,29,544,290,137,81,40,22,1117,47,38,23,12,3,7,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,47,38,23,12,3,7,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506041135,584,1387,928,1068,420,219,4607,27,21,0,4,3,0,58,3,0,4,0,0,3,7,31,21,7,4,3,3,66,6,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,6,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617,1415,936,1072,429,217,4682,715,1537,1149,1368,628,329,5728,69,53,29,19,4,4,177,0,5,5,3,0,0,16,68,59,34,19,9,4,200,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506041136,788,1254,694,530,261,198,3731,213,128,21,12,0,0,376,3,10,0,0,0,5,20,215,141,23,12,3,5,399,3,9,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,7,9,0,0,0,0,15,77,25,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,25,0,0,0,0,101,3,9,0,0,0,0,7,1089,1431,726,538,267,203,4261,768,1157,727,575,312,285,3818,264,165,48,27,19,9,529,4,6,10,4,0,0,25,266,175,55,29,19,9,548,27,32,10,10,5,0,94,21,10,0,0,0,0,35,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,54,43,10,10,5,0,125,79,20,3,5,0,0,107,0,0,0,3,0,0,3,12,23,13,5
506041137,1265,2468,1416,1356,616,369,7480,125,89,15,9,4,0,241,0,0,3,0,6,0,9,125,88,18,9,7,4,251,100,81,15,12,0,0,215,18,9,5,5,0,0,39,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,122,91,26,15,6,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1510,2647,1459,1375,624,377,7987,1227,2383,1362,1312,621,383,7287,256,210,94,35,14,3,622,18,9,0,0,0,0,27,276,216,98,36,14,3,644,12,17,0,0,0,0,28,18,12,16,3,0,0,47,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,28,23,12,3,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506051138,936,1805,1015,907,374,203,5236,195,96,27,0,3,3,320,5,10,3,10,3,0,29,199,104,30,10,12,4,355,14,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,14,3,0,3,0,0,21,34,28,0,0,0,0,64,0,0,0,0,0,0,0,0,4,0,0,0,0,4,34,33,0,0,0,0,65,0,0,0,0,0,0,0,1183,1940,1053,917,383,209,5688,1015,1938,1094,1115,472,273,5906,266,139,31,21,8,8,477,6,0,3,0,0,0,9,268,143,30,22,8,8,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,14,0,0,0,0,58,0,0,0,0,0,0,0,4,0,0,0
506051139,773,1444,681,719,311,127,4059,14,6,3,3,0,0,24,0,0,0,0,0,0,0,14,6,3,3,0,0,24,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,796,1452,682,725,316,127,4094,878,1466,721,724,279,132,4205,54,34,18,9,3,0,120,0,0,0,0,0,0,6,57,35,17,9,3,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506051140,778,1987,789,869,350,146,4918,158,99,15,8,0,0,278,0,12,5,15,4,0,39,157,113,22,26,6,0,316,72,50,9,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,4,75,50,10,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,2147,818,895,358,150,5367,949,2042,781,871,401,132,5173,162,89,10,3,0,0,259,17,14,3,0,0,0,34,175,99,19,9,0,0,295,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506051141,527,1294,603,699,334,124,3581,13,29,15,4,6,0,69,0,3,0,0,0,0,4,17,30,15,4,5,0,70,45,7,0,0,0,0,61,3,0,0,0,0,0,3,0,0,0,0,0,0,4,..,..,..,..,..,..,..,5,0,0,0,0,0,5,57,12,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,1333,617,706,340,124,3722,543,1308,575,707,332,118,3590,63,27,9,0,0,0,99,0,0,0,0,0,0,0,66,27,11,0,0,0,104,35,4,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,35,4,0,0,0,0,45,0,0,0,0,0,0,0,4,3,0,5,0,0,10,4,9,4,3
