SA2_CODE_2021,C21_Aus_Bplace_NS,C21_Aus_Tot_resp,C21_Aus_Ab_BP_B_OS,C21_Aus_Ab_Fa_O_B_OS,C21_Aus_Ab_Mo_O_B_OS,C21_Aus_Ab_BP_B_Aus,C21_Aus_Abor_Bplace_NS,C21_Aus_Abor_Tot_respons,C21_Chi_BP_B_OS,C21_Chi_Fa_O_B_OS,C21_Chi_Mo_O_B_OS,C21_Chi_BP_B_Aus,C21_Chi_Bplace_NS,C21_Chi_Tot_resp,C21_Cro_BP_B_OS,C21_Cro_Fa_O_B_OS,C21_Cro_Mo_O_B_OS,C21_Cro_BP_B_Aus,C21_Cro_Bplace_NS,C21_Cro_Tot_resp,C21_Dut_BP_B_OS,C21_Dut_Fa_O_B_OS,C21_Dut_Mo_O_B_OS,C21_Dut_BP_B_Aus,C21_Dut_Bplace_NS,C21_Dut_Tot_resp,C21_Eng_BP_B_OS,C21_Eng_Fa_O_B_OS,C21_Eng_Mo_O_B_OS,C21_Eng_BP_B_Aus,C21_Eng_Bplace_NS,C21_Eng_Tot_resp,C21_Fil_BP_B_OS,C21_Fil_Fa_O_B_OS,C21_Fil_Mo_O_B_OS,C21_Fil_BP_B_Aus,C21_Fil_Bplace_NS,C21_Fil_Tot_resp,C21_Fre_BP_B_OS,C21_Fre_Fa_O_B_OS,C21_Fre_Mo_O_B_OS,C21_Fre_BP_B_Aus,C21_Fre_Bplace_NS,C21_Fre_Tot_resp,C21_Ger_BP_B_OS,C21_Ger_Fa_O_B_OS,C21_Ger_Mo_O_B_OS,C21_Ger_BP_B_Aus,C21_Ger_Bplace_NS,C21_Ger_Tot_resp,C21_Gre_BP_B_OS,C21_Gre_Fa_O_B_OS,C21_Gre_Mo_O_B_OS,C21_Gre_BP_B_Aus,C21_Gre_Bplace_NS,C21_Gre_Tot_resp,C21_Hun_BP_B_OS,C21_Hun_Fa_O_B_OS,C21_Hun_Mo_O_B_OS,C21_Hun_BP_B_Aus,C21_Hun_Bplace_NS,C21_Hun_Tot_resp,C21_Ind_BP_B_OS,C21_Ind_Fa_O_B_OS,C21_Ind_Mo_O_B_OS,C21_Ind_BP_B_Aus,C21_Ind_Bplace_NS,C21_Ind_Tot_resp,C21_Iri_BP_B_OS,C21_Iri_Fa_O_B_OS,C21_Iri_Mo_O_B_OS,C21_Iri_BP_B_Aus,C21_Iri_Bplace_NS,C21_Iri_Tot_resp,C21_Ita_BP_B_OS,C21_Ita_Fa_O_B_OS,C21_Ita_Mo_O_B_OS,C21_Ita_BP_B_Aus,C21_Ita_Bplace_NS,C21_Ita_Tot_resp,C21_Kor_BP_B_OS,C21_Kor_Fa_O_B_OS,C21_Kor_Mo_O_B_OS,C21_Kor_BP_B_Aus,C21_Kor_Bplace_NS,C21_Kor_Tot_resp,C21_Leb_BP_B_OS,C21_Leb_Fa_O_B_OS,C21_Leb_Mo_O_B_OS,C21_Leb_BP_B_Aus,C21_Leb_Bplace_NS,C21_Leb_Tot_resp,C21_Mac_BP_B_OS,C21_Mac_Fa_O_B_OS,C21_Mac_Mo_O_B_OS,C21_Mac_BP_B_Aus,C21_Mac_Bplace_NS,C21_Mac_Tot_resp,C21_Mal_BP_B_OS,C21_Mal_Fa_O_B_OS,C21_Mal_Mo_O_B_OS,C21_Mal_BP_B_Aus,C21_Mal_Bplace_NS,C21_Mal_Tot_resp,C21_Mao_BP_B_OS,C21_Mao_Fa_O_B_OS,C21_Mao_Mo_O_B_OS,C21_Mao_BP_B_Aus,C21_Mao_Bplace_NS,C21_Mao_Tot_resp,C21_NZ_BP_B_OS,C21_NZ_Fa_O_B_OS,C21_NZ_Mo_O_B_OS,C21_NZ_BP_B_Aus,C21_NZ_Bplace_NS,C21_NZ_Tot_resp,C21_Pol_BP_B_OS,C21_Pol_Fa_O_B_OS,C21_Pol_Mo_O_B_OS,C21_Pol_BP_B_Aus,C21_Pol_Bplace_NS,C21_Pol_Tot_resp,C21_Rus_BP_B_OS,C21_Rus_Fa_O_B_OS,C21_Rus_Mo_O_B_OS,C21_Rus_BP_B_Aus,C21_Rus_Birthplac_ns,C21_Rus_Tot_resp,C21_Sam_BP_B_OS,C21_Sam_Fa_O_B_OS,C21_Sam_Mo_O_B_OS,C21_Sam_BP_B_Aus,C21_Sam_Birthplac_ns,C21_Sam_Tot_resp,C21_Sco_BP_B_OS,C21_Sco_Fa_O_B_OS,C21_Sco_Mo_O_B_OS,C21_Sco_BP_B_Aus,C21_Sco_Birthplac_ns,C21_Sco_Tot_resp,C21_Ser_BP_B_OS,C21_Ser_Fa_O_B_OS,C21_Ser_Mo_O_B_OS,C21_Ser_BP_B_Aus,C21_Ser_Bplace_NS,C21_Ser_Tot_resp,C21_SAf_BP_B_OS,C21_SAf_Fa_O_B_OS,C21_SAf_Mo_O_B_OS,C21_SAf_BP_B_Aus,C21_SAf_Bplace_NS,C21_SAf_Tot_resp,C21_Span_BP_B_OS,C21_Span_Fa_O_B_OS,C21_Span_Mo_O_B_OS,C21_Span_BP_B_Aus,C21_Span_Bplace_NS,C21_Span_Tot_resp,C21_SriL_BP_B_OS,C21_SriL_Fa_O_B_OS,C21_SriL_Mo_O_B_OS,C21_SriL_BP_B_Aus,C21_SriL_Bplace_NS,C21_SriL_Tot_resp,C21_Viet_BP_B_OS,C21_Viet_Fa_O_B_OS,C21_Viet_Mo_O_B_OS,C21_Viet_BP_B_Aus,C21_Viet_Bplace_NS,C21_Viet_Tot_resp,C21_Wel_BP_B_OS,C21_Wel_Fa_O_B_OS,C21_Wel_Mo_O_B_OS,C21_Wel_BP_B_Aus,C21_Wel_Bplace_NS,C21_Wel_Tot_resp,C21_Oth_BP_B_OS,C21_Oth_Fa_O_B_OS,C21_Oth_Mo_O_B_OS,C21_Oth_BP_B_Aus,C21_Oth_Bplace_NS,C21_Oth_Tot_resp,C21_Anc_ns_BP_B_OS,C21_Anc_ns_Fa_O_B_OS,C21_Anc_ns_Mo_O_B_OS,C21_Anc_ns_BP_B_Aus,C21_Anc_ns_Bplace_NS,C21_Anc_NS_Tot_resp,C21_Tot_P_BP_B_OS,C21_Tot_P_Fa_O_B_OS,C21_Tot_P_Mo_O_B_OS,C21_Tot_P_BP_B_Aus,C21_Tot_P_Bplace_NS,C21_Tot_P_Tot_resp
506031127,32,2678,10,18,16,269,7,324,2818,19,59,19,20,2929,38,11,6,36,0,89,94,25,18,35,0,172,1386,333,281,1319,35,3352,956,6,32,11,4,1007,43,3,0,11,0,58,86,31,12,123,0,251,22,10,0,9,0,37,14,0,0,0,0,13,2269,23,9,5,3,2302,249,53,38,300,0,639,373,71,44,229,3,713,223,0,7,0,0,229,54,9,4,22,0,86,0,0,0,4,0,4,9,0,4,6,0,15,130,9,5,3,0,146,61,24,10,9,0,103,60,10,0,15,0,85,18,3,0,0,0,25,31,3,0,0,0,39,210,63,59,283,0,614,27,6,0,4,0,33,54,10,8,9,0,81,64,3,4,5,0,75,136,0,0,0,0,136,211,0,6,3,0,223,28,10,8,21,0,63,6648,179,151,146,48,7178,274,11,10,26,1143,1467,14928,806,639,2998,1287,20655
506031128,29,3402,13,14,12,194,0,234,2005,25,71,37,13,2158,22,6,3,14,0,45,144,40,47,106,0,337,1839,511,394,1729,33,4506,206,9,11,3,0,229,46,6,18,13,0,80,133,34,25,169,6,364,24,10,0,22,0,56,28,0,3,5,0,33,531,22,7,12,4,580,414,81,60,493,9,1065,155,61,42,161,8,418,204,0,7,0,0,209,11,3,0,6,0,23,3,0,0,8,0,15,12,4,0,5,0,19,75,8,8,3,3,103,70,33,18,8,0,126,75,3,3,18,0,103,47,0,4,3,0,54,19,0,0,0,0,22,408,98,85,449,8,1047,6,0,0,0,0,4,90,8,10,0,0,111,47,4,3,8,0,59,52,0,4,5,0,62,81,14,8,0,0,95,66,7,12,20,0,102,2156,145,138,117,20,2568,87,9,6,27,461,584,7716,983,844,3882,569,13992
506031129,20,2822,3,4,7,47,3,66,2786,51,79,30,14,2959,26,4,0,36,0,72,143,32,19,49,5,241,1525,514,307,1775,24,4146,146,10,12,6,0,168,50,7,0,15,0,72,143,12,20,117,6,298,21,4,9,27,0,61,24,0,0,0,0,30,1160,22,11,12,3,1217,295,93,58,464,7,917,188,49,21,165,6,422,271,3,0,0,0,280,13,0,4,0,0,21,13,0,0,8,0,23,15,6,0,0,0,15,24,4,5,0,0,27,46,32,11,3,0,92,67,12,8,19,0,116,34,0,4,0,3,41,12,7,0,0,0,19,378,118,65,412,3,976,13,0,0,0,0,16,97,12,0,0,0,114,39,5,3,3,0,44,203,9,4,0,0,214,105,4,6,0,3,122,50,25,14,30,0,121,2376,91,122,66,10,2668,71,3,4,21,291,394,9065,926,679,3472,370,14518
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,0,0,5,5,16
506031131,16,3544,4,5,5,62,0,71,4811,61,125,50,23,5064,38,5,7,37,0,89,110,36,16,53,0,223,1713,489,370,1980,20,4572,89,8,16,5,0,115,56,6,4,21,0,88,143,23,19,117,7,305,35,4,6,24,0,68,13,5,3,9,0,28,2060,15,17,6,0,2107,342,87,81,515,6,1025,202,60,24,164,0,455,358,3,9,4,0,378,8,0,0,3,0,8,0,0,0,6,0,7,18,0,0,6,0,25,40,3,5,0,0,43,77,22,13,5,0,119,74,21,8,24,0,126,55,8,8,4,0,78,15,0,0,0,0,15,388,125,78,485,3,1074,7,9,0,0,0,12,161,16,22,3,0,199,49,0,0,7,0,62,201,0,0,3,0,204,124,17,0,0,0,149,63,18,4,33,0,117,3090,123,147,121,10,3498,120,6,3,13,359,498,12885,963,848,4130,430,19262
506041132,43,3781,9,40,16,507,6,577,1848,13,36,15,12,1930,36,13,11,25,0,78,154,43,44,76,0,317,1689,470,378,1861,36,4439,955,8,37,9,5,1005,63,3,4,14,0,88,147,39,28,139,8,351,25,6,4,17,0,51,19,3,0,5,0,30,1214,19,11,24,6,1272,334,72,74,456,3,939,246,77,22,238,5,591,184,5,0,0,0,190,41,3,7,5,0,55,6,4,6,8,0,33,5,3,0,4,0,13,190,31,16,3,0,247,75,28,13,9,0,127,104,20,8,22,0,152,31,0,0,4,0,35,17,0,0,0,0,22,300,91,81,426,7,897,39,3,5,0,0,42,65,6,3,4,0,82,97,3,5,8,0,117,150,3,0,0,3,154,173,6,0,0,0,183,45,7,14,25,0,90,5717,176,170,163,27,6254,279,10,8,47,1123,1467,12690,1038,869,4421,1267,20280
506041133,22,3956,3,15,11,159,13,197,4192,41,78,36,13,4361,35,12,3,39,0,83,144,32,24,90,0,295,2343,587,443,1920,32,5318,327,3,19,9,0,357,47,7,0,12,0,69,170,36,27,149,4,388,23,7,7,19,0,47,12,8,8,12,0,32,2599,24,31,46,5,2699,458,88,56,353,4,965,289,119,62,304,0,777,193,5,0,3,0,201,55,10,8,10,0,80,10,0,0,6,0,15,14,9,3,5,0,36,148,14,13,10,0,185,94,38,10,7,0,144,77,15,8,29,0,129,33,0,0,6,0,36,19,3,0,0,0,24,517,118,75,448,7,1166,42,3,0,3,0,45,354,28,25,8,0,416,75,8,4,7,0,90,163,3,0,0,0,167,153,3,8,0,0,168,102,5,5,22,0,133,5289,209,191,178,20,5880,220,4,16,42,1753,2030,16090,1221,974,4270,1858,24415
506041134,87,5855,3,47,26,679,21,781,471,11,18,12,4,525,33,9,8,27,0,79,221,54,51,113,5,437,2720,844,705,2978,84,7326,855,3,30,3,0,892,65,4,14,23,0,104,157,43,37,197,10,443,15,3,0,11,0,33,20,5,6,7,0,37,618,21,16,21,5,684,493,118,83,651,6,1351,181,60,29,222,5,492,45,0,8,0,0,51,24,0,0,6,0,32,7,0,0,6,0,19,23,10,0,19,0,46,321,31,25,10,6,394,148,34,26,17,5,235,61,17,0,37,0,120,26,0,0,9,0,34,42,4,0,0,0,51,512,174,109,591,8,1395,34,9,5,7,0,46,54,11,10,9,0,83,51,4,4,22,0,85,88,0,3,0,3,95,85,3,13,0,0,98,68,9,8,39,0,132,4076,177,161,185,39,4630,194,3,12,63,1301,1574,10160,1512,1229,6709,1545,21146
506041135,31,5412,10,25,16,342,6,399,1870,43,79,52,3,2047,22,7,8,27,0,65,172,62,43,99,0,376,2575,747,607,2472,47,6442,547,7,27,0,3,580,85,0,3,16,0,106,167,42,36,165,0,412,10,10,5,22,3,46,14,3,0,12,0,31,1735,38,26,29,5,1820,425,81,69,468,6,1046,188,84,68,341,8,687,71,0,0,0,0,79,56,11,9,13,0,92,3,0,0,0,0,4,30,3,0,7,0,46,180,28,8,0,0,212,144,51,29,20,0,240,75,6,15,38,0,131,16,0,3,4,0,25,38,0,0,0,0,43,462,127,106,576,0,1276,25,0,0,0,0,26,320,19,38,0,0,376,68,10,9,16,0,96,145,5,3,0,0,147,65,6,4,0,0,76,62,16,7,20,0,103,4650,263,191,235,22,5363,160,11,23,42,694,932,12525,1463,1198,5875,797,21869
506041136,42,3570,0,35,14,381,11,443,416,14,6,0,4,445,31,4,3,27,0,69,134,43,19,68,4,273,1539,462,387,1777,55,4228,1000,0,36,6,0,1040,33,0,8,17,0,53,131,25,25,121,0,310,12,3,0,12,0,27,9,10,0,3,0,22,804,7,10,21,3,838,259,72,45,413,6,797,246,59,28,183,4,517,25,0,4,0,0,31,17,3,4,0,0,31,9,0,0,0,0,7,10,5,5,0,0,21,129,23,11,4,5,167,49,24,14,9,0,95,46,17,9,23,0,97,8,0,0,0,0,13,39,3,0,0,0,39,271,88,64,369,14,803,30,0,6,0,0,35,49,12,11,0,0,76,62,0,4,3,0,71,50,0,0,0,0,49,48,0,0,0,0,55,38,4,10,13,0,71,3604,142,99,135,27,4009,127,6,5,25,952,1117,8235,931,705,4028,1099,15005
506041137,36,5699,9,39,33,472,8,571,2240,22,81,41,14,2393,37,9,14,22,0,85,235,57,35,91,4,423,3007,811,631,3039,65,7560,525,9,34,4,0,572,89,3,0,22,0,123,209,48,51,230,4,535,35,9,3,28,0,82,31,3,0,6,0,44,1012,35,30,13,4,1089,597,123,109,716,8,1561,318,99,55,298,7,774,167,0,3,0,0,170,51,3,0,0,0,55,8,0,0,4,0,11,16,9,7,5,0,38,289,43,29,3,6,362,103,43,19,14,0,180,84,9,7,49,0,149,38,0,6,12,0,51,25,9,0,0,0,33,735,171,129,692,11,1737,30,0,0,8,0,34,153,12,18,20,0,202,72,3,0,6,0,83,84,3,3,0,0,94,149,0,18,3,0,172,101,22,18,34,0,170,4513,238,244,217,32,5255,200,11,14,55,882,1163,13084,1584,1336,6607,1047,23665
506051138,41,6002,6,41,23,464,3,541,864,8,25,18,0,919,31,19,9,43,0,97,185,61,46,116,9,414,2293,746,613,3288,69,7003,520,6,22,3,0,563,78,6,0,15,4,114,194,49,30,288,9,575,24,11,0,34,0,66,27,4,3,5,0,43,989,13,21,28,0,1053,508,118,82,770,14,1486,288,119,52,387,3,846,40,0,3,0,0,44,25,9,0,4,0,44,3,3,4,11,0,18,11,6,0,15,0,40,241,14,10,7,3,274,149,67,28,12,0,265,86,12,5,43,0,147,26,0,7,0,0,35,28,0,0,0,0,36,497,136,105,735,12,1490,19,0,0,0,0,25,133,18,11,11,0,163,58,0,0,12,0,77,67,3,0,6,0,73,40,5,4,5,0,53,80,13,0,25,0,126,2692,178,176,226,17,3283,105,6,4,69,903,1081,8682,1444,1135,7403,1057,19729
506051139,28,4512,5,46,4,344,7,406,107,9,4,10,0,130,25,18,10,49,0,90,115,39,30,68,0,253,1676,611,471,2544,46,5353,259,3,20,8,0,287,32,3,0,16,0,60,99,53,31,198,0,383,11,6,0,16,4,40,24,6,7,10,0,46,170,15,18,9,0,209,339,109,75,591,3,1120,181,86,37,318,0,625,9,0,0,0,0,15,10,0,0,0,0,9,0,0,0,3,0,3,9,8,5,4,0,28,165,23,16,0,0,204,103,38,19,20,0,179,49,15,5,43,0,112,17,3,4,0,0,27,14,0,0,0,0,18,388,127,106,550,11,1186,19,4,0,0,0,26,66,17,8,11,0,98,19,4,3,16,0,42,7,3,0,0,0,13,28,0,6,0,0,27,52,21,13,31,0,116,763,95,113,139,13,1132,54,8,6,67,502,638,3904,1170,830,5704,593,12198
506051140,30,5084,3,15,10,172,0,205,117,11,22,14,0,171,51,27,15,64,0,159,241,54,39,90,0,421,3065,840,599,2907,61,7469,69,4,15,4,0,91,62,10,9,32,0,112,261,55,46,249,5,620,21,4,8,17,0,53,28,7,0,5,0,43,127,14,11,9,3,163,697,155,111,750,11,1713,354,130,71,396,3,953,4,0,6,0,0,14,4,0,0,8,0,10,9,5,0,3,0,15,5,9,10,7,0,27,56,11,4,0,5,72,94,48,36,14,4,197,95,14,13,44,0,167,22,8,10,9,0,45,9,0,0,0,0,9,692,169,131,807,8,1809,24,8,6,13,0,43,111,9,25,7,0,154,29,6,6,16,0,53,10,5,0,0,0,16,15,0,0,3,0,16,113,23,6,30,0,173,809,131,130,165,9,1237,30,4,3,46,451,542,5678,1489,1118,6283,567,15136
506051141,18,4205,3,7,6,147,4,169,90,7,17,25,3,137,31,13,8,47,0,95,204,53,43,83,3,382,1965,644,497,2234,34,5376,48,0,6,5,0,55,66,3,9,8,0,90,180,47,31,162,9,439,20,5,0,15,0,42,19,6,0,15,0,43,77,11,8,8,0,108,476,142,76,609,8,1310,453,142,84,451,4,1138,6,0,0,0,0,8,14,3,0,0,0,24,4,0,0,5,0,4,12,0,3,3,0,19,32,5,11,6,0,51,74,46,14,6,0,140,77,20,6,28,0,131,40,5,3,17,0,69,6,0,0,3,0,13,421,112,100,606,10,1254,16,6,3,3,0,32,113,23,15,3,0,153,20,0,0,8,0,30,5,4,3,3,0,20,16,0,5,0,0,16,59,15,8,29,0,118,551,113,107,149,5,929,18,9,4,26,429,485,4009,1218,922,5044,504,11698
506061142,32,7563,7,52,39,525,6,631,178,7,18,24,3,226,26,10,3,47,0,90,361,116,92,227,0,795,3030,1012,927,3781,45,8795,295,9,22,8,5,335,58,16,4,17,0,95,136,52,41,237,8,473,15,7,3,22,0,47,11,4,7,8,0,28,696,21,4,19,0,743,500,109,99,660,4,1373,173,87,53,406,7,716,13,0,4,0,0,18,8,5,0,5,0,16,8,0,0,7,0,15,4,8,4,8,0,23,308,56,40,12,3,427,197,93,39,28,3,356,40,18,8,37,0,106,5,4,3,11,0,26,24,9,4,0,3,40,591,178,163,675,10,1612,13,0,0,0,0,21,293,34,36,13,3,375,51,3,8,8,0,70,23,5,0,9,0,38,25,0,0,0,4,25,90,22,25,39,0,172,2189,175,153,205,9,2732,99,17,13,80,738,951,7854,1892,1601,8270,846,20471
506061143,13,2930,0,12,11,107,3,134,47,0,5,3,0,60,18,6,5,27,0,51,189,58,66,153,0,467,1080,374,342,1479,17,3292,32,0,0,0,0,37,29,5,6,12,0,51,71,15,23,104,0,213,12,0,0,5,0,20,5,0,0,3,0,8,30,3,0,0,0,38,185,37,50,310,3,594,104,42,19,182,0,350,3,0,0,0,0,9,4,0,3,3,0,10,0,0,0,0,0,3,4,3,0,5,0,17,47,4,3,0,0,60,66,21,20,11,0,121,15,5,11,16,0,50,0,0,0,0,0,4,5,0,0,0,0,5,210,71,48,292,3,630,22,0,0,6,0,24,65,19,4,0,0,91,13,8,0,6,0,18,0,0,0,5,0,6,20,0,0,0,0,19,31,8,5,10,0,44,316,89,65,88,3,551,19,3,0,31,294,345,2117,677,596,3444,328,7165
506061144,29,1738,0,5,0,69,0,79,13,0,0,3,0,15,8,0,0,16,0,19,96,37,16,47,0,196,752,199,179,812,33,1979,15,0,3,0,0,21,3,3,4,9,0,13,51,17,19,89,4,178,3,0,7,0,0,13,7,0,0,0,0,12,15,0,5,4,0,23,110,37,19,184,14,357,54,16,15,67,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,0,12,9,5,0,0,0,19,10,9,3,0,0,24,3,0,0,5,0,14,5,0,0,0,0,9,0,0,0,0,0,0,157,39,41,170,7,414,0,0,0,0,0,0,19,3,11,0,0,29,3,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,26,8,0,13,6,40,139,38,27,40,0,247,7,4,0,18,615,643,1259,384,308,1970,683,4607
506071145,34,4140,4,11,9,116,0,144,1097,28,46,45,6,1226,46,11,11,53,4,127,122,47,43,104,3,314,1659,569,504,2465,27,5224,126,8,35,5,0,175,95,12,16,25,0,141,144,30,37,239,0,449,61,13,7,44,3,128,18,3,0,3,0,28,397,16,16,13,3,442,412,113,84,789,8,1410,310,106,53,371,0,849,96,0,3,3,0,104,18,0,0,0,0,17,14,0,4,3,0,22,13,0,3,5,0,31,34,0,6,0,0,42,62,17,16,5,0,103,111,6,16,35,4,170,39,0,13,8,0,54,5,0,0,0,0,5,456,139,117,679,0,1397,17,3,5,0,0,29,133,13,8,12,0,164,65,3,11,9,0,84,49,6,0,0,0,56,68,3,0,0,0,72,67,15,8,48,0,136,1805,160,162,166,18,2305,65,0,5,39,682,794,6336,1110,1013,5341,781,14575
506071146,23,3051,0,5,9,254,11,274,1665,39,70,20,11,1801,31,17,11,57,4,121,102,35,16,57,0,210,1123,429,296,1849,34,3731,68,4,12,3,0,85,76,5,4,23,0,113,99,30,21,142,4,299,31,7,0,23,3,61,20,0,0,4,0,25,373,13,10,13,0,414,277,86,68,618,0,1051,216,87,42,290,5,641,68,0,4,0,0,67,13,7,0,0,0,22,12,0,0,8,0,18,4,5,3,6,0,19,21,6,9,0,0,35,38,23,15,9,0,83,84,10,18,27,3,136,23,0,0,3,0,27,4,0,0,0,0,4,253,105,69,491,4,916,19,0,0,0,0,20,64,7,14,5,0,95,36,0,0,9,0,49,46,7,0,0,0,53,77,0,0,0,0,72,45,9,9,27,0,88,1405,90,105,142,17,1761,39,4,0,23,510,583,5365,851,648,4151,628,11653
506071147,21,4848,3,10,6,133,11,167,1069,31,60,30,4,1198,79,24,20,84,0,210,172,50,36,96,0,352,2235,760,577,2986,44,6600,128,4,17,0,0,145,93,13,7,22,0,142,209,47,35,261,0,556,88,21,19,62,0,185,41,12,3,11,0,59,485,30,23,13,0,542,613,140,120,999,12,1881,381,115,63,370,0,932,84,0,0,0,0,86,27,12,0,5,0,35,19,4,4,15,0,42,15,6,6,14,0,37,54,9,15,4,0,84,84,48,20,9,0,166,97,36,16,43,0,195,59,8,12,9,0,81,5,0,0,0,0,6,612,160,127,773,9,1679,34,6,0,9,0,53,168,18,22,3,0,214,77,3,4,11,0,105,46,8,4,5,0,62,137,5,13,9,4,161,95,17,9,36,0,164,1777,171,187,219,8,2363,69,7,0,21,805,913,7339,1466,1211,6305,902,17226
507011148,33,6706,0,21,16,228,3,273,1906,30,49,21,9,2013,91,41,19,110,3,265,195,59,46,130,5,433,2792,865,742,3181,49,7629,474,4,30,9,0,508,64,9,4,18,0,91,151,58,19,228,5,455,27,9,7,19,0,65,17,9,9,7,0,33,1062,33,20,15,3,1139,591,125,106,674,0,1501,300,141,93,586,11,1129,210,0,9,0,0,216,32,0,5,5,0,38,6,3,3,12,0,26,22,8,4,17,0,43,231,37,13,10,0,287,156,67,34,25,3,287,105,21,14,30,0,172,47,6,3,5,0,59,37,0,7,0,0,39,729,195,141,688,3,1757,66,10,0,3,0,80,324,28,29,20,0,399,92,18,4,29,0,141,75,6,0,4,0,87,70,10,8,0,0,90,108,22,17,21,0,165,2421,187,240,273,17,3142,99,3,4,41,527,673,10528,1685,1435,7456,644,21746
507011150,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,3,3,21
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,14,2689,0,5,13,76,0,98,107,3,9,9,0,133,440,82,47,200,3,778,73,17,14,39,0,150,1241,360,286,1493,19,3399,192,0,12,7,0,209,42,6,8,7,0,68,118,26,12,104,0,265,15,13,0,17,0,41,18,4,3,3,0,20,90,4,13,7,0,111,278,54,57,420,0,806,660,180,110,633,0,1581,21,0,0,0,0,21,4,3,3,0,0,14,13,0,3,12,0,28,17,0,8,15,0,36,54,8,0,0,0,66,43,24,15,6,0,89,56,11,7,22,0,103,26,0,5,4,0,33,7,0,0,0,0,7,285,75,62,379,0,798,103,4,13,10,4,136,83,10,10,8,0,101,45,5,3,19,0,69,0,0,0,0,0,0,24,0,0,0,0,24,45,11,5,17,0,81,772,102,114,148,7,1131,42,0,0,15,455,520,4134,872,675,3636,498,9816
507011153,21,2629,10,8,4,178,4,210,315,11,13,19,4,363,65,30,8,43,0,143,88,26,25,53,0,186,1050,381,302,1468,34,3244,116,0,9,4,0,142,59,11,9,13,0,95,116,23,23,107,0,273,13,4,5,21,0,45,4,3,0,4,0,14,121,22,7,4,0,151,234,101,60,408,3,800,239,118,44,227,3,633,29,0,0,0,0,27,13,0,0,0,0,13,15,0,0,3,0,20,7,0,5,3,0,17,46,27,3,5,3,90,52,24,14,4,0,91,52,9,5,10,3,77,27,3,3,3,0,35,0,0,0,0,0,0,276,83,61,364,4,792,49,4,3,5,0,59,78,20,7,3,0,106,52,9,3,3,0,70,15,0,4,5,0,19,32,0,5,0,0,43,48,8,11,26,3,94,869,95,97,109,6,1183,31,11,4,14,389,439,3341,845,615,3245,457,8503
