SA2_CODE_2021,C11_Neg_Ni_inc_1PF_1C,C11_Neg_Ni_inc_1PF_2C,C11_Neg_Ni_inc_1PF_3C,C11_Neg_Ni_inc_1PF_4mor_c,C11_Neg_Ni_inc_Tot,C11_1_149_1PF_1C,C11_1_149_1PF_2C,C11_1_149_1PF_3C,C11_1_149_1PF_4mC,C11_1_149_Tot,C11_150_299_1PF_1C,C11_150_299_1PF_2C,C11_150_299_1PF_3C,C11_150_299_1PF_4mC,C11_150_299_Tot,C11_300_399_1PF_1C,C11_300_399_1PF_2C,C11_300_399_1PF_3C,C11_300_399_1PF_4mC,C11_300_399_Tot,C11_400_499_1PF_1C,C11_400_499_1PF_2C,C11_400_499_1PF_3C,C11_400_499_1PF_4mC,C11_400_499_Tot,C11_500_649_1PF_1C,C11_500_649_1PF_2C,C11_500_649_1PF_3C,C11_500_649_1PF_4mC,C11_500_649_Tot,C11_650_799_1PF_1C,C11_650_799_1PF_2C,C11_650_799_1PF_3C,C11_650_799_1PF_4mC,C11_650_799_Tot,C11_800_999_1PF_1C,C11_800_999_1PF_2C,C11_800_999_1PF_3C,C11_800_999_1PF_4mC,C11_800_999_Tot,C11_1000_1499_1PF_1C,C11_1000_1499_1PF_2C,C11_1000_1499_1PF_3C,C11_1000_1499_1PF_4mC,C11_1000_1499_Tot,C11_1500_1999_1PF_1C,C11_1500_1999_1PF_2C,C11_1500_1999_1PF_3C,C11_1500_1999_1PF_4mC,C11_1500_1999_Tot,C11_2000_2499_1PF_1C,C11_2000_2499_1PF_2C,C11_2000_2499_1PF_3C,C11_2000_2499_1PF_4mC,C11_2000_2499_Tot,C11_2500_2999_1PF_1C,C11_2500_2999_1PF_2C,C11_2500_2999_1PF_3C,C11_2500_2999_1PF_4mC,C11_2500_2999_Tot,C11_3000_3999_1PF_1C,C11_3000_3999_1PF_2C,C11_3000_3999_1PF_3C,C11_3000_3999_1PF_4mC,C11_3000_3999_Tot,C11_4000more_1PF_1C,C11_4000more_1PF_2C,C11_4000more_1PF_3C,C11_4000more_1PF_4mo_ch,C11_4000more_Tot,C11_Par_inc_st_1PF_1C,C11_Par_inc_st_1PF_2C,C11_Par_inc_st_1PF_3C,C11_Par_inc_st_1PF_4mC,C11_Par_inc_st_Tot,C11_All_inc_ns_1PF_1Ch,C11_All_inc_ns_1PF_2C,C11_All_inc_ns_1PF_3C,C11_All_inc_ns_1PF_4mC,C11_All_inc_ns_Tot,C11_Tot_1PF_1C,C11_Tot_1PF_2C,C11_Tot_1PF_3C,C11_Tot_1PF_4mC,C11_Tot_Tot,C16_Neg_Ni_inc_1PF_1C,C16_Neg_Ni_inc_1PF_2C,C16_Neg_Ni_inc_1PF_3C,C16_Neg_Ni_inc_1PF_4mor_c,C16_Neg_Ni_inc_Tot,C16_1_149_1PF_1C,C16_1_149_1PF_2C,C16_1_149_1PF_3C,C16_1_149_1PF_4mC,C16_1_149_Tot,C16_150_299_1PF_1C,C16_150_299_1PF_2C,C16_150_299_1PF_3C,C16_150_299_1PF_4mC,C16_150_299_Tot,C16_300_399_1PF_1C,C16_300_399_1PF_2C,C16_300_399_1PF_3C,C16_300_399_1PF_4mC,C16_300_399_Tot,C16_400_499_1PF_1C,C16_400_499_1PF_2C,C16_400_499_1PF_3C,C16_400_499_1PF_4mC,C16_400_499_Tot,C16_500_649_1PF_1C,C16_500_649_1PF_2C,C16_500_649_1PF_3C,C16_500_649_1PF_4mC,C16_500_649_Tot,C16_650_799_1PF_1C,C16_650_799_1PF_2C,C16_650_799_1PF_3C,C16_650_799_1PF_4mC,C16_650_799_Tot,C16_800_999_1PF_1C,C16_800_999_1PF_2C,C16_800_999_1PF_3C,C16_800_999_1PF_4mC,C16_800_999_Tot,C16_1000_1499_1PF_1C,C16_1000_1499_1PF_2C,C16_1000_1499_1PF_3C,C16_1000_1499_1PF_4mC,C16_1000_1499_Tot,C16_1500_1999_1PF_1C,C16_1500_1999_1PF_2C,C16_1500_1999_1PF_3C,C16_1500_1999_1PF_4mC,C16_1500_1999_Tot,C16_2000_2499_1PF_1C,C16_2000_2499_1PF_2C,C16_2000_2499_1PF_3C,C16_2000_2499_1PF_4mC,C16_2000_2499_Tot,C16_2500_2999_1PF_1C,C16_2500_2999_1PF_2C,C16_2500_2999_1PF_3C,C16_2500_2999_1PF_4mC,C16_2500_2999_Tot,C16_3000_3999_1PF_1C,C16_3000_3999_1PF_2C,C16_3000_3999_1PF_3C,C16_3000_3999_1PF_4mC,C16_3000_3999_Tot,C16_4000more_1PF_1C,C16_4000more_1PF_2C,C16_4000more_1PF_3C,C16_4000more_1PF_4mo_ch,C16_4000more_Tot,C16_Par_inc_st_1PF_1C,C16_Par_inc_st_1PF_2C,C16_Par_inc_st_1PF_3C,C16_Par_inc_st_1PF_4mC,C16_Par_inc_st_Tot,C16_All_inc_ns_1PF_1Ch,C16_All_inc_ns_1PF_2C,C16_All_inc_ns_1PF_3C,C16_All_inc_ns_1PF_4mC,C16_All_inc_ns_Tot,C16_Tot_1PF_1C,C16_Tot_1PF_2C,C16_Tot_1PF_3C,C16_Tot_1PF_4mC,C16_Tot_Tot,C21_Neg_Ni_inc_1PF_1C,C21_Neg_Ni_inc_1PF_2C,C21_Neg_Ni_inc_1PF_3C,C21_Neg_Ni_inc_1PF_4mor_c,C21_Neg_Ni_inc_Tot,C21_1_149_1PF_1C,C21_1_149_1PF_2C,C21_1_149_1PF_3C,C21_1_149_1PF_4mC,C21_1_149_Tot,C21_150_299_1PF_1C,C21_150_299_1PF_2C,C21_150_299_1PF_3C,C21_150_299_1PF_4mC,C21_150_299_Tot,C21_300_399_1PF_1C,C21_300_399_1PF_2C,C21_300_399_1PF_3C,C21_300_399_1PF_4mC,C21_300_399_Tot,C21_400_499_1PF_1C,C21_400_499_1PF_2C,C21_400_499_1PF_3C,C21_400_499_1PF_4mC,C21_400_499_Tot,C21_500_649_1PF_1C,C21_500_649_1PF_2C,C21_500_649_1PF_3C,C21_500_649_1PF_4mC,C21_500_649_Tot
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031131,3,4,0,0,13,4,9,0,0,18,11,7,0,0,14,13,3,3,0,20,23,19,3,0,41,3,5,3,0,13,26,19,9,0,48,27,13,8,4,53,71,48,12,5,132,33,27,9,4,69,31,14,3,4,60,14,14,11,0,41,9,8,0,0,19,0,0,0,0,0,32,32,8,4,67,3,0,0,0,12,315,214,77,20,616,12,17,7,0,34,3,4,5,0,14,5,6,0,3,12,7,0,0,0,13,7,6,3,0,19,23,15,3,0,40,21,17,6,0,45,31,10,9,0,49,57,47,14,3,115,50,32,6,4,86,32,24,5,0,57,13,12,4,0,26,17,15,4,0,33,0,4,4,0,11,16,22,10,0,51,4,0,0,0,5,285,225,80,15,606,11,6,3,0,18,3,0,0,0,3,7,4,0,0,8,9,7,0,0,13,12,0,5,0,18,14,13,0,0,31
506041132,6,4,0,0,14,6,0,0,0,11,19,10,10,0,43,34,8,3,4,49,47,30,12,4,95,9,7,5,5,34,64,32,8,10,113,70,30,6,8,112,125,42,17,5,186,41,18,8,3,68,36,8,3,0,49,14,8,0,0,26,9,4,5,0,16,0,0,0,0,3,36,20,7,12,79,14,10,0,3,30,538,242,83,48,920,19,9,5,0,36,7,0,0,0,7,18,8,3,0,26,10,5,3,4,29,22,14,4,4,48,39,27,12,7,83,54,17,14,6,83,62,30,4,4,98,105,41,17,8,170,73,24,4,8,106,33,16,3,6,57,13,9,0,0,25,13,10,0,0,25,0,5,0,0,6,30,28,6,12,78,15,0,0,0,12,506,242,85,53,892,12,3,0,4,17,4,0,0,0,5,4,5,0,0,11,20,10,9,0,26,22,9,3,0,31,43,19,11,6,77
506041133,12,5,3,0,23,4,7,0,0,10,13,5,0,0,19,17,7,3,0,30,17,19,6,0,39,3,4,0,0,7,18,27,12,0,58,28,23,9,0,59,47,50,8,5,101,42,23,10,0,71,14,15,8,0,34,11,8,4,0,28,6,5,0,0,17,0,0,0,0,0,8,18,9,0,41,0,4,0,0,3,253,201,70,21,545,19,17,4,0,38,10,4,0,0,13,8,8,0,0,19,7,3,0,0,13,15,12,4,0,33,24,19,3,4,46,17,21,12,4,49,25,18,6,0,55,62,44,12,5,125,52,20,9,4,86,27,27,9,3,60,12,7,4,0,24,11,14,0,0,26,5,3,0,0,16,18,27,6,4,48,0,0,0,0,5,305,249,78,18,652,17,5,0,0,23,5,0,0,0,4,7,0,0,0,7,6,3,5,0,13,13,8,7,0,26,18,15,10,0,45
506041134,11,0,0,5,10,10,0,0,0,9,34,20,3,0,51,48,19,9,3,81,69,52,17,0,147,26,10,4,6,46,76,38,21,12,150,52,26,6,7,93,121,43,12,5,182,63,22,4,0,96,23,14,0,0,37,7,8,0,0,15,7,6,3,0,15,0,0,0,3,0,51,28,18,11,106,15,7,8,0,34,613,301,114,53,1082,16,4,4,0,21,3,3,0,0,8,15,16,5,0,41,20,24,5,4,51,51,26,10,3,85,53,38,24,8,121,57,32,18,13,123,68,33,14,9,121,136,42,16,3,204,67,20,9,3,101,41,15,6,0,57,11,6,0,3,29,4,7,5,4,17,4,0,0,0,3,40,23,10,4,78,18,9,3,0,31,615,310,121,58,1100,11,11,3,6,25,3,3,0,0,8,13,6,4,0,25,17,13,3,5,39,42,29,11,0,85,55,35,14,6,102
506041135,5,5,0,0,9,4,6,4,0,9,11,3,0,0,16,19,12,0,0,37,23,28,10,0,57,10,10,4,0,23,28,24,11,4,73,35,26,8,4,77,49,32,15,5,105,22,18,11,0,49,14,11,0,4,26,10,4,0,0,19,8,10,3,0,23,3,0,0,0,0,20,23,9,0,47,8,3,0,0,14,273,211,73,34,592,14,9,4,3,33,8,3,0,3,8,8,7,4,0,19,15,3,4,6,29,9,13,3,3,35,21,25,13,3,54,27,19,13,0,58,35,17,7,0,59,61,42,16,12,129,39,26,4,7,77,30,19,9,5,61,8,12,6,0,23,10,6,4,0,23,0,0,0,0,7,20,14,7,3,41,7,9,0,0,17,306,225,91,49,676,8,0,6,0,16,8,0,0,0,8,0,6,0,0,8,7,13,4,0,21,17,14,6,0,35,19,21,15,6,56
506041136,6,0,0,0,10,0,0,0,0,8,15,3,6,3,29,31,6,3,3,39,48,22,5,0,78,14,4,0,5,23,42,14,3,3,62,30,15,6,3,54,77,27,8,5,110,36,9,0,0,46,12,3,0,0,18,4,10,0,0,9,0,0,7,0,10,0,0,0,0,0,30,19,5,3,60,8,5,0,5,20,361,149,51,36,593,14,7,3,0,23,0,0,0,0,0,23,11,0,0,31,14,9,7,0,23,35,6,4,0,42,20,17,8,4,52,44,18,10,5,75,41,19,6,8,66,75,31,4,3,124,30,10,5,0,44,23,6,3,0,35,12,9,0,3,16,3,3,0,0,12,0,5,0,0,4,21,15,8,7,53,3,5,0,0,11,349,168,68,33,620,4,7,3,0,12,4,3,0,0,7,8,5,0,0,17,15,5,0,0,25,22,14,4,0,39,27,14,6,5,55
506041137,8,3,0,0,12,10,0,0,0,13,12,9,5,3,28,26,10,3,0,41,64,43,15,6,126,25,9,5,0,39,52,32,17,3,102,48,25,12,0,85,87,55,15,3,158,62,30,14,3,113,36,18,0,0,63,23,8,0,0,34,7,3,3,0,14,5,7,0,0,8,44,27,15,11,99,16,11,7,4,34,514,292,119,41,966,17,11,6,0,36,4,0,0,0,8,17,6,3,0,27,16,0,0,0,19,48,8,5,3,64,39,21,17,5,82,46,22,12,8,91,56,25,8,6,96,118,60,21,11,201,67,31,5,6,105,56,34,3,3,91,12,9,3,0,29,12,9,9,0,29,0,0,4,0,8,41,30,6,4,78,4,3,0,0,11,563,266,100,50,981,17,7,4,4,28,7,0,0,0,3,10,3,0,0,19,23,8,4,0,31,29,15,9,0,44,47,21,5,6,76
506051138,10,0,0,0,5,5,8,0,0,14,16,7,3,3,27,22,15,4,0,47,36,30,9,0,81,13,3,9,0,17,49,19,6,4,80,35,25,13,5,76,70,48,8,9,132,50,19,7,0,82,24,9,3,4,38,12,13,3,0,31,8,5,4,0,16,0,4,0,0,4,19,23,8,3,54,12,3,0,3,21,375,229,83,30,720,9,9,0,0,15,5,0,0,0,8,16,5,0,0,24,16,12,4,3,36,18,19,3,4,45,24,21,9,11,65,26,21,5,4,53,30,26,7,5,63,99,48,18,6,177,49,22,9,0,82,38,19,4,0,65,18,5,8,0,34,11,10,5,0,20,0,4,3,0,7,30,27,9,4,71,12,3,4,0,19,393,257,84,42,785,9,4,0,0,13,7,0,0,0,9,3,4,0,0,10,8,9,5,4,19,17,14,0,3,38,28,23,9,0,52
506051139,8,0,0,0,9,4,5,0,0,6,12,0,0,0,13,17,7,8,0,32,19,20,4,3,57,7,3,0,0,10,41,18,5,0,66,33,13,6,4,53,61,40,12,0,114,35,23,6,0,60,16,14,6,0,40,6,11,3,0,28,5,4,0,0,13,0,3,0,0,3,18,11,5,5,46,7,4,0,0,11,284,179,63,20,539,4,4,0,0,10,0,0,0,0,0,6,6,0,0,10,12,9,0,0,23,27,3,4,0,36,23,17,7,0,43,27,14,9,7,54,25,14,3,8,56,75,36,12,6,129,45,20,6,0,71,32,22,0,0,50,18,8,0,0,24,9,11,0,0,25,0,6,0,0,5,25,23,10,3,61,3,0,0,0,7,322,185,64,33,601,5,5,0,0,11,0,0,0,0,7,6,0,0,0,8,7,3,0,0,17,17,9,3,0,27,21,16,7,3,49
506051140,0,0,3,0,6,3,0,0,0,0,9,11,0,0,15,8,7,0,0,17,19,13,0,0,34,8,3,0,0,15,18,22,4,5,47,19,13,0,0,41,51,29,0,0,87,22,16,0,0,43,16,8,0,0,26,17,11,3,0,29,7,4,0,0,13,4,3,0,0,10,31,26,9,0,64,5,7,0,0,8,245,163,34,11,454,3,0,0,0,8,3,0,0,0,3,3,0,6,0,13,6,0,0,0,8,13,0,0,0,13,24,14,4,3,46,22,18,3,0,38,18,15,3,3,41,59,32,3,0,93,33,23,7,0,57,29,10,8,0,45,15,8,0,0,22,4,7,0,0,14,3,6,4,0,10,19,22,3,0,51,6,0,0,0,8,268,157,43,10,473,0,5,0,0,10,0,0,0,0,5,0,0,0,0,0,5,3,0,0,10,14,3,0,0,26,6,11,3,0,20
506051141,0,0,0,0,3,3,0,0,0,3,5,0,0,0,4,4,3,0,0,8,9,16,8,0,33,7,3,0,0,16,18,5,0,0,23,17,10,5,0,32,42,21,11,0,71,28,11,3,0,45,13,9,0,0,28,10,7,0,0,19,9,5,4,0,16,0,0,0,0,3,19,27,3,5,54,4,0,0,0,4,188,126,40,18,374,3,0,0,0,3,5,0,0,0,5,0,0,0,0,7,3,0,0,0,8,9,4,0,0,14,9,3,5,0,15,13,5,4,0,24,15,14,0,0,31,43,25,7,3,80,32,16,9,0,56,12,14,4,5,29,15,7,5,0,31,6,6,0,0,15,3,5,0,0,13,25,16,8,0,49,3,0,0,0,6,205,124,33,12,379,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,5,0,6,0,13,0,5,0,0,12,11,0,4,0,17
506061142,0,0,0,0,0,0,0,0,0,3,6,6,0,0,5,7,6,4,0,19,19,21,4,0,43,3,0,0,0,6,8,10,9,6,36,12,14,4,3,32,26,16,12,3,53,19,7,0,0,25,7,3,3,0,12,8,0,0,0,10,5,5,0,0,3,0,0,0,0,0,16,6,5,5,24,3,4,0,0,6,138,92,51,14,293,4,7,0,0,15,3,6,0,0,3,11,0,3,0,18,11,11,0,0,34,15,10,0,0,28,24,13,9,4,48,16,17,8,10,57,22,15,14,3,54,64,36,26,3,123,43,25,12,3,76,31,15,5,0,50,7,6,0,0,16,3,5,3,0,15,0,0,0,0,6,19,12,6,4,45,6,9,0,0,15,284,192,90,31,594,6,4,0,0,14,0,0,0,0,0,6,0,3,0,11,5,7,5,3,21,17,15,4,0,36,33,27,5,0,67
506061143,0,0,0,0,3,3,0,0,0,3,3,5,0,0,3,10,5,0,0,17,13,5,7,0,27,3,4,0,0,10,3,4,0,0,10,9,0,0,0,11,17,11,3,0,30,9,3,6,0,20,4,0,0,0,4,3,0,0,0,0,0,7,0,0,6,0,0,0,0,0,7,5,3,0,16,3,0,0,0,3,87,52,16,6,163,7,3,0,0,13,0,0,0,0,0,0,3,0,0,5,3,0,0,0,3,4,0,0,0,7,3,4,0,0,7,11,4,0,0,12,9,0,0,0,16,22,5,0,0,27,14,6,0,0,21,5,13,0,0,15,6,0,0,0,10,4,0,4,0,3,0,3,0,0,5,13,11,0,0,20,0,0,0,0,0,105,48,9,3,170,0,0,0,0,3,0,0,0,0,0,3,5,0,0,4,3,3,0,0,7,3,0,0,0,9,6,4,0,0,6
506061144,0,0,4,0,6,0,0,0,0,4,5,0,0,0,5,3,7,0,0,10,5,0,3,0,8,0,0,0,0,0,8,5,0,0,16,4,0,0,0,8,8,7,0,0,18,3,4,0,0,4,9,0,0,0,4,3,0,0,0,3,6,0,0,0,6,0,0,0,0,0,3,4,0,0,9,3,0,0,0,3,56,31,11,3,105,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,3,6,0,0,8,11,0,0,0,11,10,5,0,0,11,3,4,0,0,6,7,0,0,0,12,17,6,0,0,28,10,0,0,0,11,3,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,5,0,3,19,0,0,0,0,0,72,32,7,4,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,5,0,0,0,0,3,5,4,0,0,11
506071145,8,6,0,0,8,5,0,0,0,8,5,4,0,0,10,12,10,0,0,22,29,7,0,0,38,10,8,5,0,21,24,12,6,0,35,27,7,0,0,43,65,18,3,0,86,31,14,7,0,48,16,4,4,0,21,26,13,0,0,36,17,4,0,0,21,5,0,0,0,8,31,15,7,6,53,10,0,0,0,10,320,115,31,11,474,11,3,3,0,16,4,0,0,0,7,4,3,0,0,10,14,7,0,4,21,16,0,3,0,22,20,3,4,0,28,27,12,3,0,43,29,6,0,0,35,69,27,5,0,101,31,17,0,0,52,33,11,0,0,40,16,9,3,0,25,15,6,0,0,18,5,4,0,0,18,33,15,0,0,46,4,0,0,0,3,329,133,28,6,489,10,0,0,0,10,0,0,0,0,0,3,3,0,0,8,3,0,0,0,9,12,3,0,0,14,15,4,3,0,22
506071146,7,5,0,0,14,0,3,0,0,4,11,4,0,0,19,12,6,0,6,30,17,5,3,0,32,18,5,0,0,25,15,11,0,6,34,18,12,3,0,34,35,18,3,0,56,21,8,3,0,34,10,3,0,0,14,18,12,0,0,27,3,7,0,0,10,0,4,0,0,4,15,11,0,3,31,9,3,0,0,13,230,105,29,14,379,11,8,0,0,17,0,4,0,0,9,10,5,0,0,11,8,3,0,5,13,6,3,9,0,18,22,15,3,0,36,14,3,0,5,21,26,11,0,0,38,33,18,3,3,56,27,13,4,0,44,16,9,0,0,31,11,0,0,0,12,10,11,0,5,23,5,5,3,0,16,18,13,9,0,37,0,6,0,0,4,203,129,31,17,381,8,5,0,0,8,0,0,0,0,0,7,0,4,0,7,6,0,0,0,9,6,10,3,0,18,15,5,0,0,26
506071147,9,6,0,0,13,7,0,0,0,7,10,4,0,0,19,8,8,4,0,23,16,8,6,0,27,8,0,0,0,10,27,14,0,0,42,22,7,5,0,35,43,23,7,0,74,39,16,3,0,61,25,7,0,0,29,25,12,4,0,44,11,3,0,0,15,0,0,0,0,5,20,14,0,0,32,0,3,0,0,7,269,122,38,9,441,10,4,0,0,17,6,0,0,0,6,10,7,0,0,19,3,7,0,0,11,8,4,0,0,12,18,5,0,0,28,24,9,0,0,34,19,15,0,0,38,44,24,5,0,71,20,19,0,0,41,31,8,0,0,43,6,3,0,0,13,13,3,3,0,21,12,4,0,0,16,22,10,0,0,38,0,0,0,0,3,243,125,24,12,410,12,8,0,0,23,4,4,0,0,5,5,0,4,0,5,3,4,3,0,12,4,0,0,0,3,20,0,3,0,29
507011148,9,3,0,0,14,0,0,4,0,4,4,10,5,0,16,12,9,0,0,17,19,14,3,0,36,5,0,0,0,11,17,14,3,0,34,20,16,12,0,47,45,32,9,0,89,17,11,12,0,41,21,8,3,0,33,6,6,5,0,21,6,7,0,0,12,0,0,0,0,3,15,19,5,3,40,5,0,0,0,10,189,147,67,14,415,10,6,0,0,12,0,0,0,0,9,6,8,0,0,13,13,0,5,0,17,15,13,0,0,25,17,13,5,0,38,24,10,7,0,42,31,17,4,0,55,46,46,16,0,112,40,24,6,0,72,32,20,10,0,58,3,7,4,0,13,10,9,0,0,24,3,0,3,0,5,12,15,7,0,42,5,0,3,0,7,263,192,76,8,538,3,5,0,0,7,0,0,0,0,0,3,0,0,0,7,4,7,0,0,9,16,5,4,0,27,8,5,5,0,24
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,0,0,0,0,4,0,0,0,0,4,4,0,0,0,4,4,3,0,0,9,10,9,4,0,24,9,0,0,0,12,13,10,0,0,23,9,6,0,0,18,30,7,7,0,51,12,4,0,0,17,6,0,0,0,9,7,3,0,0,13,0,3,0,0,4,0,0,0,0,0,18,16,6,0,35,6,0,0,0,3,136,70,25,3,234,3,0,0,0,3,0,0,0,0,0,6,0,0,0,9,3,0,3,0,6,8,9,0,0,17,5,6,0,0,13,16,4,0,0,18,10,11,0,0,23,40,15,5,0,63,16,10,3,0,25,15,10,0,0,26,5,5,3,0,9,0,6,0,0,9,0,5,0,0,0,16,12,4,0,36,3,0,0,0,3,144,97,26,3,277,7,0,0,0,6,0,0,0,0,3,6,0,0,0,7,3,0,0,0,4,7,3,0,0,8,13,8,0,0,18
507011153,5,0,0,0,3,5,3,0,0,4,12,3,3,3,18,6,9,0,0,18,25,10,3,0,41,9,0,0,0,11,24,16,7,0,49,24,11,0,0,41,47,11,9,0,58,36,12,3,0,47,12,0,0,0,17,5,6,6,0,19,3,6,0,0,7,0,0,5,0,5,20,15,3,3,39,7,3,0,0,4,241,105,30,16,393,5,3,0,0,7,4,0,0,0,4,7,7,3,0,19,12,5,0,0,13,12,4,0,0,21,21,16,0,4,48,24,11,5,0,39,29,10,0,3,38,51,13,4,3,71,24,15,3,0,47,12,10,0,0,32,8,0,0,0,19,3,0,0,0,10,0,0,0,0,0,26,14,9,5,51,4,0,0,0,3,243,118,36,11,407,0,3,0,0,3,6,0,0,0,3,7,0,0,0,7,7,8,3,0,19,13,3,0,0,20,16,9,0,0,27
507011154,3,0,0,0,9,5,5,0,0,5,15,5,0,4,24,26,16,0,4,47,46,27,4,6,82,19,3,0,0,25,36,18,4,7,65,47,7,6,0,59,69,31,11,5,113,28,16,5,0,53,18,0,0,0,20,10,8,0,0,19,3,3,0,0,5,0,0,0,0,3,28,17,0,6,53,10,8,5,0,19,361,173,40,26,601,7,3,0,0,14,0,0,0,0,0,16,0,0,0,18,16,4,0,0,16,30,7,8,0,46,34,19,3,0,52,37,16,6,0,61,40,17,4,3,64,65,25,10,7,103,41,18,0,0,63,20,19,4,0,38,8,3,0,0,19,5,0,3,0,6,5,0,0,0,6,43,17,4,0,63,6,8,0,0,15,361,161,53,16,588,5,4,0,0,9,0,0,0,0,0,4,0,0,0,9,12,9,5,0,20,23,3,0,0,28,30,15,0,0,53
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,6,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,3,4,0,0,0,4,4,0,0,0,8,5,0,0,0,5,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,26,7,4,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3
507011159,4,0,4,5,11,5,0,0,0,12,13,6,0,0,24,18,4,0,0,30,26,18,10,0,59,8,12,0,0,19,34,13,11,3,62,29,9,6,0,46,67,33,12,0,108,34,14,7,0,51,13,8,3,0,28,5,12,0,0,14,0,3,0,0,10,0,0,0,0,6,16,22,6,6,49,6,0,4,0,14,280,163,67,25,541,9,0,4,0,17,0,0,0,0,3,6,3,0,0,15,11,4,0,0,18,16,3,3,0,27,22,20,7,7,44,25,18,6,0,44,30,21,4,6,55,63,27,7,4,101,34,18,7,0,59,23,9,3,0,39,16,3,0,0,22,6,0,0,0,12,3,4,0,0,5,28,23,5,0,56,3,0,0,3,9,290,159,51,22,522,3,3,0,0,9,5,0,0,0,4,5,7,0,0,11,11,4,0,0,14,12,11,0,4,26,24,16,5,5,44
