SA2_CODE_2021,C21_CFNC_BPT_2000_2499,C21_CFNC_BPT_2500_2999,C21_CFNC_BPT_3000_3999,C21_CFNC_BPT_4000more,C21_CFNC_BPT_Ns,C21_CFNC_BPT_Tot,C21_CFNC_1F1P_Neg_ni_inc,C21_CFNC_1F1P_1_149,C21_CFNC_1F1P_150_399,C21_CFNC_1F1P_400_649,C21_CFNC_1F1P_650_799,C21_CFNC_1F1P_800_1249,C21_CFNC_1F1P_1250_1999,C21_CFNC_1F1P_2000_2499,C21_CFNC_1F1P_2500_2999,C21_CFNC_1F1P_3000_3999,C21_CFNC_1F1P_4000more,C21_CFNC_1F1P_Ns,C21_CFNC_1F1P_Tot,C21_CFNC_1E1A_Neg_ni_inc,C21_CFNC_1E1A_1_149,C21_CFNC_1E1A_150_399,C21_CFNC_1E1A_400_649,C21_CFNC_1E1A_650_799,C21_CFNC_1E1A_800_1249,C21_CFNC_1E1A_1250_1999,C21_CFNC_1E1A_2000_2499,C21_CFNC_1E1A_2500_2999,C21_CFNC_1E1A_3000_3999,C21_CFNC_1E1A_4000more,C21_CFNC_1E1A_Ns,C21_CFNC_1E1A_Tot,C21_CFNC_1F1NW_Neg_ni_inc,C21_CFNC_1F1NW_1_149,C21_CFNC_1F1NW_150_399,C21_CFNC_1F1NW_400_649,C21_CFNC_1F1NW_650_799,C21_CFNC_1F1NW_800_1249,C21_CFNC_1F1NW_1250_1999,C21_CFNC_1F1NW_2000_2499,C21_CFNC_1F1NW_2500_2999,C21_CFNC_1F1NW_3000_3999,C21_CFNC_1F1NW_4000more,C21_CFNC_1F1NW_Ns,C21_CFNC_1F1NW_Tot,C21_CFNC_1P1NW_Neg_ni_inc,C21_CFNC_1P1NW_1_149,C21_CFNC_1P1NW_150_399,C21_CFNC_1P1NW_400_649,C21_CFNC_1P1NW_650_799,C21_CFNC_1P1NW_800_1249,C21_CFNC_1P1NW_1250_1999,C21_CFNC_1P1NW_2000_2499,C21_CFNC_1P1NW_2500_2999,C21_CFNC_1P1NW_3000_3999,C21_CFNC_1P1NW_4000more,C21_CFNC_1P1NW_Ns,C21_CFNC_1P1NW_Tot,C21_CFNC_1A1NW_Neg_ni_inc,C21_CFNC_1A1NW_1_149,C21_CFNC_1A1NW_150_399,C21_CFNC_1A1NW_400_649,C21_CFNC_1A1NW_650_799,C21_CFNC_1A1NW_800_1249,C21_CFNC_1A1NW_1250_1999,C21_CFNC_1A1NW_2000_2499,C21_CFNC_1A1NW_2500_2999,C21_CFNC_1A1NW_3000_3999,C21_CFNC_1A1NW_4000more,C21_CFNC_1A1NW_Ns,C21_CFNC_1A1NW_Tot,C21_CFNC_BA_Neg_ni_inc,C21_CFNC_BA_1_149,C21_CFNC_BA_150_399,C21_CFNC_BA_400_649,C21_CFNC_BA_650_799,C21_CFNC_BA_800_1249,C21_CFNC_BA_1250_1999,C21_CFNC_BA_2000_2499,C21_CFNC_BA_2500_2999,C21_CFNC_BA_3000_3999,C21_CFNC_BA_4000more,C21_CFNC_BA_Ns,C21_CFNC_BA_Tot,C21_CFNC_BNW_Neg_ni_inc,C21_CFNC_BNW_1_149,C21_CFNC_BNW_150_399,C21_CFNC_BNW_400_649,C21_CFNC_BNW_650_799,C21_CFNC_BNW_800_1249,C21_CFNC_BNW_1250_1999,C21_CFNC_BNW_2000_2499,C21_CFNC_BNW_2500_2999,C21_CFNC_BNW_3000_3999,C21_CFNC_BNW_4000more,C21_CFNC_BNW_Ns,C21_CFNC_BNW_Tot,C21_CFNC_LFns_Neg_ni_inc,C21_CFNC_LFns_1_149,C21_CFNC_LFns_150_399,C21_CFNC_LFns_400_649,C21_CFNC_LFns_650_799,C21_CFNC_LFns_800_1249,C21_CFNC_LFns_1250_1999,C21_CFNC_LFns_2000_2499,C21_CFNC_LFns_2500_2999,C21_CFNC_LFns_3000_3999,C21_CFNC_LFns_4000more,C21_CFNC_LFns_Ns,C21_CFNC_LFns_Tot,C21_CFNC_Tot_Neg_ni_inc,C21_CFNC_Tot_1_149,C21_CFNC_Tot_150_399,C21_CFNC_Tot_400_649,C21_CFNC_Tot_650_799,C21_CFNC_Tot_800_1249,C21_CFNC_Tot_1250_1999,C21_CFNC_Tot_2000_2499,C21_CFNC_Tot_2500_2999,C21_CFNC_Tot_3000_3999,C21_CFNC_Tot_4000more,C21_CFNC_Tot_Ns,C21_CFNC_Tot_Tot,C21_CF_BFT_Neg_ni_inc,C21_CF_BFT_1_149,C21_CF_BFT_150_399,C21_CF_BFT_400_649,C21_CF_BFT_650_799,C21_CF_BFT_800_1249,C21_CF_BFT_1250_1999,C21_CF_BFT_2000_2499,C21_CF_BFT_2500_2999,C21_CF_BFT_3000_3999,C21_CF_BFT_4000more,C21_CF_BFT_Ns,C21_CF_BFT_Tot,C21_CF_BPT_Neg_ni_inc,C21_CF_BPT_1_149,C21_CF_BPT_150_399,C21_CF_BPT_400_649,C21_CF_BPT_650_799,C21_CF_BPT_800_1249,C21_CF_BPT_1250_1999,C21_CF_BPT_2000_2499,C21_CF_BPT_2500_2999,C21_CF_BPT_3000_3999,C21_CF_BPT_4000more,C21_CF_BPT_Ns,C21_CF_BPT_Tot,C21_CF_1F1P_Neg_ni_inc,C21_CF_1F1P_1_149,C21_CF_1F1P_150_399,C21_CF_1F1P_400_649,C21_CF_1F1P_650_799,C21_CF_1F1P_800_1249,C21_CF_1F1P_1250_1999,C21_CF_1F1P_2000_2499,C21_CF_1F1P_2500_2999,C21_CF_1F1P_3000_3999,C21_CF_1F1P_4000more,C21_CF_1F1P_Ns,C21_CF_1F1P_Tot,C21_CF_1E1A_Neg_ni_inc,C21_CF_1E1A_1_149,C21_CF_1E1A_150_399,C21_CF_1E1A_400_649,C21_CF_1E1A_650_799,C21_CF_1E1A_800_1249,C21_CF_1E1A_1250_1999,C21_CF_1E1A_2000_2499,C21_CF_1E1A_2500_2999,C21_CF_1E1A_3000_3999,C21_CF_1E1A_4000more,C21_CF_1E1A_Ns,C21_CF_1E1A_Tot,C21_CF_1F1NW_Neg_ni_inc,C21_CF_1F1NW_1_149,C21_CF_1F1NW_150_399,C21_CF_1F1NW_400_649,C21_CF_1F1NW_650_799,C21_CF_1F1NW_800_1249,C21_CF_1F1NW_1250_1999,C21_CF_1F1NW_2000_2499,C21_CF_1F1NW_2500_2999,C21_CF_1F1NW_3000_3999,C21_CF_1F1NW_4000more,C21_CF_1F1NW_Ns,C21_CF_1F1NW_Tot,C21_CF_1P1NW_Neg_ni_inc,C21_CF_1P1NW_1_149,C21_CF_1P1NW_150_399,C21_CF_1P1NW_400_649,C21_CF_1P1NW_650_799,C21_CF_1P1NW_800_1249,C21_CF_1P1NW_1250_1999,C21_CF_1P1NW_2000_2499,C21_CF_1P1NW_2500_2999,C21_CF_1P1NW_3000_3999,C21_CF_1P1NW_4000more,C21_CF_1P1NW_Ns
505031255,7,7,3,0,0,34,0,0,0,0,0,5,57,36,52,26,10,0,196,0,0,0,0,0,0,10,10,5,17,5,0,48,0,0,0,0,3,17,42,29,5,10,3,0,115,0,0,6,11,8,17,6,0,0,0,0,5,57,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,10,19,3,8,15,42,51,16,0,0,0,0,5,165,0,0,0,0,0,0,0,0,0,0,0,130,132,21,5,10,27,56,110,187,178,155,156,72,137,1116,0,0,0,0,0,0,14,72,64,123,98,16,383,0,0,0,0,0,3,23,17,12,5,3,5,76,0,0,0,0,0,7,116,134,139,125,82,21,626,0,0,0,0,0,3,19,23,22,47,28,4,149,0,0,0,0,4,26,141,92,19,47,37,3,371,0,0,3,0,3,9,18,5,3,4,0,5
505031256,3,0,0,0,0,15,0,0,0,0,0,0,3,3,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,23,7,6,6,10,8,72,0,0,0,0,0,0,0,6,0,8,3,0,23,0,0,0,0,0,0,0,0,0,5,0,4,7,0,0,0,0,0,0,3,0,7,3,11,4,29,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,3,5,0,3,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0
505031257,5,0,5,0,0,25,0,0,0,0,0,0,10,9,4,3,8,0,38,0,0,0,0,0,0,0,0,3,3,4,0,17,0,0,0,0,0,11,15,9,0,0,4,0,47,0,0,3,0,0,8,8,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,7,5,9,11,57,35,20,6,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,48,48,9,5,14,13,61,53,74,43,18,29,37,49,405,0,0,0,0,0,0,0,8,13,22,19,5,69,0,0,0,0,0,0,10,3,5,0,0,0,19,0,0,0,0,0,0,18,21,21,23,15,5,104,0,0,0,0,0,0,9,6,11,4,8,5,38,0,0,0,0,0,3,24,10,4,13,13,0,70,0,0,0,0,3,7,12,0,0,0,0,3
505031258,0,3,5,0,0,40,0,0,0,0,0,0,34,35,31,21,7,0,128,0,0,0,0,0,0,5,3,5,7,7,0,29,0,0,0,3,0,9,34,22,0,12,8,0,89,0,0,0,5,7,12,12,3,0,0,0,0,55,0,0,0,0,0,0,5,6,0,0,0,3,13,0,0,0,0,0,0,0,0,9,4,0,0,15,14,5,7,48,100,99,58,11,8,3,7,7,355,0,0,0,0,3,0,0,0,0,0,0,100,107,21,3,5,60,112,146,168,137,79,103,55,117,999,0,0,0,0,0,0,6,28,39,59,53,26,215,0,0,0,0,0,5,12,6,6,5,0,5,39,0,0,0,0,3,9,50,75,75,107,44,21,381,0,0,0,0,0,0,14,18,12,20,22,3,94,0,0,0,0,4,18,69,65,19,23,31,11,236,0,0,0,4,0,15,18,3,10,9,0,12
505031303,5,3,0,4,0,53,0,0,0,0,0,7,51,44,49,33,12,0,196,0,0,0,0,0,3,6,12,6,8,14,3,44,0,0,4,0,3,21,49,20,6,10,10,0,122,0,0,6,5,8,21,21,7,0,0,0,3,74,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,3,10,33,0,3,29,89,98,66,13,4,3,4,13,364,0,0,0,0,0,5,0,0,0,0,4,81,88,33,6,11,43,102,169,236,171,159,160,98,109,1300,0,0,0,0,0,3,17,42,64,136,157,23,442,0,0,0,0,0,0,25,10,7,7,6,10,71,0,0,0,0,0,11,90,117,137,147,114,19,640,0,0,0,0,0,0,16,18,26,27,23,9,109,0,0,0,0,4,20,83,63,17,31,37,10,264,0,0,0,5,4,13,15,18,5,6,6,6
505031304,5,3,0,0,0,45,0,0,0,0,0,4,33,35,28,44,17,0,166,0,0,0,0,0,5,6,5,6,5,6,3,35,0,0,0,0,0,13,43,22,5,7,6,0,96,0,0,0,4,3,23,16,3,0,8,4,0,67,0,0,0,0,0,4,8,0,0,0,0,0,14,0,0,0,0,0,0,0,5,3,5,0,0,8,27,8,14,31,43,56,31,11,3,3,0,3,231,0,0,0,0,0,0,0,0,0,0,0,76,77,25,7,13,37,52,117,176,143,107,176,119,89,1065,0,0,0,0,0,4,29,83,100,214,211,39,676,0,0,0,0,0,13,33,20,7,19,6,5,101,0,0,0,0,0,11,126,154,182,224,176,15,881,0,0,0,0,0,4,18,23,21,46,23,9,142,0,0,0,4,3,35,122,101,47,50,62,14,434,0,0,0,5,8,18,27,18,13,0,6,4
505031305,9,4,5,0,0,41,0,0,0,0,0,8,43,39,31,19,11,3,151,0,0,0,0,0,0,7,0,3,8,5,0,22,0,0,0,0,0,8,46,24,4,14,16,0,107,0,0,0,13,7,24,25,3,0,0,0,0,79,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,37,7,11,40,90,96,56,9,4,3,6,8,369,0,0,0,0,0,0,0,0,4,0,0,51,51,34,5,18,51,106,147,207,147,102,120,95,59,1100,0,0,0,0,0,4,31,53,76,160,195,29,556,0,0,0,0,3,12,33,20,19,16,7,7,111,0,0,0,0,0,3,98,112,156,210,183,24,785,0,0,0,4,0,0,13,17,24,36,31,4,124,0,0,0,3,3,15,80,62,28,41,68,10,316,0,0,0,5,0,18,29,18,5,13,6,0
505031306,9,9,3,0,0,61,0,0,0,0,0,12,61,54,39,44,21,3,222,0,0,0,0,0,0,15,6,8,13,3,6,46,0,0,0,3,6,28,49,24,9,10,9,0,138,0,0,3,15,11,29,11,3,4,0,3,4,88,0,0,0,0,0,4,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,11,23,9,10,48,140,138,84,8,0,4,3,19,501,0,0,0,0,0,0,0,0,0,0,0,105,111,25,9,13,66,170,227,274,172,142,160,95,144,1503,0,0,0,0,0,3,13,57,56,99,105,20,363,0,0,0,0,7,9,18,8,10,9,4,5,73,0,0,0,0,0,8,112,95,122,139,62,19,564,0,0,0,0,0,3,10,12,23,32,20,6,95,0,0,3,0,3,20,94,64,32,28,31,11,282,0,0,0,4,0,20,20,13,8,7,0,3
506011110,8,3,0,0,0,75,0,0,0,0,0,14,121,67,37,21,3,0,261,0,0,0,0,0,0,15,12,11,11,4,3,57,0,0,0,0,12,66,98,38,12,11,3,5,244,0,0,0,17,21,42,31,4,4,0,0,3,127,0,0,0,0,0,0,0,4,0,0,0,0,14,0,0,0,0,0,0,0,6,5,3,0,0,13,28,13,10,65,192,139,65,10,5,0,0,34,566,0,0,0,4,6,3,0,0,0,0,0,148,162,28,15,14,95,230,292,428,280,159,150,64,201,1944,0,0,0,0,0,3,35,75,79,90,49,16,347,0,0,0,0,0,11,33,14,12,7,4,0,74,0,0,0,0,0,12,161,123,110,74,28,13,523,0,0,0,0,0,8,24,34,25,21,15,8,135,0,0,0,3,10,95,242,99,44,43,27,20,585,0,0,0,6,6,33,41,16,6,4,7,4
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,3,0,6,0,0,19,0,0,0,0,0,0,26,21,11,9,4,0,70,0,0,0,0,0,0,0,0,6,0,4,0,8,0,0,0,0,3,23,25,10,0,4,5,3,71,0,0,3,5,8,11,6,4,0,0,0,0,41,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,4,11,0,9,23,66,58,26,4,0,5,0,7,198,0,0,0,0,0,0,4,0,0,0,0,19,21,11,0,10,33,76,104,116,62,35,46,17,27,530,0,0,0,0,0,3,6,21,23,27,31,3,110,0,0,0,0,0,4,9,5,7,6,0,0,28,0,0,0,0,0,4,31,39,24,16,12,4,126,0,0,0,0,0,0,9,6,0,4,4,0,29,0,0,0,0,0,24,58,23,17,12,10,4,152,0,0,0,0,0,7,16,10,3,0,0,0
506011114,5,5,5,3,0,55,0,0,0,0,0,12,50,34,29,28,9,0,159,0,0,0,0,0,0,8,4,0,3,0,3,29,0,0,0,4,5,21,34,24,3,9,8,0,101,0,0,0,7,9,17,21,4,4,0,5,0,69,0,0,0,4,0,0,6,0,0,0,0,0,16,0,0,0,0,0,0,5,0,0,0,0,0,7,13,10,7,43,110,106,54,4,3,0,0,15,374,0,0,0,0,0,0,0,0,0,0,0,81,85,13,13,7,61,131,171,225,121,83,115,47,103,1081,0,0,0,0,0,0,7,20,12,45,62,8,154,0,0,0,0,0,9,13,4,3,5,3,0,35,0,0,0,0,0,4,64,62,48,76,42,7,305,0,0,0,0,0,0,5,6,15,7,8,0,44,0,0,0,0,0,25,81,46,10,31,18,9,224,0,0,0,0,0,12,19,13,3,6,3,3
506011115,3,5,4,5,0,40,0,0,0,0,0,7,31,36,35,28,22,0,166,0,0,0,0,0,0,3,0,3,7,6,0,24,0,0,0,0,3,15,34,25,6,10,23,0,122,0,0,7,5,8,21,26,12,0,0,3,0,84,0,0,0,0,0,3,6,0,0,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,8,24,7,15,49,85,115,75,16,5,3,3,10,416,0,0,0,0,0,0,0,0,0,0,0,72,75,22,8,14,59,100,181,210,125,103,122,108,85,1140,0,0,0,0,0,0,3,13,19,57,87,14,206,0,0,0,0,0,0,5,9,7,6,8,3,44,0,0,0,0,0,3,39,47,50,92,97,20,343,0,0,0,0,0,0,4,0,4,14,18,6,48,0,0,0,0,0,13,44,21,13,17,49,3,172,0,0,0,0,4,4,9,11,4,3,4,0
506011116,6,0,8,4,0,57,0,0,0,0,0,4,17,25,31,30,17,0,130,0,0,0,0,0,0,0,12,3,10,0,0,32,0,0,0,0,0,10,36,28,7,13,14,0,106,0,3,0,6,15,21,20,8,7,4,10,0,91,0,0,0,0,0,0,0,4,0,0,4,0,10,0,0,0,0,0,0,0,0,0,5,0,0,7,12,11,6,23,71,98,83,15,5,10,3,7,339,0,0,0,0,5,0,0,0,0,0,0,46,50,20,9,6,36,89,140,201,106,83,146,103,59,985,0,0,0,0,0,0,7,15,21,68,104,23,235,0,0,0,3,0,0,5,4,4,7,9,3,34,0,0,0,0,0,3,34,57,54,81,79,8,328,0,0,0,0,0,0,3,8,6,12,14,4,47,0,0,0,3,4,6,29,26,9,25,39,7,145,0,0,0,0,3,0,11,4,5,9,0,0
506011117,0,3,0,0,0,20,0,0,0,0,0,9,45,36,22,14,5,0,128,0,0,0,0,0,0,9,5,7,4,3,0,23,0,0,0,0,5,16,31,15,3,5,5,0,92,0,0,0,8,13,21,15,0,0,0,0,0,55,0,0,0,0,0,5,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,8,18,0,9,20,77,34,22,5,0,0,0,4,182,3,0,0,0,0,0,0,0,0,0,0,65,69,20,0,9,30,88,91,162,114,100,69,25,76,792,0,0,0,0,0,0,17,50,43,78,38,8,240,0,0,0,0,0,5,22,9,13,4,0,0,67,0,0,0,0,0,9,108,104,92,71,27,13,425,0,0,0,0,0,3,17,16,12,11,11,4,75,0,0,0,0,7,39,175,73,23,33,25,11,386,0,0,0,5,3,13,36,12,0,6,0,4
506011307,5,3,0,0,0,24,0,0,0,0,0,4,29,34,30,25,14,0,134,0,0,0,0,0,0,4,3,6,9,4,0,27,0,0,0,0,3,17,28,24,6,4,6,0,80,3,0,5,10,0,16,7,5,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,6,0,6,33,5,8,15,26,35,9,3,0,3,0,0,144,0,0,0,0,0,0,0,0,0,0,0,44,47,34,10,7,25,34,73,99,118,98,133,80,57,764,0,0,0,3,0,0,23,72,90,145,163,22,521,0,0,0,0,0,13,18,10,10,8,8,0,73,0,0,0,0,0,6,113,118,148,169,101,16,677,0,0,0,0,0,0,9,22,14,29,20,4,102,0,0,0,0,10,33,122,106,19,55,48,13,402,0,0,0,3,9,16,9,11,8,3,4,6
506011308,5,4,3,0,0,39,0,0,0,0,0,4,45,39,40,40,14,0,180,0,0,0,0,0,3,3,4,6,15,9,0,44,0,0,0,0,0,10,34,24,3,5,9,0,84,0,0,0,0,4,10,11,0,6,3,5,0,41,0,0,0,0,0,0,9,4,0,0,0,0,13,0,0,0,0,0,0,4,0,6,5,0,0,12,45,7,9,4,43,37,13,9,7,0,0,4,184,0,0,0,0,0,0,0,0,0,0,0,78,78,45,7,10,8,57,76,146,166,145,192,131,93,1071,0,0,0,0,0,3,26,74,124,236,216,27,715,0,0,0,0,0,9,35,20,12,24,8,5,112,4,0,0,0,0,13,137,196,204,224,115,17,916,0,0,0,0,0,3,26,17,30,61,32,5,172,0,0,0,0,3,51,162,114,32,62,66,13,504,0,0,0,10,4,16,25,22,10,5,6,3
506021118,11,0,7,5,0,71,0,0,0,0,0,3,86,59,42,39,26,0,263,0,0,0,0,0,0,10,13,0,3,3,0,30,0,0,0,3,0,20,48,31,14,20,18,0,153,0,0,5,10,10,27,24,9,3,5,4,3,112,0,0,0,6,0,8,6,0,3,0,0,7,21,0,0,0,0,0,0,3,0,4,0,0,4,9,35,11,11,35,94,92,65,14,5,0,12,7,372,0,0,0,0,0,0,0,0,0,0,0,140,135,37,11,21,51,108,167,296,234,162,202,175,155,1609,0,0,0,0,0,3,9,26,41,81,119,16,298,0,0,0,0,3,7,15,6,3,5,6,4,48,0,0,0,0,0,8,51,66,75,90,87,5,385,0,0,0,0,0,3,5,16,13,26,11,7,88,0,0,0,0,3,33,83,51,18,27,34,10,261,0,0,0,5,4,11,15,6,0,5,10,7
506021119,18,11,5,5,0,105,0,0,0,0,0,14,95,70,64,63,48,0,357,0,0,0,0,0,0,0,9,9,7,11,5,46,0,0,0,0,4,25,61,23,15,15,43,0,187,0,0,5,12,6,27,32,8,3,3,7,0,99,0,0,0,0,0,0,8,6,0,3,0,0,21,0,0,0,0,0,0,0,0,3,5,0,0,14,19,0,5,31,72,71,41,8,0,9,4,0,279,0,0,0,0,0,0,0,0,0,0,0,141,145,22,4,12,47,86,170,304,222,211,306,353,156,1887,0,0,0,0,0,0,8,23,37,90,176,21,358,0,0,0,0,5,12,20,11,12,13,20,6,89,0,0,0,0,0,7,50,64,97,169,189,10,587,0,0,0,0,0,0,10,10,20,37,40,0,118,0,0,0,3,3,24,68,63,22,31,46,10,263,0,0,0,9,4,13,16,11,4,4,11,3
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,13,11,11,9,0,137,0,0,0,0,3,11,98,69,58,63,61,0,361,0,0,0,0,0,0,5,6,11,15,12,0,56,0,0,0,0,4,17,57,38,16,14,38,3,202,0,0,4,9,16,28,44,13,9,3,11,5,136,0,0,0,0,0,5,9,0,0,0,3,0,19,0,0,0,0,0,0,3,3,0,0,5,0,15,32,4,18,33,49,75,75,22,15,11,0,3,329,0,0,0,0,3,0,0,0,0,0,0,140,150,37,4,23,44,83,167,378,266,220,281,362,154,2027,0,0,0,0,0,0,13,17,21,68,167,11,307,0,0,0,0,5,8,24,3,7,19,15,0,82,0,0,0,0,0,4,42,55,60,112,164,7,439,0,0,0,0,0,0,12,6,9,17,34,7,82,0,0,0,0,0,24,65,66,8,37,68,5,278,0,0,0,0,3,18,21,9,4,6,6,3
506021309,3,6,0,0,0,42,0,0,0,3,0,0,60,34,26,9,6,0,134,0,0,0,0,0,0,4,3,4,7,0,0,22,0,0,0,0,3,20,33,14,6,0,5,0,81,4,0,0,5,5,21,11,4,0,0,0,0,55,0,0,0,0,0,4,7,7,0,0,0,0,11,0,0,0,0,0,0,5,4,0,6,0,0,9,8,7,6,14,65,45,24,0,3,3,0,3,179,0,0,0,0,0,0,0,0,0,0,0,80,81,12,3,10,27,83,101,167,112,92,83,43,84,820,0,0,0,0,0,5,8,29,38,62,33,3,182,0,0,0,0,0,7,10,6,4,5,0,0,42,0,0,0,0,0,5,46,46,41,47,27,4,225,0,0,0,0,0,4,3,3,5,13,9,4,45,0,0,0,3,0,22,55,38,18,13,11,3,171,0,0,0,4,0,20,20,6,0,0,3,0
506021310,7,3,5,0,0,41,0,0,0,0,0,0,38,35,13,14,6,0,111,0,0,0,0,0,0,5,3,4,3,4,0,20,0,0,0,0,3,8,30,16,5,5,3,0,78,0,0,0,0,5,7,8,0,0,0,4,0,32,0,0,0,0,0,6,3,0,0,4,0,0,11,0,0,0,0,0,0,3,0,0,0,0,0,3,17,9,0,16,64,46,29,0,0,0,0,3,182,0,0,0,0,3,0,0,0,0,0,0,55,63,23,8,0,20,75,78,154,104,58,85,47,60,711,0,0,0,0,0,0,13,17,21,44,48,9,151,0,0,0,0,0,4,10,10,8,0,0,0,41,0,0,0,0,0,7,47,50,28,48,41,4,228,0,0,0,0,0,0,3,4,4,20,11,3,38,0,0,0,3,3,28,63,43,11,17,15,3,188,0,0,0,4,7,16,15,0,0,0,0,5
506021311,14,3,5,0,0,85,0,0,0,0,0,8,64,51,38,28,19,0,203,0,0,0,0,0,0,4,10,6,9,11,4,46,0,0,0,0,3,26,55,21,13,13,19,0,152,0,0,0,9,5,25,13,6,7,0,6,0,62,0,0,0,0,0,7,3,0,0,0,0,0,23,0,0,0,0,0,0,4,0,0,0,6,0,13,14,4,7,22,49,48,29,11,5,3,0,3,189,0,0,0,0,0,0,5,0,0,0,0,114,116,12,11,5,30,67,124,237,217,148,193,158,129,1319,0,0,0,0,0,0,4,12,24,50,60,7,160,0,0,0,0,0,7,14,12,3,12,0,0,41,0,0,0,0,0,4,43,36,38,74,62,9,259,0,0,0,0,0,0,9,3,8,18,11,5,59,3,0,0,0,4,23,43,39,9,22,37,5,185,0,0,0,5,3,8,9,6,8,3,0,3
506031124,18,9,3,3,0,136,0,0,0,0,0,14,111,85,51,47,35,0,341,0,0,0,0,0,6,3,4,8,9,8,5,49,0,0,0,0,3,33,58,38,10,12,10,0,177,0,8,7,13,22,26,30,6,3,0,6,0,124,0,0,0,0,0,3,7,6,0,0,4,0,17,0,0,0,0,0,0,3,3,0,4,0,4,16,34,14,12,36,139,135,72,11,6,7,0,8,477,0,0,0,0,4,3,0,0,0,0,0,123,124,34,19,23,64,172,264,379,260,169,186,160,143,1867,0,0,0,0,0,3,18,44,47,76,99,5,292,0,0,0,0,0,14,41,14,12,11,9,3,101,0,0,0,0,0,10,70,75,82,106,88,14,451,0,0,0,0,0,3,10,16,15,19,19,3,82,0,0,0,3,6,36,94,70,18,33,32,5,301,0,0,0,15,5,31,35,8,4,9,8,0
