SA2_CODE_2021,C11_Neg_Ni_inc_CF_1C,C11_Neg_Ni_inc_CF_2C,C11_Neg_Ni_inc_CF_3C,C11_Neg_Ni_inc_Cou_fa_4mor_c,C11_Neg_Ni_inc_Tot,C11_1_149_CF_1C,C11_1_149_CF_2C,C11_1_149_CF_3C,C11_1_149_CF_4mC,C11_1_149_Tot,C11_150_299_CF_1C,C11_150_299_CF_2C,C11_150_299_CF_3C,C11_150_299_CF_4mC,C11_150_299_Tot,C11_300_399_CF_1C,C11_300_399_CF_2C,C11_300_399_CF_3C,C11_300_399_CF_4mC,C11_300_399_Tot,C11_400_499_CF_1C,C11_400_499_CF_2C,C11_400_499_CF_3C,C11_400_499_CF_4mC,C11_400_499_Tot,C11_500_649_CF_1C,C11_500_649_CF_2C,C11_500_649_CF_3C,C11_500_649_CF_4mC,C11_500_649_Tot,C11_650_799_CF_1C,C11_650_799_CF_2C,C11_650_799_CF_3C,C11_650_799_CF_4mC,C11_650_799_Tot,C11_800_999_CF_1C,C11_800_999_CF_2C,C11_800_999_CF_3C,C11_800_999_CF_4mC,C11_800_999_Tot,C11_1000_1499_CF_1C,C11_1000_1499_CF_2C,C11_1000_1499_CF_3C,C11_1000_1499_CF_4mC,C11_1000_1499_Tot,C11_1500_1999_CF_1C,C11_1500_1999_CF_2C,C11_1500_1999_CF_3C,C11_1500_1999_CF_4mC,C11_1500_1999_Tot,C11_2000_2499_CF_1C,C11_2000_2499_CF_2C,C11_2000_2499_CF_3C,C11_2000_2499_CF_4mC,C11_2000_2499_Tot,C11_2500_2999_CF_1C,C11_2500_2999_CF_2C,C11_2500_2999_CF_3C,C11_2500_2999_CF_4mC,C11_2500_2999_Tot,C11_3000_3999_CF_1C,C11_3000_3999_CF_2C,C11_3000_3999_CF_3C,C11_3000_3999_CF_4mC,C11_3000_3999_Tot,C11_4000more_CF_1C,C11_4000more_CF_2C,C11_4000more_CF_3C,C11_4000more_Cou_fa_4mo_ch,C11_4000more_Tot,C11_Par_inc_st_CF_1C,C11_Par_inc_st_CF_2C,C11_Par_inc_st_CF_3C,C11_Par_inc_st_CF_4mC,C11_Par_inc_st_Tot,C11_All_inc_ns_CF_1Ch,C11_All_inc_ns_CF_2C,C11_All_inc_ns_CF_3C,C11_All_inc_ns_CF_4mC,C11_All_inc_ns_Tot,C11_Tot_CF_1C,C11_Tot_CF_2C,C11_Tot_CF_3C,C11_Tot_CF_4mC,C11_Tot_Tot,C16_Neg_Ni_inc_CF_1C,C16_Neg_Ni_inc_CF_2C,C16_Neg_Ni_inc_CF_3C,C16_Neg_Ni_inc_Cou_fa_4mor_c,C16_Neg_Ni_inc_Tot,C16_1_149_CF_1C,C16_1_149_CF_2C,C16_1_149_CF_3C,C16_1_149_CF_4mC,C16_1_149_Tot,C16_150_299_CF_1C,C16_150_299_CF_2C,C16_150_299_CF_3C,C16_150_299_CF_4mC,C16_150_299_Tot,C16_300_399_CF_1C,C16_300_399_CF_2C,C16_300_399_CF_3C,C16_300_399_CF_4mC,C16_300_399_Tot,C16_400_499_CF_1C,C16_400_499_CF_2C,C16_400_499_CF_3C,C16_400_499_CF_4mC,C16_400_499_Tot,C16_500_649_CF_1C,C16_500_649_CF_2C,C16_500_649_CF_3C,C16_500_649_CF_4mC,C16_500_649_Tot,C16_650_799_CF_1C,C16_650_799_CF_2C,C16_650_799_CF_3C,C16_650_799_CF_4mC,C16_650_799_Tot,C16_800_999_CF_1C,C16_800_999_CF_2C,C16_800_999_CF_3C,C16_800_999_CF_4mC,C16_800_999_Tot,C16_1000_1499_CF_1C,C16_1000_1499_CF_2C,C16_1000_1499_CF_3C,C16_1000_1499_CF_4mC,C16_1000_1499_Tot,C16_1500_1999_CF_1C,C16_1500_1999_CF_2C,C16_1500_1999_CF_3C,C16_1500_1999_CF_4mC,C16_1500_1999_Tot,C16_2000_2499_CF_1C,C16_2000_2499_CF_2C,C16_2000_2499_CF_3C,C16_2000_2499_CF_4mC,C16_2000_2499_Tot,C16_2500_2999_CF_1C,C16_2500_2999_CF_2C,C16_2500_2999_CF_3C,C16_2500_2999_CF_4mC,C16_2500_2999_Tot,C16_3000_3999_CF_1C,C16_3000_3999_CF_2C,C16_3000_3999_CF_3C,C16_3000_3999_CF_4mC,C16_3000_3999_Tot,C16_4000more_CF_1C,C16_4000more_CF_2C,C16_4000more_CF_3C,C16_4000more_Cou_fa_4mo_ch,C16_4000more_Tot,C16_Par_inc_st_CF_1C,C16_Par_inc_st_CF_2C,C16_Par_inc_st_CF_3C,C16_Par_inc_st_CF_4mC,C16_Par_inc_st_Tot,C16_All_inc_ns_CF_1Ch,C16_All_inc_ns_CF_2C,C16_All_inc_ns_CF_3C,C16_All_inc_ns_CF_4mC,C16_All_inc_ns_Tot,C16_Tot_CF_1C,C16_Tot_CF_2C,C16_Tot_CF_3C,C16_Tot_CF_4mC,C16_Tot_Tot,C21_Neg_Ni_inc_CF_1C,C21_Neg_Ni_inc_CF_2C,C21_Neg_Ni_inc_CF_3C,C21_Neg_Ni_inc_Cou_fa_4mor_c,C21_Neg_Ni_inc_Tot,C21_1_149_CF_1C,C21_1_149_CF_2C,C21_1_149_CF_3C,C21_1_149_CF_4mC,C21_1_149_Tot,C21_150_299_CF_1C,C21_150_299_CF_2C,C21_150_299_CF_3C,C21_150_299_CF_4mC,C21_150_299_Tot,C21_300_399_CF_1C,C21_300_399_CF_2C,C21_300_399_CF_3C,C21_300_399_CF_4mC,C21_300_399_Tot,C21_400_499_CF_1C,C21_400_499_CF_2C,C21_400_499_CF_3C,C21_400_499_CF_4mC,C21_400_499_Tot,C21_500_649_CF_1C,C21_500_649_CF_2C,C21_500_649_CF_3C,C21_500_649_CF_4mC,C21_500_649_Tot
505021096,0,3,3,0,3,0,0,0,0,3,0,4,0,0,7,0,4,0,0,3,0,3,0,0,5,11,0,0,0,11,0,4,3,0,9,14,14,0,0,31,36,47,9,3,95,49,51,14,10,119,60,65,25,3,153,84,159,86,10,340,99,223,74,14,411,77,130,54,13,272,72,122,53,13,254,4,3,0,0,12,508,831,327,68,1734,5,4,0,0,6,0,0,0,3,4,0,0,0,0,5,0,3,0,0,5,3,3,0,0,11,0,0,3,0,9,3,6,4,0,17,11,7,3,3,19,61,38,12,3,114,40,58,20,7,116,48,71,32,6,159,55,102,35,3,188,100,173,56,14,347,161,398,125,22,703,90,102,54,9,255,6,8,0,0,12,586,970,344,67,1972,6,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
505021097,5,3,0,0,9,0,0,0,0,0,7,0,0,0,6,0,3,0,0,7,0,0,0,0,0,6,5,0,0,20,18,11,6,0,26,37,26,3,0,60,63,69,15,4,149,73,67,24,3,165,71,49,23,3,143,81,119,42,4,248,77,113,46,13,248,53,78,41,7,181,64,86,19,10,178,4,4,0,0,6,555,615,220,56,1452,5,0,0,0,9,0,0,0,0,5,0,0,0,0,4,0,0,0,0,3,4,8,0,0,13,17,4,0,0,22,11,3,4,0,17,22,13,3,4,45,90,45,19,0,151,65,63,10,7,143,72,73,25,8,173,54,61,11,3,131,90,130,30,5,254,132,217,87,15,446,71,84,25,6,188,9,8,0,0,13,638,715,222,55,1629,3,4,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,9,0,0,3,0,6
505021301,0,4,0,0,8,0,0,0,0,3,3,3,5,0,11,0,0,4,0,3,4,4,0,0,12,8,10,7,0,19,8,14,5,0,33,19,24,6,0,47,70,66,30,9,179,69,80,33,4,191,62,88,21,9,179,82,146,50,6,281,82,121,60,12,270,56,95,38,3,194,79,105,41,12,242,3,9,3,0,16,552,772,310,65,1693,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,4,3,0,0,3,3,0,0,0,14,12,4,0,3,19,11,9,6,0,24,14,13,5,5,40,53,66,23,9,147,64,88,31,15,200,81,110,38,5,230,60,81,24,7,164,75,122,48,5,254,88,153,59,16,316,98,77,44,14,227,4,8,3,0,19,564,741,285,76,1665,4,0,0,0,8,3,0,0,0,3,0,0,0,0,0,0,5,0,0,4,5,3,0,0,11,7,0,3,0,7
505021302,3,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,5,0,0,7,8,0,0,0,4,15,6,9,6,28,19,15,5,0,36,28,17,6,0,59,90,79,19,3,186,77,70,18,9,167,59,72,19,3,154,47,79,12,4,143,68,80,20,3,163,29,36,12,4,80,60,53,21,9,149,3,0,3,0,12,497,511,144,45,1197,4,8,0,0,14,0,0,0,0,0,4,0,0,0,3,3,0,0,0,3,9,0,0,0,10,8,10,0,0,19,18,13,3,0,38,27,22,10,0,54,75,62,21,4,158,75,51,21,4,149,59,84,17,9,169,58,66,16,8,144,68,63,23,4,160,61,110,32,9,216,58,73,18,5,148,6,9,0,3,10,524,573,152,51,1297,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,0,0,0,6
505031098,11,3,0,0,13,0,0,0,0,4,0,11,4,0,13,3,9,7,4,13,7,0,0,5,10,17,20,12,7,52,29,22,14,9,68,42,30,10,11,93,113,105,41,26,280,81,87,42,21,233,86,71,16,11,189,37,93,28,12,172,45,52,23,5,131,8,27,4,0,42,56,88,35,22,196,6,4,6,4,21,536,610,247,145,1538,4,0,4,0,14,0,0,0,0,3,4,0,0,0,6,5,0,5,0,5,4,10,10,4,31,15,9,4,10,39,18,13,8,16,53,26,33,18,12,85,108,88,32,38,259,82,91,39,18,236,81,100,41,13,240,59,62,20,4,146,57,58,24,8,147,26,42,9,3,81,65,74,36,23,198,9,6,0,0,23,568,593,252,151,1562,3,6,3,6,12,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,5,3,0,0,8,5,3,0,4,15
505031099,0,9,3,0,11,0,0,0,0,0,5,0,4,0,9,0,0,0,0,4,5,9,0,0,9,4,8,10,3,22,19,16,6,3,48,29,44,13,16,100,125,202,76,30,434,135,227,83,38,480,99,156,51,18,328,96,145,60,22,325,68,94,42,9,217,20,23,13,5,63,111,174,85,36,406,7,12,7,4,30,728,1131,452,189,2493,6,5,4,0,9,5,0,0,0,6,0,0,0,0,9,5,0,0,3,9,4,4,0,4,13,6,3,12,5,32,21,16,7,12,58,30,37,9,7,80,143,156,50,21,379,173,200,85,36,493,157,232,82,22,499,96,153,71,15,338,87,146,59,13,302,47,69,29,11,151,133,193,80,42,449,6,6,8,0,17,922,1224,499,198,2842,4,3,0,3,9,0,0,0,0,3,0,0,0,0,3,4,0,0,0,4,3,4,5,0,8,4,0,0,0,12
505031100,3,3,3,0,8,0,0,0,0,0,0,3,3,0,13,0,4,0,0,10,5,0,0,0,5,9,0,3,5,11,13,10,4,0,29,25,30,13,0,71,59,100,45,20,223,98,163,66,12,340,85,120,28,10,247,73,115,58,8,255,63,129,28,13,225,25,23,10,10,71,68,111,42,17,243,8,5,3,0,16,527,834,302,99,1762,3,0,0,0,6,0,0,0,0,5,3,0,6,3,9,0,0,0,0,5,6,8,0,0,14,4,8,0,0,18,10,13,5,4,28,25,23,8,3,54,124,121,63,27,328,140,147,54,20,364,138,210,88,21,458,101,157,38,13,316,104,176,51,16,347,47,99,38,9,198,112,158,51,19,338,3,9,0,0,15,828,1126,402,141,2501,4,3,0,0,5,0,0,0,0,3,5,0,0,0,5,4,0,0,0,7,3,0,0,0,6,8,0,5,5,16
505031101,0,5,4,5,11,0,4,0,0,6,0,6,0,4,12,0,0,0,6,3,0,8,0,0,6,10,8,5,4,23,17,7,9,0,32,32,30,16,8,82,93,102,39,10,249,110,104,40,16,273,98,87,28,11,225,69,85,30,8,192,43,44,9,4,107,11,16,0,5,32,74,85,33,27,215,3,3,0,0,14,566,594,216,102,1470,10,3,3,4,15,0,5,0,0,3,4,0,0,0,6,0,5,0,0,4,3,3,0,6,14,7,10,0,0,17,12,11,4,4,32,24,12,14,3,48,93,75,27,10,208,102,116,43,15,273,110,122,38,9,288,65,61,28,12,168,79,64,26,10,179,31,43,13,6,96,94,82,30,11,215,0,5,0,4,10,634,621,231,89,1579,7,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,3,0,0,5,5,0,0,0,8
505031102,5,0,4,5,11,0,0,0,0,5,7,0,0,0,10,0,0,0,0,6,4,4,0,6,18,20,17,13,3,51,28,24,5,6,65,24,24,15,8,76,67,55,29,17,170,58,67,23,9,150,40,39,16,3,98,21,15,7,3,44,11,21,4,0,32,3,5,0,0,12,43,34,21,15,110,4,6,4,8,16,330,307,144,92,868,8,0,0,0,12,0,0,0,0,0,7,6,0,0,13,0,0,0,0,4,5,5,12,4,30,12,10,4,5,32,23,31,4,9,67,22,23,8,16,61,80,71,30,27,210,67,60,19,10,156,58,47,11,6,125,11,25,18,4,60,12,16,7,3,38,8,9,0,5,23,26,24,20,14,98,0,3,4,0,9,341,338,146,111,941,4,4,4,0,14,3,0,0,0,3,5,0,3,0,7,0,0,0,0,5,4,3,7,0,13,5,4,4,0,14
505031104,6,5,0,0,13,3,0,0,0,3,4,7,0,0,12,0,3,3,3,12,4,4,0,0,7,17,20,8,3,43,28,26,10,0,60,20,52,19,6,95,86,114,41,17,264,87,112,38,16,251,71,86,25,5,188,48,43,17,4,111,38,37,22,4,91,11,14,10,5,40,71,95,33,12,210,7,8,5,3,22,483,625,219,82,1414,0,11,3,0,15,4,0,0,0,4,4,3,6,3,11,9,0,0,0,13,0,6,8,4,23,8,6,0,4,18,20,11,9,10,45,20,17,10,0,54,85,103,41,18,247,81,106,41,10,234,91,90,30,16,217,59,65,23,6,154,55,53,17,6,135,16,26,11,3,63,53,71,34,11,167,4,3,0,0,11,502,568,229,96,1394,4,7,0,0,12,0,4,0,0,5,0,0,0,0,3,0,0,0,0,4,5,0,0,5,13,9,6,4,0,15
505031105,0,13,4,0,12,0,0,0,0,0,0,5,0,0,5,3,0,0,0,4,0,0,0,3,10,3,0,4,0,15,14,8,12,5,38,20,18,11,7,58,93,137,52,8,289,85,184,64,23,358,104,157,49,20,324,116,249,97,26,487,121,218,86,17,447,59,97,36,15,205,156,220,81,45,499,8,14,3,5,24,785,1323,502,162,2772,4,3,0,0,9,0,4,0,0,9,3,4,3,0,8,0,0,0,0,0,0,5,0,0,10,7,4,3,0,18,12,17,0,0,33,11,13,8,0,37,89,84,26,13,213,92,121,45,19,277,129,191,72,18,405,104,161,65,13,338,174,225,81,19,498,130,270,87,30,517,154,263,91,30,536,14,6,3,0,23,931,1368,486,143,2932,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,9,0,0,0,7
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,0,0,4,0,11,4,3,0,0,11,0,0,0,0,8,0,5,0,0,3,7,0,0,0,6,0,6,4,0,8,6,7,5,0,19,13,19,8,4,45,71,115,35,10,232,94,164,58,24,340,126,138,50,19,338,94,132,51,16,296,96,121,35,17,267,21,35,18,8,87,93,125,46,24,285,3,12,6,0,22,639,891,326,126,1980,0,0,0,0,9,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,3,0,0,9,4,4,0,0,12,3,6,5,3,22,6,13,10,0,29,59,84,27,8,173,79,139,54,15,287,122,160,65,22,377,76,138,42,12,269,126,173,47,18,363,59,111,44,11,231,102,140,43,21,308,5,7,4,4,20,655,997,344,115,2114,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,4,6,0,0,0,6,3,0,0,0,3
505031255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,3,4,0,0,10,10,8,5,4,19,13,9,0,0,22,37,46,14,3,95,71,74,31,3,180,105,103,35,6,241,67,76,14,0,159,51,57,21,4,134,24,30,16,0,73,66,89,18,17,190,0,0,0,0,9,450,491,155,33,1135,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
505031256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,8,3,0,12,0,8,3,3,12,0,3,5,0,11,0,5,4,0,18,3,5,0,5,11,0,3,0,0,7,0,13,4,3,15,0,0,0,0,0,18,46,22,8,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,4,0,0,7,3,0,7,0,8,4,5,0,0,6,0,7,0,0,5,5,5,6,3,14,4,8,7,4,21,3,8,0,0,11,0,0,0,0,0,23,38,22,8,92,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,6,4,0,0,7,13,14,4,5,39,4,6,6,6,32,6,10,0,0,19,12,12,3,0,28,7,8,5,0,21,6,0,0,0,0,18,34,11,0,65,0,0,0,0,5,69,107,39,8,226,0,4,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,4,0,0,4,0,4,4,0,5,5,4,4,0,12,20,8,8,0,35,20,24,10,4,56,13,18,8,0,38,19,16,3,3,43,8,16,6,0,33,10,19,3,0,30,26,41,14,4,83,0,0,0,0,0,121,153,66,17,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,8
505031258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,4,0,0,6,8,6,3,0,15,6,4,4,0,20,38,28,19,11,97,27,40,13,5,91,29,31,12,0,69,15,32,7,3,61,15,17,7,9,41,8,3,4,0,13,41,39,14,6,103,0,0,0,0,3,196,219,88,39,539,0,3,0,0,11,0,0,0,0,0,0,3,0,0,7,0,0,3,0,3,3,3,0,0,10,4,5,0,0,9,3,0,5,0,14,13,5,6,0,32,48,54,26,19,139,56,85,19,11,165,68,69,18,11,169,42,55,23,9,120,47,62,17,3,135,21,38,3,0,66,71,100,39,20,231,6,0,5,0,11,379,489,172,78,1119,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7
505031303,5,3,6,3,13,0,0,0,0,3,0,3,0,0,4,4,0,0,0,3,0,0,0,0,5,4,4,4,0,12,4,12,5,0,24,15,17,4,0,41,52,73,37,8,170,71,100,46,16,233,77,107,36,9,225,63,121,41,11,234,63,97,22,5,184,29,33,17,5,83,78,82,39,15,218,5,5,5,0,13,470,658,250,82,1460,0,5,0,0,5,0,0,0,0,0,5,0,0,0,5,0,3,0,0,3,3,0,3,0,11,5,3,0,0,8,12,10,0,6,27,19,13,9,7,44,50,72,24,5,157,83,96,38,9,231,105,141,42,9,299,81,116,23,9,228,89,125,34,0,250,54,96,30,9,188,66,89,48,18,220,0,7,6,0,14,562,788,270,71,1688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,3,0,0,3
505031304,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,5,0,0,7,4,4,3,5,14,0,10,3,0,11,11,26,8,3,48,48,67,27,6,150,40,101,34,15,198,65,92,42,5,203,46,95,37,13,185,53,99,41,8,198,27,36,17,0,86,44,63,34,13,155,5,7,5,0,23,348,610,242,77,1277,3,4,0,4,11,0,0,0,0,3,3,3,0,5,7,4,0,0,0,6,0,0,0,0,0,10,10,7,0,25,10,5,5,6,16,20,24,8,7,53,64,82,28,13,188,98,148,57,16,316,107,173,45,22,339,95,134,37,0,273,117,156,46,11,328,59,114,47,8,228,81,111,39,16,244,3,7,3,4,18,666,977,321,101,2062,4,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,9,4,6,6,0,10
505031305,9,7,0,0,13,3,0,0,0,8,0,0,0,0,7,0,3,0,0,5,0,5,0,0,4,5,8,9,0,21,11,18,3,3,35,21,35,14,7,68,76,111,34,18,247,104,141,47,10,301,103,121,39,8,283,99,186,52,16,350,91,147,37,8,289,36,46,11,4,100,45,89,41,16,193,16,5,8,0,25,611,941,296,88,1936,6,5,0,0,12,0,4,0,0,8,6,4,0,0,11,0,0,0,0,6,0,0,0,0,3,5,7,5,4,26,7,4,4,3,23,21,18,6,4,49,61,85,31,16,196,102,127,41,16,279,88,178,60,10,333,83,153,43,11,289,114,203,55,4,381,64,159,34,13,271,76,130,51,13,269,4,4,3,6,15,641,1089,344,92,2163,6,4,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,3,4,6,3,11
505031306,3,3,0,0,5,6,0,0,0,5,0,3,0,0,4,4,0,0,0,5,3,0,0,0,8,3,3,4,0,15,20,19,3,4,39,25,30,8,3,64,92,82,30,15,219,119,113,47,18,296,99,63,22,9,198,60,77,36,11,181,72,86,31,8,198,20,23,18,4,55,100,103,40,22,261,8,6,4,5,22,624,604,242,106,1574,0,4,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,5,0,0,5,8,4,0,3,16,10,9,3,5,34,36,13,6,4,57,87,89,35,9,220,99,117,36,16,266,129,150,37,9,321,93,91,20,8,216,73,92,32,6,200,58,57,21,17,150,97,86,40,17,241,6,7,4,0,18,694,726,237,93,1751,0,7,0,0,3,0,0,0,0,0,5,0,0,0,3,3,0,0,0,3,4,3,3,0,8,0,0,5,4,7
506011110,0,5,0,0,5,0,0,0,0,0,0,3,3,0,10,3,0,0,0,8,5,3,0,0,6,14,18,8,6,44,34,25,15,5,81,60,31,5,17,119,141,122,70,34,366,107,103,36,24,264,65,57,25,7,159,33,43,17,5,98,38,33,12,8,97,5,9,5,4,18,78,70,39,23,211,10,11,0,0,23,591,527,248,145,1507,5,0,4,0,11,3,0,0,0,3,6,0,0,0,4,6,0,0,0,9,19,10,6,3,36,18,17,9,0,46,31,19,6,6,69,46,26,17,13,101,161,133,44,30,367,154,132,57,34,377,117,83,39,19,261,44,67,20,11,145,36,49,15,10,114,30,19,6,10,70,80,64,29,28,204,21,9,7,0,27,775,635,269,166,1844,3,6,0,3,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,3,3,7,23,12,6,5,0,26
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,0,0,0,0,0,0,0,0,3,3,4,0,0,9,0,0,0,0,0,0,0,0,5,3,6,3,0,3,18,13,3,0,0,19,8,9,4,9,32,42,41,10,5,101,29,42,22,9,102,29,27,11,0,65,24,17,3,7,48,19,23,9,0,55,10,9,4,0,19,40,41,13,9,105,6,0,7,0,14,229,223,91,57,599,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,7,3,5,0,15,10,0,0,3,12,9,3,0,0,16,17,13,12,5,43,58,37,22,15,126,44,35,10,3,98,39,51,20,4,107,32,17,4,5,55,27,20,10,0,50,17,11,3,0,31,35,27,12,13,84,4,4,0,0,14,294,217,90,52,655,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
506011114,3,4,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,5,8,0,0,0,6,7,4,4,0,14,18,10,6,0,34,17,10,9,5,43,80,68,20,8,179,74,70,28,12,182,50,51,19,12,139,40,55,20,11,131,39,39,13,8,102,10,11,11,3,30,62,67,26,13,168,7,4,0,0,17,432,409,145,74,1064,0,0,0,0,5,5,0,0,0,5,0,5,0,0,5,0,0,0,0,0,7,3,0,0,6,12,3,0,3,24,10,13,0,0,30,23,15,6,0,34,96,52,27,11,179,76,69,28,17,191,55,70,26,12,164,45,47,12,7,110,39,42,24,5,112,27,33,18,7,84,70,55,30,8,160,3,4,4,0,16,465,405,174,76,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4,0,0,4
506011115,3,3,0,0,7,0,6,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,5,0,0,6,8,0,5,0,9,10,11,3,3,26,39,29,10,6,77,49,57,15,17,144,54,55,10,6,127,48,61,26,12,147,57,76,17,11,168,23,28,14,12,85,41,57,32,13,143,0,0,0,0,3,335,390,136,82,950,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,8,0,3,0,12,3,3,0,0,3,6,4,0,0,21,41,33,13,7,90,39,39,21,15,113,44,59,25,16,144,43,41,17,9,115,54,76,24,15,168,46,79,19,10,159,48,74,25,7,151,5,0,0,0,6,344,416,157,79,997,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011116,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,5,6,6,14,8,15,6,0,24,29,37,8,0,80,52,43,27,4,120,49,50,16,10,126,52,87,34,8,176,56,81,22,6,158,29,25,21,3,78,68,70,33,12,185,3,4,0,0,11,354,408,172,54,992,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,3,0,0,0,5,11,0,5,5,20,27,30,9,5,77,33,46,21,0,102,58,65,25,5,157,39,45,19,8,106,65,81,24,8,183,43,75,23,14,147,47,69,31,5,152,0,9,0,0,14,341,428,159,56,980,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,4
