SA2_CODE_2021,C16_2500_2999_R650more,C16_2500_2999_R_NS,C16_2500_2999_R_Tot,C16_3000_3999_R1_74,C16_3000_3999_R75_99,C16_3000_3999_R100_149,C16_3000_3999_R150_199,C16_3000_3999_R200_224,C16_3000_3999_R225_274,C16_3000_3999_R275_349,C16_3000_3999_R350_449,C16_3000_3999_R450_549,C16_3000_3999_R550_649,C16_3000_3999_R650more,C16_3000_3999_R_NS,C16_3000_3999_R_Tot,C16_4000more_R1_74,C16_4000more_R75_99,C16_4000more_R100_149,C16_4000more_R150_199,C16_4000more_R200_224,C16_4000more_R225_274,C16_4000more_R275_349,C16_4000more_R350_449,C16_4000more_R450_549,C16_4000more_R550_649,C16_4000more_R650more,C16_4000more_R_NS,C16_4000more_R_Tot,C16_PI_S_R1_74,C16_PI_S_R75_99,C16_PI_S_R100_149,C16_PI_S_R150_199,C16_PI_S_R200_224,C16_PI_S_R225_274,C16_PI_S_R275_349,C16_PI_S_R350_449,C16_PI_S_R450_549,C16_PI_S_R550_649,C16_PI_S_R650more,C16_PI_S_R_NS,C16_PI_S_R_Tot,C16_AI_NS_R1_74,C16_AI_NS_R75_99,C16_AI_NS_R100_149,C16_AI_NS_R150_199,C16_AI_NS_R200_224,C16_AI_NS_R225_274,C16_AI_NS_R275_349,C16_AI_NS_R350_449,C16_AI_NS_R450_549,C16_AI_NS_R550_649,C16_AI_NS_R650more,C16_AI_NS_R_NS,C16_AI_NS_R_Tot,C16_Tot_R1_74,C16_Tot_R75_99,C16_Tot_R100_149,C16_Tot_R150_199,C16_Tot_R200_224,C16_Tot_R225_274,C16_Tot_R275_349,C16_Tot_R350_449,C16_Tot_R450_549,C16_Tot_R550_649,C16_Tot_R650more,C16_Tot_R_NS,C16_Tot_R_Tot,C21_Neg_Ni_inc_R1_74,C21_Neg_Ni_inc_R75_99,C21_Neg_Ni_inc_R100_149,C21_Neg_Ni_inc_R150_199,C21_Neg_Ni_inc_R200_224,C21_Neg_Ni_inc_R225_274,C21_Neg_Ni_inc_R275_349,C21_Neg_Ni_inc_R350_449,C21_Neg_Ni_inc_R450_549,C21_Neg_Ni_inc_R550_649,C21_Neg_Ni_inc_R650more,C21_Neg_Ni_inc_R_NS,C21_Neg_Ni_inc_R_Tot,C21_1_149_R1_74,C21_1_149_R75_99,C21_1_149_R100_149,C21_1_149_R150_149,C21_1_149_R200_224,C21_1_149_R225_274,C21_1_149_R275_349,C21_1_149_R350_449,C21_1_149_R450_549,C21_1_149_R550_649,C21_1_149_R650more,C21_1_149_R_NS,C21_1_149_R_Tot,C21_150_299_R1_74,C21_150_299_R75_99,C21_150_299_R100_149,C21_150_299_R150_199,C21_150_299_R150_224,C21_150_299_R225_274,C21_150_299_R275_349,C21_150_299_R350_449,C21_150_299_R450_549,C21_150_299_R550_649,C21_150_299_R650more,C21_150_299_R_NS,C21_150_299_R_Tot,C21_300_399_R1_74,C21_300_399_R75_99,C21_300_399_R100_149,C21_300_399_R150_199,C21_300_399_R200_224,C21_300_399_R225_274,C21_300_399_R275_349,C21_300_399_R350_449,C21_300_399_R450_549,C21_300_399_R550_649,C21_300_399_R650more,C21_300_399_R_NS,C21_300_399_R_Tot,C21_400_499_R1_74,C21_400_499_R75_99,C21_400_499_R100_149,C21_400_499_R150_199,C21_400_499_R200_224,C21_400_499_R225_274,C21_400_499_R275_349,C21_400_499_R350_449,C21_400_499_R450_549,C21_400_499_R550_649,C21_400_499_R650more,C21_400_499_R_NS,C21_400_499_R_Tot,C21_500_649_R1_74,C21_500_649_R75_99,C21_500_649_R100_149,C21_500_649_R150_199,C21_500_649_R200_224,C21_500_649_R225_274,C21_500_649_R275_349,C21_500_649_R350_449,C21_500_649_R450_549,C21_500_649_R550_649,C21_500_649_R650more,C21_500_649_R_NS,C21_500_649_R_Tot,C21_650_799_R1_74,C21_650_799_R75_99,C21_650_799_R100_149,C21_650_799_R150_199,C21_650_799_R200_224,C21_650_799_R225_274,C21_650_799_R275_349,C21_650_799_R350_449,C21_650_799_R450_549,C21_650_799_R550_649,C21_650_799_R650more,C21_650_799_R_NS,C21_650_799_R_Tot,C21_800_999_R1_74,C21_800_999_R75_99,C21_800_999_R100_149,C21_800_999_R150_199,C21_800_999_R200_224,C21_800_999_R225_274,C21_800_999_R275_349,C21_800_999_R350_449,C21_800_999_R450_549,C21_800_999_R550_649,C21_800_999_R650more,C21_800_999_R_NS,C21_800_999_R_Tot,C21_1000_1249_R1_74,C21_1000_1249_R75_99,C21_1000_1249_R100_149,C21_1000_1249_R150_199,C21_1000_1249_R200_224,C21_1000_1249_R225_274,C21_1000_1249_R275_349,C21_1000_1249_R350_449,C21_1000_1249_R450_549,C21_1000_1249_R550_649,C21_1000_1249_R650more,C21_1000_1249_R_NS,C21_1000_1249_R_Tot,C21_1250_1499_R1_74,C21_1250_1499_R75_99,C21_1250_1499_R100_149,C21_1250_1499_R150_199,C21_1250_1499_R200_224,C21_1250_1499_R225_274,C21_1250_1499_R275_349,C21_1250_1499_R350_449,C21_1250_1499_R450_549,C21_1250_1499_R550_649,C21_1250_1499_R650more,C21_1250_1499_R_NS,C21_1250_1499_R_Tot,C21_1500_1999_R1_74,C21_1500_1999_R75_99
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,16,4,171,0,0,0,0,4,3,14,62,69,38,39,0,227,0,0,0,0,0,0,6,17,34,33,34,3,127,0,0,9,3,0,10,34,63,49,28,23,5,223,0,0,4,4,0,6,4,9,4,0,0,0,35,13,16,119,62,86,304,515,764,451,203,158,69,2762,0,0,0,0,4,8,12,17,5,4,0,5,62,0,0,0,4,0,4,0,3,0,0,0,0,15,0,3,6,4,4,7,7,6,4,0,0,0,38,0,0,13,9,20,15,14,10,0,0,0,0,94,0,5,20,21,16,25,20,15,7,3,0,0,130,0,0,4,29,20,31,43,14,11,6,0,0,164,0,0,0,9,24,25,35,29,4,0,5,4,137,0,0,11,7,26,41,54,57,17,0,4,3,226,0,0,3,4,17,58,80,70,21,4,3,3,271,0,0,6,6,17,48,92,85,16,8,0,3,282,0,0
506021309,0,0,63,0,0,0,0,0,0,0,23,28,0,0,0,60,0,0,3,0,0,0,3,12,14,4,0,0,32,0,0,7,6,0,5,20,40,16,0,4,8,104,0,0,4,0,0,0,0,3,0,0,0,4,17,13,11,82,61,30,46,187,404,178,13,14,29,1057,0,3,0,3,0,3,3,9,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,5,3,0,0,8,0,0,0,0,0,28,0,0,18,3,3,3,14,10,0,0,0,6,55,0,0,37,5,9,9,11,5,0,0,0,0,81,0,0,14,12,3,9,25,14,0,0,0,3,77,0,4,6,6,8,7,25,15,5,0,0,0,77,0,4,6,4,8,16,31,35,3,0,3,0,98,0,0,6,7,8,15,50,42,7,0,0,3,132,0,0,0,4,0,10,60,42,7,0,0,0,123,0,0
506021310,0,5,43,0,0,0,0,0,0,5,27,10,0,0,0,50,0,0,0,0,0,0,0,7,8,4,0,0,25,0,0,0,0,0,0,11,25,15,9,0,7,67,4,0,0,0,0,0,0,3,0,0,0,0,8,3,5,30,27,13,26,190,377,133,28,8,26,859,0,0,0,0,0,0,5,10,0,0,0,0,16,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,3,5,0,0,0,0,9,0,0,4,0,3,0,13,8,0,0,0,0,24,0,0,14,3,0,0,8,4,0,0,0,3,33,0,0,0,4,0,12,12,12,0,0,0,0,48,0,0,0,0,0,8,21,24,0,0,0,0,55,0,0,0,0,6,3,32,19,11,0,0,0,71,0,0,0,0,3,16,41,35,5,0,0,0,98,0,0,0,0,4,7,49,43,6,0,0,4,124,0,0
506021311,0,0,105,0,0,0,0,0,6,5,30,57,9,5,4,112,0,0,0,0,0,0,11,12,24,11,0,4,72,0,0,9,5,6,8,32,53,43,20,3,0,180,3,0,10,0,0,0,3,5,4,0,0,10,37,23,44,220,100,79,149,377,609,351,85,19,56,2110,4,4,4,0,3,8,10,16,5,0,0,9,61,4,0,0,0,0,0,0,6,0,0,0,0,17,3,9,6,4,0,8,7,3,0,0,0,0,39,3,5,33,19,8,8,14,9,0,0,0,5,106,0,8,93,7,9,7,14,5,3,0,0,9,153,0,0,23,12,14,26,18,17,0,0,0,0,115,0,4,13,17,10,28,31,21,8,0,0,6,128,0,3,8,8,15,31,50,36,8,0,0,5,163,0,0,9,6,12,40,68,67,14,0,0,0,208,0,0,6,8,10,21,59,87,18,7,0,5,225,0,0
506031124,4,5,149,0,0,3,9,0,0,11,55,33,9,6,0,134,0,0,0,0,0,0,7,18,28,0,5,5,62,3,4,18,14,11,5,36,97,46,10,11,14,264,4,0,22,9,3,3,0,6,0,0,3,18,71,79,55,468,340,97,148,439,904,410,116,94,130,3286,5,0,9,12,6,11,14,11,7,4,0,11,85,0,3,9,3,0,0,5,4,0,0,0,6,39,3,13,16,15,4,3,5,11,3,0,0,7,72,10,5,62,22,3,8,22,11,4,0,0,12,160,3,3,101,44,15,26,28,25,3,0,0,5,255,0,0,32,74,10,43,32,36,8,0,6,11,252,5,4,21,24,13,25,40,28,8,0,0,8,182,4,0,22,17,9,32,44,60,13,0,0,7,212,0,0,16,18,9,22,85,70,17,3,3,8,258,0,6,0,25,7,34,87,112,25,6,6,8,310,0,3
506031125,0,3,28,0,0,0,0,0,0,0,3,13,14,0,0,36,0,0,0,0,0,0,0,5,12,4,0,0,21,0,0,0,0,0,0,0,6,25,8,0,0,42,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,7,5,3,5,16,85,156,61,17,10,355,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,6,0,0,3,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,10,0,0,3,0,0,0,0,8,9,0,0,0,22,0,0,0,0,4,0,0,8,12,0,0,9,34,0,0,0,0,0,0,0,12,8,3,0,0,27,0,0
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,0,5,152,0,0,0,0,0,0,12,84,28,3,0,4,135,0,0,0,4,0,0,7,28,11,0,3,0,49,0,0,9,10,4,7,22,105,30,3,6,3,200,0,0,4,0,0,5,4,9,0,0,0,6,32,26,23,119,115,74,93,403,1257,297,29,25,65,2531,4,0,4,0,6,8,18,29,8,0,0,8,79,0,0,0,6,0,0,6,3,0,0,0,0,21,5,7,8,7,6,4,11,10,0,0,0,5,48,0,4,15,14,5,8,15,17,3,0,0,0,85,0,0,41,7,13,12,20,21,4,3,0,3,133,0,3,15,13,8,13,35,32,8,0,0,7,129,0,0,8,5,10,25,51,42,5,0,0,3,164,0,0,4,16,9,10,66,74,15,0,5,4,209,0,0,4,8,3,23,119,108,10,6,0,10,284,0,0,4,11,7,22,113,120,16,0,3,4,287,0,0
506031128,0,0,55,0,0,0,0,0,0,4,23,8,0,0,0,40,0,0,3,0,0,0,0,11,7,0,0,0,20,3,0,0,0,5,5,14,49,9,3,0,3,90,0,0,0,0,0,0,3,4,0,5,0,10,20,11,3,58,34,32,60,271,486,97,17,9,37,1111,0,0,0,5,0,4,8,0,0,0,0,3,20,0,0,0,0,0,0,4,0,0,0,0,3,11,0,0,0,0,0,4,10,0,0,0,0,0,15,0,0,3,3,0,4,13,5,0,0,0,0,36,0,0,10,4,3,6,16,10,0,0,0,0,47,0,0,6,7,5,14,21,25,0,0,0,0,72,0,3,0,11,3,12,32,21,0,0,0,4,87,0,0,0,0,6,12,29,31,0,0,0,0,86,0,0,9,5,0,12,55,39,11,0,0,0,124,0,0,5,5,4,9,43,44,4,0,0,4,114,0,0
506031129,9,0,63,0,0,0,0,0,0,3,26,23,19,6,0,80,0,0,0,0,0,4,3,8,18,11,15,0,56,0,0,0,0,0,0,8,24,28,9,13,3,90,0,0,5,0,0,0,4,0,0,0,0,0,14,7,9,44,25,27,29,152,374,231,77,67,30,1072,0,0,0,0,3,0,5,7,3,0,6,4,28,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,4,5,0,0,0,4,11,0,0,0,3,0,0,5,10,0,0,0,0,27,0,0,16,0,0,4,9,10,4,0,0,0,50,0,0,4,6,5,5,10,15,6,0,0,0,44,0,0,0,0,0,3,12,9,4,3,0,6,38,0,0,0,0,3,5,12,22,4,3,0,0,53,0,0,6,0,0,4,20,33,9,4,0,5,79,0,0,4,0,0,9,26,39,17,4,4,5,103,0,0
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031131,0,0,69,0,0,0,0,0,0,0,10,41,16,3,0,87,0,0,0,0,0,0,5,12,18,17,0,0,49,0,0,6,0,0,0,7,32,26,14,6,0,94,0,0,0,0,0,0,0,5,0,0,0,3,9,5,21,55,29,15,27,80,444,301,101,24,35,1121,0,0,0,0,0,0,0,5,5,0,0,0,20,0,0,3,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,3,0,0,0,13,0,3,11,0,0,0,3,0,3,0,0,0,22,0,0,12,8,4,3,4,6,4,0,0,0,45,0,0,3,4,0,0,4,10,5,0,0,3,25,0,0,5,0,0,0,12,17,0,0,0,0,47,0,0,4,0,0,0,10,21,8,4,0,0,53,0,0,0,5,5,0,15,35,12,0,0,6,79,0,0,0,3,0,3,13,35,15,3,0,0,71,0,0
506041132,0,5,72,0,0,0,0,0,3,10,40,14,0,0,3,71,0,0,0,0,0,0,0,13,5,0,0,0,27,0,0,5,3,5,10,37,68,17,0,3,7,157,0,0,5,7,0,0,7,4,4,0,0,15,37,21,13,125,66,60,121,523,707,145,12,13,88,1899,4,0,6,3,0,10,15,10,0,0,0,5,48,0,5,0,0,3,4,3,5,4,0,0,0,18,0,6,7,0,6,4,6,0,0,0,0,0,34,3,3,15,12,4,8,16,0,0,0,0,7,71,0,4,31,9,6,13,21,12,0,0,0,7,105,0,0,6,16,11,16,40,17,0,3,0,5,111,0,0,9,12,9,31,61,26,3,0,0,8,159,0,0,11,11,18,19,64,53,5,0,0,7,183,0,0,4,10,9,37,112,56,8,0,0,3,241,0,0,0,4,11,29,99,77,8,3,0,7,232,0,0
506041133,3,0,102,0,0,0,3,0,4,0,26,59,21,0,0,121,0,0,0,0,0,0,0,9,38,7,0,3,62,0,0,0,0,3,0,0,46,45,13,5,0,116,0,0,0,0,0,0,0,3,4,0,0,3,15,3,7,10,18,12,20,39,499,478,79,17,28,1211,0,0,0,0,0,0,0,5,4,0,0,7,22,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,3,0,0,0,9,0,0,3,0,0,0,0,7,10,0,0,6,31,0,0,0,0,0,0,3,22,3,0,0,0,37,0,0,3,0,5,8,9,22,8,3,0,4,65,0,0,0,3,5,11,6,44,13,0,0,0,76,0,0,0,0,6,7,18,52,18,3,0,0,102,0,0,3,0,0,0,6,63,26,8,0,8,110,0,0
506041134,0,0,53,4,0,5,0,0,3,11,19,3,0,3,0,41,0,0,3,0,0,0,4,13,5,0,0,0,21,0,0,3,7,5,3,35,55,5,0,0,6,123,0,0,8,6,0,3,7,7,0,0,0,22,63,20,39,132,180,74,162,666,614,57,6,14,82,2040,0,0,5,8,0,13,15,10,0,0,0,5,54,0,0,0,5,0,0,0,0,0,0,0,0,13,5,3,21,8,3,0,16,0,0,0,0,4,58,3,3,21,25,17,22,26,6,0,0,0,6,133,0,4,40,39,26,31,47,16,0,0,0,3,206,0,7,25,38,44,39,77,27,0,0,0,5,255,0,0,8,14,24,32,93,10,0,0,0,0,185,0,0,13,3,24,58,85,33,0,0,3,3,220,5,0,5,12,14,55,127,32,4,0,3,9,253,0,0,7,9,11,38,97,54,3,0,0,4,213,0,3
506041135,0,0,43,0,0,0,0,0,0,0,22,34,5,0,3,62,0,0,0,0,0,6,0,14,21,7,0,3,50,0,0,0,4,0,3,6,36,31,7,0,5,88,0,0,0,0,0,0,0,0,5,0,0,5,13,5,0,19,36,24,43,105,420,273,44,3,33,998,0,0,0,0,0,0,4,8,3,0,0,5,22,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,3,0,0,0,0,14,0,0,0,0,0,0,3,6,0,0,0,0,18,0,0,0,4,0,11,4,9,0,0,0,3,32,0,0,0,3,5,3,16,25,3,5,0,3,66,0,0,0,3,7,5,17,31,8,0,0,9,88,0,0,0,3,4,5,22,28,4,0,0,0,65,0,0,3,3,0,8,28,45,15,0,0,0,102,0,0,0,3,5,6,19,63,19,4,0,6,123,0,0
506041136,6,3,35,0,0,5,3,0,0,7,9,3,0,0,0,26,0,0,0,0,0,3,5,8,4,0,0,0,24,0,0,3,0,3,0,21,28,3,0,4,7,80,0,0,0,0,0,3,5,6,0,0,0,3,20,12,13,68,113,62,105,328,370,41,4,13,47,1172,0,0,0,0,0,3,4,7,0,0,0,11,34,0,0,4,0,0,4,0,0,0,0,0,0,13,0,3,6,0,0,4,8,0,0,0,3,0,27,0,4,4,10,12,7,12,14,0,0,0,0,75,0,0,12,9,8,18,12,10,0,0,0,7,78,0,0,3,13,11,25,23,9,0,0,0,8,97,0,0,8,11,9,17,39,19,0,0,0,8,101,4,0,4,11,6,32,38,14,0,0,0,3,115,0,0,3,4,10,39,77,20,0,0,0,4,162,0,0,0,0,7,30,58,36,3,0,0,4,137,0,0
506041137,0,0,62,0,0,0,3,0,0,9,30,24,0,0,4,76,0,0,0,0,0,0,4,4,4,0,0,0,15,0,0,8,3,5,6,15,58,25,0,0,8,125,0,0,5,0,0,0,0,8,3,0,0,4,24,9,19,64,76,48,95,324,665,182,3,12,47,1547,0,0,0,5,0,8,13,7,0,0,0,6,47,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,7,3,0,6,4,4,0,0,0,31,0,3,12,10,5,3,14,4,0,0,0,9,63,0,5,18,8,0,4,20,13,0,0,0,4,85,0,0,7,8,5,16,41,20,0,0,0,0,93,0,0,8,16,8,24,46,35,3,0,0,3,139,0,0,10,3,5,22,52,44,8,0,0,7,152,0,0,4,7,3,19,69,60,9,0,0,9,176,3,0,9,4,3,18,78,59,4,3,0,5,185,0,0
506051138,0,0,74,0,0,0,0,0,0,0,33,26,0,3,4,68,0,0,0,3,0,0,0,3,22,6,0,0,41,0,0,0,4,5,6,13,43,34,7,0,8,120,0,0,0,0,0,0,4,8,4,0,0,4,20,12,12,68,73,35,52,189,511,243,30,12,41,1279,0,0,0,3,0,0,3,0,0,0,0,5,15,0,0,0,0,0,0,3,0,0,0,0,4,14,0,4,0,0,0,0,0,5,0,0,0,4,14,0,5,8,9,5,3,3,7,0,0,0,0,50,0,0,18,11,8,3,15,8,5,0,0,4,67,0,0,4,9,5,8,22,23,9,0,0,3,84,0,0,4,6,0,5,30,21,3,0,0,4,76,0,0,7,4,3,8,27,27,7,0,0,4,91,0,0,3,0,5,13,36,48,12,3,0,4,131,0,0,5,3,4,10,33,60,14,3,0,4,135,0,0
506051139,0,0,58,0,0,0,0,0,3,6,25,21,0,0,0,64,0,0,0,0,0,0,0,10,9,4,0,0,21,3,0,6,0,5,5,7,40,27,5,0,4,94,0,0,0,0,0,0,0,5,0,0,0,4,10,3,0,27,32,27,44,95,431,187,13,9,22,879,0,0,5,4,0,0,0,13,3,0,0,8,26,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,4,0,0,3,0,0,0,0,13,0,0,3,3,0,0,0,10,0,0,0,8,26,0,0,11,0,0,3,8,8,4,0,0,0,38,0,0,0,6,4,4,14,18,0,0,0,0,54,0,0,0,3,0,3,16,29,3,0,0,3,59,0,0,0,7,0,5,20,27,3,0,0,0,68,0,0,0,3,0,6,21,59,7,0,0,0,100,0,0,0,0,0,0,18,46,14,0,0,6,85,0,0
506051140,4,0,39,0,0,0,0,0,0,0,6,16,6,0,0,33,0,0,0,0,0,0,0,3,4,3,12,0,21,0,0,3,0,0,0,3,21,10,3,4,0,44,0,0,0,0,0,0,3,0,0,0,0,0,6,8,8,35,20,14,39,91,215,117,27,23,14,618,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,6,3,0,0,3,6,3,0,0,3,24,0,0,12,0,4,0,5,4,3,0,0,0,32,0,0,3,4,0,0,21,6,5,0,0,0,40,0,0,0,0,3,4,14,8,0,4,0,0,42,0,0,4,3,3,6,12,15,3,0,0,0,44,0,0,0,0,0,5,21,34,6,0,0,0,70,0,0,4,0,0,3,18,24,13,0,3,0,66,0,0
506051141,0,0,9,0,0,0,0,0,0,6,6,3,10,3,0,21,0,0,0,0,0,0,0,5,9,3,0,0,17,0,0,0,0,0,4,4,8,9,3,3,0,31,0,0,5,0,0,0,0,0,0,0,0,4,11,4,3,25,43,15,20,61,104,72,24,7,20,396,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,0,0,4,3,3,0,0,0,16,0,0,4,8,0,0,4,3,0,0,0,0,23,0,0,0,12,4,3,3,9,0,0,0,4,37,0,0,0,3,0,0,5,0,0,0,0,0,19,0,0,0,4,3,4,13,7,3,0,0,0,36,0,0,0,0,0,5,4,10,3,0,0,0,33,0,0,0,0,4,0,4,7,0,4,0,0,32,0,0
506061142,0,0,40,0,0,0,0,0,0,0,15,15,0,0,0,33,0,0,0,0,0,0,0,9,3,0,0,0,21,0,0,0,0,0,0,4,34,5,9,0,3,53,0,0,0,0,0,0,0,9,0,0,0,0,11,3,0,4,13,4,8,88,463,110,11,4,12,724,0,0,0,0,0,0,0,10,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,3,7,0,0,0,0,15,0,0,0,0,0,4,0,11,0,0,0,0,25,0,0,0,10,0,5,14,24,3,0,0,5,59,0,0,0,0,5,0,9,17,6,0,0,0,44,0,0,0,6,0,8,21,32,8,0,0,0,73,0,0,0,0,0,0,22,58,6,0,0,0,85,0,0,0,0,0,0,19,54,15,0,0,3,98,0,0
506061143,0,0,12,0,0,0,0,0,0,0,0,8,3,0,0,13,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,7,5,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,12,16,26,53,33,20,14,15,199,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,3,0,0,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,4,5,0,0,0,0,17,0,0,0,0,4,0,3,3,0,3,0,0,17,0,0,0,0,0,5,4,7,0,0,3,5,23,0,0,0,0,0,6,6,6,0,0,0,0,15,0,0
506061144,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,8,13,27,29,14,11,4,15,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,5,0,4,0,3,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,4,3,0,0,0,0,0,9,0,0,0,0,0,0,4,3,0,0,0,0,6,0,0
506071145,6,0,134,0,0,0,5,3,8,23,75,50,26,18,3,215,0,0,0,0,0,4,6,15,36,22,34,0,116,0,0,4,0,0,7,31,66,45,18,16,8,207,0,4,4,0,0,0,5,4,3,0,0,10,32,12,32,118,99,40,123,487,819,369,139,126,67,2441,0,0,4,0,0,5,13,5,3,0,0,8,39,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,4,3,0,0,5,5,0,0,0,3,32,0,7,19,7,3,11,22,8,0,0,0,3,80,0,3,39,12,3,13,29,9,3,3,4,6,120,0,0,11,21,8,15,55,26,17,3,0,4,156,0,0,0,5,0,18,41,28,8,5,0,0,110,0,0,7,5,8,25,62,39,10,0,0,0,166,0,0,0,4,3,15,72,48,15,0,5,6,180,0,0,5,10,8,19,68,89,25,5,4,3,231,0,0
