SA2_CODE_2021,C16_Rel_NS_0_14,C16_Rel_NS_15_24,C16_Rel_NS_25_34,C16_Rel_NS_35_44,C16_Rel_NS_45_54,C16_Rel_NS_55_64,C16_Rel_NS_65_74,C16_Rel_NS_75_84,C16_Rel_NS_85ov,C16_Rel_NS_Tot,C16_Tot_0_14,C16_Tot_15_24,C16_Tot_25_34,C16_Tot_35_44,C16_Tot_45_54,C16_Tot_55_64,C16_Tot_65_74,C16_Tot_75_84,C16_Tot_85ov,C16_Tot_Tot,C21_Buddhism_0_14,C21_Buddhism_15_24,C21_Buddhism_25_34,C21_Buddhism_35_44,C21_Buddhism_45_54,C21_Buddhism_55_64,C21_Buddhism_65_74,C21_Buddhism_75_84,C21_Buddhism_85ov,C21_Buddhism_Tot,C21_Christ_Angli_0_14,C21_Christ_Angl_15_24,C21_Christ_Angl_25_34,C21_Christ_Angl_35_44,C21_Christ_Angl_45_54,C21_Christ_Angl_55_64,C21_Christ_Angl_65_74,C21_Christ_Angl_75_84,C21_Christ_Anglic_85ov,C21_Christ_Anglic_Tot,C21_Chr_Ass_Apo_0_14,C21_Chr_Ass_Apo_15_24,C21_Chr_Ass_Apo_25_34,C21_Chr_Ass_Apo_35_44,C21_Chr_Ass_Apo_45_54,C21_Chr_Ass_Apo_55_64,C21_Chr_Ass_Apo_65_74,C21_Chr_Ass_Apo_75_84,C21_Chr_Ass_Apo_85ov,C21_Chr_Ass_Apo_Tot,C21_Chr_Bapt_0_14,C21_Chr_Bapt_15_24,C21_Chr_Bapt_25_34,C21_Chr_Bapt_35_44,C21_Chr_Bapt_45_54,C21_Chr_Bapt_55_64,C21_Chr_Bapt_65_74,C21_Chr_Bapt_75_84,C21_Chr_Bapt_85ov,C21_Chr_Bapt_Tot,C21_Chr_Breth_0_14,C21_Chr_Bret_15_24,C21_Chr_Bret_25_34,C21_Chr_Bret_35_44,C21_Chr_Bret_45_54,C21_Chr_Bret_55_64,C21_Chr_Bret_65_74,C21_Chr_Bret_75_84,C21_Chr_Breth_85ov,C21_Chr_Bret_Tot,C21_Chr_Cath_0_14,C21_Chr_Cath_15_24,C21_Chr_Cath_25_34,C21_Chr_Cath_35_44,C21_Chr_Cath_45_54,C21_Chr_Cath_55_64,C21_Chr_Cath_65_74,C21_Chr_Cath_75_84,C21_Chr_Catho_85ov,C21_Chr_Catho_Tot,C21_C_Chur_Christ_0_14,C21_C_Chur_Christ_15_24,C21_C_Chur_Christ_25_34,C21_C_Chur_Christ_35_44,C21_C_Chur_Christ_45_54,C21_C_Chur_Christ_55_64,C21_C_Chur_Christ_65_74,C21_C_Chur_Christ_75_84,C21_C_Chur_Christ_85ov,C21_C_Chur_Christ_Tot,C21_C_East_Ortho_0_14,C21_C_East_Ortho_15_24,C21_C_East_Ortho_25_34,C21_C_East_Ortho_35_44,C21_C_East_Ortho_45_54,C21_C_East_Ortho_55_64,C21_C_East_Ortho_65_74,C21_C_East_Ortho_75_84,C21_C_East_Ortho_85ov,C21_C_East_Ortho_Tot,C21_C_Jeh_Wit_0_14,C21_C_Jeh_Wit_15_24,C21_C_Jeh_Wit_25_34,C21_C_Jeh_Wit_35_44,C21_C_Jeh_Wit_45_54,C21_C_Jeh_Wit_55_64,C21_C_Jeh_Wit_65_74,C21_C_Jeh_Wit_75_84,C21_C_Jeh_Wit_85ov,C21_C_Jeh_Wit_Tot,C21_C_La_Da_Sai_0_14,C21_C_La_Da_Sa_15_24,C21_C_La_Da_Sa_25_34,C21_C_La_Da_Sa_35_44,C21_C_La_Da_Sa_45_54,C21_C_La_Da_Sa_55_64,C21_C_La_Da_Sa_65_74,C21_C_La_Da_Sa_75_84,C21_C_Lat_Da_Sa_85ov,C21_C_Lat_Da_Sa_Tot,C21_C_Luthe_0_14,C21_C_Luthe_15_24,C21_C_Luthe_25_34,C21_C_Luthe_35_44,C21_C_Luthe_45_54,C21_C_Luthe_55_64,C21_C_Luthe_65_74,C21_C_Luthe_75_84,C21_C_Luthe_85ov,C21_C_Luthe_Tot,C21_C_Ori_Orth_0_14,C21_C_Ori_Orth_15_24,C21_C_Ori_Orth_25_34,C21_C_Ori_Orth_35_44,C21_C_Ori_Orth_45_54,C21_C_Ori_Orth_55_64,C21_C_Ori_Orth_65_74,C21_C_Ori_Orth_75_84,C21_C_Ori_Orth_85ov,C21_C_Ori_Ort_Tot,C21_C_Oth_Pro_0_14,C21_C_Oth_Pro_15_24,C21_C_Oth_Pro_25_34,C21_C_Oth_Pro_35_44,C21_C_Oth_Pro_45_54,C21_C_Oth_Pro_55_64,C21_C_Oth_Pro_65_74,C21_C_Oth_Pro_75_84,C21_C_Oth_Pro_85ov,C21_C_Oth_Pro_Tot,C21_C_Pent_0_14,C21_C_Pent_15_24,C21_C_Pent_25_34,C21_C_Pent_35_44,C21_C_Pent_45_54,C21_C_Pent_55_64,C21_C_Pent_65_74,C21_C_Pent_75_84,C21_C_Pent_85ov,C21_C_Pent_Tot,C21_C_Pres_Ref_0_14,C21_C_Pres_Ref_15_24,C21_C_Pres_Ref_25_34,C21_C_Pres_Ref_35_44,C21_C_Pres_Ref_45_54,C21_C_Pres_Ref_55_64,C21_C_Pres_Ref_65_74,C21_C_Pres_Ref_75_84,C21_C_Pres_Ref_85ov,C21_C_Pres_Ref_Tot,C21_C_Sal_Army_0_14,C21_C_Sal_Army_15_24,C21_C_Sal_Army_25_34,C21_C_Sal_Army_35_44,C21_C_Sal_Army_45_54,C21_C_Sal_Army_55_64,C21_C_Sal_Army_65_74,C21_C_Sal_Army_75_84,C21_C_Sal_Army_85ov,C21_C_Sal_Army_Tot,C21_C_Sev_day_Adv_0_14,C21_C_Sev_day_Adv_15_24,C21_C_Sev_day_Adv_25_34,C21_C_Sev_day_Adv_35_44,C21_C_Sev_day_Adv_45_54,C21_C_Sev_day_Adv_55_64,C21_C_Sev_day_Adv_65_74,C21_C_Sev_day_Adv_75_84,C21_C_Sev_day_Adv_85ov,C21_C_Sev_day_Adv_Tot,C21_Chr_Unit_Ch_0_14,C21_Chr_Unit_Ch_15_24,C21_Chr_Unit_Ch_25_34,C21_Chr_Unit_Ch_35_44,C21_Chr_Unit_Ch_45_54,C21_Chr_Unit_Ch_55_64,C21_Chr_Unit_Ch_65_74,C21_Chr_Unit_Ch_75_84,C21_Chr_Unit_Ch_85ov,C21_Chr_Unit_Ch_Tot
505011082,99,70,67,69,93,126,82,26,15,652,1731,1196,712,1079,1480,1574,1242,453,160,9620,4,0,7,15,11,20,13,0,0,80,180,99,45,109,219,263,385,207,52,1567,0,0,0,0,0,0,0,0,0,0,23,12,3,8,19,23,22,8,0,116,5,0,0,0,0,0,0,0,0,3,528,364,122,263,386,390,369,199,70,2698,5,0,5,3,3,5,14,0,5,37,19,7,5,9,24,28,17,11,3,129,0,0,4,0,3,4,6,6,0,18,7,0,0,0,3,0,0,4,0,20,3,4,3,0,5,5,3,0,0,21,0,4,0,0,0,3,0,0,0,7,7,0,0,3,4,8,9,12,0,43,15,20,8,8,25,12,16,7,0,113,0,5,4,0,20,38,31,24,12,130,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,50,26,4,27,49,43,60,40,10,311
505011083,87,97,57,66,79,85,51,16,3,536,1682,1472,685,1114,1643,1493,706,347,141,9281,8,5,7,18,17,16,16,0,0,90,111,133,49,104,193,340,259,150,54,1390,0,0,0,0,0,0,0,0,0,0,38,23,8,26,39,21,19,9,4,187,0,0,0,0,0,0,0,0,0,0,349,234,132,223,255,375,255,92,41,1952,10,10,0,5,7,7,9,4,0,54,0,10,10,7,6,25,15,0,0,85,0,5,0,0,4,0,0,0,0,10,3,0,0,6,0,0,0,0,0,11,4,5,0,0,5,3,8,4,5,27,0,0,0,0,0,0,0,0,0,0,10,4,5,7,9,15,6,9,0,59,25,14,12,13,18,19,13,3,0,102,19,12,5,9,25,41,38,21,8,180,0,6,0,0,5,5,0,0,0,11,0,0,0,0,0,0,3,0,0,11,24,16,7,20,19,50,40,16,8,197
505021084,208,140,279,187,160,132,154,122,142,1516,2500,1571,2665,2141,1810,1564,1608,1080,418,15361,48,55,67,96,54,40,44,8,6,415,79,38,56,113,147,158,262,210,69,1140,0,0,0,0,0,0,0,0,0,0,23,22,17,25,22,19,29,12,0,172,0,0,0,0,0,0,0,0,0,3,781,440,534,603,615,508,522,443,215,4661,8,0,4,0,5,3,6,3,0,30,102,63,53,116,96,114,131,115,53,853,4,5,8,10,12,10,7,10,8,78,0,0,0,0,0,8,0,3,0,12,0,0,0,4,3,3,3,7,0,27,17,3,3,9,0,4,0,0,0,36,20,8,7,16,9,15,23,10,0,110,26,14,18,11,22,14,8,6,0,119,8,4,12,16,11,16,30,16,14,131,0,0,3,3,0,4,12,8,0,38,5,0,3,0,0,7,3,0,0,16,16,18,8,17,17,34,61,45,12,223
505021085,458,283,473,246,241,196,143,75,13,2118,4235,2828,4160,2616,2246,1867,1299,637,158,20049,195,139,183,227,188,164,92,36,15,1247,74,63,89,93,120,195,154,148,41,962,0,0,0,0,0,0,0,0,0,0,223,91,165,125,87,54,38,18,3,808,0,0,0,0,0,0,0,0,0,0,581,374,488,404,428,382,369,195,54,3281,3,13,0,9,0,4,4,3,0,42,114,67,83,90,84,78,81,32,9,631,10,4,9,23,14,18,30,10,0,123,12,7,6,9,9,5,9,0,0,59,0,0,0,0,0,3,0,3,0,13,72,30,29,34,31,14,0,0,0,207,39,16,27,35,13,23,19,8,5,181,81,29,77,52,35,28,20,15,3,333,33,19,15,29,24,14,20,22,5,175,0,6,0,3,3,5,3,8,0,23,18,4,13,20,6,8,7,0,0,76,24,9,18,18,13,21,20,11,8,134
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,236,158,471,260,217,166,107,88,115,1826,2492,1708,3940,2475,2011,1661,1063,726,469,16555,44,20,55,87,57,38,23,6,4,338,136,134,133,145,262,282,259,173,107,1631,0,0,0,0,0,0,0,0,0,0,28,8,34,26,16,21,23,14,7,173,0,0,0,0,0,0,0,0,0,0,638,378,696,602,441,409,353,218,108,3845,5,0,0,6,9,3,7,12,11,49,38,24,32,38,28,54,15,21,13,259,24,8,13,25,8,12,12,10,4,111,7,3,6,4,0,3,5,5,0,29,4,5,4,8,14,5,5,3,0,46,0,0,4,3,0,0,3,0,0,12,15,9,18,13,24,15,12,0,0,102,15,20,18,21,12,25,17,6,0,134,4,11,19,17,22,34,23,14,13,152,0,0,0,0,0,3,5,6,6,22,4,0,8,0,0,5,3,4,0,24,21,14,21,30,34,50,37,39,19,262
505021089,326,186,151,229,201,210,155,79,76,1614,4404,2208,1946,2966,2874,2365,2008,1057,473,20303,20,17,21,58,40,42,42,9,0,248,353,235,96,283,468,385,525,456,217,3023,0,0,0,0,0,0,0,0,0,0,35,18,20,33,36,39,45,22,16,274,0,0,0,0,0,0,0,0,0,0,1189,622,315,689,785,549,567,425,187,5318,7,3,8,5,8,14,20,13,5,81,72,30,27,51,54,53,48,29,12,365,9,3,7,3,10,17,9,4,7,68,12,9,6,4,4,0,5,3,0,40,3,6,0,9,7,17,15,14,3,75,7,4,4,0,5,0,0,0,0,20,28,10,4,18,23,20,13,16,10,156,24,16,11,23,10,5,19,4,0,116,26,12,16,32,26,52,49,44,26,291,0,5,0,0,0,0,6,3,0,16,0,0,0,0,3,7,4,0,0,9,37,28,16,38,51,84,126,99,39,506
505021090,316,194,531,299,200,156,110,85,29,1924,2844,2029,4982,2714,1710,1488,1003,760,240,17769,94,97,169,214,142,109,85,23,11,936,62,38,92,107,102,158,149,132,56,887,0,0,0,0,0,0,0,0,0,0,54,32,45,34,32,29,20,11,5,269,0,0,0,0,0,0,0,0,0,0,625,387,792,714,452,431,379,225,91,4096,3,0,0,0,6,7,3,3,4,32,68,46,84,109,82,82,80,60,33,642,8,12,14,19,21,25,25,12,6,136,3,5,12,5,6,4,4,4,3,39,10,3,4,3,0,3,4,0,0,34,26,10,9,18,12,4,0,0,0,83,33,3,17,31,13,18,3,6,0,126,69,22,51,48,21,19,16,6,0,254,14,8,12,16,19,17,10,11,12,122,0,0,0,0,0,3,0,4,0,18,10,4,6,11,8,4,0,0,4,50,11,8,4,16,18,25,16,18,5,124
505021091,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,12,0,0,0,0,0,4,0,0,0,3,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,15,4,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021092,224,155,538,301,237,170,116,57,18,1823,2144,1521,4096,2528,1870,1498,1004,540,214,15423,15,22,32,40,50,20,21,3,0,206,101,129,144,144,261,270,263,186,73,1575,0,0,0,0,0,0,0,0,0,0,16,15,12,24,12,21,19,13,6,125,0,0,0,0,0,0,0,0,0,0,531,317,670,579,454,391,258,150,79,3423,0,0,0,5,3,3,5,6,0,21,24,8,28,22,29,22,15,10,0,162,9,0,17,5,9,9,0,4,4,62,0,0,0,0,0,0,0,0,0,3,4,0,4,15,3,0,3,6,0,41,0,0,3,0,0,0,0,0,0,4,3,7,14,13,11,9,6,3,4,70,13,5,23,14,12,5,14,7,4,93,6,5,16,16,17,30,19,35,13,154,6,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,3,10,13,13,13,43,40,47,40,18,237
505021093,147,129,233,151,165,125,107,46,28,1130,2186,1587,2593,2001,1752,1567,1192,647,223,13747,109,70,254,221,85,67,49,9,5,867,51,33,46,52,130,143,154,107,29,754,0,0,0,0,0,0,0,0,0,0,35,17,22,25,23,11,19,11,5,168,0,0,0,0,0,0,0,0,0,0,778,536,462,587,648,599,591,369,127,4691,5,3,4,4,11,6,5,10,0,44,79,85,34,77,93,120,114,66,44,725,6,0,7,4,7,4,17,7,0,52,0,0,0,0,0,0,6,7,0,10,0,0,0,0,4,0,0,6,0,13,4,0,8,0,0,0,0,0,0,5,16,8,21,8,13,13,17,3,0,90,28,9,25,20,9,26,14,5,0,139,10,0,14,18,8,27,24,9,5,116,0,0,0,0,0,0,3,0,0,8,6,8,7,5,5,0,0,0,3,31,7,8,10,19,17,20,25,24,5,127
505021094,96,54,80,72,101,106,93,28,16,637,1331,768,849,987,1070,1056,884,416,168,7522,6,6,4,8,10,8,8,3,0,53,96,80,37,90,162,172,235,186,55,1112,0,0,0,0,0,0,0,0,0,0,9,6,6,5,10,11,11,11,0,76,0,0,0,0,0,0,0,0,0,0,399,253,111,213,314,264,217,117,31,1915,0,0,0,0,0,10,11,5,0,24,23,6,3,16,26,21,16,5,0,120,5,6,3,3,5,5,4,0,0,34,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,7,3,3,0,26,0,3,0,0,3,0,0,0,0,4,8,0,0,9,7,5,10,0,0,33,19,0,9,12,4,3,13,6,0,73,8,3,4,4,7,18,19,21,4,88,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,7,11,7,3,9,15,35,43,28,16,185
505021095,161,78,296,205,108,116,71,62,56,1159,1607,1051,3150,1961,1331,1115,784,544,354,11894,67,59,260,139,52,40,50,7,8,671,28,27,66,68,108,142,127,78,60,699,0,0,0,0,0,0,0,0,0,0,8,11,19,21,22,12,6,12,0,116,0,0,0,0,0,0,0,0,0,0,458,292,474,448,416,405,293,219,145,3157,3,3,3,5,0,3,5,5,0,30,44,31,44,43,51,37,45,30,21,350,19,9,8,22,16,6,5,7,0,95,0,0,0,0,3,0,5,0,0,12,0,0,0,0,0,0,9,4,0,17,5,0,0,6,0,0,3,0,0,16,4,3,12,14,7,3,3,0,6,60,13,3,18,13,9,11,4,7,3,87,5,0,16,10,14,23,18,19,4,105,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,3,17,8,0,9,20,13,21,32,19,15,129
505021096,175,125,93,124,153,140,85,68,25,979,2910,1781,1292,1900,1996,1532,1204,992,334,13945,43,26,31,68,65,40,48,15,0,342,226,187,62,158,303,250,267,313,138,1911,0,0,0,0,0,0,0,0,0,0,32,26,11,22,31,16,21,19,3,187,0,0,0,0,0,0,0,0,0,0,725,485,203,359,527,434,297,265,136,3429,15,5,3,9,10,12,10,9,5,74,36,21,27,22,33,30,35,18,12,234,8,0,3,0,0,5,3,3,0,26,0,5,0,0,3,0,0,0,0,4,9,0,0,9,3,4,5,4,4,35,8,3,0,0,0,0,0,0,0,19,15,7,10,10,10,12,14,10,0,101,20,11,14,9,18,18,9,10,6,107,15,14,5,10,35,32,35,34,20,194,0,0,0,0,0,0,4,4,4,8,0,0,0,0,0,3,0,0,0,3,27,12,14,22,48,41,59,98,43,361
505021097,213,167,264,230,181,154,111,138,152,1608,2293,1733,2687,2162,1957,1708,1256,1127,795,15714,60,52,137,144,71,48,35,22,11,577,86,84,76,95,166,186,227,217,161,1295,0,0,0,0,0,0,0,0,0,0,21,6,21,20,18,25,14,16,12,152,0,0,0,0,0,0,0,0,0,0,616,444,506,488,588,532,397,358,231,4153,7,6,0,6,5,6,11,9,3,52,93,80,69,75,100,99,49,59,33,660,8,5,3,8,9,8,4,7,8,60,6,4,5,5,6,6,3,7,4,44,8,0,0,5,4,3,3,6,3,36,3,0,7,3,4,4,0,0,0,12,4,3,11,7,16,10,5,0,11,72,10,7,3,23,10,3,11,0,0,75,4,3,8,13,6,20,29,29,15,129,0,0,0,0,0,0,6,0,4,21,5,0,0,0,3,0,3,0,0,16,8,13,3,24,16,46,62,38,45,253
505021301,127,124,111,103,117,102,70,49,19,823,1902,1631,1272,1378,1748,1519,1152,797,281,11668,68,87,68,76,127,122,86,27,18,688,46,44,30,35,104,137,150,151,58,761,0,0,0,0,0,0,0,0,0,0,14,7,9,9,20,12,18,9,6,102,0,0,0,0,0,0,0,0,0,0,546,507,292,339,523,551,443,329,121,3654,0,0,4,0,0,5,10,5,4,21,105,107,81,91,125,126,105,81,54,886,6,5,0,3,7,4,4,5,3,28,12,0,0,6,3,3,4,0,0,34,0,0,0,0,0,3,3,3,3,20,3,3,5,0,7,3,7,3,0,30,3,3,7,4,0,12,5,10,5,44,0,4,0,8,6,3,13,3,0,45,5,4,3,10,6,10,23,21,4,78,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,9,4,6,0,7,18,16,21,42,17,133
505021302,174,103,147,159,153,114,101,79,32,1056,1976,1323,1948,1805,1571,1355,1104,972,403,12465,43,35,67,85,84,64,62,23,8,473,37,48,44,79,131,136,178,175,131,965,0,0,0,0,0,0,0,0,0,0,13,18,16,18,18,17,16,20,4,140,0,0,0,0,0,0,0,0,0,6,563,307,350,403,483,403,331,298,146,3288,3,0,0,3,8,4,5,11,6,32,63,48,30,58,67,62,49,43,19,437,0,8,0,0,3,3,0,3,0,26,0,4,0,5,7,6,4,0,0,30,0,5,0,0,4,7,3,4,0,24,0,0,0,0,0,0,0,0,0,6,4,0,5,4,4,9,14,9,4,45,5,7,9,15,7,4,9,0,0,64,12,5,3,8,7,15,21,20,3,97,0,0,0,0,0,3,6,3,0,14,0,5,3,0,0,3,0,0,0,13,7,7,8,16,24,25,31,44,27,193
505031098,213,146,146,117,140,128,54,39,10,986,2471,1784,1609,1563,1692,1482,866,430,91,11976,139,106,93,136,138,138,86,24,5,867,55,64,32,71,109,188,145,114,33,815,0,0,0,0,0,0,0,0,0,0,129,91,58,76,63,49,23,15,4,512,0,0,0,0,0,0,0,0,0,0,384,309,207,286,327,366,314,172,51,2428,6,11,0,0,6,4,3,0,4,27,54,56,38,55,53,74,38,7,6,379,5,14,7,10,5,16,10,8,3,75,0,0,3,5,6,0,4,0,0,21,0,0,3,0,0,4,3,4,0,18,9,8,0,3,10,0,3,0,0,35,15,13,7,12,14,18,14,6,4,94,33,19,14,12,16,18,14,12,0,143,7,3,0,7,11,12,20,9,3,84,0,0,0,0,0,3,6,4,0,16,12,12,6,4,5,9,0,0,0,51,5,8,4,8,12,27,22,11,6,103
505031099,671,394,419,420,328,188,130,80,43,2675,5952,3379,3727,3491,2835,1455,1234,975,395,23440,36,26,27,70,43,21,20,3,0,252,222,196,132,261,442,381,380,440,223,2686,0,0,0,0,6,0,0,0,0,11,115,67,46,53,80,47,28,26,9,465,0,0,0,0,0,0,0,0,0,0,741,473,407,528,493,365,307,225,78,3617,4,3,4,8,0,11,5,0,0,37,15,10,23,12,16,22,9,9,0,118,17,17,13,17,34,18,13,18,3,157,83,44,30,38,27,13,18,5,0,261,10,0,4,3,3,0,9,5,0,34,16,11,9,10,5,7,8,4,0,71,15,18,13,20,29,20,18,8,7,155,80,58,58,61,40,37,20,11,0,371,38,35,14,27,48,50,52,33,37,331,0,0,0,0,4,5,5,14,4,36,19,14,7,9,7,11,0,0,0,61,17,17,14,16,27,32,40,42,18,234
505031100,273,185,279,190,160,109,51,16,4,1266,4318,2423,3197,2636,2106,1157,559,183,41,16618,54,20,37,71,34,23,11,0,0,252,287,217,154,224,395,339,207,98,20,1939,0,0,0,0,0,0,0,0,0,0,69,65,38,45,58,37,12,9,0,331,0,0,0,0,0,0,0,0,0,0,754,459,418,591,447,347,169,46,16,3235,14,5,6,12,6,3,0,0,0,44,18,18,14,28,16,10,11,0,0,122,15,3,11,3,11,12,6,0,0,65,19,17,14,14,11,5,7,7,0,85,0,0,0,5,4,0,0,0,0,20,24,10,5,13,8,8,0,0,0,76,14,3,9,12,19,20,5,8,0,86,101,41,56,63,37,20,11,0,0,340,39,16,20,20,51,43,23,10,0,226,0,0,0,0,4,5,3,0,0,9,7,0,8,3,9,7,0,0,0,47,29,24,11,29,33,31,27,3,3,191
505031101,286,179,273,188,166,99,54,15,3,1274,2818,2039,2599,1970,1713,1040,560,202,33,12968,40,20,46,66,46,36,9,9,3,273,142,88,101,146,219,242,198,105,19,1256,0,0,0,0,0,0,0,0,0,0,43,31,29,33,42,27,8,6,0,216,0,0,0,0,0,0,0,0,0,0,453,276,352,349,314,280,195,70,18,2309,5,3,0,3,0,0,4,6,0,18,24,8,16,19,15,12,3,5,0,107,17,0,12,12,5,21,15,3,0,86,14,13,5,10,3,3,6,0,0,65,0,0,0,0,4,6,5,0,0,15,5,5,6,4,7,0,0,0,0,25,3,4,9,13,9,23,8,9,0,80,49,23,35,40,25,22,14,7,0,214,25,14,13,25,26,31,23,20,0,187,0,0,0,0,0,0,0,0,0,6,0,0,3,4,0,5,0,0,0,10,18,6,11,14,15,16,20,10,0,120
505031102,138,89,141,115,106,77,65,31,4,772,1882,1196,1418,1201,1070,895,712,312,71,8759,77,62,87,90,82,94,43,9,9,554,30,37,25,46,74,90,134,72,8,521,0,0,0,0,0,0,0,0,0,0,141,63,78,55,49,40,27,8,3,457,3,3,0,0,0,0,0,0,0,7,298,189,161,200,228,204,203,115,37,1638,3,6,0,4,3,0,3,0,0,18,24,17,33,20,28,24,35,20,0,204,19,7,3,16,7,12,12,5,0,75,0,0,0,3,3,4,0,4,0,22,3,0,0,3,0,0,0,7,0,14,9,7,6,5,9,5,4,0,0,42,9,9,10,6,9,3,12,6,0,52,30,30,31,17,14,25,11,4,4,164,3,0,11,0,3,12,10,8,0,47,0,0,0,0,0,0,4,3,0,7,0,0,5,4,0,0,0,0,0,9,6,4,5,12,8,8,14,3,0,55
505031104,158,97,108,104,100,106,69,56,44,841,2022,1517,1459,1455,1444,1217,826,422,229,10587,103,96,92,102,165,130,89,21,12,806,56,53,26,48,86,155,138,69,31,656,0,0,0,0,0,0,0,0,0,0,64,25,26,39,26,30,17,8,4,240,0,0,0,0,0,0,0,0,0,0,349,248,261,295,279,324,262,176,75,2263,8,0,0,3,3,0,8,6,0,25,72,47,40,51,68,69,69,36,3,466,7,7,0,9,5,16,10,8,3,60,0,0,0,0,4,4,3,0,0,11,0,0,3,0,0,3,5,3,0,17,14,7,3,7,0,4,0,0,0,39,12,19,6,10,18,15,17,13,0,105,29,32,26,18,20,25,17,9,4,180,0,8,3,0,4,11,16,14,5,73,0,0,0,0,3,4,6,0,3,17,6,8,0,3,8,3,13,0,0,37,6,6,3,6,15,12,18,10,0,77
505031105,310,232,146,220,294,182,90,50,36,1558,4027,2932,1668,2739,3616,1938,1134,529,186,18780,7,12,9,24,41,23,13,0,0,138,431,424,148,267,704,620,408,248,83,3341,0,0,0,0,0,0,0,0,0,0,122,83,28,57,113,61,35,23,4,529,0,0,0,0,0,0,0,0,0,0,583,490,259,421,624,589,304,167,47,3487,0,7,0,0,3,8,3,0,0,21,18,16,10,19,28,28,14,3,0,145,0,4,4,8,14,17,14,10,0,70,19,7,10,14,5,3,9,0,0,71,7,0,0,5,4,10,5,3,0,36,0,5,0,7,0,0,5,3,0,18,17,15,6,22,34,23,13,19,3,154,64,52,40,35,56,49,20,6,0,312,51,35,13,34,89,64,32,16,12,339,0,0,0,0,0,6,3,3,0,17,3,0,0,0,7,3,0,3,0,23,27,30,12,23,52,42,39,36,7,261
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,231,95,146,167,118,90,43,20,4,921,3376,1633,1881,2192,1746,1113,755,467,102,13263,13,16,20,40,20,21,14,0,0,143,162,153,72,140,308,284,279,234,72,1703,0,0,0,0,0,0,0,0,0,0,68,29,20,30,49,20,22,17,0,253,0,0,0,0,0,0,0,0,0,0,556,303,237,364,382,260,189,113,30,2440,9,0,3,3,0,0,7,0,0,18,20,5,14,24,12,5,7,0,0,93,4,3,5,3,5,0,3,3,0,22,9,4,7,7,0,10,0,0,0,41,3,0,0,0,0,5,0,0,0,17,21,6,5,18,7,7,3,0,0,66,16,3,5,10,18,10,9,5,4,82,48,29,26,24,24,25,21,3,0,202,31,18,12,19,34,26,35,33,3,210,0,0,0,0,0,3,0,4,0,12,3,5,6,0,0,3,0,0,0,12,32,15,11,26,26,30,16,28,7,204
