SA2_CODE_2021,C11_Neg_Ni_inc_R1_74,C11_Neg_Ni_inc_R75_99,C11_Neg_Ni_inc_R100_149,C11_Neg_Ni_inc_R150_199,C11_Neg_Ni_inc_R200_224,C11_Neg_Ni_inc_R225_274,C11_Neg_Ni_inc_R275_349,C11_Neg_Ni_inc_R350_449,C11_Neg_Ni_inc_R450_549,C11_Neg_Ni_inc_R550_649,C11_Neg_Ni_inc_R650more,C11_Neg_Ni_inc_R_NS,C11_Neg_Ni_inc_R_Tot,C11_1_149_R1_74,C11_1_149_R75_99,C11_1_149_R100_149,C11_1_149_R150_199,C11_1_149_R200_224,C11_1_149_R225_274,C11_1_149_R275_349,C11_1_149_R350_449,C11_1_149_R450_549,C11_1_149_R550_649,C11_1_149_R650more,C11_1_149_R_NS,C11_1_149_R_Tot,C11_150_299_R1_74,C11_150_299_R75_99,C11_150_299_R100_149,C11_150_299_R150_199,C11_150_299_R200_224,C11_150_299_R225_274,C11_150_299_R275_349,C11_150_299_R350_449,C11_150_299_R450_549,C11_150_299_R550_649,C11_150_299_R650more,C11_150_299_R_NS,C11_150_299_R_Tot,C11_300_399_R1_74,C11_300_399_R75_99,C11_300_399_R100_149,C11_300_399_R150_199,C11_300_399_R200_224,C11_300_399_R225_274,C11_300_399_R275_349,C11_300_399_R350_449,C11_300_399_R450_549,C11_300_399_R550_649,C11_300_399_R650more,C11_300_399_R_NS,C11_300_399_R_Tot,C11_400_499_R1_74,C11_400_499_R75_99,C11_400_499_R100_149,C11_400_499_R150_199,C11_400_499_R200_224,C11_400_499_R225_274,C11_400_499_R275_349,C11_400_499_R350_449,C11_400_499_R450_549,C11_400_499_R550_649,C11_400_499_R650more,C11_400_499_R_NS,C11_400_499_R_Tot,C11_500_649_R1_74,C11_500_649_R75_99,C11_500_649_R100_149,C11_500_649_R150_199,C11_500_649_R200_224,C11_500_649_R225_274,C11_500_649_R275_349,C11_500_649_R350_449,C11_500_649_R450_549,C11_500_649_R550_649,C11_500_649_R650more,C11_500_649_R_NS,C11_500_649_R_Tot,C11_650_799_R1_74,C11_650_799_R75_99,C11_650_799_R100_149,C11_650_799_R150_199,C11_650_799_R200_224,C11_650_799_R225_274,C11_650_799_R275_349,C11_650_799_R350_449,C11_650_799_R450_549,C11_650_799_R550_649,C11_650_799_R650more,C11_650_799_R_NS,C11_650_799_R_Tot,C11_800_999_R1_74,C11_800_999_R75_99,C11_800_999_R100_149,C11_800_999_R150_199,C11_800_999_R200_224,C11_800_999_R225_274,C11_800_999_R275_349,C11_800_999_R350_449,C11_800_999_R450_549,C11_800_999_R550_649,C11_800_999_R650more,C11_800_999_R_NS,C11_800_999_R_Tot,C11_1000_1249_R1_74,C11_1000_1249_R75_99,C11_1000_1249_R100_149,C11_1000_1249_R150_199,C11_1000_1249_R200_224,C11_1000_1249_R225_274,C11_1000_1249_R275_349,C11_1000_1249_R350_449,C11_1000_1249_R450_549,C11_1000_1249_R550_649,C11_1000_1249_R650more,C11_1000_1249_R_NS,C11_1000_1249_R_Tot,C11_1250_1499_R1_74,C11_1250_1499_R75_99,C11_1250_1499_R100_149,C11_1250_1499_R150_199,C11_1250_1499_R200_224,C11_1250_1499_R225_274,C11_1250_1499_R275_349,C11_1250_1499_R350_449,C11_1250_1499_R450_549,C11_1250_1499_R550_649,C11_1250_1499_R650more,C11_1250_1499_R_NS,C11_1250_1499_R_Tot,C11_1500_1999_R1_74,C11_1500_1999_R75_99,C11_1500_1999_R100_149,C11_1500_1999_R150_199,C11_1500_1999_R200_224,C11_1500_1999_R225_274,C11_1500_1999_R275_349,C11_1500_1999_R350_449,C11_1500_1999_R450_549,C11_1500_1999_R550_649,C11_1500_1999_R650more,C11_1500_1999_R_NS,C11_1500_1999_R_Tot,C11_2000_2499_R1_74,C11_2000_2499_R75_99,C11_2000_2499_R100_149,C11_2000_2499_R150_199,C11_2000_2499_R200_224,C11_2000_2499_R225_274,C11_2000_2499_R275_349,C11_2000_2499_R350_449,C11_2000_2499_R450_549,C11_2000_2499_R550_649,C11_2000_2499_R650more,C11_2000_2499_R_NS,C11_2000_2499_R_Tot,C11_2500_2999_R1_74,C11_2500_2999_R75_99,C11_2500_2999_R100_149,C11_2500_2999_R150_199,C11_2500_2999_R200_224,C11_2500_2999_R225_274,C11_2500_2999_R275_349,C11_2500_2999_R350_449,C11_2500_2999_R450_549,C11_2500_2999_R550_649,C11_2500_2999_R650more,C11_2500_2999_R_NS,C11_2500_2999_R_Tot,C11_3000_3999_R1_74,C11_3000_3999_R75_99,C11_3000_3999_R100_149,C11_3000_3999_R150_199,C11_3000_3999_R200_224,C11_3000_3999_R225_274,C11_3000_3999_R275_349,C11_3000_3999_R350_449,C11_3000_3999_R450_549,C11_3000_3999_R550_649,C11_3000_3999_R650more,C11_3000_3999_R_NS,C11_3000_3999_R_Tot,C11_4000more_R1_74,C11_4000more_R75_99,C11_4000more_R100_149,C11_4000more_R150_199,C11_4000more_R200_224,C11_4000more_R225_274,C11_4000more_R275_349,C11_4000more_R350_449,C11_4000more_R450_549,C11_4000more_R550_649,C11_4000more_R650more,C11_4000more_R_NS,C11_4000more_R_Tot,C11_PI_S_R1_74,C11_PI_S_R75_99,C11_PI_S_R100_149,C11_PI_S_R150_199,C11_PI_S_R200_224
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,0,3,4,0,4,7,21,15,11,5,5,3,74,4,0,0,0,5,4,7,0,3,4,0,0,33,8,20,5,8,7,10,13,12,0,4,0,0,75,7,35,8,9,8,4,14,4,0,0,3,3,109,4,13,9,17,14,29,28,24,4,6,4,3,145,0,3,3,0,9,5,23,10,5,3,0,5,67,3,4,8,16,16,37,54,40,10,0,3,5,195,0,0,7,10,22,50,71,37,9,3,5,4,219,0,0,3,10,19,35,88,55,25,6,4,3,252,0,0,4,11,8,31,74,63,17,3,4,6,229,0,0,3,5,11,31,105,103,25,10,10,7,319,0,0,0,4,4,17,51,84,16,9,4,3,197,0,0,3,4,0,18,50,99,46,25,48,3,298,0,0,0,0,6,5,29,61,36,18,28,3,187,0,0,0,0,0,0,11,14,16,5,10,4,72,0,0,4,6,6
506021309,0,0,6,0,0,0,3,3,4,0,0,0,17,0,3,3,0,0,0,0,4,0,0,0,0,9,6,12,7,4,0,0,9,0,0,0,0,0,42,14,25,17,8,3,0,7,0,0,0,0,0,70,0,5,7,3,5,5,18,12,0,0,0,0,70,0,0,12,12,4,3,6,4,0,0,0,4,50,0,3,3,12,7,5,26,18,0,0,0,0,78,0,0,3,0,3,16,28,17,0,0,0,4,69,5,0,4,4,3,13,33,18,0,0,0,4,87,0,0,0,3,0,12,37,16,5,4,0,0,82,0,0,3,9,7,3,42,36,7,0,0,0,103,0,0,0,0,3,5,15,28,4,0,0,0,63,0,0,0,0,0,3,18,20,4,3,0,0,52,0,0,0,0,0,0,8,17,13,0,0,0,42,0,0,0,0,0,0,3,5,4,0,0,4,20,0,0,4,4,0
506021310,0,0,0,4,0,0,5,6,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,3,0,4,3,0,0,0,0,0,25,4,0,4,3,0,3,5,5,0,0,0,0,33,0,3,0,0,8,8,13,9,0,0,0,5,44,0,0,0,4,0,3,6,4,0,0,0,0,14,0,0,0,8,10,8,25,10,0,0,0,4,69,0,0,0,4,3,9,32,17,0,0,0,0,65,0,0,0,6,3,4,33,21,3,0,0,0,77,0,0,0,0,3,10,21,27,0,0,0,0,64,0,0,0,4,6,3,32,44,10,0,4,0,110,0,0,0,0,3,9,7,22,9,0,0,0,52,0,0,0,0,0,3,14,21,9,0,0,6,56,0,0,0,0,0,0,7,17,7,0,0,0,38,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,4,3,0
506021311,0,3,0,0,0,6,6,8,4,0,0,0,30,3,3,6,6,0,3,6,0,0,0,0,0,29,20,41,9,4,3,5,8,4,0,0,0,5,103,36,76,25,11,4,10,6,0,0,0,0,9,171,5,10,13,18,4,12,14,5,0,0,0,0,92,0,4,30,9,0,6,3,8,0,0,0,0,67,3,12,12,11,11,18,30,12,0,0,3,4,126,0,0,10,15,8,31,45,18,7,0,0,0,126,0,0,7,10,13,24,38,20,10,4,5,0,131,0,0,0,3,4,23,43,35,11,3,0,4,126,0,0,4,7,8,20,48,51,15,6,0,10,174,0,0,0,0,4,3,28,52,13,3,0,0,114,0,0,0,0,4,4,26,41,28,11,7,0,121,0,0,0,0,0,0,18,26,22,9,0,0,71,0,0,0,0,0,0,3,12,13,5,0,0,43,0,4,9,10,8
506031124,3,5,22,10,0,4,22,24,25,3,10,15,153,18,16,14,7,4,4,6,8,3,0,0,7,88,49,92,45,11,3,11,12,19,4,0,4,16,260,54,134,75,16,9,4,18,21,8,0,0,14,360,7,32,88,30,12,14,36,17,3,5,3,14,262,0,7,50,14,7,3,12,17,4,0,3,7,129,7,17,53,35,16,16,50,55,12,0,3,11,282,0,5,24,18,21,31,60,78,12,4,0,10,255,4,0,20,15,12,17,81,80,15,5,7,9,265,0,3,14,7,5,17,48,88,12,5,3,10,216,5,4,9,12,10,20,69,107,28,4,7,12,276,0,0,7,8,4,11,32,82,21,3,6,3,180,0,0,5,8,5,3,27,53,11,0,9,6,129,0,0,3,7,0,12,15,43,15,4,0,4,108,0,0,0,0,0,0,4,16,6,0,5,0,31,6,6,21,19,11
506031125,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,6,0,0,0,9,0,0,0,0,0,0,5,7,0,0,0,0,17,0,0,0,0,0,3,0,10,8,0,0,0,28,0,0,0,0,0,0,0,9,15,0,0,0,26,0,0,0,0,0,0,0,26,14,0,0,0,43,0,0,0,0,0,4,3,16,23,0,0,3,48,0,0,3,0,0,0,4,20,18,0,3,0,56,0,0,0,0,0,0,0,14,14,3,5,0,32,0,0,0,0,0,0,0,4,4,3,3,0,22,0,0,0,0,0
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,3,0,0,0,0,0,7,22,9,0,6,7,57,0,0,4,7,0,0,6,5,0,0,0,3,26,11,18,8,6,8,7,10,15,0,0,0,5,92,17,30,12,14,3,8,16,17,5,0,3,4,124,3,9,12,15,11,10,31,18,3,0,0,3,116,0,0,17,3,4,8,20,13,0,0,0,5,71,0,7,11,12,6,27,43,50,5,0,0,8,174,0,0,10,11,8,20,58,56,9,0,4,0,177,0,0,6,10,13,25,67,71,4,0,3,3,206,0,0,0,0,3,13,74,91,7,0,0,0,198,5,0,3,11,8,21,83,134,6,0,6,10,269,0,0,4,6,3,9,50,89,3,0,0,4,173,0,0,0,0,0,4,29,61,4,4,0,3,115,0,0,0,0,0,0,12,37,5,0,0,0,68,0,0,0,0,0,0,8,19,3,0,3,3,36,0,0,4,6,10
506031128,0,0,0,0,6,0,0,10,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,3,4,4,14,3,0,0,0,0,40,10,5,6,3,5,11,3,3,0,0,0,0,43,0,0,6,9,3,15,29,11,0,0,0,5,76,0,0,4,3,5,6,8,4,0,0,0,3,38,0,0,4,8,10,9,43,24,0,0,0,0,97,3,0,4,11,14,14,48,27,0,0,0,0,124,0,4,0,12,6,22,47,35,0,0,0,0,121,0,0,0,0,3,9,37,24,3,0,0,3,79,0,0,3,5,5,5,50,49,0,0,0,4,123,0,0,0,4,3,15,26,40,0,0,0,0,89,0,0,0,0,0,7,20,32,3,0,0,0,62,0,0,0,0,0,0,9,14,0,0,0,0,28,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0
506031129,0,0,0,0,0,3,5,10,3,0,0,0,27,0,0,0,0,0,0,5,7,0,0,0,0,12,5,7,6,4,0,0,6,3,0,0,3,0,29,10,7,6,5,0,0,6,9,0,0,0,6,49,0,4,7,4,5,3,13,5,0,0,0,0,45,0,0,5,0,0,3,6,4,0,0,0,4,27,0,0,0,4,3,9,33,13,5,0,0,0,76,0,0,3,0,0,8,29,35,0,3,0,4,90,0,5,0,0,4,6,30,40,11,3,4,0,96,0,0,0,7,3,3,31,38,5,0,0,0,94,0,0,0,3,0,5,37,64,8,4,3,5,140,0,0,0,0,0,5,18,46,11,5,0,0,91,0,0,4,0,0,3,19,47,22,8,10,3,117,3,0,0,0,0,0,5,18,20,9,7,3,70,0,0,0,0,0,0,4,9,5,3,4,0,33,0,0,4,0,0
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031131,0,0,0,0,0,5,6,12,3,3,0,0,31,0,0,5,0,0,0,0,4,0,0,0,0,7,6,9,0,4,0,3,6,4,3,0,0,3,40,11,13,3,6,0,3,3,13,0,0,0,9,57,4,4,3,0,5,9,16,20,6,0,0,0,56,6,0,6,0,0,0,4,4,0,0,0,0,19,0,3,0,9,3,3,11,16,6,0,0,0,58,0,0,6,3,0,3,18,38,3,0,0,0,71,0,0,0,4,0,4,31,50,7,0,0,0,100,0,0,3,0,0,0,23,50,9,0,0,0,87,0,0,0,5,0,5,24,55,14,0,0,0,107,0,0,4,0,3,3,18,53,15,0,0,0,103,0,0,0,0,6,4,12,48,19,5,0,0,87,0,0,0,3,0,0,7,21,20,5,0,0,56,0,0,4,0,0,0,3,10,4,0,0,0,16,0,0,0,0,0
506041132,0,0,0,0,0,0,15,7,0,0,0,0,20,0,0,4,0,0,0,5,3,0,0,0,0,20,11,16,11,8,4,8,18,9,0,0,0,5,92,8,32,14,15,8,8,17,7,0,0,5,7,112,0,8,16,9,4,17,29,7,3,0,0,4,99,0,0,12,15,0,6,25,8,0,0,0,4,79,4,5,9,20,17,20,50,18,6,0,0,4,150,4,0,11,12,7,14,86,22,4,0,0,9,169,0,0,6,8,10,23,84,38,4,0,3,6,187,0,0,0,6,4,12,59,42,4,0,0,0,133,0,0,3,6,10,17,75,58,4,0,4,3,181,0,0,0,3,10,5,51,33,3,0,0,6,115,0,0,0,0,0,0,22,23,0,0,0,3,52,0,0,4,0,4,3,17,15,0,0,0,0,47,0,0,0,0,0,0,4,4,0,0,0,0,21,0,0,8,11,10
506041133,0,0,0,0,0,0,0,11,14,0,0,0,21,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,5,6,0,0,0,5,0,0,0,0,0,0,0,3,4,0,0,0,14,0,0,0,4,0,0,0,17,5,0,0,0,27,0,0,0,0,0,0,0,4,3,0,0,0,14,0,0,0,0,0,0,0,31,12,0,0,0,55,0,0,0,0,0,3,0,32,12,4,0,0,50,0,0,0,5,0,0,4,44,8,7,0,3,64,0,0,5,0,0,0,8,65,17,0,6,0,99,0,0,0,4,4,0,4,73,40,0,0,0,116,0,0,0,0,0,0,0,51,32,0,0,0,96,0,0,0,0,0,0,0,60,53,10,0,3,132,0,0,0,0,0,0,0,40,44,3,0,0,97,0,0,0,0,0,0,0,10,15,4,0,0,29,0,0,0,0,0
506041134,0,0,0,3,6,9,15,6,0,0,0,10,44,4,0,0,3,0,0,6,0,0,0,0,0,19,10,18,27,4,3,6,16,7,0,0,0,5,100,27,37,47,9,11,23,29,0,0,0,0,16,200,7,7,48,25,11,24,63,17,0,0,0,9,211,0,0,22,14,4,11,18,5,0,0,0,0,81,7,3,19,18,14,24,79,12,0,0,3,10,197,5,5,12,14,18,29,109,32,0,0,4,7,221,0,0,6,11,14,25,95,23,0,0,0,7,183,0,0,4,4,10,16,77,31,0,0,4,0,155,0,0,10,7,10,25,95,57,3,0,0,3,208,0,0,0,4,5,8,46,36,0,0,0,3,100,0,0,0,0,6,6,32,24,4,0,0,0,64,0,0,0,0,0,4,13,13,0,0,0,5,41,0,0,0,0,0,4,3,0,0,0,0,0,7,3,6,12,7,5
506041135,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,10,0,4,4,0,0,0,9,6,0,0,0,0,17,0,3,6,0,5,0,8,6,0,0,0,0,28,0,0,6,0,0,6,19,10,4,0,0,0,50,0,3,5,5,0,0,12,3,0,0,0,0,24,0,0,4,0,0,10,19,18,3,0,0,0,55,0,0,6,0,0,9,15,24,3,0,0,0,61,0,0,4,3,4,10,19,26,8,0,0,0,66,0,0,0,0,7,5,11,29,12,0,0,0,67,0,0,5,0,3,7,17,43,20,0,0,3,97,0,0,0,0,4,6,18,51,11,0,0,0,94,0,0,0,0,4,0,9,26,23,0,0,0,71,0,0,0,0,0,0,5,19,12,5,0,0,37,0,0,0,0,0,0,0,4,9,0,0,0,19,0,0,5,0,0
506041136,0,0,3,0,0,0,0,4,0,0,0,0,14,0,0,0,0,0,4,0,0,0,0,0,3,9,0,7,9,5,0,3,8,5,0,0,0,3,40,0,15,13,8,4,0,5,4,0,0,0,3,54,0,6,9,7,4,13,32,3,0,0,0,0,76,0,0,10,9,5,3,10,3,0,0,0,0,40,0,5,9,13,9,14,32,15,0,0,0,9,99,0,0,4,14,10,19,38,16,0,0,0,3,100,0,0,6,9,8,17,45,22,0,0,4,0,106,6,0,3,13,0,7,40,18,0,0,0,0,90,0,0,6,11,6,11,44,17,0,0,0,0,94,0,0,3,0,4,8,36,17,0,0,0,0,67,0,0,0,0,0,0,15,4,0,0,0,0,30,0,0,0,0,0,3,7,0,0,0,0,0,18,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,10,4
506041137,0,0,0,0,3,5,6,4,0,0,0,5,26,0,0,3,3,0,0,9,3,0,0,0,5,19,9,9,4,0,4,4,12,5,0,0,0,0,51,6,14,3,8,7,3,18,5,0,0,0,6,69,3,3,16,16,15,5,35,12,4,0,0,3,116,0,0,9,12,4,10,13,11,0,0,0,0,64,0,3,12,12,14,16,47,27,0,0,0,4,142,0,0,12,12,9,9,47,46,4,0,0,5,155,0,0,3,3,5,14,50,51,0,0,0,4,131,0,0,0,3,4,13,39,64,4,0,0,3,132,0,0,3,5,8,19,62,82,4,3,0,0,181,0,0,0,3,0,5,39,66,3,0,0,3,129,0,0,0,0,0,4,29,34,8,0,0,0,82,0,0,0,0,0,12,8,23,5,0,0,0,58,0,0,0,3,0,0,9,12,0,0,0,0,24,0,4,0,4,4
506051138,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,10,14,9,10,5,0,3,3,0,0,0,0,0,42,3,16,14,9,0,5,9,4,0,0,0,4,68,3,0,12,9,3,19,19,11,0,0,0,6,85,0,3,14,3,0,7,8,6,0,0,0,0,38,0,6,0,5,5,0,25,20,6,0,0,0,74,0,3,3,4,3,12,37,39,0,0,0,5,107,0,0,3,3,5,14,38,55,5,0,0,6,125,3,0,3,6,0,7,33,35,4,0,0,5,102,0,0,0,0,8,13,24,66,15,0,0,4,129,0,0,0,0,5,8,26,39,11,0,0,4,91,0,0,0,0,4,3,10,26,8,0,5,0,56,0,0,6,0,0,0,5,23,0,0,0,0,43,0,0,0,0,0,0,4,11,3,3,0,0,27,0,7,3,4,4
506051139,0,0,0,0,0,0,0,3,0,0,0,3,9,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,8,0,0,0,0,6,0,0,0,0,17,0,8,14,7,0,3,0,0,0,0,0,0,34,0,0,6,0,0,0,17,9,0,0,0,0,44,0,0,0,3,4,5,0,5,0,0,0,3,24,0,3,6,4,7,7,19,18,3,0,0,0,63,0,0,4,7,9,7,19,22,0,0,0,0,62,0,0,0,4,0,8,30,21,4,0,0,0,69,0,0,0,0,0,0,26,27,3,0,0,0,56,0,0,0,0,6,7,33,47,7,0,0,0,103,0,0,0,0,3,3,21,34,5,0,0,0,66,0,0,0,0,4,0,8,28,11,0,0,0,62,0,0,0,0,4,3,3,10,11,0,0,6,35,0,0,0,0,0,0,0,7,9,0,0,0,17,0,0,4,5,3
506051140,0,3,0,0,0,0,3,0,0,0,0,3,11,0,4,0,0,0,0,0,0,0,0,0,4,8,0,6,4,3,0,3,5,0,0,0,0,0,19,4,8,3,4,3,5,6,4,0,0,0,3,37,0,0,0,3,3,6,10,3,0,0,0,0,39,0,0,0,3,0,4,3,5,0,0,0,0,23,0,0,4,4,3,7,21,14,5,0,0,0,57,0,0,3,0,5,6,8,15,6,0,0,0,43,0,0,0,5,4,7,12,18,3,3,0,7,57,0,0,0,4,3,3,13,16,3,0,0,0,47,0,0,0,5,0,4,25,25,3,4,0,0,65,0,0,0,0,9,5,12,21,4,3,0,0,54,0,0,0,0,0,0,12,18,14,5,3,0,60,0,0,0,0,0,0,7,12,7,0,4,0,25,0,0,0,0,0,0,0,6,3,0,0,0,8,0,0,0,6,5
506051141,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,14,3,0,5,0,0,0,0,0,0,0,0,0,21,3,0,8,3,5,0,9,5,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,9,0,7,0,12,8,0,3,0,0,40,0,0,10,0,3,11,6,5,0,0,0,0,34,0,0,0,3,6,6,4,9,0,0,0,0,28,0,0,0,0,0,4,7,10,0,0,0,0,26,0,0,0,0,4,3,9,21,5,0,0,5,49,0,0,0,0,3,0,14,12,7,0,0,3,31,0,0,0,5,0,0,4,9,10,3,0,0,37,0,0,0,0,0,0,4,9,3,0,3,3,22,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,5,0
506061142,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,8,0,0,0,4,0,5,10,6,0,0,0,3,28,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,7,17,0,0,0,0,33,0,0,0,0,0,10,12,19,0,0,0,0,37,0,0,0,5,0,0,10,21,3,0,0,5,38,0,0,0,0,0,0,4,22,0,0,0,3,38,0,0,0,5,0,0,13,32,0,0,0,0,52,0,0,0,0,0,0,4,17,9,0,0,0,39,0,0,0,0,0,4,6,16,0,0,0,0,28,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,7,5,0,0,0,4,0,0,0,3,0
506061143,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,3,0,0,0,0,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0,0,6,0,0,0,0,3,13,0,0,0,3,0,3,6,3,3,0,0,0,19,0,0,5,5,6,4,4,3,0,0,0,0,21,0,0,0,0,0,4,8,3,4,0,0,3,18,0,0,0,0,0,0,7,4,8,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,4,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506061144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,4,13,0,0,6,0,0,0,5,0,0,0,0,0,12,0,0,0,3,0,5,6,0,0,0,0,0,16,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,18,0,0,5,0,0,3,4,0,0,0,0,4,19,0,0,5,0,3,7,0,0,0,0,0,0,16,0,0,0,0,4,0,4,6,0,0,0,0,15,0,0,0,3,0,0,0,5,3,0,0,0,16,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
506071145,3,0,4,3,0,4,12,15,3,0,0,3,45,4,5,7,6,0,3,9,3,3,0,0,3,33,10,18,19,3,5,10,13,14,0,6,0,5,93,15,25,19,17,3,9,18,11,9,0,0,5,128,6,10,10,14,9,13,43,20,0,0,0,5,138,5,0,16,6,3,5,22,13,0,0,3,0,73,6,0,8,12,10,15,58,26,4,0,0,3,149,4,0,4,12,8,22,64,42,7,3,0,0,178,0,0,8,8,11,24,83,59,13,4,5,0,215,0,5,9,6,8,16,75,70,15,0,0,5,213,0,0,5,8,12,21,81,96,31,12,10,4,284,3,0,0,7,3,20,63,69,23,6,6,4,205,0,0,4,11,0,10,58,75,45,14,23,4,248,0,0,6,4,3,5,20,75,35,12,13,3,181,0,0,0,0,0,0,9,20,17,4,21,3,87,0,3,3,5,3
