SA2_CODE_2021,UOL_Pe_ex_Da_C11_P,UOL_Pe_ex_Da_C16_M,UOL_Pe_ex_Da_C16_F,UOL_Pe_ex_Da_C16_P,UOL_Pe_ex_Da_C21_M,UOL_Pe_ex_Da_C21_F,UOL_Pe_ex_Da_C21_P,UOL_Portuguese_C11_M,UOL_Portuguese_C11_F,UOL_Portuguese_C11_P,UOL_Portuguese_C16_M,UOL_Portuguese_C16_F,UOL_Portuguese_C16_P,UOL_Portuguese_C21_M,UOL_Portuguese_C21_F,UOL_Portuguese_C21_P,UOL_Punjabi_C11_M,UOL_Punjabi_C11_F,UOL_Punjabi_C11_P,UOL_Punjabi_C16_M,UOL_Punjabi_C16_F,UOL_Punjabi_C16_P,UOL_Punjabi_C21_M,UOL_Punjabi_C21_F,UOL_Punjabi_C21_P,UOL_Russian_C11_M,UOL_Russian_C11_F,UOL_Russian_C11_P,UOL_Russian_C16_M,UOL_Russian_C16_F,UOL_Russian_C16_P,UOL_Russian_C21_M,UOL_Russian_C21_F,UOL_Russian_C21_P,UOL_Serbian_C11_M,UOL_Serbian_C11_F,UOL_Serbian_C11_P,UOL_Serbian_C16_M,UOL_Serbian_C16_F,UOL_Serbian_C16_P,UOL_Serbian_C21_M,UOL_Serbian_C21_F,UOL_Serbian_C21_P,UOL_Sinhalese_C11_M,UOL_Sinhalese_C11_F,UOL_Sinhalese_C11_P,UOL_Sinhalese_C16_M,UOL_Sinhalese_C16_F,UOL_Sinhalese_C16_P,UOL_Sinhalese_C21_M,UOL_Sinhalese_C21_F,UOL_Sinhalese_C21_P,UOL_Spanish_C11_M,UOL_Spanish_C11_F,UOL_Spanish_C11_P,UOL_Spanish_C16_M,UOL_Spanish_C16_F,UOL_Spanish_C16_P,UOL_Spanish_C21_M,UOL_Spanish_C21_F,UOL_Spanish_C21_P,UOL_Tagalog_C11_M,UOL_Tagalog_C11_F,UOL_Tagalog_C11_P,UOL_Tagalog_C16_M,UOL_Tagalog_C16_F,UOL_Tagalog_C16_P,UOL_Tagalog_C21_M,UOL_Tagalog_C21_F,UOL_Tagalog_C21_P,UOL_Tamil_C11_M,UOL_Tamil_C11_F,UOL_Tamil_C11_P,UOL_Tamil_C16_M,UOL_Tamil_C16_F,UOL_Tamil_C16_P,UOL_Tamil_C21_M,UOL_Tamil_C21_F,UOL_Tamil_C21_P,UOL_Thai_C11_M,UOL_Thai_C11_F,UOL_Thai_C11_P,UOL_Thai_C16_M,UOL_Thai_C16_F,UOL_Thai_C16_P,UOL_Thai_C21_M,UOL_Thai_C21_F,UOL_Thai_C21_P,UOL_Turkish_C11_M,UOL_Turkish_C11_F,UOL_Turkish_C11_P,UOL_Turkish_C16_M,UOL_Turkish_C16_F,UOL_Turkish_C16_P,UOL_Turkish_C21_M,UOL_Turkish_C21_F,UOL_Turkish_C21_P,UOL_Urdu_C11_M,UOL_Urdu_C11_F,UOL_Urdu_C11_P,UOL_Urdu_C16_M,UOL_Urdu_C16_F,UOL_Urdu_C16_P,UOL_Urdu_C21_M,UOL_Urdu_C21_F,UOL_Urdu_C21_P,UOL_Viet_C11_M,UOL_Viet_C11_F,UOL_Viet_C11_P,UOL_Viet_C16_M,UOL_Viet_C16_F,UOL_Viet_C16_P,UOL_Viet_C21_M,UOL_Viet_C21_F,UOL_Viet_C21_P,UOL_Other_C11_M,UOL_Other_C11_F,UOL_Other_C11_P,UOL_Other_C16_M,UOL_Other_C16_F,UOL_Other_C16_P,UOL_Other_C21_M,UOL_Other_C21_F,UOL_Other_C21_P,Lang_used_home_NS_C11_M,Lang_used_home_NS_C11_F,Lang_used_home_NS_C11_P,Lang_used_home_NS_C16_M,Lang_used_home_NS_C16_F,Lang_used_home_NS_C16_P,Lang_used_home_NS_C21_M,Lang_used_home_NS_C21_F,Lang_used_home_NS_C21_P,Tot_C11_M,Tot_C11_F,Tot_C11_P,Tot_C16_M,Tot_C16_F,Tot_C16_P,Tot_C21_M,Tot_C21_F,Tot_C21_P
509031250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,14,3,0,7,7,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,4,0,0,4,16,26,43,18,18,34,32,22,48,65,77,142,271,235,508,251,263,513,2484,2385,4866,2538,2403,4937,2500,2358,4859
510011262,0,0,0,0,0,0,0,0,5,4,4,4,5,7,14,17,8,4,8,9,6,17,6,0,4,0,0,0,3,0,5,5,3,3,0,0,0,0,0,0,0,0,0,0,0,5,8,0,6,14,8,24,10,15,18,17,18,31,38,67,108,19,20,45,47,47,96,47,45,92,3,0,5,0,4,3,5,5,17,17,42,62,19,62,87,18,58,71,0,0,0,0,0,0,11,4,14,0,3,3,9,6,14,9,9,18,0,0,3,10,6,14,8,16,25,102,106,207,114,106,215,112,128,238,851,631,1479,948,866,1812,1134,1077,2206,6500,6270,12769,7004,6986,13984,7108,7553,14660
510011263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,11,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,10,12,0,3,6,0,5,6,3,7,6,0,13,16,0,3,5,12,5,14,15,7,16,4,0,4,4,4,3,0,0,0,6,5,8,0,4,4,3,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,3,4,0,4,0,0,0,41,38,78,46,38,82,42,45,88,1850,410,2263,520,418,932,820,721,1536,4960,3455,8413,3895,3817,7703,3548,3492,7045
510011264,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,4,0,0,0,0,0,0,0,4,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,6,5,3,14,6,18,16,10,22,24,25,45,123,60,185,344,335,674,236,202,434,1828,1741,3564,1604,1672,3271,1797,1806,3603
510011265,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,0,0,0,0,0,5,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,4,5,4,4,3,6,7,0,0,5,3,0,3,6,11,18,10,7,15,13,17,28,10,13,20,0,0,0,3,6,11,3,0,0,8,16,20,5,16,18,4,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,11,9,22,14,12,26,12,10,21,52,43,96,61,61,126,78,72,151,482,333,813,444,442,888,671,639,1306,4052,3751,7804,3530,3618,7150,3699,3775,7477
510011266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,7,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,15,13,7,17,7,8,15,62,50,105,120,110,231,127,121,251,1169,1070,2241,1120,1128,2246,1151,1151,2310
510021267,3,5,0,5,0,0,5,5,0,8,0,0,0,4,5,10,5,0,5,0,0,0,11,0,9,0,0,0,0,0,0,3,0,3,0,0,0,7,0,7,6,0,6,0,0,0,0,0,0,3,0,3,16,0,19,12,0,19,21,17,31,17,0,22,25,4,27,45,10,53,7,0,7,0,0,0,6,0,0,8,4,9,6,0,11,3,3,7,0,0,0,0,0,0,0,0,7,3,0,3,0,0,0,7,0,7,10,0,10,10,0,10,3,0,9,124,16,147,145,34,177,139,41,177,1349,282,1631,1145,310,1453,1506,358,1871,5867,1875,7740,4915,1745,6663,4274,1636,5910
510021268,0,0,0,5,0,0,0,8,9,19,3,0,3,0,3,12,0,0,0,0,0,0,7,5,18,0,0,0,0,7,9,0,0,3,6,3,9,7,4,12,4,3,10,0,0,0,0,0,0,0,0,0,0,9,3,12,3,14,15,7,20,21,26,48,31,46,78,35,21,56,3,5,6,5,6,11,6,5,8,9,38,41,14,36,52,11,41,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,6,0,5,3,4,7,116,101,218,83,66,148,117,108,229,652,359,1015,454,254,704,263,261,524,3117,2360,5479,2529,2038,4567,2191,2047,4239
510021269,3,0,0,0,5,8,14,13,8,22,17,11,26,6,3,16,3,0,0,0,0,3,3,7,10,3,3,4,3,6,9,0,3,3,0,0,3,0,3,7,3,0,0,3,5,9,5,8,10,11,7,15,4,0,6,3,0,5,9,7,20,12,17,27,12,15,27,15,10,28,0,6,4,9,9,14,0,0,0,3,8,16,7,13,18,8,21,29,0,0,0,0,0,0,0,0,0,0,4,0,3,0,6,0,4,5,3,0,3,4,4,9,0,0,0,70,52,123,67,66,134,68,55,124,564,298,865,325,247,572,300,274,573,2554,1840,4390,2399,1957,4362,2230,2027,4253
510021270,4,0,0,3,0,0,0,10,6,15,7,11,17,4,0,4,0,0,0,0,0,0,3,3,13,0,4,4,0,6,6,5,0,7,9,5,11,0,0,0,3,0,4,11,10,18,14,10,28,16,10,29,3,5,14,5,0,7,4,4,10,18,20,43,71,87,162,90,101,190,0,0,0,6,18,19,12,12,20,6,23,38,12,38,51,17,44,61,0,0,0,3,0,9,3,5,11,5,0,3,10,3,14,6,6,6,0,0,5,6,6,14,14,27,42,245,211,448,277,257,536,320,296,619,1025,869,1891,795,728,1523,1048,805,1853,5069,4309,9377,4938,4533,9470,5801,5249,11046
510031271,0,12,0,16,5,0,3,13,0,11,16,6,19,6,3,12,0,0,0,4,0,8,3,0,3,4,4,5,14,3,19,0,3,10,0,0,3,15,3,14,9,0,9,5,0,7,8,4,17,16,8,23,8,0,15,31,9,41,12,9,22,12,15,27,136,20,157,26,25,48,4,0,4,21,3,28,7,0,11,9,19,28,9,27,33,10,30,50,0,0,0,5,0,3,0,0,0,0,0,0,11,4,12,6,3,6,0,6,3,13,4,15,0,3,6,143,60,211,312,83,398,116,98,217,1111,333,1442,1734,412,2143,920,499,1419,6517,3483,10001,9423,3603,13026,4297,3096,7391
510031272,3,6,3,7,0,0,0,24,14,38,18,15,36,14,17,31,3,8,10,16,10,22,30,28,57,0,5,5,3,9,11,8,4,14,9,5,12,6,5,17,6,8,18,9,4,11,20,13,38,18,17,33,23,10,32,29,28,53,26,23,47,94,74,165,136,130,266,115,106,226,14,12,24,10,7,12,12,9,18,28,41,71,28,62,92,38,94,128,0,0,0,4,0,3,3,0,4,29,27,60,13,19,29,29,18,50,12,12,24,13,15,26,19,17,42,281,178,456,259,215,474,254,272,524,1952,1153,3102,1021,808,1827,1454,1172,2621,9524,6950,16476,8424,7403,15825,8976,8036,17013
510031273,0,7,0,7,0,0,0,0,5,3,5,0,5,0,0,3,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,5,6,6,9,7,4,12,7,8,14,11,10,14,37,3,39,9,14,24,16,7,25,0,0,0,8,0,6,4,0,6,10,7,17,8,18,26,6,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,5,6,55,23,75,52,46,104,54,48,96,1251,375,1626,752,192,942,849,364,1211,4223,2196,6422,3510,2134,5644,3058,2130,5187
511011274,0,0,0,3,4,0,4,0,0,5,0,0,0,0,5,9,0,0,0,4,9,13,0,0,5,0,0,0,0,3,3,0,4,3,4,0,4,0,0,0,0,0,0,0,0,4,3,5,9,16,11,26,0,3,0,0,0,0,9,6,19,6,8,14,6,11,17,6,11,11,0,0,0,0,0,4,3,0,5,4,11,15,7,15,24,4,27,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,17,3,0,6,10,7,22,96,88,184,66,77,145,87,88,172,400,294,698,675,590,1262,666,580,1252,5642,5792,11433,6038,6068,12111,5987,6019,12003
511011275,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,5,8,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,5,3,0,0,0,0,3,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,3,4,0,7,42,39,84,52,40,96,59,51,109,129,95,223,296,252,544,238,175,413,2274,1896,4172,2070,1792,3864,2108,1863,3966
511021276,0,0,0,0,0,0,4,36,37,70,24,23,50,22,35,58,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,3,12,16,26,11,12,17,0,4,6,0,0,0,3,3,3,0,3,8,0,0,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,107,95,200,120,97,209,83,76,165,49,46,95,34,47,81,80,70,152,282,279,563,428,380,804,480,399,883,2737,2613,5348,2679,2481,5157,2545,2334,4879
511021277,0,0,0,0,0,0,0,5,0,3,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,4,0,4,6,0,4,35,38,70,4,3,13,14,14,30,13,13,19,0,0,0,0,0,0,0,0,0,0,5,5,0,3,3,7,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,15,15,34,20,33,55,28,45,71,185,127,311,251,184,435,286,229,511,2107,1826,3938,2313,2012,4326,2417,2247,4659
511031278,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,4,3,6,3,0,0,0,0,3,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,9,0,3,3,6,5,14,22,20,42,29,38,65,41,37,78,4,6,5,0,0,0,0,0,0,6,9,13,10,24,34,7,35,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,7,9,5,4,6,0,0,4,118,114,231,124,94,220,120,123,247,661,471,1128,543,388,927,852,540,1397,4099,3635,7732,3751,3337,7089,3910,3242,7150
511031279,8,8,4,10,13,8,24,5,6,5,0,0,0,11,10,21,7,3,16,22,32,54,41,44,80,0,6,4,5,6,11,3,3,8,5,3,4,3,3,9,0,0,5,7,11,14,14,17,28,8,6,16,16,11,32,16,13,22,31,27,57,40,46,89,103,113,214,95,106,202,20,9,32,12,9,16,15,11,26,9,23,33,14,47,61,23,60,80,0,0,3,7,0,8,0,0,0,14,9,21,10,10,20,19,10,26,9,9,22,6,14,23,15,28,43,282,264,547,365,345,710,402,363,768,916,655,1570,762,622,1387,656,548,1208,7411,6538,13947,7314,6620,13933,6909,6302,13213
511031280,3,9,8,15,16,16,27,6,0,6,5,4,17,13,18,31,4,7,11,7,6,8,5,8,17,9,3,9,10,6,21,4,8,16,0,0,4,0,0,0,4,3,8,6,3,12,5,0,6,11,9,19,20,16,39,6,0,11,17,17,37,17,31,47,16,22,45,23,23,51,3,3,8,5,5,12,5,4,16,6,6,14,6,21,29,3,25,28,9,5,16,3,0,3,3,3,9,0,5,4,3,5,12,23,18,37,6,3,12,3,0,3,9,10,15,175,178,359,196,219,414,178,209,383,483,414,899,338,309,650,324,259,579,4617,4544,9162,4464,4379,8842,4446,4263,8711
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,8,0,4,0,0,0
511031282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,5,0,9,4,3,8,5,0,7,0,0,0,0,0,0,3,0,7,4,0,4,7,3,8,5,0,4,0,0,5,9,9,16,9,15,20,7,12,16,0,0,0,3,0,3,0,0,4,0,9,11,3,11,12,9,13,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,85,77,157,60,60,118,43,52,93,388,238,627,360,260,618,583,421,1002,2988,2423,5407,2490,2070,4560,2428,1963,4389
511031283,0,0,0,0,4,0,4,0,0,0,3,0,3,6,4,6,0,0,4,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,3,3,5,0,0,4,11,7,18,5,0,10,16,11,22,0,0,3,0,0,0,3,0,3,4,11,18,4,4,4,7,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,0,0,0,70,37,110,66,25,93,73,33,104,622,274,890,511,241,749,933,311,1245,3434,2131,5560,2768,1890,4657,2948,1857,4804
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,0,3,0,3,0,0,0,0,5,5,0,7,7,0,0,0,3,3,3,9,7,22,13,12,22,4,0,6,0,0,0,0,7,5,0,0,0,3,0,6,0,0,0,0,3,3,3,0,6,0,0,4,0,4,4,15,14,28,13,11,20,33,40,79,59,68,124,28,41,70,0,0,0,3,7,12,6,4,4,0,7,10,11,24,37,10,48,54,0,0,0,0,0,0,0,0,0,0,0,10,12,10,17,20,10,33,21,19,44,18,21,38,27,41,67,118,130,247,109,120,232,130,164,293,382,369,744,638,579,1217,646,644,1287,5922,6416,12337,5767,6017,11790,5724,6172,11888
511041286,0,0,0,0,0,0,0,4,6,7,3,4,3,8,3,8,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,3,0,0,0,0,0,0,0,0,0,3,3,4,0,0,3,0,0,0,0,0,0,3,0,4,5,0,9,10,13,24,12,19,31,17,24,41,0,0,0,0,0,0,0,0,0,9,10,17,0,19,24,3,8,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,15,21,39,20,15,32,14,20,39,67,63,131,82,92,173,85,84,173,512,263,774,596,399,995,661,436,1097,3981,3759,7746,4042,3924,7968,4015,3813,7824
511041287,0,0,0,0,0,0,0,0,0,4,5,4,10,8,5,13,0,0,0,4,4,4,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,3,0,5,3,7,10,10,6,15,10,17,22,0,0,0,0,0,0,0,0,0,3,8,6,4,13,20,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,11,7,9,14,8,11,18,58,59,118,65,82,148,85,91,172,117,76,193,266,224,490,363,353,717,3282,3209,6493,3832,3864,7690,4253,4291,8546
511041288,4,0,0,0,6,3,6,3,0,6,0,0,10,0,3,6,5,0,8,4,0,9,8,0,4,0,4,4,0,0,0,4,0,3,0,0,3,0,0,0,0,0,0,3,4,11,8,8,22,9,12,18,8,3,8,13,9,16,6,4,15,13,8,19,31,31,61,33,30,61,0,4,6,11,7,15,5,0,13,3,20,24,8,17,23,10,24,29,4,0,3,0,0,0,0,0,0,5,3,8,10,12,21,8,8,16,0,0,3,3,5,6,10,12,22,153,161,314,228,238,464,190,198,389,227,171,393,306,291,594,331,301,631,4528,4642,9170,4873,5110,9980,5043,5285,10333
511041289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,4,7,12,3,10,13,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,3,0,3,4,3,8,9,8,20,9,8,13,6,11,19,109,66,179,133,107,245,220,175,398,1823,1744,3569,1799,1772,3569,1831,1851,3680
511041290,0,0,0,0,0,0,0,3,4,8,3,0,5,3,0,5,0,3,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,4,3,12,3,0,3,6,5,10,5,5,10,0,5,11,8,3,15,0,3,4,0,0,0,0,0,0,3,0,6,0,0,3,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,68,39,108,43,27,74,52,25,81,404,204,606,430,247,674,652,370,1020,2557,1518,4075,1876,1189,3070,1927,1225,3153
511041291,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,5,7,6,5,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,3,6,11,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,53,22,72,36,19,58,22,25,47,177,94,274,177,162,332,402,298,698,2507,1996,4503,2212,1787,4007,2116,1764,3876
511041292,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,6,0,0,0,0,0,5,0,3,3,0,0,0,0,0,0,0,0,0,0,5,6,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,9,7,14,26,26,50,15,31,50,17,29,43,166,112,275,345,292,641,441,383,825,3035,2730,5773,3098,2848,5942,2980,2696,5679
597979799,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,12,0,14,15,0,15,20,0,22,60,4,65,65,4,69,192,25,221,377,34,415,405,27,431,455,58,514
599999499,3,0,0,0,7,0,8,10,12,20,11,3,12,9,0,10,0,5,3,5,0,5,4,4,6,6,0,4,0,4,4,4,5,10,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,4,0,4,20,10,30,17,9,26,22,29,44,14,12,22,7,3,9,9,3,14,6,0,7,0,0,0,3,6,4,5,10,12,5,0,3,0,0,3,0,0,0,0,0,0,0,0,0,5,4,7,0,0,5,0,0,0,13,4,18,9,0,8,10,7,15,125,81,199,86,71,156,62,64,133,855,405,1259,971,584,1553,2210,1280,3488,4282,3010,7294,3535,2417,5950,4639,3416,8055
