SA2_CODE_2021,C16_CF_NCu15DS_MR_1000_1399,C16_CF_NCu15DS_MR_1400_1799,C16_CF_NCu15DS_MR_1800_2399,C16_CF_NCu15DS_MR_2400_2999,C16_CF_NCu15DS_MR_3000_3999,C16_CF_NCu15DS_MR_4000over,C16_CF_NCu15DS_MR_NS,C16_CF_NCu15DS_Tot,C16_CF_NDCO_MR_0_299,C16_CF_NDCO_MR_300_449,C16_CF_NDCO_MR_450_599,C16_CF_NDCO_MR_600_799,C16_CF_NDCO_MR_800_999,C16_CF_NDCO_MR_1000_1399,C16_CF_NDCO_MR_1400_1799,C16_CF_NDCO_MR_1800_2399,C16_CF_NDCO_MR_2400_2999,C16_CF_NDCO_MR_3000_3999,C16_CF_NDCO_MR_4000over,C16_CF_NDCO_MR_NS,C16_CF_NDCO_Tot,C16_CF_Tot_MR_0_299,C16_CF_Tot_MR_300_449,C16_CF_Tot_MR_450_599,C16_CF_Tot_MR_600_799,C16_CF_Tot_MR_800_999,C16_CF_Tot_MR_1000_1399,C16_CF_Tot_MR_1400_1799,C16_CF_Tot_MR_1800_2399,C16_CF_Tot_MR_2400_2999,C16_CF_Tot_MR_3000_3999,C16_CF_Tot_MR_4000over,C16_CF_Tot_MR_NS,C16_CF_Tot_Tot,C16_1PF_Cu15DS_MR_0_299,C16_1PF_Cu15DS_MR_300_449,C16_1PF_Cu15DS_MR_450_599,C16_1PF_Cu15DS_MR_600_799,C16_1PF_Cu15DS_MR_800_999,C16_1PF_Cu15DS_MR_1000_1399,C16_1PF_Cu15DS_MR_1400_1799,C16_1PF_Cu15DS_MR_1800_2399,C16_1PF_Cu15DS_MR_2400_2999,C16_1PF_Cu15DS_MR_3000_3999,C16_1PF_Cu15DS_MR_4000over,C16_1PF_Cu15DS_MR_NS,C16_1PF_Cu15DS_Tot,C16_1PF_CU15_NDS_MR_0_299,C16_1PF_CU15_NDS_MR_300_449,C16_1PF_CU15_NDS_MR_450_599,C16_1PF_CU15_NDS_MR_600_799,C16_1PF_CU15_NDS_MR_800_999,C16_1PF_CU15_NDS_MR_1000_1399,C16_1PF_CU15_NDS_MR_1400_1799,C16_1PF_CU15_NDS_MR_1800_2399,C16_1PF_CU15_NDS_MR_2400_2999,C16_1PF_CU15_NDS_MR_3000_3999,C16_1PF_CU15_NDS_MR_4000over,C16_1PF_CU15_NDS_MR_NS,C16_1PF_CU15_NDS_Tot,C16_1PF_NCu15DS_MR_0_299,C16_1PF_NCu15DS_MR_300_449,C16_1PF_NCu15DS_MR_450_599,C16_1PF_NCu15DS_MR_600_799,C16_1PF_NCu15DS_MR_800_999,C16_1PF_NCu15DS_MR_1000_1399,C16_1PF_NCu15DS_MR_1400_1799,C16_1PF_NCu15DS_MR_1800_2399,C16_1PF_NCu15DS_MR_2400_2999,C16_1PF_NCu15DS_MR_3000_3999,C16_1PF_NCu15DS_MR_4000over,C16_1PF_NCu15DS_MR_NS,C16_1PF_NCu15DS_Tot,C16_1PF_NDCO_MR_0_299,C16_1PF_NDCO_MR_300_449,C16_1PF_NDCO_MR_450_599,C16_1PF_NDCO_MR_600_799,C16_1PF_NDCO_MR_800_999,C16_1PF_NDCO_MR_1000_1399,C16_1PF_NDCO_MR_1400_1799,C16_1PF_NDCO_MR_1800_2399,C16_1PF_NDCO_MR_2400_2999,C16_1PF_NDCO_MR_3000_3999,C16_1PF_NDCO_MR_4000over,C16_1PF_NDCO_MR_NS,C16_1PF_NDCO_Tot,C16_1PF_Tot_MR_0_299,C16_1PF_Tot_MR_300_449,C16_1PF_Tot_MR_450_599,C16_1PF_Tot_MR_600_799,C16_1PF_Tot_MR_800_999,C16_1PF_Tot_MR_1000_1399,C16_1PF_Tot_MR_1400_1799,C16_1PF_Tot_MR_1800_2399,C16_1PF_Tot_MR_2400_2999,C16_1PF_Tot_MR_3000_3999,C16_1PF_Tot_MR_4000over,C16_1PF_Tot_MR_NS,C16_1PF_Tot_Tot,C16_Tot_MR_0_299,C16_Tot_MR_300_449,C16_Tot_MR_450_599,C16_Tot_MR_600_799,C16_Tot_MR_800_999,C16_Tot_MR_1000_1399,C16_Tot_MR_1400_1799,C16_Tot_MR_1800_2399,C16_Tot_MR_2400_2999,C16_Tot_MR_3000_3999,C16_Tot_MR_4000over,C16_Tot_MR_NS,C16_Tot_Tot,C21_CFNC_MR_0_299,C21_CFNC_MR_300_449,C21_CFNC_MR_450_599,C21_CFNC_MR_600_799,C21_CFNC_MR_800_999,C21_CFNC_MR_1000_1399,C21_CFNC_MR_1400_1799,C21_CFNC_MR_1800_2399,C21_CFNC_MR_2400_2999,C21_CFNC_MR_3000_3999,C21_CFNC_MR_4000over,C21_CFNC_MR_NS,C21_CFNC_Tot,C21_CF_Cu15DS_MR_0_299,C21_CF_Cu15DS_MR_300_449,C21_CF_Cu15DS_MR_450_599,C21_CF_Cu15DS_MR_600_799,C21_CF_Cu15DS_MR_800_999,C21_CF_Cu15DS_MR_1000_1399,C21_CF_Cu15DS_MR_1400_1799,C21_CF_Cu15DS_MR_1800_2399,C21_CF_Cu15DS_MR_2400_2999,C21_CF_Cu15DS_MR_3000_3999,C21_CF_Cu15DS_MR_4000over,C21_CF_Cu15DS_MR_NS,C21_CF_Cu15DS_Tot,C21_CF_Cu15NDS_MR_0_299,C21_CF_Cu15NDS_MR_300_449,C21_CF_Cu15NDS_MR_450_599,C21_CF_Cu15NDS_MR_600_799,C21_CF_Cu15NDS_MR_800_999,C21_CF_Cu15NDS_MR_1000_1399,C21_CF_Cu15NDS_MR_1400_1799,C21_CF_Cu15NDS_MR_1800_2399,C21_CF_Cu15NDS_MR_2400_2999,C21_CF_Cu15NDS_MR_3000_3999,C21_CF_Cu15NDS_MR_4000over,C21_CF_Cu15NDS_MR_NS,C21_CF_Cu15NDS_Tot,C21_CF_NCu15DS_MR_0_299,C21_CF_NCu15DS_MR_300_449,C21_CF_NCu15DS_MR_450_599,C21_CF_NCu15DS_MR_600_799,C21_CF_NCu15DS_MR_800_999,C21_CF_NCu15DS_MR_1000_1399,C21_CF_NCu15DS_MR_1400_1799,C21_CF_NCu15DS_MR_1800_2399,C21_CF_NCu15DS_MR_2400_2999,C21_CF_NCu15DS_MR_3000_3999,C21_CF_NCu15DS_MR_4000over,C21_CF_NCu15DS_MR_NS,C21_CF_NCu15DS_Tot,C21_CF_NDCO_MR_0_299,C21_CF_NDCO_MR_300_449,C21_CF_NDCO_MR_450_599,C21_CF_NDCO_MR_600_799,C21_CF_NDCO_MR_800_999,C21_CF_NDCO_MR_1000_1399,C21_CF_NDCO_MR_1400_1799,C21_CF_NDCO_MR_1800_2399,C21_CF_NDCO_MR_2400_2999,C21_CF_NDCO_MR_3000_3999,C21_CF_NDCO_MR_4000over,C21_CF_NDCO_MR_NS,C21_CF_NDCO_Tot,C21_CF_Tot_MR_0_299,C21_CF_Tot_MR_300_449,C21_CF_Tot_MR_450_599,C21_CF_Tot_MR_600_799,C21_CF_Tot_MR_800_999,C21_CF_Tot_MR_1000_1399,C21_CF_Tot_MR_1400_1799,C21_CF_Tot_MR_1800_2399,C21_CF_Tot_MR_2400_2999,C21_CF_Tot_MR_3000_3999,C21_CF_Tot_MR_4000over,C21_CF_Tot_MR_NS,C21_CF_Tot_Tot,C21_1PF_Cu15DS_MR_0_299,C21_1PF_Cu15DS_MR_300_449,C21_1PF_Cu15DS_MR_450_599,C21_1PF_Cu15DS_MR_600_799,C21_1PF_Cu15DS_MR_800_999,C21_1PF_Cu15DS_MR_1000_1399,C21_1PF_Cu15DS_MR_1400_1799,C21_1PF_Cu15DS_MR_1800_2399,C21_1PF_Cu15DS_MR_2400_2999,C21_1PF_Cu15DS_MR_3000_3999
505031101,15,21,39,23,8,4,3,126,4,0,0,5,12,25,38,32,20,10,4,9,153,15,4,12,19,31,106,176,382,184,67,29,28,1059,0,0,0,0,3,4,4,4,0,0,0,0,18,0,0,0,4,4,17,26,37,11,5,0,3,115,5,0,0,0,5,20,14,13,12,0,0,0,67,5,3,3,0,6,14,16,21,9,0,3,11,92,10,8,0,11,23,51,57,77,34,5,3,10,291,38,20,22,50,73,198,318,677,344,109,58,58,1960,24,4,11,17,15,95,144,176,61,35,21,28,622,0,0,0,0,0,8,35,30,8,4,3,3,96,7,4,10,3,13,105,195,274,86,32,14,27,770,0,0,0,4,8,10,23,43,12,10,6,7,123,3,4,0,6,8,30,35,42,21,8,6,11,175,17,9,11,12,32,147,286,387,129,57,30,42,1162,4,0,0,0,0,4,8,0,0,4
505031102,18,5,13,4,3,0,3,60,12,5,3,4,3,11,17,16,7,3,0,5,73,26,10,4,24,24,77,121,135,38,20,5,15,498,0,0,0,0,0,4,3,0,0,0,0,0,16,9,0,0,7,6,16,20,9,3,3,0,5,81,0,3,0,0,3,10,6,0,3,0,0,0,30,10,0,0,3,8,7,18,13,0,0,5,6,72,20,0,0,11,18,36,53,25,11,3,5,8,202,54,19,12,48,51,149,226,220,65,35,11,27,923,10,8,3,12,13,56,64,45,8,0,8,11,242,0,0,0,0,0,16,25,16,8,0,0,4,69,6,3,0,7,6,71,82,51,14,12,3,17,283,0,0,0,0,8,10,12,17,0,0,0,0,55,3,0,4,0,3,11,16,14,4,0,0,8,73,12,3,4,9,23,110,133,106,24,10,7,30,481,3,0,0,0,4,12,6,0,0,0
505031104,16,22,32,3,7,0,7,115,10,11,3,7,7,17,25,33,20,4,0,7,143,36,14,17,28,35,103,141,233,129,68,21,27,844,0,0,0,3,7,4,4,0,5,0,0,0,21,6,0,0,4,3,4,13,8,4,0,0,0,58,9,6,0,0,0,8,12,8,0,0,0,4,44,8,7,0,6,7,15,8,20,0,3,5,0,77,18,10,0,13,14,37,40,40,8,10,6,11,201,70,27,24,52,56,178,233,353,195,105,32,48,1379,34,9,9,21,9,59,78,77,13,10,7,19,341,3,0,3,0,4,7,27,24,11,7,0,8,95,13,3,7,7,17,62,123,130,36,22,14,20,458,8,0,0,0,7,11,29,32,18,4,3,3,113,12,0,4,5,8,15,26,31,15,9,6,22,155,36,12,16,21,28,102,201,223,76,39,28,49,820,0,0,0,0,0,3,3,6,0,4
505031105,35,46,69,59,92,56,21,421,16,5,9,7,7,38,38,66,61,39,38,24,342,59,9,15,42,34,163,193,436,397,376,228,85,2040,0,0,0,3,0,5,4,7,6,4,0,5,30,9,5,5,0,4,11,12,27,16,16,8,0,110,0,0,0,4,5,5,8,13,0,12,0,0,55,5,0,3,0,9,16,11,8,3,4,7,0,60,9,3,11,10,14,32,30,50,28,33,16,14,251,106,33,36,59,75,269,283,646,548,534,321,121,3023,50,12,17,19,34,86,156,226,118,143,85,56,1005,5,0,0,6,0,20,25,61,57,56,30,8,269,14,6,4,6,15,64,143,306,193,158,82,59,1052,9,0,0,8,11,34,46,101,77,80,45,33,434,19,11,5,12,13,29,50,84,72,74,43,31,439,41,17,4,30,37,148,256,557,404,363,198,133,2195,0,0,0,0,3,5,6,6,5,5
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,8,17,53,44,22,9,6,174,13,0,0,3,5,15,30,59,36,17,7,9,199,36,9,9,18,23,107,174,493,395,210,73,48,1598,0,0,0,0,0,0,0,14,3,0,0,0,16,10,0,0,3,3,8,14,26,7,7,0,0,93,0,0,0,6,0,8,9,8,6,4,6,0,35,0,5,0,0,4,10,12,10,8,0,6,0,53,8,3,0,7,11,25,32,60,24,10,13,0,206,66,19,15,29,51,177,262,674,524,284,111,71,2285,25,3,12,17,11,38,105,160,51,43,30,28,514,0,0,0,0,7,15,24,68,38,22,19,5,214,15,5,3,10,6,64,166,358,140,65,30,37,902,11,0,3,0,0,23,28,84,36,19,19,7,227,11,7,0,3,8,26,34,61,25,29,15,15,230,30,13,13,13,28,124,250,570,249,137,76,77,1576,0,0,0,0,0,3,5,10,3,0
505031255,0,5,14,28,13,5,0,74,0,4,0,0,4,3,9,26,13,9,0,0,69,10,9,0,5,7,21,75,294,309,97,19,16,858,0,0,0,0,0,4,7,0,0,0,0,0,13,0,0,0,0,0,15,20,29,7,3,0,3,73,0,0,0,0,0,4,5,9,3,0,0,0,18,0,0,0,4,0,4,10,8,7,4,0,0,41,0,0,0,3,0,25,38,52,20,10,0,5,150,12,3,5,11,12,69,173,526,492,153,38,37,1537,17,5,5,12,18,61,160,246,67,30,27,29,676,3,0,0,0,0,9,20,55,43,10,5,8,149,10,0,0,0,10,81,249,460,201,65,33,51,1166,0,0,0,0,0,11,20,54,34,13,0,9,145,0,0,3,0,4,13,25,32,27,14,7,14,143,16,6,5,0,17,108,312,595,307,103,50,80,1605,0,0,0,0,0,0,6,8,0,0
505031256,0,0,0,0,3,4,0,15,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,3,4,0,7,6,8,7,6,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,8,4,12,7,11,12,6,73,3,0,0,0,0,3,3,8,0,11,5,7,27,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,3,0,0,6,0,0,12,0,0,0,0,0,0,0,3,0,3,0,0,10,0,0,0,0,0,0,0,3,0,3,0,0,11,0,0,0,0,0,4,4,11,5,6,4,0,42,0,0,0,0,0,0,0,0,0,0
505031257,4,0,6,4,3,3,0,20,5,0,0,0,0,6,6,4,7,10,3,0,47,3,3,5,0,4,21,37,73,45,42,19,7,263,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,3,4,0,0,0,0,0,10,0,0,0,0,0,4,0,5,0,0,0,3,17,0,0,0,6,0,7,6,9,4,3,5,0,41,14,3,10,9,9,47,55,114,57,69,33,26,449,8,5,4,4,6,29,35,45,21,11,8,12,189,0,0,0,0,0,4,9,12,10,4,4,0,52,0,0,0,3,0,26,52,73,25,26,5,9,224,0,0,0,0,0,0,6,9,3,0,8,4,25,5,0,0,0,4,5,5,22,3,6,0,0,56,12,0,0,9,5,31,71,106,47,41,18,12,349,0,0,0,0,0,0,3,0,0,0
505031258,6,9,24,19,9,0,0,78,0,0,0,3,0,7,11,35,9,13,6,3,100,10,5,3,5,15,49,111,323,186,64,25,29,830,0,0,0,0,0,0,0,9,0,0,0,0,13,0,0,4,0,3,6,22,17,3,4,0,5,68,0,0,0,0,0,0,7,0,0,4,0,0,24,5,0,0,0,3,9,10,8,0,8,0,0,46,6,4,5,0,7,20,36,34,9,12,3,5,151,41,16,18,23,31,88,200,494,283,111,44,56,1395,21,3,7,8,14,55,94,117,56,30,15,41,464,0,0,0,0,5,13,27,51,16,10,0,8,132,7,0,0,5,16,56,139,273,87,33,23,44,684,0,0,0,0,5,14,19,39,13,12,5,6,115,3,0,3,0,0,13,26,47,13,15,3,9,141,12,5,7,5,22,93,206,410,127,73,34,71,1074,0,0,0,0,0,5,5,7,0,0
505031303,14,18,35,29,18,15,4,151,0,6,0,4,9,16,20,24,23,23,10,9,140,21,11,6,24,27,104,153,336,258,158,81,42,1225,0,0,0,0,0,7,7,8,0,0,0,0,22,0,4,0,7,3,12,14,19,10,6,0,0,69,0,0,0,0,4,3,4,9,4,3,0,0,31,4,0,0,0,3,11,10,9,0,8,0,0,61,4,4,0,14,13,37,41,42,17,13,0,6,187,46,29,18,52,65,175,259,502,383,218,101,71,1910,33,3,6,12,20,66,109,187,66,42,25,27,598,0,3,4,0,0,9,22,45,26,8,12,10,155,19,5,3,8,5,63,169,338,126,68,51,37,895,4,0,0,3,4,14,27,61,25,17,13,11,183,5,5,4,3,12,25,13,42,26,31,15,6,183,37,21,9,16,24,109,235,489,207,128,90,67,1420,0,0,0,0,0,3,6,7,0,0
505031304,23,37,43,33,42,10,12,222,3,8,3,5,8,20,21,32,21,32,6,15,174,37,14,24,22,32,123,160,396,356,296,86,54,1600,0,0,0,0,0,3,6,0,0,0,0,0,24,3,5,0,5,5,11,8,22,14,13,0,0,79,0,0,4,0,0,10,0,10,3,5,0,0,28,4,0,0,3,0,8,10,10,13,7,0,0,53,13,3,3,7,8,26,27,38,34,26,3,0,194,78,25,33,36,60,187,242,564,562,440,134,73,2422,22,3,7,12,26,42,67,191,120,65,26,44,627,3,0,0,0,9,16,29,59,61,29,19,15,246,33,4,5,12,13,73,156,478,295,153,83,63,1358,8,3,5,5,3,30,27,82,41,42,14,11,274,13,4,0,9,3,32,28,58,41,37,18,22,264,61,8,11,19,37,148,240,677,439,253,139,111,2144,0,0,0,0,0,0,0,10,3,0
505031305,25,25,43,35,27,11,7,203,14,5,0,6,4,17,17,33,25,15,12,10,164,62,15,23,17,37,143,177,369,263,257,110,51,1528,0,0,0,0,4,3,0,4,3,0,0,0,19,4,0,0,7,9,5,14,23,5,7,4,3,83,0,0,0,0,0,8,8,7,0,7,3,0,38,3,0,0,3,0,7,8,7,4,6,5,6,45,13,0,0,10,14,22,34,48,16,17,7,7,186,93,24,27,43,64,206,257,526,360,336,139,71,2138,27,11,0,8,19,41,69,128,55,48,18,32,461,4,0,4,12,7,20,26,46,40,26,21,18,238,23,8,5,13,13,68,107,277,182,98,46,58,903,12,0,3,9,12,18,40,57,34,39,20,18,254,10,3,0,5,5,27,30,51,26,20,7,13,203,45,11,21,32,38,133,207,430,281,188,87,111,1593,0,0,0,3,5,0,6,12,3,0
505031306,19,19,37,17,23,14,9,152,9,0,0,6,9,21,24,53,28,15,12,5,183,24,12,12,19,25,117,171,373,265,125,63,39,1236,0,3,0,0,0,3,4,5,0,0,0,0,15,4,0,0,3,8,15,22,27,7,6,3,0,103,0,0,0,5,0,0,15,7,3,0,0,0,34,4,5,6,13,4,8,19,10,8,0,7,3,82,7,5,3,12,14,29,57,52,17,12,10,6,235,65,26,26,60,62,213,310,600,401,190,91,69,2100,33,18,10,11,17,71,143,166,56,56,20,32,632,0,0,0,4,8,7,16,46,27,12,4,5,120,8,3,3,6,13,90,182,288,123,64,22,42,844,4,0,0,0,7,14,30,46,15,15,10,13,142,7,0,4,4,7,24,27,52,22,18,9,18,194,14,0,11,14,31,143,254,419,181,103,49,73,1303,0,0,0,0,0,8,8,7,0,0
506011110,23,19,15,7,3,0,5,92,5,11,3,11,13,34,46,28,4,14,4,8,177,20,22,18,39,58,197,319,298,71,54,25,28,1146,0,0,0,0,0,10,7,3,0,0,0,3,25,0,10,0,10,9,46,78,18,4,0,5,10,201,4,0,7,0,7,14,16,6,0,0,0,0,60,12,6,3,7,10,39,42,23,3,3,0,0,151,19,19,10,21,31,106,145,57,13,3,4,15,441,57,54,42,81,130,432,610,498,114,91,39,60,2209,21,18,9,41,65,169,224,206,60,26,21,52,921,0,3,0,6,10,37,41,72,15,12,4,11,211,9,0,5,23,52,203,319,286,69,31,26,47,1084,4,0,0,6,12,26,27,41,6,9,0,4,137,7,6,4,0,16,40,43,40,12,7,3,13,198,26,11,17,32,89,308,429,440,109,60,32,75,1629,0,0,0,0,4,13,9,5,6,0
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,11,8,7,7,3,0,6,52,3,0,3,6,7,18,13,14,0,3,0,0,68,14,0,8,13,24,72,102,113,42,14,10,17,433,0,0,0,0,0,8,3,4,0,0,0,0,11,4,5,3,0,0,9,14,6,6,0,5,0,47,3,0,0,3,0,8,0,5,0,0,0,0,27,0,0,3,4,0,6,6,10,4,0,0,0,47,8,5,8,10,6,34,33,28,6,0,5,7,135,32,12,16,34,43,145,190,183,58,24,18,32,780,8,8,7,10,22,43,39,45,8,0,4,12,204,0,0,0,3,0,4,13,15,0,0,3,0,38,3,0,0,4,3,62,69,53,13,8,6,13,236,0,0,0,0,0,6,9,15,7,3,6,3,52,3,4,0,3,4,19,11,17,9,4,0,10,81,10,3,0,11,15,87,101,94,23,15,15,20,401,0,0,0,0,0,3,0,3,0,0
506011114,19,6,31,14,5,0,3,95,0,3,5,4,3,22,13,29,12,9,3,3,104,12,15,11,22,24,95,123,204,64,44,26,28,675,0,0,0,0,3,0,7,6,0,0,0,0,15,3,3,0,9,9,11,22,14,3,0,0,0,73,0,0,6,0,6,7,16,12,0,0,0,0,43,6,4,3,6,4,17,15,12,0,3,0,3,77,9,11,10,13,25,40,52,33,11,9,0,8,207,54,31,32,49,66,184,228,329,117,76,34,46,1247,32,10,8,24,28,77,73,66,26,25,7,16,396,3,3,0,0,5,11,25,18,7,9,4,6,91,6,7,5,10,16,75,97,107,27,18,6,18,393,7,0,0,6,5,14,19,18,8,0,5,11,98,5,0,0,5,6,13,17,33,16,3,0,6,110,25,13,4,22,26,121,160,175,59,35,19,37,694,0,0,0,0,0,6,3,4,0,0
506011115,7,7,30,21,17,11,5,114,4,3,0,7,7,13,21,27,20,9,7,3,132,18,14,6,18,20,55,83,190,118,109,58,28,722,0,0,0,0,0,0,3,0,0,0,0,0,4,6,0,0,0,0,10,14,12,4,5,0,0,39,0,0,0,0,0,3,0,3,0,0,0,0,21,0,0,6,0,4,8,3,7,3,3,0,0,40,7,0,6,3,8,22,21,20,8,10,3,4,101,53,24,21,45,49,121,146,316,173,180,99,37,1260,30,14,8,16,14,60,58,106,56,60,31,23,474,7,0,0,0,3,8,8,35,13,16,9,6,106,3,3,0,4,4,33,67,110,71,48,25,16,385,0,0,0,0,3,7,13,22,11,24,14,8,96,10,5,6,6,3,13,27,19,20,22,15,7,153,17,8,3,9,17,67,115,184,122,103,60,36,745,3,0,0,0,0,5,0,0,0,0
506011116,14,16,17,14,20,7,4,101,4,3,0,9,5,16,10,22,24,13,15,3,125,20,12,11,17,21,73,91,159,129,104,50,23,711,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,3,0,0,4,10,10,12,5,0,0,62,0,0,0,0,4,0,0,6,0,0,0,0,15,0,0,0,0,5,5,0,3,6,3,0,0,26,10,0,0,4,5,18,10,19,15,12,6,9,114,46,23,14,26,46,131,139,260,209,167,81,41,1168,28,8,8,5,16,37,42,126,56,48,22,17,423,4,0,0,0,0,6,12,24,14,7,8,4,79,5,3,9,4,13,31,64,125,85,63,13,21,438,3,9,0,0,0,9,16,21,16,18,11,7,112,9,5,0,9,4,13,12,22,4,13,11,11,114,25,10,11,9,18,65,103,189,123,107,40,42,739,0,0,0,0,0,0,0,5,7,0
506011117,16,21,35,14,3,5,0,111,9,0,0,14,11,17,27,39,12,4,0,3,123,12,5,8,23,30,128,277,398,98,45,15,33,1072,0,0,0,0,3,4,3,0,0,0,0,0,18,8,0,0,0,0,10,20,20,9,0,0,0,84,0,0,0,4,6,8,4,10,4,3,0,0,41,4,0,0,0,0,12,21,17,0,0,6,5,76,15,3,0,3,17,36,48,58,15,8,7,10,219,45,19,22,40,64,205,408,583,173,72,32,57,1698,16,5,9,16,26,78,112,104,26,23,10,21,452,0,3,0,0,5,29,44,46,10,3,7,4,161,10,8,0,9,24,137,269,199,46,17,16,33,748,3,5,0,0,10,8,37,33,17,5,0,3,121,3,5,3,4,6,26,30,38,10,9,4,8,140,23,16,7,13,43,198,376,314,81,34,24,49,1169,0,0,0,0,0,4,3,12,0,0
506011307,10,13,27,20,18,12,3,111,0,0,0,4,5,10,14,20,8,17,4,0,85,23,3,7,10,19,49,124,360,286,189,67,26,1156,0,0,0,0,0,6,0,3,0,4,0,0,10,0,0,0,0,3,6,19,25,8,6,0,0,71,0,0,0,0,0,4,0,5,5,3,0,0,22,0,0,0,0,6,3,7,13,4,3,0,4,39,0,4,0,6,9,12,20,52,18,17,5,3,144,30,10,8,18,24,91,198,605,432,278,87,37,1828,12,0,3,0,0,39,87,142,52,35,19,27,431,3,0,0,4,3,13,32,58,40,27,5,3,195,19,3,0,11,11,85,230,452,179,95,48,42,1172,6,0,0,5,0,7,15,50,27,18,10,13,149,3,0,0,0,6,5,12,24,20,19,10,9,116,36,3,5,17,20,108,285,586,261,159,79,73,1629,0,0,0,0,0,0,5,0,5,0
506011308,7,15,36,34,19,13,0,121,3,0,0,4,3,3,6,15,23,22,3,6,98,23,9,3,10,19,62,120,448,419,192,79,33,1402,0,0,0,0,0,0,5,0,0,0,0,0,7,4,0,0,0,0,12,13,26,16,10,0,9,83,0,0,0,0,0,3,0,10,0,3,0,0,20,5,0,0,0,0,6,9,12,3,3,0,0,46,0,0,0,0,3,22,22,44,19,20,7,8,153,39,11,8,13,28,98,194,689,616,295,113,61,2163,11,4,3,13,8,52,133,261,105,40,39,37,709,3,0,0,0,0,6,29,67,59,10,12,13,213,26,4,8,5,14,98,327,686,350,154,97,77,1845,3,0,6,5,5,6,27,63,32,27,10,6,189,5,0,0,0,3,3,17,41,35,14,6,7,139,42,3,11,14,25,121,407,863,475,208,122,98,2390,0,0,4,0,0,0,0,3,0,0
506021118,15,12,19,10,11,9,0,88,3,0,0,4,4,14,7,17,6,13,6,7,100,24,12,9,15,28,65,79,194,113,96,60,27,721,0,0,0,0,0,0,0,6,0,0,0,0,9,5,0,0,6,6,10,7,17,10,0,3,3,56,0,3,0,0,0,3,4,7,5,3,0,0,26,0,3,0,3,9,9,7,10,0,3,0,0,52,4,11,0,5,8,25,22,35,12,6,4,8,138,61,20,17,40,53,147,158,349,207,158,89,48,1352,21,7,7,17,24,63,98,126,54,40,36,21,518,0,0,0,0,5,5,7,20,9,10,7,0,65,19,0,0,0,10,44,104,139,62,59,25,24,488,5,0,0,0,3,11,15,20,15,12,3,12,101,7,0,0,4,8,18,13,13,11,16,7,4,103,35,8,4,5,22,77,144,198,99,94,42,40,763,0,0,0,0,3,4,3,7,0,0
