SA2_CODE_2021,C16_CFNC_BF_4000more,C16_CFNC_BF_Ns,C16_CFNC_BF_Tot,C16_CFNC_BPT_Neg_ni_inc,C16_CFNC_BPT_1_149,C16_CFNC_BPT_150_399,C16_CFNC_BPT_400_649,C16_CFNC_BPT_650_799,C16_CFNC_BPT_800_1249,C16_CFNC_BPT_1250_1999,C16_CFNC_BPT_2000_2499,C16_CFNC_BPT_2500_2999,C16_CFNC_BPT_3000_3999,C16_CFNC_BPT_4000more,C16_CFNC_BPT_Ns,C16_CFNC_BPT_Tot,C16_CFNC_1F1P_Neg_ni_inc,C16_CFNC_1F1P_1_149,C16_CFNC_1F1P_150_399,C16_CFNC_1F1P_400_649,C16_CFNC_1F1P_650_799,C16_CFNC_1F1P_800_1249,C16_CFNC_1F1P_1250_1999,C16_CFNC_1F1P_2000_2499,C16_CFNC_1F1P_2500_2999,C16_CFNC_1F1P_3000_3999,C16_CFNC_1F1P_4000more,C16_CFNC_1F1P_Ns,C16_CFNC_1F1P_Tot,C16_CFNC_1E1A_Neg_ni_inc,C16_CFNC_1E1A_1_149,C16_CFNC_1E1A_150_399,C16_CFNC_1E1A_400_649,C16_CFNC_1E1A_650_799,C16_CFNC_1E1A_800_1249,C16_CFNC_1E1A_1250_1999,C16_CFNC_1E1A_2000_2499,C16_CFNC_1E1A_2500_2999,C16_CFNC_1E1A_3000_3999,C16_CFNC_1E1A_4000more,C16_CFNC_1E1A_Ns,C16_CFNC_1E1A_Tot,C16_CFNC_1F1NW_Neg_ni_inc,C16_CFNC_1F1NW_1_149,C16_CFNC_1F1NW_150_399,C16_CFNC_1F1NW_400_649,C16_CFNC_1F1NW_650_799,C16_CFNC_1F1NW_800_1249,C16_CFNC_1F1NW_1250_1999,C16_CFNC_1F1NW_2000_2499,C16_CFNC_1F1NW_2500_2999,C16_CFNC_1F1NW_3000_3999,C16_CFNC_1F1NW_4000more,C16_CFNC_1F1NW_Ns,C16_CFNC_1F1NW_Tot,C16_CFNC_1P1NW_Neg_ni_inc,C16_CFNC_1P1NW_1_149,C16_CFNC_1P1NW_150_399,C16_CFNC_1P1NW_400_649,C16_CFNC_1P1NW_650_799,C16_CFNC_1P1NW_800_1249,C16_CFNC_1P1NW_1250_1999,C16_CFNC_1P1NW_2000_2499,C16_CFNC_1P1NW_2500_2999,C16_CFNC_1P1NW_3000_3999,C16_CFNC_1P1NW_4000more,C16_CFNC_1P1NW_Ns,C16_CFNC_1P1NW_Tot,C16_CFNC_1A1NW_Neg_ni_inc,C16_CFNC_1A1NW_1_149,C16_CFNC_1A1NW_150_399,C16_CFNC_1A1NW_400_649,C16_CFNC_1A1NW_650_799,C16_CFNC_1A1NW_800_1249,C16_CFNC_1A1NW_1250_1999,C16_CFNC_1A1NW_2000_2499,C16_CFNC_1A1NW_2500_2999,C16_CFNC_1A1NW_3000_3999,C16_CFNC_1A1NW_4000more,C16_CFNC_1A1NW_Ns,C16_CFNC_1A1NW_Tot,C16_CFNC_BA_Neg_ni_inc,C16_CFNC_BA_1_149,C16_CFNC_BA_150_399,C16_CFNC_BA_400_649,C16_CFNC_BA_650_799,C16_CFNC_BA_800_1249,C16_CFNC_BA_1250_1999,C16_CFNC_BA_2000_2499,C16_CFNC_BA_2500_2999,C16_CFNC_BA_3000_3999,C16_CFNC_BA_4000more,C16_CFNC_BA_Ns,C16_CFNC_BA_Tot,C16_CFNC_BNW_Neg_ni_inc,C16_CFNC_BNW_1_149,C16_CFNC_BNW_150_399,C16_CFNC_BNW_400_649,C16_CFNC_BNW_650_799,C16_CFNC_BNW_800_1249,C16_CFNC_BNW_1250_1999,C16_CFNC_BNW_2000_2499,C16_CFNC_BNW_2500_2999,C16_CFNC_BNW_3000_3999,C16_CFNC_BNW_4000more,C16_CFNC_BNW_Ns,C16_CFNC_BNW_Tot,C16_CFNC_LFns_Neg_ni_inc,C16_CFNC_LFns_1_149,C16_CFNC_LFns_150_399,C16_CFNC_LFns_400_649,C16_CFNC_LFns_650_799,C16_CFNC_LFns_800_1249,C16_CFNC_LFns_1250_1999,C16_CFNC_LFns_2000_2499,C16_CFNC_LFns_2500_2999,C16_CFNC_LFns_3000_3999,C16_CFNC_LFns_4000more,C16_CFNC_LFns_Ns,C16_CFNC_LFns_Tot,C16_CFNC_Tot_Neg_ni_inc,C16_CFNC_Tot_1_149,C16_CFNC_Tot_150_399,C16_CFNC_Tot_400_649,C16_CFNC_Tot_650_799,C16_CFNC_Tot_800_1249,C16_CFNC_Tot_1250_1999,C16_CFNC_Tot_2000_2499,C16_CFNC_Tot_2500_2999,C16_CFNC_Tot_3000_3999,C16_CFNC_Tot_4000more,C16_CFNC_Tot_Ns,C16_CFNC_Tot_Tot,C16_CFC_BFT_Neg_ni_inc,C16_CFC_BFT_1_149,C16_CFC_BFT_150_399,C16_CFC_BFT_400_649,C16_CFC_BFT_650_799,C16_CFC_BFT_800_1249,C16_CFC_BFT_1250_1999,C16_CFC_BFT_2000_2499,C16_CFC_BFT_2500_2999,C16_CFC_BFT_3000_3999,C16_CFC_BFT_4000more,C16_CFC_BFT_Ns,C16_CFC_BFT_Tot,C16_CFC_BPT_Neg_ni_inc,C16_CFC_BPT_1_149,C16_CFC_BPT_150_399,C16_CFC_BPT_400_649,C16_CFC_BPT_650_799,C16_CFC_BPT_800_1249,C16_CFC_BPT_1250_1999,C16_CFC_BPT_2000_2499,C16_CFC_BPT_2500_2999,C16_CFC_BPT_3000_3999,C16_CFC_BPT_4000more,C16_CFC_BPT_Ns,C16_CFC_BPT_Tot,C16_CFC_1F1P_Neg_ni_inc,C16_CFC_1F1P_1_149,C16_CFC_1F1P_150_399,C16_CFC_1F1P_400_649,C16_CFC_1F1P_650_799,C16_CFC_1F1P_800_1249,C16_CFC_1F1P_1250_1999,C16_CFC_1F1P_2000_2499,C16_CFC_1F1P_2500_2999,C16_CFC_1F1P_3000_3999,C16_CFC_1F1P_4000more,C16_CFC_1F1P_Ns,C16_CFC_1F1P_Tot,C16_CF_1E1A_Neg_ni_inc,C16_CF_1E1A_1_149,C16_CF_1E1A_150_399,C16_CF_1E1A_400_649,C16_CF_1E1A_650_799,C16_CF_1E1A_800_1249,C16_CF_1E1A_1250_1999,C16_CF_1E1A_2000_2499,C16_CF_1E1A_2500_2999,C16_CF_1E1A_3000_3999,C16_CF_1E1A_4000more,C16_CF_1E1A_Ns,C16_CF_1E1A_Tot,C16_CF_1F1NW_Neg_ni_inc,C16_CF_1F1NW_1_149,C16_CF_1F1NW_150_399,C16_CF_1F1NW_400_649,C16_CF_1F1NW_650_799,C16_CF_1F1NW_800_1249,C16_CF_1F1NW_1250_1999,C16_CF_1F1NW_2000_2499,C16_CF_1F1NW_2500_2999,C16_CF_1F1NW_3000_3999,C16_CF_1F1NW_4000more,C16_CF_1F1NW_Ns,C16_CF_1F1NW_Tot,C16_CF_1P1NW_Neg_ni_inc,C16_CF_1P1NW_1_149
505011079,47,3,186,0,0,0,4,3,15,22,9,5,3,3,4,59,0,0,0,0,0,10,33,29,22,17,19,8,139,0,0,0,0,0,0,7,5,0,3,8,0,22,0,0,0,3,0,19,31,32,9,14,16,0,130,0,0,3,3,11,22,16,8,0,3,0,4,81,0,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,11,7,7,15,41,87,125,78,22,3,11,7,24,418,0,0,0,0,5,5,0,0,0,0,0,93,100,12,13,22,45,110,201,199,149,86,94,99,133,1163,0,0,0,0,0,0,11,33,32,79,121,39,303,0,0,0,0,0,0,15,14,10,7,8,7,66,0,0,0,0,0,11,71,99,100,99,161,45,590,0,0,0,0,0,3,9,0,3,27,12,3,54,0,0,0,5,0,18,66,52,18,64,55,26,300,0,0
505011080,32,0,151,0,0,0,0,0,8,9,9,7,0,0,0,36,0,0,0,0,0,10,30,21,15,14,19,0,109,0,0,0,0,0,0,0,3,8,3,8,0,22,0,0,0,0,0,13,26,20,7,11,12,0,90,0,0,0,6,4,26,21,5,0,5,0,0,62,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,4,23,56,68,39,13,0,0,5,14,240,0,0,0,0,0,0,3,0,0,0,0,69,72,9,6,5,31,63,133,137,100,72,71,69,87,788,0,0,0,0,0,0,7,19,31,74,86,27,251,0,0,0,0,0,3,12,7,3,4,10,6,43,0,0,0,0,0,3,42,58,68,80,119,31,401,0,0,0,0,0,0,8,3,6,10,17,4,43,0,0,0,6,0,12,33,56,10,58,42,24,234,0,0
505011081,46,0,228,0,0,0,0,8,11,8,8,6,0,4,0,40,0,0,0,0,0,17,47,33,19,16,8,5,141,0,0,0,0,0,0,0,3,3,3,5,0,22,0,0,0,0,0,20,31,18,5,0,3,4,88,0,0,8,8,10,17,13,0,0,0,0,0,59,0,0,0,0,0,7,7,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,4,25,63,59,40,6,0,0,0,10,225,0,0,0,0,0,0,0,0,0,0,0,65,65,11,4,12,37,76,137,178,122,79,82,64,87,889,0,0,0,0,0,3,11,20,24,47,42,7,157,0,0,0,0,0,6,10,9,7,4,0,4,37,0,0,0,0,0,6,65,75,85,70,44,23,367,0,0,0,0,0,3,7,11,9,16,10,0,59,0,0,0,0,6,25,75,59,17,40,12,7,247,0,0
505011082,54,0,127,0,0,0,0,0,12,20,11,8,6,6,0,63,0,0,0,0,4,3,29,21,21,18,40,3,142,0,0,0,0,0,0,0,0,4,6,3,0,21,0,0,0,3,0,16,23,12,8,17,9,5,106,0,0,0,8,8,34,30,15,5,7,6,0,118,0,0,0,0,0,6,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,5,0,8,16,5,0,32,76,132,82,14,14,10,27,11,428,0,0,0,0,0,0,0,0,0,3,0,94,92,20,10,4,42,96,208,199,94,85,103,148,112,1112,0,0,0,0,0,0,7,8,28,63,122,27,256,0,0,0,0,0,7,9,8,4,4,12,9,51,0,0,0,0,0,3,30,49,81,95,231,35,520,0,0,0,0,0,0,6,3,6,17,26,7,66,0,0,0,0,0,5,21,41,24,66,79,21,259,0,0
505011083,24,0,129,0,0,0,3,4,8,14,5,3,0,6,0,35,0,0,0,0,0,6,37,38,22,23,26,0,153,0,0,0,0,0,0,0,4,0,9,4,0,11,0,0,0,0,4,16,27,23,4,18,9,0,100,0,0,4,8,0,19,20,11,6,6,3,0,72,0,0,0,3,0,8,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,11,9,5,34,82,89,49,7,5,3,0,11,304,0,0,0,0,0,3,0,0,0,0,0,49,52,11,8,13,45,89,153,158,102,59,91,74,74,885,0,0,0,0,0,0,9,19,39,91,118,31,308,0,0,0,0,0,6,11,12,12,10,9,3,57,0,0,0,0,0,4,50,81,112,112,123,35,524,0,0,0,0,0,5,5,12,8,14,16,7,65,0,0,0,3,0,12,55,54,27,53,52,15,268,0,0
505021084,51,3,365,0,0,0,5,3,21,26,7,0,0,3,0,71,0,0,0,0,0,18,57,52,35,19,19,6,204,0,0,0,0,0,6,6,9,3,5,8,5,43,0,0,0,3,4,25,42,27,11,12,6,0,137,0,0,3,19,24,32,31,5,6,0,4,4,118,0,0,0,0,0,0,6,3,0,0,0,0,11,0,0,0,0,0,5,0,0,0,5,0,3,9,30,10,12,72,193,160,81,11,10,5,6,24,615,0,0,0,4,0,0,0,0,0,0,0,116,130,31,13,22,110,231,280,301,199,146,140,98,153,1710,0,0,0,0,0,0,26,39,38,64,50,12,245,0,0,0,0,0,11,25,14,3,4,0,4,59,0,0,0,0,6,21,122,91,96,94,72,20,519,0,0,0,0,0,8,13,18,18,17,8,9,82,0,0,0,10,11,66,108,68,18,36,33,15,366,0,0
505021085,7,4,301,0,0,0,4,12,17,22,9,3,0,0,0,64,0,0,0,0,7,33,105,46,20,13,0,3,223,0,0,0,0,3,8,12,3,0,5,0,4,34,0,0,0,5,20,73,62,18,3,0,0,8,202,0,0,9,22,22,34,20,4,0,0,0,3,116,0,0,0,0,0,6,6,0,0,0,0,0,19,0,0,0,0,0,0,0,9,0,3,0,5,13,30,4,9,81,154,87,29,3,0,0,0,24,420,0,0,0,0,0,0,0,0,0,0,0,97,99,28,3,22,114,224,268,340,193,77,66,15,147,1503,0,0,0,0,0,17,63,53,44,43,20,19,246,0,0,0,4,8,15,25,18,3,0,0,14,94,0,0,0,0,6,41,159,65,38,25,11,22,364,0,0,0,0,0,9,23,13,8,0,0,7,63,0,0,9,16,33,158,179,33,23,9,8,19,496,0,4
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,147,8,680,0,0,0,0,5,19,21,16,0,0,3,4,64,0,0,0,0,0,9,66,56,44,54,43,3,271,0,0,0,0,0,0,3,4,8,13,11,0,48,0,0,0,3,8,22,49,32,12,23,23,0,154,0,3,4,8,3,35,21,5,0,5,0,0,88,0,0,0,0,3,0,0,3,0,0,0,0,12,0,0,0,0,0,4,7,0,0,3,0,0,17,14,11,3,49,99,99,47,9,5,0,0,20,362,0,0,0,0,0,0,0,0,0,0,0,213,215,16,13,5,61,122,189,250,244,213,323,228,246,1911,0,0,0,0,0,0,6,23,25,66,105,23,257,0,0,0,0,0,3,13,14,12,12,3,6,69,0,0,0,0,0,12,65,83,93,102,148,19,531,0,0,0,0,0,0,6,8,23,25,41,5,102,7,0,0,0,0,22,85,72,23,63,58,21,348,4,0
505021089,125,10,383,0,0,0,5,4,15,29,19,15,10,8,3,104,0,0,0,0,0,9,53,42,34,42,57,5,248,0,0,0,0,0,0,3,6,4,13,13,0,45,0,0,0,0,0,21,43,30,12,21,31,4,164,0,0,5,3,23,42,54,21,8,4,12,4,180,0,0,0,0,0,5,5,9,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,4,10,17,12,9,80,130,236,167,36,13,15,14,20,756,0,0,0,0,0,3,0,0,0,0,3,134,143,16,11,14,88,165,333,390,217,137,228,270,181,2054,0,0,0,0,0,8,17,38,50,109,258,33,510,0,0,0,0,0,8,16,19,11,10,30,13,116,0,0,0,0,0,11,100,161,185,263,365,51,1139,0,0,0,0,0,0,6,18,18,39,51,7,141,0,0,0,0,7,25,77,120,35,135,121,31,554,0,0
505021090,46,8,578,0,0,0,3,14,36,32,7,7,4,0,5,101,0,0,0,0,0,35,122,69,38,12,5,7,295,0,0,0,0,0,0,4,10,10,3,5,4,33,0,0,0,0,15,62,77,24,10,13,0,0,206,0,0,6,26,22,26,8,4,3,0,0,4,100,0,0,0,5,3,0,10,0,0,0,0,0,25,0,0,0,0,0,3,0,5,0,0,0,0,10,26,9,11,69,144,59,27,6,0,0,3,22,386,0,0,0,5,3,0,3,0,0,0,0,126,140,30,13,18,104,209,231,384,282,205,156,61,171,1872,0,0,0,0,3,9,42,65,37,43,17,4,225,0,0,0,0,6,20,39,11,4,9,7,3,97,0,0,0,0,0,37,133,84,49,31,21,14,371,0,0,0,0,0,10,16,11,10,14,3,0,70,0,0,0,9,19,111,141,62,17,21,3,11,383,0,5
505021091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021092,163,9,700,0,0,0,3,5,40,26,16,12,5,3,4,112,0,0,0,0,0,21,81,59,40,37,31,0,278,0,0,0,0,0,3,5,7,5,12,6,4,46,0,0,0,0,0,18,38,34,12,32,24,3,162,0,0,5,15,5,21,28,11,9,6,7,0,106,0,0,0,0,0,0,3,4,0,0,0,0,12,0,0,0,0,0,0,0,3,0,8,9,0,20,15,9,8,27,39,91,50,10,10,14,8,3,284,0,0,0,0,0,0,0,0,0,0,0,198,201,15,8,11,49,60,200,287,275,229,302,257,225,1919,0,0,0,0,5,0,9,18,25,61,85,23,227,0,0,0,0,3,8,10,13,11,8,4,0,54,0,0,0,0,0,3,50,61,78,100,123,15,440,0,0,0,0,4,0,4,3,8,22,29,0,77,0,0,0,0,6,16,60,63,17,54,54,6,269,0,0
505021093,71,0,372,0,0,0,5,3,31,29,5,9,0,4,0,91,0,0,0,0,0,24,68,30,20,28,20,3,201,0,0,0,0,0,4,5,6,4,8,5,0,39,0,0,0,3,8,41,48,26,14,14,10,0,161,0,0,13,18,9,24,17,8,4,0,0,6,101,0,0,0,0,4,0,6,0,0,0,3,4,19,0,0,0,0,0,0,0,0,0,3,0,0,5,32,10,13,62,125,88,54,18,13,5,5,25,444,0,0,0,0,0,0,4,0,0,3,0,97,110,31,10,17,94,151,227,274,171,140,156,123,130,1530,0,0,0,5,0,5,24,31,38,51,123,27,302,0,0,0,0,4,5,10,4,8,10,15,11,68,0,0,0,0,4,19,70,69,99,87,139,22,505,0,0,0,0,0,3,9,9,11,13,12,5,62,0,0,0,3,5,35,96,62,16,62,76,21,376,0,0
505021094,60,0,160,0,0,0,0,0,6,16,9,3,0,9,0,47,0,0,0,0,0,5,18,22,25,23,26,0,119,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,4,8,14,10,11,6,15,0,64,0,0,0,6,7,19,17,7,4,3,11,0,81,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,3,0,4,8,8,5,28,59,85,65,28,4,7,13,9,315,0,0,0,0,0,0,0,0,0,0,0,64,62,8,8,6,34,72,130,150,106,61,99,134,76,881,0,0,0,0,0,0,0,15,17,39,92,20,181,0,0,0,0,0,7,4,5,8,9,13,5,50,0,0,0,0,0,0,27,39,42,58,127,29,328,0,0,0,0,0,0,0,6,3,16,15,7,40,0,0,0,0,0,7,22,24,9,44,37,9,146,0,0
505021095,93,6,491,0,0,0,0,10,30,20,3,0,4,0,3,83,0,0,0,6,0,16,83,38,32,31,17,3,228,0,0,0,0,0,4,8,3,6,6,5,4,34,0,0,0,8,12,33,48,20,9,14,13,0,150,0,0,3,10,17,20,10,5,0,0,0,0,65,0,0,0,0,0,0,6,0,0,3,0,0,9,0,0,0,0,0,0,0,0,6,0,3,0,12,21,7,11,31,72,50,26,11,0,3,0,16,240,0,0,0,0,0,0,0,0,0,0,0,107,107,21,7,17,56,112,165,241,184,163,201,127,132,1419,0,0,0,0,0,0,12,22,21,33,32,11,134,0,0,0,0,0,8,19,8,3,3,9,8,47,5,0,0,0,0,22,59,46,51,54,45,7,290,0,0,0,0,0,3,5,11,14,15,20,0,66,0,0,4,4,7,44,79,30,10,30,19,12,234,0,0
505021096,85,3,227,0,0,0,0,5,10,13,6,4,0,9,0,50,0,0,0,0,0,10,29,27,22,23,37,0,147,0,0,0,0,0,0,0,3,0,3,8,0,17,0,0,0,0,0,10,29,14,12,16,20,0,102,0,0,3,5,7,33,31,15,7,13,7,0,115,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,3,5,23,9,3,28,88,149,150,30,11,13,24,22,557,0,0,0,0,0,0,0,0,0,0,0,109,115,24,9,11,36,104,214,270,126,91,143,177,141,1347,0,0,0,3,0,5,8,19,33,77,201,10,366,0,0,0,0,0,8,16,8,10,9,14,9,73,0,0,0,0,0,10,41,52,94,124,328,36,682,0,0,0,0,0,0,11,8,3,9,17,3,52,0,0,0,3,0,25,60,53,26,99,108,21,402,0,0
505021097,96,8,444,0,0,0,5,12,23,24,12,5,11,9,3,99,0,0,0,0,0,25,71,53,28,30,23,7,223,0,0,0,0,0,0,3,4,0,8,8,6,35,0,0,0,3,9,27,51,18,8,18,18,0,157,0,0,8,18,16,32,29,12,5,9,3,3,131,0,0,0,0,0,3,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,6,7,22,7,11,75,123,153,70,27,11,12,16,27,558,0,0,0,0,0,4,0,0,0,0,0,126,130,21,7,19,98,158,271,305,234,142,178,174,174,1795,0,0,0,0,0,4,16,22,35,57,129,30,286,0,0,0,0,0,19,19,8,9,7,14,9,73,0,0,0,3,0,14,66,58,67,110,184,41,545,0,0,0,0,0,0,11,9,3,17,29,4,76,3,0,0,11,4,41,76,58,14,57,64,22,352,0,0
505021301,19,0,167,0,0,0,0,0,12,12,11,3,5,5,0,54,0,0,0,0,5,11,26,23,15,14,21,0,125,0,0,0,0,0,0,0,0,0,6,3,0,10,0,0,0,3,5,29,32,11,10,8,3,3,105,0,0,3,10,12,21,20,8,0,6,8,4,85,0,0,0,0,0,5,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,3,25,11,15,63,135,105,70,19,3,11,9,23,477,0,0,0,0,0,7,0,0,0,0,0,90,93,26,13,16,80,160,189,183,108,76,97,71,116,1135,0,0,0,0,0,6,36,30,36,71,111,33,326,0,0,0,0,0,8,14,13,10,6,3,9,69,0,0,0,4,3,14,87,79,81,91,115,44,518,0,0,0,0,0,0,4,7,4,13,19,7,58,0,0,0,7,5,33,76,73,18,46,42,21,317,4,0
505021302,55,7,273,0,0,0,0,4,15,15,15,6,3,7,0,68,0,0,0,0,0,17,56,38,24,19,24,0,183,0,0,0,0,0,0,5,8,3,13,9,0,35,0,0,0,3,9,28,39,18,7,13,4,4,134,0,0,5,13,17,20,19,0,3,0,3,0,84,0,0,5,0,0,7,9,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,3,0,10,19,8,8,54,126,130,61,18,7,9,11,19,461,0,0,0,4,4,0,0,0,0,0,0,80,95,21,12,21,81,166,217,246,148,100,135,108,114,1356,0,0,0,0,0,4,26,19,38,47,68,12,212,0,0,0,0,0,10,12,11,4,9,5,0,49,0,0,0,0,0,18,67,69,70,57,87,18,392,0,0,0,0,0,3,11,3,13,14,13,4,58,0,0,0,0,11,46,89,38,19,33,28,17,275,0,0
505031098,10,3,169,0,0,0,4,3,14,10,4,3,3,0,0,33,0,0,0,0,0,24,53,29,17,10,0,4,129,0,0,0,0,0,3,5,4,5,4,0,0,23,0,0,0,4,12,48,42,18,6,5,0,0,128,0,0,5,12,10,24,5,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,5,64,97,70,28,3,0,0,0,15,305,0,0,0,0,0,0,0,0,0,0,0,56,58,23,4,10,90,124,178,186,103,60,49,16,76,917,0,0,0,0,0,3,46,55,45,57,36,21,264,0,0,0,0,3,13,32,14,3,3,0,7,77,0,0,0,6,0,28,105,83,56,51,17,24,373,0,0,0,0,0,0,9,3,14,5,0,4,31,0,0,0,4,9,70,108,47,24,24,14,14,318,0,0
505031099,18,3,394,0,0,0,0,5,20,11,8,3,0,0,0,48,0,0,0,0,0,12,111,51,30,7,3,0,217,0,0,0,0,0,9,11,16,3,9,6,0,53,0,0,0,3,7,54,61,37,11,4,3,4,187,0,0,0,16,12,35,19,0,3,3,0,0,90,0,0,5,7,4,3,9,3,0,0,0,0,23,0,0,0,0,0,0,3,3,3,0,0,0,12,21,7,19,88,216,185,80,16,4,0,11,33,671,0,0,0,0,3,3,3,6,0,0,0,131,142,24,10,27,111,249,319,380,264,139,89,51,176,1847,0,0,0,0,0,3,59,120,96,101,58,44,482,0,0,0,0,4,16,32,21,6,8,8,8,100,0,0,0,0,5,27,220,163,147,110,52,47,768,0,0,0,0,0,4,33,27,31,14,9,6,134,4,0,0,5,10,103,252,139,40,58,24,35,664,0,0
505031100,24,8,441,0,0,0,0,4,13,19,13,0,0,0,0,59,0,0,0,0,3,7,65,49,32,18,12,6,202,0,0,0,0,0,3,3,8,11,8,3,0,42,0,0,0,0,4,33,39,11,5,15,5,3,120,0,0,6,9,13,23,8,9,0,3,0,0,65,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,9,26,7,5,32,58,46,27,4,0,0,0,6,213,0,0,0,0,0,0,0,0,0,0,0,106,108,26,11,12,40,81,138,256,236,152,127,49,140,1268,0,0,0,0,0,6,44,80,90,149,89,35,489,0,0,0,0,4,15,35,14,5,11,9,9,105,0,0,0,0,5,29,189,186,158,106,68,33,774,0,0,0,0,0,7,19,30,29,20,6,7,125,0,0,4,9,5,69,207,112,19,46,20,19,506,0,0
505031101,24,12,355,0,0,0,0,8,17,14,4,0,0,0,0,44,0,0,0,0,0,21,64,40,31,16,7,3,174,0,0,0,0,0,3,8,14,4,6,3,0,37,0,0,0,0,4,37,46,14,6,10,0,6,130,0,0,5,22,11,9,12,7,0,0,0,0,62,0,0,0,0,0,3,4,0,0,0,0,4,17,0,0,0,0,0,0,7,3,3,0,4,0,13,13,11,7,30,46,45,23,3,0,0,0,6,184,0,0,0,0,0,0,0,0,0,0,0,86,91,17,11,11,54,65,145,216,198,144,99,41,115,1116,0,0,0,0,0,3,37,41,39,72,28,8,233,0,0,0,0,3,3,19,8,4,8,0,3,54,5,0,0,0,0,16,135,105,73,47,39,14,434,0,0,0,0,0,0,16,26,8,7,9,7,79,3,0,0,6,12,59,113,86,28,31,11,16,367,0,0
505031102,5,0,106,0,0,0,0,0,11,13,0,0,0,0,0,24,0,0,0,0,0,3,51,12,9,0,0,3,72,0,0,0,0,0,0,3,6,4,0,0,0,8,0,0,0,3,5,27,21,4,0,0,0,0,64,0,0,4,11,10,9,8,0,0,0,0,0,36,0,0,0,0,4,0,3,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,7,10,8,11,37,74,38,15,0,0,0,0,9,212,0,0,0,0,0,0,0,0,0,0,0,43,44,10,8,17,57,104,100,137,53,29,22,10,58,600,0,0,0,0,3,0,23,34,9,14,11,3,94,0,0,0,0,5,15,17,0,3,4,0,3,40,0,0,0,0,3,19,67,35,18,14,3,10,164,0,0,0,0,0,0,16,6,3,0,0,4,35,0,0,0,12,20,77,74,19,12,6,8,8,234,0,0
