SA2_CODE_2021,C11_SH_0b_s_a_b_NPFH_2,C11_SH_0b_s_a_b_NPFH_3,C11_SH_0b_s_a_b_NPFH_4,C11_SH_0b_s_a_b_NPFH_5,C11_SH_0b_s_a_b_NPFH_6_mor,C11_SH_0b_s_a_b_Tot,C11_SH_1b_NPFH_2,C11_SH_1b_NPFH_3,C11_SH_1b_NPFH_4,C11_SH_1b_NPFH_5,C11_SH_1b_NPFH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPFH_2,C11_SH_2b_NPFH_3,C11_SH_2b_NPFH_4,C11_SH_2b_NPFH_5,C11_SH_2b_NPFH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPFH_2,C11_SH_3b_NPFH_3,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_Tot,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5,C11_SH_Tot_NPFH_6_mor,C11_SH_Tot_Tot,C11_SDRTHT_0b_s_a_b_NPFH_2,C11_SDRTHT_0b_s_a_b_NPFH_3,C11_SDRTHT_0b_s_a_b_NPFH_4,C11_SDRTHT_0b_s_a_b_NPFH_5,C11_SDRTHT_0b_s_a_b_NPFH_6mor,C11_SDRTHT_0b_s_a_b_Tot,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_Tot,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_Tot_Tot,C11_F_a_0b_s_a_b_NPFH_2,C11_F_a_0b_s_a_b_NPFH_3,C11_F_a_0b_s_a_b_NPFH_4,C11_F_a_0b_s_a_b_NPFH_5,C11_F_a_0b_s_a_b_NPFH_6_mor,C11_F_a_0b_s_a_b_Tot,C11_F_a_1b_NPFH_2,C11_F_a_1b_NPFH_3,C11_F_a_1b_NPFH_4,C11_F_a_1b_NPFH_5,C11_F_a_1b_NPFH_6_mor,C11_F_a_1b_Tot,C11_F_a_2b_NPFH_2,C11_F_a_2b_NPFH_3,C11_F_a_2b_NPFH_4,C11_F_a_2b_NPFH_5,C11_F_a_2b_NPFH_6_mor,C11_F_a_2b_Tot,C11_F_a_3b_NPFH_2,C11_F_a_3b_NPFH_3,C11_F_a_3b_NPFH_4,C11_F_a_3b_NPFH_5,C11_F_a_3b_NPFH_6_mor,C11_F_a_3b_Tot,C11_F_a_4mb_NPFH_2,C11_F_a_4mb_NPFH_3,C11_F_a_4mb_NPFH_4,C11_F_a_4mb_NPFH_5,C11_F_a_4mb_NPFH_6_mor,C11_F_a_4mb_Tot,C11_F_a_NB_NS_NPFH_2,C11_F_a_NB_NS_NPFH_3,C11_F_a_NB_NS_NPFH_4,C11_F_a_NB_NS_NPFH_5,C11_F_a_NB_NS_NPFH_6_mor,C11_F_a_NB_NS_Tot,C11_F_a_Tot_NPFH_2,C11_F_a_Tot_NPFH_3,C11_F_a_Tot_NPFH_4,C11_F_a_Tot_NPFH_5,C11_F_a_Tot_NPFH_6_mor,C11_F_a_Tot_Tot,C11_OD_0b_s_a_b_NPFH_2,C11_OD_0b_s_a_b_NPFH_3,C11_OD_0b_s_a_b_NPFH_4,C11_OD_0b_s_a_b_NPFH_5,C11_OD_0b_s_a_b_NPFH_6_mor,C11_OD_0b_s_a_b_Tot,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_Tot,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_Tot_Tot,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_Tot,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_Tot_Tot,C16_SH_0b_s_a_b_NPFH_2,C16_SH_0b_s_a_b_NPFH_3,C16_SH_0b_s_a_b_NPFH_4,C16_SH_0b_s_a_b_NPFH_5,C16_SH_0b_s_a_b_NPFH_6_mor,C16_SH_0b_s_a_b_Tot,C16_SH_1b_NPFH_2,C16_SH_1b_NPFH_3,C16_SH_1b_NPFH_4,C16_SH_1b_NPFH_5,C16_SH_1b_NPFH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPFH_2,C16_SH_2b_NPFH_3,C16_SH_2b_NPFH_4,C16_SH_2b_NPFH_5,C16_SH_2b_NPFH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPFH_2,C16_SH_3b_NPFH_3
505011079,0,0,0,0,0,0,6,0,0,0,0,6,45,6,3,0,0,54,410,165,114,31,5,728,715,458,666,311,77,2224,6,3,0,0,0,10,1175,634,784,344,82,3014,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,7,40,15,4,0,0,55,5,0,6,0,0,13,0,0,0,0,0,3,49,17,8,0,0,82,0,0,0,0,0,0,6,0,0,0,0,6,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234,651,789,341,87,3104,0,0,0,0,0,0,0,0,0,0,0,0,20,5,3,0,0,24,346,159
505011080,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,9,156,75,45,15,3,293,571,386,608,249,99,1912,3,0,0,0,0,4,739,465,656,266,99,2229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,3,0,0,22,5,0,0,0,0,7,0,0,0,0,0,0,16,3,4,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764,473,665,266,99,2262,5,0,0,0,0,5,0,0,0,0,0,0,9,4,0,0,0,17,146,59
505011081,0,0,0,0,0,3,0,0,0,0,0,0,21,0,0,0,0,29,504,265,195,46,5,1011,383,295,322,144,55,1192,9,0,6,0,0,12,918,559,518,194,61,2254,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,11,35,20,9,0,0,61,0,4,0,0,0,7,0,0,0,0,0,0,52,25,11,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,967,581,536,194,61,2341,0,0,0,0,0,0,0,6,0,0,0,5,22,0,6,0,0,32,469,215
505011082,0,0,0,0,0,0,3,0,0,0,0,3,28,4,4,0,0,41,332,124,127,23,4,611,637,360,567,227,65,1857,9,0,3,0,0,14,1007,494,702,252,69,2522,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,16,5,3,0,0,23,0,0,0,0,0,4,0,0,0,0,0,0,18,7,7,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,56,8,10,0,0,69,9,12,8,8,0,37,0,0,0,0,0,0,77,19,12,11,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1109,511,716,267,73,2678,4,0,0,0,0,5,0,0,0,0,0,0,29,5,4,0,0,38,243,83
505011083,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,14,191,71,52,11,4,334,591,470,730,288,79,2158,3,0,0,0,0,3,804,543,781,298,87,2512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,6,6,0,0,39,3,0,6,0,0,17,0,0,0,0,0,0,27,13,15,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856,557,800,298,88,2596,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,5,0,16,166,74
505021084,0,0,0,0,0,3,0,0,0,0,0,3,49,13,3,0,0,62,836,338,254,71,26,1523,577,311,354,182,75,1497,21,5,9,0,0,33,1484,668,615,255,99,3129,0,0,0,0,0,0,6,4,0,0,0,8,124,35,8,0,3,172,358,157,86,24,14,645,19,16,10,4,5,58,6,0,0,0,0,14,525,212,110,31,22,897,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,16,8,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,18,8,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2030,885,729,287,123,4057,0,0,0,0,0,4,9,0,0,0,0,11,52,12,5,0,0,67,700,306
505021085,8,0,0,4,3,11,4,3,0,0,0,18,102,37,16,5,3,166,854,513,448,215,180,2207,247,192,229,164,227,1063,26,20,28,7,27,105,1242,770,722,398,432,3562,0,0,0,0,0,0,4,0,0,0,0,13,64,12,5,3,0,90,149,81,59,17,18,334,0,4,4,8,4,19,11,7,5,0,3,17,231,107,80,27,29,469,0,0,0,0,0,0,4,0,0,0,0,4,17,0,0,0,0,21,58,31,23,7,5,124,3,0,0,0,0,8,0,0,0,0,0,5,88,43,19,9,10,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560,911,820,432,466,4194,0,0,0,0,6,8,6,3,0,0,0,16,82,32,13,4,9,132,747,483
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,0,0,0,0,0,3,4,0,0,0,0,6,196,49,20,0,0,262,649,339,256,55,9,1310,185,137,219,127,43,716,10,9,0,0,0,21,1046,539,502,177,56,2316,0,0,0,0,0,0,7,0,0,0,0,12,140,20,3,0,0,170,660,287,140,20,4,1113,58,38,50,17,14,174,14,5,0,0,0,16,871,352,199,38,18,1483,0,0,0,0,0,0,5,0,0,0,0,5,49,6,4,0,0,60,31,16,3,7,0,63,5,5,0,0,0,4,0,0,0,0,0,0,97,26,13,7,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2015,918,710,220,78,3943,0,0,0,0,0,0,5,0,0,0,0,11,177,35,20,5,0,229,680,332
505021089,0,0,0,0,0,0,0,0,0,0,0,0,100,32,9,0,0,136,813,324,328,53,4,1527,1036,672,1043,389,103,3242,19,0,0,0,0,25,1969,1028,1376,439,116,4930,0,0,0,0,0,0,0,0,0,0,0,0,48,11,3,0,0,61,87,44,33,6,0,171,13,24,27,11,0,77,0,0,0,0,0,0,155,74,61,8,0,305,0,0,0,0,0,0,5,0,0,0,0,5,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,4,5,0,0,0,0,10,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,20,0,0,0,0,0,5,2150,1109,1441,453,119,5272,0,0,0,0,0,0,0,0,0,0,0,0,60,14,12,0,0,86,696,302
505021090,0,0,0,0,0,0,3,0,0,0,0,6,136,37,13,7,3,193,614,319,217,91,45,1292,107,80,81,60,61,386,10,8,10,5,4,37,869,449,324,161,118,1914,3,0,0,0,0,5,25,0,0,0,0,27,106,35,6,10,3,161,755,352,186,67,30,1389,20,23,22,13,9,89,7,4,7,4,3,28,925,422,227,87,45,1701,0,0,0,0,0,0,0,0,0,0,0,3,19,3,0,0,0,23,97,37,24,5,9,169,0,3,0,0,0,6,0,0,0,0,0,0,122,48,26,4,9,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1912,913,577,258,173,3825,0,0,0,0,0,0,8,4,0,0,0,16,78,26,12,4,0,125,575,288
505021091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021092,0,0,0,0,0,0,12,0,0,0,0,10,135,35,17,5,0,194,434,188,157,38,3,812,150,97,137,66,20,466,6,3,0,0,0,9,733,322,309,101,21,1490,0,0,0,0,0,0,9,0,0,0,0,9,187,30,4,0,0,224,463,172,87,12,0,733,56,28,40,15,5,138,8,3,0,0,0,10,719,234,130,27,5,1115,0,0,0,0,0,0,49,0,0,0,0,54,304,72,12,4,0,398,182,61,36,4,0,287,12,4,7,3,4,25,3,0,0,0,0,7,557,137,64,14,0,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,698,499,145,33,3378,0,0,0,0,0,0,5,0,0,0,0,13,103,29,11,0,0,146,446,236
505021093,3,0,0,0,0,0,0,0,0,0,0,0,41,9,7,0,0,52,399,143,117,30,9,696,597,410,550,219,79,1852,10,3,3,0,0,19,1053,568,671,253,86,2625,0,0,0,0,0,0,17,0,3,0,0,20,141,42,16,3,0,203,160,62,53,12,5,288,4,6,8,0,6,23,4,0,4,0,0,4,325,109,81,20,11,542,0,0,0,0,0,0,47,8,0,0,0,56,70,32,19,0,0,125,65,22,12,4,0,98,3,3,0,0,0,9,9,3,0,0,0,8,187,65,31,5,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1563,748,784,280,101,3466,0,0,0,0,0,0,0,0,0,0,0,5,27,4,6,0,0,36,358,138
505021094,0,0,0,0,0,0,4,0,0,0,0,4,57,16,4,0,0,86,291,148,117,25,4,589,235,128,223,101,20,715,10,4,0,0,0,13,597,293,355,129,30,1406,0,0,0,0,0,0,4,0,0,0,0,5,64,9,5,0,0,82,136,40,35,11,0,220,20,11,15,10,0,61,0,6,0,0,0,4,232,61,59,19,4,370,0,0,0,0,0,0,3,0,0,0,0,3,32,11,0,3,0,43,23,10,5,0,0,42,3,0,0,0,0,5,0,0,0,0,0,0,68,17,5,3,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888,374,415,154,32,1867,0,0,0,0,0,0,8,0,0,0,0,8,59,5,9,0,0,76,344,142
505021095,0,0,0,0,0,0,7,0,0,0,0,13,103,23,12,8,0,147,357,145,118,29,7,654,90,68,69,30,26,277,7,0,0,0,0,7,561,236,203,64,33,1093,0,0,0,0,0,3,26,0,0,0,0,26,311,75,33,5,5,426,369,140,81,24,4,618,32,28,22,12,3,96,4,5,0,0,0,9,746,246,141,34,13,1176,0,0,0,0,0,0,24,6,5,0,0,27,152,53,24,4,0,238,80,26,15,3,0,129,6,8,7,0,4,28,4,4,0,3,0,6,266,91,50,16,3,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576,576,396,115,51,2711,0,0,0,0,0,0,5,0,0,0,0,7,66,14,5,0,0,86,295,125
505021096,0,0,0,0,0,0,0,0,0,0,0,4,79,6,4,0,0,99,509,194,213,48,8,969,502,311,547,284,72,1728,6,4,0,0,4,15,1105,522,763,334,88,2808,0,0,0,0,0,0,5,0,0,0,0,5,84,32,9,4,0,130,111,41,35,13,0,200,30,14,31,12,6,94,4,0,0,0,0,4,232,86,76,21,6,425,0,0,0,0,0,0,0,0,0,0,0,0,87,31,18,0,0,137,19,19,16,4,0,52,0,0,4,0,0,4,0,0,0,0,0,0,110,48,36,3,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1446,651,872,360,95,3433,0,0,0,0,0,0,4,0,0,0,0,4,49,16,4,0,0,65,446,194
505021097,0,0,0,0,0,0,10,0,0,0,0,10,123,29,14,6,0,172,565,247,197,57,16,1081,251,193,300,161,57,955,19,3,0,0,0,21,966,469,512,226,74,2245,0,0,0,0,0,0,8,0,0,0,0,4,206,55,16,0,0,282,273,124,67,18,3,485,34,16,34,8,6,106,12,6,5,0,0,16,529,206,126,28,11,892,0,0,0,0,0,3,33,9,0,0,0,38,211,33,17,4,0,264,100,48,25,0,0,178,6,8,8,0,0,31,4,0,0,0,0,10,356,99,53,12,0,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1850,773,687,256,89,3662,0,0,0,0,0,0,3,0,0,0,0,9,96,19,14,4,0,139,482,229
505021301,0,0,0,0,0,0,4,0,0,0,0,4,42,9,0,0,0,55,371,149,141,42,6,707,594,449,649,320,121,2144,13,6,5,4,0,30,1027,611,800,366,133,2935,0,0,0,0,0,0,8,0,0,0,0,8,29,3,0,0,0,30,23,3,4,0,0,36,0,0,0,0,0,0,0,3,0,0,0,3,52,9,7,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,25,7,3,0,3,0,23,0,0,0,0,0,3,0,0,0,0,0,0,37,10,3,3,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118,632,811,369,133,3066,0,0,0,0,0,0,0,0,0,0,0,0,19,11,0,0,4,35,305,142
505021302,3,0,0,0,0,0,0,0,0,0,0,6,87,13,13,6,0,123,631,271,216,46,24,1185,266,135,206,90,34,735,14,0,0,4,0,24,1002,424,437,148,58,2073,0,0,0,0,0,0,0,0,0,0,0,0,113,47,9,3,0,176,266,124,63,26,3,487,29,19,27,17,8,92,4,0,0,0,0,9,415,190,100,45,13,772,0,0,0,0,0,0,4,4,0,0,0,9,56,18,9,0,0,80,51,17,9,7,0,86,0,0,0,0,0,6,0,0,0,0,0,0,114,34,21,3,3,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1535,651,564,199,76,3031,0,0,0,0,0,0,3,0,0,0,0,4,79,16,14,0,3,109,615,238
505031098,0,3,3,0,0,11,3,0,0,0,0,3,20,11,7,0,0,40,418,257,174,66,67,979,521,355,471,243,181,1765,14,8,15,10,4,49,983,633,663,324,249,2853,0,0,0,0,0,0,6,0,0,0,0,7,19,0,0,0,0,22,35,25,11,12,0,86,0,0,0,0,0,3,3,0,0,0,0,0,69,30,12,13,4,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,5,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066,670,676,333,247,2995,4,0,0,0,0,3,0,0,0,0,0,0,20,10,0,0,0,35,371,259
505031099,0,0,0,0,0,0,0,0,0,0,0,3,152,12,7,0,0,169,553,288,197,46,13,1096,854,652,1030,484,268,3290,16,8,8,0,3,39,1575,956,1244,528,289,4601,0,0,0,0,0,0,0,0,0,0,0,7,153,7,0,0,0,160,184,18,19,3,0,228,0,0,0,0,0,9,9,0,0,0,0,9,348,28,26,5,3,409,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932,991,1263,538,289,5012,0,0,0,0,0,0,5,0,0,0,0,3,193,22,10,0,0,224,782,429
505031100,0,0,0,0,0,5,0,4,0,0,0,6,11,0,0,0,0,21,232,132,72,18,10,462,633,530,781,327,149,2427,6,4,3,0,5,20,885,679,861,349,160,2931,0,0,0,0,0,0,0,0,0,0,0,0,17,0,4,0,0,20,14,7,6,0,0,29,20,12,24,12,0,61,0,0,0,0,0,0,50,18,33,14,0,111,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,13,0,0,0,0,0,4,4,0,0,0,0,7,0,0,0,0,0,0,9,5,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,699,892,360,161,3065,0,0,0,0,0,0,0,5,0,0,0,8,18,4,0,0,0,30,415,239
505031101,3,0,0,0,0,3,0,0,0,0,0,0,16,5,3,0,0,27,422,269,139,32,14,872,532,431,512,243,140,1858,9,6,0,3,3,23,988,710,656,280,154,2790,0,0,0,0,0,0,8,0,0,0,0,8,23,9,0,0,0,39,71,41,21,3,0,132,9,7,11,4,0,26,0,0,0,0,0,0,112,61,28,9,0,206,0,0,0,0,0,0,5,0,0,0,0,3,25,6,0,0,0,29,4,4,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,32,12,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1135,776,691,290,154,3043,0,0,0,0,0,0,0,0,0,0,0,3,19,0,4,0,0,25,432,253
505031102,0,0,0,0,0,6,0,0,0,0,0,6,29,8,3,0,0,39,520,269,243,114,71,1208,126,106,88,71,89,475,15,3,4,4,4,31,687,394,343,185,162,1772,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,13,45,25,28,3,3,104,0,0,0,0,0,0,0,0,0,0,0,0,58,24,29,10,3,116,0,0,0,0,0,0,0,0,0,0,0,0,27,3,3,0,0,36,59,30,16,10,8,116,0,0,0,0,0,8,4,0,0,0,0,4,93,41,12,11,10,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,459,386,201,178,2067,0,0,0,0,0,0,0,0,0,0,0,6,21,10,0,0,0,34,439,277
