SA2_CODE_2021,C11_Chr_Tot_0_14,C11_Chr_Tot_15_24,C11_Chr_Tot_25_34,C11_Chr_Tot_35_44,C11_Chr_Tot_45_54,C11_Chr_Tot_55_64,C11_Chr_Tot_65_74,C11_Chr_Tot_75_84,C11_Chr_Tot_85ov,C11_Chr_Tot_Tot,C11_Hinduism_0_14,C11_Hinduism_15_24,C11_Hinduism_25_34,C11_Hinduism_35_44,C11_Hinduism_45_54,C11_Hinduism_55_64,C11_Hinduism_65_74,C11_Hinduism_75_84,C11_Hinduism_85ov,C11_Hinduism_Tot,C11_Islam_0_14,C11_Islam_15_24,C11_Islam_25_34,C11_Islam_35_44,C11_Islam_45_54,C11_Islam_55_64,C11_Islam_65_74,C11_Islam_75_84,C11_Islam_85ov,C11_Islam_Tot,C11_Judaism_0_14,C11_Judaism_15_24,C11_Judaism_25_34,C11_Judaism_35_44,C11_Judaism_45_54,C11_Judaism_55_64,C11_Judaism_65_74,C11_Judaism_75_84,C11_Judaism_85ov,C11_Judaism_Tot,C11_OR_Au_Ab_Tr_R_0_14,C11_OR_Au_Ab_Tr_R_15_24,C11_OR_Au_Ab_Tr_R_25_34,C11_OR_Au_Ab_Tr_R_35_44,C11_OR_Au_Ab_Tr_R_45_54,C11_OR_Au_Ab_Tr_R_55_64,C11_OR_Au_Ab_Tr_R_65_74,C11_OR_Au_Ab_Tr_R_75_84,C11_OR_A_Ab_Tr_Re_85ov,C11_OR_Au_Ab_Tr_Re_Tot,C11_OR_Sikhism_0_14,C11_OR_Sikhism_15_24,C11_OR_Sikhism_25_34,C11_OR_Sikhism_35_44,C11_OR_Sikhism_45_54,C11_OR_Sikhism_55_64,C11_OR_Sikhism_65_74,C11_OR_Sikhism_75_84,C11_OR_Sikhism_85ov,C11_OR_Sikhism_Tot,C11_OR_OR_0_14,C11_OR_OR_15_24,C11_OR_OR_25_34,C11_OR_OR_35_44,C11_OR_OR_45_54,C11_OR_OR_55_64,C11_OR_OR_65_74,C11_OR_OR_75_84,C11_OR_OR_85ov,C11_OR_OR_Tot,C11_OR_Tot_0_14,C11_OR_Tot_15_24,C11_OR_Tot_25_34,C11_OR_Tot_35_44,C11_OR_Tot_45_54,C11_OR_Tot_55_64,C11_OR_Tot_65_74,C11_OR_Tot_75_84,C11_OR_Tot_85ov,C11_OR_Tot_Tot,C11_SBOSB_No_RA_0_14,C11_SBOSB_No_RA_15_24,C11_SBOSB_No_RA_25_34,C11_SBOSB_No_RA_35_44,C11_SBOSB_No_RA_45_54,C11_SBOSB_No_RA_55_64,C11_SBOSB_No_RA_65_74,C11_SBOSB_No_RA_75_84,C11_SBOSB_No_RA_85ov,C11_SBOSB_No_RA_Tot,C11_Rel_aff_ns_0_14,C11_Rel_aff_ns_15_24,C11_Rel_aff_ns_25_34,C11_Rel_aff_ns_35_44,C11_Rel_aff_ns_45_54,C11_Rel_aff_ns_55_64,C11_Rel_aff_ns_65_74,C11_Rel_aff_ns_75_84,C11_Rel_aff_ns_85ov,C11_Rel_aff_NS_Tot,C11_Tot_0_14,C11_Tot_15_24,C11_Tot_25_34,C11_Tot_35_44,C11_Tot_45_54,C11_Tot_55_64,C11_Tot_65_74,C11_Tot_75_84,C11_Tot_85ov,C11_Tot_Tot,C16_Buddhism_0_14,C16_Buddhism_15_24,C16_Buddhism_25_34,C16_Buddhism_35_44,C16_Buddhism_45_54,C16_Buddhism_55_64,C16_Buddhism_65_74,C16_Buddhism_75_84,C16_Buddhism_85ov,C16_Buddhism_Tot,C16_Christ_Angl_0_14,C16_Christ_Angl_15_24,C16_Christ_Angl_25_34,C16_Christ_Angl_35_44,C16_Christ_Angl_45_54,C16_Christ_Angl_55_64,C16_Christ_Angl_65_74,C16_Christ_Angl_75_84,C16_Christ_Angl_85ov,C16_Christ_Angl_Tot,C16_C_Assyr_Apo_0_14,C16_C_Assyr_Apo_15_24,C16_C_Assyr_Apo_25_34,C16_C_Assyr_Apo_35_44,C16_C_Assyr_Apo_45_54,C16_C_Assyr_Apo_55_64,C16_C_Assyr_Apo_65_74,C16_C_Assyr_Apo_75_84,C16_C_Assyr_Apo_85ov,C16_C_Assyr_Apo_Tot,C16_C_Baptist_0_14,C16_C_Baptist_15_24,C16_C_Baptist_25_34,C16_C_Baptist_35_44,C16_C_Baptist_45_54,C16_C_Baptist_55_64,C16_C_Baptist_65_74,C16_C_Baptist_75_84,C16_C_Baptist_85ov,C16_C_Baptist_Tot,C16_Christ_Breth_0_14,C16_Christ_Breth_15_24,C16_Christ_Breth_25_34,C16_Christ_Breth_35_44,C16_Christ_Breth_45_54,C16_Christ_Breth_55_64,C16_Christ_Breth_65_74,C16_Christ_Breth_75_84,C16_Christ_Breth_85ov,C16_Christ_Breth_Tot,C16_Ch_Catholic_0_14,C16_Ch_Catholic_15_24,C16_Ch_Catholic_25_34,C16_Ch_Catholic_35_44,C16_Ch_Catholic_45_54,C16_Ch_Catholic_55_64,C16_Ch_Catholic_65_74,C16_Ch_Catholic_75_84,C16_Ch_Catholic_85ov,C16_C_Catholic_Tot,C16_C_Chur_Christ_0_14,C16_C_Chur_Christ_15_24,C16_C_Chur_Christ_25_34,C16_C_Chur_Christ_35_44,C16_C_Chur_Christ_45_54,C16_C_Chur_Christ_55_64,C16_C_Chur_Christ_65_74,C16_C_Chur_Christ_75_84,C16_C_Chur_Christ_85ov,C16_C_Chur_Christ_Tot,C16_C_East_Ortho_0_14,C16_C_East_Ortho_15_24,C16_C_East_Ortho_25_34,C16_C_East_Ortho_35_44,C16_C_East_Ortho_45_54,C16_C_East_Ortho_55_64,C16_C_East_Ortho_65_74,C16_C_East_Ortho_75_84,C16_C_East_Ortho_85ov,C16_C_East_Ortho_Tot,C16_C_Jeh_Wit_0_14,C16_C_Jeh_Wit_15_24,C16_C_Jeh_Wit_25_34,C16_C_Jeh_Wit_35_44,C16_C_Jeh_Wit_45_54,C16_C_Jeh_Wit_55_64,C16_C_Jeh_Wit_65_74,C16_C_Jeh_Wit_75_84,C16_C_Jeh_Wit_85ov,C16_C_Jeh_Wit_Tot
507011159,1139,912,825,991,1135,818,453,329,130,6733,13,6,27,9,13,5,0,0,0,70,29,27,22,25,13,10,9,0,0,133,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,4,8,3,0,6,0,0,0,23,0,3,3,12,12,4,0,0,0,34,7,11,11,12,12,6,0,0,0,59,711,550,574,468,359,214,59,38,12,2985,168,106,142,110,105,73,36,25,13,770,2111,1647,1658,1671,1677,1162,566,410,149,11044,20,26,46,40,29,34,17,4,3,218,154,149,120,158,275,291,183,134,63,1526,0,0,0,0,0,0,0,0,0,0,43,43,26,18,32,26,19,3,4,216,0,3,0,3,6,0,0,0,0,20,410,339,360,337,425,333,205,136,43,2580,0,6,8,6,4,0,0,0,0,31,0,15,16,6,18,18,16,0,3,94,4,0,9,0,5,3,0,0,0,22
507011160,940,662,669,908,905,942,785,507,161,6479,4,11,22,4,0,0,0,0,0,45,9,13,16,9,7,8,3,0,0,60,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,3,3,0,0,0,0,0,6,6,4,5,10,0,10,0,0,0,37,5,5,5,9,6,10,0,0,0,50,368,279,302,300,197,137,57,30,20,1692,127,93,101,103,80,77,38,34,19,669,1474,1067,1135,1362,1210,1193,887,574,197,9090,16,13,19,33,16,9,9,0,0,116,81,86,58,106,130,198,204,105,44,1014,0,0,0,0,0,0,0,0,0,0,30,11,16,17,15,8,13,3,0,120,0,0,0,0,0,0,0,0,0,0,659,426,444,566,507,519,496,356,122,4080,3,0,4,4,3,0,3,0,0,20,12,20,34,23,23,29,19,6,4,176,0,0,0,7,0,5,7,0,0,23
507011161,1505,781,1381,1149,797,472,269,186,82,6614,34,27,43,30,25,6,0,0,0,168,46,41,39,34,23,0,4,0,0,188,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,7,15,13,0,4,0,0,0,47,3,7,9,9,6,6,5,0,0,52,15,14,30,19,9,12,5,0,0,103,757,402,741,488,190,108,40,8,3,2733,209,150,186,115,103,53,16,22,8,860,2619,1442,2511,1888,1177,673,326,213,92,10947,61,42,79,98,50,37,8,3,0,386,253,131,177,282,235,180,136,74,32,1500,0,0,0,0,0,0,0,0,0,0,43,22,38,42,24,20,8,11,4,214,0,3,0,0,0,0,0,0,0,3,1023,432,702,708,461,238,102,60,39,3774,3,3,6,3,3,3,3,0,0,26,29,17,28,28,18,10,3,0,3,136,3,7,8,8,6,6,0,0,0,30
507011163,917,608,649,666,715,480,229,115,31,4412,0,0,3,4,0,0,0,0,0,17,10,8,10,5,4,6,0,0,0,46,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,9,6,0,0,0,0,28,6,0,9,9,6,0,0,0,0,30,472,332,389,304,219,110,47,17,0,1871,169,90,130,97,93,54,24,13,0,669,1589,1050,1199,1109,1046,651,306,141,36,7125,19,8,13,23,16,11,0,0,0,105,96,94,84,124,178,167,90,57,17,901,0,0,0,0,0,0,0,0,0,0,17,14,12,11,20,18,8,5,0,107,0,0,0,0,0,0,0,0,0,0,548,333,312,381,364,248,116,61,16,2380,0,8,0,3,3,0,0,0,0,15,15,12,24,12,10,21,0,4,0,91,4,3,0,4,5,3,0,6,0,24
507011259,1011,513,647,759,615,405,225,102,19,4295,3,4,8,3,4,0,0,0,0,26,8,14,10,3,10,3,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,10,3,0,0,0,0,18,4,3,0,10,3,0,0,0,0,18,468,238,334,260,141,88,29,18,6,1566,157,62,88,96,50,37,13,3,3,513,1659,832,1121,1131,829,543,273,123,22,6534,6,11,29,17,16,14,5,0,0,96,117,69,82,129,172,158,102,40,8,877,0,0,0,0,0,0,0,0,0,0,22,14,15,20,20,7,10,5,0,107,0,0,0,0,0,0,0,0,0,0,715,350,443,453,409,232,163,59,17,2839,0,0,0,0,0,0,3,0,0,8,27,10,12,21,23,8,8,4,0,108,4,0,0,0,8,5,6,0,0,19
507011260,314,253,149,241,305,299,125,35,11,1738,3,4,4,3,0,3,0,0,0,26,12,8,17,4,0,10,0,0,0,47,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,9,3,3,4,4,5,0,0,27,5,3,7,6,3,5,3,0,0,31,9,11,6,8,10,10,9,5,0,57,87,247,51,55,66,55,16,4,0,579,28,37,37,32,21,24,9,6,0,198,451,575,279,351,423,425,169,50,12,2740,11,9,11,14,10,15,12,0,0,74,58,29,15,39,78,84,86,29,0,428,0,0,0,0,0,0,0,0,0,0,13,14,4,5,9,8,9,0,0,67,5,4,8,0,5,0,0,0,0,31,124,126,50,69,108,135,67,12,3,695,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,0,7
507021164,753,411,283,566,711,561,347,273,124,4046,4,0,5,9,3,0,0,0,0,21,0,0,3,0,3,3,0,0,0,24,0,0,3,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,13,10,6,12,13,4,4,0,57,4,17,12,6,12,13,0,4,0,64,418,291,262,312,331,295,109,38,10,2073,105,82,76,96,105,69,38,26,14,609,1294,815,652,1008,1184,967,505,347,158,6931,6,4,8,14,17,16,11,0,0,75,123,70,48,114,198,183,144,91,34,1003,0,0,0,0,0,0,0,0,0,0,21,4,13,12,9,5,3,9,0,80,0,0,0,0,0,0,0,0,0,0,446,236,137,233,356,229,174,130,52,1981,0,0,0,0,0,0,0,3,5,7,0,3,3,4,0,7,0,0,0,30,0,3,0,4,8,8,6,7,0,38
507021165,692,530,820,864,963,1040,773,507,242,6441,14,10,20,5,3,0,3,0,6,63,17,7,17,19,15,3,0,0,0,77,7,7,12,8,3,14,12,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,12,18,16,10,17,3,3,0,90,8,10,18,22,10,17,3,3,0,96,751,644,1045,776,676,569,210,88,19,4773,166,196,301,191,210,218,84,74,34,1469,1672,1424,2282,1969,1917,1915,1093,672,301,13250,10,24,32,52,55,46,27,10,0,248,126,84,104,188,258,321,304,148,49,1590,0,0,0,0,0,0,0,0,0,0,3,5,14,10,19,4,13,6,0,88,0,0,0,0,0,0,0,0,0,3,347,281,374,355,436,433,327,274,169,2996,0,3,0,0,0,0,5,4,3,22,6,12,9,16,18,9,11,9,3,101,0,0,0,0,6,12,4,0,5,40
507021166,998,654,677,935,1068,1071,835,715,232,7184,6,7,9,5,9,3,0,0,0,33,19,14,20,15,13,6,6,0,0,101,7,0,3,8,9,10,0,0,0,29,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,3,10,11,13,19,11,16,0,0,0,88,10,15,17,19,11,20,0,0,0,97,1022,621,747,718,672,452,180,80,42,4540,211,160,182,193,182,125,84,69,29,1243,2292,1480,1697,1944,2008,1728,1130,869,309,13450,21,10,36,45,39,35,27,0,0,212,122,64,93,146,236,263,269,181,72,1453,0,0,0,0,0,0,0,0,0,0,21,11,27,12,13,15,8,11,3,130,0,0,0,0,0,0,0,0,0,0,612,353,373,447,512,480,399,384,139,3700,3,0,0,0,0,3,0,0,0,17,16,14,6,11,29,24,15,14,5,128,8,0,3,4,5,9,3,4,0,28
507021167,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031169,1119,539,954,758,485,337,194,55,7,4446,29,3,63,15,10,0,0,0,0,122,19,10,29,15,9,0,0,0,0,88,0,0,3,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,4,4,4,15,0,0,0,0,0,0,20,3,8,5,10,3,0,0,0,0,34,10,10,22,10,3,3,0,0,0,56,688,423,630,306,143,61,37,5,0,2284,217,94,165,115,60,22,20,9,0,713,2106,1097,1896,1240,725,427,248,67,10,7829,24,25,66,57,24,14,0,0,0,211,272,167,165,249,238,166,113,47,11,1430,0,0,0,0,0,0,0,0,0,0,57,24,60,45,17,11,9,0,0,213,0,0,0,0,0,0,0,0,0,0,832,342,608,603,318,183,72,28,0,2987,7,3,0,5,9,0,0,0,0,30,15,17,18,30,11,6,3,0,0,99,13,11,10,8,8,8,8,3,0,66
507031170,677,360,459,525,508,423,404,264,111,3726,6,3,10,0,0,0,0,0,0,14,16,6,0,10,4,0,0,0,0,42,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,5,4,8,4,7,7,4,0,0,0,37,6,10,10,9,7,4,0,0,0,46,628,408,431,319,218,112,58,42,21,2240,336,186,189,182,106,100,55,44,22,1209,1681,988,1117,1055,856,651,521,354,152,7368,14,8,14,25,14,8,9,0,0,81,124,91,75,114,169,130,144,170,64,1091,0,0,0,0,0,0,0,0,0,0,29,12,17,15,13,15,8,6,3,113,0,0,0,0,0,0,0,0,0,0,271,160,164,167,176,125,91,75,25,1258,0,3,3,0,0,0,0,0,6,15,10,4,10,3,7,0,5,0,0,39,19,9,14,20,16,13,17,6,3,118
507031172,12,9,3,13,12,8,3,5,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,4,0,0,4,4,0,0,26,3,5,0,9,0,0,0,0,0,15,21,17,11,15,20,8,11,5,0,113,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,3,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031173,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031174,1045,663,788,846,798,772,541,293,63,5816,4,9,10,5,3,0,0,0,0,26,27,16,18,15,9,9,0,0,0,94,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,5,9,8,0,0,0,0,0,34,10,8,18,18,14,3,0,4,0,78,18,14,28,27,14,0,0,4,0,110,939,575,660,456,305,191,80,34,15,3239,369,226,230,217,157,134,79,32,9,1441,2421,1512,1746,1581,1305,1118,710,361,82,10842,20,11,20,30,28,21,11,0,0,139,186,141,141,175,259,276,238,162,38,1610,0,0,0,0,0,0,0,0,0,0,29,16,26,25,21,18,8,8,3,158,0,0,0,0,0,0,0,0,0,3,406,241,263,308,296,215,193,83,20,2018,6,5,5,9,5,7,4,0,0,35,14,10,17,19,4,13,8,3,3,93,28,18,17,24,23,15,18,14,6,152
507031261,250,234,82,214,302,268,106,30,10,1493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,8,161,125,78,111,120,65,27,9,0,693,49,144,241,182,113,72,27,8,0,837,467,505,398,511,551,408,155,48,12,3066,13,10,18,11,10,8,4,0,0,85,97,63,94,89,114,141,76,18,9,696,0,0,0,0,0,0,0,0,0,0,11,11,26,4,10,17,15,0,0,94,0,0,0,0,0,0,0,0,0,0,245,191,223,178,145,94,70,18,4,1173,0,0,0,0,0,0,0,0,0,4,14,3,11,3,3,3,0,0,0,43,5,0,5,0,0,5,4,0,0,21
507041175,1038,892,506,771,1020,1012,668,430,197,6544,24,37,30,28,29,11,5,3,0,165,34,29,34,29,14,12,4,4,0,153,5,4,0,8,0,7,0,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,7,16,12,13,11,6,5,0,77,16,8,13,12,13,11,5,4,0,82,417,413,333,291,360,273,108,60,21,2271,167,179,135,118,142,124,95,57,46,1056,1744,1622,1080,1301,1647,1485,912,570,263,10622,44,43,40,64,53,35,20,14,5,327,178,156,76,146,248,309,325,193,94,1720,0,0,0,0,0,0,0,0,0,0,30,26,25,23,27,43,28,17,6,225,0,0,0,0,0,3,0,0,0,5,507,370,231,336,360,374,266,129,67,2626,0,0,0,0,0,0,9,3,3,16,32,19,9,28,19,8,10,3,4,136,0,0,0,4,0,0,3,0,0,15
507041176,400,337,181,294,351,330,243,112,63,2306,12,17,11,15,18,7,3,0,0,84,18,7,8,11,6,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,15,3,6,0,0,7,0,0,0,0,24,9,12,0,0,13,4,3,3,0,36,141,192,127,103,101,80,43,17,7,812,53,60,35,25,41,31,15,5,6,266,654,680,368,475,557,474,317,143,82,3740,28,32,24,21,20,24,8,0,0,163,40,38,31,41,66,92,68,45,18,436,0,0,0,0,0,0,0,0,0,0,3,17,3,10,18,14,10,9,4,86,0,0,0,0,0,0,0,0,0,0,212,177,85,140,154,121,110,48,16,1069,0,0,0,0,4,0,0,0,0,5,0,4,0,0,4,0,0,0,0,19,3,0,0,0,0,0,0,0,0,4
507041177,1249,676,824,1104,1181,1055,758,667,358,7883,11,7,10,15,5,4,3,0,0,43,11,5,23,14,3,4,3,0,0,60,4,0,0,6,3,0,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,4,10,5,5,5,3,0,0,36,0,9,13,9,5,5,3,0,0,47,658,496,679,595,522,380,159,73,32,3598,220,131,137,194,136,124,89,55,37,1122,2167,1353,1737,1966,1882,1602,1019,809,425,12955,22,10,20,37,31,35,13,6,0,169,215,116,149,223,317,320,292,260,132,2032,0,0,0,0,0,0,0,0,0,0,21,9,12,16,23,13,20,14,3,138,0,0,0,0,0,0,0,0,0,0,780,448,396,510,548,391,329,192,89,3686,0,0,0,0,0,4,4,4,7,26,11,9,11,9,13,18,0,7,0,77,6,6,3,6,8,15,11,6,0,57
507041178,1310,1050,799,1053,1232,1220,840,746,365,8618,23,30,41,30,24,9,3,0,0,157,40,42,29,33,25,9,8,4,0,187,0,0,5,0,4,6,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,6,6,0,8,0,0,0,0,31,26,24,19,17,23,11,5,11,0,136,23,26,32,18,33,12,6,12,0,170,577,605,475,437,451,387,171,109,65,3290,167,160,148,134,151,150,67,69,35,1082,2167,1957,1581,1778,1982,1864,1124,950,465,13872,49,44,46,83,78,67,36,3,6,418,226,159,87,191,319,307,331,226,172,2025,0,0,0,0,0,0,0,0,0,0,64,38,28,42,48,44,24,27,13,332,3,3,6,0,0,4,0,0,6,18,652,445,294,396,525,373,314,207,109,3313,4,3,4,8,9,7,5,4,4,44,17,31,13,28,38,17,6,13,3,161,3,12,0,3,0,9,0,0,0,30
507041179,574,623,346,436,627,779,478,353,227,4445,43,42,21,35,37,23,14,4,0,220,18,12,15,14,11,11,3,0,0,91,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,10,5,3,3,3,0,0,0,39,3,3,5,4,6,0,3,0,0,27,8,15,14,5,14,9,3,3,0,66,366,348,252,193,223,234,67,38,21,1746,85,82,43,79,69,64,40,48,85,598,1147,1204,734,806,1036,1191,635,450,336,7542,60,52,49,59,81,60,27,19,0,410,99,76,44,86,136,180,244,160,116,1143,0,0,0,0,0,0,0,0,0,0,43,28,14,35,21,27,30,9,4,208,4,5,0,0,4,0,4,0,0,14,252,132,115,163,166,155,189,105,52,1333,0,3,0,3,3,0,4,7,3,20,12,7,0,3,9,6,8,0,0,47,0,4,0,0,4,3,0,3,0,14
507041180,1181,1090,537,820,1288,1294,497,218,89,7013,30,27,9,33,31,13,7,0,0,157,23,29,19,22,13,14,0,0,0,109,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,13,14,5,8,15,4,3,0,76,10,7,4,9,8,10,5,0,4,50,13,21,21,13,12,29,4,4,4,123,565,598,323,342,429,328,79,27,8,2709,111,115,63,83,108,81,27,11,12,613,1951,1938,1036,1350,1951,1849,644,268,111,11095,41,44,44,50,44,67,47,11,5,355,180,160,92,165,285,381,293,111,56,1710,0,0,0,0,0,0,0,0,0,0,53,59,25,33,52,49,18,9,5,305,11,12,9,9,4,0,6,3,0,51,448,363,229,264,343,413,214,74,22,2378,0,0,0,0,0,9,0,0,0,12,3,7,8,12,9,11,4,4,0,49,6,0,7,3,0,7,3,0,0,28
507041181,1939,1158,827,1500,1535,1102,908,906,343,10207,19,7,30,19,5,0,0,0,0,81,16,4,16,15,9,3,3,0,0,76,0,0,0,0,0,4,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,21,9,7,6,11,9,9,7,0,0,57,10,9,23,17,9,9,7,0,0,83,824,541,505,601,510,321,149,141,40,3636,203,124,157,179,156,115,80,100,38,1151,3044,1871,1593,2373,2241,1588,1161,1154,424,15455,18,21,34,52,24,33,20,5,4,200,301,182,114,265,459,363,337,293,158,2473,0,0,0,0,0,0,0,0,0,0,33,28,10,28,48,20,20,26,7,215,3,7,0,0,6,4,0,5,3,27,1293,728,425,683,734,511,377,256,120,5131,3,3,0,0,7,9,3,3,0,26,30,3,11,33,16,14,14,16,5,142,5,5,0,7,3,0,9,0,0,32
507041182,1015,1291,708,788,1227,1095,722,587,224,7664,33,59,48,22,32,19,12,7,6,230,25,58,67,21,13,7,5,0,0,204,0,3,0,4,0,5,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,14,8,0,0,3,0,0,0,37,7,18,4,5,8,14,5,0,0,61,8,32,14,6,9,20,5,0,0,91,418,719,399,305,335,229,119,56,29,2600,131,184,101,79,102,89,60,42,12,800,1670,2483,1422,1300,1797,1529,944,704,277,12116,14,94,77,47,58,71,48,10,8,424,110,134,70,97,194,293,282,219,119,1514,0,0,0,0,0,0,0,0,0,0,33,63,28,20,37,37,27,7,0,258,6,0,5,0,0,0,0,0,0,5,447,550,369,351,483,553,343,198,65,3365,0,4,0,0,3,4,9,0,0,20,13,16,7,19,14,12,22,4,6,112,4,6,0,0,5,5,0,0,0,22
507041183,454,218,353,426,308,257,237,245,113,2614,10,0,6,6,3,0,0,0,0,24,6,0,6,9,4,0,3,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,7,3,3,0,6,0,0,0,24,0,10,5,5,0,3,0,0,0,28,421,211,281,274,152,87,41,20,14,1504,128,76,82,86,39,23,17,23,3,477,1036,536,744,826,516,391,300,289,133,4767,12,12,17,10,11,14,3,0,0,84,58,33,51,61,94,68,92,85,79,631,0,0,0,0,0,0,0,0,0,0,19,10,5,16,8,7,3,6,5,69,0,0,0,0,0,0,0,0,0,0,258,118,144,156,136,80,69,72,41,1070,3,0,0,5,0,3,0,0,0,17,0,4,0,3,12,0,3,3,3,32,0,4,8,4,5,0,0,0,0,24
507041184,691,773,314,415,682,645,326,148,38,4029,13,19,9,6,25,16,5,8,4,102,14,22,4,7,16,9,5,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,5,0,6,0,0,0,31,12,5,0,3,6,0,0,0,0,34,17,5,4,8,8,11,0,0,0,59,271,298,113,141,191,131,45,23,0,1215,43,55,32,37,51,37,20,7,0,283,1085,1247,529,654,1031,951,449,210,50,6203,31,34,31,45,39,80,67,22,0,356,78,81,33,62,98,142,116,53,30,696,0,0,0,0,0,0,0,0,0,0,29,27,12,16,29,38,11,10,0,178,10,0,9,6,0,0,0,0,0,32,278,299,130,141,240,274,165,69,20,1614,0,0,0,0,0,0,0,0,4,16,0,4,4,9,4,8,8,0,0,39,0,0,0,3,0,0,0,0,0,8
