SA2_CODE_2021,C16_OD_H_f_a_s_o_NPUR_5,C16_OD_H_f_a_s_o_NPUR_6mor,C16_OD_H_f_a_s_o_Tot,C16_OD_Tot_NPUR_1,C16_OD_Tot_NPUR_2,C16_OD_Tot_NPUR_3,C16_OD_Tot_NPUR_4,C16_OD_Tot_NPUR_5,C16_OD_Tot_NPUR_6mor,C16_OD_Tot_Tot,C16_DS_ns_NPUR_1,C16_DS_ns_NPUR_2,C16_DS_ns_NPUR_3,C16_DS_ns_NPUR_4,C16_DS_ns_NPUR_5,C16_DS_ns_NPUR_6more,C16_Dwg_st_NS_Tot,C16_Tot_NPUR_1,C16_Tot_NPUR_2,C16_Tot_NPUR_3,C16_Tot_NPUR_4,C16_Tot_NPUR_5,C16_Tot_NPUR_6more,C16_Tot_Tot,C21_Se_h_NPUR_1,C21_Se_h_NPUR_2,C21_Se_h_NPUR_3,C21_Se_h_NPUR_4,C21_Se_h_NPUR_5,C21_Se_h_NPUR_6more,C21_Se_h_Tot,C21_SDRTHT1S_NPUR_1,C21_SDRTHT1S_NPUR_2,C21_SDRTHT1S_NPUR_3,C21_SDRTHT1S_NPUR_4,C21_SDRTHT1S_NPUR_5,C21_SDRTHT1S_NPUR_6mor,C21_SDRTHT1S_Tot,C21_SDRTHT2S_NPUR_1,C21_SDRTHT2S_NPUR_2,C21_SDRTHT2S_NPUR_3,C21_SDRTHT2S_NPUR_4,C21_SDRTHT2S_NPUR_5,C21_SDRTHT2S_NPUR_6mor,C21_SDRTHT2S_Tot,C21_SDRTHT_Tot_NPUR_1,C21_SDRTHT_Tot_NPUR_2,C21_SDRTHT_Tot_NPUR_3,C21_SDRTHT_Tot_NPUR_4,C21_SDRTHT_Tot_NPUR_5,C21_SDRTHT_Tot_NPUR_6mor,C21_SDRTHT_Tot_Tot,C21_F_a_1_2SB_NPUR_1,C21_F_a_1_2SB_NPUR_2,C21_F_a_1_2SB_NPUR_3,C21_F_a_1_2SB_NPUR_4,C21_F_a_1_2SB_NPUR_5,C21_F_a_1_2SB_NPUR_6mor,C21_F_a_1_2SB_Tot,C21_F_a_I_a_3SB_NPUR_1,C21_F_a_I_a_3SB_NPUR_2,C21_F_a_I_a_3SB_NPUR_3,C21_F_a_I_a_3SB_NPUR_4,C21_F_a_I_a_3SB_NPUR_5,C21_F_a_I_a_3SB_NPUR_6mor,C21_F_a_In_a_3_st_b_Tot,C21_F_a_4_8SB_NPUR_1,C21_F_a_4_8SB_NPUR_2,C21_F_a_4_8SB_NPUR_3,C21_F_a_4_8SB_NPUR_4,C21_F_a_4_8SB_NPUR_5,C21_F_a_4_8SB_NPUR_6mor,C21_F_a_4_8SB_Tot,C21_F_a_9mor_s_b_NPUR_1,C21_F_a_9mor_s_b_NPUR_2,C21_F_a_9mor_s_b_NPUR_3,C21_F_a_9mor_s_b_NPUR_4,C21_F_a_9mor_s_b_NPUR_5,C21_F_a_9m_s_b_NPUR_6mor,C21_F_a_9mor_st_bl_Tot,C21_F_a_AH_NPUR_1,C21_F_a_AH_NPUR_2,C21_F_a_AH_NPUR_3,C21_F_a_AH_NPUR_4,C21_F_a_AH_NPUR_5,C21_F_a_AH_NPUR_6mor,C21_F_a_AH_Tot,C21_F_a_Tot_NPUR_1,C21_F_a_Tot_NPUR_2,C21_F_a_Tot_NPUR_3,C21_F_a_Tot_NPUR_4,C21_F_a_Tot_NPUR_5,C21_F_a_Tot_NPUR_6mor,C21_F_a_Tot_Tot,C21_OD_CCH_NPUR_1,C21_OD_CCH_NPUR_2,C21_OD_CCH_NPUR_3,C21_OD_CCH_NPUR_4,C21_OD_CCH_NPUR_5,C21_OD_CCH_NPUR_6mor,C21_OD_CCH_Tot,C21_OD_IHTSO_NPUR_1,C21_OD_IHTSO_NPUR_2,C21_OD_IHTSO_NPUR_3,C21_OD_IHTSO_NPUR_4,C21_OD_IHTSO_NPUR_5,C21_OD_IHTSO_NPUR_6mor,C21_OD_IHTSO_Tot,C21_OD_H_f_a_s_o_NPUR_1,C21_OD_H_f_a_s_o_NPUR_2,C21_OD_H_f_a_s_o_NPUR_3,C21_OD_H_f_a_s_o_NPUR_4,C21_OD_H_f_a_s_o_NPUR_5,C21_OD_H_f_a_s_o_NPUR_6mor,C21_OD_H_f_a_s_o_Tot,C21_OD_Tot_NPUR_1,C21_OD_Tot_NPUR_2,C21_OD_Tot_NPUR_3,C21_OD_Tot_NPUR_4,C21_OD_Tot_NPUR_5,C21_OD_Tot_NPUR_6mor,C21_OD_Tot_Tot,C21_DS_ns_NPUR_1,C21_DS_ns_NPUR_2,C21_DS_ns_NPUR_3,C21_DS_ns_NPUR_4,C21_DS_ns_NPUR_5,C21_DS_ns_NPUR_6more,C21_Dwg_st_NS_Tot,C21_Tot_NPUR_1,C21_Tot_NPUR_2,C21_Tot_NPUR_3,C21_Tot_NPUR_4,C21_Tot_NPUR_5,C21_Tot_NPUR_6more,C21_Tot_Tot
506041137,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,3,1534,2630,1472,1353,632,391,8015,1399,2593,1400,1303,594,361,7654,286,196,54,38,19,3,596,23,13,3,0,0,0,42,314,207,58,37,19,3,642,9,3,6,0,0,0,20,29,19,13,10,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,10,51,31,11,8,0,5,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,1764,2834,1475,1344,614,369,8401
506051138,0,0,7,44,14,4,0,0,0,62,3,0,0,3,0,0,12,1330,2094,1129,1136,481,283,6465,1215,2063,1131,1233,541,225,6419,255,123,30,21,3,3,431,12,5,0,0,0,0,22,271,125,41,23,3,3,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,9,5,6,0,0,0,0,9,73,29,0,0,0,4,108,0,0,0,0,0,0,3,0,0,0,0,0,0,0,71,29,0,0,0,4,114,0,5,0,0,0,0,6,1560,2227,1176,1253,546,234,7003
506051139,0,0,5,0,0,0,0,0,0,4,0,3,0,0,0,0,6,939,1508,738,732,280,136,4341,1072,1517,730,667,294,125,4399,56,53,36,9,3,0,152,3,7,3,0,0,0,16,57,59,34,8,3,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127,1579,767,680,293,124,4571
506051140,0,0,3,0,4,0,0,0,0,4,5,0,0,0,0,0,12,1129,2150,802,874,404,132,5484,997,2168,851,867,332,153,5362,176,77,15,12,4,0,281,19,17,0,0,0,0,38,197,93,13,12,4,3,326,22,17,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,14,27,21,3,0,0,0,53,3,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,9,0,0,3,0,0,0,3,1225,2286,869,878,337,157,5750
506051141,3,3,25,4,5,11,9,3,3,32,0,6,3,3,0,0,19,660,1351,599,719,343,121,3790,606,1308,597,726,374,131,3746,80,17,3,3,0,0,104,0,0,0,0,0,0,0,80,17,3,3,0,0,101,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,13,14,4,3,0,0,0,23,0,0,0,0,0,0,0,5,0,3,0,0,0,4,4,17,7,3,0,0,34,5,17,10,3,0,0,42,0,3,0,0,0,0,13,708,1356,615,737,375,138,3927
506061142,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,5,667,1623,1007,1073,464,266,5098,925,1833,1197,1409,665,371,6406,35,11,12,3,0,0,68,0,0,0,0,0,0,0,35,11,12,3,0,0,68,12,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,8,19,8,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,977,1850,1217,1419,662,371,6498
506061143,0,0,0,0,3,0,4,0,0,5,0,4,0,3,0,0,11,206,669,343,399,198,129,1949,286,777,382,419,243,144,2248,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,10,5,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,9,298,787,390,419,244,146,2274
506061144,0,0,3,0,8,0,0,0,0,6,0,4,0,3,0,0,5,229,540,210,236,87,61,1366,209,524,202,224,101,72,1327,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,3,0,0,0,100,0,0,0,0,0,0,0,8,6,0,0,0,0,15,50,60,3,0,0,0,111,5,5,0,0,0,0,16,262,579,206,223,102,77,1463
506071145,0,0,0,0,0,0,0,0,0,3,17,11,3,0,0,0,30,2142,2221,904,606,155,51,6081,457,759,383,391,132,29,2147,903,672,186,90,20,5,1865,484,637,218,128,22,6,1504,1383,1314,401,214,43,12,3370,278,183,60,41,12,3,580,174,89,13,0,3,0,280,39,44,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,317,78,42,13,3,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,9,2335,2395,865,651,179,47,6474
506071146,0,0,0,0,0,0,0,0,0,0,5,8,6,4,4,0,17,788,1176,667,688,247,125,3692,585,1131,621,667,237,89,3330,208,113,54,30,15,5,418,23,46,26,18,6,3,115,237,153,72,47,17,8,534,17,0,0,0,0,0,21,42,27,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,61,35,3,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,11,875,1323,699,713,259,98,3968
506071147,0,0,5,0,5,0,0,0,0,5,3,3,3,0,3,0,13,2021,2354,925,896,292,72,6569,539,1127,575,697,241,57,3238,182,164,49,25,6,0,432,780,731,192,95,26,4,1827,964,891,251,122,31,4,2261,181,85,17,7,0,0,292,253,133,30,19,0,0,432,231,202,50,17,0,0,498,270,199,34,17,5,0,529,0,0,0,0,0,0,0,930,619,128,60,6,0,1746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,5,0,0,0,0,0,3,2435,2642,961,874,281,60,7254
507011148,0,0,4,0,5,0,4,0,0,8,0,4,0,0,0,0,4,576,1424,1067,1532,571,202,5380,713,1715,1328,1723,635,208,6313,141,231,81,62,14,9,539,35,31,14,8,0,0,88,179,257,95,71,14,7,627,29,20,0,6,0,0,55,39,24,8,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,15,72,54,6,6,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,964,2023,1434,1801,647,214,7077
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,9
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,0,0,0,69,40,6,0,0,0,117,0,3,0,0,0,0,5,553,1021,522,628,242,77,3051,536,1082,589,641,233,79,3159,52,38,16,16,7,0,127,3,7,4,0,4,0,20,57,45,22,16,11,0,145,12,9,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,0,0,0,28,127,69,5,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,69,5,0,0,0,201,0,0,0,0,0,0,0,730,1210,617,661,248,81,3540
507011153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,927,1036,522,444,154,69,3159,656,951,522,429,140,50,2748,155,67,29,20,5,0,279,44,30,8,6,0,0,98,201,101,39,27,5,0,371,75,23,3,0,0,0,102,144,63,14,9,3,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,4,0,0,0,12,231,90,20,14,7,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,1092,1138,584,467,151,53,3481
507011154,0,0,0,0,0,0,0,0,0,0,8,7,0,3,0,0,16,1348,1433,633,457,181,79,4134,847,1197,602,461,120,60,3290,514,287,90,51,13,8,958,97,83,44,22,4,4,248,609,369,129,70,18,10,1212,94,35,4,0,0,0,132,83,29,10,0,0,0,117,16,15,0,0,0,0,35,0,0,0,0,0,0,0,9,7,0,3,0,0,20,199,83,16,7,0,4,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,1659,1654,749,534,144,72,4808
507011155,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
507011158,0,0,0,8,4,0,0,0,0,13,4,3,0,0,0,0,4,171,377,121,136,40,14,866,41,285,134,168,63,13,701,6,10,4,5,0,0,23,50,51,20,11,6,0,130,58,64,23,14,6,0,160,0,5,0,0,0,0,6,7,12,4,0,0,0,16,224,201,28,11,0,0,464,56,65,11,5,0,0,131,0,0,0,0,0,0,0,290,287,34,12,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,378,634,195,197,62,16,1481
507011159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1099,1496,723,681,226,114,4333,698,1279,680,625,209,110,3592,242,123,29,11,9,4,423,0,0,0,0,0,0,4,242,126,29,15,9,4,424,0,0,0,0,0,0,0,53,29,5,0,0,0,91,207,154,32,15,0,0,403,29,17,4,0,0,0,52,4,3,0,0,0,0,9,295,206,35,17,3,0,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,15,1250,1608,747,655,213,109,4583
507011160,0,0,0,0,0,0,0,0,0,0,49,3,8,0,0,0,57,1031,1400,638,499,205,84,3857,768,1259,630,507,174,71,3407,429,274,99,51,13,11,871,43,13,4,0,0,0,65,473,292,105,52,13,11,936,58,34,5,4,0,0,106,86,28,9,7,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,146,68,16,10,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1386,1620,752,569,188,79,4591
507011161,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,762,1449,989,1137,382,156,4877,590,1299,1069,1265,440,210,4867,197,179,75,51,11,3,512,51,71,48,16,4,0,192,252,246,128,63,14,3,707,52,41,0,0,0,0,93,95,67,19,0,0,0,175,28,22,0,4,0,0,60,75,24,10,0,0,0,111,0,0,0,0,0,0,0,250,153,33,5,0,0,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095,1698,1230,1332,454,214,6014
507011163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,497,820,482,498,170,91,2558,449,816,494,506,168,77,2504,151,51,11,7,7,0,225,20,19,4,5,0,0,54,173,69,17,9,7,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,884,507,519,176,77,2787
507011259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,401,869,558,566,237,85,2717,495,1024,599,713,290,106,3230,38,37,22,5,0,0,106,28,7,0,0,0,0,37,65,47,26,5,0,0,143,73,38,9,0,0,0,121,5,7,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,83,45,16,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,643,1123,643,722,290,106,3519
507011260,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,95,306,143,180,74,29,828,119,301,154,165,81,20,838,0,0,0,0,0,0,0,4,3,0,0,0,0,9,4,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,308,157,165,79,20,849
507021164,0,0,7,9,4,0,0,0,0,13,3,0,0,0,0,0,6,679,910,419,488,178,43,2712,332,595,332,454,159,44,1926,75,88,24,26,7,3,225,108,144,50,25,5,0,327,178,233,75,49,16,4,548,33,15,7,0,0,0,59,113,35,3,9,0,0,156,92,65,15,5,0,0,174,14,17,3,0,0,0,33,4,0,0,0,0,0,4,254,134,29,9,0,0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,6,0,0,0,0,0,9,5,0,0,0,0,0,3,777,971,438,514,177,51,2913
507021165,0,0,9,3,5,0,0,0,0,9,24,15,3,5,0,0,43,2080,2153,841,638,187,29,5929,719,1164,582,559,157,39,3222,351,290,99,55,6,3,811,502,413,144,74,23,0,1154,854,708,243,131,29,6,1974,196,67,18,8,0,0,283,219,136,28,13,0,0,403,565,435,87,21,3,0,1116,31,18,0,0,0,0,53,0,3,5,0,0,0,6,1013,654,133,40,7,0,1855,4,4,0,0,0,0,12,0,0,0,0,0,0,0,3,3,0,0,0,0,10,6,6,0,0,0,0,20,14,0,3,0,0,0,20,2615,2539,966,732,194,47,7087
507021166,0,0,10,54,40,7,0,0,0,99,34,16,0,3,0,0,55,1605,1970,939,755,258,95,5621,1047,1673,826,793,258,89,4682,364,203,54,41,12,0,669,115,115,41,24,8,0,304,483,315,87,67,23,3,973,58,31,0,0,0,0,87,83,49,12,3,0,0,144,10,11,4,3,0,0,25,0,0,0,0,0,0,0,18,14,0,3,3,0,36,160,106,14,14,3,0,291,75,47,0,0,0,0,132,0,0,0,0,0,0,0,4,5,0,0,0,0,16,81,58,0,0,0,0,141,12,9,0,0,0,0,20,1787,2162,934,867,280,93,6112
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9
507031169,0,0,0,0,0,0,0,0,0,0,9,6,9,0,0,0,24,617,1298,939,943,404,225,4428,819,1495,1113,1245,586,299,5554,53,35,11,7,3,0,116,10,0,0,0,0,0,10,59,38,13,7,3,0,125,25,10,0,0,0,0,34,41,16,12,0,0,0,73,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,30,9,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951,1564,1137,1251,594,299,5798
507031170,0,0,4,0,0,0,0,0,0,4,0,3,0,0,0,0,3,837,860,423,371,161,118,2780,735,794,409,316,162,108,2517,147,66,11,3,0,4,238,0,8,3,0,0,0,17,153,78,11,3,0,9,252,68,20,3,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,69,20,3,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,0,0,0,0,0,6,3,3,0,0,0,0,3,958,896,423,321,159,112,2874
507031172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,3,0,18,0,5,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,12
507031173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,5,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,14
507031174,8,0,64,14,19,11,15,8,0,63,0,0,0,0,0,0,5,1024,1296,687,548,235,130,3914,1009,1266,631,537,252,158,3851,59,18,3,3,3,0,88,28,17,3,5,0,0,55,85,37,12,5,3,0,140,125,43,9,5,0,0,177,73,39,14,7,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,193,79,24,11,6,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1291,1380,664,556,250,156,4305
507031261,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,16,216,657,338,325,133,65,1739,372,830,554,551,194,108,2616,0,14,0,9,0,0,27,8,0,0,0,0,0,6,9,18,5,9,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,382,851,558,559,194,108,2660
507041175,0,0,0,0,0,0,0,0,0,0,4,4,0,6,0,0,10,903,1415,674,722,270,80,4062,513,1055,547,614,254,76,3062,144,136,53,50,9,0,395,126,161,60,79,20,5,448,271,295,115,130,30,9,845,81,56,20,8,0,0,175,35,30,4,0,0,0,71,78,89,25,11,6,0,209,34,21,0,3,0,0,61,0,0,0,0,0,0,0,229,200,58,25,6,0,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1014,1548,720,771,287,85,4423
507041176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,197,393,239,273,101,38,1243,147,353,200,241,117,43,1108,50,42,21,14,4,0,131,15,7,8,8,0,0,36,65,52,27,16,6,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,406,228,257,125,37,1276
507041177,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,15,1862,1859,813,785,247,67,5641,840,1281,603,730,245,55,3750,945,578,180,118,24,6,1850,52,62,23,21,9,0,164,996,638,201,137,32,3,2015,124,34,3,0,0,0,162,84,42,13,0,0,0,134,12,19,4,0,4,0,35,0,0,0,0,0,0,0,0,7,0,0,0,0,4,225,94,15,0,3,0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,4,0,0,0,20,2062,2028,824,870,281,60,6123
507041178,0,0,0,0,0,0,0,0,0,6,7,4,3,0,0,0,17,1327,1783,866,965,343,109,5392,732,1312,669,875,340,116,4049,534,368,163,122,28,0,1220,54,77,44,38,14,3,221,586,447,206,157,42,9,1439,42,21,3,0,0,0,70,27,20,5,0,0,0,50,87,82,16,7,0,0,187,58,57,3,0,0,0,115,0,0,0,0,0,0,0,210,178,28,8,0,0,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1531,1932,908,1043,387,122,5922
507041179,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,610,869,436,554,194,86,2750,314,725,423,510,198,88,2259,102,71,37,45,10,0,269,6,5,3,5,0,0,16,107,70,41,53,10,0,284,137,40,0,0,0,0,180,0,0,0,0,0,0,0,80,64,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,5,225,105,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,905,466,561,214,86,2874
