POA_CODE_2021,M_Ptn_in_RM_0_14,M_Ptn_in_RM_15_24,M_Ptn_in_RM_25_34,M_Ptn_in_RM_35_44,M_Ptn_in_RM_45_54,M_Ptn_in_RM_55_64,M_Ptn_in_RM_65_74,M_Ptn_in_RM_75_84,M_Ptn_in_RM_85ov,M_Ptn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ptn_in_RM_0_14,F_Ptn_in_RM_15_24,F_Ptn_in_RM_25_34,F_Ptn_in_RM_35_44,F_Ptn_in_RM_45_54,F_Ptn_in_RM_55_64,F_Ptn_in_RM_65_74,F_Ptn_in_RM_75_84,F_Ptn_in_RM_85ov,F_Ptn_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
POA6528,..,0,4,12,14,13,19,6,0,62,..,0,5,0,0,7,6,0,0,24,..,0,0,0,0,4,0,0,0,4,33,..,..,..,..,..,..,..,..,33,..,3,..,..,..,..,..,..,..,3,..,8,7,0,0,0,0,0,0,13,..,0,0,0,0,0,0,0,0,0,..,0,0,6,0,0,0,0,0,3,..,0,0,0,0,0,4,0,0,7,..,0,0,0,0,8,4,3,0,24,0,4,0,0,0,0,0,4,0,4,33,10,18,16,20,32,29,11,0,171,..,0,8,9,18,20,12,5,0,63,..,0,7,0,4,4,4,0,0,27,..,0,4,0,0,0,0,0,0,8,28,..,..,..,..,..,..,..,..,28,..,7,..,..,..,..,..,..,..,7,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,4,..,0,3,0,0,0,0,0,0,5
POA6530,..,16,404,779,945,1020,893,502,133,4696,..,178,446,271,224,223,83,25,11,1453,..,6,29,82,100,63,34,23,7,335,2920,..,..,..,..,..,..,..,..,2920,..,494,..,..,..,..,..,..,..,494,..,624,228,120,80,26,4,0,0,1082,..,121,59,38,36,35,32,16,9,352,..,44,55,24,22,10,3,4,0,153,..,86,116,49,36,51,36,11,6,385,..,93,209,210,284,389,287,164,70,1706,66,63,49,43,50,34,50,22,0,380,2981,1731,1582,1608,1772,1859,1429,762,237,13964,..,46,597,953,1110,1011,831,395,59,5005,..,284,469,299,269,195,61,23,4,1601,..,58,236,356,315,176,81,56,22,1308,2818,..,..,..,..,..,..,..,..,2818,..,537,..,..,..,..,..,..,..,537,..,394,122,59,41,29,5,0,0,644,..,102,33,21,33,53,67,54,16,375,..,51,24,14,3,5,4,3,0,112
POA6532,..,0,110,210,281,242,211,79,17,1142,..,23,117,63,62,50,24,9,0,343,..,0,3,9,14,7,4,5,0,48,706,..,..,..,..,..,..,..,..,706,..,122,..,..,..,..,..,..,..,122,..,137,45,13,8,5,0,0,0,202,..,21,3,3,8,4,10,5,6,55,..,9,0,0,0,4,5,0,0,23,..,0,9,3,6,4,3,4,3,32,..,14,26,19,61,58,40,30,5,253,12,10,10,6,17,11,7,0,0,83,713,334,319,336,459,388,302,124,33,3003,..,3,173,256,302,275,188,48,6,1257,..,40,132,66,74,51,22,5,0,387,..,0,33,49,43,18,12,5,3,158,641,..,..,..,..,..,..,..,..,641,..,135,..,..,..,..,..,..,..,135,..,61,16,3,4,3,0,0,0,86,..,13,7,4,0,12,12,0,0,48,..,6,3,0,0,4,4,0,0,22
POA6535,..,0,7,31,25,62,75,45,12,263,..,0,15,16,16,9,17,3,0,71,..,0,0,6,0,7,0,3,0,12,123,..,..,..,..,..,..,..,..,123,..,9,..,..,..,..,..,..,..,9,..,22,5,3,3,0,0,0,0,43,..,5,0,0,0,0,4,0,0,7,..,0,0,0,0,0,0,0,0,7,..,0,0,0,0,3,0,4,0,12,..,0,4,5,11,24,34,18,4,102,6,5,0,0,9,0,4,4,0,34,129,45,29,67,75,114,134,71,18,676,..,0,14,45,33,74,68,28,10,271,..,6,21,13,13,13,12,0,0,83,..,0,6,12,7,0,0,4,3,29,95,..,..,..,..,..,..,..,..,95,..,9,..,..,..,..,..,..,..,9,..,8,3,0,6,0,0,0,0,16,..,3,0,0,3,0,6,0,0,17,..,0,0,0,0,0,0,0,0,0
POA6536,..,0,9,20,33,59,64,35,10,230,..,0,22,16,15,21,9,0,0,86,..,0,0,0,4,5,3,3,0,10,76,..,..,..,..,..,..,..,..,76,..,18,..,..,..,..,..,..,..,18,..,21,6,4,10,0,0,0,0,35,..,0,0,0,0,0,0,0,0,8,..,3,3,0,0,0,3,0,0,9,..,4,0,0,0,0,0,0,0,6,..,0,9,0,23,35,28,10,6,105,3,4,5,0,10,6,9,0,0,33,80,50,51,46,88,122,118,57,16,622,..,0,11,30,37,66,65,27,6,248,..,10,22,14,8,25,7,0,0,91,..,0,0,10,6,0,4,0,0,20,74,..,..,..,..,..,..,..,..,74,..,4,..,..,..,..,..,..,..,4,..,5,3,0,3,0,0,0,0,13,..,0,4,0,0,0,5,0,0,11,..,3,0,0,0,0,0,0,0,5
POA6537,..,0,8,30,11,25,35,13,0,119,..,0,19,15,8,17,4,4,0,64,..,0,0,0,6,0,0,0,0,3,61,..,..,..,..,..,..,..,..,61,..,0,..,..,..,..,..,..,..,0,..,11,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,4,0,0,0,3,0,0,0,12,..,5,4,8,17,17,18,7,0,78,5,0,0,3,0,5,0,3,0,15,65,19,32,56,38,65,66,29,0,366,..,0,14,24,14,31,25,10,0,117,..,3,23,14,12,10,3,3,0,68,..,0,3,0,6,0,0,0,0,11,61,..,..,..,..,..,..,..,..,61,..,7,..,..,..,..,..,..,..,7,..,4,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,3,..,3,0,0,0,0,0,0,0,5
POA6556,..,0,21,51,80,103,68,21,4,352,..,3,23,13,12,23,4,0,0,80,..,0,0,7,4,0,5,0,0,14,173,..,..,..,..,..,..,..,..,173,..,62,..,..,..,..,..,..,..,62,..,58,19,4,3,0,0,0,0,90,..,4,0,0,0,5,0,0,0,10,..,0,0,0,3,0,0,0,0,13,..,0,6,8,5,10,3,0,0,25,..,0,12,8,11,23,13,6,6,69,3,7,0,4,0,0,4,4,0,16,173,130,78,89,123,155,97,34,8,902,..,0,27,72,105,98,61,17,0,373,..,8,28,21,16,13,3,0,0,97,..,0,8,16,21,11,5,3,3,64,138,..,..,..,..,..,..,..,..,138,..,44,..,..,..,..,..,..,..,44,..,28,12,4,3,0,0,0,0,55,..,3,4,0,0,3,8,3,0,24,..,6,0,0,0,3,0,0,0,10
POA6558,..,0,5,11,29,51,28,11,3,138,..,3,7,3,11,8,3,0,0,41,..,0,0,0,0,0,0,0,0,4,55,..,..,..,..,..,..,..,..,55,..,19,..,..,..,..,..,..,..,19,..,8,10,7,0,0,0,0,0,23,..,0,0,0,0,0,6,0,0,4,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,4,3,3,3,7,5,0,31,0,3,0,0,0,5,0,0,0,8,55,41,21,29,50,66,44,23,3,333,..,0,9,25,32,53,23,3,0,148,..,9,9,6,9,9,0,0,0,41,..,0,5,3,7,5,3,0,0,19,53,..,..,..,..,..,..,..,..,53,..,17,..,..,..,..,..,..,..,17,..,17,5,4,0,0,0,0,0,26,..,3,0,0,0,0,0,5,6,10,..,0,0,0,0,0,0,0,0,0
POA6560,..,0,16,32,38,54,49,27,0,218,..,14,10,11,12,17,3,0,0,63,..,0,0,0,5,3,0,0,0,9,132,..,..,..,..,..,..,..,..,132,..,16,..,..,..,..,..,..,..,16,..,31,20,11,4,4,0,0,0,65,..,7,3,3,0,0,0,0,0,17,..,0,0,0,0,0,0,0,0,4,..,3,0,0,0,0,0,0,0,10,..,0,5,3,9,13,12,10,0,58,0,0,4,0,0,0,0,0,0,12,132,73,61,48,74,96,77,43,8,610,..,0,28,25,56,60,42,17,0,228,..,7,19,12,10,24,0,0,0,77,..,4,7,18,13,9,4,4,0,58,95,..,..,..,..,..,..,..,..,95,..,25,..,..,..,..,..,..,..,25,..,19,12,3,3,0,0,0,0,43,..,4,0,4,0,0,4,4,5,16,..,0,0,0,0,0,0,0,0,3
POA6562,..,0,9,28,47,35,71,28,7,228,..,3,19,18,14,18,7,0,0,74,..,0,0,0,6,3,0,0,0,11,122,..,..,..,..,..,..,..,..,122,..,21,..,..,..,..,..,..,..,21,..,27,10,16,3,0,0,0,0,57,..,0,0,0,0,0,5,0,3,16,..,0,3,3,0,4,0,0,0,8,..,0,0,0,0,0,3,0,0,12,..,0,8,7,7,11,11,10,0,41,0,5,0,0,0,0,4,0,0,12,124,56,52,68,86,70,94,43,3,602,..,0,24,35,57,42,63,20,0,245,..,3,16,17,24,18,4,0,0,81,..,0,5,14,13,5,5,0,0,40,108,..,..,..,..,..,..,..,..,108,..,19,..,..,..,..,..,..,..,19,..,25,6,0,3,0,0,0,0,36,..,5,0,0,0,0,5,6,0,13,..,0,0,0,0,0,0,0,0,5
POA6564,..,0,5,9,8,9,12,3,0,41,..,0,4,3,9,5,3,0,0,30,..,0,0,0,0,0,0,0,0,0,29,..,..,..,..,..,..,..,..,29,..,4,..,..,..,..,..,..,..,4,..,7,3,4,0,0,0,0,0,9,..,4,0,0,0,0,5,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,7,..,0,0,0,4,9,9,4,5,24,0,0,0,0,0,0,0,0,0,5,27,14,12,23,20,24,26,11,5,160,..,0,8,0,4,15,11,0,0,42,..,0,8,4,7,6,10,0,0,30,..,0,3,0,5,0,0,0,0,10,14,..,..,..,..,..,..,..,..,14,..,8,..,..,..,..,..,..,..,8,..,3,0,0,0,0,0,0,0,9,..,3,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0
POA6566,..,0,16,50,89,164,166,81,14,583,..,7,19,22,23,20,18,7,0,115,..,0,0,4,7,11,7,0,0,24,212,..,..,..,..,..,..,..,..,212,..,38,..,..,..,..,..,..,..,38,..,51,20,15,12,3,0,0,0,96,..,3,0,0,0,8,8,0,0,18,..,5,7,0,4,3,5,0,0,15,..,0,8,7,7,10,20,4,0,49,..,3,11,9,20,46,72,28,11,203,3,8,11,4,0,6,7,3,0,36,220,115,88,112,157,265,294,123,26,1399,..,0,31,73,112,187,159,54,6,611,..,12,31,23,26,26,17,9,0,139,..,3,21,27,24,10,8,3,5,91,180,..,..,..,..,..,..,..,..,180,..,36,..,..,..,..,..,..,..,36,..,27,17,3,3,0,0,0,0,51,..,8,3,0,0,9,3,5,3,37,..,5,0,0,0,0,3,0,0,12
POA6567,..,0,0,5,13,23,26,16,0,83,..,0,0,4,4,4,0,0,0,21,..,0,0,0,0,0,0,0,0,7,30,..,..,..,..,..,..,..,..,30,..,4,..,..,..,..,..,..,..,4,..,11,0,0,0,0,0,0,0,12,..,7,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,0,0,0,7,..,0,0,0,6,7,7,4,0,17,0,0,0,0,0,0,0,0,0,8,30,22,8,20,26,41,36,23,3,198,..,0,0,6,28,27,25,12,0,96,..,0,5,4,9,5,0,0,0,15,..,0,0,4,0,0,0,0,0,7,16,..,..,..,..,..,..,..,..,16,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
POA6568,..,0,5,6,9,15,8,5,0,37,..,0,0,0,0,0,3,0,0,6,..,0,0,0,0,0,0,0,0,0,12,..,..,..,..,..,..,..,..,12,..,0,..,..,..,..,..,..,..,0,..,8,5,0,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,5,0,0,13,0,0,3,0,0,0,6,0,0,8,13,11,9,3,10,23,16,5,5,95,..,0,4,5,12,12,8,0,0,46,..,0,0,0,0,4,0,0,0,3,..,0,0,0,0,0,0,0,0,3,13,..,..,..,..,..,..,..,..,13,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6569,..,0,3,8,7,10,5,7,0,42,..,0,8,4,0,8,0,0,0,15,..,0,0,0,0,0,0,0,0,0,31,..,..,..,..,..,..,..,..,31,..,0,..,..,..,..,..,..,..,0,..,4,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,0,5,3,5,17,0,6,0,0,0,0,0,0,0,3,31,9,14,9,21,16,13,4,3,119,..,0,10,9,3,11,7,5,0,40,..,0,7,0,6,0,4,0,0,18,..,0,0,0,0,0,0,0,0,4,17,..,..,..,..,..,..,..,..,17,..,5,..,..,..,..,..,..,..,5,..,4,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6571,..,0,0,3,4,4,4,0,0,17,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,4,0,0,26,..,0,0,5,3,0,0,0,0,14,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6572,..,0,0,0,0,4,0,0,0,10,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,9,..,..,..,..,..,..,..,..,9,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,7,4,0,0,24,..,0,4,4,0,3,3,0,0,12,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6574,..,0,3,0,8,3,0,0,0,15,..,0,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,4,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,9,0,8,10,0,0,0,29,..,0,0,0,5,0,0,0,0,16,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,4,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6575,..,0,0,3,4,5,6,0,0,22,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,14,..,..,..,..,..,..,..,..,14,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,4,0,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,0,3,4,10,13,3,3,0,46,..,0,0,4,9,0,7,0,0,24,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6603,..,0,19,33,32,36,40,22,4,176,..,7,22,8,9,4,3,0,0,49,..,0,0,5,5,5,0,0,0,12,107,..,..,..,..,..,..,..,..,107,..,4,..,..,..,..,..,..,..,4,..,8,8,3,0,3,0,0,0,28,..,6,0,3,0,0,4,0,0,12,..,0,7,0,0,0,0,0,0,6,..,5,0,0,0,0,3,0,0,15,..,10,8,12,16,18,19,13,3,90,0,0,0,3,0,0,0,0,0,11,107,37,59,61,63,71,72,31,3,505,..,0,24,43,34,39,36,13,0,181,..,12,12,8,4,4,0,0,0,49,..,0,5,8,5,0,3,4,0,40,92,..,..,..,..,..,..,..,..,92,..,8,..,..,..,..,..,..,..,8,..,8,3,0,0,0,0,0,0,15,..,0,0,0,0,0,0,0,0,7,..,0,0,0,0,4,0,0,0,9
POA6605,..,0,0,0,4,3,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,8,..,..,..,..,..,..,..,..,8,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,5,0,0,9,5,0,0,0,16,..,0,0,0,5,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6606,..,0,5,0,4,4,8,3,0,23,..,0,0,0,0,6,0,0,0,4,..,0,0,0,0,0,0,0,0,0,7,..,..,..,..,..,..,..,..,7,..,0,..,..,..,..,..,..,..,0,..,5,0,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,6,4,10,0,19,0,0,0,0,0,0,0,0,0,4,7,5,5,5,8,14,18,6,0,70,..,0,0,3,0,6,9,0,0,23,..,0,4,5,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,4,13,..,..,..,..,..,..,..,..,13,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6608,..,0,3,9,3,10,7,0,0,25,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,13,..,..,..,..,..,..,..,..,13,..,5,..,..,..,..,..,..,..,5,..,4,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,4,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,13,5,10,9,8,9,5,0,0,59,..,0,4,5,4,5,5,0,0,23,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4,14,..,..,..,..,..,..,..,..,14,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6609,..,6,23,34,16,27,20,8,9,147,..,7,13,3,4,4,3,0,0,28,..,0,0,0,0,0,0,0,0,3,73,..,..,..,..,..,..,..,..,73,..,8,..,..,..,..,..,..,..,8,..,13,6,0,0,0,0,0,0,16,..,0,0,0,0,0,0,0,0,3,..,0,0,8,0,0,0,0,0,12,..,0,5,11,5,0,0,0,0,17,..,4,8,3,8,8,3,4,0,42,3,0,3,0,3,0,0,0,0,11,80,31,55,58,41,52,26,13,9,362,..,8,28,33,20,31,18,9,3,151,..,6,14,6,5,0,0,0,0,27,..,0,0,0,0,0,3,0,0,10,80,..,..,..,..,..,..,..,..,80,..,8,..,..,..,..,..,..,..,8,..,5,0,0,0,0,0,0,0,6,..,0,0,0,4,0,0,0,0,10,..,0,3,0,0,0,0,0,0,4
POA6612,..,0,3,5,5,0,7,0,0,23,..,0,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,0,0,3,3,6,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,7,3,0,0,0,0,6,0,0,0,4,13,6,3,14,10,8,8,4,0,59,..,0,5,7,0,0,3,5,0,21,..,0,0,0,0,4,0,0,0,5,..,0,0,0,0,0,0,0,0,0,16,..,..,..,..,..,..,..,..,16,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6613,..,0,0,0,0,5,3,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,6,..,..,..,..,..,..,..,..,6,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,5,3,0,0,25,..,0,0,5,0,4,0,0,0,11,..,0,4,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6614,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,9,..,0,0,0,0,0,5,0,0,3,..,0,0,0,0,0,3,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6616,..,0,0,0,3,0,0,0,0,7,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,16,..,0,0,0,3,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
