POA_CODE_2021,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_resp,Samoan_BP_B_OS,Samoan_FO_B_OS,Samoan_MO_B_OS,Samoan_BP_B_Aus,Samoan_BP_NS,Samoan_Tot_resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_resp,Sri_Lankan_BP_B_OS,Sri_Lankan_FO_B_OS,Sri_Lankan_MO_B_OS,Sri_Lankan_BP_B_Aus,Sri_Lankan_BP_NS,Sri_Lankan_Tot_resp,Vietnamese_BP_B_OS,Vietnamese_FO_B_OS,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_resp,Ancestry_NS_BP_B_OS,Ancestry_NS_FO_B_OS,Ancestry_NS_MO_B_OS,Ancestry_NS_BP_B_Aus,Ancestry_NS_BP_NS,Ancestry_NS_Tot_resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS,Tot_P_MO_B_OS,Tot_P_BP_B_Aus,Tot_P_BP_NS,Tot_P_Tot_resp
POA6512,4,7,5,36,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,5,6,5,23,0,37,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,9,9,16,7,5,52,8,92
POA6513,0,4,5,54,0,67,0,0,0,19,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,13,8,10,46,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,8,0,13,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,14,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,7,20,11,8,111,13,162
POA6514,8,29,20,213,4,273,5,0,3,20,0,23,0,0,0,5,0,3,0,0,0,0,0,0,5,0,0,0,0,13,57,31,22,197,9,308,3,0,0,0,0,3,0,0,0,0,0,0,0,6,0,12,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,3,37,0,51,0,0,0,8,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,6,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,7,5,41,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,13,0,0,6,0,20,0,0,0,5,47,55,101,46,34,400,54,639
POA6515,0,11,13,107,0,129,0,0,0,10,0,10,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,4,16,13,11,92,4,127,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,15,0,25,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,20,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,5,0,11,0,0,0,0,56,56,37,16,14,197,58,323
POA6516,12,102,53,689,11,874,0,3,0,59,0,58,3,0,0,4,0,8,3,0,0,3,0,6,11,7,3,7,0,31,184,87,58,523,15,864,12,0,3,0,0,10,5,0,0,5,0,13,6,9,0,40,0,57,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,36,6,9,118,3,175,8,5,0,23,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,4,0,0,0,0,11,11,4,0,0,0,18,11,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,61,12,15,125,0,212,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,4,0,7,52,13,6,19,0,99,3,8,0,9,164,177,365,154,93,1187,187,1985
POA6517,3,11,12,140,0,166,0,0,0,8,0,17,0,0,0,0,0,4,4,0,0,0,0,0,4,0,0,0,0,5,25,17,13,89,4,151,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,19,0,23,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,6,0,22,0,35,5,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,43,0,52,0,0,0,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,11,3,0,0,0,70,71,59,25,21,237,70,407
POA6518,0,4,0,60,0,68,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8,4,50,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,14,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,11,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,39,39,41,12,4,113,38,209
POA6519,0,13,23,185,0,229,0,0,3,37,4,43,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,50,12,21,136,6,229,5,0,0,0,0,5,0,0,0,0,0,0,4,0,4,11,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,0,8,19,0,41,0,6,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,14,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,6,19,5,38,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,11,3,0,4,0,16,5,0,0,3,89,96,91,28,42,321,97,575
POA6521,3,18,15,123,0,159,0,0,0,4,0,3,0,0,0,0,0,5,0,0,0,0,0,4,5,0,0,0,0,5,29,13,4,86,0,132,0,0,0,0,0,0,3,0,0,0,0,6,3,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,13,0,25,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,21,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,4,5,0,33,0,0,0,9,29,38,76,24,21,194,34,347
POA6522,3,9,16,142,0,171,0,0,0,20,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,7,20,11,8,128,0,167,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,6,35,0,44,3,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,18,0,27,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,3,0,0,0,6,0,0,0,0,67,69,33,15,24,270,64,407
POA6525,22,152,134,1283,35,1620,0,11,3,115,3,138,7,0,0,9,0,10,5,8,0,3,0,21,37,7,6,15,0,64,312,127,115,980,24,1564,7,0,0,0,0,7,6,0,0,0,0,9,25,10,11,89,0,145,0,0,0,9,0,8,0,0,0,0,0,4,3,0,0,0,0,7,51,16,15,238,4,318,18,13,3,45,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,5,0,5,33,3,4,0,0,37,18,10,8,5,0,45,6,6,4,15,0,31,0,0,0,0,0,4,0,0,0,0,0,4,87,27,22,189,5,326,6,0,0,0,0,3,0,3,0,0,0,6,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,4,14,5,0,14,0,30,61,12,16,42,0,133,4,0,0,7,373,383,594,255,195,2211,429,3680
POA6528,3,10,12,139,0,171,0,4,0,4,0,10,0,0,3,0,0,0,0,0,0,3,0,3,3,0,0,0,0,7,40,10,9,105,3,168,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,33,0,36,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,25,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,6,0,0,0,0,6,12,0,3,0,0,19,0,0,0,0,24,25,88,21,19,225,25,378
POA6530,213,1311,1001,10099,123,12740,10,115,53,2909,41,3129,183,11,19,59,5,274,23,17,5,80,3,128,258,70,44,171,5,551,2363,1151,899,8213,127,12751,480,13,69,22,3,583,70,11,8,43,0,137,250,62,63,692,4,1068,34,22,14,28,0,95,21,7,0,7,0,41,268,18,12,30,0,334,408,230,148,2259,24,3070,322,142,64,742,14,1282,6,0,0,0,0,13,6,0,0,3,0,14,27,10,8,24,0,66,18,18,0,20,0,58,178,32,33,28,4,276,111,61,54,39,0,262,73,24,14,69,0,180,34,6,9,19,0,63,14,0,4,5,0,25,553,259,178,1800,22,2815,6,0,0,0,0,10,246,23,11,26,0,307,58,5,3,48,0,119,10,0,9,0,0,21,97,4,8,0,0,110,82,27,15,86,0,212,1224,231,232,584,19,2285,73,12,4,171,3172,3429,6158,2271,1686,19791,3471,33378
POA6532,26,237,235,2391,18,2909,0,23,8,314,10,357,27,0,0,6,0,41,6,6,3,19,0,45,42,23,16,57,0,135,573,267,205,1853,20,2915,16,0,9,0,0,31,16,4,4,3,0,32,74,19,26,165,0,291,6,0,0,9,0,15,3,0,0,0,0,8,11,0,0,3,0,15,117,58,29,436,0,634,50,28,18,158,0,265,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0,25,3,3,0,0,0,9,33,9,4,8,0,46,16,12,15,5,0,43,11,0,4,17,0,36,3,0,0,6,0,8,0,0,0,0,0,0,150,41,45,475,0,712,0,0,0,0,0,0,46,6,8,4,0,58,15,4,0,4,0,20,0,0,0,0,0,0,44,0,0,0,0,42,18,7,5,19,0,48,151,23,44,98,0,317,17,0,3,50,592,658,1148,448,385,4297,635,6915
POA6535,10,56,47,546,14,669,0,5,0,93,5,99,4,0,0,0,0,0,0,0,0,0,0,0,10,6,6,0,0,22,131,52,42,460,8,701,9,0,0,0,0,9,0,0,0,0,0,0,19,0,7,36,0,53,9,0,0,4,0,6,5,0,0,0,0,5,9,0,0,3,0,12,19,8,6,119,4,149,4,4,4,22,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,7,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,10,82,5,128,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,3,0,7,0,0,0,4,0,3,0,0,0,0,0,0,4,3,0,5,0,17,22,0,8,17,0,42,0,0,0,6,197,205,211,86,80,1017,224,1609
POA6536,9,56,49,393,8,516,0,4,3,40,4,46,5,0,0,4,0,9,0,0,0,0,0,0,12,3,6,0,0,25,178,57,49,370,6,663,11,0,0,0,0,8,7,3,0,0,0,6,19,0,3,45,0,74,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,26,8,3,62,0,109,13,4,4,23,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,8,9,0,0,0,0,14,7,0,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,47,17,10,84,0,163,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,3,0,3,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,4,0,9,37,5,4,6,0,49,0,0,0,11,192,202,323,97,85,768,206,1478
POA6537,3,35,48,261,11,367,0,3,0,92,0,98,5,0,0,0,0,5,0,0,0,0,0,3,8,0,0,0,0,11,104,33,35,176,3,352,12,0,0,0,0,12,11,0,0,3,0,11,12,0,0,13,0,30,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,17,10,5,40,0,74,19,0,5,18,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,0,0,3,0,9,3,3,0,0,0,8,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,22,14,7,30,0,74,0,0,0,0,0,0,6,0,0,0,0,3,10,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,11,8,0,0,3,0,9,44,3,10,6,3,64,0,0,4,4,144,146,234,66,71,466,162,995
POA6556,17,104,106,613,15,854,0,6,0,27,0,32,3,0,5,3,0,16,0,0,0,5,0,10,32,10,5,4,0,43,360,100,91,384,16,948,11,0,0,0,0,11,11,3,0,4,0,23,14,6,5,15,0,47,0,0,0,0,0,4,7,0,0,0,0,7,6,0,0,0,0,6,50,15,11,98,0,170,8,15,4,45,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,5,0,0,0,0,11,14,3,0,0,0,27,3,9,0,4,0,13,7,0,0,0,0,7,0,0,0,0,0,0,69,21,18,112,6,217,5,0,0,0,0,4,9,0,0,0,0,11,7,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,16,0,3,7,0,28,57,6,11,13,4,93,3,4,4,13,86,104,562,174,155,957,120,1969
POA6558,6,45,33,179,4,270,0,0,0,4,0,4,6,0,0,0,0,5,0,0,0,0,0,0,11,3,0,0,0,14,146,36,34,175,0,404,15,0,0,0,0,15,5,0,0,0,0,4,6,0,3,11,0,23,4,0,0,0,0,5,3,0,0,0,0,5,0,8,0,0,0,7,28,8,4,45,0,89,10,0,0,11,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,4,3,3,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,25,7,3,43,0,81,3,0,0,0,0,0,3,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,32,4,9,7,0,51,0,0,0,8,1894,1910,238,70,61,335,1904,2613
POA6560,12,56,47,439,13,568,0,0,0,46,3,54,0,0,6,0,0,4,0,0,0,5,0,7,15,11,0,4,0,34,190,55,48,316,10,611,27,0,0,0,0,31,3,0,0,3,0,10,18,4,6,15,0,39,4,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,8,26,13,3,65,3,102,17,4,0,17,0,39,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,7,6,0,0,0,0,13,0,10,0,0,0,11,15,0,0,4,0,13,3,0,0,0,0,3,0,0,0,0,0,0,34,13,5,92,0,141,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,6,0,0,0,0,12,33,8,16,13,0,63,4,0,0,8,120,134,329,99,79,722,138,1372
POA6562,12,66,48,460,3,587,0,0,4,21,0,21,4,0,0,3,0,8,0,0,0,3,0,8,17,4,0,3,0,20,190,60,47,312,8,621,8,0,0,0,0,8,0,0,0,0,0,3,14,4,3,28,0,48,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,36,18,5,85,0,145,5,3,3,24,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,8,4,5,0,0,14,7,4,0,4,0,11,0,0,0,0,0,3,0,0,0,0,0,0,37,12,11,87,0,151,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,10,30,5,7,10,0,55,6,0,0,4,142,153,313,117,82,750,151,1413
POA6564,3,11,10,87,3,117,0,0,0,15,0,14,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,3,63,10,11,77,3,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,4,22,0,39,6,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,16,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,7,7,0,3,9,0,14,0,4,0,8,20,25,98,20,19,171,26,330
POA6566,10,180,140,862,18,1209,0,9,5,77,0,95,9,0,0,6,0,11,5,0,0,11,0,18,42,10,3,15,0,63,468,138,123,699,20,1445,3,0,0,0,0,3,19,0,0,3,0,25,41,18,6,45,3,113,3,3,0,0,0,3,12,0,0,0,0,9,5,0,3,0,0,13,90,27,23,210,10,351,22,10,8,29,3,67,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,16,0,4,0,4,26,20,16,4,0,0,39,11,3,3,6,0,28,0,0,0,0,0,3,5,0,0,0,0,5,103,37,33,172,0,349,4,3,0,0,0,6,17,11,0,0,0,31,4,0,0,0,0,10,0,0,4,0,0,4,0,0,0,0,0,0,24,0,0,21,0,50,99,25,11,35,0,162,9,0,6,15,377,404,808,283,223,1564,421,3296
POA6567,4,21,17,107,0,152,0,0,0,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,13,85,21,24,98,5,232,0,0,0,0,0,0,0,0,0,0,0,0,19,0,3,5,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,15,0,37,3,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,19,6,3,29,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,4,7,6,3,8,0,20,0,0,0,3,73,78,143,31,33,198,81,485
POA6568,0,11,0,77,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0,76,3,101,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,16,0,26,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,11,0,15,0,0,0,0,18,18,23,16,6,146,20,210
POA6569,0,18,16,71,0,110,0,3,0,14,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,13,8,65,0,118,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,16,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,18,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,19,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,5,3,0,0,0,27,36,53,24,17,143,34,270
POA6571,0,0,0,19,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,17,0,24,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,17,7,3,34,5,67
POA6572,0,0,6,19,0,26,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,16,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,5,0,8,42,11,61
