POA_CODE_2021,F_Tot_LF_15_19,F_Tot_LF_20_24,F_Tot_LF_25_34,F_Tot_LF_35_44,F_Tot_LF_45_54,F_Tot_LF_55_64,F_Tot_LF_65_74,F_Tot_LF_75_84,F_Tot_LF_85ov,F_Tot_LF_Tot,F_Not_in_LF_15_19,F_Not_in_LF_20_24,F_Not_in_LF_25_34,F_Not_in_LF_35_44,F_Not_in_LF_45_54,F_Not_in_LF_55_64,F_Not_in_LF_65_74,F_Not_in_LF_75_84,F_Not_in_LF_85ov,F_Not_in_LF_Tot,F_LFS_NS_15_19,F_LFS_NS_20_24,F_LFS_NS_25_34,F_LFS_NS_35_44,F_LFS_NS_45_54,F_LFS_NS_55_64,F_LFS_NS_65_74,F_LFS_NS_75_84,F_LFS_NS_85ov,F_LFS_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Emp_FullT_15_19,P_Emp_FullT_20_24,P_Emp_FullT_25_34,P_Emp_FullT_35_44,P_Emp_FullT_45_54,P_Emp_FullT_55_64,P_Emp_FullT_65_74,P_Emp_FullT_75_84,P_Emp_FullT_85ov,P_Emp_FullT_Tot,P_Emp_PartT_15_19,P_Emp_PartT_20_24,P_Emp_PartT_25_34,P_Emp_PartT_35_44,P_Emp_PartT_45_54,P_Emp_PartT_55_64,P_Emp_PartT_65_74,P_Emp_PartT_75_84,P_Emp_PartT_85ov,P_Emp_PartT_Tot,P_Emp_awy_f_wrk_15_19,P_Emp_awy_f_wrk_20_24,P_Emp_awy_f_wrk_25_34,P_Emp_awy_f_wrk_35_44,P_Emp_awy_f_wrk_45_54,P_Emp_awy_f_wrk_55_64,P_Emp_awy_f_wrk_65_74,P_Emp_awy_f_wrk_75_84,P_Emp_awy_f_wrk_85ov,P_Emp_awy_f_wrk_Tot,P_Hours_wkd_NS_15_19,P_Hours_wkd_NS_20_24,P_Hours_wkd_NS_25_34,P_Hours_wkd_NS_35_44,P_Hours_wkd_NS_45_54,P_Hours_wkd_NS_55_64,P_Hours_wkd_NS_65_74,P_Hours_wkd_NS_75_84,P_Hours_wkd_NS_85ov,P_Hours_wkd_NS_Tot,P_Tot_Emp_15_19,P_Tot_Emp_20_24,P_Tot_Emp_25_34,P_Tot_Emp_35_44,P_Tot_Emp_45_54,P_Tot_Emp_55_64,P_Tot_Emp_65_74,P_Tot_Emp_75_84,P_Tot_Emp_85ov,P_Tot_Emp_Tot,P_Unem_look_FTW_15_19,P_Unem_look_FTW_20_24,P_Unem_look_FTW_25_34,P_Unem_look_FTW_35_44,P_Unem_look_FTW_45_54,P_Unem_look_FTW_55_64,P_Unem_look_FTW_65_74,P_Unem_look_FTW_75_84,P_Unem_look_FTW_85ov,P_Unem_look_FTW_Tot,P_Unem_look_PTW_15_19,P_Unem_look_PTW_20_24,P_Unem_look_PTW_25_34,P_Unem_look_PTW_35_44,P_Unem_look_PTW_45_54,P_Unem_look_PTW_55_64,P_Unem_look_PTW_65_74,P_Unem_look_PTW_75_84,P_Unem_look_PTW_85ov,P_Unem_look_PTW_Tot,P_Tot_Unemp_15_19,P_Tot_Unemp_20_24,P_Tot_Unemp_25_34,P_Tot_Unemp_35_44,P_Tot_Unemp_45_54,P_Tot_Unemp_55_64,P_Tot_Unemp_65_74,P_Tot_Unemp_75_84,P_Tot_Unemp_85ov,P_Tot_Unemp_Tot,P_Tot_LF_15_19,P_Tot_LF_20_24,P_Tot_LF_25_34,P_Tot_LF_35_44,P_Tot_LF_45_54,P_Tot_LF_55_64,P_Tot_LF_65_74,P_Tot_LF_75_84,P_Tot_LF_85ov,P_Tot_LF_Tot,P_Not_in_LF_15_19,P_Not_in_LF_20_24,P_Not_in_LF_25_34,P_Not_in_LF_35_44,P_Not_in_LF_45_54,P_Not_in_LF_55_64,P_Not_in_LF_65_74,P_Not_in_LF_75_84,P_Not_in_LF_85ov,P_Not_in_LF_Tot,P_LFS_NS_15_19,P_LFS_NS_20_24,P_LFS_NS_25_34,P_LFS_NS_35_44,P_LFS_NS_45_54,P_LFS_NS_55_64,P_LFS_NS_65_74,P_LFS_NS_75_84,P_LFS_NS_85ov,P_LFS_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
POA6260,24,16,54,65,75,68,27,3,0,343,14,0,9,10,8,29,49,33,15,175,4,4,14,7,6,21,3,7,3,78,36,24,79,89,99,120,82,45,17,595,12,23,67,72,114,84,27,10,0,408,30,9,45,40,41,50,29,3,0,249,0,0,0,5,3,11,7,0,0,33,8,0,3,0,0,3,3,0,0,17,48,36,114,114,157,141,67,11,4,704,0,0,3,0,4,0,0,0,0,10,0,0,0,0,0,4,0,0,0,10,0,0,3,0,6,6,0,0,0,17,53,37,119,116,162,148,67,11,4,722,21,4,9,20,22,45,89,69,35,328,3,9,34,15,22,31,11,17,6,151,78,57,159,153,211,225,179,91,43,1193
POA6262,12,0,18,22,44,50,11,8,0,161,9,0,7,6,15,16,44,19,7,120,0,0,5,5,3,15,4,0,0,40,18,0,30,35,60,77,58,26,7,314,3,5,16,29,44,44,17,5,0,153,10,0,13,12,36,41,19,9,0,139,0,0,0,0,8,4,0,0,0,16,0,0,0,4,0,0,0,0,0,4,19,3,31,46,83,85,39,9,0,311,0,0,0,4,0,8,0,0,0,8,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,11,0,0,0,13,14,3,31,47,85,93,39,9,0,328,11,0,4,15,27,32,80,43,16,226,0,7,9,15,14,22,11,4,0,76,30,10,47,71,118,151,123,55,19,627
POA6271,67,48,127,162,218,170,34,8,0,821,41,15,42,45,44,84,158,85,23,542,12,6,7,16,10,13,16,5,3,81,112,66,178,217,278,264,212,97,31,1443,21,58,158,183,263,186,38,6,0,916,70,28,67,100,133,120,43,11,0,575,10,4,18,18,16,26,0,0,0,93,3,8,3,4,3,11,0,0,0,34,112,98,245,307,421,341,81,13,0,1621,4,0,7,3,4,7,0,0,0,25,10,0,4,6,0,4,0,0,0,23,13,3,10,6,3,11,0,0,0,50,123,102,254,315,428,352,81,13,0,1672,83,20,42,61,64,133,322,173,37,942,18,13,11,24,37,28,31,13,4,186,223,139,316,401,525,511,433,197,49,2798
POA6275,11,3,30,55,71,86,37,8,0,301,11,0,10,10,10,43,98,53,11,257,5,0,9,13,9,15,13,12,4,67,26,3,49,81,92,145,152,71,14,630,12,3,39,77,78,64,34,7,0,306,12,7,17,40,52,75,47,11,0,259,0,0,3,9,5,13,6,0,0,32,0,0,0,3,3,0,4,3,0,12,21,9,60,125,133,155,90,19,0,611,0,0,0,4,3,4,0,0,0,20,0,0,0,0,3,7,6,0,0,8,0,3,7,4,9,7,0,0,0,26,28,12,64,125,139,167,93,19,0,644,31,0,15,22,21,75,208,108,22,516,8,0,11,19,29,24,29,23,0,153,62,16,88,168,182,268,335,152,30,1306
POA6280,590,452,1099,1541,1796,1372,360,35,5,7258,223,70,288,328,268,688,1702,1073,537,5178,42,31,88,80,85,91,106,98,42,662,847,557,1477,1951,2147,2159,2178,1207,583,13100,250,519,1331,1705,2033,1388,282,23,0,7526,766,324,697,1043,1088,1077,471,58,4,5535,58,48,150,142,159,188,65,8,0,817,19,18,36,43,38,22,10,4,7,193,1090,910,2211,2934,3311,2682,829,96,12,14085,22,36,59,44,45,27,4,0,0,232,73,21,39,41,37,41,13,0,0,265,100,55,98,88,81,68,16,0,0,501,1190,960,2305,3020,3393,2746,842,103,12,14583,506,139,392,447,444,1076,3104,2066,834,9004,75,54,214,218,219,206,205,173,75,1437,1768,1159,2907,3684,4061,4030,4150,2334,925,25018
POA6281,137,74,323,572,507,341,99,12,0,2073,45,3,62,93,64,165,425,238,55,1154,8,8,38,35,22,34,32,33,6,212,194,90,425,702,591,546,559,278,59,3440,52,84,373,555,551,307,57,4,0,1991,182,75,207,419,364,305,162,27,0,1742,22,7,48,84,61,65,26,0,0,314,13,4,7,20,16,8,0,0,0,70,271,170,627,1081,991,690,253,37,0,4117,0,0,6,9,9,3,0,0,0,34,15,3,0,8,7,13,3,0,0,46,21,0,10,17,15,14,3,0,0,79,291,176,631,1093,1015,703,252,37,0,4195,118,15,77,120,94,281,803,467,107,2085,23,20,75,92,76,73,59,58,7,482,428,209,796,1302,1180,1058,1115,560,112,6765
POA6282,25,6,48,88,102,81,23,0,0,377,8,0,9,9,13,49,77,23,4,188,0,0,6,4,7,9,13,0,0,47,37,11,62,105,123,141,111,22,4,612,7,14,45,71,131,75,22,0,0,369,42,10,27,64,74,67,43,6,0,326,3,0,10,16,7,15,4,0,0,63,0,0,0,3,6,0,0,0,0,12,54,21,84,154,213,163,73,6,0,772,0,0,3,0,5,0,0,0,0,12,0,0,5,0,0,3,3,0,0,5,0,0,4,0,5,4,3,0,0,17,55,24,87,154,224,166,75,6,0,786,16,3,20,9,21,77,150,55,13,364,4,0,16,12,19,17,24,7,0,98,73,28,117,181,261,264,243,64,16,1246
POA6284,40,14,104,227,172,127,28,4,0,728,22,7,23,38,19,45,78,31,16,267,5,0,13,28,23,16,5,3,0,101,63,24,144,297,217,184,117,37,16,1096,18,20,101,223,197,125,36,13,0,737,54,15,72,183,121,101,36,5,3,596,0,3,13,33,18,14,4,0,0,92,5,0,6,8,3,6,0,0,0,27,80,45,189,444,345,246,74,25,3,1445,3,0,3,5,7,0,0,0,0,22,5,5,0,4,6,0,0,0,0,15,3,5,3,4,11,3,0,0,0,35,82,50,195,451,353,249,78,25,3,1480,39,7,29,41,30,70,139,58,27,449,9,6,27,58,51,31,17,10,4,215,133,61,251,549,436,349,233,95,32,2145
POA6285,166,110,479,757,649,445,119,14,0,2734,77,26,97,141,92,182,375,165,79,1225,14,13,39,58,72,30,33,8,8,274,257,146,613,955,806,657,528,185,90,4234,48,120,527,742,744,402,103,3,0,2696,226,108,342,540,470,383,168,18,0,2255,29,13,78,95,76,72,30,0,0,403,9,0,21,22,20,8,3,0,0,86,313,243,970,1395,1311,872,302,27,0,5437,7,8,15,15,19,15,4,0,0,77,15,8,10,13,12,22,0,0,0,78,21,14,31,26,25,31,0,0,0,153,336,259,994,1425,1339,904,307,27,0,5591,187,43,140,192,150,306,682,309,123,2121,38,34,110,135,169,68,76,15,10,665,564,332,1243,1754,1658,1275,1061,357,139,8379
POA6286,8,4,36,57,33,41,16,0,0,199,7,0,4,13,10,21,27,19,6,102,0,0,4,9,0,8,3,0,0,29,15,10,51,76,41,72,50,18,6,330,7,5,40,60,40,43,10,0,0,206,6,5,22,42,33,43,21,5,0,177,0,0,7,13,6,7,4,0,0,30,0,0,3,0,0,4,0,0,0,11,14,13,68,112,80,95,41,10,0,423,0,0,5,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,10,0,0,5,3,5,0,0,0,0,16,18,13,70,113,83,100,41,5,0,443,12,3,7,18,13,35,52,27,5,177,3,0,11,16,8,13,4,0,0,55,32,15,95,149,102,149,97,34,5,678
POA6288,6,7,22,27,33,39,14,4,0,148,6,3,4,8,14,6,25,10,0,73,4,0,3,0,0,4,3,0,0,9,18,6,28,38,46,49,42,16,0,233,7,10,30,27,45,37,18,3,0,170,17,6,12,19,25,28,15,10,0,128,0,0,0,5,6,9,5,0,0,29,0,0,3,0,4,0,0,0,0,10,22,13,46,52,79,75,37,11,0,337,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,4,3,0,4,3,0,0,0,0,13,24,15,46,55,79,73,38,11,0,351,12,5,8,11,18,11,47,20,0,122,4,0,7,3,4,6,3,3,0,30,38,19,50,72,106,95,85,37,3,505
POA6290,17,7,32,59,86,108,35,0,0,347,5,3,13,16,19,74,167,101,53,446,0,0,3,3,12,10,14,7,5,50,23,8,48,73,111,189,211,114,58,849,4,14,33,51,65,75,30,6,0,267,19,9,29,50,68,102,40,6,0,332,3,0,6,0,10,19,5,0,0,45,0,0,0,0,3,3,3,0,0,16,25,20,68,109,142,197,80,9,3,656,0,0,0,4,4,8,0,0,0,14,0,0,0,0,0,0,0,0,0,9,0,0,0,4,4,5,3,0,0,15,25,20,68,112,144,202,79,14,3,674,17,4,13,20,38,123,338,209,93,862,0,6,10,12,22,28,22,10,9,125,39,35,94,148,210,353,442,235,106,1660
POA6302,33,38,90,140,158,201,61,7,0,727,20,3,20,26,26,94,249,145,49,640,0,7,12,8,17,25,18,24,0,124,54,50,121,179,205,319,331,179,54,1487,13,42,124,153,177,209,55,4,0,778,46,19,47,97,81,141,77,12,5,510,4,0,7,10,12,35,8,3,0,85,3,3,6,0,7,10,14,0,4,45,73,63,182,256,275,392,150,23,9,1421,3,4,9,4,7,8,3,0,0,51,3,0,9,3,8,5,5,0,0,35,8,6,12,12,15,20,16,3,0,88,77,74,198,262,294,410,164,26,9,1502,47,10,25,40,55,168,483,301,93,1213,11,10,25,19,38,59,42,50,9,272,129,92,250,330,391,634,686,371,108,2992
POA6304,13,10,38,55,73,80,41,11,0,323,14,5,12,18,28,56,109,60,20,314,3,7,8,6,13,12,18,11,8,76,34,27,55,79,106,147,163,73,27,714,18,13,49,65,82,88,34,4,0,349,5,8,23,35,43,54,41,10,0,224,5,6,3,4,13,11,16,0,0,51,0,0,0,3,5,0,3,0,0,18,22,22,75,110,143,154,100,20,0,643,0,4,4,0,4,0,0,0,0,21,5,0,0,6,0,5,3,0,0,20,4,3,8,9,4,6,3,0,0,42,34,23,87,114,146,159,100,20,0,682,31,10,16,29,38,95,211,125,38,598,8,11,18,17,29,29,35,20,11,178,75,44,117,161,212,290,348,168,58,1468
POA6306,6,10,33,37,49,40,22,0,0,203,14,9,8,9,15,17,36,49,25,166,0,0,5,10,5,6,0,6,0,30,21,17,42,57,69,65,55,54,22,397,3,8,34,43,71,66,19,3,0,258,3,5,13,26,18,25,27,3,0,124,0,0,5,6,7,12,6,0,0,26,0,0,3,3,0,0,0,4,0,6,5,21,59,71,102,100,49,13,0,420,0,3,3,5,0,4,0,0,0,14,0,0,0,0,4,3,0,0,0,12,0,3,5,6,4,8,0,0,0,21,10,22,58,74,106,106,47,13,0,446,19,5,7,17,26,31,75,75,37,294,8,6,4,12,6,15,8,6,0,70,36,35,76,109,139,142,135,93,41,810
POA6308,13,15,45,48,67,63,25,4,0,279,9,7,18,18,29,44,82,58,14,280,3,3,4,11,14,8,8,11,6,69,30,27,74,70,110,124,116,74,19,637,12,30,55,70,90,93,38,10,0,388,18,13,24,24,33,48,20,9,0,192,0,4,3,0,15,7,8,0,0,37,0,0,0,0,4,3,0,0,0,13,32,42,85,102,133,152,68,19,0,627,6,0,7,3,7,7,0,0,0,31,0,0,3,0,3,0,0,0,0,10,6,3,9,7,9,12,0,0,0,38,35,44,95,108,143,159,66,19,0,670,20,16,29,30,42,74,153,116,28,511,7,11,9,19,34,25,20,19,8,142,62,69,134,154,218,266,240,153,37,1326
POA6309,3,6,4,7,16,20,7,0,0,63,0,0,0,8,3,4,13,6,0,42,0,0,0,0,5,0,0,0,0,18,6,12,8,12,30,24,20,8,5,117,5,5,13,7,22,14,12,0,0,83,3,0,0,5,15,12,4,0,0,43,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,7,14,17,32,34,17,0,0,130,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,7,16,17,36,36,17,0,0,141,5,0,3,3,16,18,30,14,5,91,6,4,4,3,8,3,0,4,0,28,11,16,19,24,57,46,50,21,7,256
POA6311,3,12,21,19,34,35,11,5,0,139,4,4,9,0,0,21,29,8,0,78,0,0,0,0,0,4,4,0,0,21,6,19,28,20,43,59,45,16,0,238,0,16,21,30,51,39,10,3,0,172,4,9,10,5,20,28,12,3,0,91,0,0,0,3,0,6,5,0,0,13,0,0,3,0,3,0,0,6,0,7,8,22,40,36,76,72,24,15,0,284,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,8,24,41,39,76,74,24,15,0,298,4,4,10,11,9,29,66,20,8,162,0,3,0,3,3,10,7,8,0,46,17,27,57,51,89,114,98,39,10,506
POA6312,65,89,182,212,201,214,57,11,0,1033,76,24,45,36,42,93,167,130,64,675,12,13,32,25,24,21,28,27,35,207,151,126,254,275,265,327,251,166,98,1915,43,115,251,212,269,251,75,15,0,1230,53,46,100,127,108,131,69,12,5,655,8,6,16,14,7,27,13,0,0,88,10,3,7,11,11,0,0,0,0,43,112,166,372,366,400,411,152,26,5,2016,8,16,20,18,13,8,0,0,0,78,12,0,9,4,3,9,3,0,0,36,19,18,27,20,17,13,3,0,0,120,130,190,396,383,419,430,154,26,5,2135,160,36,71,61,80,144,336,236,108,1219,27,28,57,59,52,49,56,50,49,421,320,254,519,501,552,617,545,311,154,3770
POA6313,4,3,9,10,17,16,0,0,0,61,7,4,3,0,4,12,6,9,0,42,0,0,0,4,0,0,0,0,0,7,8,6,14,17,24,24,7,11,0,104,0,4,8,13,22,22,3,0,0,75,4,0,3,5,13,13,0,0,0,40,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,15,19,38,32,7,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,18,18,38,32,7,0,0,121,5,0,6,0,5,13,22,14,0,71,4,0,0,6,5,0,0,0,0,17,16,9,23,31,42,48,25,18,0,203
POA6315,22,28,65,72,88,95,37,3,0,404,19,6,17,11,14,55,91,56,28,299,8,3,15,12,13,10,17,13,0,87,47,41,92,94,116,161,144,71,31,791,11,24,78,95,96,105,29,4,0,441,21,15,42,40,48,63,45,6,0,275,3,4,8,9,13,23,6,0,0,63,0,0,4,3,0,4,0,0,0,21,37,46,137,150,164,190,81,8,0,807,0,7,0,3,3,7,0,0,0,21,6,3,3,3,3,3,0,0,0,17,3,7,3,4,10,12,0,0,0,40,41,52,137,155,171,203,83,8,0,847,34,7,23,25,30,84,183,128,48,559,17,10,26,22,19,23,35,21,0,172,83,67,181,204,226,308,297,153,47,1577
POA6316,0,8,16,19,17,20,9,0,0,82,9,0,5,10,4,11,17,6,0,54,0,0,0,4,0,0,4,6,0,15,8,4,20,26,21,27,26,13,5,151,4,9,18,16,18,35,13,4,0,117,3,0,7,13,11,12,7,0,0,56,0,0,0,0,0,5,0,0,0,8,0,0,4,0,0,0,0,0,0,0,6,11,31,27,34,47,12,5,0,176,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,6,11,31,32,34,49,12,5,0,184,9,0,7,9,10,17,35,12,3,96,0,0,4,9,3,6,7,4,0,31,18,12,37,42,43,68,53,22,3,313
POA6317,60,83,154,158,174,165,59,8,0,857,59,23,68,41,47,62,143,105,49,588,16,15,28,20,17,21,14,10,8,155,128,118,248,218,240,244,219,120,64,1605,40,112,239,215,225,237,57,10,0,1135,65,47,85,98,89,108,67,13,0,571,0,8,25,11,19,12,4,4,0,90,4,4,8,10,9,5,0,0,0,46,110,176,360,335,344,360,128,22,0,1834,4,4,11,14,11,10,0,0,0,59,8,0,7,7,6,4,0,0,0,38,10,8,22,20,25,17,0,0,0,100,114,185,376,355,367,379,133,22,0,1932,110,43,92,60,78,107,269,187,81,1033,36,24,56,64,42,35,31,24,19,328,263,249,531,483,485,523,430,232,100,3293
POA6318,3,3,15,30,22,16,10,0,0,107,5,0,4,4,9,9,18,5,0,58,0,0,3,0,0,10,0,3,0,23,9,3,24,34,29,38,26,13,0,186,0,6,25,29,31,33,14,0,0,144,0,4,12,27,17,13,7,0,0,79,0,0,4,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,5,8,11,39,57,48,45,22,8,0,234,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,4,0,0,0,11,8,11,40,55,52,48,21,8,0,245,6,0,5,6,8,22,31,13,0,93,0,3,10,5,3,8,8,5,0,36,19,13,53,65,64,80,64,26,0,380
POA6320,3,9,21,17,19,33,3,0,0,104,14,0,9,4,4,15,10,18,3,75,0,0,3,5,4,3,4,0,0,32,19,15,33,35,27,49,19,21,3,210,3,7,24,25,26,42,15,4,0,154,0,12,13,12,9,17,0,0,0,65,0,3,5,0,4,5,0,0,0,12,0,0,0,0,0,3,0,0,0,4,4,19,40,37,39,70,22,6,0,234,0,0,0,5,0,4,0,0,0,10,0,0,3,0,0,0,0,0,0,3,5,0,3,5,0,4,0,0,0,12,8,21,47,40,44,68,22,6,0,243,20,8,6,14,12,24,19,25,8,138,9,5,10,9,13,10,3,4,0,60,38,33,56,57,67,102,46,34,8,435
POA6321,5,5,9,27,19,25,11,4,0,107,3,4,8,7,11,6,14,13,0,69,0,0,0,6,0,5,3,0,3,25,8,9,22,39,31,32,29,21,5,191,4,6,15,26,31,31,15,8,0,133,5,6,3,15,9,16,11,0,0,70,0,0,7,4,3,3,0,3,0,18,0,0,0,0,0,0,0,0,0,0,9,13,24,40,52,50,33,11,0,226,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,7,10,13,29,45,52,54,33,7,0,235,10,5,10,7,11,11,23,30,0,113,3,0,5,10,5,10,3,3,3,45,25,18,40,63,62,72,62,44,4,393
POA6322,3,0,6,12,13,7,3,0,0,49,3,0,4,0,7,10,8,9,0,36,0,0,0,0,0,3,0,0,0,14,8,6,11,12,18,21,18,9,0,101,0,6,5,14,9,10,8,0,4,53,3,0,0,3,6,11,4,0,0,32,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,8,13,14,21,19,11,3,3,99,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,8,13,17,18,19,11,3,3,98,6,0,0,4,12,10,22,15,0,75,3,3,0,4,0,3,8,4,0,22,13,11,14,25,34,30,41,23,7,198
POA6323,4,5,17,29,52,54,17,8,0,199,14,10,9,15,13,32,75,37,0,189,3,0,4,6,4,3,8,8,0,40,24,13,28,49,75,91,101,42,0,427,17,5,23,33,59,44,19,0,0,210,9,7,8,18,27,46,22,11,0,149,0,0,0,0,7,14,0,0,0,31,0,0,4,5,0,0,0,0,0,8,28,11,36,53,98,107,47,8,0,398,0,0,0,0,6,4,0,0,0,11,0,0,0,0,6,0,0,0,0,10,0,4,0,0,7,5,0,0,0,19,27,13,39,57,100,112,47,8,0,417,25,8,16,16,29,77,151,73,9,392,9,0,4,12,20,12,11,11,0,81,57,23,60,87,147,203,205,98,7,890
POA6324,35,44,119,148,178,176,56,5,0,764,46,12,39,37,58,100,176,82,40,594,11,7,20,15,27,25,27,20,21,171,93,61,173,201,262,308,264,107,59,1529,29,56,137,177,221,195,63,6,0,896,49,32,80,91,115,115,68,10,0,557,3,6,18,16,27,22,14,0,0,101,3,4,7,6,3,12,4,3,0,46,83,96,236,290,365,350,144,30,0,1603,4,10,0,4,8,10,0,0,0,37,9,6,5,4,5,8,0,0,0,22,5,12,0,7,13,16,6,0,0,64,93,111,245,300,383,369,144,30,0,1665,97,14,71,93,85,170,320,163,67,1098,20,17,26,41,54,54,53,38,38,338,212,140,339,432,525,589,521,225,106,3100
POA6326,10,8,17,21,28,32,12,5,0,129,7,0,5,5,5,15,21,6,0,60,5,0,8,7,0,6,0,0,0,29,18,10,22,29,42,55,29,9,0,221,9,11,27,29,33,38,28,5,0,164,7,8,8,11,15,23,15,0,0,89,3,0,0,4,5,4,0,0,0,17,0,0,0,0,0,5,0,0,0,4,14,23,32,43,55,68,38,6,0,287,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,23,32,43,59,71,38,6,0,284,7,0,9,3,14,20,32,16,5,107,5,0,7,8,10,16,3,3,0,49,27,26,53,52,82,106,75,24,8,441
POA6327,0,0,10,7,9,12,9,3,0,56,0,0,0,4,3,4,12,0,0,25,0,0,3,3,3,0,0,0,0,10,0,0,13,17,22,17,16,3,4,91,0,0,8,8,20,14,8,4,0,62,4,0,8,11,11,4,12,8,0,45,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,16,21,33,19,14,7,0,116,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,7,9,0,15,23,33,18,16,7,0,123,0,3,0,6,4,10,18,6,3,50,3,0,4,4,14,9,0,5,3,32,11,8,28,32,51,31,35,17,5,212
POA6328,0,6,22,18,19,27,7,0,0,105,3,5,9,0,0,10,13,5,0,44,0,0,4,0,3,0,0,0,0,12,7,12,33,24,20,39,19,7,0,159,3,9,34,27,16,29,12,0,0,135,0,0,16,18,8,23,9,3,0,71,0,0,0,0,0,6,3,0,0,8,0,0,0,0,0,0,0,0,0,10,3,11,51,46,28,62,19,9,0,225,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,11,3,14,54,41,29,61,19,9,0,229,15,4,11,0,6,16,17,17,0,85,0,0,10,3,5,8,4,6,0,29,20,22,71,50,37,86,44,20,0,347
POA6330,706,615,1395,1693,2063,1794,492,56,5,8814,375,147,455,364,407,896,1907,1377,585,6512,53,40,95,87,120,126,133,105,71,825,1135,798,1944,2142,2589,2817,2522,1540,664,16149,352,739,1748,1854,2411,1831,398,32,3,9374,882,421,884,1199,1206,1352,615,94,14,6669,33,38,191,125,178,247,84,20,4,919,31,35,45,42,62,41,20,7,0,290,1298,1238,2868,3215,3858,3479,1123,158,18,17254,44,48,76,45,53,48,10,0,0,331,109,31,60,35,36,63,26,0,0,360,157,80,129,82,93,112,36,0,0,693,1454,1318,3000,3294,3953,3589,1151,160,21,17952,821,295,809,636,684,1463,3493,2507,1015,11718,103,88,241,208,244,273,263,185,115,1734,2376,1704,4054,4146,4882,5324,4911,2852,1156,31396
POA6333,73,47,160,292,334,305,103,15,0,1323,94,6,41,61,58,195,381,221,77,1133,18,5,23,28,45,30,42,29,12,237,183,60,226,376,441,533,528,260,86,2695,26,50,147,263,329,285,80,15,0,1195,119,28,109,224,250,280,127,33,4,1182,13,6,19,28,36,43,13,7,0,166,5,3,10,8,4,9,11,0,0,55,162,89,282,528,617,625,239,52,5,2592,0,3,12,8,11,17,6,0,0,51,12,0,3,13,6,12,6,0,0,49,14,3,16,18,19,23,7,0,0,103,178,95,294,541,630,641,244,52,5,2693,181,17,49,92,112,325,711,434,128,2050,35,14,50,56,88,86,81,46,25,475,395,126,393,691,833,1055,1042,542,155,5225
POA6335,5,11,42,25,22,25,14,0,0,155,10,6,17,15,15,16,14,9,7,102,4,0,6,3,0,4,7,0,0,22,18,11,63,51,35,48,36,8,7,282,4,20,48,42,39,43,31,0,0,231,3,0,23,20,18,24,11,3,0,109,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,7,8,25,84,67,60,62,42,5,0,351,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,6,6,0,0,12,3,0,5,3,0,0,6,0,0,17,14,25,85,68,63,68,50,5,0,370,13,6,20,17,18,33,35,12,8,167,3,4,5,15,3,10,6,3,0,48,33,33,110,97,81,109,87,25,12,585
