POA_CODE_2021,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Brazil_0_4,P_Brazil_5_14,P_Brazil_15_24,P_Brazil_25_44,P_Brazil_45_54,P_Brazil_55_64,P_Brazil_65_74,P_Brazil_75_84,P_Brazil_85ov,P_Brazil_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot
POA6158,0,0,0,0,0,0,0,0,0,5,0,8,0,10,0,5,8,0,0,26,0,0,0,0,0,6,0,0,0,15,3,3,10,42,20,16,11,5,4,111,3,15,6,41,12,15,11,19,43,181,177,526,464,885,626,573,438,259,149,4102,0,0,0,0,0,0,0,0,0,0,344,881,790,1100,838,690,561,253,117,5574,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,5,0,10,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,5,0,8,3,7,3,0,0,36,0,0,0,0,0,0,0,0,0,8,0,4,0,11,0,0,3,0,0,13,0,0,0,0,3,0,11,0,0,20,0,0,0,0,0,0,3,3,0,7,7,28,39,126,122,159,118,58,24,677,0,0,0,0,3,0,0,0,0,3,0,0,0,10,6,6,0,0,0,22
POA6159,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,4,0,0,0,8,0,3,10,28,12,7,9,3,0,72,7,9,14,24,4,6,12,4,0,92,90,147,186,552,253,320,286,180,63,2073,0,0,0,0,0,0,0,0,0,0,154,247,277,628,284,417,353,232,77,2668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,20,0,0,0,0,0,0,0,6,0,4,0,3,3,5,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12,85,49,74,76,42,18,363,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,11
POA6160,0,0,0,0,4,0,0,0,0,7,0,0,0,4,3,0,0,3,0,11,0,0,0,6,4,0,0,0,0,14,0,6,17,75,30,32,20,17,4,196,3,14,40,110,54,26,31,16,3,300,170,319,543,1468,640,623,550,260,102,4674,0,0,0,0,0,0,0,0,0,0,315,548,761,1797,739,696,570,231,66,5720,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,0,14,0,3,6,13,0,4,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,5,21,12,9,10,0,0,63,0,0,0,10,3,4,0,0,0,21,0,4,0,10,4,8,0,4,0,32,0,0,0,4,3,8,4,0,7,31,0,0,0,0,0,3,3,6,0,12,0,8,37,195,141,184,137,92,24,814,0,0,0,0,0,0,0,0,0,0,0,3,6,56,12,9,0,3,0,94
POA6161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,7,0,0,0,3,0,0,0,0,0,7,0,0,14,34,9,7,0,0,0,71,0,0,0,0,0,0,0,0,0,0,4,6,16,20,15,5,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6162,0,0,0,5,3,0,4,0,0,11,0,0,0,7,0,8,8,0,0,16,0,0,0,7,4,3,0,0,0,17,3,9,11,66,44,44,37,30,22,262,12,21,25,65,29,33,32,21,7,250,339,609,609,1615,909,881,691,369,196,6209,0,0,0,0,0,0,0,0,0,0,680,1087,969,2011,1100,996,705,269,74,7892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,5,4,21,0,0,0,16,0,4,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,8,30,12,18,5,3,0,69,0,0,0,8,0,0,4,0,0,18,0,0,0,0,0,3,3,0,0,17,0,0,0,3,0,4,16,17,20,68,0,0,0,4,0,0,0,3,0,6,5,33,43,236,195,244,211,98,35,1088,0,0,0,0,5,0,0,0,0,8,5,0,0,45,14,5,0,0,0,72
POA6163,0,9,6,48,16,14,9,0,0,110,0,0,4,17,9,21,8,6,4,60,0,0,9,30,14,20,8,3,0,91,9,36,59,408,188,263,237,123,54,1385,52,88,119,345,135,132,136,122,133,1268,1403,2667,3099,7802,3597,3728,3037,1812,912,28060,0,0,5,5,3,0,3,0,0,19,2847,4647,4795,9054,4185,3781,2747,1465,529,34045,5,5,0,40,7,9,3,0,0,67,0,0,4,48,32,40,36,12,0,179,0,3,0,78,10,3,0,4,0,101,0,0,0,7,0,0,0,0,0,6,0,10,20,97,29,40,17,4,0,208,0,0,3,36,21,20,10,3,0,86,0,14,39,182,74,68,34,16,0,433,0,0,3,54,38,104,194,120,97,607,0,0,4,6,5,8,19,9,3,56,5,71,167,769,580,818,608,422,151,3601,0,0,0,5,4,9,4,0,0,22,0,8,5,122,32,19,4,6,3,206
POA6164,0,6,11,36,23,18,4,0,0,92,0,0,0,12,14,6,3,5,0,46,0,9,30,95,38,16,9,0,0,195,4,55,87,552,249,225,142,61,16,1392,56,120,111,349,114,94,54,49,35,982,2432,4722,4073,11319,4448,3168,2005,854,371,33393,0,0,0,14,3,0,0,0,0,20,4792,8167,5796,11673,4421,2744,1752,701,257,40294,0,3,11,66,16,3,0,0,0,100,0,0,0,68,30,36,12,8,0,158,0,4,3,75,6,4,3,4,0,106,0,0,0,9,4,0,0,0,0,19,3,7,14,60,28,13,4,4,0,131,0,0,0,12,25,10,14,9,0,66,3,45,111,620,234,123,91,22,9,1249,0,0,7,93,37,56,71,26,13,299,0,3,0,12,5,8,9,3,5,38,3,158,283,1064,752,857,486,255,78,3948,0,3,0,12,0,7,6,0,0,27,0,0,3,55,17,5,0,0,0,85
POA6165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,4,0,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,6,15,9,5,4,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6166,0,0,0,6,0,0,0,0,0,16,0,0,5,5,3,5,0,0,0,13,0,0,0,6,0,0,0,0,0,10,0,3,8,74,33,55,47,25,5,253,10,25,17,52,28,35,32,27,0,233,306,654,588,1349,778,766,609,298,88,5438,0,0,0,4,0,0,0,0,0,4,572,1163,986,1718,975,847,571,216,85,7133,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,15,8,0,0,41,0,0,0,12,0,0,0,5,0,18,0,0,0,0,0,0,0,0,0,0,0,6,0,8,3,5,3,0,0,26,0,0,0,8,3,3,0,0,0,10,0,0,6,9,13,6,0,0,0,40,0,0,0,17,16,55,75,65,20,249,0,0,0,3,0,0,0,0,0,7,6,24,45,180,131,188,137,81,14,807,0,0,0,4,4,0,0,0,0,3,0,0,0,16,3,7,3,0,0,29
POA6167,0,0,0,24,10,9,0,0,0,39,0,0,0,4,3,14,11,6,4,39,0,0,16,37,10,4,0,0,0,72,0,8,31,153,50,58,54,23,12,389,43,93,79,213,75,64,62,29,13,675,1021,1814,1560,4289,1705,1434,1053,557,214,13644,0,0,0,5,0,0,0,0,0,7,1949,3166,2463,5538,2027,1370,1013,382,106,18011,0,3,0,29,0,0,0,0,0,40,0,0,0,6,7,0,0,4,0,27,0,4,0,17,0,0,0,4,0,27,0,3,4,8,0,0,0,0,0,22,4,8,4,21,8,5,8,3,0,56,0,0,0,17,12,8,13,3,0,51,0,4,12,58,30,25,12,3,0,141,0,0,0,10,18,4,14,13,0,59,0,3,0,8,0,0,0,0,0,15,0,28,65,287,275,530,342,302,152,1983,0,0,0,4,7,5,0,0,0,19,0,0,0,9,7,3,0,3,0,30
POA6168,0,3,7,18,9,6,0,0,0,37,0,0,4,9,6,10,15,7,0,52,0,0,0,0,3,4,3,0,0,17,0,11,24,71,46,42,60,33,18,312,35,59,141,208,90,83,92,79,54,856,548,1143,1350,2740,1555,1818,1720,1083,501,12459,0,0,0,0,0,0,0,0,0,10,998,2012,2110,3626,1756,1716,1615,749,309,14892,0,0,0,0,0,0,0,0,0,8,0,0,0,12,5,14,4,9,0,51,0,0,4,5,3,3,0,0,0,20,0,0,0,0,0,0,0,0,0,5,0,0,3,15,13,9,7,0,0,48,0,0,0,10,7,3,4,6,0,22,0,4,11,26,15,21,7,6,0,95,0,0,0,9,6,13,20,12,6,70,0,3,0,0,0,0,4,0,0,13,0,26,109,305,391,840,642,680,253,3246,0,0,0,4,0,0,5,0,0,11,0,0,0,13,0,3,3,0,4,26
POA6169,0,0,9,26,10,3,0,0,0,48,0,0,4,16,13,18,17,11,5,82,0,0,8,14,13,13,6,0,0,47,0,20,27,119,75,82,51,23,9,403,38,122,88,222,94,95,67,89,111,925,947,2303,1944,4301,2421,2510,1870,1109,443,17839,0,0,0,0,0,0,0,0,0,0,1906,4072,3112,5703,2698,2509,1881,893,300,23092,0,0,0,0,0,0,0,0,0,6,0,0,0,10,4,8,8,0,0,34,0,0,0,15,3,0,0,0,0,27,0,3,0,10,0,0,0,0,0,12,0,4,0,27,15,11,11,3,0,67,0,0,3,0,9,3,0,0,0,18,0,6,0,23,16,7,4,0,0,64,0,6,0,13,9,7,10,6,0,46,0,0,0,0,4,0,8,0,0,11,5,83,201,596,669,1195,799,621,194,4349,0,0,4,0,6,0,0,0,0,13,0,0,0,14,3,4,3,0,0,26
POA6170,0,0,0,12,4,0,0,0,0,19,0,0,0,9,3,5,0,0,0,14,0,9,16,73,25,8,0,0,0,133,0,18,43,171,44,34,14,7,0,324,27,44,44,118,41,28,8,4,7,313,855,1330,1084,3273,1006,666,356,125,21,8709,0,0,0,5,6,0,4,0,0,11,1636,2187,1217,2879,812,514,293,102,12,9650,0,0,6,14,5,0,0,0,0,25,0,0,0,3,0,0,0,0,0,8,0,0,3,14,0,3,0,0,0,25,0,0,0,4,0,0,0,0,0,4,0,0,3,15,5,3,0,0,0,39,0,0,0,8,3,3,0,0,0,15,0,0,4,45,15,15,14,0,0,95,0,0,0,3,7,3,0,0,0,20,0,4,0,6,0,0,7,0,0,12,0,22,80,264,141,212,121,75,13,937,0,4,3,14,0,9,0,0,0,31,0,0,0,6,4,0,0,0,0,14
POA6171,0,3,0,22,0,4,0,0,0,32,0,3,10,15,9,12,3,0,0,65,0,8,32,89,37,20,4,0,0,183,0,25,43,227,86,59,37,13,3,481,51,132,84,267,82,49,56,37,6,755,1607,3347,2355,6571,2195,1506,1078,549,97,19316,0,0,0,0,0,0,0,0,0,0,3221,5550,2987,7385,2020,1221,949,445,68,23850,0,6,0,17,0,0,0,0,0,23,0,0,0,13,0,0,0,0,0,21,0,6,0,16,0,3,0,0,0,25,0,0,0,3,0,0,0,0,0,7,0,8,8,28,10,3,4,0,0,68,0,0,0,10,8,6,3,0,0,16,0,6,12,46,8,10,0,0,0,77,0,0,0,9,3,3,8,6,0,25,0,4,0,12,0,3,3,3,0,22,5,226,428,990,758,730,435,339,58,3955,0,0,5,30,10,10,0,0,0,62,0,0,0,11,12,4,7,3,0,36
POA6172,0,0,0,9,3,0,0,0,0,12,0,0,0,3,4,6,3,4,0,20,0,3,0,13,5,3,0,0,0,27,0,6,17,36,35,25,15,11,0,151,21,40,28,81,36,24,23,21,25,296,404,1014,906,1710,1039,850,492,258,128,6813,0,0,0,0,0,0,0,0,0,0,823,1793,1431,2154,1130,756,439,234,96,8849,0,0,0,6,0,0,0,0,0,7,0,0,0,5,7,0,0,0,0,11,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,5,0,9,6,6,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,6,5,6,5,0,0,24,0,0,0,3,4,4,8,0,0,16,0,0,0,4,0,0,0,0,0,4,6,62,150,234,358,459,226,140,58,1694,0,0,0,5,0,0,0,0,0,10,0,0,0,4,4,0,9,0,0,11
POA6173,0,0,0,3,3,0,0,0,0,4,0,0,3,14,16,12,0,0,0,45,0,0,3,11,10,3,0,0,0,35,0,7,4,31,28,21,7,3,0,105,13,22,23,47,21,18,3,11,0,156,384,1136,869,1722,1095,569,276,128,26,6198,0,0,0,0,0,0,0,0,0,0,763,1936,1200,2034,953,529,245,79,18,7763,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,9,0,0,0,17,5,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,4,0,10,11,3,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,12,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,5,3,169,346,444,612,388,147,86,16,2206,0,0,0,5,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4
POA6174,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,9,0,0,0,4,4,3,0,0,0,11,0,0,5,18,9,0,10,0,0,43,3,26,19,39,15,0,4,4,0,115,208,467,416,936,400,235,127,67,10,2870,0,0,0,0,0,0,0,0,0,3,453,830,637,1191,399,237,136,65,7,3954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7,0,4,0,4,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,27,101,153,146,102,45,23,3,608,0,0,0,6,0,0,0,0,0,7,0,0,0,4,0,4,0,0,0,7
POA6175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,8,4,5,0,34,5,13,3,14,9,5,0,4,3,59,138,351,254,568,312,220,127,56,18,2038,0,0,0,0,0,0,0,0,0,0,274,621,428,768,354,231,142,55,15,2885,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,26,39,94,122,115,50,30,16,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6176,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,4,0,3,0,7,0,5,4,0,0,17,0,6,6,14,8,3,3,0,0,37,104,186,126,360,124,95,69,16,4,1074,0,0,0,0,0,0,0,0,0,0,204,285,187,447,138,92,66,27,4,1445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,0,5,0,17,19,55,33,57,21,16,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6180,0,0,0,9,0,0,3,0,0,4,0,0,0,5,4,0,9,0,0,10,0,0,8,15,7,3,0,0,0,33,0,3,5,27,11,4,11,5,0,73,5,11,12,31,10,12,16,11,0,112,275,580,402,1072,390,287,313,166,17,3504,0,0,0,0,0,0,0,0,0,3,515,1015,544,1250,349,265,279,158,25,4403,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,3,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,4,5,4,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,28,83,150,122,97,109,113,18,725,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,8
POA6181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,8,36,32,49,46,44,25,4,6,246,0,0,0,0,0,0,0,0,0,0,14,63,57,68,75,55,19,3,6,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,13,15,7,4,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,12,6,19,12,10,5,0,0,60,48,88,64,169,93,92,51,20,5,622,0,0,0,0,0,0,0,0,0,0,86,164,89,226,123,117,75,27,0,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,26,23,21,4,9,3,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6208,0,0,0,6,0,0,0,3,0,13,0,0,0,0,6,0,4,0,0,12,0,0,0,0,4,3,9,0,0,17,0,0,0,14,11,17,12,10,0,63,13,55,49,82,52,51,54,48,16,420,315,863,684,1422,770,867,941,557,166,6580,0,0,0,0,0,0,0,0,0,0,647,1570,1128,2160,1058,1140,1199,620,182,9708,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,4,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,84,119,229,246,262,79,1051,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6
POA6209,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,10,12,11,9,9,10,4,67,29,83,123,175,134,148,158,96,23,961,0,0,0,0,0,0,0,0,0,0,64,162,192,280,188,208,212,118,24,1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,12,18,46,40,36,4,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6210,0,3,10,38,20,7,4,0,0,70,0,10,14,29,26,27,32,22,18,179,0,8,11,41,26,25,17,4,3,149,6,26,48,169,113,110,126,75,19,689,61,197,200,446,244,253,239,300,238,2182,1903,4262,3918,8068,4810,5477,5557,3623,1558,39182,0,0,0,13,0,0,0,0,0,12,3571,7221,5851,10144,5385,5968,6538,3806,1459,49938,0,0,0,12,0,0,0,0,0,11,0,0,0,3,0,5,3,5,0,10,0,13,3,31,9,3,0,0,0,63,0,7,3,14,0,0,0,0,0,21,0,16,8,36,17,37,23,8,3,157,0,0,3,7,6,3,5,0,0,25,0,3,9,56,58,29,12,5,6,178,0,0,0,4,6,8,15,10,3,49,0,0,0,0,0,8,10,3,0,28,5,198,504,957,1158,1792,1719,1521,464,8325,0,0,3,7,5,4,3,0,0,30,0,0,0,17,3,9,12,0,5,54
POA6211,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,3,7,0,0,20,0,0,0,6,4,3,7,0,0,20,0,3,4,25,12,15,18,3,0,81,0,32,15,34,26,24,18,9,5,160,199,609,397,939,543,600,667,264,31,4250,0,0,0,0,0,0,0,0,0,0,411,1036,628,1259,656,669,776,354,43,5846,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,7,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,4,0,11,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,34,71,152,171,218,287,159,18,1114,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,3,0,0,6
POA6213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,4,5,5,9,0,0,32,16,45,24,59,51,52,45,11,13,334,0,0,0,0,0,0,0,0,0,0,23,73,43,103,73,73,67,25,16,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,10,12,8,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
