POA_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
POA6514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,17,0,0,0,0,0,13,3,0,21,11,20,13,24,70,82,38,0,262,0,0,0,4,7,5,6,0,34,16,18,19,32,76,99,41,6,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,6,0,0,0,0,0,4,5,0,6,15,22,15,30,56,69,27,8,232,0,0,0,5,3,5,0,3,24,13,22,18,36,61,77,30,11,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,18,0,0,0,0,0,11,3,0,23,24,41,36,54,124,149,64,7,496,3,0,0,10,10,10,10,8,57,33,40,36,67,136,174,77,17,577
POA6515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,3,0,0,7,6,14,20,18,29,17,8,0,109,0,7,0,6,8,3,6,0,31,7,24,22,25,38,18,13,3,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,17,12,14,18,8,0,95,0,5,3,9,4,5,0,0,25,12,25,25,14,23,25,9,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,3,0,0,7,15,34,40,28,50,34,18,0,209,8,10,5,6,10,5,0,0,55,23,47,42,36,57,41,18,6,267
POA6516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,26,6,4,61,0,0,0,11,14,26,6,4,61,68,78,85,116,134,163,64,8,716,7,8,11,18,14,17,8,0,86,67,83,98,149,159,208,81,13,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,10,0,0,0,6,0,0,4,0,11,60,85,106,99,173,163,54,20,761,3,12,8,12,12,15,10,7,72,62,98,115,111,183,180,68,29,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,28,7,4,69,0,0,0,13,17,28,7,4,71,121,163,188,218,309,329,120,28,1475,10,13,22,27,19,35,14,3,162,131,183,216,259,345,387,148,36,1710
POA6517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,12,0,0,0,0,0,4,3,0,12,9,21,30,22,24,23,11,5,145,5,0,11,6,0,3,3,0,35,15,20,33,27,35,37,15,3,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,21,20,14,27,18,6,3,127,4,5,8,0,4,4,0,0,23,12,25,31,17,33,22,7,4,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,12,0,0,0,0,0,4,3,0,12,27,40,47,36,54,47,16,7,272,6,9,19,11,0,8,3,0,61,33,48,69,47,64,62,23,11,339
POA6518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,4,0,0,3,8,4,13,12,16,18,9,0,75,5,0,6,4,0,6,3,3,25,7,10,18,16,17,18,9,4,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,12,7,22,12,8,0,72,0,0,3,0,3,0,5,3,20,10,10,17,9,25,12,11,3,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,4,0,0,3,12,16,26,16,33,25,14,0,145,6,3,7,6,4,6,6,5,37,19,19,33,24,40,31,25,6,191
POA6519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,4,0,9,0,0,0,0,8,6,4,0,8,19,21,37,31,32,33,19,4,195,5,5,4,4,9,6,7,0,36,22,28,38,34,44,41,25,4,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,16,27,31,31,30,24,17,3,180,3,10,7,4,5,4,0,0,36,22,38,36,39,38,29,19,3,216,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,14,0,0,0,0,5,4,4,0,17,36,48,66,64,60,61,36,6,371,7,15,11,5,9,8,8,0,72,43,62,77,71,76,72,45,6,455
POA6521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,15,26,14,27,27,23,17,3,142,0,3,5,0,0,8,0,0,16,15,26,23,25,28,29,17,3,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,20,20,22,18,13,0,119,0,0,3,0,0,4,0,0,15,11,23,22,20,25,26,16,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,25,42,33,44,49,38,25,7,258,0,8,8,0,4,11,0,0,29,23,48,38,42,54,49,27,7,293
POA6522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,0,0,0,0,0,4,0,0,11,15,14,19,27,32,20,10,5,139,3,0,0,8,10,5,3,3,32,15,20,21,29,49,34,17,8,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,4,8,14,23,24,15,14,13,0,118,0,0,0,5,5,5,3,0,25,8,22,28,26,26,17,13,3,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,0,0,0,0,0,7,0,0,9,22,34,38,50,51,34,25,4,260,3,3,3,12,17,11,11,4,59,27,38,48,55,75,52,34,9,331
POA6525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,18,40,32,11,110,0,0,7,5,18,40,32,11,108,155,94,130,195,261,274,120,25,1247,22,15,32,31,40,29,25,6,201,170,111,160,229,323,344,184,41,1559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,3,0,22,0,0,3,3,3,5,3,0,22,118,101,176,222,285,301,158,39,1388,11,14,16,24,30,26,20,4,150,132,116,196,253,321,330,182,45,1564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,10,27,47,35,11,131,0,0,5,10,27,47,35,11,134,268,191,304,419,553,570,278,58,2635,36,36,51,55,69,59,50,12,353,308,222,359,479,644,673,362,78,3126
POA6528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,6,0,0,7,10,21,17,18,37,25,9,0,137,0,0,4,3,0,7,0,0,15,10,19,24,25,39,34,13,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,14,23,36,22,9,4,139,4,0,0,0,0,3,0,0,7,14,21,15,27,35,24,9,10,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,8,0,0,8,26,38,31,47,65,43,20,9,277,4,0,4,4,0,3,0,0,25,28,40,37,48,72,61,18,10,313
POA6530,0,4,5,0,0,0,0,0,11,0,4,0,3,3,0,0,0,17,6,14,28,62,116,225,111,84,647,3,27,33,73,119,225,111,84,672,1756,1646,1656,1829,1863,1287,695,187,10920,224,299,285,256,207,113,90,52,1522,1987,1966,1978,2147,2195,1618,893,324,13114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,21,18,24,16,4,94,3,4,9,21,18,24,16,4,101,1766,1777,1890,2136,1996,1575,920,354,12414,175,192,215,176,136,137,99,93,1220,1947,1978,2112,2329,2157,1732,1035,447,13734,0,4,5,0,0,0,0,0,10,0,6,0,3,3,0,0,0,19,5,19,41,85,138,250,123,89,741,6,26,44,94,143,250,123,89,774,3522,3426,3552,3960,3861,2866,1616,540,23337,401,493,497,433,342,248,190,143,2745,3936,3945,4089,4477,4343,3357,1932,771,26850
POA6532,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,9,14,26,26,43,14,14,141,0,10,14,26,26,43,14,14,147,335,332,362,459,396,273,113,21,2287,33,39,49,60,50,33,10,0,287,372,373,424,547,472,353,132,31,2717,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,9,5,0,0,0,18,0,4,4,8,5,0,0,0,26,307,399,401,472,426,310,84,21,2426,33,21,49,40,40,29,12,4,233,350,425,450,524,472,342,95,33,2681,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,7,0,7,16,33,34,44,14,14,161,0,16,18,39,32,44,14,14,170,649,731,763,928,821,586,198,43,4719,69,53,103,103,89,64,19,8,517,716,798,883,1069,947,692,229,66,5405
POA6535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,15,5,3,42,0,3,3,3,7,15,5,3,43,47,33,68,79,126,126,73,13,561,3,6,12,12,16,22,16,3,92,53,46,80,89,143,168,95,20,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,5,0,0,0,0,3,5,0,0,5,26,47,77,75,121,125,61,31,561,11,11,11,8,16,16,8,4,82,41,57,85,80,135,139,72,34,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,18,7,9,47,0,7,3,3,6,18,7,9,47,79,81,142,156,241,247,132,41,1121,9,20,22,16,25,39,21,9,174,91,101,164,176,281,304,165,61,1334
POA6536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,17,9,0,40,0,0,0,6,4,17,9,0,38,57,52,56,90,123,109,47,7,551,6,11,11,22,22,23,11,3,102,58,63,78,116,154,145,61,14,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,40,58,66,77,136,106,39,13,516,11,9,8,12,15,19,4,0,86,48,64,76,85,149,126,48,11,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,19,9,0,43,0,0,0,6,4,19,9,0,47,89,107,118,167,263,211,88,15,1066,21,18,26,29,39,41,19,4,182,110,128,149,198,301,275,109,27,1293
POA6537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,11,4,0,22,0,0,5,3,3,11,4,0,26,24,59,57,46,61,56,23,0,331,10,3,12,12,13,12,9,0,63,27,59,70,62,80,78,39,0,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,33,77,48,51,66,50,21,6,351,8,4,12,6,11,8,6,5,68,44,84,61,55,78,63,22,3,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,11,4,0,27,0,0,5,4,3,11,4,0,34,52,133,108,96,123,113,48,3,678,19,12,24,22,25,16,14,5,129,73,148,133,122,156,135,63,8,837
POA6556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,9,18,6,0,50,0,3,4,10,9,18,6,0,50,140,79,92,127,161,85,27,8,715,8,9,13,13,11,0,9,0,62,147,94,110,147,185,107,35,8,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,4,0,0,0,0,0,10,89,91,122,166,161,100,28,16,766,5,4,5,4,11,7,4,0,36,93,99,128,170,167,106,34,17,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,13,11,18,9,0,60,0,3,5,13,11,18,9,0,62,226,169,212,293,319,191,55,22,1482,16,16,20,18,18,7,8,0,96,240,188,235,317,352,212,69,22,1640
POA6558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,7,0,14,0,0,0,0,7,4,7,0,14,38,23,34,46,64,43,21,0,266,203,615,553,310,142,50,16,3,1881,240,636,586,361,213,89,34,7,2165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,52,26,44,53,73,41,12,6,310,4,0,3,3,6,0,4,0,20,56,30,49,61,75,42,15,0,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,7,0,19,0,0,0,0,6,4,7,0,19,91,50,79,104,141,81,29,6,579,205,610,554,311,146,50,12,5,1905,300,660,635,423,293,129,49,6,2494
POA6560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,7,0,34,0,0,0,0,7,10,7,0,33,72,63,57,70,94,62,34,5,452,5,3,7,7,9,6,8,0,52,79,71,63,85,108,83,49,8,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,3,0,14,61,62,59,103,112,74,43,9,518,7,4,6,8,6,7,9,0,52,69,69,72,117,118,87,49,7,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,20,12,0,42,0,0,4,3,12,20,12,0,49,138,127,111,175,202,136,74,10,969,12,12,16,19,13,19,15,0,103,144,137,133,197,228,170,99,15,1123
POA6562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,6,20,4,0,40,0,5,4,9,6,20,4,0,40,54,59,71,84,76,84,38,3,464,11,7,13,8,13,8,4,0,61,66,64,82,101,95,113,44,6,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,5,0,0,0,3,0,4,62,56,71,102,92,96,32,7,513,3,7,16,11,9,8,3,8,51,64,59,97,117,99,100,33,11,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,6,21,3,0,46,0,5,6,8,6,21,3,0,46,117,108,145,187,165,179,71,10,977,15,12,30,21,15,14,8,9,120,129,123,178,215,187,215,82,12,1140
POA6564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,10,0,0,4,0,5,6,0,0,17,9,10,18,20,21,24,7,0,113,0,0,5,0,3,0,0,0,9,13,12,20,20,25,31,11,5,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,21,15,19,26,25,7,0,131,3,0,0,0,0,0,0,0,7,12,21,13,19,33,25,7,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,14,0,0,4,0,3,6,0,0,12,24,30,28,43,53,52,17,0,247,3,0,6,0,7,0,0,0,16,29,32,36,46,60,56,19,4,280
POA6566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,12,16,59,11,4,114,0,0,9,18,21,59,11,4,123,115,97,117,161,272,242,106,22,1133,20,16,20,38,46,38,20,6,194,134,113,139,214,344,333,141,29,1448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,15,0,0,0,0,4,0,3,0,15,99,110,137,193,291,254,109,25,1220,8,22,23,24,41,29,19,3,173,111,131,158,220,342,285,123,27,1403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,13,30,56,11,3,133,0,0,10,17,33,56,11,3,133,225,204,248,351,562,496,213,51,2356,23,36,41,68,88,66,32,3,361,249,249,296,436,683,618,263,63,2856
POA6567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,4,6,0,21,0,0,0,0,10,4,6,0,20,22,8,15,24,43,36,12,3,168,4,4,3,3,10,9,3,0,37,24,10,20,32,57,42,28,3,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,15,15,14,38,44,31,16,3,166,0,6,3,8,10,0,3,0,28,15,17,16,42,52,36,21,3,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,4,10,0,27,0,0,0,3,10,4,10,0,27,36,25,32,64,80,65,29,3,336,4,4,9,14,24,9,5,0,67,36,29,40,79,108,79,47,8,423
POA6568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,4,0,0,0,0,3,6,0,0,4,10,9,4,10,19,16,5,5,79,0,0,0,0,0,3,0,0,12,15,16,4,13,26,20,5,5,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,14,22,10,5,0,77,0,0,0,0,4,0,0,0,3,4,6,8,14,20,17,8,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,4,0,0,0,0,3,6,0,0,4,13,15,16,27,40,28,12,3,159,0,0,0,0,3,3,0,0,18,14,22,16,26,50,34,15,3,182
POA6569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,3,6,12,10,9,15,18,16,4,4,98,0,0,0,0,4,0,0,0,11,12,16,14,22,23,18,10,3,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,12,12,16,14,9,3,86,0,0,3,0,0,0,0,0,8,10,22,15,17,16,15,11,3,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,3,6,24,30,25,35,34,24,16,8,188,0,5,4,6,4,3,4,0,24,21,34,29,37,39,31,13,5,215
POA6571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,4,0,0,26,0,0,5,0,0,0,0,0,5,0,0,12,4,4,4,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,4,6,0,5,0,23,0,0,3,0,0,0,0,0,3,3,6,9,4,6,0,5,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,15,8,11,7,4,0,48,0,0,3,0,0,0,0,0,3,3,4,13,8,11,7,4,0,57
POA6572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,6,3,0,0,17,0,0,0,0,0,0,0,0,4,3,4,6,4,6,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,0,10,6,0,0,38,0,0,0,4,0,0,0,0,9,0,5,6,8,14,4,0,0,45
POA6574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,10,0,3,0,25,0,0,0,0,0,0,0,0,4,0,9,0,8,10,0,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,7,3,4,0,0,26,0,0,0,0,0,0,0,0,5,5,3,8,5,3,4,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,3,10,11,8,4,0,51,0,0,0,0,0,0,0,0,4,8,15,3,7,11,8,0,0,55
POA6575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,13,3,5,0,33,0,0,0,3,0,0,0,0,4,0,3,4,13,13,4,5,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,11,5,7,7,0,38,0,0,0,4,0,0,3,0,8,4,6,5,8,5,6,9,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,11,18,13,14,10,0,69,0,0,0,3,0,0,4,0,12,4,5,11,26,15,15,14,0,83
POA6603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,11,4,0,27,0,4,0,4,4,11,4,0,27,33,64,69,60,61,62,32,5,396,6,10,6,11,9,3,3,0,50,46,75,73,75,80,84,35,4,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,54,65,48,72,67,27,11,385,3,0,5,3,10,8,0,0,32,45,56,74,55,78,76,28,11,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,20,4,0,28,0,4,0,4,4,20,4,0,28,79,118,134,112,137,125,57,21,782,9,11,14,17,16,11,5,0,86,85,128,143,128,156,155,67,21,891
