POA_CODE_2021,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_married,P_Tot_Tot
POA6163,0,0,0,0,1339,1339,20,0,6,0,1728,1756,852,43,50,5,2898,3842,1859,124,215,3,1517,3722,1843,208,424,20,970,3465,2064,136,549,50,551,3356,1775,111,451,105,231,2676,1095,36,174,198,60,1560,325,10,42,171,14,565,9832,655,1913,561,9308,22282,6,0,0,0,1359,1365,46,0,0,0,1691,1734,1250,76,78,6,2638,4047,1969,195,311,25,1257,3758,1892,219,583,67,838,3597,2081,178,806,153,510,3728,1702,90,645,422,178,3037,827,39,253,643,45,1812,156,0,66,667,15,912,9932,802,2743,1980,8540,23993,6,0,0,0,2695,2700,68,0,6,0,3415,3489,2103,114,126,9,5533,7888,3828,314,530,26,2772,7481,3738,423,1008,87,1806,7066,4146,319,1359,199,1063,7086,3475,200,1104,528,415,5715,1922,77,428,845,109,3372,483,10,105,843,35,1479,19761,1461,4659,2537,17845,46271
POA6164,0,0,0,0,2009,2014,33,4,0,3,2074,2112,1668,61,83,4,3367,5187,3769,219,301,12,1345,5644,3133,208,358,29,662,4390,2179,123,361,38,269,2976,1434,78,232,82,74,1885,574,28,83,88,18,791,113,0,7,67,0,189,12906,710,1430,326,9825,25196,4,0,0,0,1898,1902,74,3,0,0,2087,2168,2363,124,129,6,2884,5504,3930,275,415,35,1157,5816,2977,222,595,67,586,4448,2039,149,592,165,228,3168,1196,72,382,286,69,2005,370,12,130,331,11,854,62,3,20,272,9,371,13022,863,2272,1153,8937,26241,5,0,0,0,3912,3917,110,10,4,3,4163,4283,4034,188,210,9,6253,10692,7704,490,721,43,2502,11468,6109,429,957,96,1250,8838,4223,267,958,202,498,6148,2622,148,609,369,140,3894,939,38,212,417,32,1637,179,3,28,337,12,560,25930,1572,3695,1480,18759,51437
POA6165,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,3,0,0,3,7,4,4,0,0,0,5,0,0,0,0,4,7,4,0,0,0,0,7,3,0,0,0,0,6,0,0,0,0,0,0,13,4,0,0,14,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,4,0,6,24,0,0,0,0,4,4,0,0,0,0,5,3,0,0,0,0,3,3,0,4,0,0,3,10,9,4,0,0,0,17,6,0,0,0,4,11,4,0,0,0,0,11,5,0,0,0,0,3,0,0,0,0,0,0,30,3,4,0,21,61
POA6166,0,0,0,0,298,302,0,0,0,0,281,288,155,4,10,0,431,599,460,11,42,0,212,723,502,24,71,10,133,741,550,22,94,12,74,747,439,14,79,26,29,581,246,5,32,24,9,318,60,0,6,23,3,86,2424,80,327,91,1468,4386,0,0,0,0,300,300,4,0,0,0,279,284,242,7,10,0,351,616,479,28,52,3,171,741,556,30,85,7,97,778,524,22,121,37,59,766,408,15,113,66,14,609,168,0,26,102,3,298,26,0,6,57,0,88,2408,108,414,276,1283,4483,0,0,0,0,605,605,5,0,0,0,562,568,396,11,17,0,783,1215,938,40,92,8,378,1462,1059,53,157,17,225,1513,1075,46,218,40,135,1513,851,22,189,88,44,1195,418,4,54,126,15,619,82,0,9,83,3,180,4832,185,735,367,2755,8873
POA6167,12,0,0,0,851,862,46,4,0,0,988,1036,729,38,45,4,1622,2437,1278,114,134,8,898,2434,1026,137,210,5,581,1966,739,88,257,34,289,1405,590,51,193,65,87,984,308,32,59,80,22,493,78,4,7,58,4,157,4793,477,896,259,5345,11763,0,0,0,0,770,771,45,6,0,0,739,789,815,68,47,0,1183,2114,1228,135,161,13,637,2172,857,140,297,38,374,1705,716,96,368,89,169,1434,533,49,232,177,65,1053,223,18,90,217,9,557,37,0,17,158,0,214,4444,518,1214,692,3943,10811,9,0,0,0,1620,1630,86,8,0,0,1725,1825,1544,114,93,6,2802,4549,2506,252,292,14,1539,4603,1883,280,506,49,947,3668,1450,182,627,120,461,2837,1123,101,422,245,153,2039,522,49,149,296,28,1043,118,7,21,219,0,373,9239,989,2113,948,9283,22573
POA6168,0,0,0,0,644,646,14,0,0,0,948,964,287,40,30,0,1272,1632,539,81,121,0,602,1344,699,116,236,20,448,1521,957,129,369,32,311,1804,946,63,297,77,129,1510,607,41,129,130,31,933,164,8,35,112,5,324,4216,477,1226,364,4393,10684,0,0,0,0,592,593,24,3,3,0,730,758,370,49,46,3,924,1392,610,111,115,13,502,1351,740,114,308,33,350,1555,942,134,463,90,187,1818,931,86,335,293,62,1720,460,20,150,427,27,1083,89,0,31,372,6,501,4165,519,1459,1242,3375,10760,0,0,0,0,1235,1236,37,3,3,0,1677,1720,662,84,74,6,2195,3019,1150,189,235,14,1102,2696,1443,231,546,51,801,3077,1895,268,832,128,500,3622,1879,151,640,367,194,3229,1066,59,278,558,57,2022,249,10,67,481,13,825,8382,997,2685,1605,7771,21438
POA6169,0,0,0,0,1080,1080,16,0,0,0,959,975,479,33,40,4,1526,2086,987,114,136,5,809,2045,1271,148,317,19,532,2280,1587,143,411,48,313,2500,1186,50,297,84,90,1707,705,34,93,123,26,990,180,3,17,109,7,321,6406,532,1312,387,5341,13985,0,0,0,0,1015,1019,17,6,3,0,906,931,697,80,53,3,1228,2060,1180,158,199,17,684,2242,1306,175,419,47,474,2421,1570,146,457,125,201,2510,1099,71,376,250,66,1870,541,18,152,374,21,1109,98,0,19,317,7,443,6501,667,1692,1133,4602,14591,0,0,0,0,2092,2096,30,6,0,0,1869,1905,1172,116,96,10,2750,4145,2165,275,329,18,1488,4285,2572,322,733,65,1003,4704,3157,294,872,176,517,5012,2281,123,670,342,160,3579,1246,56,255,496,48,2096,279,6,37,422,13,762,12911,1196,3002,1526,9939,28573
POA6170,0,0,0,0,522,522,15,3,0,0,555,573,543,37,27,0,939,1547,1058,63,65,6,394,1580,653,52,96,4,173,979,414,35,98,9,58,614,229,19,38,12,14,314,91,0,19,15,0,134,15,0,4,4,0,23,3019,198,346,53,2669,6289,0,0,0,0,460,460,30,0,0,0,588,621,797,49,27,0,874,1748,997,79,93,6,339,1520,635,65,146,19,137,1006,381,47,147,56,36,666,184,12,82,62,12,356,53,5,14,47,0,125,0,0,3,20,0,21,3095,254,509,212,2458,6534,0,0,0,0,982,982,46,9,0,0,1146,1194,1340,79,56,0,1819,3297,2054,141,156,14,736,3100,1294,115,246,24,313,1990,797,81,241,65,97,1283,417,32,115,74,27,667,147,6,34,64,5,258,13,0,3,27,0,49,6116,461,852,267,5125,12824
POA6171,0,0,0,0,1223,1227,23,0,0,0,935,969,1086,67,53,3,1761,2968,1915,130,161,0,715,2923,1504,123,253,8,306,2193,1037,61,205,32,110,1444,665,49,123,36,29,902,408,12,41,49,4,523,49,3,3,20,0,75,6692,446,846,146,5081,13217,0,0,0,0,1205,1207,79,9,0,0,1061,1147,1475,112,112,10,1753,3461,1965,207,259,19,666,3112,1440,149,323,32,249,2195,937,76,307,81,100,1506,644,38,192,183,27,1078,289,7,71,184,5,549,28,3,3,59,0,97,6862,604,1263,560,5071,14355,0,0,0,0,2434,2432,104,9,0,0,1997,2116,2565,178,160,5,3513,6423,3877,336,417,19,1377,6035,2944,268,579,36,554,4389,1974,138,512,112,214,2955,1315,87,314,213,52,1986,699,20,109,232,10,1073,76,5,10,77,0,169,13551,1051,2113,710,10148,27574
POA6172,0,0,0,0,513,513,7,0,0,0,453,461,222,14,19,0,551,808,407,56,53,0,263,772,630,55,126,7,155,974,591,31,100,24,66,802,341,23,55,21,12,448,189,0,26,24,4,246,46,0,8,31,0,83,2433,176,384,97,2017,5116,0,0,0,0,510,510,14,0,0,0,385,402,284,28,25,0,479,820,475,76,78,4,262,898,664,67,153,20,138,1039,550,43,174,40,52,850,322,23,77,60,9,492,127,7,32,92,4,258,32,0,11,88,4,128,2463,232,551,307,1835,5392,0,0,0,0,1021,1021,21,0,0,0,841,866,508,44,45,0,1028,1628,885,126,128,4,528,1672,1294,124,281,24,292,2011,1133,71,271,60,111,1646,666,40,135,85,18,944,316,4,62,114,12,510,75,0,15,113,5,216,4899,410,938,404,3850,10504
POA6173,0,0,0,0,609,609,11,0,0,0,369,377,202,15,12,0,404,630,635,31,58,3,234,966,774,43,85,9,131,1034,541,20,49,0,39,645,199,11,28,16,12,260,85,0,8,16,0,104,11,0,0,12,3,23,2445,121,241,48,1802,4651,0,0,0,0,515,515,17,0,0,0,337,357,282,29,14,0,362,682,698,58,81,5,193,1034,805,64,123,16,85,1095,411,24,73,23,38,569,176,9,50,31,0,276,57,0,17,45,0,128,4,0,9,16,0,26,2457,186,358,139,1535,4679,0,0,0,0,1122,1127,27,0,0,0,708,738,482,47,25,0,768,1315,1334,90,139,6,433,2001,1579,109,201,20,214,2136,951,40,120,26,71,1215,375,16,76,45,16,526,145,0,22,60,0,231,15,0,9,26,3,46,4902,314,600,185,3335,9331
POA6174,0,0,0,0,241,241,10,0,0,0,212,218,102,11,10,3,293,420,222,21,27,0,124,394,206,21,50,0,58,335,151,12,45,0,27,235,77,8,21,6,9,122,50,0,7,6,0,61,6,0,0,0,0,9,835,70,155,20,968,2042,0,0,0,0,209,213,15,0,0,0,190,203,166,19,15,0,280,479,238,43,51,0,123,457,203,24,91,6,73,400,132,20,45,10,25,235,76,5,26,22,0,127,29,5,6,25,0,67,0,0,3,8,0,10,865,117,237,72,909,2194,0,0,0,0,452,449,21,0,0,0,401,425,269,25,29,3,567,899,464,58,77,0,254,853,419,46,142,8,131,742,286,32,82,12,55,473,150,16,50,28,14,253,79,7,7,32,0,125,6,0,3,11,0,15,1697,181,393,89,1877,4240
POA6175,0,0,0,0,147,147,4,0,0,0,113,117,66,8,3,0,137,217,185,11,21,0,68,281,219,13,25,0,36,293,166,9,28,6,28,230,95,8,8,11,3,126,41,0,4,9,0,59,10,0,0,4,0,15,786,49,90,30,536,1488,0,0,0,0,139,139,10,0,0,0,109,115,105,12,11,0,141,265,208,11,24,0,57,296,201,19,44,4,43,312,151,10,33,9,14,220,87,0,17,9,6,127,33,0,8,23,0,56,4,0,6,18,0,18,795,56,131,62,506,1557,0,0,0,0,288,288,7,0,0,0,225,232,171,24,16,0,274,483,392,20,48,0,118,579,420,28,68,9,76,607,310,17,59,14,48,453,188,10,29,19,12,248,76,0,9,31,0,117,15,0,3,19,0,35,1580,104,230,89,1040,3042
POA6176,0,0,0,0,71,71,0,0,0,0,59,54,84,0,5,0,104,189,70,0,10,0,42,126,68,9,13,0,24,110,76,6,18,0,11,100,52,11,4,3,3,68,21,0,5,0,0,31,0,0,0,3,0,8,376,26,49,9,304,756,0,0,0,0,65,65,4,0,0,0,53,56,108,11,0,0,105,221,70,4,20,0,43,136,82,5,16,3,18,124,59,9,11,0,11,95,56,4,6,4,0,69,9,0,0,4,0,16,0,0,0,6,0,4,388,34,60,15,286,783,0,0,0,0,132,132,5,0,0,0,113,111,191,11,6,0,210,413,142,5,33,0,79,258,153,13,29,3,39,233,135,16,26,0,16,187,112,9,12,3,4,140,34,0,9,6,0,48,4,0,0,6,0,15,766,57,104,22,589,1542
POA6180,0,0,0,0,235,235,0,0,0,0,175,177,154,16,10,0,276,461,305,20,35,0,125,492,231,22,38,6,71,373,193,4,38,4,16,265,166,5,23,8,6,213,144,0,12,16,3,169,23,0,0,9,0,30,1225,80,165,42,907,2410,0,0,0,0,208,210,7,0,3,0,176,193,234,23,14,0,282,555,306,41,42,3,126,518,231,27,77,15,45,390,186,14,67,10,7,287,178,6,58,52,12,313,109,0,13,39,0,166,7,0,0,12,0,17,1257,118,278,134,862,2649,0,0,0,0,446,447,13,0,3,0,351,371,391,42,24,0,557,1019,610,62,83,3,248,1005,461,50,120,17,121,760,380,20,110,16,24,548,347,18,80,59,15,523,251,4,29,58,3,341,22,0,0,18,0,46,2484,195,443,174,1768,5063
POA6181,0,0,0,0,20,20,0,0,0,0,16,16,8,0,0,0,7,12,13,0,3,0,10,28,33,0,5,0,11,49,37,3,3,0,0,39,22,0,0,0,0,22,6,0,0,0,0,4,0,0,0,0,0,0,114,3,12,0,69,197,0,0,0,0,24,24,0,0,0,0,5,5,5,0,0,0,9,14,19,0,0,0,13,31,41,0,3,0,3,46,33,0,3,9,3,44,16,0,5,3,0,25,6,0,0,0,0,4,0,0,0,6,0,6,118,0,10,13,58,198,0,0,0,0,46,46,0,0,0,0,20,20,17,0,0,0,18,28,30,0,3,0,22,55,79,0,6,0,17,102,69,3,4,9,6,83,32,0,4,3,0,45,8,0,0,0,0,10,0,0,0,6,0,6,232,5,22,15,124,394
POA6182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6207,0,0,0,0,27,27,0,0,0,0,23,26,21,0,6,0,28,53,54,0,5,0,26,88,62,4,11,0,24,102,58,4,15,4,17,85,42,0,12,0,3,60,16,0,4,0,0,23,4,0,0,0,0,6,266,6,43,7,151,467,0,0,0,0,37,37,0,0,0,0,19,23,39,0,0,0,34,77,61,0,5,0,20,91,62,0,9,3,8,93,59,0,22,4,6,92,37,0,7,0,5,51,10,0,3,8,0,20,4,0,0,0,0,5,277,10,48,17,135,490,0,0,0,0,70,70,3,0,0,0,48,51,65,0,0,0,63,129,118,0,12,0,48,175,127,6,21,3,32,194,116,4,30,9,26,183,84,3,16,3,6,115,24,0,4,10,0,39,10,0,0,0,0,7,541,23,92,22,283,959
POA6208,0,0,0,0,338,338,9,0,0,0,293,302,200,3,9,0,437,653,325,30,46,0,281,679,407,58,109,14,160,741,511,48,152,16,112,839,608,42,137,36,50,866,409,13,67,54,16,558,100,0,13,50,6,163,2567,201,530,166,1679,5134,0,0,0,0,397,397,20,0,0,0,268,289,247,19,19,4,387,672,373,72,77,11,212,745,414,54,157,14,125,770,557,39,166,36,66,867,623,29,149,124,16,941,310,15,48,176,8,557,41,0,15,101,0,166,2583,235,636,465,1487,5400,0,0,0,0,739,739,27,4,0,0,558,590,453,23,24,4,828,1328,697,101,125,6,489,1423,820,118,267,24,282,1510,1072,85,319,51,181,1701,1225,70,280,160,61,1806,717,30,121,234,20,1117,142,0,28,150,4,325,5152,429,1163,630,3161,10541
POA6209,0,0,0,0,65,65,0,0,0,0,53,51,17,3,0,0,62,79,45,6,9,0,37,92,75,13,16,3,38,140,90,4,39,5,26,165,98,9,53,15,13,184,63,8,15,11,6,108,11,0,0,12,0,29,404,45,134,34,292,911,0,0,0,0,73,73,0,0,0,0,51,54,22,0,0,0,60,87,50,4,10,0,26,89,90,7,22,0,22,134,83,11,30,9,15,148,104,0,27,16,4,158,51,4,4,27,0,96,6,0,4,11,0,23,405,30,101,65,246,847,0,0,0,0,132,132,0,0,0,0,99,109,39,8,0,0,118,163,94,5,17,0,59,185,159,12,36,5,59,274,173,12,75,6,44,310,205,10,79,28,14,337,114,10,24,37,5,196,20,0,4,22,0,50,806,73,238,106,541,1757
POA6210,0,0,0,0,2039,2038,31,0,0,4,1841,1877,890,83,62,5,2489,3531,1880,200,259,7,1407,3742,2420,242,584,42,1012,4305,3006,247,814,84,624,4772,3474,224,898,224,276,5100,2386,95,349,366,73,3276,605,16,57,335,16,1028,14688,1106,3017,1070,9787,29668,0,0,0,0,1984,1983,72,12,0,0,1841,1930,1251,163,127,10,2294,3853,2195,288,389,27,1322,4214,2598,350,889,93,884,4810,3146,323,1227,264,519,5477,3373,221,1065,717,180,5557,1840,65,472,1191,48,3623,336,7,98,1100,17,1558,14804,1440,4265,3410,9091,33012,0,0,0,0,4025,4027,102,15,0,3,3685,3805,2142,242,191,14,4783,7379,4070,484,643,34,2728,7957,5016,594,1476,133,1899,9115,6144,572,2037,347,1143,10254,6844,444,1958,943,466,10654,4229,168,820,1554,125,6895,936,25,146,1440,33,2584,29491,2543,7281,4479,18878,62679
POA6211,0,0,0,0,263,263,4,0,0,0,156,157,95,7,0,0,257,357,263,30,30,0,161,486,340,38,60,0,117,553,367,30,92,5,55,555,492,28,100,22,27,671,277,5,44,17,3,348,35,0,0,9,0,52,1876,141,324,65,1042,3443,0,0,0,0,223,223,3,0,0,0,164,171,161,22,10,0,229,424,312,36,37,0,130,517,329,36,83,9,91,543,414,23,96,25,42,600,495,15,79,62,11,667,182,6,30,55,3,264,15,0,0,13,0,31,1915,132,332,168,897,3446,0,0,0,0,488,488,8,0,0,4,319,330,255,27,9,0,488,786,577,69,67,5,289,1003,670,74,143,9,201,1102,776,49,190,33,98,1156,991,43,176,89,44,1335,458,8,69,73,4,615,48,0,0,27,0,80,3784,279,657,237,1939,6890
POA6213,0,0,0,0,14,14,0,0,0,0,5,6,16,0,0,0,17,28,22,0,0,0,7,33,21,5,7,0,9,50,28,4,11,0,9,60,39,3,13,3,0,59,17,0,3,7,0,26,4,0,0,0,0,6,145,19,36,9,68,276,0,0,0,0,19,20,0,0,0,0,4,8,19,0,0,0,14,34,22,0,4,0,9,31,35,0,0,0,11,51,27,0,12,7,10,52,29,0,3,7,5,45,4,0,0,4,0,11,0,0,0,9,0,13,141,8,25,25,69,265,0,0,0,0,34,34,0,0,0,0,13,15,28,0,0,0,31,57,39,0,6,0,17,67,53,9,15,0,27,106,56,11,19,7,19,107,72,3,15,10,9,102,16,5,4,13,0,39,7,0,0,11,0,18,286,23,67,32,132,542
POA6214,0,0,0,0,25,25,0,0,0,0,20,20,5,0,0,0,18,23,24,3,4,0,22,51,32,4,5,0,4,43,31,7,9,0,4,46,41,3,6,0,7,53,14,0,0,0,0,15,0,0,0,0,0,3,142,12,28,3,98,282,0,0,0,0,20,20,0,0,0,0,16,19,9,0,0,0,15,31,25,0,5,0,8,44,35,6,5,0,4,51,38,0,10,3,0,50,31,0,0,3,0,38,5,0,0,6,0,9,0,0,0,0,0,0,151,7,22,11,76,263,0,0,0,0,44,44,0,0,0,0,42,40,14,0,0,0,34,52,52,5,4,0,31,95,68,7,10,0,9,94,67,5,13,3,7,99,70,0,8,3,3,88,22,0,0,7,0,25,3,0,0,5,0,4,290,23,48,16,174,545
POA6215,0,0,0,0,118,118,3,0,0,0,98,96,42,0,0,0,130,172,111,15,14,0,101,240,169,17,38,0,68,293,194,17,64,5,46,322,214,16,73,12,15,329,108,6,18,16,0,152,26,0,0,15,0,47,868,74,214,49,573,1775,0,0,0,0,124,124,0,0,0,0,71,74,63,3,10,0,117,190,129,14,20,5,70,236,166,19,45,7,50,288,213,20,56,22,32,335,203,11,36,38,6,297,76,0,17,56,0,151,16,0,4,39,0,61,874,72,186,159,475,1756,0,0,0,0,244,244,4,0,0,0,169,173,106,0,7,0,242,369,246,23,34,5,163,482,333,36,80,10,120,578,409,38,117,25,76,660,414,26,108,50,23,627,188,11,32,70,4,305,44,0,8,53,3,106,1741,141,396,204,1046,3533
POA6218,0,0,0,0,9,9,4,0,0,0,11,15,5,0,0,0,17,23,14,0,0,0,11,21,22,6,3,0,3,34,23,3,15,0,15,55,27,0,16,0,0,40,3,0,0,0,0,7,7,0,0,0,0,5,103,5,41,8,75,221,0,0,0,0,19,19,3,0,0,0,16,16,10,0,0,0,15,26,16,4,4,0,5,34,18,3,3,0,3,31,22,5,10,0,9,45,20,0,3,4,0,34,0,0,0,3,0,10,4,0,0,0,0,0,95,4,20,16,70,210,0,0,0,0,33,33,4,0,0,0,30,31,22,0,0,0,35,53,32,4,4,0,15,58,37,6,9,0,10,64,49,7,25,0,16,95,50,0,16,4,4,78,8,0,0,12,0,22,4,0,0,3,0,12,199,14,55,22,139,434
POA6219,0,0,0,0,24,24,0,0,0,0,13,13,4,3,0,0,12,23,11,0,0,0,12,34,18,6,9,0,21,48,38,3,12,0,5,58,30,0,3,3,5,40,9,0,0,0,0,10,3,0,0,5,0,6,114,17,25,5,87,245,0,0,0,0,22,22,0,0,0,0,13,13,14,0,5,0,12,26,17,0,0,0,15,32,31,0,3,4,10,54,33,3,8,6,4,54,14,0,3,9,0,25,10,0,0,8,0,17,0,0,0,3,0,9,120,7,25,26,78,254,0,0,0,0,44,44,0,0,0,0,20,20,19,3,0,0,21,47,31,6,5,0,27,66,49,6,9,4,29,101,69,5,24,6,10,114,44,0,4,9,0,68,15,0,0,8,0,28,3,0,0,3,0,12,231,21,45,37,164,502
POA6220,0,0,0,0,115,115,7,0,0,0,92,102,97,10,5,0,167,279,160,10,13,0,92,275,154,21,38,3,88,300,163,16,40,4,48,266,182,8,44,10,18,262,107,0,19,26,11,164,33,0,8,17,6,63,912,57,157,63,627,1809,0,0,0,0,99,99,9,0,0,0,69,76,111,3,0,0,139,253,152,16,12,0,68,246,170,19,27,8,54,278,188,10,41,11,36,292,159,5,50,44,9,274,82,0,19,69,4,179,18,0,0,58,0,86,891,57,161,200,479,1792,0,0,0,0,209,209,12,0,0,6,160,181,208,12,4,0,306,535,316,19,24,4,153,520,327,39,67,11,140,577,351,29,78,18,75,554,343,11,98,58,26,536,195,4,33,92,18,338,54,0,5,77,9,146,1808,115,315,260,1103,3602
POA6221,0,0,0,0,33,33,0,0,0,0,7,7,0,0,0,0,6,13,6,0,0,0,6,16,18,0,0,0,4,22,13,0,0,0,4,22,11,0,5,0,0,14,6,0,0,0,0,9,0,0,0,0,0,0,56,4,4,0,64,135,0,0,0,0,26,26,0,0,0,0,13,13,4,0,0,0,12,20,7,0,0,0,6,11,14,0,0,0,0,20,21,0,0,0,0,28,13,0,0,0,0,17,6,0,0,3,0,10,0,0,0,0,0,0,63,4,10,3,57,136,0,0,0,0,58,58,0,0,0,0,13,15,3,0,0,0,21,26,14,0,0,0,15,28,35,0,5,0,0,40,35,3,3,0,3,44,23,0,6,0,0,29,11,0,0,3,0,16,3,0,0,0,0,6,121,7,12,6,117,264
POA6223,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,4,9,8,0,0,0,0,13,15,0,0,0,0,19,11,0,0,0,0,15,4,0,0,0,0,7,3,0,0,0,0,8,0,0,0,0,0,0,40,0,5,0,19,66,0,0,0,0,10,10,0,0,0,0,3,3,0,0,0,0,3,5,4,0,0,0,0,12,20,0,0,0,0,20,11,0,3,0,0,12,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,38,0,4,3,17,65,0,0,0,0,9,9,0,0,0,0,8,8,7,0,0,0,6,11,17,0,0,0,0,15,35,0,0,0,0,36,20,0,3,0,4,27,5,0,0,0,0,9,4,0,0,6,0,10,0,0,0,0,0,0,81,0,8,7,35,129
