POA_CODE_2021,P_650_799_15_19_yrs,P_650_799_20_24_yrs,P_650_799_25_34_yrs,P_650_799_35_44_yrs,P_650_799_45_54_yrs,P_650_799_55_64_yrs,P_650_799_65_74_yrs,P_650_799_75_84_yrs,P_650_799_85ov,P_650_799_Tot,P_800_999_15_19_yrs,P_800_999_20_24_yrs,P_800_999_25_34_yrs,P_800_999_35_44_yrs,P_800_999_45_54_yrs,P_800_999_55_64_yrs,P_800_999_65_74_yrs,P_800_999_75_84_yrs,P_800_999_85ov,P_800_999_Tot,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1749_15_19_yrs,P_1500_1749_20_24_yrs,P_1500_1749_25_34_yrs,P_1500_1749_35_44_yrs,P_1500_1749_45_54_yrs,P_1500_1749_55_64_yrs,P_1500_1749_65_74_yrs,P_1500_1749_75_84_yrs,P_1500_1749_85ov,P_1500_1749_Tot,P_1750_1999_15_19_yrs,P_1750_1999_20_24_yrs,P_1750_1999_25_34_yrs,P_1750_1999_35_44_yrs,P_1750_1999_45_54_yrs,P_1750_1999_55_64_yrs,P_1750_1999_65_74_yrs,P_1750_1999_75_84_yrs,P_1750_1999_85ov,P_1750_1999_Tot,P_2000_2999_15_19_yrs,P_2000_2999_20_24_yrs,P_2000_2999_25_34_yrs,P_2000_2999_35_44_yrs,P_2000_2999_45_54_yrs,P_2000_2999_55_64_yrs,P_2000_2999_65_74_yrs,P_2000_2999_75_84_yrs,P_2000_2999_85ov,P_2000_2999_Tot,P_3000_3499_15_19_yrs,P_3000_3499_20_24_yrs,P_3000_3499_25_34_yrs,P_3000_3499_35_44_yrs,P_3000_3499_45_54_yrs,P_3000_3499_55_64_yrs,P_3000_3499_65_74_yrs,P_3000_3499_75_84_yrs,P_3000_3499_85ov,P_3000_3499_Tot,P_3500_more_15_19_yrs,P_3500_more_20_24_yrs,P_3500_more_25_34_yrs,P_3500_more_35_44_yrs,P_3500_more_45_54_yrs,P_3500_more_55_64_yrs,P_3500_more_65_74_yrs,P_3500_more_75_84_yrs,P_3500_more_85ov,P_3500_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
POA6518,0,0,0,0,6,3,0,0,0,16,0,0,3,5,3,3,4,0,0,19,0,0,4,0,0,3,0,0,0,6,0,0,3,3,4,0,3,0,0,11,0,0,0,4,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,4,6,6,6,5,42,11,9,19,33,24,40,31,25,6,191
POA6519,0,0,6,0,0,4,4,0,0,16,0,3,3,3,8,3,0,5,0,31,0,0,9,6,7,11,3,3,0,27,0,0,11,6,8,3,0,0,0,25,0,3,4,9,0,5,0,0,0,23,0,0,0,12,4,0,0,0,0,16,0,4,0,12,14,6,0,0,0,41,0,0,3,3,0,4,0,0,0,12,0,0,0,0,0,4,0,0,0,17,5,3,15,11,5,12,10,7,0,75,19,25,62,77,71,76,72,45,6,455
POA6521,3,0,3,3,0,7,0,0,0,18,0,0,3,6,6,3,7,0,0,26,0,0,10,4,3,7,8,3,0,32,0,3,11,7,8,5,0,0,0,26,0,4,4,0,9,3,0,0,0,24,0,0,0,5,5,0,4,4,0,13,0,4,0,4,6,3,0,0,0,18,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,8,3,3,11,8,0,38,11,15,48,38,42,54,49,27,7,293
POA6522,0,0,3,6,3,0,0,3,0,18,0,3,5,5,4,0,6,0,0,16,0,0,6,10,12,6,0,3,0,38,0,0,0,3,0,8,0,0,0,13,0,0,0,3,9,5,0,0,0,17,0,6,0,4,0,0,0,0,0,13,0,0,3,3,4,6,4,5,0,22,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,4,7,0,0,12,0,3,3,5,11,17,9,9,4,62,3,16,38,48,55,75,52,34,9,331
POA6525,4,14,22,22,17,41,34,27,7,189,4,12,16,29,42,36,30,20,4,189,0,13,26,32,46,57,33,6,0,218,0,8,17,18,29,37,23,11,0,139,0,3,14,25,32,23,19,8,0,137,0,10,3,28,26,30,15,8,0,117,0,3,17,43,66,61,20,8,0,222,0,0,0,13,23,14,0,0,0,54,0,0,6,13,14,9,12,7,0,63,25,18,37,46,54,88,58,59,21,401,181,122,222,359,479,644,673,362,78,3126
POA6528,0,5,6,3,5,6,6,0,0,24,0,0,0,0,0,5,0,0,0,17,0,0,6,0,10,3,3,0,0,23,0,0,0,0,5,4,0,0,0,10,0,3,4,4,5,4,0,0,0,19,0,0,3,0,0,0,0,0,0,5,0,0,4,5,9,0,7,0,0,21,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,0,3,5,4,3,8,4,0,34,21,13,40,37,48,72,61,18,10,313
POA6530,109,232,315,250,290,275,232,126,40,1869,67,253,371,337,345,366,196,63,22,2034,29,192,453,396,435,410,186,53,15,2163,12,110,348,345,352,302,109,32,0,1608,3,90,323,306,378,300,97,34,17,1547,3,32,240,261,293,246,79,8,0,1166,3,42,330,509,605,404,115,17,7,2031,0,6,56,105,122,91,26,8,0,413,0,5,44,123,161,110,36,16,3,507,215,202,514,518,456,377,292,255,208,3034,2096,1836,3945,4089,4477,4343,3357,1932,771,26850
POA6532,22,45,52,55,62,44,52,15,6,352,11,42,59,56,83,72,31,3,0,364,4,28,95,73,97,107,36,7,3,449,6,22,70,75,77,77,33,7,0,363,0,14,90,71,85,72,18,3,0,359,0,8,51,80,84,59,10,0,0,293,0,11,96,133,191,99,19,0,0,549,0,0,10,43,46,36,4,0,0,137,0,0,22,23,38,21,8,0,0,118,47,26,67,108,116,90,75,24,6,564,459,259,798,883,1069,947,692,229,66,5405
POA6535,4,0,9,12,5,14,20,19,3,88,0,4,6,13,11,24,14,0,5,76,0,0,10,19,16,23,16,0,6,84,0,4,7,10,8,20,16,0,4,70,0,0,14,15,10,19,9,0,0,61,0,0,3,8,3,11,3,0,0,39,0,0,3,10,18,18,0,0,0,48,0,0,4,4,3,4,0,4,0,20,0,0,0,6,6,6,4,4,0,29,6,5,22,22,22,35,46,27,6,194,49,41,101,164,176,281,304,165,61,1334
POA6536,0,8,8,7,15,21,21,9,4,91,5,10,10,16,23,24,15,5,0,99,0,10,5,14,14,38,12,7,0,97,0,0,3,13,17,16,11,0,0,60,0,0,14,7,15,18,7,0,0,59,0,0,9,10,5,8,4,0,0,42,0,0,10,14,19,19,3,0,0,63,0,0,0,5,6,5,0,0,0,15,0,0,0,8,4,3,3,0,0,20,14,8,24,24,31,41,40,18,4,204,62,52,128,149,198,301,275,109,27,1293
POA6537,3,6,18,5,0,14,16,3,0,67,0,9,20,12,13,6,8,10,0,79,0,11,38,14,11,9,0,4,0,79,0,0,13,12,9,3,3,0,0,43,0,0,4,10,7,8,0,0,0,37,0,0,4,0,4,5,4,0,0,28,0,0,9,18,15,16,3,0,0,64,0,0,0,0,0,3,0,0,0,8,0,0,0,6,0,0,0,0,0,4,4,12,20,23,22,29,20,15,5,145,29,45,148,133,122,156,135,63,8,837
POA6556,8,11,7,7,24,17,16,3,0,93,0,12,9,20,25,24,17,0,4,115,0,4,20,21,26,38,14,3,0,127,0,3,23,22,24,21,7,0,0,108,0,3,15,25,35,19,7,0,0,113,0,0,10,11,20,30,5,0,0,82,0,5,14,33,45,48,4,0,0,159,0,0,3,9,10,8,0,0,0,35,0,0,9,8,22,8,0,0,0,44,15,0,19,19,21,21,7,7,0,117,160,80,188,235,317,352,212,69,22,1640
POA6558,6,5,6,6,4,3,3,0,0,36,0,5,6,10,4,16,3,0,0,43,0,7,7,5,13,10,5,4,0,48,0,0,5,4,3,24,3,0,0,46,0,0,4,5,14,8,0,0,0,34,0,3,6,0,15,7,0,0,0,29,0,0,0,6,13,16,5,3,0,45,0,0,0,0,3,0,0,0,0,14,0,0,0,7,6,10,0,0,0,22,23,183,610,557,316,151,55,14,4,1919,86,212,660,635,423,293,129,49,6,2494
POA6560,3,9,9,10,10,13,10,9,0,72,0,12,15,13,13,21,9,4,0,79,0,7,18,16,16,20,7,0,0,81,0,5,13,11,16,16,4,0,0,68,0,7,11,6,21,23,4,0,0,74,0,0,10,11,13,23,3,0,0,54,0,0,8,14,23,13,4,0,0,64,0,0,4,0,5,4,0,0,0,16,0,0,6,5,0,5,0,0,0,14,5,6,16,19,20,18,24,15,5,124,73,78,137,133,197,228,170,99,15,1123
POA6562,0,13,10,10,16,10,12,5,0,71,3,10,9,10,14,10,8,0,0,64,0,3,10,11,37,9,11,6,0,89,0,0,7,24,6,20,3,0,0,68,0,0,8,10,10,19,12,0,0,62,0,0,4,10,4,15,4,0,0,35,0,0,19,17,36,20,8,0,0,99,0,0,3,6,5,9,0,0,0,25,0,0,0,10,12,4,3,0,0,24,14,3,9,30,20,19,17,10,5,126,78,51,123,178,215,187,215,82,12,1140
POA6564,0,0,4,3,5,5,0,0,0,16,0,0,0,0,3,3,4,0,0,13,3,0,5,3,0,0,3,0,0,20,0,0,0,0,14,6,0,0,0,21,0,0,10,6,4,3,0,0,0,21,0,0,4,3,4,4,0,0,0,11,0,0,0,9,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,4,0,3,0,4,0,7,3,0,0,19,18,15,32,36,46,60,56,19,4,280
POA6566,7,14,14,15,20,34,37,18,3,170,6,19,18,28,38,37,22,6,4,183,3,8,22,27,33,60,31,3,0,205,0,6,17,19,24,47,13,5,0,135,0,6,14,20,33,42,19,3,0,136,0,0,9,16,20,33,18,0,0,98,0,4,21,26,55,68,6,0,0,184,0,0,6,3,10,11,5,0,0,31,0,0,0,13,7,19,7,0,0,40,15,15,40,33,66,92,70,39,6,378,153,93,249,296,436,683,618,263,63,2856
POA6567,0,3,0,0,3,7,0,6,0,20,0,0,3,0,6,3,3,3,0,24,0,0,6,0,10,6,5,3,0,32,0,3,6,5,3,12,3,0,0,24,0,0,0,0,0,4,5,0,0,13,0,0,4,4,0,4,6,0,0,17,0,0,0,5,7,14,3,0,0,27,0,0,0,4,3,0,0,0,0,6,0,0,0,0,0,6,0,0,0,3,4,0,3,7,14,24,9,5,0,63,21,17,29,40,79,108,79,47,8,423
POA6568,0,0,0,5,4,3,0,0,0,13,0,0,3,0,0,0,4,0,0,11,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,5,0,5,4,0,0,0,12,0,0,4,0,4,8,4,0,0,13,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,5,0,0,0,11,0,0,7,0,0,4,6,0,0,18,9,6,22,16,26,50,34,15,3,182
POA6569,0,0,0,0,5,0,4,0,0,15,0,0,4,0,0,5,0,0,0,15,0,0,0,4,6,0,3,0,0,16,0,0,3,0,6,0,0,0,0,15,0,0,0,0,4,5,0,0,0,20,0,0,0,0,0,4,0,0,0,5,0,0,4,8,3,5,6,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,4,0,5,4,6,9,7,6,0,36,14,10,34,29,37,39,31,13,5,215
POA6571,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,4,13,8,11,7,4,0,57
POA6572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,4,0,4,0,0,5,3,0,5,6,8,14,4,0,0,45
POA6574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,4,0,4,0,0,0,0,7,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,15,3,7,11,8,0,0,55
POA6575,0,0,0,0,0,5,5,5,0,10,0,0,0,0,0,4,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,5,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,7,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,4,0,12,0,3,5,11,26,15,15,14,0,83
POA6603,9,15,9,10,4,0,17,7,5,68,3,7,5,19,8,16,8,0,0,68,0,7,17,23,10,14,10,0,0,78,0,5,14,7,16,9,7,0,0,55,0,5,11,5,20,11,3,0,0,51,0,4,8,12,3,6,7,0,0,41,0,0,17,18,21,13,4,0,0,66,0,0,3,0,3,0,0,0,0,13,0,0,4,8,0,4,0,3,0,18,3,7,12,14,13,20,13,12,0,95,38,47,128,143,128,156,155,67,21,891
POA6605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,3,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,7,3,6,7,0,10,8,3,0,0,36
POA6606,0,0,0,3,0,0,9,0,0,8,0,0,0,3,0,0,0,3,0,3,0,0,0,3,0,9,0,0,0,16,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,17,17,24,27,12,3,112
POA6608,0,0,0,4,0,0,3,0,0,7,0,4,0,0,0,3,0,0,0,8,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,10,0,0,5,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,11,0,0,0,35,6,9,16,19,19,25,16,5,0,115
POA6609,0,9,7,8,6,8,3,3,0,45,0,6,7,8,7,7,6,0,3,52,0,3,14,15,8,11,7,4,0,68,0,10,15,12,10,16,3,0,0,53,4,0,13,17,5,5,0,3,0,51,0,0,9,14,0,6,4,0,0,36,0,5,13,15,6,10,0,0,0,41,0,0,5,0,0,9,0,0,3,18,0,0,0,0,3,7,5,0,0,13,0,12,17,30,15,13,17,11,3,112,33,54,125,132,85,105,70,43,25,665
POA6612,0,0,0,0,4,3,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,6,0,0,0,8,0,0,4,0,0,0,0,0,0,8,0,0,3,0,0,5,0,0,0,5,0,0,0,4,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,10,0,0,4,0,0,7,0,4,0,18,0,6,16,26,12,26,19,9,12,121
POA6613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,3,6,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,10,4,0,3,40
POA6614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,5,4,0,0,18
POA6616,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7,0,0,15,3,0,0,12,8,10,13,0,0,45
POA6620,0,4,4,0,3,8,3,0,0,17,0,0,0,0,4,3,4,0,0,17,0,3,6,3,9,8,9,0,0,34,0,3,0,13,9,6,0,0,0,32,0,7,9,8,3,8,0,0,0,33,0,5,4,6,6,3,0,0,0,19,6,4,12,7,16,9,4,0,0,60,0,0,3,0,4,0,0,0,0,10,0,0,0,0,4,3,0,0,0,16,13,10,27,34,25,31,10,6,4,154,19,38,69,78,89,95,35,14,8,447
POA6623,0,0,0,0,5,5,0,0,4,21,3,0,4,3,9,5,4,0,0,31,0,0,8,8,3,4,5,0,0,33,0,3,3,4,9,5,3,0,0,21,0,0,0,6,5,3,0,0,0,15,0,0,0,0,0,7,0,3,0,12,0,0,6,7,11,9,0,0,0,29,0,0,3,0,0,0,0,0,0,9,0,0,0,3,0,0,4,0,0,12,21,0,9,9,4,15,30,5,11,97,38,19,49,58,56,77,89,30,22,444
POA6625,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,7,0,0,0,0,3,0,0,0,0,6,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,4,3,13,4,4,3,0,42
POA6627,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,7,8,6,9,7,11,4,3,0,45
POA6628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,0,0,0,14
POA6630,0,5,0,0,0,5,3,0,0,16,0,3,4,5,5,0,0,0,0,19,0,0,4,3,9,7,0,0,0,31,0,0,0,4,11,3,7,0,0,19,0,0,3,8,3,10,0,0,0,30,0,0,4,6,0,6,0,0,0,9,0,0,5,4,3,3,4,0,0,20,0,0,0,0,5,0,0,0,0,10,0,0,0,3,4,3,0,0,0,11,4,8,8,14,14,14,7,6,0,81,16,24,52,60,74,83,61,20,3,386
POA6631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,13
POA6632,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,16,9,0,5,4,0,44
POA6635,0,0,0,0,0,0,0,0,0,11,0,0,0,4,3,3,5,0,0,15,0,0,6,0,4,0,0,0,0,10,0,5,3,0,4,0,3,0,0,15,0,3,5,0,0,0,4,0,0,19,0,0,8,0,0,0,0,0,0,9,0,0,16,9,9,3,0,0,0,38,0,0,5,0,4,3,0,0,0,11,0,0,5,0,0,0,0,0,0,5,3,20,50,29,29,13,7,0,0,146,9,36,110,51,63,31,26,3,4,331
POA6638,0,0,0,5,0,3,4,0,0,16,0,0,0,3,0,3,6,0,0,18,0,0,5,0,3,0,5,0,0,15,0,0,4,3,3,3,0,0,0,17,0,0,0,5,0,0,0,0,0,14,0,0,0,3,3,0,3,0,0,14,0,4,3,3,7,11,3,0,0,40,0,0,3,0,4,0,0,0,0,14,0,0,3,0,5,0,0,0,0,17,13,13,34,54,53,45,28,13,0,256,25,30,70,97,104,103,72,23,9,531
POA6639,0,0,0,0,0,0,6,5,0,9,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,5,8,8,3,3,0,41,0,4,13,7,11,31,22,15,0,113
POA6640,0,0,0,0,0,3,3,0,0,9,0,0,0,0,5,3,0,0,0,7,0,4,0,3,0,0,4,0,0,11,0,0,6,0,4,3,0,0,0,10,0,0,4,3,0,0,0,0,0,7,0,5,6,0,3,0,0,0,0,18,0,0,9,0,3,4,0,0,0,27,0,0,0,3,7,0,0,0,0,12,0,0,0,0,0,3,0,0,0,12,0,4,6,7,6,3,9,0,0,32,4,14,35,20,31,35,58,11,0,209
POA6642,0,5,3,3,4,8,4,0,0,25,0,6,12,5,13,7,5,0,0,47,0,4,27,7,5,15,5,0,0,69,0,0,21,10,3,9,0,0,0,50,0,7,10,10,10,5,4,0,0,50,0,3,13,10,10,5,3,0,0,44,0,14,38,16,15,22,6,0,0,105,0,0,4,4,4,0,0,0,0,14,0,0,3,7,9,12,0,0,0,29,18,36,86,58,53,42,14,9,0,309,60,105,270,166,154,155,81,31,0,1028
POA6646,0,0,0,0,4,0,0,0,0,3,0,3,3,0,4,3,0,0,0,15,0,5,3,7,3,6,0,4,0,23,0,3,6,0,3,9,0,0,0,24,0,0,4,3,10,0,0,0,0,22,0,0,11,4,5,5,0,0,0,24,0,4,15,15,10,3,0,0,0,49,0,4,5,0,0,0,0,0,0,10,0,0,0,7,8,0,0,0,0,14,11,12,43,41,24,15,12,0,0,149,24,46,108,95,88,42,39,13,0,452
POA6701,13,27,65,51,46,58,26,3,5,295,14,36,85,50,54,58,29,12,4,347,5,27,74,48,86,74,38,7,4,366,0,20,53,50,59,42,15,7,0,252,0,10,50,37,46,43,16,0,0,208,0,6,28,31,48,31,14,0,0,160,0,9,41,75,73,50,20,0,0,261,0,0,11,8,10,14,0,0,0,54,0,0,8,14,23,14,8,0,0,68,62,80,156,117,145,103,84,63,14,819,257,307,715,617,767,750,554,241,70,4281
POA6705,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,6,0,0,0,8,0,0,0,9,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,5,0,0,0,0,4,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,5,0,0,3,3,5,0,3,0,0,14,8,10,22,24,24,25,15,0,0,129
POA6707,16,33,64,24,28,15,16,4,0,198,8,34,78,52,39,24,10,8,0,257,3,17,90,48,46,34,22,6,0,264,0,13,44,47,48,27,12,3,0,197,0,8,41,43,36,27,3,0,0,160,0,0,31,42,32,24,0,0,0,138,0,3,39,49,55,45,11,0,0,208,0,0,5,13,15,6,4,0,0,44,0,0,5,23,14,16,4,0,0,63,23,23,51,54,42,40,34,15,3,287,151,175,544,494,425,378,243,101,16,2521
POA6710,0,0,3,0,4,0,3,0,0,18,0,5,9,8,4,10,3,0,0,35,0,0,20,9,13,6,3,0,0,53,0,7,14,9,11,16,4,0,0,57,0,0,9,11,3,6,0,0,0,38,0,3,11,10,8,10,0,0,0,49,0,0,33,26,22,18,0,0,0,98,0,0,4,8,8,8,0,0,0,26,0,0,11,23,7,6,0,0,0,54,0,12,38,32,25,23,7,6,0,141,6,37,190,170,126,117,54,21,6,729
POA6712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12,9,10,0,0,0,42,0,3,13,10,12,8,0,0,0,45
POA6713,0,0,6,9,11,4,0,0,0,38,5,3,10,8,5,13,5,0,0,44,5,7,21,5,11,10,6,0,0,61,0,7,12,3,16,6,0,0,0,54,0,3,10,17,10,9,0,0,0,54,0,5,6,16,11,5,9,0,0,57,0,3,17,44,41,28,0,0,0,132,0,3,13,31,28,15,0,0,0,87,0,0,14,41,45,17,5,0,0,115,12,0,29,24,26,14,3,6,0,113,64,41,163,235,223,156,35,13,0,928
POA6714,38,60,114,95,75,36,15,6,0,438,46,91,145,158,113,53,17,5,0,622,39,124,257,215,148,89,21,0,0,881,17,84,222,185,145,89,14,3,0,766,10,70,269,214,183,97,19,0,0,869,6,37,284,255,188,113,35,0,0,920,0,91,554,639,472,254,27,0,0,2034,0,17,172,210,169,80,17,0,0,668,0,16,259,456,279,141,18,0,0,1174,152,193,632,634,430,278,79,18,5,2421,940,924,3357,3525,2482,1418,410,81,11,13141
