POA_CODE_2021,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
POA6421,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,9,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,18,16,5,0,0,7,63
POA6422,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,10,0,0,0,0,22
POA6423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,0,9,0,0,0,0,0,11,0,0,0,0,6,0,0,0,12,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,7,17,10,10,0,0,12,63
POA6424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,6,3,0,0,4,29
POA6425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,8,0,0,0,6,35
POA6426,3,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,15,13,0,3,3,0,0,0,0,25,10,0,6,6,0,0,0,4,27,6,4,9,0,0,0,0,3,21,8,0,10,0,0,4,0,0,25,4,3,13,0,6,0,0,6,29,5,4,13,12,3,0,0,0,44,3,6,7,8,6,0,0,5,26,0,0,9,4,4,0,0,5,23,0,0,4,4,3,0,0,4,18,0,3,8,7,0,0,0,0,23,4,0,7,0,0,0,0,0,13,0,0,5,0,4,0,0,0,6,0,0,0,0,0,0,0,3,9,65,22,93,51,20,8,3,38,302
POA6427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,4,16
POA6428,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,3,0,0,7,24
POA6429,15,0,0,0,0,0,0,12,31,6,5,0,0,0,0,0,4,18,5,5,0,3,0,0,0,3,18,0,3,7,3,0,0,0,4,25,5,0,5,4,0,0,0,5,22,0,6,8,4,0,0,0,7,26,6,8,3,5,0,0,3,5,27,7,7,8,3,3,0,0,7,39,0,4,10,6,0,3,0,6,33,6,0,10,3,6,0,5,11,40,0,4,8,5,5,3,0,5,33,0,0,3,4,0,4,0,0,15,0,0,0,0,0,0,0,3,8,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,52,45,60,53,25,13,14,78,330
POA6430,509,7,0,0,0,0,0,60,579,514,86,30,4,3,0,5,73,720,477,143,110,33,3,3,0,97,865,276,188,238,109,41,11,3,64,919,148,137,317,157,64,19,8,69,911,91,101,242,131,62,22,10,68,722,95,90,246,134,65,22,7,46,709,93,86,207,125,76,16,10,64,674,56,55,182,162,66,27,13,51,621,42,50,163,118,66,30,10,42,521,21,21,100,95,41,21,9,36,338,15,12,65,66,34,17,11,27,234,7,12,35,41,25,4,10,15,144,6,13,17,23,25,3,10,17,116,0,15,14,17,15,16,15,26,119,2347,1021,1957,1210,576,200,114,750,8191
POA6431,11,3,0,0,0,0,0,9,24,22,12,0,0,0,0,0,8,48,14,9,8,6,0,0,0,5,48,6,4,4,0,0,0,0,0,11,11,5,5,5,0,0,0,4,32,9,3,9,10,5,0,0,4,27,7,3,3,9,0,0,0,4,27,7,0,4,3,0,0,0,7,21,3,9,3,8,0,0,0,0,25,4,5,4,4,0,0,0,4,21,0,0,0,4,0,0,0,5,15,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,91,53,43,42,10,8,3,51,301
POA6432,146,4,0,0,0,0,0,42,191,119,25,12,3,0,0,0,40,194,92,44,58,21,5,0,0,55,264,59,37,68,35,8,5,0,47,259,41,22,61,32,17,3,8,57,244,26,23,62,37,19,12,5,25,212,35,25,41,39,25,5,5,36,209,28,20,60,50,24,3,5,34,237,27,23,54,53,21,8,5,28,221,6,13,51,38,19,11,6,29,169,8,8,26,33,18,3,5,20,123,5,5,23,21,9,8,3,15,91,3,3,0,7,8,8,3,4,38,6,0,3,8,9,0,3,3,25,0,0,0,0,3,3,4,3,18,606,251,520,373,189,72,47,434,2501
POA6434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,0,0,0,0,9,30
POA6436,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,9,5,4,4,0,15,44
POA6437,6,0,0,0,0,0,0,5,14,19,0,0,0,0,0,0,8,31,10,5,3,0,0,0,0,14,26,9,0,9,3,0,0,0,3,26,5,0,9,5,3,0,0,7,30,4,3,7,0,0,3,0,4,13,0,0,0,0,0,0,0,3,14,0,0,4,5,0,0,0,5,22,0,0,0,3,3,0,0,3,13,0,0,4,4,0,0,0,0,13,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,15,38,34,11,5,0,55,208
POA6438,9,0,0,0,0,0,0,8,21,9,6,0,0,0,0,0,10,20,8,3,0,5,0,0,0,3,25,10,5,0,4,0,0,0,13,28,7,3,0,0,0,0,0,12,28,4,0,0,0,5,3,4,0,19,6,12,0,7,0,0,0,6,24,5,0,11,4,4,0,0,3,27,4,0,3,3,0,4,0,9,27,0,4,0,7,5,0,0,7,21,0,0,5,0,5,0,0,0,17,3,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,64,31,30,37,17,8,10,73,270
POA6440,17,0,0,0,0,0,0,4,21,16,0,0,0,0,0,0,9,31,26,9,3,3,0,0,0,20,53,22,3,9,0,0,0,0,18,51,9,3,0,0,9,0,0,6,36,6,0,5,3,4,0,0,9,25,5,4,3,0,3,0,4,3,20,7,3,9,3,0,0,0,10,35,5,5,11,4,5,0,3,16,41,5,0,0,11,0,3,0,3,27,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,118,28,42,27,23,5,18,100,358
POA6442,54,3,0,0,0,0,0,22,80,46,9,9,0,0,0,0,26,95,27,17,10,3,0,0,0,23,75,13,9,23,7,3,0,0,15,74,14,11,27,13,3,4,0,23,95,12,6,17,14,9,3,0,23,97,4,8,13,16,10,0,5,20,82,4,13,22,18,8,0,7,12,76,3,3,18,14,7,5,5,11,74,0,7,23,17,9,3,0,8,72,0,3,11,8,16,3,3,8,55,0,0,6,3,3,3,0,6,26,0,0,3,4,5,0,0,8,16,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,0,0,5,181,97,173,131,85,23,23,218,925
POA6443,9,0,0,0,0,0,0,0,9,7,4,0,0,0,0,0,5,17,13,0,0,0,0,0,0,6,20,14,3,0,0,0,0,0,7,20,6,0,4,0,4,0,0,3,7,8,0,5,0,0,0,0,7,26,5,0,3,0,3,0,4,8,20,0,0,10,5,0,0,0,8,25,6,3,5,9,4,0,0,9,28,4,5,8,6,0,0,0,6,38,3,0,9,5,4,0,0,3,24,0,0,0,5,3,0,3,3,18,0,0,0,0,0,0,0,5,15,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,68,21,55,36,20,6,9,63,287
POA6445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,6,0,0,5,3,0,0,0,0,10,0,0,4,3,0,0,0,0,7,0,0,4,0,0,0,0,3,5,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,7,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,16,0,6,0,9,59
POA6446,4,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,3,0,0,0,3,0,0,0,0,6,0,0,5,3,0,0,0,0,8,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,8,9,9,0,0,4,40
POA6447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,6,0,0,4,5,0,0,0,0,9,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,8,0,0,3,0,6,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,19,16,8,0,0,4,64
POA6448,6,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,3,8,5,0,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,19,0,0,0,9,0,0,0,3,10,0,4,0,0,0,0,0,0,7,0,0,8,3,0,0,0,3,17,0,0,5,5,4,0,0,5,15,5,0,0,3,3,0,0,0,11,0,0,7,6,0,0,0,0,10,0,0,10,4,0,0,0,0,10,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,5,36,8,45,29,15,0,0,22,151
POA6450,308,3,0,0,0,0,0,48,357,226,36,9,4,0,0,0,35,303,184,59,53,24,6,0,0,35,351,100,79,114,40,18,3,0,39,409,53,40,139,78,31,13,6,51,415,40,45,130,76,43,16,8,44,390,47,51,169,86,28,8,9,42,434,39,40,159,101,42,14,7,44,430,42,41,169,102,34,15,9,31,455,30,33,139,109,48,16,8,43,421,26,32,119,86,41,8,6,41,365,22,21,112,86,43,8,3,43,336,3,10,73,88,47,14,7,39,282,4,4,32,44,41,13,14,25,179,4,0,19,39,38,22,19,24,168,1127,495,1435,959,451,150,96,568,5284
POA6452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6460,9,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,6,14,5,4,4,0,0,0,0,0,12,3,0,4,0,4,0,0,0,13,5,0,8,7,4,0,0,0,25,6,5,3,3,0,0,0,6,16,0,0,3,7,0,0,0,0,18,0,0,5,4,0,0,0,0,18,0,0,6,3,0,0,0,4,21,4,3,13,6,4,0,0,3,33,0,0,4,9,4,0,0,3,24,0,0,7,7,9,0,0,8,34,0,0,3,7,5,0,0,0,15,0,0,0,0,3,4,0,0,10,0,0,0,0,3,0,0,0,13,45,18,65,57,34,10,6,38,277
POA6461,0,0,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0,12,0,3,3,0,0,0,0,0,6,3,0,3,3,0,0,0,0,6,0,0,4,7,0,0,0,0,23,0,0,6,4,0,3,0,0,16,0,0,8,5,4,0,0,0,19,0,4,0,0,0,0,0,3,9,3,0,3,4,0,0,0,4,12,0,0,5,3,0,0,0,0,13,0,5,5,4,8,0,0,4,31,0,0,3,4,0,0,0,0,15,0,0,4,4,0,0,0,0,14,0,0,0,0,3,0,0,0,9,0,0,0,0,5,0,0,0,9,34,19,48,40,26,9,3,13,190
POA6462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,7,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,4,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,7,25,9,0,0,6,56
POA6463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8
POA6465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,4,0,5,21
POA6466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,4,0,0,0,0,22
POA6467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,13
POA6468,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,5,0,0,0,4,0,0,0,4,10,0,3,0,5,0,0,0,3,14,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,10,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,15,7,18,17,3,3,0,16,74
POA6470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
POA6472,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,5,0,0,5,4,0,0,0,0,9,0,0,3,0,0,0,0,0,5,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,16,11,9,0,0,5,53
POA6473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,0,0,17
POA6475,9,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,4,0,0,4,3,0,0,0,0,9,0,0,8,3,0,0,0,0,7,0,0,4,4,0,0,0,0,8,0,0,7,4,4,0,0,0,15,4,7,0,0,0,0,0,0,11,0,0,4,9,0,0,0,0,13,0,0,4,8,4,0,0,0,23,0,0,4,0,3,0,0,0,11,0,0,5,3,3,0,0,0,12,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,13,45,33,14,4,0,6,129
